WHo,who,s,,0
Pray,pray,s,Imperative,1
whose,whose,s,PersonPronoun,0
body,body,s,SenseObject,0
must,must,s,Insist,0
I,i,s,FirstPer,0
exercise,exercise,s,GenericEvents,0
my,my,s,FirstPer,0
skill,skill,s,StandardsPos,0
Upon,upon,c,,0
?,?,nn,Question,0
You,you,s,DirectAddress,0
met,met,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
man,man,c,PersonProperty,0
;,;,s,,0
Graciana's,graciana's,s,UNRECOGNIZED,0
Brother,brother,c,PersonProperty,0
.,.,nn,,0
An,an,s,CommonAuthorities,0
expert,expert,s,CommonAuthorities,1
Gentleman,gentleman,c,Positivity,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
not,not,n,DenyDisclaim,0
Fenced,fenced,s,Motions,0
of,of,s,Immediacy,0
late,late,c,Immediacy,1
",",",",s,,0
unless,unless,s,Contingency,0
it,it,s,,0
were,were,s,ProjectBack,0
with,with,s,,0
my,my,n,FirstPer,0
Widows,widows,s,PersonProperty,0
Maids,maids,c,PersonProperty,0
;,;,s,,0
and,and,s,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
even,even,s,SubjectivePercept,0
too,too,s,Negativity,0
hard,hard,n,Negativity,1
For,for,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
at,at,s,,0
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
weapon,weapon,c,AbstractConcepts,0
.,.,nn,,0
Cousin,cousin,c,PersonProperty,0
",",",",s,,0
it,it,s,Immediacy,0
is,is,s,Immediacy,1
time,time,s,Immediacy,2
we,we,s,,0
were,were,s,ProjectBack,0
preparing,preparing,s,ProjectAhead,0
for,for,s,ProjectAhead,1
the,the,s,,0
Field,field,c,SenseObject,0
.,.,nn,,0
I,i,s,FirstPer,0
wait,wait,s,TimeDuration,0
to,to,s,TimeDuration,1
serve,serve,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
yet,yet,s,Resistance,0
with,with,s,Sad,0
grief,grief,c,Sad,1
",",",",s,,0
Graciana,graciana,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
go,go,c,ReportingEvents,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
I,i,s,FirstPer,0
your,your,s,DirectAddress,0
Brother,brother,s,PersonProperty,0
there,there,s,,0
shall,shall,s,ProjectAhead,0
meet,meet,s,ReportingEvents,0
my,my,s,FirstPer,0
Foe,foe,c,Negative_Relation,0
:,:,n,,0
My,my,s,FirstPer,0
fate,fate,s,SubjectivePercept,0
too,too,s,Negativity,0
near,near,s,Negativity,1
resembles,resembles,s,Resemblances,0
theirs,theirs,s,,0
where,where,s,SpaceRelation,0
he,he,n,SpaceRelation,1
Did,did,s,ReportingEvents,0
wound,wound,s,Negativity,0
himself,himself,s,PersonPronoun,0
that,that,s,,0
hurt,hurt,s,Negativity,0
his,his,s,Negativity,1
Enemy,enemy,c,Negativity,0
.,.,nn,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,,0
my,my,s,FirstPer,0
Proteus,proteus,c,AbstractConcepts,0
",",",",s,,0
exactly,exactly,s,Confidence,0
dressed,dressed,c,SenseProperty,0
!,!,n,,0
Dexterous,dexterous,s,StandardsPos,0
Rogue,rogue,c,Negativity,0
!,!,s,,0
Is,is,s,ReportingStates,0
Grace,grace,s,StandardsPos,0
ready,ready,s,ProjectAhead,0
in,in,s,Specifiers,0
her,her,s,Specifiers,1
Geers,geers,c,UNRECOGNIZED,0
",",",",s,,0
and,and,n,,0
Settled,settled,s,SpaceRelation,0
in,in,s,SpaceRelation,1
my,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
Dawbwells,dawbwells,s,UNRECOGNIZED,0
house,house,c,SenseObject,0
?,?,nn,Question,0
Every,every,s,Generalization,0
trap,trap,s,SenseObject,0
is,is,s,ReportingStates,0
baited,baited,c,ReportingStates,0
.,.,nn,ReportingStates,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
warrant,warrant,s,CommonAuthorities,0
thee,thee,s,DirectAddress,0
then,then,s,Sequence,0
we,we,s,Sequence,1
catch,catch,s,ReportingEvents,0
our,our,s,Inclusive,0
Cully,cully,c,Negativity,0
:,:,n,,0
He,he,s,Updates,0
Is,is,s,Updates,1
gone,gone,s,SceneShift,0
to,to,s,SceneShift,1
put,put,s,SubjectivePercept,0
himself,himself,s,SubjectivePercept,1
into,into,s,Transformation,0
a,a,s,Transformation,1
fantastic,fantastic,n,Intensity,0
Garb,garb,c,SenseObject,0
",",",",s,,0
in,in,s,SubjectivePercept,0
imitation,imitation,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
Sir,sir,s,PersonProperty,0
Frederick,frederick,s,UNRECOGNIZED,0
Frollick,frollick,c,UNRECOGNIZED,0
;,;,n,,0
He,he,s,Updates,0
Is,is,s,Updates,1
almost,almost,s,SubjectivePercept,0
frantic,frantic,s,Negativity,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
very,very,s,Intensity,0
conceit,conceit,n,LangRef,0
Of,of,s,LangRef,1
gaining,gaining,s,StandardsPos,0
the,the,s,,0
rich,rich,s,Positivity,0
Widow,widow,c,PersonProperty,0
.,.,s,Resistance,0
But,but,s,Resistance,1
hark,hark,c,Immediacy,0
",",",",s,,0
I,i,n,FirstPer,0
Hear,hear,s,SpaceRelation,0
him,him,s,PersonPronoun,0
coming,coming,c,GenericEvents,0
;,;,s,,0
slip,slip,s,Motions,0
down,down,s,SpaceRelation,0
the,the,s,SpaceRelation,1
back,back,s,SpaceRelation,2
way,way,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
charge,charge,c,AbstractConcepts,0
.,.,nn,,0
Wheedle,wheedle,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
what,what,s,DirectAddress,0
think,think,s,DirectAddress,1
you,you,s,DirectAddress,2
of,of,s,Specifiers,0
this,this,n,Specifiers,1
Habit,habit,c,RecurringEvents,0
?,?,s,Question,0
is,is,s,Question,0
it,it,s,Question,1
not,not,s,DenyDisclaim,0
very,very,s,Intensity,0
modish,modish,c,SenseProperty,0
?,?,nn,Question,0
As,as,s,Comparison,0
any,any,s,Comparison,1
man,man,s,PersonProperty,0
need,need,s,Insist,0
wear,wear,c,SpaceRelation,0
:,:,s,Question,0
How,how,s,Question,1
did,did,s,DirectAddress,0
you,you,n,DirectAddress,1
Furnish,furnish,s,ReportingEvents,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
so,so,s,,0
suddenly,suddenly,c,Immediacy,0
?,?,nn,Question,0
Suddenly,suddenly,c,Immediacy,0
?,?,s,Question,0
I,i,s,FirstPer,0
protest,protest,s,Resistance,0
I,i,s,Autobio,0
was,was,s,Autobio,1
at,at,s,SubjectivePercept,0
least,least,s,SubjectivePercept,1
at,at,n,,0
Sixteen,sixteen,s,Numbers,0
Broakers,broakers,c,UNRECOGNIZED,0
",",",",s,,0
before,before,s,Sequence,0
I,i,s,Contingency,0
could,could,s,Contingency,1
put,put,s,ReportingEvents,0
my,my,s,FirstPer,0
self,self,n,SubjectivePercept,0
Exactly,exactly,s,Confidence,0
into,into,s,Transformation,0
the,the,s,Transformation,1
fashion,fashion,c,SenseObject,0
;,;,s,Resistance,0
but,but,s,Resistance,1
now,now,s,Immediacy,0
I,i,s,FirstPer,0
defy,defy,n,Resistance,0
Sir,sir,s,PersonProperty,0
Frederick,frederick,c,UNRECOGNIZED,0
;,;,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
as,as,s,,0
fine,fine,s,Resemblances,0
as,as,s,Resemblances,1
he,he,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
as,as,s,Negativity,0
mad,mad,n,Negativity,1
As,as,s,Negativity,2
he,he,c,PersonPronoun,0
",",",",s,,0
if,if,s,Contingency,0
that,that,s,Contingency,1
will,will,s,PredictedFuture,0
carry,carry,s,Motions,0
the,the,s,PersonProperty,0
Widow,widow,c,PersonProperty,1
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
warrant,warrant,n,CommonAuthorities,0
Thee,thee,c,DirectAddress,0
.,.,nn,Question,0
Is,is,s,Question,1
it,it,s,Question,2
not,not,s,DenyDisclaim,0
better,better,s,DenyDisclaim,1
pushing,pushing,s,Motions,0
thus,thus,s,ReasonForward,0
for,for,s,,0
a,a,s,Positivity,0
Fortune,fortune,c,Positivity,1
",",",",n,,0
Before,before,s,Sequence,0
your,your,s,DirectAddress,0
Reputation's,reputation's,s,UNRECOGNIZED,0
blasted,blasted,n,Motions,0
With,with,s,Specifiers,0
the,the,s,Specifiers,1
infamous,infamous,s,StandardsNeg,0
names,names,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Coward,coward,s,Anger,0
and,and,s,,0
Gamester,gamester,c,PersonProperty,0
?,?,n,Question,0
And,and,s,ReasonForward,0
so,so,s,ReasonForward,1
become,become,s,Transformation,0
able,able,s,StandardsPos,0
to,to,s,StandardsPos,1
pay,pay,s,StandardsPos,2
the,the,s,,0
thousand,thousand,s,Numbers,0
pounds,pounds,s,Motions,0
without,without,s,Contingency,0
noise,noise,c,SenseProperty,0
",",",",n,,0
Then,then,s,,0
going,going,s,SceneShift,0
into,into,s,SceneShift,1
the,the,s,SceneShift,2
Country,country,c,AbstractConcepts,0
",",",",s,,0
selling,selling,s,GenericEvents,0
your,your,s,DirectAddress,0
Land,land,c,AbstractConcepts,0
",",",",n,,0
Making,making,s,ReportingEvents,0
a,a,s,,0
havoc,havoc,s,Negativity,0
among,among,s,,0
your,your,s,DirectAddress,0
Woods,woods,c,SenseObject,0
",",",",s,,0
or,or,s,,0
mortgaging,mortgaging,n,ReportingEvents,0
Your,your,s,DirectAddress,0
Estate,estate,s,AbstractConcepts,0
to,to,s,,0
a,a,s,,0
scrupulous,scrupulous,s,StandardsPos,0
Scrivener,scrivener,c,PersonProperty,0
",",",",s,,0
that,that,s,PredictedFuture,0
will,will,n,PredictedFuture,1
Whisper,whisper,s,Motions,0
it,it,s,,0
iuto,iuto,s,UNRECOGNIZED,0
the,the,s,SenseObject,0
ears,ears,s,SenseObject,1
of,of,s,,0
the,the,s,Specifiers,0
whole,whole,s,Specifiers,1
Town,town,c,SpaceRelation,0
",",",",n,,0
By,by,s,,0
inquiring,inquiring,s,Curiosity,0
of,of,s,Curiosity,1
your,your,s,DirectAddress,0
good,good,s,StandardsPos,0
behavior,behavior,c,StandardsPos,1
?,?,nn,Question,0
Excellent,excellent,s,StandardsPos,0
Wheedle,wheedle,c,SubjectivePercept,0
!,!,s,,0
And,and,s,,0
will,will,s,PredictedFuture,0
my,my,s,DirectAddress,0
Lord,lord,n,DirectAddress,1
Bevill,bevill,s,UNRECOGNIZED,0
speak,speak,s,ReportingEvents,0
my,my,s,FirstPer,0
commendations,commendations,s,StandardsPos,0
to,to,s,,0
his,his,s,PersonPronoun,0
Sister,sister,c,PersonProperty,0
?,?,nn,Question,0
She,she,s,Updates,0
is,is,s,Updates,1
impatient,impatient,s,StandardsNeg,0
till,till,s,TimeShift,0
she,she,s,TimeShift,1
see,see,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
;,;,n,,0
For,for,s,,0
in,in,s,,0
my,my,s,FirstPer,0
hearing,hearing,c,SpaceRelation,0
",",",",s,,0
upon,upon,s,,0
the,the,s,,0
account,account,s,AbstractConcepts,0
I,i,s,FirstPer,0
gave,gave,s,Narrative_Verbs,0
him,him,n,Narrative_Verbs,1
Of,of,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
he,he,s,PersonPronoun,0
told,told,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
the,the,s,Positivity,0
prettiest,prettiest,c,Positivity,1
",",",",s,,0
wirtest,wirtest,c,UNRECOGNIZED,0
",",",",n,,0
Wildest,wildest,s,Intensity,0
Gentleman,gentleman,s,Positivity,0
about,about,s,,0
the,the,s,,0
Town,town,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
Cavalier,cavalier,n,Negative_Relation,0
In,in,s,DirectAddress,0
your,your,s,DirectAddress,1
heart,heart,c,DirectAddress,2
;,;,s,,0
The,the,s,Exceptions,0
only,only,s,Exceptions,1
things,things,s,Uncertainty,0
that,that,s,,0
take,take,s,ReportingEvents,0
her,her,c,ReportingEvents,1
.,.,nn,,0
Wheedle,wheedle,c,SubjectivePercept,0
",",",",s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
go,go,s,Metadiscourse,2
to,to,s,,0
the,the,s,,0
Tavern,tavern,c,SenseObject,0
",",",",n,,0
And,and,s,,0
swallow,swallow,s,Motions,0
two,two,s,Numbers,0
whole,whole,s,,0
quarts,quarts,s,AbstractConcepts,0
of,of,s,SenseProperty,0
Wine,wine,n,SenseProperty,1
Instantly,instantly,c,Immediacy,0
",",",",s,TimeDuration,0
and,and,s,TimeDuration,1
when,when,s,TimeDuration,2
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
drunk,drunk,n,PersonProperty,0
Ride,ride,s,,0
on,on,s,,0
a,a,s,SenseObject,0
Drawers,drawers,s,SenseObject,1
back,back,s,ProjectBack,0
to,to,s,ProjectBack,1
visit,visit,s,SceneShift,0
her,her,c,SceneShift,1
.,.,nn,,0
Some,some,s,Uncertainty,0
less,less,s,Comparison,0
Frollick,frollick,s,UNRECOGNIZED,0
to,to,s,Sequence,0
begin,begin,s,Sequence,1
with,with,c,Sequence,2
.,.,nn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
cut,cut,s,ReportingEvents,0
three,three,s,Numbers,0
Drawers,drawers,s,SenseObject,0
over,over,s,SpaceRelation,0
the,the,s,SpaceRelation,1
pate,pate,s,SenseObject,0
then,then,c,TimeShift,0
",",",",n,TimeShift,1
And,and,s,,0
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
a,a,s,,0
Tavern-Lanthorn,tavern-lanthorn,s,UNRECOGNIZED,0
before,before,s,Sequence,0
me,me,s,FirstPer,0
at,at,s,TimeShift,0
noonday,noonday,c,TimeShift,1
.,.,n,Imperative,0
Come,come,s,Imperative,1
away,away,c,,0
.,.,nn,Imperative,0
Do,do,s,Imperative,1
not,not,s,Imperative,2
I,i,s,FirstPer,0
look,look,s,Resemblances,0
like,like,s,Resemblances,1
a,a,s,CommonAuthorities,0
very,very,s,CommonAuthorities,1
Reverend,reverend,s,CommonAuthorities,2
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
Grace,grace,c,StandardsPos,0
?,?,nn,Question,0
And,and,s,,0
I,i,s,SelfDisclosure,0
like,like,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
very,very,s,Intensity,0
fine,fine,s,StandardsPos,0
Lady,lady,c,StandardsPos,1
",",",",s,,0
Mr,mr,s,AbstractConcepts,0
Palmer,palmer,c,PersonProperty,0
?,?,nn,Question,0
Yes,yes,s,DirectAddress,0
in,in,s,StandardsPos,0
good,good,s,StandardsPos,1
faith,faith,c,StandardsPos,2
",",",",s,,0
Grace,grace,c,StandardsPos,0
;,;,s,,0
what,what,s,,0
a,a,s,,0
rogue,rogue,s,Negativity,0
is,is,s,ReportingStates,0
that,that,n,ReportingStates,1
Wheedle,wheedle,c,SubjectivePercept,0
",",",",s,,0
to,to,s,,0
have,have,s,,0
kept,kept,s,TimeDuration,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
Treasure,treasure,s,Positivity,0
to,to,s,,0
himself,himself,c,PersonPronoun,0
",",",",n,,0
Without,without,s,Contingency,0
communicating,communicating,s,ReportingEvents,0
a,a,s,ReportingEvents,1
little,little,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
his,his,s,PersonPronoun,0
Friends,friends,c,StandardsPos,0
?,?,nn,Question,0
Forbear,forbear,c,Reluctance,0
;,;,s,,0
you,you,s,Confidence,0
will,will,s,Confidence,1
be,be,s,Confidence,2
out,out,s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
Part,part,c,,0
",",",",n,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
when,when,s,,0
Sir,sir,s,PersonProperty,0
Nich'las,nich'las,s,UNRECOGNIZED,0
comes,comes,c,ReportingEvents,0
.,.,nn,,0
The,the,s,Confidence,0
truth,truth,s,Confidence,1
is,is,c,Confidence,2
",",",",s,Confidence,3
my,my,s,FirstPer,0
Lady,lady,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
better,better,n,Comparison,0
Prepared,prepared,s,ReportingEvents,0
at,at,s,Immediacy,0
this,this,s,Immediacy,1
time,time,s,Immediacy,2
to,to,s,,0
act,act,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Lover,lover,s,Positivity,0
then,then,n,,0
A,a,s,,0
Relation,relation,c,AbstractConcepts,0
.,.,nn,,0
That,that,s,,0
grave,grave,s,Negativity,0
dress,dress,s,SenseObject,0
is,is,s,Intensity,0
very,very,s,Intensity,1
amorous,amorous,s,Positivity,0
indeed,indeed,c,Intensity,0
.,.,nn,,0
My,my,s,FirstPer,0
Virtues,virtues,c,StandardsPos,0
",",",",s,,0
like,like,s,SubjectivePercept,0
those,those,s,,0
of,of,s,AbstractConcepts,0
Plants,plants,s,AbstractConcepts,1
in,in,s,TimeDuration,0
the,the,s,TimeDuration,1
Winter,winter,c,TimeDuration,2
",",",",n,,0
Are,are,s,ReportingStates,0
retired,retired,c,ReportingStates,0
;,;,s,ReportingStates,1
your,your,s,DirectAddress,0
warm,warm,s,SpaceRelation,0
Spring,spring,n,SpaceRelation,1
Would,would,s,ProjectBack,0
fetch,fetch,s,Motions,0
',',c,,0
em,em,s,SpaceRelation,0
out,out,s,SpaceRelation,0
with,with,s,SpaceRelation,1
a,a,s,SpaceRelation,2
vengeance,vengeance,c,Anger,0
.,.,nn,,0
Mr,mr,s,AbstractConcepts,0
Wheedle,wheedle,s,SubjectivePercept,0
and,and,s,,0
Sr,sr,s,UNRECOGNIZED,0
Nich'las,nich'las,s,UNRECOGNIZED,0
are,are,s,ReportingStates,0
come,come,c,ReportingEvents,0
.,.,nn,,0
Away,away,c,,0
",",",",s,,0
away,away,s,,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
Sister,sister,c,PersonProperty,0
;,;,s,,0
expect,expect,s,ProjectAhead,0
your,your,s,DirectAddress,0
Kew,kew,c,Acknowledge,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
march,march,s,Motions,0
along,along,c,Motions,1
",",",",s,,0
Boys,boys,c,PersonProperty,0
;,;,s,,0
valiant,valiant,s,StandardsPos,0
and,and,s,,0
strong,strong,c,Intensity,0
",",",",s,,0
Boys,boys,c,PersonProperty,0
.,.,n,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,,0
lay,lay,s,SpaceRelation,0
down,down,s,SpaceRelation,1
the,the,s,SenseObject,0
Bottles,bottles,s,SenseObject,1
here,here,c,SpaceRelation,0
.,.,nn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,,0
worthy,worthy,s,StandardsPos,0
Gentleman,gentleman,n,Positivity,0
That,that,s,,0
I,i,s,FirstPer,0
told,told,s,DirectAddress,0
you,you,s,DirectAddress,1
was,was,n,ProjectBack,0
Ambitious,ambitious,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ReportingStates,0
your,your,s,DirectAddress,0
Sisters,sisters,s,PersonProperty,0
Servant,servant,c,PersonProperty,0
.,.,nn,,0
Hither,hither,s,SpaceRelation,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
to,to,s,,0
drink,drink,n,Motions,0
Your,your,s,DirectAddress,0
Sisters,sisters,s,PersonProperty,0
Health,health,c,StandardsPos,0
",",",",s,,0
without,without,s,Contingency,0
offense,offense,c,SubjectivePercept,0
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,c,SelfDisclosure,1
.,.,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
heartily,heartily,s,Positivity,0
welcome,welcome,c,Positivity,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,Immediacy,0
Here,here,s,Immediacy,1
Is,is,s,Immediacy,2
a,a,s,Immediacy,3
Brimmer,brimmer,s,SenseObject,0
then,then,s,TimeShift,0
to,to,s,TimeShift,1
her,her,c,PersonPronoun,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
the,the,n,SenseObject,0
Fleas,fleas,s,SenseObject,1
about,about,s,,0
her,her,c,PersonPronoun,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
call,call,s,ReportingEvents,0
her,her,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
to,to,s,,0
pledge,pledge,s,Promise,0
it,it,c,,0
.,.,nn,Imperative,0
Stay,stay,c,Imperative,1
",",",",s,,0
stay,stay,c,TimeDuration,0
",",",",s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,n,Contingency,0
Be,be,s,Contingency,1
able,able,s,StandardsPos,0
to,to,s,StandardsPos,1
tell,tell,s,,0
her,her,s,PersonPronoun,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
drunk,drunk,s,PersonProperty,0
it,it,c,,0
.,.,nn,,0
Wheedle,wheedle,c,SubjectivePercept,0
",",",",s,,0
how,how,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
like,like,s,Resemblances,0
this,this,c,Resemblances,1
?,?,n,Question,0
Shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
break,break,s,Negativity,0
the,the,s,Negativity,1
Windows,windows,c,Negativity,2
?,?,nn,Question,0
Hold,hold,c,,0
",",",",s,,0
hold,hold,c,,0
;,;,s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
not,not,s,DenyDisclaim,0
in,in,s,SpaceRelation,0
a,a,n,SpaceRelation,1
House,house,s,SpaceRelation,2
of,of,s,,0
evil,evil,s,Negative_Relation,0
reputation,reputation,c,Negative_Relation,1
.,.,nn,OralCues,0
Well,well,s,OralCues,1
admonished,admonished,c,ReportingStates,0
",",",",s,ReportingStates,1
Sir,sir,s,PersonProperty,0
Frederick,frederick,s,UNRECOGNIZED,0
Frollick,frollick,c,UNRECOGNIZED,0
.,.,nn,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
Sir,sir,s,PersonProperty,0
Nich'las,nich'las,c,UNRECOGNIZED,0
",",",",s,,0
Sister,sister,c,PersonProperty,0
.,.,nn,,0
I,i,c,FirstPer,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
Sir,sir,s,PersonProperty,0
Nich'las,nich'las,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
how,how,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
like,like,s,SubjectivePercept,0
me,me,c,FirstPer,0
?,?,nn,Question,0
A,a,s,SubjectivePercept,0
pretty,pretty,s,SubjectivePercept,1
Gentleman,gentleman,c,Positivity,0
.,.,n,Imperative,0
Pray,pray,c,Imperative,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
come,come,s,ReportingEvents,0
a,a,s,,0
House-warming,house-warming,c,AbstractConcepts,0
",",",",n,,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
bring,bring,s,DirectAddress,0
your,your,s,DirectAddress,1
Wine,wine,s,SenseObject,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,nn,Question,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
ask,ask,s,Request,0
such,such,s,Intensity,0
pert,pert,s,SubjectivePercept,0
Questions,questions,c,Resistance,0
",",",",n,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
stop,stop,s,Resistance,0
your,your,s,Resistance,1
mouth,mouth,c,Resistance,2
.,.,n,,0
Hither,hither,s,SpaceRelation,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
come,come,s,Transformation,0
to,to,s,Transformation,1
be,be,s,Transformation,2
drunk,drunk,c,ReportingStates,0
",",",",n,ReportingStates,1
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,s,Contingency,0
see,see,s,SpaceRelation,0
me,me,s,SpaceRelation,1
drunk,drunk,c,ReportingStates,0
;,;,s,ReportingStates,1
and,and,n,Immediacy,0
Here,here,s,Immediacy,1
Is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
Health,health,s,StandardsPos,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Flanel,flanel,s,UNRECOGNIZED,0
Petticoat,petticoat,c,SenseObject,0
.,.,nn,,0
Mr,mr,s,AbstractConcepts,0
Wheedle,wheedle,c,SubjectivePercept,0
",",",",s,,0
my,my,s,FirstPer,0
service,service,s,StandardsPos,0
to,to,s,StandardsPos,1
you,you,c,DirectAddress,0
;,;,s,,0
a,a,s,StandardsPos,0
Health,health,n,StandardsPos,1
To,to,s,,0
Sr,sr,s,UNRECOGNIZED,0
Nich'las's,nich'las's,s,UNRECOGNIZED,0
great,great,s,Intensity,0
Grand-father's,grand-father's,s,UNRECOGNIZED,0
Beard-brush,beard-brush,c,UNRECOGNIZED,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
pledge,pledge,s,Promise,0
me,me,c,FirstPer,0
;,;,s,,0
ha,ha,s,OralCues,0
--,--,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
not,not,s,DenyDisclaim,0
quarrelsom,quarrelsom,s,UNRECOGNIZED,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
drink,drink,c,Motions,0
",",",",n,,0
I,i,s,SelfDisclosure,0
hope,hope,c,SelfDisclosure,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
faith,faith,c,StandardsPos,0
;,;,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
wondrous,wondrous,s,Curiosity,0
loving,loving,c,Positivity,0
.,.,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
very,very,s,Positivity,0
bold,bold,s,Positivity,1
Lover,lover,c,Positivity,0
.,.,nn,,0
Widow,widow,c,PersonProperty,0
",",",",s,,0
let,let,s,ReportingEvents,0
you,you,s,DirectAddress,0
and,and,s,,0
I,i,s,FirstPer,0
go,go,s,ReportingEvents,0
upon,upon,s,ReportingEvents,1
the,the,s,,0
ramble,ramble,n,Motions,0
To,to,s,,0
night,night,c,,0
.,.,nn,DirectAddress,0
Do,do,s,DirectAddress,1
