PRoceed,proceed,s,Sequence,0
me,me,s,Request,1
husband,husband,c,PersonProperty,0
",",",",s,,0
even,even,s,SubjectivePercept,0
my,my,s,SelfDisclosure,0
soul,soul,n,SelfDisclosure,1
Does,does,s,Positivity,0
for,for,s,Positivity,1
a,a,s,PersonProperty,0
wife,wife,s,PersonProperty,1
abhor,abhor,c,Negativity,0
.,.,s,Resistance,0
But,but,s,Resistance,1
her,her,s,PersonPronoun,0
fair,fair,s,StandardsPos,0
sister,sister,n,PersonProperty,0
Possessed,possessed,s,Disclosure,0
with,with,s,Disclosure,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
gentle,gentle,s,Positivity,0
sovereign,sovereign,s,CommonAuthorities,0
grace,grace,c,StandardsPos,0
",",",",n,,0
Of,of,s,Specifiers,0
such,such,s,Specifiers,1
enchanting,enchanting,s,Positivity,0
presence,presence,s,AbstractConcepts,0
and,and,s,,0
discourse,discourse,c,AbstractConcepts,0
",",",",n,,0
Has,has,s,,0
almost,almost,s,SubjectivePercept,0
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
Traitor,traitor,s,StandardsNeg,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
self,self,c,SubjectivePercept,0
:,:,n,,0
But,but,s,Resistance,0
least,least,s,Comparison,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
be,be,s,ReportingStates,0
guilty,guilty,s,Negative_Relation,0
to,to,s,,0
self,self,s,SubjectivePercept,0
wrong,wrong,c,StandardsNeg,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
stop,stop,s,Resistance,0
mine,mine,s,FirstPer,0
ears,ears,s,SenseObject,0
against,against,s,Resistance,0
the,the,s,Resistance,1
Mermaids,mermaids,s,SenseObject,0
song,song,c,SenseObject,0
.,.,nn,,0
Mr,mr,s,AbstractConcepts,0
Antipholus,antipholus,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,s,FirstPer,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
my,my,s,Autobio,0
name,name,c,Autobio,1
.,.,nnn,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
it,it,s,,0
well,well,s,SenseObject,0
sir,sir,c,PersonProperty,0
",",",",s,,0
lo,lo,s,DirectAddress,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
the,the,s,DirectAddress,2
chain,chain,c,SenseObject,0
",",",",n,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
to,to,s,,0
have,have,s,,0
taken,taken,s,ProjectBack,0
you,you,s,DirectAddress,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Porpentine,porpentine,c,UNRECOGNIZED,0
",",",",n,,0
The,the,s,SenseObject,0
chain,chain,s,SenseObject,1
vnfinish'd,vnfinish'd,s,UNRECOGNIZED,0
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
stay,stay,s,TimeDuration,0
thus,thus,s,ReasonForward,0
long,long,c,SenseProperty,0
.,.,nn,Question,0
What,what,s,Question,1
is,is,s,Question,2
your,your,s,DirectAddress,0
will,will,s,SubjectivePercept,0
that,that,s,SubjectivePercept,1
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
do,do,s,ReportingEvents,0
with,with,s,ReportingEvents,1
this,this,c,,0
?,?,nnn,Question,0
What,what,s,,0
please,please,s,Positivity,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
sir,sir,c,PersonProperty,0
:,:,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
made,made,s,ReportingEvents,0
it,it,s,ReportingEvents,1
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nnn,Imperative,0
Made,made,s,Imperative,1
it,it,s,,0
for,for,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
bespoke,bespoke,s,Example,0
it,it,s,,0
not,not,c,DenyDisclaim,0
.,.,nnn,,0
Not,not,s,DenyDisclaim,0
once,once,c,DenyDisclaim,1
",",",",s,,0
nor,nor,s,DenyDisclaim,0
twice,twice,c,RecurringEvents,0
",",",",s,Resistance,0
but,but,s,Resistance,1
twenty,twenty,s,Numbers,0
times,times,s,AbstractConcepts,0
you,you,s,DirectAddress,0
have,have,c,DirectAddress,1
:,:,n,,0
Go,go,s,SceneShift,0
home,home,s,SceneShift,1
with,with,s,AbstractConcepts,0
it,it,c,AbstractConcepts,1
",",",",s,,0
and,and,s,,0
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Wife,wife,s,PersonProperty,0
withal,withal,c,Metadiscourse,0
",",",",n,,0
And,and,s,,0
soon,soon,s,ProjectAhead,0
at,at,s,SpaceRelation,0
supper,supper,s,SpaceRelation,1
time,time,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
visit,visit,s,SceneShift,0
you,you,c,DirectAddress,0
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
receive,receive,s,ReportingEvents,0
my,my,s,FirstPer,0
money,money,s,ProjectAhead,0
for,for,s,ProjectAhead,1
the,the,s,SenseObject,0
chain,chain,c,SenseObject,1
.,.,nn,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
sir,sir,s,PersonProperty,0
receive,receive,s,ReportingEvents,0
the,the,s,SenseObject,0
money,money,s,SenseObject,1
now,now,c,Updates,0
",",",",n,Updates,1
For,for,s,Fear,0
fear,fear,s,Fear,1
you,you,s,DirectAddress,0
never,never,s,DirectAddress,1
see,see,s,,0
chain,chain,c,SenseObject,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
money,money,s,AbstractConcepts,0
more,more,c,Comparison,0
.,.,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
merry,merry,s,PersonProperty,0
man,man,s,PersonProperty,1
sir,sir,c,PersonProperty,0
",",",",s,,0
fare,fare,s,SubjectivePercept,0
you,you,s,DirectAddress,0
well,well,c,StandardsPos,0
.,.,nnn,StandardsPos,1
What,what,s,Insist,0
I,i,s,Insist,1
should,should,s,Insist,2
think,think,s,PrivateThinking,0
of,of,s,PrivateThinking,1
this,this,c,Immediacy,0
",",",",s,Immediacy,1
I,i,s,Insist,0
cannot,cannot,s,Insist,1
tell,tell,c,Citations,0
:,:,n,Citations,1
But,but,s,Resistance,0
this,this,s,,0
I,i,s,SelfDisclosure,0
think,think,c,SelfDisclosure,1
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
man,man,s,PersonProperty,0
is,is,s,Intensity,0
so,so,s,Intensity,1
vain,vain,c,Negativity,0
",",",",n,,0
That,that,s,ProjectAhead,0
would,would,s,ProjectAhead,1
refuse,refuse,s,Resistance,0
so,so,s,,0
fair,fair,s,ReportingEvents,0
an,an,s,ReportingEvents,1
offered,offered,s,ReportingEvents,0
Chain,chain,c,SenseObject,0
.,.,n,,0
I,i,s,FirstPer,0
see,see,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
here,here,s,SpaceRelation,0
needs,needs,s,Insist,0
not,not,s,Insist,1
live,live,s,,0
by,by,s,,0
shifts,shifts,c,Motions,0
",",",",n,,0
When,when,s,,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
streets,streets,s,SpaceRelation,2
he,he,s,Neutral_Attribution,0
meets,meets,s,Neutral_Attribution,1
such,such,s,Intensity,0
Golden,golden,s,SenseProperty,0
gifts,gifts,c,Positivity,0
:,:,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
the,the,s,,0
Mart,mart,c,SenseObject,0
",",",",s,,0
and,and,s,,0
there,there,s,,0
for,for,s,,0
Dromio,dromio,s,UNRECOGNIZED,0
stay,stay,c,TimeDuration,0
",",",",n,Contingency,0
If,if,s,Contingency,1
any,any,s,Contingency,2
ship,ship,s,SenseObject,0
put,put,s,Transformation,0
out,out,c,Transformation,1
",",",",s,,0
then,then,s,,0
straight,straight,s,Immediacy,0
away,away,c,Immediacy,1
.,.,nn,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
since,since,s,,0
Pentecost,pentecost,s,UNRECOGNIZED,0
the,the,s,,0
sum,sum,s,AbstractConcepts,0
is,is,s,CommonAuthorities,0
due,due,c,CommonAuthorities,1
",",",",n,,0
And,and,s,ReasonForward,0
since,since,s,ReasonForward,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
much,much,s,DenyDisclaim,1
importuned,importuned,s,StandardsNeg,0
you,you,c,DirectAddress,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
now,now,s,Immediacy,0
I,i,s,Autobio,0
had,had,s,Autobio,1
not,not,c,DenyDisclaim,0
",",",",s,Resistance,0
but,but,s,Resistance,1
that,that,s,Resistance,2
I,i,s,Responsibility,0
am,am,s,Responsibility,1
bound,bound,n,Responsibility,2
To,to,s,,0
Persia,persia,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
want,want,s,ProjectAhead,0
Gilders,gilders,s,SenseProperty,0
for,for,s,,0
my,my,s,FirstPer,0
voyage,voyage,c,Motions,0
:,:,n,,0
Therefore,therefore,s,ReasonForward,0
make,make,s,ReportingEvents,0
present,present,s,,0
satisfaction,satisfaction,c,StandardsPos,0
",",",",n,,0
Or,or,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
attach,attach,s,ReportingEvents,0
you,you,s,DirectAddress,0
by,by,s,,0
this,this,s,,0
Officer,officer,c,PersonProperty,0
.,.,nn,Intensity,0
Even,even,s,Intensity,1
just,just,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
sum,sum,s,AbstractConcepts,0
that,that,s,,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
owe,owe,s,ReportingEvents,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
Is,is,s,ReportingStates,0
growing,growing,s,Transformation,0
to,to,s,Transformation,1
me,me,s,FirstPer,0
by,by,s,,0
Antipholus,antipholus,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
in,in,s,,0
the,the,s,SubjectiveTime,0
instant,instant,s,SubjectiveTime,1
that,that,s,,0
I,i,s,FirstPer,0
met,met,s,SpaceRelation,0
with,with,s,SpaceRelation,1
you,you,c,DirectAddress,0
",",",",n,,0
He,he,s,ProjectBack,0
had,had,s,ProjectBack,1
of,of,s,,0
me,me,s,FirstPer,0
a,a,s,SenseObject,0
Chain,chain,c,SenseObject,1
",",",",s,,0
at,at,s,,0
five,five,s,Numbers,0
a,a,s,SenseObject,0
clock,clock,n,SenseObject,1
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
receive,receive,s,ReportingEvents,0
the,the,s,SenseObject,0
money,money,s,SenseObject,1
for,for,s,,0
the,the,s,Comparison,0
same,same,c,Comparison,1
:,:,n,,0
Pleases,pleases,s,Positivity,0
you,you,s,DirectAddress,0
walk,walk,s,Motions,0
with,with,s,,0
me,me,s,FirstPer,0
down,down,s,SceneShift,0
to,to,s,SceneShift,1
his,his,s,PersonPronoun,0
house,house,c,SenseObject,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
discharge,discharge,s,Negativity,0
my,my,s,FirstPer,0
bond,bond,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
thank,thank,s,Acknowledge,0
you,you,s,Acknowledge,1
too,too,c,Metadiscourse,0
.,.,nn,Metadiscourse,1
That,that,s,,0
labor,labor,s,AbstractConcepts,0
may,may,s,DirectAddress,0
you,you,s,DirectAddress,1
save,save,c,StandardsPos,0
:,:,s,,0
See,see,s,Curiosity,0
where,where,s,Curiosity,1
he,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
.,.,nnn,,0
While,while,s,TimeDuration,0
I,i,s,SceneShift,0
go,go,s,SceneShift,1
to,to,s,SceneShift,2
the,the,s,,0
Goldsmiths,goldsmiths,s,PersonProperty,0
house,house,c,SenseObject,0
",",",",s,,0
go,go,s,ReportingEvents,0
thou,thou,n,DirectAddress,0
And,and,s,,0
buy,buy,s,ReportingEvents,0
a,a,s,ReportingEvents,1
ropes,ropes,s,SenseObject,0
end,end,c,Sequence,0
",",",",s,,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
I,i,s,FirstPer,0
bestow,bestow,n,StandardsPos,0
Among,among,s,,0
my,my,s,FirstPer,0
wife,wife,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
their,their,s,PersonPronoun,0
confederates,confederates,c,PersonProperty,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
locking,locking,s,ReportingEvents,0
me,me,s,FirstPer,0
out,out,s,,0
of,of,s,,0
my,my,s,FirstPer,0
doors,doors,s,SenseObject,0
by,by,s,,0
day,day,c,TimeDuration,0
:,:,n,,0
But,but,s,Resistance,0
soft,soft,s,SenseProperty,0
I,i,s,FirstPer,0
see,see,s,,0
the,the,s,,0
Goldsmith,goldsmith,c,PersonProperty,0
;,;,s,,0
get,get,s,,0
thee,thee,s,DirectAddress,0
gone,gone,c,ReportingStates,0
",",",",n,ReportingStates,1
Buy,buy,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
a,a,s,SenseObject,0
rope,rope,c,SenseObject,1
",",",",s,,0
and,and,s,,0
bring,bring,s,,0
it,it,s,,0
home,home,s,Positivity,0
to,to,s,Positivity,1
me,me,c,Positivity,2
.,.,nn,,0
I,i,s,FirstPer,0
buy,buy,s,ReportingEvents,0
a,a,s,ReportingEvents,1
thousand,thousand,s,Numbers,0
pound,pound,s,ReportingEvents,0
a,a,s,ReportingEvents,1
year,year,c,TimeDuration,0
",",",",s,,0
I,i,s,FirstPer,0
buy,buy,s,ReportingEvents,0
a,a,s,ReportingEvents,1
rope,rope,c,SenseObject,0
.,.,nnn,,0
A,a,s,PersonProperty,0
man,man,s,PersonProperty,1
is,is,s,Positive_Attribution,0
well,well,s,Positive_Attribution,1
help,help,s,Positivity,0
up,up,s,Positivity,1
that,that,s,,0
trusts,trusts,s,Confidence,0
to,to,s,Confidence,1
you,you,c,DirectAddress,0
",",",",n,,0
I,i,s,FirstPer,0
promised,promised,s,StandardsPos,0
your,your,s,DirectAddress,0
presence,presence,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
the,the,s,SenseObject,0
Chain,chain,c,SenseObject,1
",",",",n,Resistance,0
But,but,s,Resistance,1
neither,neither,s,DenyDisclaim,0
Chain,chain,s,SenseObject,0
nor,nor,s,DenyDisclaim,0
Goldsmith,goldsmith,s,PersonProperty,0
came,came,s,ReportingEvents,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
:,:,n,,0
Belike,belike,s,Contingency,0
you,you,s,DirectAddress,0
thought,thought,s,DirectAddress,1
our,our,s,Inclusive,0
love,love,s,Positivity,0
would,would,s,ProjectBack,0
last,last,s,Negativity,0
too,too,s,Negativity,1
long,long,n,Negativity,2
If,if,s,Contingency,0
it,it,s,Contingency,1
were,were,s,Contingency,2
chained,chained,s,ReportingEvents,0
together,together,c,Inclusive,0
:,:,s,,0
and,and,s,,0
therefore,therefore,s,ReasonForward,0
came,came,s,ReportingEvents,0
not,not,c,DenyDisclaim,0
.,.,nn,,0
Saving,saving,s,DirectAddress,0
your,your,s,DirectAddress,1
merry,merry,s,Positivity,0
humor,humor,c,Positivity,0
:,:,s,,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
the,the,s,DirectAddress,2
note,note,n,Citations,0
How,how,s,Citations,1
much,much,s,Intensity,0
your,your,s,DirectAddress,0
Chain,chain,s,SenseObject,0
weighs,weighs,s,ReportingEvents,0
to,to,s,Intensity,0
the,the,s,Intensity,1
utmost,utmost,s,Intensity,2
charect,charect,c,UNRECOGNIZED,0
",",",",n,,0
The,the,s,,0
finenesse,finenesse,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,SenseObject,0
Gold,gold,c,SenseObject,1
",",",",s,,0
and,and,s,,0
chargefull,chargefull,s,UNRECOGNIZED,0
fashion,fashion,c,SenseObject,0
",",",",n,Aside,0
Which,which,s,Aside,1
does,does,s,ReportingEvents,0
amount,amount,s,ReportingEvents,0
to,to,s,ReportingEvents,1
three,three,s,Numbers,0
odd,odd,s,SubjectivePercept,0
Ducats,ducats,s,SenseObject,0
more,more,n,Comparison,0
Then,then,s,Sequence,0
I,i,s,Sequence,1
stand,stand,s,AbstractConcepts,0
debted,debted,s,UNRECOGNIZED,0
to,to,s,,0
this,this,s,,0
Gentleman,gentleman,c,Positivity,0
",",",",n,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
see,see,s,DirectAddress,1
him,him,s,PersonPronoun,0
presently,presently,s,TimeShift,0
discharged,discharged,c,ReportingStates,0
",",",",n,ReportingStates,1
For,for,s,,0
he,he,s,Responsibility,0
is,is,s,Responsibility,1
bound,bound,s,Responsibility,2
to,to,s,,0
Sea,sea,c,SenseObject,0
",",",",s,,0
and,and,s,,0
stays,stays,s,TimeDuration,0
but,but,s,Exceptions,0
for,for,s,Exceptions,1
it,it,c,,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
furnished,furnished,s,AbstractConcepts,0
with,with,s,AbstractConcepts,1
the,the,s,AbstractConcepts,2
present,present,s,,0
money,money,c,AbstractConcepts,0
:,:,n,,0
Besides,besides,s,Specifiers,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
some,some,s,Uncertainty,0
business,business,s,AbstractConcepts,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
town,town,c,SpaceRelation,2
",",",",n,,0
Good,good,s,,0
Signior,signior,s,PersonProperty,0
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
stranger,stranger,s,PersonProperty,0
to,to,s,PersonProperty,1
my,my,s,FirstPer,0
house,house,c,SenseObject,0
",",",",n,,0
And,and,s,,0
with,with,s,DirectAddress,0
you,you,s,DirectAddress,1
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Chain,chain,c,SenseObject,0
",",",",s,,0
and,and,s,,0
bid,bid,s,ReportingEvents,0
my,my,s,FirstPer,0
wife,wife,n,PersonProperty,0
Disburse,disburse,s,ReportingEvents,0
the,the,s,,0
sum,sum,c,AbstractConcepts,0
",",",",s,,0
on,on,s,,0
the,the,s,,0
receipt,receipt,s,SenseObject,0
thereof,thereof,c,CommonAuthorities,0
",",",",n,,0
Perchance,perchance,s,Contingency,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
there,there,s,,0
as,as,s,TimeShift,0
soon,soon,s,TimeShift,1
as,as,s,TimeShift,2
you,you,c,DirectAddress,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
bring,bring,s,,0
the,the,s,SenseObject,0
Chain,chain,s,SenseObject,1
to,to,s,PersonPronoun,0
her,her,s,PersonPronoun,1
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
.,.,nnn,,0
No,no,s,DenyDisclaim,0
bear,bear,s,Negativity,0
it,it,s,Negativity,1
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
least,least,s,Comparison,0
I,i,s,Metadiscourse,0
come,come,s,Metadiscourse,1
not,not,s,DenyDisclaim,0
time,time,s,SubjectiveTime,0
enough,enough,c,SubjectiveTime,1
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
?,?,s,Question,0
Have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
the,the,s,DirectAddress,2
Chain,chain,s,SenseObject,0
about,about,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,nnn,Question,0
And,and,s,,0
if,if,s,Contingency,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,DirectAddress,0
hope,hope,s,DirectAddress,1
you,you,s,DirectAddress,2
have,have,c,,0
:,:,n,,0
Or,or,s,Contingency,0
else,else,s,Contingency,1
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
return,return,s,RecurringEvents,0
without,without,s,Contingency,0
your,your,s,DirectAddress,0
money,money,c,AbstractConcepts,0
.,.,nn,,0
Nay,nay,s,OralCues,0
come,come,s,ReportingEvents,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
sir,sir,c,PersonProperty,0
",",",",s,,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
the,the,s,ReportingEvents,2
Chain,chain,c,SenseObject,0
:,:,n,,0
Both,both,s,,0
wind,wind,s,SenseProperty,0
and,and,s,,0
tide,tide,s,SenseObject,0
stays,stays,s,TimeDuration,0
for,for,s,TimeDuration,1
this,this,s,,0
Gentleman,gentleman,c,Positivity,0
",",",",n,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
too,too,s,SelfDisclosure,1
blame,blame,s,Anger,0
have,have,s,,0
held,held,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
here,here,s,SpaceRelation,0
too,too,s,Negativity,0
long,long,c,Negativity,1
.,.,nn,,0
Good,good,s,,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
you,you,s,DirectAddress,0
use,use,s,ReportingEvents,0
this,this,s,,0
dalliance,dalliance,s,SubjectiveTime,0
to,to,s,,0
excuse,excuse,n,StandardsPos,0
Your,your,s,DirectAddress,0
breach,breach,s,StandardsNeg,0
of,of,s,StandardsNeg,1
promise,promise,s,StandardsNeg,2
to,to,s,,0
the,the,s,,0
Porpentine,porpentine,c,UNRECOGNIZED,0
",",",",n,,0
I,i,s,Insist,0
should,should,s,Insist,1
have,have,s,Insist,2
chid,chid,s,Negativity,0
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
not,not,s,DenyDisclaim,0
bringing,bringing,s,,0
it,it,c,,0
",",",",n,Resistance,0
But,but,s,Resistance,1
like,like,s,Resemblances,0
a,a,s,Resemblances,1
shrew,shrew,s,PersonProperty,0
you,you,s,DirectAddress,0
first,first,s,Sequence,0
begin,begin,s,Sequence,0
to,to,s,Sequence,1
brawle,brawle,c,UNRECOGNIZED,0
.,.,nn,,0
The,the,s,TimeDuration,0
hour,hour,s,TimeDuration,1
steals,steals,s,Negativity,0
on,on,c,,0
",",",",s,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
sir,sir,s,PersonProperty,0
dispatch,dispatch,c,ReportingEvents,0
.,.,nnn,,0
You,you,s,OralCues,0
hear,hear,s,OralCues,1
how,how,s,,0
he,he,s,PersonPronoun,0
importunes,importunes,s,StandardsNeg,0
me,me,c,FirstPer,0
",",",",s,,0
the,the,s,SenseObject,0
Chain,chain,c,SenseObject,1
.,.,nnn,Question,0
Why,why,s,Question,1
give,give,s,ReportingEvents,0
it,it,s,ReportingEvents,1
to,to,s,ReportingEvents,2
my,my,s,FirstPer,0
wife,wife,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
fetch,fetch,s,Motions,0
your,your,s,DirectAddress,0
money,money,c,AbstractConcepts,0
.,.,nnn,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
you,you,s,DirectAddress,0
know,know,s,DirectAddress,1
I,i,s,FirstPer,0
gave,gave,s,ReportingEvents,0
it,it,s,ReportingEvents,1
you,you,s,DirectAddress,0
even,even,s,DirectAddress,1
now,now,c,Immediacy,0
.,.,n,,0
Either,either,s,Metadiscourse,0
send,send,s,ReportingEvents,0
the,the,s,SenseObject,0
Chain,chain,c,SenseObject,1
",",",",s,,0
or,or,s,,0
send,send,s,Request,0
me,me,s,Request,1
by,by,s,Uncertainty,0
some,some,s,Uncertainty,1
token,token,c,AbstractConcepts,0
.,.,nn,,0
Fie,fie,c,Negativity,0
",",",",s,,0
now,now,s,Immediacy,0
you,you,s,DirectAddress,0
run,run,s,ReportingEvents,0
this,this,s,,0
humor,humor,s,Positivity,0
out,out,s,SenseProperty,0
of,of,s,SenseProperty,1
breath,breath,c,SenseProperty,2
",",",",n,,0
Come,come,s,ReportingEvents,0
where,where,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
Chain,chain,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
let,let,s,DirectAddress,1
me,me,s,FirstPer,0
see,see,s,PrivateThinking,0
it,it,c,PrivateThinking,1
.,.,nn,,0
My,my,s,FirstPer,0
business,business,s,AbstractConcepts,0
cannot,cannot,s,DenyDisclaim,0
brook,brook,s,SenseObject,0
this,this,s,,0
dalliance,dalliance,c,SubjectiveTime,0
",",",",n,,0
Good,good,s,,0
sir,sir,s,PersonProperty,0
say,say,c,Citations,0
",",",",s,,0
whe'r,whe'r,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
answer,answer,s,Specifiers,0
me,me,c,FirstPer,0
",",",",s,,0
or,or,s,,0
no,no,c,DenyDisclaim,0
:,:,n,,0
If,if,s,Contingency,0
not,not,c,Contingency,1
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
leave,leave,s,SceneShift,0
him,him,s,SceneShift,1
to,to,s,,0
the,the,s,,0
Officer,officer,c,PersonProperty,0
.,.,nn,,0
I,i,s,FirstPer,0
answer,answer,s,Specifiers,0
you,you,c,DirectAddress,0
?,?,s,Question,0
What,what,s,Future_Question,0
should,should,s,Future_Question,1
I,i,s,Future_Question,2
answer,answer,s,Specifiers,0
you,you,c,DirectAddress,0
.,.,nnn,,0
The,the,s,SenseObject,0
money,money,s,SenseObject,1
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
owe,owe,s,ReportingEvents,0
me,me,s,FirstPer,0
for,for,s,,0
the,the,s,SenseObject,0
Chain,chain,c,SenseObject,1
.,.,nnn,,0
I,i,s,SelfDisclosure,0
owe,owe,s,SelfDisclosure,1
you,you,s,DirectAddress,0
none,none,c,DenyDisclaim,0
",",",",s,,0
till,till,s,TimeShift,0
I,i,s,TimeShift,1
receive,receive,s,ReportingEvents,0
the,the,s,SenseObject,0
Chain,chain,c,SenseObject,1
.,.,nnn,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
I,i,s,FirstPer,0
gave,gave,s,ReportingEvents,0
it,it,s,ReportingEvents,1
you,you,s,DirectAddress,0
half,half,s,TimeDuration,0
an,an,s,TimeDuration,1
hour,hour,s,TimeDuration,2
since,since,c,,0
.,.,nnn,,0
You,you,s,DirectAddress,0
gave,gave,s,ReportingEvents,0
me,me,s,ReportingEvents,1
none,none,c,DenyDisclaim,0
",",",",s,,0
you,you,s,DirectAddress,0
wrong,wrong,s,StandardsNeg,0
me,me,s,FirstPer,0
much,much,s,Intensity,0
to,to,s,,0
say,say,s,Citations,0
so,so,c,Intensity,0
.,.,nnn,Intensity,1
You,you,s,DirectAddress,0
wrong,wrong,s,StandardsNeg,0
me,me,s,FirstPer,0
more,more,s,Comparison,0
sir,sir,s,PersonProperty,0
in,in,s,,0
denying,denying,s,Repair_Citation,0
it,it,c,,0
.,.,n,DirectReasoning,0
Consider,consider,s,DirectReasoning,1
how,how,s,Question,0
it,it,s,Question,1
stands,stands,s,Confidence,0
upon,upon,s,Confidence,1
my,my,s,FirstPer,0
