SInce,since,s,ReasonForward,0
and,and,n,,0
Money,money,s,AbstractConcepts,0
would,would,s,ProjectBack,0
(,(,c,,0
I,i,s,FirstPer,0
suppose,suppose,c,Uncertainty,0
),),s,,0
now,now,s,Updates,0
only,only,s,Updates,1
prove,prove,s,Confidence,0
temptations,temptations,c,Negativity,0
",",",",s,,0
to,to,s,,0
take,take,s,ReportingEvents,0
you,you,s,DirectAddress,0
from,from,s,DirectAddress,0
your,your,n,DirectAddress,1
settled,settled,s,ReportingEvents,0
and,and,s,,0
sweet,sweet,s,SenseProperty,0
carriage,carriage,nnn,SenseObject,0
How,how,s,Question,0
Is,is,s,Question,1
this,this,c,,0
?,?,s,Question,0
but,but,s,Resistance,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
--,--,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
ye,ye,c,OralCues,0
",",",",s,,0
cover,cover,s,AbstractConcepts,0
Sir,sir,c,PersonProperty,0
;,;,s,,0
ye,ye,s,OralCues,0
owe,owe,s,DenyDisclaim,0
me,me,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
respect,respect,s,StandardsPos,0
--,--,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
nothing,nothing,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
do,do,n,DenyDisclaim,2
with,with,s,DenyDisclaim,3
ye,ye,c,OralCues,0
;,;,s,Specifiers,0
nor,nor,s,Specifiers,1
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
with,with,s,,0
my,my,s,FirstPer,0
Estate,estate,s,AbstractConcepts,0
Sir,sir,c,PersonProperty,0
;,;,s,Specifiers,0
Nor,nor,s,Specifiers,1
with,with,s,Specifiers,0
this,this,s,Specifiers,1
money,money,s,AbstractConcepts,0
neither,neither,c,DenyDisclaim,0
",",",",s,,0
now,now,s,Immediacy,0
I,i,n,SelfDisclosure,0
think,think,s,SelfDisclosure,1
on,on,s,SpaceRelation,0
it,it,s,SpaceRelation,1
--,--,s,,0
you,you,s,DirectAddress,0
can,can,s,Contingency,0
preach,preach,s,Intensity,0
well,well,s,SenseObject,0
Sir,sir,s,PersonProperty,0
--,--,s,,0
Pray,pray,s,Intensity,0
get,get,s,,0
a,a,s,SenseObject,0
Tub,tub,s,SenseObject,1
--,--,s,,0
and,and,s,,0
deal,deal,s,,0
about,about,s,DirectAddress,0
your,your,n,DirectAddress,1
Hums,hums,s,SenseProperty,0
and,and,s,,0
Has,has,s,,0
with,with,s,,0
reverence,reverence,c,StandardsPos,0
;,;,s,,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
the,the,s,Specifiers,2
Rabble,rabble,s,Negativity,0
perhaps,perhaps,s,Uncertainty,0
may,may,s,Contingency,0
have,have,s,Contingency,1
farthings,farthings,nnn,AbstractConcepts,0
',',c,,0
S'death,s'death,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
finely,finely,s,SenseProperty,0
bubbled,bubbled,s,SenseProperty,0
if,if,s,Contingency,0
this,this,s,,0
hold,hold,s,,0
--,--,s,,0
lose,lose,s,Negativity,0
all,all,s,Generalization,0
my,my,s,Generalization,1
Fortune,fortune,s,ProjectAhead,0
for,for,s,,0
a,a,n,,0
Frollick,frollick,s,UNRECOGNIZED,0
--,--,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
wheel,wheel,s,Motions,0
about,about,s,Motions,1
again,again,c,RecurringEvents,0
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
remedy,remedy,nnn,Positivity,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
one,one,s,Numbers,0
thing,thing,s,Uncertainty,0
more,more,s,Comparison,0
to,to,s,,0
say,say,s,Citations,0
before,before,s,Sequence,0
we,we,s,,0
part,part,s,,0
Sir,sir,c,PersonProperty,0
.,.,s,Imperative,0
Behold,behold,s,Imperative,1
those,those,s,,0
females,females,s,PersonProperty,0
there,there,c,SpaceRelation,0
",",",",n,SpaceRelation,1
pray,pray,s,Intensity,0
view,view,s,SenseProperty,0
',',c,,0
em,em,s,SpaceRelation,0
well,well,c,SenseObject,0
:,:,s,,0
I,i,s,SubjectivePercept,0
want,want,s,SubjectivePercept,1
a,a,s,SubjectivePercept,2
right,right,s,CommonAuthorities,0
Heir,heir,s,CommonAuthorities,1
to,to,s,,0
Inherit,inherit,s,CommonAuthorities,0
me,me,c,FirstPer,0
",",",",s,,0
not,not,s,DenyDisclaim,0
my,my,s,FirstPer,0
Estate,estate,s,AbstractConcepts,0
alone,alone,c,SpaceRelation,0
",",",",s,Resistance,0
but,but,n,Resistance,1
my,my,s,FirstPer,0
conditions,conditions,c,AbstractConcepts,0
",",",",s,,0
from,from,s,Specifiers,0
which,which,s,Specifiers,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
revolted,revolted,s,ReportingEvents,0
--,--,s,,0
therefore,therefore,s,ReasonForward,0
dead,dead,s,Negativity,0
--,--,s,,0
And,and,s,,0
I,i,s,FirstPer,0
will,will,n,Fear,0
break,break,s,Fear,1
my,my,s,Fear,2
back,back,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
get,get,s,,0
one,one,nnn,Numbers,0
Will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
choose,choose,s,ReportingEvents,0
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Sir,sir,c,PersonProperty,0
?,?,nnn,Question,0
There,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
among,among,s,,0
those,those,s,,0
Damsels,damsels,s,SenseObject,0
--,--,s,,0
in,in,s,SubjectivePercept,0
my,my,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
Tribe,tribe,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
their,their,s,PersonPronoun,0
qualities,qualities,s,AbstractConcepts,0
--,--,s,Aside,0
which,which,n,Aside,1
cannot,cannot,s,Confidence,0
fail,fail,s,Confidence,1
to,to,s,,0
please,please,s,Positivity,0
me,me,c,FirstPer,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
their,their,s,PersonPronoun,0
Beauties,beauties,s,StandardsPos,0
--,--,s,,0
a,a,s,,0
matter,matter,s,Specifiers,0
of,of,s,Specifiers,1
three,three,s,Numbers,0
farthings,farthings,n,AbstractConcepts,0
makes,makes,s,ReportingEvents,0
all,all,s,,0
perfect,perfect,c,StandardsPos,0
.,.,s,SubjectivePercept,0
A,a,s,SubjectivePercept,1
little,little,s,SubjectivePercept,2
Beer,beer,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Beef-broth,beef-broth,s,UNRECOGNIZED,0
--,--,s,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
sound,sound,s,SenseProperty,0
too,too,s,,0
--,--,s,,0
stand,stand,n,AbstractConcepts,0
all,all,s,,0
abreast,abreast,s,SpaceRelation,0
--,--,s,,0
Now,now,s,Immediacy,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Thomas,thomas,c,,0
",",",",s,,0
before,before,s,Sequence,0
I,i,s,FirstPer,0
choose,choose,s,ReportingEvents,0
--,--,s,,0
You,you,s,DirectAddress,0
having,having,s,ReportingEvents,0
lived,lived,s,ReportingEvents,0
long,long,s,SenseProperty,0
with,with,n,,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
happily,happily,c,Positivity,0
",",",",s,,0
sometimes,sometimes,s,Contingency,0
with,with,s,,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
these,these,s,Immediacy,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
which,which,s,,0
fault,fault,s,StandardsNeg,0
I,i,s,Autobio,0
never,never,s,Autobio,1
frowned,frowned,n,Negative_Relation,0
on,on,s,Negative_Relation,1
--,--,s,,0
Pray,pray,s,Intensity,0
show,show,s,ReportingEvents,0
me,me,s,FirstPer,0
(,(,c,,0
for,for,s,Fear,0
fear,fear,s,Fear,1
we,we,s,,0
confound,confound,s,Negativity,0
our,our,s,Inclusive,0
Genealogies,genealogies,c,AbstractConcepts,0
),),s,,0
which,which,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
laid,laid,n,ReportingEvents,0
abroad,abroad,c,SceneShift,0
:,:,s,,0
Speak,speak,s,Disclosure,0
your,your,s,Disclosure,1
mind,mind,s,Disclosure,2
freely,freely,c,Disclosure,0
",",",",s,,0
Have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
had,had,s,DirectAddress,2
Copulation,copulation,s,Motions,0
with,with,s,Specifiers,0
that,that,s,Specifiers,1
Damsel,damsel,nnn,SenseObject,0
I,i,s,SelfDisclosure,0
have,have,c,SelfDisclosure,1
.,.,nnn,Imperative,0
Say,say,s,Imperative,1
ye,ye,s,OralCues,0
so,so,c,,0
?,?,s,Question,0
Pray,pray,s,Intensity,0
how,how,c,Question,0
?,?,nnn,Question,1
How,how,c,,0
",",",",s,,0
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
seemly,seemly,s,StandardsPos,0
here,here,s,SpaceRelation,0
to,to,s,SpaceRelation,1
say,say,c,Citations,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
Stand,stand,s,AbstractConcepts,0
you,you,s,DirectAddress,0
aside,aside,s,SpaceRelation,0
then,then,s,,0
--,--,s,,0
What,what,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,s,DirectAddress,2
to'th,to'th,c,UNRECOGNIZED,0
',',s,,0
second,second,c,Sequence,0
",",",",s,Sequence,1
Thomas,thomas,c,,0
?,?,nnn,Question,0
With,with,s,,0
her,her,s,PersonPronoun,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
With,with,s,,0
her,her,s,PersonPronoun,0
too,too,c,,0
?,?,s,Question,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,s,OralCues,0
--,--,s,,0
the,the,s,,0
Rogue,rogue,s,Negativity,0
wins,wins,s,Positivity,0
upon,upon,s,Immediacy,0
me,me,s,Immediacy,1
strangely,strangely,c,Uncertainty,0
.,.,nnn,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,ReasonForward,0
so,so,c,ReasonForward,1
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
coming,coming,s,RecurringEvents,0
again,again,c,RecurringEvents,1
.,.,nnn,Imperative,0
Retire,retire,s,Imperative,1
you,you,s,DirectAddress,0
two,two,s,Numbers,0
--,--,s,,0
speak,speak,s,ReportingEvents,0
forward,forward,s,AbstractConcepts,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Thomas,thomas,c,,0
.,.,nnn,,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
",",",",s,,0
and,and,s,,0
to,to,s,ProjectAhead,0
the,the,s,ProjectAhead,1
purpose,purpose,s,ProjectAhead,2
--,--,s,,0
even,even,s,Comparison,0
with,with,s,Comparison,1
all,all,s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,Question,0
How,how,c,Question,1
?,?,s,Question,0
with,with,s,Generalization,0
all,all,c,Generalization,1
?,?,s,Question,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
somewhat,somewhat,s,Uncertainty,0
large,large,c,SenseProperty,0
",",",",s,,0
with,with,s,Generalization,0
all,all,s,Generalization,1
Thomas,thomas,c,,0
?,?,nnn,Question,0
All,all,c,,0
",",",",s,,0
surely,surely,s,Confidence,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
A,a,s,,0
sign,sign,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
yet,yet,s,Resistance,0
--,--,s,,0
in,in,s,,0
again,again,s,RecurringEvents,0
all,all,c,,0
",",",",s,,0
and,and,s,,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
several,several,s,Specifiers,0
Functions,functions,s,AbstractConcepts,0
--,--,n,,0
Mrs,mrs,c,PersonProperty,0
.,.,s,PersonProperty,1
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
come,come,s,ReportingEvents,0
hither,hither,s,SpaceRelation,0
--,--,s,,0
Tom,tom,c,PersonProperty,0
",",",",s,,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
a,a,s,DirectAddress,2
Lady,lady,s,PersonProperty,0
--,--,s,,0
that,that,s,,0
I,i,s,FirstPer,0
found,found,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
self,self,c,SubjectivePercept,0
",",",",nnn,,0
Mercy,mercy,s,StandardsPos,0
upon,upon,s,Immediacy,0
me,me,c,Immediacy,1
",",",",s,,0
He,he,s,PersonPronoun,0
here,here,c,SpaceRelation,0
!,!,s,,0
nay,nay,s,OralCues,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
murdered,murdered,c,ReportingStates,0
.,.,nnn,ReportingStates,1
What,what,c,,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
that,that,c,,0
?,?,s,Question,0
do,do,s,Confidence,0
know,know,s,Confidence,1
her,her,s,PersonPronoun,0
Tom,tom,c,PersonProperty,0
?,?,nnn,Question,0
Know,know,s,Confidence,0
her,her,c,PersonPronoun,0
?,?,s,Question,0
Why,why,s,Question,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
every,every,s,Generalization,0
Bulk,bulk,s,AbstractConcepts,0
about,about,s,,0
Town,town,s,SpaceRelation,0
knows,knows,s,Confidence,0
her,her,c,PersonPronoun,0
;,;,s,,0
I,i,s,FirstPer,0
met,met,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
drunk,drunk,s,PersonProperty,0
in,in,s,,0
the,the,n,SenseObject,0
Strand,strand,s,SenseObject,1
the,the,s,TimeShift,0
other,other,s,TimeShift,1
Night,night,c,TimeShift,2
",",",",s,,0
with,with,s,SpaceRelation,0
twenty,twenty,s,SpaceRelation,1
Boys,boys,s,PersonProperty,0
about,about,s,,0
her,her,s,PersonPronoun,0
--,--,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
thrown,thrown,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
into,into,s,Transformation,0
the,the,n,Transformation,1
Fleet,fleet,s,SenseProperty,0
Ditch,ditch,s,SenseObject,0
--,--,s,,0
three,three,s,Numbers,0
several,several,s,RecurringEvents,0
times,times,s,RecurringEvents,1
for,for,s,,0
my,my,s,FirstPer,0
share,share,nnn,ReportingEvents,0
Go,go,c,ReportingEvents,0
",",",",s,,0
get,get,s,SceneShift,0
you,you,s,SceneShift,1
gone,gone,s,SceneShift,2
too,too,s,,0
--,--,s,,0
and,and,s,,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Bulk,bulk,s,AbstractConcepts,0
again,again,c,RecurringEvents,0
",",",",s,,0
my,my,s,FirstPer,0
Marriage,marriage,s,CommonAuthorities,0
fit,fit,s,ReportingEvents,0
is,is,s,Biographical_Time,0
over,over,c,Biographical_Time,1
.,.,nnn,Biographical_Time,2
And,and,s,,0
thank,thank,s,Acknowledge,0
ye,ye,s,OralCues,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
rather,rather,s,Substitution,0
than,than,s,Substitution,1
stay,stay,s,TimeDuration,0
where,where,s,SpaceRelation,0
He,he,s,SpaceRelation,1
is,is,c,ReportingStates,0
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
but,but,s,Resistance,0
what,what,s,Resistance,1
say,say,s,Citations,0
ye,ye,s,OralCues,0
to,to,s,,0
Luce,luce,c,AbstractConcepts,0
",",",",s,,0
the,the,s,,0
Merchant's,merchant's,s,PersonProperty,0
Daughter,daughter,c,PersonProperty,0
?,?,s,Question,0
she,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
too,too,s,Negativity,0
young,young,s,Negativity,1
--,--,s,,0
I,i,n,SelfDisclosure,0
think,think,c,SelfDisclosure,1
",",",",s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
traveled,traveled,s,ReportingEvents,0
some,some,s,Uncertainty,0
twelve,twelve,s,TimeDuration,0
years,years,s,TimeDuration,1
old,old,nnn,TimeDuration,2
Her,her,s,PersonPronoun,0
will,will,s,PredictedFuture,0
was,was,s,TimeDuration,0
Fifteen,fifteen,c,TimeDuration,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
Ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,s,OralCues,0
--,--,s,,0
',',c,,0
Faith,faith,s,StandardsPos,0
well,well,s,SenseObject,0
answered,answered,s,CommonAuthorities,0
to,to,s,CommonAuthorities,1
cut,cut,s,ReportingEvents,0
off,off,s,ReportingEvents,1
long,long,s,SenseProperty,0
discourse,discourse,c,AbstractConcepts,0
",",",",s,,0
Thomas,thomas,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,n,ReasonForward,2
have,have,s,,0
many,many,s,,0
yet,yet,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
ask,ask,s,Request,0
ye,ye,s,OralCues,0
of,of,c,,0
",",",",s,SpaceRelation,0
Where,where,s,SpaceRelation,1
I,i,s,FirstPer,0
may,may,s,Contingency,0
choose,choose,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
nobly,nobly,s,StandardsPos,0
--,--,s,,0
hold,hold,s,ReportingEvents,0
up,up,s,ReportingEvents,1
one,one,s,Numbers,0
finger,finger,c,SenseObject,0
;,;,n,,0
--,--,s,,0
where,where,s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
not,not,c,DenyDisclaim,0
",",",",s,,0
two,two,s,Numbers,0
--,--,s,,0
or,or,s,,0
more,more,c,Comparison,0
;,;,s,,0
What,what,s,Question,0
think,think,s,Question,1
ye,ye,s,OralCues,0
of,of,s,,0
Valeria,valeria,c,UNRECOGNIZED,0
?,?,s,Question,0
whose,whose,s,PersonPronoun,0
husband,husband,n,PersonProperty,0
lies,lies,s,SpaceRelation,0
a,a,s,SpaceRelation,1
dying,dying,s,Negativity,0
now,now,s,Immediacy,0
--,--,s,,0
why,why,s,Question,0
two,two,s,Numbers,0
and,and,s,,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
form,form,c,AbstractConcepts,0
.,.,nnn,,0
Her,her,s,PersonPronoun,0
husband,husband,s,PersonProperty,0
is,is,s,ReportingStates,0
recovered,recovered,c,ReportingStates,0
",",",",s,ReportingStates,1
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
A,a,s,,0
Witty,witty,s,StandardsPos,0
Moral,moral,s,StandardsPos,0
--,--,s,,0
have,have,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
ye,ye,s,OralCues,0
once,once,s,RecurringEvents,0
more,more,c,RecurringEvents,1
",",",",s,,0
Thomas,thomas,s,,0
--,--,s,,0
the,the,s,PersonProperty,0
Sisters,sisters,s,PersonProperty,1
of,of,s,,0
St,st,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
Albans,albans,s,UNRECOGNIZED,0
--,--,n,,0
what,what,s,Specifiers,0
all,all,s,Specifiers,1
five,five,c,Numbers,0
?,?,s,Question,0
--,--,s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
that,that,s,,0
Boy,boy,c,PersonProperty,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
Boy,boy,s,PersonProperty,0
--,--,nnn,,0
Still,still,s,Updates,0
hoping,hoping,s,ProjectAhead,0
for,for,s,ProjectAhead,1
your,your,s,DirectAddress,0
pardon,pardon,c,Positivity,0
.,.,nnn,,0
Pshaw,pshaw,c,Negativity,0
",",",",s,,0
there,there,s,,0
needs,needs,s,Insist,0
none,none,s,DenyDisclaim,0
--,--,s,,0
a,a,s,,0
pox,pox,s,StandardsNeg,0
on,on,s,,0
pardon,pardon,s,Positivity,0
--,--,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
pleased,pleased,s,Positivity,0
with,with,s,Positivity,1
thy,thy,n,DirectAddress,0
confession,confession,c,Disclosure,0
",",",",s,,0
Nor,nor,s,PredictedFuture,0
will,will,s,PredictedFuture,1
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
of,of,s,SelfDisclosure,2
Marriage,marriage,s,CommonAuthorities,0
any,any,s,SubjectivePercept,0
longer,longer,c,SubjectivePercept,1
;,;,s,,0
for,for,s,,0
of,of,s,,0
my,my,s,FirstPer,0
Conscience,conscience,s,StandardsPos,0
I,i,n,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
thy,thy,s,DirectAddress,0
Cuckold,cuckold,s,PersonProperty,0
--,--,s,,0
there,there,c,Reassure,0
",",",",s,Reassure,1
there,there,s,Reassure,2
is,is,s,ReportingStates,0
Twenty,twenty,s,Numbers,0
Guinneys,guinneys,s,UNRECOGNIZED,0
for,for,s,,0
ye,ye,c,OralCues,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,s,Imperative,0
Go,go,c,Imperative,1
",",",",s,,0
and,and,s,Positivity,0
be,be,n,Positivity,1
merry,merry,s,Positivity,2
--,--,s,,0
I,i,s,FirstPer,0
see,see,s,,0
some,some,s,Uncertainty,0
sparkles,sparkles,s,Motions,0
which,which,s,Uncertainty,0
may,may,s,Uncertainty,1
flame,flame,s,SenseObject,0
again,again,c,RecurringEvents,0
;,;,s,,0
and,and,s,,0
if,if,s,Contingency,0
they,they,s,Contingency,1
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
mine,mine,n,FirstPer,0
yet,yet,s,Resistance,0
--,--,s,,0
farewell,farewell,s,SceneShift,0
Monsieur,monsieur,c,PersonProperty,0
.,.,nnn,ReasonForward,0
So,so,s,ReasonForward,1
--,--,s,,0
it,it,s,,0
is,is,s,Positivity,0
better,better,s,Positivity,1
thus,thus,c,ReasonForward,0
",",",",s,,0
than,than,s,Comparison,0
the,the,s,Comparison,1
other,other,s,Specifiers,0
way,way,s,AbstractConcepts,0
however,however,s,Resistance,0
--,--,s,,0
but,but,s,Immediacy,0
now,now,s,Immediacy,1
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Serenade,serenade,s,SenseProperty,0
--,--,n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
kind,kind,s,Uncertainty,0
of,of,s,Uncertainty,1
a,a,s,Uncertainty,2
Mungril,mungril,s,UNRECOGNIZED,0
Love,love,s,Positivity,0
for,for,s,Positivity,1
this,this,s,,0
Woman,woman,s,PersonProperty,0
--,--,s,,0
that,that,s,Insist,0
I,i,s,Insist,1
must,must,c,Insist,2
",",",",s,,0
and,and,s,,0
will,will,n,PredictedFuture,0
enjoy,enjoy,s,Positivity,0
her,her,c,Positivity,1
",",",",s,,0
come,come,s,ReportingEvents,0
what,what,s,Future_Question,0
will,will,s,Future_Question,1
on,on,s,SpaceRelation,0
it,it,s,SpaceRelation,1
--,--,s,,0
Oh,oh,s,OralCues,0
Sirrah,sirrah,s,Negativity,0
--,--,s,,0
well,well,c,OralCues,0
",",",",s,OralCues,1
have,have,s,,0
got,got,s,Narrative_Verbs,0
him,him,nnn,Narrative_Verbs,1
I,i,s,FirstPer,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Autobio,0
have,have,s,Autobio,1
been,been,s,Autobio,2
here,here,s,SpaceRelation,0
--,--,s,,0
a,a,s,,0
rare,rare,s,Exceptions,0
Rogue,rogue,s,Negativity,0
--,--,s,,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
Fiddle,fiddle,s,SenseObject,0
and,and,s,,0
make,make,s,SenseProperty,0
a,a,s,SenseProperty,1
noise,noise,c,SenseProperty,2
",",",",s,Resistance,0
but,but,n,Resistance,1
the,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
a,a,s,SceneShift,0
stop,stop,s,SceneShift,1
he,he,s,Neutral_Attribution,0
knows,knows,c,Neutral_Attribution,1
",",",",s,,0
or,or,s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
fiddles,fiddles,s,Motions,0
in,in,s,SenseProperty,0
Tune,tune,c,SenseProperty,1
.,.,s,,0
Good,good,s,,0
Sir,sir,s,PersonProperty,0
--,--,s,,0
do,do,n,GenericEvents,0
something,something,s,GenericEvents,1
now,now,s,Immediacy,0
--,--,s,,0
some,some,s,Uncertainty,0
roaring,roaring,s,Motions,0
thing,thing,c,Uncertainty,0
",",",",s,,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
may,may,s,Contingency,0
live,live,s,,0
and,and,s,,0
eat,eat,s,ReportingEvents,0
again,again,s,RecurringEvents,0
--,--,s,,0
By,by,s,,0
my,my,s,FirstPer,0
8,8,c,Sequence,0
.,.,n,Sequence,1
Languages,languages,s,AbstractConcepts,0
I,i,s,Autobio,0
have,have,s,Autobio,1
had,had,s,Autobio,2
but,but,s,Exceptions,0
one,one,s,Exceptions,1
poor,poor,s,Negativity,0
moldy,moldy,s,SenseProperty,0
Crust,crust,s,SenseObject,0
this,this,s,,0
two,two,s,Numbers,0
days,days,nnn,TimeDuration,0
A,a,s,,0
Pox,pox,s,StandardsNeg,0
on,on,s,,0
thee,thee,s,DirectAddress,0
for,for,s,,0
an,an,s,GenericEvents,0
eating,eating,s,GenericEvents,1
Rogue,rogue,c,Negativity,0
",",",",s,,0
Nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
Famine,famine,s,Negativity,0
frights,frights,s,Fear,0
thee,thee,s,DirectAddress,0
--,--,s,,0
Come,come,n,ReportingEvents,0
hither,hither,c,SpaceRelation,0
",",",",s,,0
Sirrah,sirrah,c,Negativity,0
",",",",s,,0
what,what,s,,0
Ballads,ballads,s,LangRef,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
seen,seen,s,SpaceRelation,0
in,in,s,,0
best,best,c,Comparison,0
?,?,s,Question,0
--,--,s,,0
ha,ha,c,OralCues,0
?,?,s,Question,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
hear,hear,nnn,SpaceRelation,0
Under,under,s,DirectAddress,0
your,your,s,DirectAddress,1
Masterships,masterships,s,StandardsPos,0
Correction,correction,c,AbstractConcepts,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
sing,sing,s,Motions,0
the,the,s,,0
Merry,merry,s,Positivity,0
Ballad,ballad,s,LangRef,0
of,of,s,,0
Diverus,diverus,s,UNRECOGNIZED,0
and,and,n,,0
Lazarus,lazarus,c,,0
.,.,s,,0
The,the,s,SenseObject,0
Rose,rose,s,SenseObject,1
of,of,s,,0
England,england,c,,0
.,.,s,,0
In,in,s,,0
Creete,creete,s,UNRECOGNIZED,0
when,when,s,,0
Dedimus,dedimus,s,UNRECOGNIZED,0
first,first,s,Sequence,0
began,began,c,Sequence,0
.,.,s,,0
Jonas,jonas,s,UNRECOGNIZED,0
his,his,n,PersonPronoun,0
Crying,crying,s,Resistance,0
