SHamount,shamount,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
your,your,s,DirectAddress,0
dowst,dowst,c,UNRECOGNIZED,0
",",",",n,,0
Tuggs,tuggs,s,UNRECOGNIZED,0
on,on,s,,0
the,the,s,SenseObject,0
hair,hair,c,SenseObject,1
",",",",s,,0
your,your,s,DirectAddress,0
bob,bob,s,,0
of,of,s,,0
the,the,s,SenseObject,0
lips,lips,c,SenseObject,1
",",",",s,,0
a,a,s,,0
whelpe,whelpe,s,UNRECOGNIZED,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",n,,0
I,i,s,FirstPer,0
nere,nere,s,UNRECOGNIZED,0
could,could,s,StandardsPos,0
find,find,s,StandardsPos,1
much,much,s,Intensity,0
difference,difference,c,Comparison,0
:,:,s,,0
Now,now,s,Immediacy,0
your,your,s,DirectAddress,0
thumpe,thumpe,c,UNRECOGNIZED,0
",",",",n,,0
A,a,s,Specifiers,0
thing,thing,s,Specifiers,1
derived,derived,s,ReportingEvents,0
first,first,s,Sequence,0
from,from,s,DirectAddress,0
your,your,s,DirectAddress,1
Hemp-beaters,hemp-beaters,c,UNRECOGNIZED,0
",",",",n,,0
Takes,takes,s,ReportingEvents,0
a,a,s,ReportingEvents,1
man's,man's,s,PersonProperty,0
wind,wind,s,SenseProperty,0
away,away,c,,0
",",",",s,,0
most,most,s,Comparison,0
spitefully,spitefully,c,Negative_Relation,0
:,:,n,,0
There,there,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
nothing,nothing,s,DenyDisclaim,2
that,that,s,,0
destroys,destroys,s,Negativity,0
a,a,s,,0
Collicke,collicke,s,UNRECOGNIZED,0
like,like,s,SubjectivePercept,0
it,it,c,,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
It,it,s,ReasonForward,2
leaves,leaves,s,,0
no,no,s,DenyDisclaim,0
wind,wind,s,Motions,0
in,in,s,Motions,1
the,the,s,SenseObject,0
body,body,c,SenseObject,1
.,.,nn,,0
On,on,s,,0
sir,sir,c,PersonProperty,0
",",",",s,,0
on,on,c,AbstractConcepts,0
.,.,nn,AbstractConcepts,1
Pray,pray,s,Intensity,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
out,out,s,SenseProperty,0
of,of,s,SenseProperty,1
breath,breath,s,SenseProperty,2
with,with,s,,0
thinking,thinking,s,PrivateThinking,0
ont,ont,c,UNRECOGNIZED,0
.,.,nn,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
far,far,s,SpaceRelation,0
off,off,s,SpaceRelation,1
yet,yet,c,SubjectiveTime,0
.,.,nn,SubjectiveTime,1
For,for,s,,0
the,the,s,,0
twinge,twinge,s,SenseProperty,0
byth,byth,c,UNRECOGNIZED,0
',',s,,0
nose,nose,c,SenseObject,0
",",",",n,,0
It,it,s,Confidence,0
Is,is,s,Confidence,1
certainly,certainly,s,Confidence,2
unsightly,unsightly,c,Negativity,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
my,my,s,FirstPer,0
tables,tables,s,SenseObject,0
says,says,c,Citations,0
",",",",n,Resistance,0
But,but,s,Resistance,1
helps,helps,s,Positivity,0
against,against,s,Resistance,0
the,the,s,Resistance,1
headache,headache,c,Negativity,0
",",",",s,,0
woundrous,woundrous,s,UNRECOGNIZED,0
strangely,strangely,c,Uncertainty,0
.,.,nn,Question,0
Is,is,s,Question,1
It,it,s,Question,2
possible,possible,c,Contingency,0
?,?,nn,Question,0
O,o,s,LangRef,0
your,your,s,DirectAddress,0
crushed,crushed,s,Negativity,0
nostrils,nostrils,s,SenseObject,0
slakes,slakes,s,Positivity,0
your,your,s,DirectAddress,0
opilation,opilation,n,UNRECOGNIZED,0
And,and,s,,0
makes,makes,s,DirectAddress,0
your,your,s,DirectAddress,1
pent,pent,s,Negativity,0
powers,powers,s,AbstractConcepts,0
flush,flush,s,Motions,0
to,to,s,,0
wholesome,wholesome,s,StandardsPos,0
sneezes,sneezes,c,SenseObject,0
.,.,nn,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
thought,thought,s,PrivateThinking,0
there,there,s,,0
had,had,s,ProjectBack,0
been,been,s,ProjectBack,1
half,half,s,Numbers,0
that,that,s,,0
virtue,virtue,n,StandardsPos,0
In,in,s,,0
a,a,s,,0
wrung,wrung,s,Motions,0
nose,nose,s,SenseObject,0
before,before,c,Sequence,0
.,.,nn,,0
O,o,s,LangRef,0
plenitude,plenitude,s,StandardsPos,0
sir,sir,c,PersonProperty,0
:,:,n,,0
Now,now,s,Immediacy,0
come,come,s,ReportingEvents,0
we,we,s,,0
lower,lower,c,Comparison,0
",",",",s,,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
modern,modern,s,SubjectiveTime,0
kick,kick,c,Motions,0
",",",",n,Aside,0
Which,which,s,Aside,1
has,has,s,ProjectBack,0
been,been,s,ProjectBack,1
mightily,mightily,s,Intensity,0
in,in,s,Specifiers,0
use,use,s,Specifiers,1
of,of,s,Specifiers,2
late,late,c,SubjectiveTime,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
our,our,s,Inclusive,0
young,young,s,PersonProperty,0
men,men,s,PersonProperty,1
drank,drank,s,ReportingEvents,0
Coltsfoot,coltsfoot,c,SenseObject,0
:,:,s,,0
and,and,s,,0
I,i,s,FirstPer,0
grant,grant,s,CommonAuthorities,0
you,you,c,DirectAddress,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
most,most,s,Comparison,0
scornful,scornful,s,Negative_Relation,0
wrong,wrong,c,StandardsNeg,0
",",",",s,,0
cause,cause,s,Cause,0
the,the,s,Cause,1
foot,foot,s,SenseObject,0
plays,plays,s,ReportingEvents,0
it,it,c,,0
;,;,n,Resistance,0
But,but,s,Resistance,1
mark,mark,s,AbstractConcepts,0
again,again,c,RecurringEvents,0
",",",",s,,0
how,how,s,,0
we,we,s,,0
that,that,s,,0
take,take,s,Responsibility,0
it,it,c,Responsibility,1
",",",",s,,0
requite,requite,s,RecurringEvents,0
it,it,n,,0
With,with,s,Specifiers,0
the,the,s,Specifiers,1
like,like,s,SubjectivePercept,0
scorn,scorn,c,Negative_Relation,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
we,we,s,ReasonForward,2
receive,receive,s,ReportingEvents,0
it,it,s,,0
backward,backward,c,SpaceRelation,0
;,;,n,,0
And,and,s,,0
can,can,s,Contingency,0
there,there,s,,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
worse,worse,s,Negativity,0
disgrace,disgrace,s,StandardsNeg,0
retorted,retorted,c,Repair_Citation,0
?,?,nn,Question,0
And,and,s,,0
is,is,s,ReportingStates,0
this,this,s,,0
all,all,c,,0
?,?,nn,Question,0
All,all,s,Exceptions,0
but,but,s,Exceptions,1
a,a,s,,0
lugg,lugg,s,UNRECOGNIZED,0
byth,byth,c,UNRECOGNIZED,0
',',s,,0
ear,ear,c,SenseObject,0
",",",",n,,0
Or,or,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
trifle,trifle,c,SenseObject,0
.,.,nn,,0
Happy,happy,s,Positivity,0
sufferer,sufferer,c,Negativity,0
",",",",n,Generalization,0
All,all,s,Generalization,1
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
nothing,nothing,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
the,the,s,Negativity,0
wrong,wrong,s,Negativity,1
I,i,s,FirstPer,0
bear,bear,c,SenseObject,0
:,:,n,,0
I,i,s,FirstPer,0
see,see,s,,0
the,the,s,Negativity,0
worst,worst,s,Negativity,1
disgrace,disgrace,c,StandardsNeg,0
",",",",s,,0
thou,thou,s,DirectAddress,0
never,never,s,DenyDisclaim,0
felt'st,felt'st,s,UNRECOGNIZED,0
yet,yet,c,SubjectiveTime,0
;,;,n,SubjectiveTime,1
It,it,s,ReportingStates,0
is,is,s,ReportingStates,1
so,so,s,ReportingStates,2
far,far,s,SpaceRelation,0
from,from,s,SpaceRelation,1
thee,thee,c,DirectAddress,0
",",",",s,,0
thou,thou,s,DirectAddress,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
think,think,s,PrivateThinking,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
;,;,n,Specifiers,0
Nor,nor,s,Specifiers,1
dare,dare,s,Curiosity,0
I,i,s,Curiosity,1
let,let,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
know,know,c,Confidence,0
",",",",s,,0
it,it,s,ReportingStates,0
is,is,s,ReportingStates,1
so,so,s,ReportingStates,2
abject,abject,c,Negativity,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
though,though,c,Concessive,0
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
prepare,prepare,s,ProjectAhead,0
for,for,s,ProjectAhead,1
it,it,c,,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
I,i,s,ReasonForward,2
shall,shall,s,ProjectAhead,0
have,have,s,Cause,0
it,it,s,Cause,1
at,at,s,Biographical_Time,0
one,one,s,Biographical_Time,1
time,time,s,Biographical_Time,2
or,or,s,,0
another,another,c,Specifiers,0
:,:,n,,0
If,if,s,Contingency,0
It,it,s,Contingency,1
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
thwacke,thwacke,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
make,make,s,ReportingEvents,0
account,account,s,AbstractConcepts,0
of,of,s,Specifiers,0
that,that,c,Specifiers,1
;,;,n,,0
There,there,s,DenyDisclaim,0
Is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
new,new,s,,0
fashioned,fashioned,s,ReportingEvents,0
swappe,swappe,s,UNRECOGNIZED,0
that,that,s,,0
ere,ere,s,ProjectBack,0
came,came,s,ReportingEvents,0
up,up,s,ReportingEvents,1
yet,yet,c,Resistance,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
the,the,s,,0
first,first,s,Sequence,0
on,on,s,,0
',',c,,0
em,em,c,SpaceRelation,0
",",",",s,,0
I,i,s,FirstPer,0
thank,thank,s,Acknowledge,0
',',c,,0
em,em,s,SpaceRelation,0
for,for,s,,0
it,it,c,,0
.,.,nn,Question,0
Have,have,s,Question,1
thou,thou,s,DirectAddress,0
inquired,inquired,c,Curiosity,0
?,?,nn,Question,0
But,but,s,Resistance,0
Can,can,s,Contingency,0
hear,hear,s,SubjectivePercept,0
nothing,nothing,s,SubjectivePercept,1
Madam,madam,c,PersonProperty,0
.,.,nn,,0
If,if,s,Contingency,0
there,there,s,Contingency,1
be,be,s,Contingency,2
but,but,s,Resistance,0
so,so,s,Resistance,1
much,much,s,Intensity,0
substance,substance,s,AbstractConcepts,0
in,in,s,AbstractConcepts,1
thee,thee,n,DirectAddress,0
To,to,s,,0
make,make,s,ReportingEvents,0
a,a,s,SenseObject,0
shelter,shelter,s,SenseObject,1
for,for,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
disgraced,disgraced,c,StandardsNeg,0
",",",",n,,0
Hide,hide,s,ReportingEvents,0
my,my,s,FirstPer,0
departure,departure,s,SceneShift,0
from,from,s,SceneShift,1
that,that,s,,0
glorious,glorious,s,Positivity,0
woman,woman,n,PersonProperty,0
That,that,s,,0
comes,comes,s,ReportingEvents,0
with,with,s,Generalization,0
all,all,s,Generalization,1
perfection,perfection,s,StandardsPos,0
about,about,s,,0
her,her,c,PersonPronoun,0
:,:,n,,0
So,so,s,,0
noble,noble,c,StandardsPos,0
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
be,be,s,SpaceRelation,0
seen,seen,s,SpaceRelation,1
of,of,s,,0
her,her,c,PersonPronoun,0
",",",",n,ReasonForward,0
Since,since,s,ReasonForward,1
shame,shame,s,StandardsNeg,0
took,took,s,Responsibility,0
hold,hold,s,Responsibility,1
of,of,s,Responsibility,2
me,me,c,FirstPer,0
:,:,s,,0
upon,upon,s,,0
thy,thy,s,DirectAddress,0
life,life,n,AbstractConcepts,0
No,no,s,DenyDisclaim,0
mention,mention,s,Citations,0
of,of,s,,0
me,me,c,FirstPer,0
.,.,nn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
cut,cut,s,ReportingEvents,0
out,out,s,ReportingEvents,1
my,my,s,FirstPer,0
tongue,tongue,s,SenseObject,0
first,first,c,Sequence,0
",",",",n,Sequence,1
Before,before,s,Sequence,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
loose,loose,s,AbstractConcepts,0
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
more,more,s,Comparison,0
belongs,belongs,s,ReportingEvents,0
to,to,s,ReportingEvents,1
it,it,c,,0
.,.,nn,Imperative,0
See,see,s,Imperative,1
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
Gentleman,gentleman,c,Positivity,0
",",",",s,,0
enquire,enquire,s,PrivateThinking,0
of,of,s,,0
him,him,c,PersonPronoun,0
.,.,nn,,0
For,for,s,,0
Mounsier,mounsier,s,UNRECOGNIZED,0
Shamont,shamont,s,UNRECOGNIZED,0
Madam,madam,c,PersonProperty,0
?,?,nn,Question,0
For,for,s,PersonProperty,0
whom,whom,s,PersonProperty,1
else,else,s,Contingency,0
sir,sir,c,PersonProperty,0
?,?,nn,Question,0
Why,why,c,Question,0
",",",",s,,0
this,this,s,,0
fellow,fellow,s,PersonProperty,0
dares,dares,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
see,see,s,DenyDisclaim,1
him,him,c,PersonPronoun,0
.,.,nn,Question,0
How,how,c,Question,1
?,?,nn,Question,0
Shamont,shamont,s,UNRECOGNIZED,0
Madam,madam,c,PersonProperty,0
?,?,n,Question,0
His,his,s,PersonPronoun,0
very,very,s,Intensity,0
name's,name's,s,UNRECOGNIZED,0
worse,worse,s,Negativity,0
then,then,s,,0
a,a,s,,0
feavour,feavour,s,UNRECOGNIZED,0
to,to,s,PersonPronoun,0
him,him,c,PersonPronoun,1
",",",",n,TimeDuration,0
And,and,s,TimeDuration,1
when,when,s,TimeDuration,2
he,he,s,PersonPronoun,0
cries,cries,c,Motions,0
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
nothing,nothing,s,DenyDisclaim,2
stils,stils,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
sooner,sooner,c,Comparison,0
;,;,n,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
Page,page,s,LangRef,0
of,of,s,LangRef,1
thirteen,thirteen,s,Numbers,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
hard,hard,s,Negativity,0
for,for,s,Negativity,1
him,him,c,PersonPronoun,0
",",",",n,,0
',',c,,0
Twas,twas,s,ProjectBack,0
trid,trid,s,UNRECOGNIZED,0
in,in,s,,0
the,the,s,,0
wood-yard,wood-yard,c,UNRECOGNIZED,0
.,.,nn,Metadiscourse,0
Alas,alas,s,Metadiscourse,1
poor,poor,s,Negativity,0
grieved,grieved,s,Sad,0
Merit,merit,c,StandardsPos,0
!,!,n,,0
What,what,s,Question,0
is,is,s,Question,1
become,become,s,Transformation,0
of,of,s,Transformation,1
him,him,c,PersonPronoun,0
?,?,s,Question,0
if,if,s,Contingency,0
he,he,s,Contingency,1
one,one,s,Numbers,0
fail,fail,c,StandardsNeg,0
",",",",n,,0
Virtue,virtue,s,StandardsPos,0
shall,shall,s,ProjectAhead,0
find,find,s,,0
small,small,s,SenseProperty,0
friendship,friendship,c,Positivity,0
:,:,s,,0
farewell,farewell,s,SceneShift,0
then,then,n,TimeShift,0
To,to,s,TimeShift,1
Ladies,ladies,s,PersonProperty,0
worths,worths,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
any,any,s,Contingency,0
hope,hope,s,Contingency,1
in,in,s,,0
men,men,c,PersonProperty,0
",",",",n,,0
He,he,s,PersonPronoun,0
loved,loved,s,Positivity,0
for,for,s,Positivity,1
goodness,goodness,c,StandardsPos,0
",",",",s,,0
not,not,s,DenyDisclaim,0
for,for,s,,0
Wealth,wealth,c,Positivity,0
",",",",s,,0
or,or,s,,0
lust,lust,c,Intensity,0
",",",",n,,0
After,after,s,Sequence,0
the,the,s,Sequence,1
worlds,worlds,s,AbstractConcepts,0
foul,foul,s,Negativity,0
dotage,dotage,c,Negativity,0
",",",",s,,0
he,he,s,PersonPronoun,0
nere,nere,s,UNRECOGNIZED,0
courted,courted,n,Positivity,0
The,the,s,Positivity,1
body,body,s,SenseObject,0
but,but,s,Resistance,0
the,the,s,Positivity,0
beauty,beauty,s,Positivity,1
of,of,s,Positivity,2
the,the,s,PrivateThinking,0
mind,mind,c,PrivateThinking,1
",",",",n,,0
A,a,s,Specifiers,0
thing,thing,s,Specifiers,1
which,which,s,,0
common,common,s,AbstractConcepts,0
courtship,courtship,s,Positivity,0
never,never,s,DenyDisclaim,0
thinks,thinks,s,PrivateThinking,0
on,on,c,,0
:,:,n,,0
All,all,s,Generalization,0
his,his,s,Generalization,1
affections,affections,s,Positivity,0
were,were,s,ProjectBack,0
so,so,s,StandardsPos,0
sweet,sweet,s,StandardsPos,1
and,and,s,,0
fair,fair,c,StandardsPos,0
",",",",n,,0
There,there,s,Sad,0
is,is,s,Sad,1
no,no,s,Sad,2
hope,hope,s,Sad,3
for,for,s,,0
fame,fame,s,StandardsPos,0
if,if,s,Contingency,0
he,he,s,Contingency,1
despair,despair,c,Sad,0
.,.,nn,,0
Good,good,s,OralCues,0
morrow,morrow,s,OralCues,1
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
again,again,s,RecurringEvents,0
most,most,s,Comparison,0
heartily,heartily,s,Positivity,0
sir,sir,c,PersonProperty,0
",",",",n,,0
Cry,cry,s,Motions,0
you,you,s,DirectAddress,0
mercy,mercy,s,StandardsPos,0
I,i,s,FollowUp,0
heard,heard,s,FollowUp,1
you,you,s,FollowUp,2
not,not,c,DenyDisclaim,0
",",",",s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
somewhat,somewhat,s,Uncertainty,0
busy,busy,c,SubjectiveTime,0
.,.,nn,,0
He,he,s,Neutral_Attribution,0
takes,takes,s,Neutral_Attribution,1
it,it,s,,0
as,as,s,,0
familiarly,familiarly,c,PriorKnowledge,0
",",",",s,,0
as,as,s,,0
an,an,s,,0
Ave,ave,c,AbstractConcepts,0
",",",",n,,0
Or,or,s,,0
precious,precious,s,StandardsPos,0
salutation,salutation,c,Positivity,0
:,:,s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
sick,sick,s,Negativity,0
till,till,s,TimeShift,0
I,i,s,TimeShift,1
had,had,s,ProjectBack,0
one,one,c,Numbers,0
",",",",n,,0
Because,because,s,ReasonBackward,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,,0
used,used,s,ProjectBack,0
to,to,s,ProjectBack,1
it,it,c,,0
.,.,nn,Question,0
How,how,s,Question,1
ever,ever,s,Biographical_Time,0
you,you,s,Reassure,0
deserve,deserve,c,Reassure,1
",",",",s,,0
your,your,s,DirectAddress,0
friends,friends,s,StandardsPos,0
and,and,s,,0
mine,mine,c,FirstPer,0
",",",",s,,0
here,here,n,SpaceRelation,0
Give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
large,large,s,SenseProperty,0
commendations,commendations,s,StandardsPos,0
in,in,s,Citations,0
this,this,s,Citations,1
Letter,letter,c,Citations,2
",",",",n,Citations,3
They,they,s,Citations,0
say,say,s,Citations,1
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
endure,endure,s,Resistance,0
well,well,c,StandardsPos,0
.,.,nn,StandardsPos,1
I,i,s,Autobio,0
Would,would,s,Autobio,1
be,be,s,Autobio,2
loath,loath,n,Negative_Relation,0
To,to,s,Negative_Relation,1
prove,prove,s,Confidence,0
',',c,,0
em,em,s,SpaceRelation,0
liers,liers,c,UNRECOGNIZED,0
:,:,s,,0
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
endured,endured,s,Resistance,0
as,as,s,Comparison,0
much,much,n,Comparison,1
As,as,s,Comparison,2
mortal,mortal,s,PersonProperty,0
pen,pen,s,SenseObject,0
and,and,s,,0
Ink,ink,s,SenseObject,0
can,can,s,Contingency,0
set,set,s,ProjectAhead,0
me,me,s,ProjectAhead,1
down,down,s,ProjectAhead,2
for,for,c,ProjectAhead,3
.,.,nn,Imperative,0
Say,say,s,Imperative,1
you,you,s,DirectAddress,0
me,me,s,FirstPer,0
so,so,c,,0
?,?,nn,Question,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
and,and,s,,0
feel,feel,s,SubjectivePercept,0
it,it,s,SubjectivePercept,1
so,so,s,,0
sir,sir,c,PersonProperty,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
it,it,s,,0
under,under,s,,0
black,black,s,SenseProperty,0
and,and,s,SenseProperty,1
white,white,s,SenseProperty,2
already,already,c,Updates,0
;,;,n,,0
I,i,s,Insist,0
need,need,s,Insist,1
no,no,s,DenyDisclaim,0
pen,pen,s,SenseObject,0
to,to,s,,0
paint,paint,s,SenseObject,0
me,me,s,FirstPer,0
out,out,c,,0
.,.,nn,,0
He,he,s,PersonPronoun,0
fits,fits,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",n,,0
And,and,s,,0
hits,hits,s,Negativity,0
my,my,s,Negativity,1
wishes,wishes,s,SubjectivePercept,0
pat,pat,c,Motions,0
",",",",s,,0
pat,pat,c,Motions,0
:,:,s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
nere,nere,n,UNRECOGNIZED,0
In,in,s,,0
possibility,possibility,s,Contingency,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
better,better,s,Comparison,0
manned,manned,c,SpaceRelation,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
he,he,s,ReasonForward,2
is,is,s,ReportingStates,0
half,half,s,Numbers,0
lamed,lamed,s,Negativity,0
already,already,c,Updates,0
",",",",s,,0
I,i,s,FirstPer,0
see,see,s,PrivateThinking,0
it,it,s,PrivateThinking,1
plain,plain,c,SenseProperty,0
",",",",n,Resistance,0
But,but,s,Resistance,1
take,take,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
notice,notice,s,DenyDisclaim,1
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
fear,fear,s,Fear,0
I,i,s,FirstPer,0
make,make,n,ReportingEvents,0
The,the,s,Negativity,0
Rascal,rascal,s,Negativity,1
proud,proud,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
dear,dear,c,Positivity,0
",",",",s,,0
to,to,s,,0
advance,advance,s,ReportingEvents,0
his,his,s,ReportingEvents,1
wages,wages,c,AbstractConcepts,0
;,;,n,,0
First,first,s,Sequence,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
grow,grow,s,Transformation,0
into,into,s,Transformation,1
particulars,particulars,s,Specifiers,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
;,;,n,,0
What,what,s,DirectAddress,0
have,have,s,DirectAddress,1
you,you,s,DirectAddress,2
endured,endured,s,Resistance,0
of,of,s,,0
worth,worth,c,AbstractConcepts,0
?,?,s,Question,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
hear,hear,c,SpaceRelation,0
.,.,nn,Imperative,0
Marry,marry,s,Imperative,1
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
almost,almost,s,SubjectivePercept,0
beaten,beaten,s,Negativity,0
blind,blind,c,Negativity,0
.,.,nn,,0
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
pretty,pretty,s,Intensity,0
well,well,s,Intensity,1
for,for,s,,0
a,a,s,Sequence,0
beginning,beginning,c,Sequence,1
",",",",n,Resistance,0
But,but,s,Resistance,1
many,many,s,,0
a,a,s,,0
milhorse,milhorse,s,UNRECOGNIZED,0
has,has,s,,0
endured,endured,s,Resistance,0
as,as,s,Comparison,0
much,much,c,Comparison,1
.,.,nn,,0
Shame,shame,s,StandardsNeg,0
of,of,s,,0
the,the,s,,0
millers,millers,s,PersonProperty,0
heart,heart,s,SenseObject,0
for,for,s,,0
his,his,s,PersonPronoun,0
unkindnesse,unkindnesse,s,UNRECOGNIZED,0
then,then,c,TimeShift,0
.,.,nn,TimeShift,1
Well,well,s,SenseObject,0
sir,sir,c,PersonProperty,0
",",",",s,,0
what,what,s,Question,0
then,then,c,Question,1
?,?,nn,Question,0
I,i,s,Autobio,0
Have,have,s,Autobio,1
been,been,s,Autobio,2
twice,twice,s,RecurringEvents,0
thrown,thrown,s,ReportingEvents,0
down,down,s,,0
stairs,stairs,c,SenseObject,0
",",",",s,,0
just,just,s,Sequence,0
before,before,s,Sequence,1
supper,supper,c,TimeDuration,0
.,.,nnn,,0
Puh,puh,c,UNRECOGNIZED,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
have,have,s,Question,0
I,i,c,Question,1
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
nothing,nothing,c,DenyDisclaim,0
.,.,nn,,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
sir,sir,c,PersonProperty,0
",",",",n,,0
Was,was,s,ProjectBack,0
yours,yours,s,DirectAddress,0
pray,pray,s,Intensity,0
before,before,s,Sequence,0
supper,supper,c,TimeDuration,0
?,?,nn,Question,0
There,there,s,,0
thou,thou,s,DirectAddress,0
posest,posest,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
.,.,nn,,0
I,i,s,FirstPer,0
marry,marry,c,Positivity,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
it,it,c,,0
",",",",s,,0
',',c,,0
t'ad,t'ad,s,UNRECOGNIZED,0
been,been,s,ProjectBack,0
less,less,s,Comparison,0
grief,grief,s,Sad,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
",",",",n,SelfDisclosure,2
Had,had,s,Contingency,0
I,i,s,Contingency,1
but,but,s,Resistance,0
filled,filled,s,ReportingEvents,0
my,my,s,FirstPer,0
belly,belly,c,SenseObject,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
tumbled,tumbled,c,Motions,0
",",",",n,Resistance,0
But,but,s,Resistance,1
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
flung,flung,s,ReportingEvents,0
down,down,s,,0
fasting,fasting,c,ReportingEvents,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,ReportingStates,2
dolor,dolor,c,Sad,0
.,.,nn,,0
It,it,s,Contingency,0
would,would,s,Contingency,1
have,have,s,Contingency,2
grieved,grieved,s,Sad,0
me,me,c,FirstPer,0
",",",",s,,0
that,that,s,,0
indeed,indeed,c,Intensity,0
:,:,s,,0
proceed,proceed,s,Sequence,0
sir,sir,c,PersonProperty,0
.,.,nn,,0
I,i,s,Autobio,0
have,have,s,Autobio,1
been,been,s,Autobio,2
plucked,plucked,s,ReportingEvents,0
and,and,s,,0
tugged,tugged,s,ReportingEvents,0
bith,bith,c,UNRECOGNIZED,0
',',s,,0
hair,hair,s,SenseObject,0
of,of,s,,0
