CUSTOM,custom,c,CommonAuthorities,0
may,may,s,Contingency,0
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
so,so,s,,0
fair,fair,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Face,face,c,SenseObject,0
",",",",s,,0
as,as,s,CommonAuthorities,0
a,a,s,CommonAuthorities,1
Citizen,citizen,s,CommonAuthorities,2
or,or,s,,0
a,a,n,,0
Courtier,courtier,c,PersonProperty,0
;,;,s,Resistance,0
but,but,s,Resistance,1
for,for,s,Resistance,0
all,all,s,Resistance,1
that,that,c,Resistance,2
",",",",s,,0
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
as,as,s,,0
good,good,s,,0
Blood,blood,s,SenseObject,0
in,in,s,,0
my,my,s,FirstPer,0
Veins,veins,c,SenseObject,0
",",",",s,,0
and,and,s,,0
a,a,s,SenseObject,0
Heart,heart,s,SenseObject,1
as,as,n,,0
sound,sound,s,StandardsPos,0
as,as,s,StandardsPos,1
a,a,s,StandardsPos,2
Biscuit,biscuit,nnn,SenseObject,0
And,and,s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
love,love,s,Positivity,0
me,me,s,FirstPer,0
always,always,c,SubjectiveTime,0
?,?,nnn,Question,0
Nay,nay,c,OralCues,0
",",",",s,,0
an,an,s,,0
I,i,s,FirstPer,0
love,love,s,Positivity,0
once,once,c,TimeShift,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
stick,stick,s,SenseProperty,0
like,like,s,SenseProperty,1
pitch,pitch,c,Motions,0
;,;,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,Updates,0
you,you,s,Updates,1
that,that,c,Updates,2
.,.,s,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
I,i,s,FirstPer,0
Will,will,n,PredictedFuture,0
sing,sing,s,Motions,0
you,you,s,DirectAddress,0
a,a,s,,0
Song,song,s,SenseObject,0
of,of,s,,0
a,a,s,,0
Sailor,sailor,nnn,PersonProperty,0
Hold,hold,c,,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
my,my,s,FirstPer,0
Sister,sister,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
call,call,s,ReportingEvents,0
her,her,s,PersonPronoun,0
to,to,s,,0
hear,hear,s,SpaceRelation,0
it,it,c,,0
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
;,;,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
go,go,s,SceneShift,0
to,to,s,SceneShift,1
Bed,bed,s,SceneShift,2
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Husband,husband,s,PersonProperty,0
to,to,s,,0
Night,night,c,,0
;,;,s,,0
because,because,s,ReasonBackward,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
retire,retire,s,PredictedFuture,1
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
own,own,n,ReportingEvents,0
Chamber,chamber,c,SenseObject,0
",",",",s,,0
and,and,s,,0
think,think,s,PrivateThinking,0
of,of,s,PrivateThinking,1
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,DirectAddress,2
said,said,nnn,Citations,0
Well,well,c,SenseObject,0
;,;,s,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
wait,wait,s,ProjectAhead,0
upon,upon,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Chamber,chamber,s,SenseObject,0
Door,door,c,SenseObject,0
;,;,s,,0
and,and,s,,0
leave,leave,n,,0
you,you,s,DirectAddress,0
my,my,s,FirstPer,0
last,last,s,Sequence,0
Instructions,instructions,nnn,AbstractConcepts,0
Hold,hold,c,,0
",",",",s,,0
here,here,s,Immediacy,0
is,is,s,Immediacy,1
my,my,s,FirstPer,0
Sister,sister,s,PersonProperty,0
coming,coming,s,Motions,0
toward,toward,s,Motions,1
us,us,c,Inclusive,0
.,.,nnn,,0
If,if,s,Contingency,0
it,it,s,Contingency,1
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
interrupt,interrupt,s,AbstractConcepts,0
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
entertain,entertain,s,Positivity,0
you,you,s,DirectAddress,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Song,song,c,SenseObject,0
.,.,nnn,,0
The,the,s,,0
Song,song,s,SenseObject,0
was,was,s,ProjectBack,0
made,made,s,ReportingEvents,0
upon,upon,s,,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
our,our,s,Inclusive,0
Ships-Crew's,ships-crew's,s,UNRECOGNIZED,0
Wife,wife,c,PersonProperty,0
;,;,s,,0
our,our,s,Inclusive,0
Boat-swain,boat-swain,s,UNRECOGNIZED,0
made,made,s,ReportingEvents,0
the,the,n,,0
Song,song,c,SenseObject,0
",",",",s,,0
may-hap,may-hap,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
know,know,s,Confidence,0
her,her,c,PersonPronoun,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,s,,0
Before,before,s,Sequence,0
she,she,s,Sequence,1
was,was,s,ProjectBack,0
Married,married,c,ReportingStates,0
",",",",s,ReportingStates,1
she,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
called,called,n,ReportingEvents,0
buxom,buxom,c,PersonProperty,0
*,*,s,,0
Joan,joan,s,,0
of,of,s,,0
Deptford,deptford,nnn,UNRECOGNIZED,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
heard,heard,s,Updates,0
of,of,s,,0
her,her,c,PersonPronoun,0
.,.,nnn,,0
A,a,s,,0
Soldier,soldier,s,PersonProperty,0
and,and,s,,0
a,a,s,,0
Sailor,sailor,c,PersonProperty,0
",",",",n,,0
A,a,s,,0
Tinker,tinker,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
Tailor,tailor,c,PersonProperty,0
",",",",n,,0
Had,had,s,ProjectBack,0
once,once,s,TimeShift,0
a,a,s,TimeShift,1
doubtful,doubtful,s,Uncertainty,0
strife,strife,c,Negativity,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
To,to,s,,0
make,make,s,ReportingEvents,0
a,a,s,,0
Maid,maid,s,PersonProperty,0
a,a,s,PersonProperty,0
Wife,wife,c,PersonProperty,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
Whose,whose,s,Specifiers,0
Name,name,s,Specifiers,1
was,was,s,ProjectBack,0
Buxom,buxom,s,PersonProperty,0
Joan,joan,c,,0
.,.,n,,0
For,for,s,,0
now,now,s,Updates,0
the,the,s,Updates,1
time,time,s,ProjectBack,0
was,was,s,ProjectBack,1
ended,ended,c,ReportingStates,0
",",",",n,ReportingStates,1
When,when,s,TimeShift,0
she,she,s,TimeShift,1
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
intended,intended,c,ReportingStates,0
",",",",n,ReportingStates,1
To,to,s,,0
lick,lick,s,Motions,0
her,her,s,Motions,1
Lips,lips,s,Motions,2
at,at,s,,0
Men,men,c,PersonProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
gnaw,gnaw,s,Motions,0
the,the,s,SenseObject,0
Sheets,sheets,s,SenseObject,1
in,in,s,Negativity,0
vain,vain,c,Negativity,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
lie,lie,s,Motions,0
of,of,s,,0
Nights,nights,s,,0
alone,alone,c,SpaceRelation,0
.,.,n,,0
The,the,s,,0
Soldier,soldier,s,PersonProperty,0
Swore,swore,s,ReportingEvents,0
like,like,s,SubjectivePercept,0
Thunder,thunder,c,SenseObject,0
",",",",n,,0
He,he,s,PersonPronoun,0
loved,loved,s,Positivity,0
her,her,s,PersonPronoun,0
more,more,s,Comparison,0
than,than,s,Comparison,1
Plunder,plunder,c,Negativity,0
;,;,n,,0
And,and,s,,0
showed,showed,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
many,many,s,,0
a,a,s,,0
Scar,scar,c,SenseObject,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
That,that,s,ProjectBack,0
he,he,s,ProjectBack,1
had,had,s,ProjectBack,2
brought,brought,s,ReportingEvents,0
from,from,s,SceneShift,0
far,far,c,SceneShift,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,n,,0
With,with,s,,0
Fighting,fighting,s,Resistance,0
for,for,s,Resistance,1
her,her,s,PersonPronoun,0
sake,sake,c,SenseObject,0
.,.,n,,0
The,the,s,,0
Tailor,tailor,s,PersonProperty,0
thought,thought,s,ProjectAhead,0
to,to,s,ProjectAhead,1
please,please,s,Positivity,0
her,her,c,PersonPronoun,0
",",",",n,,0
With,with,s,,0
offering,offering,s,ReportingEvents,0
her,her,s,ReportingEvents,1
his,his,s,PersonPronoun,0
Measure,measure,c,AbstractConcepts,0
.,.,n,,0
The,the,s,,0
Tinker,tinker,s,PersonProperty,0
too,too,s,,0
with,with,s,Positivity,0
Mettle,mettle,c,Positivity,1
",",",",n,,0
Said,said,s,Citations,0
he,he,s,Contingency,0
could,could,s,Contingency,1
mend,mend,s,Positivity,0
her,her,s,PersonPronoun,0
Kettle,kettle,c,SenseObject,0
",",",",n,,0
And,and,s,,0
stop,stop,s,Transformation,0
up,up,s,Transformation,1
every,every,s,Generalization,0
leak,leak,c,Motions,0
.,.,n,Resistance,0
But,but,s,Resistance,1
while,while,s,TimeDuration,0
these,these,s,Immediacy,0
three,three,s,Numbers,0
were,were,s,ProjectBack,0
prating,prating,c,Negativity,0
",",",",n,,0
The,the,s,,0
Sailor,sailor,s,PersonProperty,0
slily,slily,s,SubjectivePercept,0
waiting,waiting,c,ProjectAhead,0
",",",",n,,0
Thought,thought,s,PrivateThinking,0
if,if,s,Contingency,0
it,it,s,Contingency,1
came,came,s,ReportingEvents,0
about,about,c,ReportingEvents,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
That,that,s,,0
they,they,s,Insist,0
should,should,s,Insist,1
all,all,s,,0
fall,fall,s,Motions,0
out,out,c,Motions,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
:,:,n,,0
He,he,s,Sequence,0
then,then,s,Sequence,1
might,might,s,Contingency,0
play,play,s,StandardsPos,0
his,his,s,StandardsPos,1
part,part,c,StandardsPos,2
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
just,just,s,Intensity,0
even,even,s,Resistance,0
as,as,s,Resistance,1
he,he,s,PersonPronoun,0
meant,meant,c,SubjectivePercept,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
To,to,s,Resistance,0
Loggerheads,loggerheads,s,Resistance,1
they,they,s,,0
went,went,c,ReportingStates,0
",",",",s,ReportingStates,1
Sir,sir,c,PersonProperty,0
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
he,he,s,PersonPronoun,0
let,let,s,SubjectivePercept,0
fly,fly,s,SubjectivePercept,1
at,at,s,SubjectivePercept,2
her,her,c,PersonPronoun,0
",",",",n,,0
A,a,s,,0
shot,shot,s,ReportingEvents,0
',',c,,0
twixt,twixt,s,SpaceRelation,0
wind,wind,s,SenseProperty,0
and,and,s,,0
water,water,c,SenseObject,0
",",",",n,,0
That,that,s,,0
won,won,s,Positivity,0
this,this,s,,0
Fair,fair,s,StandardsPos,0
Maids,maids,s,StandardsPos,1
Heart,heart,c,SenseObject,0
.,.,n,,0
If,if,s,Contingency,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
our,our,s,Inclusive,0
Crew,crew,s,PersonProperty,0
that,that,s,,0
came,came,s,SceneShift,0
to,to,s,SceneShift,1
see,see,s,SceneShift,2
me,me,c,FirstPer,0
",",",",s,,0
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
gone,gone,c,ReportingStates,0
;,;,s,ReportingStates,1
you,you,s,Insist,0
shall,shall,s,Insist,1
see,see,c,,0
",",",",s,,0
that,that,s,Inclusive,0
we,we,n,Inclusive,1
Sailors,sailors,s,PersonProperty,0
can,can,s,Contingency,0
Dance,dance,s,Motions,0
sometimes,sometimes,c,Contingency,0
",",",",s,,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
other,other,s,Specifiers,0
Folks,folks,nn,PersonProperty,0
I,i,s,FirstPer,0
warrant,warrant,s,ReasonForward,0
that,that,s,ReasonForward,1
brings,brings,s,,0
',',c,,0
em,em,c,SpaceRelation,0
",",",",s,,0
an,an,c,,0
',',s,,0
they,they,s,,0
be,be,s,ReportingStates,0
within,within,s,SpaceRelation,0
hearing,hearing,c,SpaceRelation,1
.,.,nn,,0
Oh,oh,s,OralCues,0
here,here,s,SpaceRelation,0
they,they,s,,0
be,be,s,ReportingStates,0
--,--,s,,0
And,and,s,,0
Fiddles,fiddles,s,Motions,0
along,along,s,Specifiers,0
with,with,s,Specifiers,1
',',c,,0
em,em,c,SpaceRelation,0
;,;,s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
my,my,s,FirstPer,0
Lads,lads,c,PersonProperty,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
have,have,s,ReportingEvents,0
a,a,n,ReportingEvents,1
round,round,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
one,one,nnn,ReportingEvents,1
We,we,s,ReportingStates,0
Are,are,s,ReportingStates,1
merry,merry,s,Positivity,0
Folk,folk,c,PersonProperty,0
",",",",s,,0
we,we,s,,0
Sailors,sailors,c,PersonProperty,0
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
not,not,s,DenyDisclaim,0
much,much,s,DenyDisclaim,1
to,to,s,Positivity,0
care,care,s,Positivity,1
for,for,c,,0
.,.,s,,0
Thus,thus,s,ReasonForward,0
we,we,s,Inclusive,0
live,live,s,Inclusive,1
at,at,s,SpaceRelation,0
Sea,sea,c,SpaceRelation,1
;,;,n,,0
eat,eat,s,ReportingEvents,0
Biscuit,biscuit,c,SenseObject,0
",",",",s,,0
and,and,s,,0
drink,drink,s,Motions,0
Flip,flip,c,Motions,0
;,;,s,,0
put,put,s,Transformation,0
on,on,s,Transformation,1
a,a,s,Transformation,2
clean,clean,s,,0
Shirt,shirt,s,SenseObject,0
once,once,s,TimeShift,0
a,a,s,TimeShift,1
Quarter,quarter,s,,0
--,--,s,,0
Come,come,s,SceneShift,0
home,home,n,SceneShift,1
and,and,s,,0
lie,lie,s,SpaceRelation,0
with,with,s,SpaceRelation,1
our,our,s,Inclusive,0
Landladies,landladies,s,PersonProperty,0
once,once,s,RecurringEvents,0
a,a,s,RecurringEvents,1
Year,year,c,RecurringEvents,2
",",",",s,,0
get,get,s,Negativity,0
rid,rid,s,Negativity,1
of,of,s,Negativity,2
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
Money,money,c,AbstractConcepts,0
;,;,s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
put,put,n,SubjectivePercept,0
off,off,s,SubjectivePercept,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
next,next,s,Sequence,0
fair,fair,s,SenseProperty,0
wind,wind,c,SenseProperty,1
.,.,s,Question,0
How,how,s,Question,1
de'e,de'e,s,UNRECOGNIZED,0
like,like,s,SubjectivePercept,0
us,us,nnn,Inclusive,0
OF,of,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,s,ReportingStates,0
the,the,s,ReportingStates,1
happiest,happiest,c,Positivity,0
",",",",s,,0
merriest,merriest,s,Positivity,0
Men,men,s,PersonProperty,0
alive,alive,c,Positivity,0
.,.,nnn,,0
We,we,s,ReportingStates,0
Are,are,s,ReportingStates,1
beholding,beholding,s,SpaceRelation,0
to,to,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Benjamin,benjamin,s,PersonProperty,0
for,for,s,,0
this,this,s,,0
Entertainment,entertainment,c,Positivity,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
it,it,s,SelfDisclosure,2
is,is,s,SelfDisclosure,3
late,late,c,Negativity,0
.,.,nnn,Negativity,1
Why,why,c,Question,0
",",",",s,,0
forsooth,forsooth,c,OralCues,0
",",",",s,,0
an,an,s,,0
you,you,s,DirectAddress,0
think,think,s,DirectAddress,1
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
you,you,s,Confront,0
had,had,s,Confront,1
best,best,s,Confront,2
go,go,s,SceneShift,0
to,to,s,SceneShift,1
Bed,bed,c,SceneShift,2
.,.,s,,0
For,for,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
part,part,c,SelfDisclosure,2
",",",",s,,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
to,to,n,SelfDisclosure,2
toss,toss,s,Motions,0
a,a,s,,0
Can,can,c,Contingency,0
",",",",s,,0
and,and,s,,0
remember,remember,s,ProjectBack,0
my,my,s,FirstPer,0
Sweetheart,sweetheart,c,Positivity,0
",",",",s,,0
a-fore,a-fore,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
turn,turn,s,Transformation,0
in,in,c,Transformation,1
;,;,s,,0
may-hap,may-hap,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
dream,dream,n,PrivateThinking,0
of,of,s,PrivateThinking,1
her,her,nnn,PersonPronoun,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Scandal,scandal,c,Negativity,0
",",",",s,,0
you,you,s,Confront,0
had,had,s,Confront,1
best,best,s,Confront,2
go,go,s,SceneShift,0
to,to,s,SceneShift,1
Bed,bed,s,SceneShift,2
and,and,s,,0
Dream,dream,s,PrivateThinking,0
too,too,c,Metadiscourse,0
.,.,nnn,Metadiscourse,1
Why,why,s,Question,0
Faith,faith,c,StandardsPos,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,Positivity,0
good,good,s,Positivity,1
lively,lively,s,Positivity,0
Imagination,imagination,c,Positivity,1
;,;,s,,0
and,and,s,,0
can,can,s,Contingency,0
Dream,dream,s,PrivateThinking,0
as,as,s,Comparison,0
much,much,s,Comparison,1
to,to,s,ProjectAhead,0
the,the,n,ProjectAhead,1
purpose,purpose,s,ProjectAhead,2
as,as,s,,0
another,another,c,Specifiers,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
set,set,s,Sequence,0
about,about,s,Sequence,1
it,it,c,,0
:,:,s,,0
But,but,s,Resistance,0
Dreaming,dreaming,s,SubjectivePercept,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
poor,poor,s,Negativity,0
retreat,retreat,s,SceneShift,0
of,of,s,,0
a,a,n,,0
lazy,lazy,c,Negativity,0
",",",",s,,0
hopeless,hopeless,c,Negativity,0
",",",",s,,0
and,and,s,,0
imperfect,imperfect,s,StandardsNeg,0
Lover,lover,c,Positivity,0
;,;,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
last,last,s,Sequence,0
glimpse,glimpse,s,SpaceRelation,0
of,of,s,SpaceRelation,1
Love,love,s,Positivity,0
to,to,s,Positivity,1
wornout,wornout,n,UNRECOGNIZED,0
Sinners,sinners,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
faint,faint,s,SenseProperty,0
dawning,dawning,s,Sequence,0
of,of,s,Sequence,1
a,a,s,,0
Bliss,bliss,s,Positivity,0
to,to,s,,0
wishing,wishing,s,SubjectivePercept,0
Girls,girls,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
growing,growing,s,Transformation,0
Boys,boys,c,PersonProperty,0
.,.,n,ReportingStates,0
There,there,s,ReportingStates,1
Is,is,s,ReportingStates,2
naught,naught,s,Negativity,0
but,but,s,Resistance,0
willing,willing,c,SubjectivePercept,0
",",",",s,,0
waking,waking,s,ReportingEvents,0
Love,love,c,Positivity,0
",",",",s,,0
that,that,s,,0
ca,ca,n,AbstractConcepts,0
Make,make,s,ReportingEvents,0
Blessed,blessed,s,StandardsPos,0
the,the,s,StandardsPos,1
Ripened,ripened,s,Transformation,0
Maid,maid,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
Finished,finished,s,ReportingEvents,0
Man,man,c,PersonProperty,0
.,.,nnnn,OralCues,0
WELL,well,c,OralCues,1
",",",",s,OralCues,2
Is,is,s,DirectAddress,0
your,your,s,DirectAddress,1
Master,master,s,PersonProperty,0
ready,ready,c,ProjectAhead,0
;,;,s,,0
does,does,s,Question,0
he,he,s,Question,1
look,look,s,ReportingEvents,0
madly,madly,c,Intensity,0
",",",",s,,0
and,and,s,,0
talk,talk,s,ReportingEvents,0
madly,madly,c,Intensity,0
?,?,nnn,Question,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
;,;,s,,0
you,you,s,Insist,0
need,need,s,Insist,1
make,make,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
great,great,s,Intensity,0
doubt,doubt,s,Uncertainty,0
of,of,s,Specifiers,0
that,that,c,Specifiers,1
;,;,s,,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
was,was,s,ProjectBack,0
so,so,s,,0
near,near,s,SpaceRelation,0
turning,turning,n,,0
Poet,poet,s,PersonProperty,0
yesterday,yesterday,s,ProjectBack,0
morning,morning,c,ProjectBack,1
",",",",s,,0
cannot,cannot,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
much,much,s,Intensity,0
to,to,s,ProjectAhead,0
seek,seek,s,ProjectAhead,1
in,in,s,,0
playing,playing,s,ReportingEvents,0
the,the,s,,0
Madman,madman,s,Anger,0
to,to,s,,0
day,day,nnn,TimeDuration,0
Would,would,s,Future_Question,0
he,he,s,Future_Question,1
have,have,s,,0
Angelica,angelica,s,Positivity,0
acquainted,acquainted,s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Reason,reason,s,StandardsPos,0
of,of,s,,0
his,his,s,PersonPronoun,0
design,design,c,AbstractConcepts,0
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
not,not,s,Updates,0
yet,yet,c,Updates,1
;,;,s,,0
--,--,s,,0
He,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
a,a,s,PrivateThinking,0
mind,mind,s,PrivateThinking,1
to,to,s,ProjectAhead,0
try,try,c,ProjectAhead,1
",",",",s,Contingency,0
whether,whether,s,Contingency,1
his,his,s,PersonPronoun,0
playing,playing,s,ReportingEvents,0
the,the,s,,0
Madman,madman,c,Anger,0
",",",",n,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
make,make,s,ReportingEvents,0
her,her,s,PersonPronoun,0
play,play,s,Negativity,0
the,the,s,Negativity,1
Fool,fool,c,Negativity,2
",",",",s,,0
and,and,s,,0
fall,fall,s,Positivity,0
in,in,s,Positivity,1
Love,love,s,Positivity,2
with,with,s,Positivity,3
him,him,c,PersonPronoun,0
;,;,s,,0
or,or,s,Metadiscourse,0
at,at,s,Metadiscourse,1
least,least,s,Metadiscourse,2
own,own,s,ReportingEvents,0
that,that,n,Updates,0
she,she,s,Updates,1
has,has,s,Updates,2
loved,loved,s,Positivity,0
him,him,s,PersonPronoun,0
all,all,s,Generalization,0
this,this,s,Generalization,1
while,while,c,TimeDuration,0
",",",",s,,0
and,and,s,,0
concealed,concealed,s,ReportingEvents,0
it,it,nnn,,0
I,i,s,FirstPer,0
saw,saw,s,,0
her,her,s,PersonPronoun,0
take,take,s,ReportingEvents,0
Coach,coach,s,PersonProperty,0
just,just,s,Immediacy,0
now,now,s,Immediacy,1
with,with,s,,0
her,her,s,PersonPronoun,0
Maid,maid,c,PersonProperty,0
;,;,s,,0
and,and,s,,0
think,think,s,PrivateThinking,0
I,i,s,FirstPer,0
heard,heard,s,Updates,0
her,her,s,PersonPronoun,0
bid,bid,s,ReportingEvents,0
the,the,n,ReportingEvents,1
Coachman,coachman,s,PersonProperty,0
drive,drive,s,ReportingEvents,0
hither,hither,nnn,SpaceRelation,0
Like,like,s,SubjectivePercept,0
enough,enough,c,SubjectivePercept,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
told,told,s,Narrative_Verbs,0
her,her,s,Narrative_Verbs,1
Maid,maid,s,PersonProperty,0
this,this,s,Immediacy,0
morning,morning,c,Immediacy,1
",",",",s,,0
my,my,s,FirstPer,0
Master,master,s,PersonProperty,0
was,was,s,ProjectBack,0
run,run,s,ReportingEvents,0
stark,stark,n,Negativity,0
mad,mad,s,Negativity,0
only,only,s,SubjectivePercept,0
for,for,s,SubjectivePercept,1
Love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
her,her,s,PersonPronoun,0
Mistress,mistress,c,PersonProperty,0
;,;,s,,0
I,i,s,FirstPer,0
hear,hear,s,SenseProperty,0
a,a,s,SenseProperty,1
Coach,coach,s,PersonProperty,0
stop,stop,c,Resistance,0
;,;,s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
should,should,s,Contingency,2
be,be,s,Contingency,3
she,she,c,PersonPronoun,0
",",",",n,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
not,not,s,DenyDisclaim,0
see,see,s,DenyDisclaim,1
her,her,c,PersonPronoun,0
",",",",s,,0
till,till,s,TimeShift,0
he,he,s,TimeShift,1
hears,hears,s,SpaceRelation,0
how,how,s,,0
she,she,s,Neutral_Attribution,0
takes,takes,s,Neutral_Attribution,1
it,it,nnn,,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
try,try,s,Metadiscourse,2
her,her,s,PersonPronoun,0
--,--,s,,0
it,it,s,,0
is,is,s,Question,0
she,she,c,Question,1
",",",",s,,0
here,here,s,SpaceRelation,0
she,she,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
.,.,nnn,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Scandal,scandal,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
suppose,suppose,s,DirectReasoning,0
you,you,s,DirectReasoning,1
don't,don't,s,DenyDisclaim,0
think,think,s,DenyDisclaim,1
it,it,s,,0
a,a,s,,0
Novelty,novelty,c,Innovations,0
",",",",s,,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
a,a,s,PersonProperty,0
Woman,woman,s,PersonProperty,1
visit,visit,s,SceneShift,0
a,a,n,SceneShift,1
Man,man,s,PersonProperty,0
at,at,s,,0
his,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
Lodgings,lodgings,s,AbstractConcepts,0
in,in,s,TimeDuration,0
a,a,s,TimeDuration,1
morning,morning,nnn,TimeDuration,2
Not,not,s,DenyDisclaim,0
upon,upon,s,,0
a,a,s,,0
kind,kind,s,Positivity,0
occasion,occasion,c,AbstractConcepts,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
.,.,s,Resistance,0
