GAllants,gallants,s,SubjectivePercept,0
maw,maw,s,SenseObject,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Daughter,daughter,c,PersonProperty,0
.,.,s,,0
This,this,s,PredictedFuture,0
will,will,s,PredictedFuture,1
not,not,s,DenyDisclaim,0
do,do,c,DenyDisclaim,1
:,:,s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
who,who,s,,0
put,put,s,ReportingEvents,0
it,it,s,ReportingEvents,1
into,into,n,SubjectivePercept,0
your,your,s,SubjectivePercept,1
head,head,s,SubjectivePercept,2
that,that,s,,0
Sir,sir,s,PersonProperty,0
Simon,simon,s,,0
Softhead,softhead,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
a,a,s,ProjectBack,1
man,man,s,PersonProperty,0
to,to,s,,0
buy,buy,s,ReportingEvents,0
a,a,s,ReportingEvents,1
pigg,pigg,s,UNRECOGNIZED,0
in,in,s,,0
a,a,s,,0
poke,poke,c,Motions,0
",",",",s,,0
and,and,s,ReportingEvents,0
wants,wants,n,ReportingEvents,1
wit,wit,s,StandardsPos,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
inform,inform,s,ReportingEvents,0
himself,himself,s,PersonPronoun,0
how,how,s,,0
squares,squares,s,AbstractConcepts,0
go,go,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
would,would,s,ProjectBack,0
so,so,s,SubjectiveTime,0
soon,soon,s,SubjectiveTime,1
be,be,n,ReportingStates,0
drawn,drawn,s,ReportingEvents,0
into,into,s,ReportingEvents,1
the,the,s,SenseObject,0
noose,noose,s,SenseObject,1
of,of,s,,0
matrimony,matrimony,s,CommonAuthorities,0
without,without,s,Contingency,0
being,being,s,Contingency,1
well,well,s,SenseObject,0
assured,assured,s,Confidence,0
it,it,s,Contingency,0
would,would,s,Contingency,1
be,be,s,Contingency,2
safe,safe,n,StandardsPos,0
for,for,s,,0
his,his,s,Biographical_Time,0
reputation,reputation,c,Biographical_Time,1
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
he,he,c,PersonPronoun,0
",",",",s,,0
he,he,s,Updates,0
is,is,s,Updates,1
no,no,s,DenyDisclaim,0
such,such,s,Intensity,0
fool,fool,s,Negativity,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
take,take,s,ProjectAhead,0
him,him,s,ProjectAhead,1
for,for,c,ProjectAhead,2
",",",",s,,0
I,i,s,FirstPer,0
Will,will,n,PredictedFuture,0
assure,assure,s,Reassure,0
you,you,nnn,Reassure,1
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,s,Uncertainty,2
you,you,s,DirectAddress,0
mean,mean,s,,0
by,by,s,,0
this,this,c,Immediacy,0
;,;,s,Immediacy,1
but,but,s,Resistance,0
how,how,s,Resistance,1
came,came,s,ReportingEvents,0
you,you,s,DirectAddress,0
to,to,s,,0
have,have,s,Intensity,0
such,such,s,Intensity,1
a,a,s,,0
conceit,conceit,s,SubjectivePercept,0
in,in,n,DirectAddress,0
your,your,s,DirectAddress,1
head,head,c,SenseObject,0
",",",",s,,0
that,that,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Jorden,jorden,s,UNRECOGNIZED,0
had,had,s,ProjectBack,0
no,no,s,ProjectBack,1
more,more,s,Comparison,0
brains,brains,s,SenseObject,0
in's,in's,s,UNRECOGNIZED,0
scull,scull,c,SenseObject,0
",",",",s,,0
and,and,s,,0
considered,considered,s,Curiosity,0
his,his,n,PersonPronoun,0
daughters,daughters,s,PersonProperty,0
good,good,s,,0
no,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
",",",",s,DenyDisclaim,2
than,than,s,Comparison,0
to,to,s,Comparison,1
marry,marry,s,Positivity,0
her,her,s,PersonPronoun,0
to,to,s,Generalization,0
a,a,s,Generalization,1
man,man,s,Generalization,2
who,who,s,Question,0
has,has,s,Question,1
you,you,s,DirectAddress,0
know,know,s,DirectAddress,1
what,what,c,,0
",",",",s,,0
and,and,n,,0
was,was,s,ProjectBack,0
put,put,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,s,Confidence,0
where,where,c,Confidence,1
",",",",s,,0
and,and,s,,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,s,Confidence,0
who,who,c,Confidence,1
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
cured,cured,s,Positivity,0
against,against,s,Resistance,0
you,you,s,Resistance,1
know,know,s,Confidence,0
when,when,nnn,Confidence,1
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,Reassure,0
know,know,s,Reassure,1
what,what,s,Reassure,2
you,you,s,Reassure,3
mean,mean,c,Reassure,4
",",",",s,Resistance,0
but,but,s,Resistance,1
that,that,s,Resistance,2
is,is,s,Negative_Relation,0
a,a,s,Negative_Relation,1
lie,lie,c,Negative_Relation,2
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
as,as,s,,0
sound,sound,s,SenseProperty,0
and,and,s,,0
as,as,n,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
you,you,c,DirectAddress,0
",",",",s,,0
or,or,s,,0
any,any,s,,0
man,man,s,PersonProperty,0
living,living,nnn,StandardsPos,0
Well,well,c,StandardsPos,1
",",",",s,OralCues,0
well,well,c,OralCues,1
",",",",s,,0
somebody,somebody,s,Uncertainty,0
that,that,s,,0
knows,knows,s,Confidence,0
somebody,somebody,c,Uncertainty,0
",",",",s,,0
told,told,s,ReportingEvents,0
somebody,somebody,c,Uncertainty,0
",",",",s,Concessive,0
though,though,s,Concessive,1
that,that,s,,0
somebody,somebody,n,Uncertainty,0
must,must,s,Insist,0
tell,tell,s,Insist,1
nobody,nobody,nnn,DenyDisclaim,0
That,that,s,,0
somebody,somebody,s,Uncertainty,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
lying,lying,s,Negativity,0
Rogue,rogue,c,Negativity,0
;,;,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
Gentleman,gentleman,s,Positivity,0
every,every,s,Generalization,0
half,half,s,Numbers,0
inch,inch,s,SpaceRelation,0
of,of,s,,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
make,make,s,PredictedFuture,1
it,it,s,PredictedFuture,2
appear,appear,s,SpaceRelation,0
with,with,s,SpaceRelation,1
sword,sword,s,SpaceRelation,0
in,in,s,SpaceRelation,1
hand,hand,c,SpaceRelation,2
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
justify,justify,s,StandardsPos,0
my,my,s,FirstPer,0
reputation,reputation,c,CommonAuthorities,0
",",",",s,,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
or,or,s,,0
on,on,n,,0
any,any,s,,0
ground,ground,s,SenseObject,0
in,in,s,,0
England,england,nnn,,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,SenseObject,0
sword,sword,s,SenseObject,1
too,too,s,,0
in,in,s,,0
my,my,s,FirstPer,0
house,house,c,SenseObject,0
",",",",s,,0
am,am,s,FirstPer,0
a,a,s,PersonProperty,0
Gentleman,gentleman,c,PersonProperty,1
",",",",s,,0
and,and,s,,0
may,may,s,Contingency,0
in,in,s,ProjectAhead,0
time,time,s,ProjectAhead,1
too,too,n,,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
Knight,knight,c,PersonProperty,0
;,;,s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
or,or,s,,0
on,on,s,,0
any,any,s,,0
ground,ground,s,SenseObject,0
in,in,s,,0
England,england,c,,0
",",",",s,,0
that,that,c,,0
",",",",s,Autobio,0
what,what,s,Autobio,1
I,i,n,Autobio,2
know,know,c,Confidence,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,c,Confidence,0
;,;,s,Specifiers,0
nor,nor,s,Specifiers,1
am,am,s,Question,0
I,i,s,Question,1
to,to,s,Question,2
be,be,s,ReportingStates,0
couzened,couzened,s,UNRECOGNIZED,0
with,with,s,,0
Land,land,s,AbstractConcepts,0
mortgaged,mortgaged,s,ReportingEvents,0
already,already,s,Updates,0
to,to,s,,0
Norwich,norwich,n,UNRECOGNIZED,0
Merchants,merchants,s,PersonProperty,0
to,to,s,,0
pay,pay,s,ReportingEvents,0
debts,debts,c,Negativity,0
",",",",s,,0
not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
",",",",s,,0
Sir,sir,nnn,PersonProperty,0
What,what,s,,0
mortgage,mortgage,c,AbstractConcepts,0
",",",",s,,0
what,what,s,,0
land,land,c,AbstractConcepts,0
",",",",s,,0
what,what,s,,0
debts,debts,c,Negativity,0
",",",",s,,0
what,what,s,,0
Norwich,norwich,s,UNRECOGNIZED,0
Merchants,merchants,c,PersonProperty,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
he,he,c,PersonPronoun,0
.,.,nnn,Imperative,0
Come,come,c,Imperative,1
",",",",s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
dissembling,dissembling,s,Negativity,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
all,all,s,,0
is,is,s,ReportingStates,0
out,out,c,,0
",",",",s,,0
I,i,s,Insist,0
am,am,s,Insist,1
not,not,s,Insist,2
to,to,s,Insist,3
be,be,s,ReportingStates,0
choused,choused,s,Negativity,0
out,out,s,Negativity,1
of,of,s,Negativity,2
my,my,n,FirstPer,0
money,money,c,AbstractConcepts,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
wheedled,wheedled,s,SubjectivePercept,0
to,to,s,,0
pay,pay,s,ReportingEvents,0
Creditors,creditors,c,PersonProperty,0
",",",",s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,nnn,PersonProperty,0
What,what,s,,0
Creditors,creditors,c,PersonProperty,0
",",",",s,,0
ha,ha,s,OralCues,0
Sir,sir,c,PersonProperty,0
?,?,s,Question,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,c,DirectAddress,2
",",",",s,,0
Sir,sir,c,PersonProperty,0
?,?,nnn,Question,0
Who,who,s,Question,0
Is,is,s,Question,1
this,this,s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
drawn,drawn,s,ReportingEvents,0
Sword,sword,s,SenseObject,0
against,against,s,,0
my,my,s,Autobio,0
Father,father,c,Autobio,1
",",",",s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
unarmed,unarmed,c,SenseProperty,0
?,?,s,Question,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
Sir,sir,c,PersonProperty,0
",",",",n,,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
your,your,s,DirectAddress,0
adversary,adversary,nnn,Resistance,0
Your,your,s,DirectAddress,0
are,are,s,DirectAddress,1
his,his,s,PersonPronoun,0
Hector,hector,c,Negativity,0
",",",",s,,0
are,are,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,nnn,Question,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
his,his,s,Biographical_Time,0
son,son,c,Biographical_Time,1
",",",",s,Biographical_Time,2
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
That,that,s,Comparison,0
is,is,s,Comparison,1
more,more,s,Comparison,2
than,than,s,Comparison,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,c,PredictedFuture,1
",",",",s,,0
I,i,s,Reassure,0
assure,assure,s,Reassure,1
you,you,c,Reassure,2
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
will,will,s,PredictedFuture,0
vindicate,vindicate,s,StandardsPos,0
his,his,s,PersonPronoun,0
cause,cause,s,Cause,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
last,last,s,Sequence,0
drop,drop,s,,0
of,of,s,,0
my,my,s,FirstPer,0
blood,blood,c,SenseObject,0
.,.,nnn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
servant,servant,c,PersonProperty,0
;,;,s,,0
fare,fare,s,SubjectivePercept,0
you,you,s,DirectAddress,0
well,well,s,SenseObject,0
Bully,bully,c,Negative_Relation,0
*,*,s,,0
Ruffian,ruffian,c,Negativity,0
.,.,nnn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
so,so,s,PredictedFuture,2
civil,civil,s,CommonAuthorities,0
to,to,s,,0
wait,wait,s,SpaceRelation,0
on,on,s,SpaceRelation,1
you,you,s,DirectAddress,0
to,to,s,,0
the,the,s,SenseObject,0
door,door,c,SenseObject,1
.,.,nnn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Jorden,jorden,c,UNRECOGNIZED,0
",",",",s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Jorden,jorden,c,UNRECOGNIZED,0
!,!,nnn,,0
What,what,c,,0
",",",",s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Doctor,doctor,c,PersonProperty,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
the,the,s,Specifiers,3
matter,matter,c,AbstractConcepts,0
?,?,nnn,Question,0
Such,such,s,Intensity,0
news,news,c,Updates,0
",",",",s,,0
such,such,s,Intensity,0
joyful,joyful,s,Positivity,0
news,news,c,Updates,0
!,!,nnn,,0
What,what,c,,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
it,it,c,,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
made,made,s,ReportingEvents,0
such,such,s,Intensity,0
haste,haste,s,Negativity,0
hither,hither,c,SpaceRelation,0
",",",",s,,0
I,i,s,FirstPer,0
scarce,scarce,s,Negativity,0
have,have,s,,0
breath,breath,s,SenseObject,0
left,left,s,SceneShift,0
to,to,s,SceneShift,1
tell,tell,s,,0
it,it,s,,0
you,you,c,DirectAddress,0
.,.,nnn,,0
Oh,oh,s,OralCues,0
dear,dear,s,DirectAddress,0
Mr,mr,c,DirectAddress,1
.,.,s,DirectAddress,2
Doctor,doctor,c,PersonProperty,0
!,!,nnn,,0
The,the,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
I,i,s,SceneShift,0
went,went,s,SceneShift,1
to,to,c,SceneShift,2
",",",",s,Autobio,0
when,when,s,Autobio,1
I,i,s,Autobio,2
parted,parted,s,SceneShift,0
from,from,s,SceneShift,1
you,you,c,DirectAddress,0
",",",",s,,0
entreats,entreats,s,Request,0
the,the,s,Positivity,0
favor,favor,s,Positivity,1
of,of,s,,0
me,me,s,FirstPer,0
to,to,n,,0
recommend,recommend,s,Positivity,0
some,some,s,Uncertainty,0
Lodgings,lodgings,s,AbstractConcepts,0
to,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
:,:,s,,0
now,now,s,Immediacy,0
it,it,s,,0
presently,presently,s,TimeShift,0
came,came,s,ReportingEvents,0
into,into,s,ReportingEvents,1
my,my,s,SelfDisclosure,0
mind,mind,c,SelfDisclosure,1
",",",",s,,0
that,that,s,DirectAddress,0
you,you,n,DirectAddress,1
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
house,house,s,SenseObject,0
spacious,spacious,s,SenseProperty,0
and,and,s,,0
well,well,s,SenseObject,0
furnished,furnished,c,ReportingStates,0
",",",",s,ReportingStates,1
fit,fit,s,ProjectAhead,0
to,to,s,ProjectAhead,1
receive,receive,s,ReportingEvents,0
a,a,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
of,of,s,,0
great,great,n,StandardsPos,0
Quality,quality,nnn,StandardsPos,1
What,what,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
let,let,s,SelfDisclosure,1
Lodgings,lodgings,c,AbstractConcepts,0
?,?,nnn,Question,0
O,o,s,LangRef,0
no,no,c,OralCues,0
",",",",s,OralCues,1
dear,dear,s,Positivity,0
friend,friend,c,StandardsPos,0
",",",",s,,0
you,you,s,DirectAddress,0
mistake,mistake,s,Negativity,0
me,me,c,FirstPer,0
:,:,s,,0
whereupon,whereupon,c,CommonAuthorities,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
might,might,s,Contingency,0
have,have,s,Contingency,1
an,an,s,,0
occasion,occasion,n,AbstractConcepts,0
to,to,s,,0
court,court,s,AbstractConcepts,0
and,and,s,,0
be,be,s,ReportingStates,0
acquainted,acquainted,s,ReportingStates,1
with,with,s,ReportingStates,2
this,this,s,,0
Lady,lady,c,PersonProperty,0
",",",",s,,0
said,said,s,Citations,0
I,i,s,FirstPer,0
to,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,Positivity,0
friend,friend,c,Positivity,1
",",",",s,,0
a,a,n,StandardsPos,0
very,very,s,StandardsPos,1
good,good,s,StandardsPos,2
friend,friend,c,StandardsPos,0
",",",",s,,0
called,called,s,ReportingEvents,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Jorden,jorden,c,UNRECOGNIZED,0
",",",",s,,0
at,at,s,Specifiers,0
which,which,s,Specifiers,1
word,word,s,LangRef,0
she,she,s,Neutral_Attribution,0
started,started,c,Neutral_Attribution,1
",",",",s,Future_Question,0
who,who,s,Future_Question,1
will,will,s,Future_Question,2
do,do,s,Intensity,0
me,me,n,FirstPer,0
the,the,s,,0
honor,honor,s,StandardsPos,0
to,to,s,,0
give,give,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
or,or,s,,0
any,any,s,,0
friend,friend,s,Positivity,0
of,of,s,Positivity,1
mine,mine,s,ReportingEvents,0
an,an,s,ReportingEvents,1
appartment,appartment,s,UNRECOGNIZED,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
house,house,c,SenseObject,0
",",",",s,,0
and,and,n,,0
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Madam,madam,c,PersonProperty,0
",",",",s,,0
you,you,s,Confidence,0
will,will,s,Confidence,1
be,be,s,Confidence,2
treated,treated,s,ReportingEvents,0
very,very,s,Intensity,0
honorably,honorably,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
received,received,s,ReportingEvents,0
with,with,s,,0
much,much,n,Intensity,0
respect,respect,s,StandardsPos,0
and,and,s,,0
gallantry,gallantry,nnn,StandardsPos,0
I,i,s,Responsibility,0
am,am,s,Responsibility,1
obliged,obliged,s,Responsibility,2
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,s,Resistance,0
But,but,s,Resistance,1
what,what,s,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
was,was,s,ProjectBack,0
the,the,s,ProjectBack,1
reason,reason,s,StandardsPos,0
she,she,s,Neutral_Attribution,0
started,started,s,Neutral_Attribution,1
when,when,s,TimeShift,0
she,she,s,TimeShift,1
heard,heard,n,Updates,0
my,my,s,Autobio,0
name,name,nnn,Autobio,1
At,at,s,TimeShift,0
that,that,s,TimeShift,1
time,time,c,TimeShift,2
",",",",s,,0
Madam,madam,s,PersonProperty,0
(,(,c,,0
said,said,s,Citations,0
I,i,c,FirstPer,0
),),s,,0
you,you,s,DirectAddress,0
seem,seem,s,Uncertainty,0
surprised,surprised,c,PrivateThinking,0
:,:,s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
she,she,s,Neutral_Attribution,0
blushed,blushed,c,Neutral_Attribution,1
",",",",s,,0
and,and,s,,0
her,her,n,PersonPronoun,0
color,color,s,AbstractConcepts,0
went,went,s,ReportingEvents,0
and,and,s,ReportingEvents,1
came,came,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
came,came,s,RecurringEvents,0
and,and,s,RecurringEvents,1
went,went,c,RecurringEvents,2
.,.,s,Sequence,0
Then,then,s,Sequence,1
I,i,s,SelfDisclosure,0
proceeded,proceeded,c,SelfDisclosure,1
:,:,s,,0
Madam,madam,s,PersonProperty,0
does,does,s,ReportingEvents,0
the,the,s,,0
name,name,n,LangRef,0
offend,offend,s,Anger,0
you,you,c,DirectAddress,0
?,?,s,Question,0
I,i,s,Insist,0
must,must,s,Insist,1
confess,confess,s,Insist,2
(,(,c,,0
said,said,s,Citations,0
she,she,c,PersonPronoun,0
),),s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
some,some,s,Uncertainty,0
reason,reason,s,ReasonForward,0
to,to,s,ReasonForward,1
wish,wish,s,SubjectivePercept,0
I,i,s,Insist,0
had,had,s,Insist,1
never,never,n,Insist,2
heard,heard,s,Updates,0
the,the,s,,0
name,name,c,LangRef,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
seen,seen,s,SpaceRelation,0
the,the,s,PersonProperty,0
man,man,c,PersonProperty,1
;,;,s,Resistance,0
yet,yet,s,Resistance,1
have,have,s,Question,0
I,i,s,Question,1
not,not,s,DenyDisclaim,0
so,so,s,DenyDisclaim,1
much,much,s,DenyDisclaim,2
power,power,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
see,see,s,SpaceRelation,0
him,him,n,SpaceRelation,1
again,again,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
it,it,s,Autobio,0
was,was,s,Autobio,1
my,my,s,Autobio,2
desire,desire,s,Positivity,0
the,the,s,,0
Lodging,lodging,s,Motions,0
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
to,to,s,,0
provide,provide,s,StandardsPos,0
me,me,s,FirstPer,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
near,near,n,SpaceRelation,0
that,that,s,,0
persons,persons,s,PersonProperty,0
house,house,c,SenseObject,0
;,;,s,Resistance,0
but,but,s,Resistance,1
pray,pray,s,Intensity,0
make,make,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
words,words,s,LangRef,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",s,,0
said,said,s,Citations,0
she,she,c,PersonPronoun,0
;,;,s,,0
then,then,s,,0
blushed,blushed,n,SenseProperty,0
again,again,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
turned,turned,s,Motions,0
away,away,s,Motions,1
and,and,s,,0
sighed,sighed,nnn,ReportingEvents,0
What,what,s,,0
meant,meant,s,SubjectivePercept,0
all,all,s,Generalization,0
this,this,c,Generalization,1
?,?,nnn,Question,0
Nay,nay,c,OralCues,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
riddle,riddle,c,Curiosity,0
:,:,s,Question,0
what,what,s,Question,1
think,think,s,PrivateThinking,0
you,you,c,DirectAddress,0
?,?,nnn,Question,0
I,i,s,Self_Promise,0
vow,vow,s,Self_Promise,1
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
I,i,s,Insist,0
cannot,cannot,s,Insist,1
guess,guess,s,Uncertainty,0
unless,unless,s,Contingency,0
it,it,s,Contingency,0
be,be,s,Contingency,1
love,love,c,Positivity,0
.,.,nnn,,0
You,you,s,DirectAddress,0
Will,will,s,PredictedFuture,0
never,never,s,PredictedFuture,1
be,be,s,ReportingStates,0
counted,counted,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Conjurer,conjurer,s,PersonProperty,0
for,for,s,,0
telling,telling,s,,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
though,though,s,Concessive,0
it,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
most,most,n,Comparison,0
undoubted,undoubted,s,Confidence,0
truth,truth,nnn,StandardsPos,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
;,;,s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
she,she,s,PersonPronoun,0
come,come,c,ReportingEvents,0
?,?,nnn,Question,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
Sir,sir,c,PersonProperty,0
?,?,s,Question,0
she,she,s,PersonPronoun,0
cannot,cannot,s,Negativity,0
help,help,s,Negativity,1
it,it,c,,0
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
resisting,resisting,s,Resistance,0
the,the,s,Consequence,0
influence,influence,s,Consequence,1
of,of,s,Consequence,2
our,our,n,Inclusive,0
stars,stars,c,SenseObject,0
.,.,s,,0
Lord,lord,c,CommonAuthorities,0
!,!,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Jorden,jorden,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
should,should,s,Insist,0
have,have,s,Intensity,0
such,such,s,Intensity,1
prodigious,prodigious,s,StandardsPos,0
luck,luck,nnn,Positivity,0
Is,is,s,Question,0
she,she,s,Question,1
very,very,s,Intensity,0
rich,rich,c,Positivity,0
?,?,nnn,Question,0
Rich,rich,c,Positivity,0
?,?,s,Question,0
what,what,s,Question,0
is,is,s,Question,1
she,she,s,Question,2
think,think,s,PrivateThinking,0
you,you,c,DirectAddress,0
?,?,nnn,Question,0
A,a,s,PersonProperty,0
Lady,lady,c,PersonProperty,1
.,.,nnn,,0
A,a,s,PersonProperty,0
Lady,lady,c,PersonProperty,1
?,?,nnn,Question,0
A,a,s,,0
Countess,countess,c,PersonProperty,0
.,.,nnn,,0
More,more,c,Comparison,0
.,.,nnn,,0
A,a,s,,0
Marquess,marquess,c,PersonProperty,0
.,.,nnn,,0
A,a,s,,0
Marchioness,marchioness,s,PersonProperty,0
you,you,s,DirectAddress,0
meam,meam,c,UNRECOGNIZED,0
",",",",s,,0
more,more,c,Comparison,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
more,more,c,Comparison,0
.,.,nnn,,0
A,a,s,,0
Duchess,duchess,c,PersonProperty,0
.,.,nnn,,0
More,more,s,Comparison,0
than,than,s,Comparison,1
all,all,s,Generalization,0
that,that,c,Generalization,1
.,.,nnn,,0
More,more,s,Comparison,0
than,than,s,Comparison,1
a,a,s,Comparison,2
Duchess,duchess,c,PersonProperty,0
?,?,s,Question,0
what,what,s,Question,0
is,is,s,Question,1
she,she,s,Question,2
then,then,c,,0
?,?,nnn,Question,0
A,a,s,,0
Princess,princess,c,PersonProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nnn,,0
A,a,s,,0
Princess,princess,c,PersonProperty,0
",",",",s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Doctor,doctor,c,PersonProperty,0
?,?,nnn,Question,0
Mum,mum,c,PersonProperty,0
",",",",s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Jorden,jorden,c,UNRECOGNIZED,0
:,:,s,,0
ha,ha,c,OralCues,0
",",",",s,,0
