SElf-love,self-love,s,StandardsPos,0
",",",",s,,0
play,play,c,ReportingEvents,0
.,.,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
lead,lead,s,,0
you,you,s,DirectAddress,0
thence,thence,s,ProjectAhead,0
to,to,s,,0
melancholy,melancholy,s,Sad,0
Groves,groves,c,SenseObject,0
",",",",n,,0
And,and,s,,0
there,there,s,,0
repeat,repeat,s,RecurringEvents,0
the,the,s,SpaceRelation,0
Scenes,scenes,s,SpaceRelation,1
of,of,s,Inclusive,0
our,our,s,Inclusive,1
past,past,s,AbstractConcepts,0
Loves,loves,c,Positivity,0
.,.,n,,0
At,at,s,RecurringEvents,0
night,night,c,RecurringEvents,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
within,within,s,DirectAddress,0
your,your,s,DirectAddress,1
Curtains,curtains,s,SenseObject,0
peep,peep,c,Motions,0
;,;,n,,0
With,with,s,,0
empty,empty,s,SenseProperty,0
arms,arms,s,SenseObject,0
embrace,embrace,s,Positivity,0
you,you,s,DirectAddress,0
while,while,s,TimeDuration,0
you,you,s,DirectAddress,0
sleep,sleep,c,Motions,0
.,.,n,,0
In,in,s,,0
gentle,gentle,s,Positivity,0
dreams,dreams,s,SubjectivePercept,0
I,i,s,FirstPer,0
often,often,s,RecurringEvents,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
by,by,c,,0
;,;,n,,0
And,and,s,,0
sweep,sweep,s,Motions,0
along,along,c,Motions,1
",",",",s,,0
before,before,s,Sequence,0
your,your,s,DirectAddress,0
closing,closing,s,Sequence,0
eye,eye,c,SenseObject,0
.,.,n,,0
All,all,s,,0
dangers,dangers,s,Fear,0
from,from,s,DirectAddress,0
your,your,s,DirectAddress,1
bed,bed,s,SenseObject,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
remove,remove,c,ReportingEvents,0
;,;,n,Resistance,0
But,but,s,Resistance,1
guard,guard,s,Resistance,0
it,it,s,,0
most,most,s,Comparison,0
from,from,s,,0
any,any,s,,0
future,future,s,ProjectAhead,0
Love,love,c,Positivity,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
when,when,s,,0
at,at,s,SubjectiveTime,0
last,last,c,SubjectiveTime,1
",",",",s,,0
in,in,s,,0
pity,pity,c,Sad,0
",",",",s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
dye,dye,c,SenseObject,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
watch,watch,s,,0
your,your,s,DirectAddress,0
Birth,birth,s,Sequence,0
of,of,s,Sequence,1
Immortality,immortality,c,StandardsPos,0
:,:,n,,0
Then,then,c,TimeShift,0
",",",",s,TimeShift,1
Turtle-like,turtle-like,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
my,my,s,FirstPer,0
Mate,mate,s,SenseObject,0
repair,repair,c,ReportingEvents,0
;,;,n,,0
And,and,s,,0
teach,teach,s,ReportingEvents,0
you,you,s,DirectAddress,0
your,your,s,DirectAddress,0
first,first,s,Sequence,0
flight,flight,s,SenseProperty,0
in,in,s,,0
open,open,s,SpaceRelation,0
Air,air,c,SpaceRelation,1
.,.,nn,,0
She,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
but,but,s,Resistance,0
done,done,s,ReportingStates,0
what,what,s,,0
Honor,honor,s,StandardsPos,0
did,did,s,ReportingEvents,0
require,require,c,CommonAuthorities,0
:,:,n,,0
Nor,nor,s,DenyDisclaim,0
can,can,s,Contingency,0
I,i,s,Anger,0
blame,blame,s,Anger,1
that,that,s,,0
Love,love,c,Positivity,0
",",",",s,Aside,0
which,which,s,Aside,1
I,i,s,FirstPer,0
admire,admire,c,StandardsPos,0
.,.,n,TimeShift,0
But,but,s,TimeShift,1
then,then,s,TimeShift,2
her,her,s,Biographical_Time,0
death,death,c,Biographical_Time,1
!,!,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
stand,stand,s,AbstractConcepts,0
betwixt,betwixt,c,TimeDuration,0
",",",",s,,0
it,it,s,Sequence,0
first,first,s,Sequence,1
shall,shall,s,ProjectAhead,0
pierce,pierce,s,Negativity,0
my,my,s,Negativity,1
heart,heart,c,Negativity,2
:,:,n,,0
We,we,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
stuck,stuck,s,SpaceRelation,0
together,together,s,SpaceRelation,1
on,on,s,,0
his,his,s,PersonPronoun,0
dart,dart,c,Motions,0
.,.,n,Resistance,0
But,but,s,Resistance,1
yet,yet,s,Resistance,0
the,the,s,,0
danger,danger,s,Fear,0
not,not,s,Resistance,0
so,so,s,Resistance,1
high,high,s,,0
does,does,s,ReportingEvents,0
grow,grow,c,ReportingEvents,0
:,:,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
charge,charge,s,AbstractConcepts,0
death,death,s,Negativity,0
first,first,c,Sequence,0
",",",",s,Sequence,1
perhaps,perhaps,s,Uncertainty,0
repulse,repulse,s,Resistance,0
him,him,s,PersonPronoun,0
too,too,c,Metadiscourse,0
.,.,n,Metadiscourse,1
But,but,c,Resistance,0
",",",",s,Resistance,1
if,if,s,Contingency,0
o'repow'r'd,o'repow'r'd,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
overcome,overcome,c,ReportingStates,0
;,;,n,ReportingStates,1
Fore'dback,fore'dback,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
fight,fight,s,Resistance,0
each,each,s,Specifiers,0
inch,inch,s,SpaceRelation,0
into,into,s,,0
my,my,s,FirstPer,0
Tomb,tomb,c,SenseObject,0
.,.,nn,,0
ALL,all,s,Generalization,0
other,other,s,Generalization,1
means,means,s,AbstractConcepts,0
have,have,s,Updates,0
failed,failed,s,Updates,1
to,to,s,,0
move,move,s,Motions,0
her,her,s,PersonPronoun,0
heart,heart,c,SenseObject,0
;,;,n,,0
Our,our,s,Inclusive,0
last,last,s,Sequence,0
recourse,recourse,s,AbstractConcepts,0
is,is,c,ReportingStates,0
",",",",s,,0
therefore,therefore,c,ReasonForward,0
",",",",s,,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Art,art,c,AbstractConcepts,0
.,.,nn,,0
Of,of,s,AbstractConcepts,0
Wars,wars,c,AbstractConcepts,1
",",",",s,,0
and,and,s,,0
Bloodshed,bloodshed,c,Negative_Relation,0
",",",",s,,0
and,and,s,,0
of,of,s,,0
dire,dire,s,Negativity,0
Events,events,c,GenericEvents,0
",",",",n,,0
Of,of,s,,0
Fates,fates,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
fighting,fighting,s,Resistance,0
Kings,kings,c,PersonProperty,0
",",",",s,,0
their,their,s,PersonPronoun,0
Instruments,instruments,c,AbstractConcepts,0
",",",",n,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
with,with,s,,0
greater,greater,s,Comparison,0
certainty,certainty,s,Confidence,0
foretell,foretell,c,ProjectAhead,0
;,;,n,,0
Love,love,s,Positivity,0
only,only,s,SubjectivePercept,0
does,does,s,ReportingEvents,0
in,in,s,,0
doubts,doubts,s,Uncertainty,0
and,and,s,,0
darkness,darkness,s,SenseProperty,0
dwell,dwell,c,SpaceRelation,0
.,.,n,,0
For,for,c,,0
",",",",s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
wind,wind,c,SenseProperty,0
",",",",s,,0
it,it,s,,0
in,in,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
quarter,quarter,s,,0
stays,stays,c,TimeDuration,0
;,;,n,Resistance,0
But,but,s,Resistance,1
points,points,s,AbstractConcepts,0
and,and,s,,0
veers,veers,s,Motions,0
each,each,s,RecurringEvents,0
hour,hour,s,RecurringEvents,1
a,a,s,,0
thousand,thousand,s,Numbers,0
ways,ways,c,AbstractConcepts,0
.,.,n,,0
On,on,s,,0
Women,women,s,PersonProperty,0
Love,love,s,Positivity,0
depends,depends,c,Contingency,0
",",",",s,,0
and,and,s,,0
they,they,s,,0
on,on,s,,0
Will,will,c,PredictedFuture,0
;,;,n,,0
Chance,chance,s,Contingency,0
turns,turns,s,,0
their,their,s,PersonPronoun,0
Orb,orb,s,SenseObject,0
while,while,s,TimeDuration,0
Destiny,destiny,s,ProjectAhead,0
sits,sits,s,SpaceRelation,0
still,still,c,Updates,0
.,.,nn,Imperative,0
Leave,leave,s,Imperative,1
nothing,nothing,s,DenyDisclaim,0
unattempted,unattempted,s,UNRECOGNIZED,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
power,power,c,DirectAddress,2
:,:,n,,0
Remember,remember,s,ProjectBack,0
you,you,s,DirectAddress,0
oblige,oblige,s,Responsibility,0
an,an,s,,0
Emperor,emperor,c,PersonProperty,0
.,.,nn,,0
An,an,s,,0
earthy,earthy,s,PersonProperty,0
Fiend,fiend,s,Negative_Relation,0
by,by,s,,0
compact,compact,s,SenseProperty,0
me,me,s,FirstPer,0
obeys,obeys,c,CommonAuthorities,0
;,;,n,Resistance,0
But,but,s,Resistance,1
him,him,s,PersonPronoun,0
to,to,s,,0
light,light,s,SenseProperty,0
intents,intents,s,PrivateThinking,0
I,i,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
raise,raise,c,ReportingEvents,0
.,.,n,,0
Some,some,s,Uncertainty,0
Astral,astral,s,AbstractConcepts,0
forms,forms,s,AbstractConcepts,0
I,i,s,Insist,0
must,must,s,Insist,1
invoke,invoke,s,ReportingEvents,0
by,by,s,,0
prayer,prayer,c,CommonAuthorities,0
",",",",n,,0
Framed,framed,s,ReportingEvents,0
all,all,s,Generalization,0
of,of,s,Generalization,1
purest,purest,s,StandardsPos,0
Atoms,atoms,s,SenseObject,0
of,of,s,SenseProperty,0
the,the,s,SenseProperty,1
Air,air,c,SenseProperty,2
;,;,n,,0
Not,not,s,DenyDisclaim,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
Natures,natures,s,AbstractConcepts,0
simply,simply,s,Confidence,0
good,good,s,,0
or,or,s,,0
ill,ill,c,Negativity,0
;,;,n,Resistance,0
But,but,s,Resistance,1
most,most,s,Comparison,0
subservient,subservient,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
bad,bad,s,Negativity,0
Spirits,spirits,s,Negativity,1
will,will,c,PredictedFuture,0
.,.,n,,0
Nakar,nakar,s,UNRECOGNIZED,0
of,of,s,,0
these,these,s,Immediacy,0
does,does,s,ReportingEvents,0
lead,lead,s,,0
the,the,s,Intensity,0
mighty,mighty,s,Intensity,1
Band,band,c,SenseObject,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
eighty,eighty,s,Numbers,0
Legions,legions,s,AbstractConcepts,0
move,move,s,Motions,0
at,at,s,,0
his,his,s,PersonPronoun,0
Command,command,c,CommonAuthorities,0
:,:,n,,0
Gentle,gentle,s,Positivity,0
to,to,s,Generalization,0
all,all,c,Generalization,1
",",",",s,Resistance,0
but,but,c,Resistance,1
",",",",s,,0
far,far,s,SpaceRelation,0
above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
rest,rest,c,,0
",",",",n,,0
Mild,mild,s,Positivity,0
Nakar,nakar,s,UNRECOGNIZED,0
loves,loves,s,Positivity,0
his,his,s,PersonPronoun,0
soft,soft,s,SenseProperty,0
Damilcar,damilcar,s,UNRECOGNIZED,0
best,best,c,Comparison,0
.,.,n,,0
In,in,s,,0
Aerie,aerie,s,SenseObject,0
Chariots,chariots,s,SenseObject,0
they,they,s,,0
together,together,s,Inclusive,0
ride,ride,c,,0
;,;,n,,0
And,and,s,,0
sip,sip,s,Motions,0
the,the,s,,0
dew,dew,s,SenseObject,0
as,as,s,,0
through,through,s,,0
the,the,s,SenseObject,0
Clouds,clouds,s,SenseObject,1
they,they,s,,0
glide,glide,c,Motions,0
:,:,n,,0
These,these,s,ReportingStates,0
are,are,s,ReportingStates,1
the,the,s,SubjectivePercept,0
Spirits,spirits,s,SubjectivePercept,1
which,which,s,,0
in,in,s,Positivity,0
Love,love,s,Positivity,1
have,have,s,ReportingEvents,0
power,power,c,ReportingEvents,1
.,.,nn,,0
Haste,haste,c,Negativity,0
",",",",s,,0
and,and,s,,0
invoke,invoke,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
in,in,s,,0
a,a,s,Positivity,0
happy,happy,s,Positivity,1
hour,hour,c,TimeDuration,0
.,.,nnn,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
it,it,s,,0
proves,proves,c,Confidence,0
:,:,s,,0
for,for,c,,0
",",",",s,,0
counting,counting,s,ReportingEvents,0
sev'n,sev'n,s,UNRECOGNIZED,0
from,from,s,,0
Noon,noon,c,TimeDuration,0
",",",",n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
Venus,venus,s,UNRECOGNIZED,0
hour,hour,c,TimeDuration,0
",",",",s,,0
and,and,s,,0
in,in,s,,0
the,the,s,,0
wexing,wexing,s,UNRECOGNIZED,0
Moon,moon,c,SenseObject,0
.,.,n,,0
With,with,s,,0
Chalk,chalk,s,SenseObject,0
I,i,s,FirstPer,0
first,first,s,Sequence,0
describe,describe,s,Citations,0
a,a,s,Citations,1
Circle,circle,s,Citations,2
here,here,c,SpaceRelation,0
",",",",n,SpaceRelation,1
Where,where,s,Curiosity,0
these,these,s,Curiosity,1
AEtherial,aetherial,s,UNRECOGNIZED,0
Spirits,spirits,s,SubjectivePercept,0
must,must,s,Insist,0
appear,appear,c,SubjectivePercept,0
.,.,n,Imperative,0
Come,come,s,Imperative,1
in,in,c,,0
",",",",s,,0
come,come,s,ReportingEvents,0
in,in,c,ReportingEvents,1
;,;,s,,0
for,for,s,,0
here,here,s,SpaceRelation,0
they,they,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
strait,strait,c,AbstractConcepts,0
:,:,n,,0
Around,around,c,,0
",",",",s,,0
around,around,c,,0
",",",",s,,0
the,the,s,SpaceRelation,0
place,place,s,SpaceRelation,1
I,i,s,FirstPer,0
fumigate,fumigate,c,ReportingEvents,0
:,:,n,,0
My,my,s,FirstPer,0
fumigation,fumigation,s,AbstractConcepts,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
Venus,venus,c,UNRECOGNIZED,0
",",",",s,,0
just,just,c,Intensity,0
:,:,n,,0
The,the,s,SubjectivePercept,0
Souls,souls,s,SubjectivePercept,1
of,of,s,,0
Roses,roses,c,SenseObject,0
",",",",s,,0
and,and,s,,0
red,red,s,SenseObject,0
Corals,corals,s,SenseObject,1
dust,dust,c,SenseObject,0
:,:,n,,0
A,a,s,SenseObject,0
lump,lump,s,SenseObject,1
of,of,s,SenseObject,2
Sperma,sperma,s,UNRECOGNIZED,0
Ceti,ceti,c,UNRECOGNIZED,0
;,;,s,,0
and,and,s,,0
to,to,s,,0
these,these,n,Immediacy,0
The,the,s,,0
stalks,stalks,s,Motions,0
and,and,s,,0
chips,chips,s,SenseObject,0
of,of,s,SenseObject,1
Lignum,lignum,s,SenseObject,0
Aloes,aloes,c,SenseObject,1
.,.,n,DirectAddress,0
And,and,c,DirectAddress,1
",",",",s,,0
last,last,c,Sequence,0
",",",",s,,0
to,to,s,,0
make,make,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
fumigation,fumigation,s,AbstractConcepts,0
good,good,c,,0
",",",",n,,0
It,it,s,,0
Is,is,s,SenseProperty,0
mixed,mixed,s,SenseProperty,1
with,with,s,,0
Sparrows,sparrows,s,SenseObject,0
brains,brains,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Pigeons,pigeons,s,SenseObject,0
blood,blood,c,SenseObject,0
.,.,n,,0
They,they,s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
they,they,s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
they,they,s,,0
come,come,c,ReportingEvents,0
!,!,s,,0
I,i,s,FirstPer,0
hear,hear,s,SpaceRelation,0
',',c,,0
em,em,s,SpaceRelation,0
now,now,c,Immediacy,0
.,.,nn,,0
A,a,s,,0
death-like,death-like,s,UNRECOGNIZED,0
damp,damp,s,SenseProperty,0
sits,sits,s,SpaceRelation,0
cold,cold,s,SenseProperty,0
upon,upon,s,,0
my,my,s,FirstPer,0
brow,brow,c,SenseObject,0
:,:,n,,0
And,and,s,,0
misty,misty,s,SenseProperty,0
vapors,vapors,s,SenseObject,0
swim,swim,s,Motions,0
before,before,s,Sequence,0
my,my,s,FirstPer,0
sight,sight,c,SenseProperty,0
.,.,nn,,0
They,they,s,,0
come,come,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
in,in,s,,0
a,a,s,,0
shape,shape,s,AbstractConcepts,0
to,to,s,,0
cause,cause,s,Cause,0
your,your,s,DirectAddress,0
fright,fright,c,Negativity,0
.,.,nnn,Imperative,0
Hark,hark,c,Imperative,1
",",",",s,,0
my,my,s,FirstPer,0
Damilcar,damilcar,c,UNRECOGNIZED,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
called,called,s,ReportingEvents,0
below,below,c,AbstractConcepts,0
!,!,nnn,,0
Let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
go,go,c,ReportingEvents,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
go,go,c,ReportingEvents,0
!,!,n,,0
Go,go,s,ReportingEvents,0
to,to,s,,0
relieve,relieve,s,Reassure,0
the,the,s,,0
care,care,n,Positivity,0
Of,of,s,Positivity,1
longing,longing,s,PrivateThinking,0
Lovers,lovers,s,Positivity,0
in,in,s,Sad,0
despair,despair,c,Sad,1
!,!,nn,,0
Merry,merry,c,Positivity,0
",",",",s,,0
merry,merry,c,Positivity,0
",",",",s,,0
merry,merry,c,Positivity,0
",",",",s,,0
we,we,s,,0
sail,sail,s,Motions,0
from,from,s,SpaceRelation,0
the,the,s,SpaceRelation,1
East,east,n,SpaceRelation,2
Half,half,s,Numbers,0
tippled,tippled,s,Motions,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
Rainbow,rainbow,s,SenseObject,0
Feast,feast,c,SenseObject,0
.,.,nn,,0
In,in,s,,0
the,the,s,SenseProperty,0
bright,bright,s,SenseProperty,1
Moonshine,moonshine,s,SenseObject,0
while,while,s,TimeDuration,0
winds,winds,s,SenseProperty,0
whistle,whistle,s,Motions,0
loud,loud,c,SenseProperty,0
",",",",n,,0
Tivy,tivy,c,UNRECOGNIZED,0
",",",",s,,0
tivy,tivy,c,UNRECOGNIZED,0
",",",",s,,0
tivy,tivy,c,UNRECOGNIZED,0
",",",",s,,0
we,we,s,,0
mount,mount,s,Motions,0
and,and,s,,0
we,we,s,,0
fly,fly,c,Motions,0
",",",",n,Generalization,0
All,all,s,Generalization,1
racking,racking,s,ReportingEvents,0
along,along,s,SpaceRelation,0
in,in,s,,0
a,a,s,,0
downy,downy,s,SenseProperty,0
white,white,s,SenseProperty,0
Cloud,cloud,c,SenseObject,0
:,:,n,,0
And,and,s,,0
lest,lest,s,Negativity,0
our,our,s,Inclusive,0
leap,leap,s,Motions,0
from,from,s,Motions,1
the,the,s,SenseObject,0
Sky,sky,s,SenseObject,1
should,should,s,Insist,0
prove,prove,s,Confidence,0
too,too,s,Negativity,0
far,far,c,Negativity,1
",",",",n,,0
We,we,s,,0
slide,slide,s,Motions,0
on,on,s,SpaceRelation,0
the,the,s,SpaceRelation,1
back,back,s,SpaceRelation,2
of,of,s,SpaceRelation,3
a,a,s,,0
new-falling,new-falling,s,UNRECOGNIZED,0
Star,star,c,SenseObject,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
drop,drop,s,,0
from,from,s,SpaceRelation,0
above,above,c,SpaceRelation,1
",",",",n,,0
In,in,s,,0
a,a,s,,0
Gelly,gelly,s,UNRECOGNIZED,0
of,of,s,StandardsPos,0
Love,love,c,StandardsPos,1
!,!,nn,,0
But,but,s,Immediacy,0
now,now,s,Immediacy,1
the,the,s,,0
Sun's,sun's,s,,0
down,down,c,,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Element's,element's,s,UNRECOGNIZED,0
red,red,c,SenseProperty,0
",",",",n,,0
The,the,s,SubjectivePercept,0
Spirits,spirits,s,SubjectivePercept,1
of,of,s,,0
Fire,fire,s,SenseObject,0
against,against,s,Resistance,0
us,us,s,Resistance,1
make,make,s,ReportingEvents,0
head,head,c,ReportingEvents,1
!,!,nn,,0
They,they,s,,0
muster,muster,c,SubjectivePercept,0
",",",",s,,0
they,they,s,,0
muster,muster,c,SubjectivePercept,0
",",",",s,,0
like,like,s,SubjectivePercept,0
Gnats,gnats,s,SenseObject,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Air,air,c,SpaceRelation,2
:,:,n,,0
Alas,alas,c,Negativity,0
!,!,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
leave,leave,s,,0
thee,thee,c,DirectAddress,0
",",",",s,,0
my,my,s,FirstPer,0
Fair,fair,c,StandardsPos,0
;,;,n,,0
And,and,s,,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
light,light,s,PersonProperty,0
Horsemen,horsemen,s,PersonProperty,1
repair,repair,c,ReportingEvents,0
.,.,nn,,0
O,o,s,LangRef,0
stay,stay,c,TimeDuration,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
you,you,s,Reassure,0
need,need,s,Reassure,1
not,not,s,Reassure,2
to,to,s,Fear,0
fear,fear,s,Fear,1
',',c,,0
em,em,s,SpaceRelation,0
to,to,s,,0
night,night,c,,0
;,;,n,,0
The,the,s,SpaceRelation,0
wind,wind,s,SpaceRelation,1
is,is,s,ProjectAhead,0
for,for,s,ProjectAhead,1
us,us,c,Inclusive,0
",",",",s,,0
and,and,s,,0
blows,blows,s,Motions,0
full,full,s,,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
sight,sight,c,SenseProperty,0
:,:,n,,0
And,and,s,,0
over,over,s,SpaceRelation,0
the,the,s,SpaceRelation,1
wide,wide,s,SpaceRelation,2
Ocean,ocean,s,SenseObject,0
we,we,s,,0
fight,fight,c,Resistance,0
!,!,n,,0
Like,like,s,SubjectivePercept,0
leaves,leaves,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,RecurringEvents,0
Autumn,autumn,s,RecurringEvents,1
our,our,s,Inclusive,0
Foes,foes,s,Negative_Relation,0
will,will,s,Fear,0
fall,fall,s,Fear,1
down,down,c,Fear,2
;,;,n,,0
And,and,s,,0
hiss,hiss,s,SenseProperty,0
in,in,s,,0
the,the,s,SenseObject,0
Water,water,s,SenseObject,1
--,--,nn,,0
And,and,s,,0
hiss,hiss,s,SenseProperty,0
in,in,s,,0
the,the,s,SenseObject,0
Water,water,s,SenseObject,1
and,and,s,,0
drown,drown,c,Negativity,0
!,!,nnn,,0
But,but,s,Resistance,0
their,their,s,PersonPronoun,0
men,men,s,PersonProperty,0
lie,lie,s,Motions,0
securely,securely,s,Positivity,0
entrenched,entrenched,s,ReportingEvents,0
in,in,s,SenseProperty,0
a,a,s,SenseProperty,1
Cloud,cloud,c,SenseProperty,2
:,:,n,,0
And,and,s,,0
a,a,s,,0
Trumpeter-Hornet,trumpeter-hornet,s,UNRECOGNIZED,0
to,to,s,,0
battle,battle,s,Resistance,0
sounds,sounds,s,SenseProperty,0
loud,loud,c,SenseProperty,0
.,.,nn,,0
Now,now,s,Immediacy,0
Mortals,mortals,s,PersonProperty,0
that,that,s,,0
spy,spy,n,Negativity,0
How,how,s,,0
we,we,s,,0
tilt,tilt,s,SpaceRelation,0
in,in,s,SenseProperty,0
the,the,s,SenseProperty,1
Sky,sky,n,SenseProperty,2
With,with,s,Curiosity,0
wonder,wonder,s,Curiosity,1
will,will,s,PredictedFuture,0
gaze,gaze,c,Motions,0
;,;,n,,0
And,and,s,,0
fear,fear,s,Fear,0
such,such,s,Intensity,0
events,events,s,GenericEvents,0
as,as,s,,0
will,will,s,PredictedFuture,0
never,never,s,PredictedFuture,1
come,come,s,Transformation,0
to,to,s,Transformation,1
pass,pass,c,Transformation,2
!,!,nn,,0
Stay,stay,s,TimeDuration,0
you,you,s,DirectAddress,0
to,to,s,,0
perform,perform,s,ReportingEvents,0
what,what,s,,0
the,the,s,PersonProperty,0
man,man,s,PersonProperty,1
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
done,done,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Then,then,s,Sequence,0
call,call,s,Sequence,1
me,me,s,FirstPer,0
again,again,s,RecurringEvents,0
when,when,s,,0
the,the,s,Resistance,0
Battle,battle,s,Resistance,1
is,is,s,ReportingStates,0
won,won,c,Positivity,0
.,.,nnn,ReasonForward,0
So,so,s,ReasonForward,1
ready,ready,s,ProjectAhead,0
and,and,s,,0
quick,quick,s,SubjectiveTime,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
Spirit,spirit,s,SubjectivePercept,0
of,of,s,,0
Air,air,n,ReportingEvents,0
To,to,s,,0
pity,pity,s,Sad,0
the,the,s,,0
Lover,lover,c,Positivity,0
",",",",s,,0
and,and,s,,0
succor,succor,s,Positivity,0
the,the,s,,0
sair,sair,c,UNRECOGNIZED,0
",",",",n,,0
That,that,c,,0
",",",",s,,0
silent,silent,s,SenseProperty,0
and,and,s,,0
swift,swift,c,SenseProperty,0
",",",",s,,0
the,the,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
soft,soft,s,SenseProperty,0
God,god,n,CommonAuthorities,0
Is,is,s,SpaceRelation,0
here,here,s,SpaceRelation,1
with,with,s,Specifiers,0
a,a,s,Specifiers,1
wish,wish,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
is,is,s,ReportingStates,0
gone,gone,s,ReportingEvents,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
nod,nod,c,Motions,0
.,.,nn,,0
I,i,s,FirstPer,0
charge,charge,s,AbstractConcepts,0
thee,thee,c,DirectAddress,0
",",",",s,,0
Spirit,spirit,c,SubjectivePercept,0
",",",",s,,0
stay,stay,c,TimeDuration,0
;,;,s,,0
and,and,s,,0
by,by,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
power,power,n,CommonAuthorities,2
Of,of,s,,0
Nakar's,nakar's,s,UNRECOGNIZED,0
Love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
holy,holy,s,StandardsPos,0
Wand,wand,n,SenseObject,0
On,on,s,SpaceRelation,0
the,the,s,SpaceRelation,1
North,north,s,SpaceRelation,2
quarter,quarter,s,,0
of,of,s,,0
my,my,s,FirstPer,0
Circle,circle,s,AbstractConcepts,0
stand,stand,c,AbstractConcepts,0
:,:,n,,0
(,(,c,,0
Sev'n,sev'n,s,UNRECOGNIZED,0
foot,foot,s,SenseObject,0
around,around,s,,0
for,for,s,,0
my,my,s,FirstPer,0
defense,defense,s,AbstractConcepts,0
I,i,s,FirstPer,0
take,take,c,ReportingEvents,0
!,!,c,,0
),),n,,0
To,to,s,Generalization,0
all,all,s,Generalization,1
my,my,s,FirstPer,0
questions,questions,s,Resistance,0
faithful,faithful,s,StandardsPos,0
answers,answers,s,Specifiers,0
make,make,c,ReportingEvents,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
may,may,s,Contingency,0
thou,thou,s,DirectAddress,0
live,live,s,,0
thy,thy,s,DirectAddress,0
thousand,thousand,s,Numbers,0
years,years,s,TimeDuration,0
in,in,s,TimeDuration,1
peace,peace,c,StandardsPos,0
;,;,n,,0
And,and,s,,0
see,see,s,,0
thy,thy,s,DirectAddress,0
