GEntlemen,gentlemen,c,Positivity,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
escape,escape,s,SceneShift,0
charracters,charracters,c,UNRECOGNIZED,0
",",",",s,Concessive,0
though,though,s,Concessive,1
a,a,s,,0
speak,speak,n,ReportingEvents,0
Babel,babel,c,SenseProperty,0
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
crush,crush,s,Negativity,0
him,him,c,Negativity,1
:,:,s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
a,a,s,Positivity,0
Fortune,fortune,s,Positivity,1
by,by,s,,0
this,this,s,,0
service,service,s,StandardsPos,0
hanging,hanging,s,SpaceRelation,0
over,over,s,,0
us,us,c,Inclusive,0
",",",",n,,0
that,that,s,,0
within,within,s,Specifiers,0
this,this,s,Specifiers,1
year,year,s,TimeDuration,0
or,or,s,,0
two,two,c,Numbers,0
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
called,called,s,GenericEvents,0
to,to,s,GenericEvents,1
be,be,s,ReportingStates,0
examiners,examiners,c,CommonAuthorities,0
",",",",s,,0
wear,wear,n,SpaceRelation,0
politic,politic,s,StandardsPos,0
gowns,gowns,s,SenseObject,0
guarded,guarded,s,Resistance,0
with,with,s,,0
copper,copper,s,SenseObject,0
lace,lace,c,SenseObject,1
",",",",s,,0
making,making,s,ReportingEvents,0
great,great,s,Intensity,0
faces,faces,s,SenseObject,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
fear,fear,s,Fear,0
and,and,n,,0
office,office,c,SenseObject,0
",",",",s,,0
our,our,s,Inclusive,0
labors,labors,s,Negativity,0
may,may,s,Contingency,0
deserve,deserve,s,StandardsPos,0
this,this,nnn,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
it,it,s,ProjectAhead,0
shall,shall,c,ProjectAhead,1
:,:,s,Question,0
why,why,s,Question,1
has,has,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
many,many,s,,0
men,men,s,PersonProperty,0
bin,bin,s,SenseObject,0
raised,raised,s,Motions,0
from,from,s,Motions,1
this,this,s,,0
worming,worming,s,Negativity,0
trade,trade,c,AbstractConcepts,0
",",",",n,,0
first,first,s,Innovations,0
to,to,s,Innovations,1
gain,gain,s,,0
good,good,s,StandardsPos,0
access,access,s,StandardsPos,1
to,to,s,StandardsPos,2
great,great,s,Intensity,0
men,men,c,PersonProperty,0
",",",",s,,0
then,then,s,TimeShift,0
to,to,s,TimeShift,1
have,have,s,,0
commissions,commissions,s,CommonAuthorities,0
out,out,s,ProjectAhead,0
for,for,n,ProjectAhead,1
search,search,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
lastly,lastly,c,Sequence,0
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
worthily,worthily,s,StandardsPos,0
named,named,s,ReportingEvents,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
great,great,s,Intensity,0
Arraignment,arraignment,c,GenericEvents,0
:,:,s,,0
yes,yes,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
why,why,n,Question,0
not,not,s,Question,1
we,we,c,,0
?,?,s,Question,0
they,they,s,,0
that,that,s,,0
endeavor,endeavor,s,ProjectAhead,0
well,well,s,SenseObject,0
deserve,deserve,s,CommonAuthorities,0
their,their,s,CommonAuthorities,1
Fee,fee,c,AbstractConcepts,0
.,.,s,Imperative,0
Close,close,c,Imperative,1
",",",",s,,0
close,close,c,Motions,0
",",",",s,,0
a,a,s,,0
comes,comes,c,ReportingEvents,0
:,:,n,,0
mark,mark,s,AbstractConcepts,0
well,well,c,OralCues,0
",",",",s,OralCues,1
and,and,s,Generalization,0
all,all,s,Generalization,1
goes,goes,s,Positivity,0
well,well,nnn,Positivity,1
Farewell,farewell,s,SceneShift,0
my,my,s,FirstPer,0
hopes,hopes,c,Positivity,0
",",",",s,,0
my,my,s,FirstPer,0
Anchor,anchor,s,SenseObject,0
now,now,s,Updates,0
is,is,s,Updates,1
broken,broken,c,SenseProperty,0
",",",",n,,0
Farewell,farewell,s,SceneShift,0
my,my,s,FirstPer,0
quondam,quondam,s,ProjectBack,0
joys,joys,c,Positivity,0
",",",",s,,0
of,of,s,Specifiers,0
which,which,s,Specifiers,1
no,no,s,DenyDisclaim,0
token,token,n,AbstractConcepts,0
Is,is,s,Immediacy,0
now,now,s,Immediacy,1
remaining,remaining,c,TimeDuration,0
",",",",s,,0
such,such,s,Confidence,0
is,is,s,Confidence,1
the,the,s,Sad,0
sad,sad,s,Sad,1
mischance,mischance,c,StandardsNeg,0
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
Lady,lady,s,PersonProperty,0
Fortune,fortune,s,ProjectAhead,0
leads,leads,s,,0
the,the,s,,0
slippry,slippry,s,UNRECOGNIZED,0
dance,dance,c,Motions,0
.,.,n,Resistance,0
Yet,yet,s,Resistance,1
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
length,length,c,AbstractConcepts,0
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
this,this,s,,0
favor,favor,s,Positivity,0
have,have,c,,0
",",",",n,,0
Give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
my,my,s,FirstPer,0
wishes,wishes,c,SubjectivePercept,0
",",",",s,,0
or,or,s,,0
a,a,s,,0
wished,wished,s,ProjectAhead,0
grave,grave,c,Negativity,0
.,.,nn,,0
The,the,s,,0
gods,gods,s,CommonAuthorities,0
defend,defend,s,Resistance,0
so,so,s,StandardsPos,0
brave,brave,s,StandardsPos,1
and,and,s,,0
valiant,valiant,s,StandardsPos,0
mawe,mawe,c,UNRECOGNIZED,0
",",",",n,Future_Question,0
Should,should,s,Future_Question,1
slip,slip,s,Motions,0
into,into,s,Transformation,0
the,the,s,Transformation,1
never,never,s,DenyDisclaim,0
satiate,satiate,s,SenseProperty,0
jawe,jawe,n,UNRECOGNIZED,0
Of,of,s,,0
black,black,s,SenseProperty,0
Despair,despair,c,Sad,0
;,;,s,,0
no,no,c,OralCues,0
",",",",s,OralCues,1
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
live,live,s,,0
and,and,s,,0
know,know,n,Confidence,0
Thy,thy,s,DirectAddress,0
full,full,s,,0
desires,desires,c,Positivity,0
",",",",s,,0
hunger,hunger,s,Negativity,0
thy,thy,s,DirectAddress,0
ancient,ancient,s,SubjectiveTime,0
foe,foe,c,Negative_Relation,0
",",",",n,,0
Shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
subdued,subdued,c,ReportingStates,0
",",",",s,ReportingStates,1
those,those,s,,0
guts,guts,s,Disclosure,0
that,that,s,,0
daily,daily,s,RecurringEvents,0
tumble,tumble,n,Motions,0
Through,through,s,,0
air,air,s,ReportingEvents,0
and,and,s,,0
appetite,appetite,c,SubjectivePercept,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
cease,cease,s,ReportingEvents,0
to,to,s,,0
rumble,rumble,c,SenseProperty,0
:,:,n,,0
And,and,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
now,now,s,Immediacy,0
at,at,s,SubjectiveTime,0
length,length,s,SubjectiveTime,1
obtain,obtain,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
dish,dish,c,SenseObject,0
",",",",n,,0
That,that,s,,0
noble,noble,s,StandardsPos,0
part,part,c,,0
",",",",s,,0
the,the,s,,0
sweet,sweet,s,SenseProperty,0
head,head,s,PersonProperty,0
of,of,s,PersonProperty,1
a,a,s,PersonProperty,2
fish,fish,c,SenseObject,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
am,am,s,Question,0
I,i,s,Question,1
greater,greater,s,Comparison,0
then,then,s,,0
the,the,s,,0
Duke,duke,c,CommonAuthorities,0
.,.,nnn,,0
There,there,c,Reassure,0
",",",",s,Reassure,1
there,there,s,Reassure,2
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
notable,notable,s,Positivity,0
piece,piece,s,SenseObject,0
of,of,s,SenseObject,1
treason,treason,c,StandardsNeg,0
",",",",s,,0
greater,greater,s,Comparison,0
then,then,s,,0
the,the,s,,0
Duke,duke,c,CommonAuthorities,0
",",",",s,,0
mark,mark,s,AbstractConcepts,0
that,that,c,,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
how,how,c,,0
",",",",s,,0
or,or,s,,0
where,where,c,,0
",",",",s,,0
or,or,s,,0
when,when,s,Curiosity,0
this,this,s,Curiosity,1
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
compas'd,compas'd,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,SubjectiveTime,0
yet,yet,s,SubjectiveTime,1
out,out,s,,0
of,of,s,,0
my,my,s,FirstPer,0
reach,reach,c,AbstractConcepts,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,,0
truly,truly,s,Intensity,0
miserable,miserable,c,StandardsNeg,0
",",",",s,,0
that,that,s,Uncertainty,0
might,might,s,Uncertainty,1
I,i,s,FirstPer,0
be,be,s,ReportingStates,0
now,now,s,Immediacy,0
knocked,knocked,s,ReportingEvents,0
ath,ath,c,UNRECOGNIZED,0
',',s,,0
head,head,c,SenseObject,0
",",",",s,,0
with,with,s,Positivity,0
all,all,s,Positivity,1
my,my,n,Positivity,2
heart,heart,s,Positivity,3
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
forgive,forgive,s,Reassure,0
a,a,s,SenseObject,0
dog,dog,s,SenseObject,1
killer,killer,nnn,Negativity,0
Yet,yet,s,Resistance,0
do,do,s,Question,0
I,i,s,Question,1
see,see,s,SenseProperty,0
through,through,s,SenseProperty,1
this,this,s,,0
confusednes,confusednes,s,UNRECOGNIZED,0
some,some,s,Uncertainty,0
little,little,s,SenseProperty,0
comfort,comfort,c,Positivity,0
.,.,nnn,,0
The,the,s,,0
plot,plot,s,LangRef,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
as,as,s,,0
er'e,er'e,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
came,came,s,ReportingStates,0
of,of,s,ReportingStates,1
a,a,s,PersonProperty,0
woman,woman,s,PersonProperty,1
discover,discover,c,Curiosity,0
.,.,nnn,,0
Plots,plots,c,LangRef,0
",",",",s,,0
dangerous,dangerous,s,Fear,0
plots,plots,c,LangRef,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
deserve,deserve,s,StandardsPos,0
by,by,s,,0
this,this,s,,0
most,most,s,Comparison,0
liberally,liberally,c,SubjectivePercept,0
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
from,from,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
head,head,s,SenseObject,0
again,again,c,RecurringEvents,0
.,.,nnn,,0
O,o,s,LangRef,0
that,that,s,,0
it,it,s,Contingency,0
would,would,s,Contingency,1
stand,stand,s,AbstractConcepts,0
me,me,c,FirstPer,0
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
fight,fight,c,Resistance,0
",",",",s,,0
or,or,s,,0
have,have,s,ReportingEvents,0
some,some,s,ReportingEvents,1
venture,venture,s,Contingency,0
for,for,s,,0
it,it,c,,0
",",",",n,,0
that,that,s,,0
I,i,s,FirstPer,0
might,might,s,Contingency,0
be,be,s,Contingency,1
turned,turned,s,Transformation,0
loose,loose,c,Transformation,1
",",",",s,,0
to,to,s,ProjectAhead,0
try,try,s,ProjectAhead,1
my,my,s,FirstPer,0
Fortune,fortune,s,ProjectAhead,0
amongst,amongst,s,SpaceRelation,0
the,the,s,Specifiers,0
whole,whole,s,Specifiers,1
fry,fry,s,Motions,0
in,in,s,,0
a,a,n,,0
College,college,c,AbstractConcepts,0
",",",",s,,0
or,or,s,,0
an,an,s,,0
Inn,inn,s,SpaceRelation,0
of,of,s,SpaceRelation,1
Court,court,c,SpaceRelation,2
",",",",s,,0
or,or,s,,0
scra^ble,scra^ble,s,UNRECOGNIZED,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
prisoners,prisoners,s,Negativity,0
in,in,s,,0
the,the,s,,0
dungeon,dungeon,c,SenseObject,0
;,;,n,,0
nay,nay,s,OralCues,0
were,were,s,Contingency,0
it,it,s,Contingency,1
set,set,s,ReportingEvents,0
down,down,s,ReportingEvents,1
in,in,s,,0
the,the,s,,0
owter,owter,s,UNRECOGNIZED,0
court,court,nn,AbstractConcepts,0
And,and,s,Generalization,0
all,all,s,Generalization,1
the,the,s,PersonProperty,0
Guard,guard,s,PersonProperty,1
about,about,s,,0
it,it,s,,0
in,in,s,SpaceRelation,0
a,a,s,SpaceRelation,1
ring,ring,c,SpaceRelation,2
",",",",n,,0
With,with,s,,0
their,their,s,PersonPronoun,0
knives,knives,s,SenseObject,0
drawn,drawn,c,ReportingStates,0
",",",",s,ReportingStates,1
which,which,s,,0
were,were,s,ProjectBack,0
a,a,s,StandardsNeg,0
dismal,dismal,s,StandardsNeg,1
sight,sight,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
after,after,s,Sequence,0
twenty,twenty,s,Numbers,0
leisurely,leisurely,s,SubjectivePercept,0
were,were,s,ProjectBack,0
told,told,c,ReportingEvents,0
",",",",n,,0
I,i,s,FirstPer,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
let,let,s,Motions,0
loose,loose,c,Motions,1
",",",",s,,0
only,only,s,SubjectivePercept,0
in,in,s,,0
my,my,s,FirstPer,0
shirt,shirt,c,SenseObject,0
",",",",n,,0
To,to,s,ProjectAhead,0
try,try,s,ProjectAhead,1
the,the,s,,0
valor,valor,c,StandardsPos,0
",",",",s,,0
how,how,s,OpenQuery,0
much,much,s,OpenQuery,1
of,of,s,,0
the,the,s,,0
spoil,spoil,c,Negativity,0
",",",",n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
recover,recover,s,Reassure,0
from,from,s,Reassure,1
the,the,s,Negative_Relation,0
enemies,enemies,s,Negative_Relation,1
mouths,mouths,c,Citations,0
:,:,n,Citations,1
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
accept,accept,s,ReportingEvents,0
the,the,s,ReportingEvents,1
challenge,challenge,c,ReportingEvents,2
.,.,nn,Imperative,0
Let,let,s,Imperative,1
it,it,s,,0
go,go,c,ReportingEvents,0
:,:,s,,0
have,have,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
thou,thou,s,DirectAddress,0
been,been,s,ProjectBack,0
held,held,n,CommonAuthorities,0
To,to,s,CommonAuthorities,1
have,have,s,CommonAuthorities,2
some,some,s,Uncertainty,0
wit,wit,s,StandardsPos,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Court,court,c,SpaceRelation,2
",",",",s,,0
and,and,s,,0
to,to,s,,0
make,make,s,ReportingEvents,0
fine,fine,s,Positivity,0
jests,jests,n,Positivity,0
Upon,upon,s,,0
country,country,s,AbstractConcepts,0
people,people,s,PersonProperty,0
in,in,s,Sequence,0
progress,progress,s,Sequence,1
time,time,c,,0
",",",",s,,0
and,and,n,,0
Will,will,s,PredictedFuture,0
thou,thou,s,DirectAddress,0
loose,loose,s,AbstractConcepts,0
this,this,s,,0
opinion,opinion,c,SubjectivePercept,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,SenseProperty,0
cold,cold,s,SenseProperty,1
head,head,s,PersonProperty,0
of,of,s,PersonProperty,1
a,a,s,PersonProperty,2
Fish,fish,c,SenseObject,0
?,?,n,Question,0
I,i,s,FirstPer,0
say,say,c,Citations,0
",",",",s,,0
let,let,s,SubjectivePercept,0
it,it,s,SubjectivePercept,1
go,go,c,SubjectivePercept,2
:,:,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
help,help,s,PredictedFuture,1
thee,thee,s,DirectAddress,0
to,to,s,,0
as,as,s,,0
good,good,s,,0
a,a,s,SenseObject,0
dish,dish,s,SenseObject,1
of,of,s,,0
meat,meat,c,SenseObject,0
.,.,nn,,0
God,god,s,CommonAuthorities,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
not,not,s,DenyDisclaim,0
live,live,c,,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
wonder,wonder,n,Curiosity,0
Men,men,s,PersonProperty,0
should,should,s,Insist,0
talk,talk,s,ReportingEvents,0
so,so,s,,0
profanely,profanely,c,StandardsNeg,0
:,:,n,,0
But,but,s,Resistance,0
it,it,s,Resistance,1
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
in,in,s,,0
the,the,s,,0
power,power,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
loose,loose,s,AbstractConcepts,0
words,words,c,LangRef,0
",",",",n,,0
Of,of,s,,0
any,any,s,,0
vain,vain,s,Negativity,0
or,or,s,,0
misbeleeuing,misbeleeuing,s,UNRECOGNIZED,0
man,man,c,PersonProperty,0
",",",",n,,0
To,to,s,,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
dare,dare,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
wrong,wrong,s,StandardsNeg,0
thy,thy,s,DirectAddress,0
purity,purity,c,StandardsPos,0
",",",",n,,0
Show,show,s,ReportingEvents,0
me,me,s,FirstPer,0
but,but,s,Resistance,0
any,any,s,,0
Lady,lady,s,PersonProperty,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Court,court,c,SpaceRelation,2
",",",",n,,0
That,that,s,,0
has,has,s,,0
so,so,s,Intensity,0
full,full,s,Intensity,1
an,an,s,,0
eye,eye,c,SenseObject,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
sweet,sweet,s,SenseProperty,0
a,a,s,SenseProperty,0
breath,breath,c,SenseProperty,1
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
soft,soft,s,SenseProperty,0
and,and,s,,0
white,white,s,SenseProperty,0
a,a,s,SenseObject,0
flesh,flesh,c,SenseObject,1
:,:,s,,0
this,this,s,,0
does,does,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
lie,lie,n,ReportingEvents,0
In,in,s,ReportingEvents,1
almond,almond,s,SenseObject,0
gloves,gloves,c,SenseObject,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
ever,ever,s,Biographical_Time,0
has,has,s,Biographical_Time,1
bin,bin,s,SenseObject,0
washed,washed,n,ReportingEvents,0
In,in,s,,0
artificial,artificial,s,SubjectivePercept,0
bathes,bathes,c,Motions,0
;,;,s,,0
no,no,s,DenyDisclaim,0
traveler,traveler,n,PersonProperty,0
That,that,s,,0
has,has,s,,0
brought,brought,s,ReportingEvents,0
doctor,doctor,s,PersonProperty,0
home,home,s,SpaceRelation,0
with,with,s,SpaceRelation,1
him,him,c,PersonPronoun,0
",",",",s,,0
has,has,s,,0
dared,dared,n,SubjectivePercept,0
With,with,s,Generalization,0
all,all,s,Generalization,1
his,his,s,PersonPronoun,0
waters,waters,c,SenseObject,0
",",",",s,,0
powders,powders,c,SenseObject,0
",",",",s,,0
Fucusses,fucusses,c,UNRECOGNIZED,0
",",",",n,,0
To,to,s,,0
make,make,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
lovely,lovely,s,Positivity,0
corpse,corpse,s,SenseObject,0
sophisticate,sophisticate,c,PersonProperty,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
it,it,c,,0
",",",",s,,0
it,it,s,Updates,0
is,is,s,Updates,1
now,now,s,Updates,2
infused,infused,c,ReportingEvents,0
",",",",s,,0
be,be,s,ReportingStates,0
comforted,comforted,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Can,can,s,Contingency,0
there,there,s,,0
be,be,s,ReportingStates,0
that,that,s,,0
little,little,s,Sad,0
hope,hope,s,Sad,1
yet,yet,s,Resistance,0
left,left,s,ReportingEvents,0
in,in,s,ReportingEvents,1
nature,nature,c,AbstractConcepts,0
?,?,s,Question,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
once,once,s,RecurringEvents,0
more,more,s,RecurringEvents,1
erect,erect,s,ReportingEvents,0
up,up,n,,0
Trophies,trophies,c,StandardsPos,0
?,?,s,Question,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
enjoy,enjoy,s,Positivity,0
the,the,s,Positivity,1
sight,sight,s,SenseProperty,0
of,of,s,,0
my,my,s,Positivity,0
dear,dear,s,Positivity,1
Saint,saint,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
bless,bless,s,StandardsPos,0
my,my,s,FirstPer,0
palate,palate,s,PersonProperty,0
with,with,n,Positivity,0
the,the,s,Positivity,1
best,best,s,Positivity,2
of,of,s,,0
creatures,creatures,c,SenseObject,0
",",",",s,,0
ah,ah,s,OralCues,0
good,good,s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
by,by,s,,0
whom,whom,s,PersonPronoun,0
I,i,s,FirstPer,0
breath,breath,s,SenseObject,0
again,again,c,RecurringEvents,0
",",",",s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
receive,receive,n,ReportingEvents,0
this,this,s,ReportingStates,0
being,being,nnn,ReportingStates,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
found,found,s,ReportingEvents,0
by,by,s,,0
certain,certain,s,Confidence,0
calculation,calculation,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
settled,settled,s,ReportingEvents,0
revolution,revolution,s,AbstractConcepts,0
of,of,s,,0
the,the,n,,0
stars,stars,c,SenseObject,0
",",",",s,,0
the,the,s,SenseObject,0
Fish,fish,s,SenseObject,1
is,is,s,ReportingStates,0
sent,sent,s,ReportingEvents,0
by,by,s,,0
the,the,s,,0
Lord,lord,s,CommonAuthorities,0
Gondarino,gondarino,s,UNRECOGNIZED,0
to,to,s,,0
his,his,s,PersonPronoun,0
Mercer,mercer,c,PersonProperty,0
",",",",s,,0
now,now,s,Immediacy,0
it,it,s,,0
is,is,s,ReportingStates,0
a,a,n,ReportingStates,1
growing,growing,s,Transformation,0
hope,hope,s,ProjectAhead,0
to,to,s,ProjectAhead,1
know,know,s,Confidence,0
where,where,s,Confidence,1
it,it,s,,0
is,is,nnn,ReportingStates,0
O,o,s,LangRef,0
it,it,s,,0
is,is,s,ReportingStates,0
far,far,s,SpaceRelation,0
above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
good,good,s,,0
of,of,s,,0
women,women,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
Pathicke,pathicke,s,UNRECOGNIZED,0
cannot,cannot,s,DenyDisclaim,0
yield,yield,s,ReportingEvents,0
more,more,s,Comparison,0
pleasing,pleasing,n,Positivity,0
tittylation,tittylation,nnn,UNRECOGNIZED,0
But,but,s,Resistance,0
how,how,s,Resistance,1
to,to,s,,0
compass,compass,s,SenseObject,0
it,it,c,,0
",",",",s,,0
search,search,c,SpaceRelation,0
",",",",s,,0
east,east,s,SpaceRelation,0
about,about,c,,0
",",",",s,,0
and,and,s,,0
bang,bang,s,Motions,0
your,your,s,DirectAddress,0
brains,brains,c,SenseObject,0
",",",",s,,0
Lazarello,lazarello,c,UNRECOGNIZED,0
",",",",n,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
to,to,s,,0
dull,dull,s,SenseProperty,0
and,and,s,,0
heavy,heavy,s,SenseProperty,0
to,to,s,,0
deserve,deserve,s,CommonAuthorities,0
a,a,s,CommonAuthorities,1
blessing,blessing,nnn,StandardsPos,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
idle,idle,c,SenseProperty,0
;,;,s,,0
now,now,s,Immediacy,0
Lazarello,lazarello,c,UNRECOGNIZED,0
",",",",s,,0
think,think,c,PrivateThinking,0
",",",",s,,0
think,think,c,PrivateThinking,0
",",",",s,,0
think,think,c,PrivateThinking,0
.,.,nnn,,0
Yonder,yonder,s,SpaceRelation,0
Is,is,s,ReportingStates,0
my,my,s,FirstPer,0
Informer,informer,n,PersonProperty,0
And,and,s,,0
his,his,s,Inclusive,0
fellow,fellow,s,Inclusive,1
with,with,s,,0
table,table,s,SenseObject,0
books,books,c,SenseObject,1
",",",",s,,0
they,they,s,,0
nod,nod,s,Motions,0
at,at,s,SpaceRelation,0
me,me,n,SpaceRelation,1
Upon,upon,s,,0
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",s,,0
they,they,s,,0
have,have,s,,0
poor,poor,s,Negativity,0
Lazarello,lazarello,s,UNRECOGNIZED,0
that,that,s,,0
beats,beats,n,Motions,0
His,his,s,Motions,1
brains,brains,s,SenseObject,0
about,about,s,,0
no,no,s,DenyDisclaim,0
such,such,s,Intensity,0
weighty,weighty,s,CommonAuthorities,0
matter,matter,c,AbstractConcepts,0
",",",",s,,0
in,in,s,,0
for,for,n,,0
Treason,treason,s,StandardsNeg,0
before,before,s,Sequence,0
this,this,s,Sequence,1
--,--,nn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
what,what,s,OpenQuery,0
do,do,s,OpenQuery,1
you,you,s,OpenQuery,2
think,think,c,OpenQuery,3
",",",",s,,0
if,if,s,Contingency,0
I,i,s,Insist,0
should,should,s,Insist,1
shave,shave,s,Motions,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",s,,0
Put,put,s,Transformation,0
on,on,s,Transformation,1
midwiues,midwiues,n,UNRECOGNIZED,0
apparel,apparel,c,SenseObject,0
",",",",s,,0
come,come,s,ReportingEvents,0
in,in,s,ReportingEvents,1
with,with,s,ReportingEvents,2
a,a,s,ReportingEvents,3
hand-kercher,hand-kercher,c,UNRECOGNIZED,0
",",",",s,,0
And,and,s,,0
beg,beg,s,Intensity,0
a,a,s,,0
piece,piece,s,AbstractConcepts,0
for,for,s,,0
a,a,s,Intensity,0
great,great,s,Intensity,1
bellied,bellied,n,SenseProperty,0
woman,woman,c,PersonProperty,0
",",",",s,,0
or,or,s,,0
a,a,s,Negativity,0
sick,sick,s,Negativity,1
child,child,nnn,PersonProperty,0
Good,good,c,,0
",",",",s,Intensity,0
very,very,s,Intensity,1
good,good,c,,0
.,.,nnn,,0
Or,or,s,,0
corrupt,corrupt,s,StandardsNeg,0
the,the,s,,0
waiting,waiting,s,ProjectAhead,0
prentise,prentise,s,UNRECOGNIZED,0
to,to,s,,0
betray,betray,s,Negative_Relation,0
the,the,s,,0
reuersion,reuersion,c,UNRECOGNIZED,0
.,.,nnn,ReportingStates,0
There,there,s,ReportingStates,1
Is,is,s,ReportingStates,2
another,another,s,Sequence,0
point,point,s,Sequence,1
in's,in's,s,UNRECOGNIZED,0
plot,plot,c,LangRef,0
",",",",s,,0
corrupt,corrupt,s,StandardsNeg,0
with,with,s,,0
money,money,s,AbstractConcepts,0
to,to,s,,0
betray,betray,c,Negative_Relation,0
:,:,s,,0
sure,sure,s,Confidence,0
it,it,s,,0
is,is,s,ReportingStates,0
some,some,n,Uncertainty,0
Fort,fort,s,SenseObject,0
a,a,s,,0
means,means,c,Definition,0
:,:,s,Definition,1
mark,mark,c,AbstractConcepts,0
",",",",s,,0
have,have,s,SubjectivePercept,0
a,a,s,SubjectivePercept,1
care,care,nnn,SubjectivePercept,2
And,and,s,,0
