Our,our,s,Inclusive,0
the,the,s,,0
golden,golden,s,SenseProperty,0
Masses,masses,c,SenseProperty,0
",",",",s,,0
against,against,s,Resistance,0
such,such,s,Resistance,1
sprites,sprites,s,SubjectivePercept,0
as,as,s,,0
lurkes,lurkes,n,UNRECOGNIZED,0
With,with,s,,0
charms,charms,s,Positivity,0
and,and,s,,0
blessings,blessings,c,StandardsPos,0
.,.,s,,0
This,this,s,,0
creed,creed,s,StandardsPos,0
will,will,s,PredictedFuture,0
bring,bring,s,Transformation,0
in,in,s,Transformation,1
money,money,n,AbstractConcepts,0
In,in,s,SenseProperty,0
English,english,s,SenseProperty,1
therefore,therefore,c,ReasonForward,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
it,it,s,,0
clarkely,clarkely,s,UNRECOGNIZED,0
conueye,conueye,c,UNRECOGNIZED,0
.,.,nn,,0
Yea,yea,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
burn,burn,s,ReportingEvents,0
the,the,s,ReportingEvents,1
knaves,knaves,c,Negativity,0
",",",",s,,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
not,not,s,DenyDisclaim,0
believe,believe,s,DenyDisclaim,1
ye,ye,s,OralCues,0
creed,creed,n,StandardsPos,0
That,that,s,,0
into,into,s,Transformation,0
the,the,s,Transformation,1
dytche,dytche,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,Negativity,0
blind,blind,s,Negativity,1
the,the,s,Negativity,0
blind,blind,s,Negativity,1
may,may,s,Contingency,0
led,led,c,ReportingStates,0
.,.,nn,ReportingStates,1
Then,then,s,Sequence,0
I,i,s,Sequence,1
hold,hold,s,ReportingEvents,0
it,it,s,ReportingEvents,1
best,best,c,Comparison,0
",",",",s,,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
always,always,s,SubjectiveTime,0
condemn,condemn,n,Negative_Relation,0
The,the,s,SenseObject,0
Bible,bible,s,SenseObject,1
readers,readers,c,CommunicatorRole,0
",",",",s,,0
least,least,s,Comparison,0
they,they,s,,0
your,your,s,DirectAddress,0
acts,acts,s,ReportingEvents,0
contempue,contempue,c,UNRECOGNIZED,0
.,.,nn,,0
Yea,yea,c,OralCues,0
",",",",s,OralCues,1
never,never,s,DenyDisclaim,0
spare,spare,s,Positivity,0
them,them,c,Positivity,1
",",",",s,Resistance,0
but,but,s,Resistance,1
evermore,evermore,s,Biographical_Time,0
play,play,s,ReportingEvents,0
the,the,s,,0
bytar,bytar,n,UNRECOGNIZED,0
Expressyng,expressyng,s,UNRECOGNIZED,0
always,always,c,SubjectiveTime,0
",",",",s,,0
the,the,s,,0
tropes,tropes,s,AbstractConcepts,0
and,and,s,,0
types,types,s,Specifiers,0
of,of,s,Specifiers,1
thy,thy,s,DirectAddress,0
mytar,mytar,nn,UNRECOGNIZED,0
Why,why,c,Question,0
",",",",s,,0
what,what,s,Question,0
do,do,s,Question,1
thou,thou,s,DirectAddress,0
think,think,c,PrivateThinking,0
",",",",s,,0
my,my,s,FirstPer,0
mytar,mytar,s,UNRECOGNIZED,0
to,to,s,,0
sygnyfye,sygnyfye,c,UNRECOGNIZED,0
.,.,nnn,,0
The,the,s,,0
mouth,mouth,s,SenseObject,0
of,of,s,,0
a,a,s,SenseObject,0
wolf,wolf,c,SenseObject,1
",",",",s,,0
and,and,s,,0
that,that,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
prove,prove,s,Confidence,0
by,by,s,TimeShift,0
and,and,s,TimeShift,1
by,by,n,TimeShift,2
If,if,s,Contingency,0
thou,thou,s,DirectAddress,0
s^oupe,s^oupe,s,UNRECOGNIZED,0
downward,downward,c,SpaceRelation,0
",",",",s,,0
lo,lo,c,DirectAddress,0
",",",",s,,0
se,se,s,AbstractConcepts,0
how,how,s,,0
y^,y^,s,UNRECOGNIZED,0
wolf,wolf,s,SenseObject,0
does,does,s,ReportingEvents,0
ga^e,ga^e,n,UNRECOGNIZED,0
Redye,redye,s,UNRECOGNIZED,0
to,to,s,,0
devour,devour,s,Motions,0
the,the,s,SenseObject,0
lambs,lambs,c,SenseObject,1
",",",",s,,0
least,least,s,Comparison,0
any,any,s,,0
escape,escape,n,SceneShift,0
But,but,s,Resistance,0
thy,thy,s,DirectAddress,0
woluyshnes,woluyshnes,c,UNRECOGNIZED,0
",",",",s,,0
by,by,s,,0
three,three,s,Numbers,0
crowns,crowns,s,SenseObject,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
hyde,hyde,n,,0
Making,making,s,ReportingEvents,0
the,the,s,,0
apope,apope,s,UNRECOGNIZED,0
and,and,s,,0
a,a,s,,0
captain,captain,s,PersonProperty,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
^,^,c,UNRECOGNIZED,0
ryde,ryde,n,UNRECOGNIZED,0
That,that,s,TimeShift,0
when,when,s,TimeShift,1
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
slay,slay,c,Negativity,0
",",",",s,,0
such,such,s,Specifiers,0
as,as,s,Specifiers,1
thy,thy,s,DirectAddress,0
laws,laws,s,AbstractConcepts,0
co^tempne,co^tempne,n,UNRECOGNIZED,0
Thou,thou,s,DirectAddress,0
may,may,s,ReceivedPOV,0
say,say,c,ReceivedPOV,1
",",",",s,,0
not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
",",",",s,Resistance,0
but,but,s,Resistance,1
the,the,s,,0
powers,powers,s,AbstractConcepts,0
did,did,s,ReportingEvents,0
the^,the^,s,UNRECOGNIZED,0
conde^pne,conde^pne,n,UNRECOGNIZED,0
The,the,s,,0
Cabels,cabels,s,UNRECOGNIZED,0
betoken,betoken,c,Example,0
",",",",s,,0
the,the,s,CommonAuthorities,0
laws,laws,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
se,se,s,AbstractConcepts,0
non,non,s,AbstractConcepts,0
and,and,s,,0
cannon,cannon,nn,SenseObject,0
I,i,s,FirstPer,0
trow,trow,s,SenseObject,0
thou,thou,s,DirectAddress,0
w^ldest,w^ldest,s,UNRECOGNIZED,0
say,say,c,Citations,0
",",",",s,,0
the,the,c,,0
.,.,s,,0
ii,ii,c,AbstractConcepts,0
.,.,s,,0
laws,laws,s,AbstractConcepts,0
Cyuyle,cyuyle,s,UNRECOGNIZED,0
and,and,s,,0
Canon,canon,nnn,CommonAuthorities,0
As,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
spoke,spoke,s,ReportingEvents,0
I,i,s,SelfDisclosure,0
thought,thought,c,SelfDisclosure,1
",",",",s,,0
and,and,s,Updates,0
still,still,s,Updates,1
think,think,s,PrivateThinking,0
by,by,s,,0
saint,saint,s,StandardsPos,0
Johan,johan,n,UNRECOGNIZED,0
Yea,yea,c,OralCues,0
",",",",s,OralCues,1
persecute,persecute,s,Negativity,0
still,still,s,Updates,0
the,the,s,,0
instructers,instructers,s,UNRECOGNIZED,0
of,of,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
people,people,n,CommonAuthorities,2
And,and,s,,0
thou,thou,s,DirectAddress,0
Coueytous^es,coueytous^es,c,UNRECOGNIZED,0
",",",",s,,0
let,let,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
bell,bell,s,SenseObject,0
ring,ring,s,Sequence,0
in,in,s,Sequence,1
Steple,steple,n,UNRECOGNIZED,0
Without,without,s,Contingency,0
a,a,s,Contingency,1
profyght,profyght,c,UNRECOGNIZED,0
.,.,s,,0
T^sshe,t^sshe,c,UNRECOGNIZED,0
",",",",s,,0
take,take,s,ReportingEvents,0
money,money,s,AbstractConcepts,0
every,every,s,Generalization,0
where,where,n,,0
So,so,s,,0
nygh,nygh,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
lyppe,lyppe,s,UNRECOGNIZED,0
and,and,s,,0
shave,shave,c,Motions,0
",",",",s,,0
that,that,s,,0
thou,thou,s,DirectAddress,0
leave,leave,s,,0
never,never,s,DenyDisclaim,0
a,a,s,,0
here,here,nn,SpaceRelation,0
I,i,s,FirstPer,0
caused,caused,s,Cause,0
the,the,s,Cause,1
Pope,pope,c,CommonAuthorities,0
",",",",s,,0
to,to,s,,0
take,take,s,ReportingEvents,0
but,but,s,Immediacy,0
now,now,s,Immediacy,1
of,of,s,Immediacy,0
late,late,n,Immediacy,1
Of,of,s,,0
the,the,s,,0
graye,graye,s,UNRECOGNIZED,0
friars,friars,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
canonyzate,canonyzate,n,UNRECOGNIZED,0
Franciscus,franciscus,s,UNRECOGNIZED,0
de,de,s,AbstractConcepts,0
pola,pola,c,UNRECOGNIZED,0
",",",",s,,0
three,three,s,Numbers,0
thousand,thousand,s,Numbers,1
duckattes,duckattes,s,UNRECOGNIZED,0
and,and,s,,0
more,more,n,Comparison,0
And,and,s,,0
as,as,s,Comparison,0
much,much,s,Comparison,1
besides,besides,s,Specifiers,0
/,/,s,,0
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
not,not,s,TimeShift,0
long,long,s,TimeShift,1
before,before,n,TimeShift,2
For,for,s,,0
a,a,s,,0
Cardynall,cardynall,s,UNRECOGNIZED,0
hatte,hatte,c,UNRECOGNIZED,0
",",",",s,,0
of,of,s,,0
the,the,s,Comparison,0
same,same,s,Comparison,1
holy,holy,s,CommonAuthorities,0
order,order,n,CommonAuthorities,1
Thus,thus,s,ReasonForward,0
draw,draw,s,Motions,0
we,we,s,,0
to,to,s,Inclusive,0
us,us,c,Inclusive,1
",",",",s,,0
great,great,s,Intensity,0
goods,goods,s,AbstractConcepts,0
from,from,s,Generalization,0
every,every,s,Generalization,1
border,border,n,SpaceRelation,0
Pope,pope,s,CommonAuthorities,0
Clement,clement,s,Positivity,0
the,the,s,,0
seventh,seventh,s,Sequence,0
paid,paid,s,ReportingEvents,0
ones,ones,s,Numbers,0
for,for,s,,0
his,his,s,PersonPronoun,0
papacye,papacye,n,UNRECOGNIZED,0
Three,three,s,Numbers,0
hundred,hundred,s,Numbers,1
thousand,thousand,c,Numbers,0
",",",",s,,0
good,good,s,,0
duckates,duckates,s,UNRECOGNIZED,0
of,of,s,,0
lawful,lawful,s,StandardsPos,0
money,money,nn,AbstractConcepts,0
I,i,s,FirstPer,0
maruayle,maruayle,s,UNRECOGNIZED,0
how,how,s,,0
he,he,s,Contingency,0
could,could,s,Contingency,1
come,come,s,ReportingEvents,0
to,to,s,,0
so,so,s,StandardsPos,0
much,much,s,StandardsPos,1
good,good,c,StandardsPos,2
.,.,nnn,,0
Yes,yes,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
yes,yes,c,ConfirmedThght,2
",",",",s,,0
by,by,s,,0
pollage,pollage,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
by,by,s,,0
shedynge,shedynge,s,UNRECOGNIZED,0
Christen,christen,s,ReportingEvents,0
blood,blood,c,SenseObject,0
.,.,n,,0
Crosers,crosers,s,UNRECOGNIZED,0
and,and,s,,0
Mytars,mytars,c,UNRECOGNIZED,0
",",",",s,,0
in,in,s,,0
Rome,rome,s,,0
are,are,s,Positivity,0
good,good,s,Positivity,1
merchandyce,merchandyce,n,UNRECOGNIZED,0
And,and,s,,0
allto,allto,s,UNRECOGNIZED,0
little,little,c,SenseProperty,0
",",",",s,,0
to,to,s,,0
maintain,maintain,s,TimeDuration,0
their,their,s,TimeDuration,1
pomp,pomp,s,SenseProperty,0
and,and,s,,0
vice,vice,nn,AbstractConcepts,0
The,the,s,,0
pope,pope,s,CommonAuthorities,0
for,for,s,,0
whordom,whordom,c,UNRECOGNIZED,0
",",",",s,,0
has,has,s,,0
in,in,s,,0
Rome,rome,s,,0
and,and,s,,0
Uiterbye,uiterbye,n,UNRECOGNIZED,0
Of,of,s,,0
gold,gold,s,SenseObject,0
and,and,s,,0
silver,silver,c,SenseObject,0
",",",",s,,0
a,a,s,,0
wonderful,wonderful,s,Positivity,0
substance,substance,s,AbstractConcepts,0
yearly,yearly,n,RecurringEvents,0
Tush,tush,s,SenseObject,0
they,they,s,,0
be,be,s,ReportingStates,0
in,in,s,ReportingStates,1
England,england,s,,0
yt,yt,s,UNRECOGNIZED,0
much,much,s,Intensity,0
rather,rather,s,Resistance,0
would,would,s,ProjectBack,0
to,to,s,,0
dwell,dwell,n,SpaceRelation,0
Whores,whores,s,Negativity,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
dyoceses,dyoceses,c,UNRECOGNIZED,0
",",",",s,,0
than,than,s,Comparison,0
the,the,s,Comparison,1
readers,readers,s,CommunicatorRole,0
of,of,s,,0
Christ's,christ's,s,UNRECOGNIZED,0
Gospel,gospel,c,CommonAuthorities,0
.,.,nn,Intensity,0
They,they,s,Intensity,1
do,do,s,Intensity,2
the,the,s,Positivity,0
better,better,c,Positivity,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
by,by,s,,0
the^,the^,s,UNRECOGNIZED,0
they,they,s,,0
may,may,s,Contingency,0
have,have,s,Contingency,1
profyght,profyght,n,UNRECOGNIZED,0
As,as,s,Specifiers,0
for,for,s,Specifiers,1
the,the,s,Specifiers,2
other,other,c,Specifiers,0
",",",",s,,0
do,do,s,Intensity,0
trouble,trouble,s,Negativity,0
them,them,s,Negativity,1
day,day,s,RecurringEvents,0
and,and,s,RecurringEvents,1
night,night,n,RecurringEvents,2
Well,well,c,OralCues,0
",",",",s,OralCues,1
now,now,s,Immediacy,0
step,step,s,Sequence,0
forewarde,forewarde,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
go,go,s,ReportingEvents,0
do,do,s,DirectAddress,0
your,your,s,DirectAddress,1
busynes,busynes,n,UNRECOGNIZED,0
To,to,s,,0
the,the,s,,0
corruptynge,corruptynge,c,UNRECOGNIZED,0
",",",",s,,0
of,of,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
law,law,s,CommonAuthorities,2
of,of,s,,0
Moses,moses,c,,0
.,.,nn,,0
Doubt,doubt,s,Uncertainty,0
not,not,s,Uncertainty,1
but,but,s,Resistance,0
we,we,s,Metadiscourse,0
shall,shall,c,Metadiscourse,1
",",",",s,,0
make,make,s,ReportingEvents,0
him,him,s,ReportingEvents,1
a,a,s,ReportingEvents,2
crepple,crepple,s,UNRECOGNIZED,0
blind,blind,c,Negativity,0
.,.,nnn,Imperative,0
Sing,sing,s,Imperative,1
then,then,s,,0
at,at,s,SpaceRelation,0
our,our,s,SpaceRelation,1
farewell,farewell,c,SceneShift,0
",",",",s,,0
to,to,s,,0
recreate,recreate,s,RecurringEvents,0
our,our,s,Inclusive,0
mind,mind,c,SubjectivePercept,0
.,.,nnn,,0
Now,now,s,Immediacy,0
am,am,s,Question,0
I,i,s,Question,1
left,left,s,SubjectivePercept,0
alone,alone,c,SubjectivePercept,1
",",",",s,,0
And,and,s,,0
these,these,c,Immediacy,0
.,.,s,,0
ii,ii,c,AbstractConcepts,0
.,.,s,,0
merchants,merchants,s,PersonProperty,0
gone,gone,n,Narrative_Verbs,0
Their,their,s,Narrative_Verbs,1
myschyefe,myschyefe,s,UNRECOGNIZED,0
to,to,s,,0
seclude,seclude,n,SceneShift,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
within,within,s,,0
a,a,s,TimeDuration,0
while,while,c,TimeDuration,1
",",",",s,,0
they,they,s,,0
will,will,s,PredictedFuture,0
trap,trap,s,SenseObject,0
and,and,s,,0
begyle,begyle,n,UNRECOGNIZED,0
The,the,s,,0
worthy,worthy,s,StandardsPos,0
law,law,s,AbstractConcepts,0
of,of,s,,0
Jude,jude,c,UNRECOGNIZED,0
.,.,n,,0
Ambycion,ambycion,s,UNRECOGNIZED,0
first,first,s,Sequence,0
of,of,s,Sequence,1
all,all,c,Sequence,2
",",",",s,Sequence,3
with,with,s,,0
his,his,s,PersonPronoun,0
rytes,rytes,s,UNRECOGNIZED,0
bestiall,bestiall,n,UNRECOGNIZED,0
Will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
swyne,swyne,n,UNRECOGNIZED,0
In,in,s,,0
draffe,draffe,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
he,he,s,PersonPronoun,0
them,them,s,,0
led,led,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
with,with,s,,0
tradycions,tradycions,s,UNRECOGNIZED,0
feed,feed,n,SenseObject,0
Where,where,s,SpaceRelation,0
they,they,s,SpaceRelation,1
shall,shall,s,ProjectAhead,0
suppe,suppe,s,UNRECOGNIZED,0
or,or,s,,0
dyne,dyne,n,AbstractConcepts,0
Coueytousnes,coueytousnes,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
warke,warke,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
many,many,s,,0
one,one,s,Numbers,0
shall,shall,s,ProjectAhead,0
bark,bark,n,SenseObject,0
Like,like,s,SubjectivePercept,0
dogs,dogs,s,SenseObject,0
against,against,s,Resistance,0
the,the,s,Resistance,1
truth,truth,n,StandardsPos,0
Some,some,s,Uncertainty,0
shall,shall,s,ProjectAhead,0
gods,gods,s,CommonAuthorities,0
word,word,s,LangRef,0
defyle,defyle,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
some,some,s,Uncertainty,0
will,will,s,PredictedFuture,0
it,it,s,,0
reuyle,reuyle,n,UNRECOGNIZED,0
Such,such,s,Intensity,0
beastlynes,beastlynes,s,UNRECOGNIZED,0
ensu^th,ensu^th,c,UNRECOGNIZED,0
.,.,n,,0
Ambicion,ambicion,s,UNRECOGNIZED,0
has,has,s,Updates,0
this,this,s,Updates,1
hour,hour,c,TimeDuration,0
",",",",s,Generalization,0
all,all,s,Generalization,1
the,the,s,Specifiers,0
whole,whole,s,Specifiers,1
spyritual,spyritual,s,UNRECOGNIZED,0
pour,pour,n,Motions,0
And,and,s,,0
may,may,s,Contingency,0
do,do,s,Contingency,1
what,what,s,,0
him,him,s,PersonPronoun,0
lust,lust,n,Intensity,0
Now,now,s,Immediacy,0
coueytousnes,coueytousnes,s,UNRECOGNIZED,0
does,does,s,ReportingEvents,0
rule,rule,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
has,has,s,,0
both,both,s,,0
horse,horse,s,SenseObject,0
and,and,s,,0
mule,mule,n,SenseObject,0
All,all,s,,0
matters,matters,s,Specifiers,0
by,by,s,,0
him,him,s,PersonPronoun,0
dyseust,dyseust,n,UNRECOGNIZED,0
Now,now,s,Immediacy,0
bysshopryt^es,bysshopryt^es,s,UNRECOGNIZED,0
are,are,s,ReportingStates,0
^,^,c,UNRECOGNIZED,0
ol^e,ol^e,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,CommonAuthorities,0
holy,holy,s,CommonAuthorities,1
ghost,ghost,s,CommonAuthorities,2
for,for,s,,0
gold,gold,n,SenseObject,0
The,the,s,,0
pope,pope,s,CommonAuthorities,0
does,does,s,ReportingEvents,0
bye,bye,s,OralCues,0
and,and,s,,0
sell,sell,n,GenericEvents,0
The,the,s,StandardsPos,0
truth,truth,s,StandardsPos,1
may,may,s,Contingency,0
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
told,told,c,ReportingEvents,0
",",",",s,,0
under,under,s,,0
pains,pains,s,SenseProperty,0
manyfolde,manyfolde,n,UNRECOGNIZED,0
With,with,s,,0
sendynges,sendynges,s,UNRECOGNIZED,0
down,down,s,SceneShift,0
to,to,s,SceneShift,1
hell,hell,n,Negativity,0
The,the,s,PersonProperty,0
people,people,s,PersonProperty,1
priests,priests,s,PersonProperty,0
do,do,s,Intensity,0
famysshe,famysshe,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
their,their,s,PersonPronoun,0
gooddes,gooddes,s,UNRECOGNIZED,0
from,from,s,,0
them,them,s,,0
rauysshe,rauysshe,n,UNRECOGNIZED,0
Yea,yea,s,OralCues,0
and,and,s,Generalization,0
all,all,s,Generalization,1
the,the,s,,0
world,world,s,AbstractConcepts,0
they,they,s,,0
blind,blind,n,Negativity,0
All,all,s,,0
princes,princes,s,PersonProperty,0
do,do,s,Question,0
they,they,s,Question,1
mock,mock,c,Negativity,0
",",",",s,,0
and,and,s,,0
rob,rob,s,Negative_Relation,0
the,the,s,,0
sellye,sellye,s,UNRECOGNIZED,0
flock,flock,n,SenseObject,0
Nothing,nothing,s,DenyDisclaim,0
they,they,s,,0
leave,leave,s,SceneShift,0
behind,behind,n,SceneShift,1
On,on,s,SpaceRelation,0
the,the,s,SpaceRelation,1
face,face,s,SpaceRelation,2
of,of,s,SpaceRelation,3
Moses,moses,c,,0
",",",",s,,0
a,a,s,SenseObject,0
veil,veil,s,SenseObject,1
they,they,s,,0
have,have,s,,0
cast,cast,s,ReportingEvents,0
doubtless,doubtless,n,Confidence,0
The,the,s,,0
light,light,s,SenseProperty,0
of,of,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
law,law,s,CommonAuthorities,2
to,to,s,,0
hyde,hyde,n,,0
Least,least,s,Comparison,0
me^,me^,s,UNRECOGNIZED,0
to,to,s,,0
christ,christ,s,AbstractConcepts,0
should,should,s,Insist,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
from,from,s,,0
ceremonies,ceremonies,s,CommonAuthorities,0
do^me,do^me,n,UNRECOGNIZED,0
As,as,s,Specifiers,0
to,to,s,Specifiers,1
their,their,s,PersonPronoun,0
heavenly,heavenly,s,Positivity,0
gyde,gyde,n,UNRECOGNIZED,0
The,the,s,CommonAuthorities,0
law,law,s,CommonAuthorities,1
can,can,s,Contingency,0
never,never,s,Confidence,0
be,be,c,Confidence,1
",",",",s,,0
at,at,s,Intensity,0
any,any,s,Intensity,1
liberty,liberty,n,StandardsPos,0
Where,where,s,,0
such,such,s,Intensity,0
two,two,s,Numbers,0
enemies,enemies,s,Negativity,0
rain,rain,n,SenseObject,0
Now,now,s,Updates,0
is,is,s,Updates,1
it,it,s,,0
time,time,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
walk,walk,c,Motions,0
",",",",s,,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
more,more,s,Comparison,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
talk,talk,n,ReportingEvents,0
When,when,s,Autobio,0
I,i,s,Autobio,1
come,come,s,ReportingEvents,0
hither,hither,s,SpaceRelation,0
again,again,c,RecurringEvents,0
.,.,nn,,0
If,if,s,Contingency,0
pytie,pytie,s,UNRECOGNIZED,0
may,may,s,Contingency,0
mou^,mou^,c,UNRECOGNIZED,0
",",",",s,,0
your,your,s,DirectAddress,0
gentle,gentle,s,Positivity,0
christen,christen,s,ReportingEvents,0
hearts,hearts,n,SenseObject,0
Let,let,s,ReportingEvents,0
it,it,s,,0
now,now,s,Immediacy,0
stir,stir,s,Motions,0
ye,ye,c,OralCues,0
",",",",s,,0
to,to,s,,0
mourn,mourn,s,Sad,0
this,this,s,,0
heuye,heuye,s,UNRECOGNIZED,0
chance,chance,n,Contingency,0
Two,two,s,Numbers,0
enemies,enemies,s,Negativity,0
with,with,s,,0
me,me,c,FirstPer,0
",",",",s,,0
have,have,s,,0
played,played,s,ReportingEvents,0
most,most,s,Comparison,0
wicked,wicked,s,Negativity,0
parts,parts,n,AbstractConcepts,0
And,and,s,,0
left,left,s,SceneShift,0
me,me,s,FirstPer,0
stark,stark,s,Intensity,0
blind,blind,c,Intensity,1
",",",",s,,0
God,god,s,CommonAuthorities,0
knows,knows,s,Confidence,0
to,to,s,Confidence,1
my,my,s,FirstPer,0
sore,sore,s,Negativity,0
greuaunce,greuaunce,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
also,also,s,,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
mothe,mothe,s,UNRECOGNIZED,0
hynderaunce,hynderaunce,n,UNRECOGNIZED,0
To,to,s,,0
lead,lead,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,s,DirectAddress,2
Christ,christ,c,AbstractConcepts,0
",",",",s,,0
sometime,sometime,s,Uncertainty,0
a,a,s,,0
gyde,gyde,s,UNRECOGNIZED,0
I,i,s,Autobio,0
was,was,n,Autobio,1
Now,now,s,Immediacy,0
am,am,s,Question,0
I,i,s,Question,1
so,so,s,,0
blind,blind,c,Negativity,0
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
not,not,s,DenyDisclaim,0
do,do,s,DenyDisclaim,1
it,it,c,,0
",",",",s,,0
alas,alas,c,Negativity,0
.,.,n,,0
Most,most,s,Comparison,0
rygorously,rygorously,s,UNRECOGNIZED,0
those,those,s,,0
enemies,enemies,s,Negativity,0
now,now,s,Immediacy,0
of,of,s,Immediacy,0
late,late,n,Immediacy,1
Did,did,s,ReportingEvents,0
fall,fall,s,Contingency,0
upon,upon,s,Contingency,1
me,me,c,Contingency,2
",",",",s,,0
and,and,s,,0
spoil,spoil,s,Negativity,0
me,me,s,FirstPer,0
of,of,s,,0
my,my,s,FirstPer,0
sight,sight,n,SenseProperty,0
One,one,s,Numbers,0
was,was,s,ProjectBack,0
Ambycion,ambycion,c,UNRECOGNIZED,0
",",",",s,Aside,0
which,which,s,Aside,1
ever,ever,s,Biographical_Time,0
ought,ought,s,Insist,0
me,me,s,FirstPer,0
hate,hate,n,Negativity,0
And,and,s,,0
Coueyeousnesse,coueyeousnesse,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
enemy,enemy,s,Negativity,0
hight,hight,n,ReportingStates,0
Now,now,s,Immediacy,0
forsooth,forsooth,s,OralCues,0
and,and,s,,0
God,god,c,CommonAuthorities,0
",",",",s,,0
iutheyr,iutheyr,s,UNRECOGNIZED,0
most,most,s,Comparison,0
cruel,cruel,s,Anger,0
spyght,spyght,n,UNRECOGNIZED,0
The,the,s,Specifiers,0
one,one,s,Specifiers,1
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
blind,blind,c,Negativity,0
",",",",s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
lame,lame,n,Negativity,0
And,and,s,,0
wha^,wha^,s,UNRECOGNIZED,0
they,they,s,ProjectBack,0
had,had,s,ProjectBack,1
done,done,c,ReportingStates,0
",",",",s,ReportingStates,1
thereat,thereat,s,SpaceRelation,0
they,they,s,ProjectBack,0
had,had,s,ProjectBack,1
great,great,s,Intensity,0
game,game,c,AbstractConcepts,0
.,.,n,,0
Thus,thus,s,ReasonForward,0
a,a,s,Negativity,0
blind,blind,s,Negativity,1
cryple,cryple,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
wander,wander,s,Motions,0
here,here,s,SpaceRelation,0
alone,alone,n,SpaceRelation,0
Abiding,abiding,s,ReportingEvents,0
the,the,s,ReportingEvents,1
time,time,s,,0
and,and,s,,0
grace,grace,c,StandardsPos,0
",",",",s,,0
of,of,s,,0
restauracion,restauracion,n,UNRECOGNIZED,0
By,by,s,,0
the,the,s,Biographical_Time,0
son,son,s,Biographical_Time,1
of,of,s,Biographical_Time,2
God,god,c,CommonAuthorities,0
",",",",s,,0
to,to,s,PersonProperty,0
whom,whom,s,PersonProperty,1
I,i,s,FirstPer,0
make,make,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
moan,moan,n,SenseProperty,0
My,my,s,FirstPer,0
cause,cause,s,Cause,0
to,to,s,Cause,1
pytie,pytie,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
grant,grant,s,CommonAuthorities,0
me,me,s,FirstPer,0
