O^^,o^^,s,UNRECOGNIZED,0
sinned,sinned,s,StandardsNeg,0
so,so,s,,0
carelessly,carelessly,s,Negativity,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
betrayed,betrayed,s,Anger,0
in,in,s,,0
the,the,s,,0
first,first,n,Sequence,0
fruitions,fruitions,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
wishes,wishes,s,ProjectAhead,0
to,to,s,ProjectAhead,1
your,your,s,DirectAddress,0
suspicious,suspicious,s,Negativity,0
husband,husband,nnn,PersonProperty,0
It,it,s,,0
Is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
fate,fate,s,SubjectivePercept,0
Sir,sir,c,PersonProperty,0
",",",",s,Aside,0
which,which,s,Aside,1
I,i,s,Insist,0
must,must,s,Insist,1
stand,stand,c,AbstractConcepts,0
",",",",s,Concessive,0
though,though,s,Concessive,1
it,it,s,,0
come,come,s,ReportingEvents,0
dressed,dressed,s,SenseProperty,0
in,in,s,SenseProperty,1
flames,flames,c,SenseObject,0
",",",",s,,0
killing,killing,n,Negativity,0
as,as,s,,0
circular,circular,s,SenseProperty,0
fire,fire,c,SenseObject,0
",",",",s,,0
and,and,s,,0
as,as,s,,0
prodigious,prodigious,s,StandardsPos,0
as,as,s,,0
death,death,s,Negativity,0
presaging,presaging,s,ProjectAhead,0
Comets,comets,c,SenseObject,0
:,:,s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
that,that,n,,0
strength,strength,s,StandardsPos,0
in,in,s,StandardsPos,1
love,love,c,Positivity,0
",",",",s,,0
can,can,s,Contingency,0
change,change,s,Transformation,0
the,the,s,Transformation,1
pitchie,pitchie,s,UNRECOGNIZED,0
face,face,s,SenseProperty,0
of,of,s,SenseProperty,1
dangers,dangers,s,Fear,0
to,to,s,,0
pleasing,pleasing,s,Positivity,0
forms,forms,c,AbstractConcepts,0
",",",",n,,0
make,make,s,ReportingEvents,0
ghastly,ghastly,s,Negativity,0
fears,fears,s,Fear,0
seem,seem,s,Uncertainty,0
beauteous,beauteous,c,StandardsPos,0
;,;,s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
resolved,resolved,c,ReportingStates,0
",",",",s,ReportingStates,1
since,since,s,,0
the,the,s,,0
sweet,sweet,s,SenseProperty,0
Prince,prince,n,PersonProperty,0
is,is,s,Positivity,0
free,free,s,Positivity,1
from,from,s,,0
Mura's,mura's,s,UNRECOGNIZED,0
anger,anger,c,Anger,0
",",",",s,Aside,0
which,which,s,Aside,1
might,might,s,Contingency,0
have,have,s,Contingency,1
been,been,s,ProjectBack,0
fatal,fatal,s,Negativity,0
if,if,s,Contingency,0
he,he,s,Contingency,1
should,should,s,Contingency,2
here,here,s,SpaceRelation,0
have,have,n,,0
found,found,s,Narrative_Verbs,0
him,him,c,Narrative_Verbs,1
",",",",s,,0
unresistless,unresistless,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
his,his,s,Intensity,0
utmost,utmost,s,Intensity,1
fury,fury,nnn,Anger,0
',',c,,0
Twil,twil,s,UNRECOGNIZED,0
bring,bring,s,,0
death,death,s,Negativity,0
with,with,s,AbstractConcepts,0
it,it,s,AbstractConcepts,1
sure,sure,s,Confidence,0
as,as,s,,0
stifling,stifling,s,Negativity,0
dampe,dampe,c,UNRECOGNIZED,0
;,;,s,,0
and,and,s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
much,much,s,Intensity,0
pity,pity,s,Sad,0
so,so,n,StandardsPos,0
sweet,sweet,s,StandardsPos,1
a,a,s,StandardsPos,0
beauty,beauty,s,StandardsPos,1
should,should,s,Insist,0
unpitied,unpitied,s,UNRECOGNIZED,0
fall,fall,c,,0
",",",",s,,0
betrayed,betrayed,s,Anger,0
to,to,s,,0
endless,endless,s,RecurringEvents,0
infamy,infamy,c,StandardsNeg,0
;,;,s,,0
your,your,n,DirectAddress,0
husband,husband,s,PersonProperty,0
knows,knows,s,Confidence,0
only,only,s,SubjectivePercept,0
that,that,s,,0
my,my,s,FirstPer,0
brother,brother,s,PersonProperty,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
chamber,chamber,s,SenseObject,0
was,was,s,ProjectBack,0
entertained,entertained,c,Positivity,0
;,;,s,,0
the,the,n,SenseObject,0
servant,servant,s,SenseObject,1
that,that,s,,0
betrayed,betrayed,s,Anger,0
you,you,c,DirectAddress,0
",",",",s,,0
curse,curse,s,Negativity,0
on,on,s,,0
his,his,s,PersonPronoun,0
diligence,diligence,c,StandardsPos,0
",",",",s,,0
could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
affirm,affirm,s,Citations,0
he,he,s,PersonPronoun,0
saw,saw,s,DirectAddress,0
you,you,n,DirectAddress,1
twined,twined,s,SenseProperty,0
together,together,c,Inclusive,0
:,:,s,,0
yet,yet,s,Resistance,0
it,it,s,Resistance,1
is,is,s,Resistance,2
death,death,s,Negativity,0
by,by,s,,0
the,the,s,CommonAuthorities,0
law,law,c,CommonAuthorities,1
",",",",s,DirectAddress,0
you,you,s,DirectAddress,1
know,know,c,DirectAddress,2
",",",",s,DirectAddress,3
for,for,s,Specifiers,0
any,any,s,Specifiers,1
Lady,lady,s,PersonProperty,0
at,at,s,,0
such,such,s,Specifiers,0
an,an,n,Specifiers,1
hour,hour,c,TimeDuration,0
",",",",s,,0
and,and,s,,0
in,in,s,Specifiers,0
her,her,s,Specifiers,1
husbands,husbands,s,PersonProperty,0
absence,absence,c,Negativity,0
*,*,s,,0
to,to,s,,0
entertain,entertain,s,Positivity,0
a,a,s,PersonProperty,0
stranger,stranger,nnn,PersonProperty,1
It,it,s,CommonAuthorities,0
Is,is,s,CommonAuthorities,1
considered,considered,s,CommonAuthorities,2
Sir,sir,c,PersonProperty,0
",",",",s,,0
and,and,s,ReasonForward,0
since,since,s,ReasonForward,1
I,i,s,Insist,0
cannot,cannot,s,Insist,1
live,live,s,,0
to,to,s,Positivity,0
enjoy,enjoy,s,Positivity,1
his,his,s,PersonPronoun,0
love,love,c,Positivity,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
meet,meet,s,PredictedFuture,1
my,my,n,FirstPer,0
death,death,s,Negativity,0
as,as,s,,0
willingly,willingly,s,SubjectivePercept,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
met,met,s,ReportingEvents,0
Abilqualit's,abilqualit's,s,UNRECOGNIZED,0
dear,dear,s,Positivity,0
embraces,embraces,nnn,Positivity,0
That,that,s,,0
were,were,s,ProjectBack,0
too,too,s,Negativity,0
severe,severe,s,Negativity,1
a,a,s,,0
cruelty,cruelty,c,Anger,0
.,.,s,Imperative,0
Live,live,s,Imperative,1
Caropia,caropia,c,UNRECOGNIZED,0
",",",",s,,0
til,til,s,SenseObject,0
the,the,s,,0
kind,kind,s,Positivity,0
destinies,destinies,s,ProjectAhead,0
take,take,s,ReportingEvents,0
the,the,n,ReportingEvents,1
loathed,loathed,s,Negative_Relation,0
Mura,mura,s,UNRECOGNIZED,0
to,to,s,,0
their,their,s,PersonPronoun,0
eternal,eternal,s,RecurringEvents,0
Mansions,mansions,c,SenseObject,0
",",",",s,,0
til,til,s,SenseObject,0
he,he,s,PersonPronoun,0
fall,fall,s,,0
either,either,s,Metadiscourse,0
in,in,s,,0
war,war,s,GenericEvents,0
a,a,s,,0
sacrifice,sacrifice,s,StandardsPos,0
to,to,n,,0
fortune,fortune,c,ProjectAhead,0
",",",",s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
by,by,s,,0
stratagem,stratagem,s,AbstractConcepts,0
take,take,s,ReportingEvents,0
his,his,s,ReportingEvents,1
destruction,destruction,s,Negativity,0
from,from,s,,0
angry,angry,s,Anger,0
Abilqualit,abilqualit,c,UNRECOGNIZED,0
",",",",s,,0
whose,whose,n,PersonPronoun,0
fair,fair,s,StandardsPos,0
Empress,empress,s,CommonAuthorities,0
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
created,created,s,ReportingEvents,0
for,for,c,,0
:,:,s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
mean,mean,s,,0
yet,yet,s,SubjectiveTime,0
to,to,s,SubjectiveTime,1
save,save,s,StandardsPos,0
the,the,s,StandardsPos,1
opinion,opinion,s,SubjectivePercept,0
of,of,n,DirectAddress,0
your,your,s,DirectAddress,1
honor,honor,s,StandardsPos,0
spotless,spotless,c,StandardsPos,0
",",",",s,,0
as,as,s,Comparison,0
that,that,s,Comparison,1
of,of,s,,0
Virgin,virgin,s,PersonProperty,0
innocence,innocence,c,Disclosure,0
",",",",s,,0
nay,nay,s,OralCues,0
to,to,s,ProjectAhead,0
preserve,preserve,c,ProjectAhead,1
",",",",s,,0
(,(,c,,0
though,though,s,Concessive,0
he,he,n,PersonPronoun,0
does,does,s,Confidence,0
know,know,s,Confidence,1
(,(,c,Aside,0
as,as,s,Aside,1
certainly,certainly,s,Confidence,0
he,he,s,Insist,0
must,must,s,Insist,1
do,do,c,Intensity,0
),),s,,0
my,my,s,FirstPer,0
Brother,brother,s,PersonProperty,0
have,have,s,,0
enjoyed,enjoyed,s,Positivity,0
thee,thee,c,DirectAddress,0
),),s,,0
thee,thee,s,DirectAddress,0
still,still,n,Updates,0
precio^s,precio^s,s,UNRECOGNIZED,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
deluding,deluding,s,Negativity,0
fancy,fancy,nnn,SubjectivePercept,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
adore,adore,s,Positivity,0
you,you,s,DirectAddress,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
can,can,s,Contingency,0
give,give,s,,0
effect,effect,s,Consequence,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
good,good,s,StandardsPos,0
purpose,purpose,c,StandardsPos,1
.,.,s,Resistance,0
But,but,s,Resistance,1
it,it,s,,0
is,is,n,ReportingStates,0
impossible,impossible,nnn,StandardsNeg,0
With,with,s,,0
as,as,s,,0
secure,secure,s,StandardsPos,0
an,an,s,StandardsPos,1
ease,ease,s,Reassure,0
',',c,,0
t,t,s,AbstractConcepts,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
accomplished,accomplished,s,StandardsPos,0
as,as,s,,0
the,the,s,StandardsPos,0
blessed,blessed,s,StandardsPos,1
desires,desires,s,SubjectivePercept,0
of,of,n,SubjectivePercept,1
uncross'd,uncross'd,s,UNRECOGNIZED,0
lovers,lovers,c,Positivity,0
:,:,s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
with,with,s,,0
one,one,s,Numbers,0
breath,breath,s,SenseObject,0
dissolve,dissolve,s,ReportingEvents,0
these,these,s,Immediacy,0
mists,mists,s,SenseObject,0
that,that,s,Specifiers,0
with,with,n,Specifiers,1
contagious,contagious,s,Negativity,0
darkness,darkness,s,SenseProperty,0
threaten,threaten,s,Fear,0
the,the,s,,0
lights,lights,s,SenseObject,0
both,both,s,,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
life,life,s,AbstractConcepts,0
and,and,s,,0
honor,honor,c,StandardsPos,0
.,.,s,,0
Affirm,affirm,n,Citations,0
my,my,s,FirstPer,0
brother,brother,s,PersonProperty,0
ravished,ravished,s,Intensity,0
you,you,nnn,DirectAddress,0
How,how,s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
?,?,nnn,Question,0
Obtained,obtained,s,ReportingEvents,0
by,by,s,,0
violence,violence,s,StandardsNeg,0
entry,entry,s,SceneShift,0
into,into,s,SceneShift,1
your,your,s,DirectAddress,0
chamber,chamber,s,SenseObject,0
where,where,s,,0
his,his,s,PersonPronoun,0
big,big,s,SenseProperty,0
lust,lust,s,Intensity,0
seconded,seconded,s,ReportingEvents,0
by,by,n,Resistance,0
force,force,c,Resistance,1
",",",",s,,0
despite,despite,s,Resistance,0
of,of,s,DirectAddress,0
yours,yours,s,DirectAddress,1
and,and,s,,0
your,your,s,DirectAddress,0
Maids,maids,s,PersonProperty,0
weak,weak,s,Negativity,0
resistance,resistance,s,Intensity,0
surprised,surprised,s,PrivateThinking,0
your,your,s,DirectAddress,0
honor,honor,c,StandardsPos,0
:,:,n,,0
when,when,s,,0
',',c,,0
t,t,s,AbstractConcepts,0
shall,shall,s,ProjectAhead,0
come,come,s,ReportingEvents,0
to,to,s,,0
question,question,c,AbstractConcepts,0
",",",",s,,0
my,my,s,FirstPer,0
brother,brother,s,PersonProperty,0
cannot,cannot,s,DenyDisclaim,0
so,so,s,,0
put,put,s,SubjectivePercept,0
off,off,s,SubjectivePercept,1
the,the,s,StandardsPos,0
truth,truth,c,StandardsPos,1
",",",",s,,0
he,he,s,PersonPronoun,0
owes,owes,n,ReportingEvents,0
his,his,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
affection,affection,s,Positivity,0
and,and,s,,0
your,your,s,DirectAddress,0
whiteness,whiteness,c,SenseProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
^,^,c,UNRECOGNIZED,0
o,o,s,LangRef,0
acknowledge,acknowledge,s,Acknowledge,0
it,it,s,,0
a,a,s,,0
rape,rape,nnn,Negative_Relation,0
And,and,s,ReasonForward,0
so,so,s,ReasonForward,1
by,by,s,,0
saving,saving,s,StandardsPos,0
mine,mine,c,FirstPer,0
",",",",s,,0
betray,betray,s,Negative_Relation,0
his,his,s,PersonPronoun,0
fame,fame,s,StandardsPos,0
and,and,s,,0
safety,safety,c,StandardsPos,0
",",",",s,,0
to,to,s,,0
the,the,s,CommonAuthorities,0
laws,laws,s,CommonAuthorities,1
danger,danger,c,Fear,0
",",",",s,,0
and,and,n,,0
your,your,s,DirectAddress,0
fathers,fathers,s,DirectAddress,1
justice,justice,c,StandardsPos,0
",",",",s,Aside,0
which,which,s,Aside,1
with,with,s,,0
impartial,impartial,s,StandardsPos,0
doom,doom,s,Negativity,0
will,will,s,PredictedFuture,0
most,most,s,Comparison,0
severely,severely,s,Negativity,0
sentence,sentence,n,AbstractConcepts,0
the,the,s,,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
although,although,s,Concessive,0
his,his,s,PersonPronoun,0
son,son,nnn,PersonProperty,0
Your,your,s,DirectAddress,0
fears,fears,s,Fear,0
and,and,s,,0
too,too,s,,0
affectionate,affectionate,s,Positivity,0
tenderness,tenderness,s,Positivity,0
will,will,s,Fear,0
ruin,ruin,s,Fear,1
all,all,s,Generalization,0
that,that,s,Generalization,1
my,my,s,FirstPer,0
care,care,s,StandardsPos,0
has,has,n,,0
builded,builded,c,UNRECOGNIZED,0
.,.,s,,0
Sure,sure,c,ConfirmedThght,0
",",",",s,ConfirmedThght,1
Mesithes,mesithes,s,UNRECOGNIZED,0
has,has,s,,0
(,(,c,Aside,0
as,as,s,Aside,1
my,my,s,Responsibility,0
charge,charge,s,Responsibility,1
enjoined,enjoined,s,Narrative_Verbs,0
him,him,c,Narrative_Verbs,1
),),s,,0
made,made,s,ReportingEvents,0
relation,relation,n,AbstractConcepts,0
Abilqualit's,abilqualit's,s,UNRECOGNIZED,0
action,action,c,GenericEvents,0
.,.,s,Imperative,0
See,see,s,Imperative,1
your,your,s,DirectAddress,0
Husband,husband,c,PersonProperty,0
",",",",s,,0
resolve,resolve,s,StandardsPos,0
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",s,,0
or,or,s,,0
y,y,c,LangRef,0
',',s,,0
are,are,s,ReportingStates,0
miserable,miserable,nnn,StandardsNeg,0
Furies,furies,c,Anger,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
is,is,s,ReportingStates,0
this,this,s,,0
lustful,lustful,s,Intensity,0
Prince,prince,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
this,this,s,,0
lascivious,lascivious,s,SubjectivePercept,0
Strumpet,strumpet,c,Negativity,0
?,?,s,Question,0
ha,ha,n,OralCues,0
Abrahen,abrahen,c,UNRECOGNIZED,0
",",",",s,,0
here,here,nnn,SpaceRelation,0
Good^,good^,s,UNRECOGNIZED,0
Cozen,cozen,s,Negativity,0
Mura,mura,c,UNRECOGNIZED,0
",",",",s,,0
be,be,s,ReportingStates,0
not,not,s,Resistance,0
so,so,s,Resistance,1
passionate,passionate,c,Positivity,0
",",",",s,,0
it,it,s,DirectAddress,0
is,is,s,DirectAddress,1
your,your,s,DirectAddress,2
Prince,prince,s,PersonProperty,0
has,has,s,,0
wrought,wrought,s,ReportingEvents,0
your,your,n,DirectAddress,0
injury,injury,c,StandardsNeg,0
;,;,s,,0
resolve,resolve,s,Promise,0
to,to,s,Promise,1
bear,bear,s,SenseObject,0
your,your,s,DirectAddress,0
crosses,crosses,s,SpaceRelation,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
man,man,c,Resemblances,2
:,:,s,,0
the,the,s,,0
great'st,great'st,s,UNRECOGNIZED,0
afflictions,afflictions,n,Negativity,0
should,should,s,Insist,0
have,have,s,ReportingEvents,0
the,the,s,ReportingEvents,1
greatest,greatest,s,Comparison,0
fortitude,fortitude,s,StandardsPos,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
sufferings,sufferings,s,Sad,0
from,from,s,,0
minds,minds,s,SubjectivePercept,0
resolved,resolved,s,ReportingEvents,0
and,and,n,,0
noble,noble,c,StandardsPos,0
.,.,s,Metadiscourse,0
Alas,alas,s,Metadiscourse,1
poor,poor,s,Negativity,0
Lady,lady,c,PersonProperty,0
",",",",s,,0
',',c,,0
twas,twas,s,ProjectBack,0
not,not,s,Contingency,0
her,her,s,Contingency,1
fault,fault,c,Contingency,2
;,;,s,,0
his,his,s,PersonPronoun,0
too,too,s,,0
unruly,unruly,s,StandardsNeg,0
lust,lust,s,Intensity,0
it,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
has,has,n,,0
destroi'd,destroi'd,s,UNRECOGNIZED,0
her,her,s,PersonPronoun,0
purity,purity,nnn,StandardsPos,0
Ha,ha,c,OralCues,0
",",",",s,,0
in,in,s,Sad,0
tears,tears,c,Sad,1
!,!,s,,0
Are,are,s,ReportingStates,0
these,these,s,Immediacy,0
the,the,s,,0
liverie,liverie,s,UNRECOGNIZED,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
fears,fears,s,Fear,0
and,and,s,,0
penitence,penitence,c,Negativity,0
",",",",s,,0
or,or,s,,0
of,of,s,DirectAddress,0
your,your,n,DirectAddress,1
sorrows,sorrows,s,Sad,0
(,(,c,,0
minion,minion,c,PersonProperty,0
),),s,,0
for,for,s,,0
being,being,s,ReportingStates,0
robbed,robbed,s,Negative_Relation,0
so,so,s,SubjectiveTime,0
soon,soon,s,SubjectiveTime,1
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Adulterer,adulterer,nnn,StandardsNeg,0
Fie,fie,c,Negativity,0
",",",",s,,0
your,your,s,DirectAddress,0
passion,passion,s,SubjectivePercept,0
is,is,s,Negativity,0
too,too,s,Negativity,1
unmannerly,unmannerly,c,StandardsNeg,0
;,;,s,,0
you,you,s,DirectAddress,0
look,look,s,DirectAddress,1
upon,upon,s,Immediacy,0
her,her,s,Immediacy,1
with,with,s,,0
eyes,eyes,s,SenseObject,0
of,of,s,,0
rage,rage,c,Anger,0
",",",",s,,0
when,when,n,DirectAddress,0
you,you,s,DirectAddress,1
with,with,s,Sad,0
grief,grief,s,Sad,1
and,and,s,,0
pity,pity,s,Sad,0
ought,ought,s,Insist,0
to,to,s,Insist,1
surveigh,surveigh,s,UNRECOGNIZED,0
her,her,s,PersonPronoun,0
innocence,innocence,c,Disclosure,0
.,.,s,,0
My,my,s,FirstPer,0
Brother,brother,c,PersonProperty,0
",",",",n,,0
degenerate,degenerate,s,StandardsNeg,0
as,as,s,TimeDuration,0
he,he,s,TimeDuration,1
is,is,s,TimeDuration,2
from,from,s,,0
worth,worth,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
merely,merely,s,SubjectivePercept,0
the,the,s,Negativity,0
beast,beast,s,Negativity,1
of,of,s,Negativity,2
lust,lust,c,Intensity,0
",",",",s,,0
(,(,c,,0
what,what,s,,0
^,^,c,UNRECOGNIZED,0
fiends,fiends,n,Negative_Relation,0
would,would,s,ProjectBack,0
fear,fear,s,Fear,0
to,to,s,Fear,1
violate,violate,c,StandardsNeg,0
),),s,,0
has,has,s,,0
with,with,s,,0
rude,rude,s,Negative_Relation,0
insolence,insolence,s,StandardsNeg,0
destroyed,destroyed,s,Negativity,0
her,her,s,CommonAuthorities,0
honor,honor,c,CommonAuthorities,1
",",",",s,,0
^,^,c,UNRECOGNIZED,0
y,y,s,LangRef,0
him,him,n,PersonPronoun,0
inhumane,inhumane,s,StandardsNeg,0
ravished,ravished,nnn,Intensity,0
Good,good,s,,0
Sir,sir,s,PersonProperty,0
be,be,s,ReportingStates,0
so,so,s,,0
merciful,merciful,s,StandardsPos,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
set,set,s,StandardsPos,0
free,free,s,StandardsPos,1
a,a,s,,0
wretch,wretch,s,Negativity,0
from,from,s,,0
loathed,loathed,s,Negative_Relation,0
mortality,mortality,c,Negativity,0
",",",",s,,0
whose,whose,n,PersonPronoun,0
life's,life's,s,AbstractConcepts,0
so,so,s,Positivity,0
great,great,s,Positivity,1
and,and,s,,0
hateful,hateful,s,Negativity,0
burden,burden,s,Negativity,0
now,now,s,Immediacy,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
lost,lost,s,Negativity,0
her,her,s,Negativity,1
honor,honor,c,StandardsPos,0
:,:,s,,0
',',c,,0
Twil,twil,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
friendly,friendly,n,Positivity,0
charity,charity,s,StandardsPos,0
to,to,s,,0
deliver,deliver,s,ReportingEvents,0
her,her,s,ReportingEvents,1
from,from,s,,0
the,the,s,,0
torment,torment,s,Negativity,0
of,of,s,Negativity,1
it,it,nnn,,0
That,that,s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
contract,contract,s,ReportingEvents,0
the,the,s,ReportingEvents,1
soul,soul,s,Disclosure,0
of,of,s,,0
universal,universal,s,Generalization,0
rage,rage,s,Anger,0
into,into,s,,0
this,this,s,,0
swelling,swelling,s,SenseObject,0
heart,heart,c,SenseObject,0
",",",",n,,0
that,that,s,,0
it,it,s,Contingency,0
might,might,s,Contingency,1
be,be,s,Contingency,2
as,as,s,,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
poisonous,poisonous,s,StandardsNeg,0
anger,anger,s,Anger,0
as,as,s,,0
a,a,s,SenseObject,0
dragons,dragons,s,SenseObject,1
when,when,s,,0
in,in,s,,0
a,a,s,,0
toil,toil,n,Negativity,0
ensnared,ensnared,c,ReportingStates,0
.,.,s,ReportingStates,1
Caropia,caropia,s,UNRECOGNIZED,0
ravished,ravished,c,Intensity,0
!,!,s,,0
Me,me,s,FirstPer,0
thinks,thinks,s,Citations,0
the,the,s,Citations,1
horror,horror,s,Fear,0
of,of,s,,0
the,the,s,,0
sound,sound,s,SenseProperty,0
should,should,s,Insist,0
fright,fright,s,Negativity,0
to,to,n,,0
everlasting,everlasting,s,Biographical_Time,0
ruin,ruin,c,Negativity,0
",",",",s,,0
the,the,s,Intensity,0
whole,whole,s,Intensity,1
world,world,c,Intensity,2
",",",",s,,0
start,start,s,Sequence,0
natures,natures,s,AbstractConcepts,0
Genius,genius,nnn,StandardsPos,0
Gentle,gentle,s,Positivity,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
pray,pray,s,Intensity,0
withdraw,withdraw,s,ReportingEvents,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
your,your,s,DirectAddress,0
sight,sight,c,SenseProperty,0
",",",",s,,0
til,til,s,SenseObject,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
wrought,wrought,s,ReportingEvents,0
a,a,s,Positivity,0
cure,cure,n,Positivity,1
upon,upon,s,,0
his,his,s,PersonPronoun,0
temper,temper,c,AbstractConcepts,0
",",",",s,,0
will,will,s,PredictedFuture,0
but,but,s,Resistance,0
add,add,s,ReportingEvents,0
to,to,s,ReportingEvents,1
his,his,s,PersonPronoun,0
affliction,affliction,nnn,Negativity,0
You're,you're,s,DirectAddress,0
as,as,s,,0
my,my,s,FirstPer,0
good,good,s,StandardsPos,0
Angel,angel,c,StandardsPos,1
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
follow,follow,s,DirectAddress,0
your,your,s,DirectAddress,1
directions,directions,c,AbstractConcepts,0
.,.,nnn,,0
Cozen,cozen,s,Negativity,0
Mura,mura,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
thought,thought,s,SelfDisclosure,1
a,a,s,PersonProperty,0
person,person,s,PersonProperty,1
of,of,s,PersonProperty,2
your,your,s,DirectAddress,0
masculine,masculine,s,SenseProperty,0
temper,temper,c,AbstractConcepts,0
",",",",s,,0
in,in,s,,0
dangers,dangers,s,Fear,0
fostred,fostred,c,UNRECOGNIZED,0
",",",",n,SpaceRelation,0
where,where,s,SpaceRelation,1
perpetual,perpetual,s,SubjectiveTime,0
terrors,terrors,s,Fear,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
your,your,s,DirectAddress,0
play-fellowes,play-fellowes,c,UNRECOGNIZED,0
",",",",s,,0
would,would,s,Contingency,0
not,not,s,Contingency,1
have,have,s,,0
resented,resented,n,Anger,0
with,with,s,Specifiers,0
such,such,s,Specifiers,1
effeminate,effeminate,s,Negativity,0
passion,passion,s,SubjectivePercept,0
a,a,s,StandardsNeg,0
disgrace,disgrace,c,StandardsNeg,1
",",",",s,Concessive,0
though,though,s,Concessive,1
never,never,s,Intensity,0
so,so,s,Intensity,1
huge,huge,s,Intensity,0
and,and,s,,0
hideous,hideous,nnn,Negativity,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
tame,tame,c,AbstractConcepts,0
",",",",s,,0
collected,collected,s,ReportingEvents,0
now,now,s,Updates,0
in,in,s,Updates,1
all,all,s,Generalization,0
my,my,s,Generalization,1
faculties,faculties,c,AbstractConcepts,0
",",",",s,Aside,0
which,which,s,Aside,1
are,are,s,Intensity,0
so,so,s,Intensity,1
much,much,s,Intensity,2
oppressed,oppressed,s,StandardsNeg,0
with,with,n,,0
injuries,injuries,c,StandardsNeg,0
",",",",s,,0
they,they,s,,0
have,have,s,,0
lost,lost,s,Negativity,0
the,the,s,Negativity,1
anguish,anguish,s,Negativity,0
of,of,s,,0
them,them,c,,0
:,:,s,,0
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
think,think,c,PrivateThinking,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
when,when,s,,0
all,all,s,Generalization,0
the,the,n,Generalization,1
winds,winds,s,SenseProperty,0
fight,fight,c,Resistance,0
",",",",s,,0
the,the,s,,0
enraged,enraged,s,Anger,0
billows,billows,s,SenseProperty,0
that,that,s,,0
use,use,s,ReportingEvents,0
to,to,s,,0
imprint,imprint,s,SpaceRelation,0
on,on,s,SpaceRelation,1
the,the,s,,0
black,black,s,SenseProperty,0
lips,lips,s,SpaceRelation,0
of,of,n,SpaceRelation,1
clouds,clouds,s,Negativity,0
a,a,s,Negativity,1
thousand,thousand,s,Numbers,0
brinie,brinie,s,UNRECOGNIZED,0
kisses,kisses,c,Positivity,0
",",",",s,,0
can,can,s,Contingency,0
lie,lie,s,SpaceRelation,0
still,still,c,SpaceRelation,1
",",",",s,,0
as,as,s,Specifiers,0
in,in,s,Specifiers,1
a,a,s,Specifiers,2
lethargy,lethargy,c,Negativity,0
