WHy,why,s,Curiosity,0
is,is,s,ReasonBackward,2
reason,reason,c,StandardsPos,0
.,.,nn,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
^,^,c,UNRECOGNIZED,0
ardon,ardon,s,UNRECOGNIZED,0
us,us,c,Inclusive,0
",",",",s,,0
we,we,s,,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
what,what,s,Uncertainty,2
ye,ye,s,OralCues,0
be,be,n,ReportingStates,0
ye,ye,s,OralCues,0
seem,seem,s,Uncertainty,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
of,of,s,StandardsPos,0
honor,honor,c,StandardsPos,1
",",",",s,,0
and,and,s,,0
of,of,s,,0
great,great,s,Intensity,0
anctority,anctority,nn,UNRECOGNIZED,0
S^r,s^r,s,UNRECOGNIZED,0
to,to,s,,0
know,know,s,Confidence,0
wherefore,wherefore,s,ReasonForward,0
ye,ye,s,OralCues,0
come,come,s,ReportingEvents,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
desyrons,desyrons,nn,UNRECOGNIZED,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
be,be,s,ReportingStates,0
that,that,s,,0
ought,ought,s,Insist,0
for,for,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ReportingStates,0
well,well,s,PriorKnowledge,0
known,known,n,PriorKnowledge,1
Of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
three,three,s,Numbers,0
specially,specially,c,Exceptions,0
",",",",s,,0
and,and,s,,0
of,of,s,,0
duty,duty,n,StandardsPos,0
Great,great,s,Negativity,0
pain,pain,s,Negativity,1
and,and,s,,0
business,business,s,AbstractConcepts,0
as,as,s,Specifiers,0
for,for,s,Specifiers,1
mine,mine,s,FirstPer,0
own,own,n,ReportingEvents,0
For,for,s,DirectAddress,0
you,you,s,DirectAddress,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
taken,taken,s,ProjectBack,0
because,because,s,ReasonBackward,0
I,i,s,Positivity,0
love,love,s,Positivity,1
you,you,s,Positivity,2
heartily,heartily,n,Positivity,0
To,to,s,,0
m^i^taine,m^i^taine,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
is,is,s,DirectAddress,1
all,all,s,DirectAddress,2
my,my,s,FirstPer,0
de^yre,de^yre,s,UNRECOGNIZED,0
and,and,s,,0
faculty,faculty,n,AbstractConcepts,0
yet,yet,s,Resistance,0
hard,hard,s,,0
it,it,s,,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
the,the,s,PersonProperty,0
people,people,s,PersonProperty,1
be,be,s,ReportingStates,0
so,so,s,,0
variable,variable,n,Contingency,0
And,and,s,,0
many,many,s,,0
be,be,s,ReportingStates,0
so,so,s,,0
wilful,wilful,c,SubjectivePercept,0
",",",",s,,0
they,they,s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
reformable,reformable,c,UNRECOGNIZED,0
.,.,nn,,0
Sir,sir,s,PersonProperty,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
pardon,pardon,s,Positivity,0
us,us,s,Inclusive,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
ignorance,ignorance,s,StandardsNeg,0
now,now,n,Immediacy,0
I,i,s,FirstPer,0
se,se,s,AbstractConcepts,0
well,well,s,SenseObject,0
ye,ye,s,OralCues,0
know,know,s,Confidence,0
us,us,s,Inclusive,0
better,better,s,Comparison,0
tha^,tha^,s,UNRECOGNIZED,0
we,we,s,,0
do,do,s,Intensity,0
yo^,yo^,nn,UNRECOGNIZED,0
I,i,s,FirstPer,0
pardon,pardon,s,Reassure,0
you,you,c,Reassure,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
do,do,s,Confidence,0
know,know,s,Confidence,1
you,you,s,DirectAddress,0
w^l,w^l,s,UNRECOGNIZED,0
both,both,n,,0
wel^h,wel^h,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
^^,^^,c,UNRECOGNIZED,0
l^h,l^h,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,DirectAddress,0
your,your,s,DirectAddress,1
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),n,,0
The,the,s,,0
which,which,s,,0
^,^,c,UNRECOGNIZED,0
ngla^d,ngla^d,s,UNRECOGNIZED,0
to,to,s,,0
forbe^e,forbe^e,s,UNRECOGNIZED,0
were,were,s,ProjectBack,0
very,very,s,Intensity,0
lot^,lot^,n,UNRECOGNIZED,0
For,for,s,SpaceRelation,0
by,by,s,SpaceRelation,1
wealth,wealth,s,Positivity,0
and,and,s,,0
health,health,s,StandardsPos,0
comes,comes,s,ReportingEvents,0
^,^,c,UNRECOGNIZED,0
re,re,s,,0
al,al,s,,0
sa^^es,sa^^es,n,UNRECOGNIZED,0
Many,many,s,,0
other,other,s,Specifiers,0
^,^,c,UNRECOGNIZED,0
e^^^nes,e^^^nes,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
or,or,s,,0
our,our,s,Inclusive,0
great,great,s,Intensity,0
wealth,wealth,s,Positivity,0
^^,^^,c,UNRECOGNIZED,0
ames,ames,n,UNRECOGNIZED,0
T^a^,t^a^,s,UNRECOGNIZED,0
they,they,s,,0
^,^,c,UNRECOGNIZED,0
a^e,a^e,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
pre^ume,pre^ume,c,UNRECOGNIZED,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
thy,thy,s,DirectAddress,0
dare,dare,s,SubjectivePercept,0
no^,no^,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
e,e,s,LangRef,0
bold,bold,nn,Confidence,0
To,to,s,,0
stry^e,stry^e,s,UNRECOGNIZED,0
again,again,s,RecurringEvents,0
En^la^d,en^la^d,s,UNRECOGNIZED,0
or,or,s,,0
a^y,a^y,s,UNRECOGNIZED,0
right,right,s,,0
with,with,s,,0
hold,hold,c,,0
.,.,nn,,0
Sir,sir,s,PersonProperty,0
ye,ye,s,OralCues,0
be,be,s,ReportingStates,0
welcome,welcome,c,Positivity,0
",",",",s,,0
I,i,s,FirstPer,0
de^e^h,de^e^h,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
show,show,s,ReportingEvents,0
^,^,c,UNRECOGNIZED,0
s,s,s,LangRef,0
your,your,s,DirectAddress,0
name,name,nn,DirectAddress,1
Good,good,s,,0
remedy,remedy,s,Positivity,0
forsouth,forsouth,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
the,the,s,,0
some,some,n,Uncertainty,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
^,^,c,UNRECOGNIZED,0
o,o,s,LangRef,0
bolde^,bolde^,s,UNRECOGNIZED,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
har^ely,har^ely,n,UNRECOGNIZED,0
To,to,s,,0
sh^we,sh^we,s,UNRECOGNIZED,0
us,us,s,Inclusive,0
apart,apart,s,AbstractConcepts,0
of,of,s,,0
you^,you^,s,UNRECOGNIZED,0
great,great,s,Intensity,0
ac^oritie,ac^oritie,c,UNRECOGNIZED,0
",",",",nn,,0
My,my,s,FirstPer,0
actoritie,actoritie,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
given,given,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
^,^,c,UNRECOGNIZED,0
e,e,s,LangRef,0
most,most,s,Comparison,0
special,special,n,Exceptions,0
To,to,s,,0
maintain,maintain,s,TimeDuration,0
you,you,s,DirectAddress,0
three,three,c,Numbers,0
",",",",s,,0
in,in,s,,0
this,this,s,,0
realm,realm,s,AbstractConcepts,0
to,to,s,GenericEvents,0
be,be,n,GenericEvents,1
What,what,s,,0
mine,mine,s,FirstPer,0
intent,intent,s,PrivateThinking,0
is,is,c,ReportingStates,0
.,.,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
tell,tell,c,,0
",",",",s,,0
^,^,c,UNRECOGNIZED,0
u^,u^,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
all,all,n,DenyDisclaim,1
For,for,s,Specifiers,0
that,that,s,Specifiers,1
were,were,s,ProjectBack,0
to,to,s,,0
long,long,s,ProjectAhead,0
to,to,s,ProjectAhead,1
reher^e,reher^e,s,UNRECOGNIZED,0
of,of,s,,0
a,a,s,,0
surety,surety,n,Confidence,0
And,and,s,,0
I,i,s,SelfDisclosure,0
desire,desire,s,SelfDisclosure,1
you,you,s,DirectAddress,0
all,all,s,DirectAddress,1
or,or,s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
loving,loving,s,Positivity,0
^,^,c,UNRECOGNIZED,0
o,o,s,LangRef,0
me,me,n,FirstPer,0
For,for,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,s,DirectAddress,2
ease,ease,c,Reassure,0
",",",",s,,0
come,come,s,ReportingEvents,0
w^lth,w^lth,s,UNRECOGNIZED,0
and,and,s,,0
profyt,profyt,nn,UNRECOGNIZED,0
Good,good,s,,0
remedy,remedy,c,Positivity,0
",",",",s,,0
then,then,s,Sequence,0
we,we,s,Sequence,1
^,^,c,UNRECOGNIZED,0
anst,anst,s,UNRECOGNIZED,0
des^re,des^re,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
aydyng,aydyng,n,UNRECOGNIZED,0
For,for,s,SpaceRelation,0
by,by,s,SpaceRelation,1
good,good,s,,0
remedy,remedy,s,Positivity,0
comes,comes,s,ReportingEvents,0
all,all,s,,0
ou^,ou^,s,UNRECOGNIZED,0
preferri^g,preferri^g,c,UNRECOGNIZED,0
.,.,nn,,0
All,all,s,SubjectivePercept,0
that,that,s,SubjectivePercept,1
I,i,s,SubjectivePercept,2
do,do,s,Intensity,0
intend,intend,c,ProjectAhead,0
",",",",s,,0
if,if,s,Contingency,0
ye^,ye^,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
thereto,thereto,s,CommonAuthorities,0
agr^e,agr^e,n,UNRECOGNIZED,0
And,and,s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
reformable,reformable,s,UNRECOGNIZED,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,s,DirectAddress,2
case,case,n,AbstractConcepts,0
It,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
the,the,s,Specifiers,0
thing,thing,s,Specifiers,1
that,that,s,Specifiers,2
lies,lies,s,,0
only,only,s,SubjectivePercept,0
in,in,s,,0
me,me,n,FirstPer,0
But,but,s,Resistance,0
my,my,s,FirstPer,0
good,good,s,StandardsPos,0
will,will,c,StandardsPos,1
",",",",s,,0
therefore,therefore,s,ReasonForward,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
cease,cease,n,ReportingEvents,0
To,to,s,DirectAddress,0
have,have,s,DirectAddress,1
your,your,s,DirectAddress,2
love,love,s,Positivity,0
and,and,s,,0
favor,favor,c,Positivity,0
",",",",s,,0
and,and,s,,0
thereby,thereby,s,ReasonForward,0
to,to,s,,0
please,please,n,Positivity,0
All,all,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
world,world,s,SubjectivePercept,2
over,over,c,,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
promote,promote,s,ReportingEvents,0
^,^,c,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
realm,realm,n,AbstractConcepts,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
three,three,s,Numbers,0
may,may,s,Contingency,0
prosper,prosper,c,StandardsPos,0
",",",",s,,0
ye,ye,s,OralCues,0
perce^ue,perce^ue,s,UNRECOGNIZED,0
what,what,s,,0
I,i,s,SelfDisclosure,0
mean,mean,n,SelfDisclosure,1
The,the,s,,0
chief,chief,s,CommonAuthorities,0
part,part,s,,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
wealth,wealth,s,Positivity,0
lies,lies,s,ReportingEvents,0
in,in,s,ReportingEvents,1
great,great,s,Intensity,0
estates,estates,n,AbstractConcepts,0
Their,their,s,PersonPronoun,0
substance,substance,s,AbstractConcepts,0
and,and,s,,0
lands,lands,c,SpaceRelation,0
.,.,s,,0
is,is,s,Positive_Attribution,0
right,right,s,Positive_Attribution,1
commendable,commendable,n,StandardsPos,0
Prelates,prelates,s,PersonProperty,0
of,of,s,,0
the,the,s,CommonAuthorities,0
church,church,s,CommonAuthorities,1
is,is,s,ReportingStates,0
welthy,welthy,s,UNRECOGNIZED,0
of,of,s,,0
riches,riches,n,Positivity,0
Merchau^tes,merchau^tes,s,UNRECOGNIZED,0
has,has,s,,0
marchau^dise,marchau^dise,s,UNRECOGNIZED,0
and,and,s,,0
goods,goods,s,AbstractConcepts,0
iuco^perable,iuco^perable,n,UNRECOGNIZED,0
Me^,me^,s,UNRECOGNIZED,0
of,of,s,,0
^,^,c,UNRECOGNIZED,0
aw,aw,s,OralCues,0
and,and,s,,0
franklins,franklins,s,PersonProperty,0
is,is,s,ReportingStates,0
welthy,welthy,s,UNRECOGNIZED,0
which,which,s,,0
i^,i^,s,UNRECOGNIZED,0
laudable,laudable,n,StandardsPos,0
Th^s,th^s,s,UNRECOGNIZED,0
wealth,wealth,s,StandardsPos,0
of,of,s,StandardsPos,1
riches,riches,s,Positivity,0
is,is,s,ReportingStates,0
divided,divided,s,ReportingEvents,0
diverse,diverse,s,AbstractConcepts,0
ways,ways,n,AbstractConcepts,0
And,and,s,,0
to,to,s,,0
these,these,s,Immediacy,0
ma^^,ma^^,s,UNRECOGNIZED,0
charges,charges,c,AbstractConcepts,0
",",",",s,,0
come,come,s,ReportingEvents,0
now,now,s,Updates,0
a,a,s,Updates,1
days,days,nn,Updates,2
My,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
re^o^se^h,re^o^se^h,s,UNRECOGNIZED,0
to,to,s,,0
^,^,c,UNRECOGNIZED,0
er^,er^,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
good,good,s,,0
reporting,reporting,n,Citations,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
are,are,s,Question,0
we,we,s,Question,1
bound,bound,s,AbstractConcepts,0
to,to,s,AbstractConcepts,1
god,god,c,CommonAuthorities,0
",",",",s,Aside,0
which,which,s,Aside,1
provides,provides,s,StandardsPos,0
althing,althing,nn,UNRECOGNIZED,0
Forsooth,forsooth,s,OralCues,0
here,here,s,Immediacy,0
is,is,s,Immediacy,1
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
half^,half^,s,UNRECOGNIZED,0
that,that,s,,0
I,i,s,FirstPer,0
cou^^,cou^^,s,UNRECOGNIZED,0
re^erse,re^erse,n,UNRECOGNIZED,0
The,the,s,Positivity,0
benefits,benefits,s,Positivity,1
of,of,s,Positivity,2
god,god,s,CommonAuthorities,0
that,that,s,,0
^,^,c,UNRECOGNIZED,0
e,e,s,LangRef,0
shows,shows,s,ReportingEvents,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
wealth,wealth,n,Positivity,0
Consider,consider,s,Curiosity,0
Englysh,englysh,s,UNRECOGNIZED,0
men,men,c,PersonProperty,0
",",",",s,,0
how,how,s,,0
va^iant,va^iant,s,UNRECOGNIZED,0
they,they,s,,0
be,be,s,ReportingStates,0
and,and,s,,0
fer^e,fer^e,n,UNRECOGNIZED,0
O^,o^,s,UNRECOGNIZED,0
al,al,s,,0
nacious,nacious,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
one,one,s,Numbers,0
such,such,c,Intensity,0
",",",",s,,0
when,when,s,Contingency,0
they,they,s,Contingency,1
have,have,s,Contingency,2
their,their,s,PersonPronoun,0
^,^,c,UNRECOGNIZED,0
elth,elth,n,UNRECOGNIZED,0
No,no,s,DenyDisclaim,0
land,land,s,AbstractConcepts,0
can,can,s,Confidence,0
do,do,s,Confidence,1
us,us,s,Inclusive,0
^,^,c,UNRECOGNIZED,0
arme,arme,c,UNRECOGNIZED,0
",",",",s,,0
b^^,b^^,s,UNRECOGNIZED,0
with,with,s,,0
falle^^d,falle^^d,s,UNRECOGNIZED,0
or,or,s,,0
^,^,c,UNRECOGNIZED,0
elth,elth,n,UNRECOGNIZED,0
r^me^bre,r^me^bre,s,UNRECOGNIZED,0
what,what,s,,0
no^bre,no^bre,s,UNRECOGNIZED,0
of,of,s,,0
m^^,m^^,s,UNRECOGNIZED,0
or,or,s,,0
a^^^erie^,a^^^erie^,s,UNRECOGNIZED,0
good,good,s,,0
ord^na^^e,ord^na^^e,n,UNRECOGNIZED,0
Specially,specially,s,Exceptions,0
ye,ye,s,OralCues,0
grace,grace,s,StandardsPos,0
of,of,s,StandardsPos,1
god,god,c,CommonAuthorities,0
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,ReportingStates,0
our,our,s,Inclusive,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
fordera^ce,fordera^ce,n,UNRECOGNIZED,0
If,if,s,Contingency,0
there,there,s,Contingency,1
be,be,s,Contingency,2
any,any,s,,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
grudge,grudge,c,Negative_Relation,0
",",",",s,,0
surm^^^,surm^^^,s,UNRECOGNIZED,0
or,or,s,,0
^^,^^,c,UNRECOGNIZED,0
o,o,n,LangRef,0
Again,again,s,RecurringEvents,0
wealth,wealth,c,Positivity,0
",",",",s,,0
health,health,s,StandardsPos,0
and,and,s,,0
liberty,liberty,c,StandardsPos,0
",",",",s,,0
then,then,s,,0
^^,^^,c,UNRECOGNIZED,0
st,st,s,,0
I,i,s,FirstPer,0
for,for,s,,0
ye,ye,s,OralCues,0
^^^,^^^,c,UNRECOGNIZED,0
e,e,n,LangRef,0
Show,show,s,ReportingEvents,0
^,^,c,UNRECOGNIZED,0
ine,ine,s,UNRECOGNIZED,0
authority,authority,s,CommonAuthorities,0
and,and,s,,0
power,power,c,AbstractConcepts,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
^,^,c,UNRECOGNIZED,0
o,o,s,LangRef,0
remedy,remedy,s,Positivity,0
it,it,s,,0
^,^,c,UNRECOGNIZED,0
o,o,n,LangRef,0
That,that,s,,0
no^e,no^e,s,UNRECOGNIZED,0
of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
shall,shall,s,ProjectAhead,0
diminishe,diminishe,s,UNRECOGNIZED,0
nor,nor,s,DenyDisclaim,0
amiss^,amiss^,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
^,^,c,UNRECOGNIZED,0
ane,ane,n,AbstractConcepts,0
I,i,s,FirstPer,0
good,good,s,,0
remedy,remedy,s,Positivity,0
therefore,therefore,s,ReasonForward,0
may,may,s,Contingency,0
and,and,s,,0
will,will,s,PredictedFuture,0
speak^,speak^,s,UNRECOGNIZED,0
won^,won^,s,UNRECOGNIZED,0
bla^e,bla^e,n,UNRECOGNIZED,0
For,for,s,,0
the,the,s,CommonAuthorities,0
commonwealth,commonwealth,c,CommonAuthorities,1
",",",",s,,0
and,and,s,,0
health,health,s,StandardsPos,0
both,both,s,,0
of,of,s,Disclosure,0
the,the,s,Disclosure,1
soul,soul,s,Disclosure,2
and,and,s,,0
b^dy,b^dy,n,UNRECOGNIZED,0
y^,y^,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
mi,mi,s,SenseProperty,0
office,office,s,SenseObject,0
and,and,s,,0
power,power,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
therefore,therefore,s,FollowUp,0
I,i,s,FollowUp,1
have,have,s,FollowUp,2
my,my,s,FirstPer,0
actoritie,actoritie,nn,UNRECOGNIZED,0
Our,our,s,Inclusive,0
lord,lord,s,CommonAuthorities,0
con^inue,con^inue,s,UNRECOGNIZED,0
ye,ye,c,OralCues,0
",",",",s,,0
and,and,s,,0
we,we,s,,0
thank,thank,s,Acknowledge,0
you,you,s,Acknowledge,1
har^ly,har^ly,n,UNRECOGNIZED,0
Both,both,s,,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
good,good,s,,0
i^struction,i^struction,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
kindness,kindness,n,StandardsPos,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
int^nd^,int^nd^,s,UNRECOGNIZED,0
so,so,s,Intensity,0
well,well,s,Intensity,1
for,for,s,Inclusive,0
us,us,s,Inclusive,1
good,good,s,,0
remedy,remedy,n,Positivity,0
when,when,s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
need,need,s,Insist,0
we,we,s,,0
will,will,s,PredictedFuture,0
desire,desire,s,Positivity,0
your,your,s,DirectAddress,0
goodness,goodness,nn,StandardsPos,0
When,when,s,,0
we,we,s,,0
be,be,s,ReportingStates,0
infect,infect,s,StandardsNeg,0
in,in,s,,0
the,the,s,SubjectivePercept,0
soul,soul,s,SubjectivePercept,1
or,or,s,,0
body,body,n,SenseObject,0
Then,then,s,,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
seek,seek,s,ProjectAhead,0
good,good,s,,0
remedy,remedy,s,Positivity,0
for,for,s,,0
succo^r,succo^r,n,UNRECOGNIZED,0
As,as,s,SubjectiveTime,0
yet,yet,s,SubjectiveTime,1
I,i,s,FirstPer,0
thank,thank,s,Acknowledge,0
god,god,s,Acknowledge,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
need,need,s,Insist,0
greatly,greatly,n,Intensity,0
if,if,s,Contingency,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
then,then,s,,0
will,will,s,PredictedFuture,0
I,i,s,FirstPer,0
seek,seek,s,ProjectAhead,0
to,to,s,ProjectAhead,1
have,have,s,DirectAddress,0
your,your,s,DirectAddress,1
favor,favor,nn,Positivity,0
Sir,sir,s,PersonProperty,0
now,now,s,Immediacy,0
we,we,s,,0
will,will,s,PredictedFuture,0
depart,depart,s,SceneShift,0
hence,hence,s,ReasonForward,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
license,license,nn,CommonAuthorities,0
For,for,s,,0
other,other,s,Specifiers,0
diverse,diverse,s,AbstractConcepts,0
business,business,s,AbstractConcepts,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
mus^,mus^,s,UNRECOGNIZED,0
have,have,s,,0
tohether,tohether,n,UNRECOGNIZED,0
Sirs,sirs,s,PersonProperty,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
coutent,coutent,c,UNRECOGNIZED,0
",",",",s,,0
now,now,s,Immediacy,0
when,when,s,,0
ye,ye,s,OralCues,0
will,will,s,PredictedFuture,0
depart,depart,n,SceneShift,0
To,to,s,Intensity,0
god,god,s,Intensity,1
I,i,s,FirstPer,0
commyt,commyt,s,UNRECOGNIZED,0
yo^,yo^,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
tarry,tarry,n,SubjectiveTime,0
But,but,s,Resistance,0
yet,yet,s,Resistance,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
with,with,s,Generalization,0
all,all,s,Generalization,1
my,my,s,SelfDisclosure,0
mind,mind,s,SelfDisclosure,1
and,and,s,Positivity,0
heart,heart,n,Positivity,1
Take,take,s,SubjectivePercept,0
heed,heed,s,SubjectivePercept,1
in,in,s,,0
any,any,s,,0
wise,wise,s,StandardsPos,0
exchewe,exchewe,s,UNRECOGNIZED,0
ill,ill,s,Negativity,0
and,and,s,,0
shrewd,shrewd,s,StandardsPos,0
compani,compani,n,UNRECOGNIZED,0
y^,y^,s,UNRECOGNIZED,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
be,be,s,ReportingStates,0
never,never,s,Intensity,0
so,so,s,Intensity,1
^,^,c,UNRECOGNIZED,0
ood,ood,s,UNRECOGNIZED,0
and,and,s,,0
vs^,vs^,s,UNRECOGNIZED,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
be,be,s,ReportingStates,0
^,^,c,UNRECOGNIZED,0
ut^rist^^,ut^rist^^,n,UNRECOGNIZED,0
He,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
^,^,c,UNRECOGNIZED,0
e,e,s,LangRef,0
his,his,s,PersonPronoun,0
name,name,c,LangRef,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
some,some,s,Uncertainty,0
vice,vice,s,AbstractConcepts,0
they,they,s,,0
will,will,s,PredictedFuture,0
him,him,s,PersonPronoun,0
te^p,te^p,n,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
herfore,herfore,s,UNRECOGNIZED,0
bewar^,bewar^,s,UNRECOGNIZED,0
of,of,s,Specifiers,0
such,such,s,Specifiers,1
people,people,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
^,^,c,UNRECOGNIZED,0
eom,eom,s,UNRECOGNIZED,0
the^,the^,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
exemp^,exemp^,nn,UNRECOGNIZED,0
yes,yes,s,DirectAddress,0
yes,yes,s,DirectAddress,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
you,you,s,DirectAddress,0
of,of,s,,0
s^c^,s^c^,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
beware,beware,c,Negativity,0
.,.,n,,0
Farewell,farewell,s,SceneShift,0
good,good,s,,0
remedy,remedy,s,Positivity,0
and,and,s,,0
well,well,s,SenseObject,0
to,to,s,,0
fare,fare,c,SubjectivePercept,0
.,.,nn,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
god,god,s,CommonAuthorities,0
be,be,s,ReportingStates,0
^,^,c,UNRECOGNIZED,0
our,our,s,Inclusive,0
speed,speed,s,AbstractConcepts,0
and,and,s,,0
preserve,preserve,s,ProjectAhead,0
you,you,s,DirectAddress,0
from,from,s,,0
pain,pain,n,Negativity,0
it,it,s,,0
is,is,s,ReportingStates,0
mi,mi,s,SenseProperty,0
mind,mind,s,SubjectivePercept,0
ye,ye,s,OralCues,0
should,should,s,Insist,0
prosper,prosper,s,StandardsPos,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
have,have,s,SelfDisclosure,2
it,it,s,,0
so,so,s,,0
^,^,c,UNRECOGNIZED,0
ain,ain,c,SubjectivePercept,0
.,.,nn,Immediacy,0
Here,here,s,Immediacy,1
is,is,s,Immediacy,2
none,none,s,DenyDisclaim,0
of,of,s,DenyDisclaim,1
our,our,s,Inclusive,0
acquaiutau^ce,acquaiutau^ce,s,UNRECOGNIZED,0
will,will,s,PredictedFuture,0
re^our^eth,re^our^eth,n,UNRECOGNIZED,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
made,made,s,ReportingEvents,0
to,to,s,ReportingEvents,1
louge,louge,s,UNRECOGNIZED,0
tar^aunce,tar^aunce,n,UNRECOGNIZED,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
y^,y^,s,UNRECOGNIZED,0
say,say,s,Citations,0
perc^^unce,perc^^unce,n,UNRECOGNIZED,0
And,and,s,,0
they,they,s,,0
begone,begone,s,Negativity,0
home,home,s,SpaceRelation,0
come,come,s,SceneShift,0
away,away,s,SceneShift,1
