VIctorious,victorious,s,Positivity,0
",",",",n,,0
Upon,upon,s,,0
conditions,conditions,s,AbstractConcepts,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
pardon,pardon,s,Positivity,0
thee,thee,c,DirectAddress,0
;,;,n,,0
That,that,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
never,never,s,DenyDisclaim,0
tell,tell,s,,0
thy,thy,s,DirectAddress,0
master,master,s,PersonProperty,0
Mandricard,mandricard,c,UNRECOGNIZED,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
any,any,s,,0
fellow,fellow,s,Inclusive,0
soldier,soldier,s,Inclusive,1
of,of,s,,0
the,the,s,,0
camp,camp,c,SenseObject,0
",",",",n,,0
That,that,s,,0
King,king,s,PersonProperty,0
Marsillus,marsillus,s,UNRECOGNIZED,0
licenst,licenst,s,UNRECOGNIZED,0
thee,thee,s,DirectAddress,0
depart,depart,c,SceneShift,0
:,:,n,,0
He,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
think,think,s,PrivateThinking,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,Intensity,0
much,much,s,Intensity,1
his,his,s,PersonPronoun,0
friend,friend,c,StandardsPos,0
",",",",n,,0
That,that,s,,0
he,he,s,PersonPronoun,0
or,or,s,,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
his,his,s,Specifiers,2
shall,shall,s,ProjectAhead,0
escape,escape,s,SceneShift,0
my,my,s,FirstPer,0
hand,hand,c,SenseObject,0
.,.,nn,,0
I,i,s,Self_Promise,0
swear,swear,s,Self_Promise,1
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
vow,vow,s,Intensity,0
to,to,s,Intensity,1
keep,keep,s,StandardsPos,0
my,my,s,StandardsPos,1
word,word,c,StandardsPos,2
.,.,nn,Sequence,0
Then,then,s,Sequence,1
take,take,s,ReportingEvents,0
my,my,s,FirstPer,0
banderoll,banderoll,s,UNRECOGNIZED,0
of,of,s,,0
red,red,c,SenseProperty,0
",",",",n,,0
Mine,mine,c,FirstPer,0
",",",",s,,0
and,and,s,,0
none,none,s,DenyDisclaim,0
but,but,s,Resistance,0
mine,mine,s,FirstPer,0
shall,shall,s,ProjectAhead,0
honor,honor,s,StandardsPos,0
thee,thee,c,DirectAddress,0
",",",",n,,0
And,and,s,,0
safe,safe,s,StandardsPos,0
conduct,conduct,s,StandardsPos,1
thee,thee,s,DirectAddress,0
to,to,s,SpaceRelation,0
port,port,s,SpaceRelation,1
Catthagene,catthagene,c,UNRECOGNIZED,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
say,say,s,Citations,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
if,if,s,Contingency,0
Mandricard,mandricard,s,UNRECOGNIZED,0
were,were,s,SpaceRelation,0
here,here,n,SpaceRelation,1
What,what,s,,0
favor,favor,s,Positivity,0
should,should,s,Contingency,0
he,he,s,Contingency,1
find,find,s,,0
or,or,s,,0
life,life,s,AbstractConcepts,0
or,or,s,,0
death,death,c,Negativity,0
?,?,nn,Question,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
friend,friend,c,StandardsPos,0
",",",",s,,0
it,it,s,StandardsPos,0
fits,fits,s,StandardsPos,1
not,not,s,DenyDisclaim,0
for,for,s,,0
a,a,s,SenseObject,0
King,king,n,SenseObject,1
To,to,s,,0
prize,prize,s,Positivity,0
his,his,s,PersonPronoun,0
wrath,wrath,s,Anger,0
before,before,s,Sequence,0
his,his,s,PersonPronoun,0
courtesy,courtesy,c,Positivity,0
.,.,n,,0
Were,were,s,ProjectBack,0
Mandricard,mandricard,s,UNRECOGNIZED,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
of,of,s,,0
Mexico,mexico,n,,0
In,in,s,Negativity,0
prison,prison,s,Negativity,1
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
and,and,s,,0
cravde,cravde,s,UNRECOGNIZED,0
but,but,s,Resistance,0
liberty,liberty,c,StandardsPos,0
;,;,n,,0
So,so,s,,0
little,little,s,SenseProperty,0
hate,hate,s,Negativity,0
hangs,hangs,s,SpaceRelation,0
in,in,s,,0
Marsillus,marsillus,s,UNRECOGNIZED,0
breast,breast,c,PersonProperty,0
",",",",n,,0
As,as,s,,0
one,one,s,Numbers,0
entreaty,entreaty,s,Request,0
should,should,s,Insist,0
quite,quite,s,Intensity,0
race,race,s,Motions,0
it,it,s,,0
out,out,c,,0
.,.,n,Resistance,0
But,but,s,Resistance,1
this,this,s,Specifiers,0
concerns,concerns,s,Specifiers,1
not,not,s,DenyDisclaim,0
thee,thee,c,DirectAddress,0
",",",",s,,0
therefore,therefore,s,ReasonForward,0
farewell,farewell,c,SceneShift,0
.,.,nn,,0
Thanks,thanks,s,Acknowledge,0
and,and,s,,0
good,good,s,Positivity,0
fortune,fortune,s,Positivity,1
fall,fall,s,Contingency,0
to,to,s,Contingency,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
king,king,c,PersonProperty,0
",",",",s,,0
thee,thee,n,DirectAddress,0
As,as,s,,0
couets,couets,s,UNRECOGNIZED,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
counted,counted,s,ReportingEvents,0
courteous,courteous,c,Positivity,0
.,.,n,,0
Blush,blush,s,SenseProperty,0
Mandricard,mandricard,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
honor,honor,s,StandardsPos,0
of,of,s,,0
thy,thy,s,DirectAddress,0
foe,foe,s,Negative_Relation,0
disgraceth,disgraceth,n,UNRECOGNIZED,0
Thou,thou,s,DirectAddress,0
wrongest,wrongest,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
that,that,s,,0
wishes,wishes,s,SubjectivePercept,0
thee,thee,s,DirectAddress,0
but,but,s,Resistance,0
well,well,n,SenseObject,0
Thou,thou,s,DirectAddress,0
bring,bring,s,,0
store,store,s,SenseObject,0
of,of,s,,0
men,men,s,PersonProperty,0
from,from,s,,0
Mexico,mexico,n,,0
To,to,s,,0
battle,battle,s,Resistance,0
him,him,s,PersonPronoun,0
that,that,s,,0
scorns,scorns,s,Negative_Relation,0
to,to,s,Negative_Relation,1
iniure,iniure,s,UNRECOGNIZED,0
thee,thee,c,DirectAddress,0
",",",",n,,0
Pawning,pawning,s,ReportingEvents,0
his,his,s,ReportingEvents,1
colors,colors,s,SenseProperty,0
for,for,s,,0
thy,thy,s,DirectAddress,0
warrantize,warrantize,c,UNRECOGNIZED,0
.,.,n,,0
Back,back,s,ProjectBack,0
to,to,s,ProjectBack,1
thy,thy,s,DirectAddress,0
ships,ships,c,SenseObject,0
",",",",s,,0
and,and,s,,0
hie,hie,s,Motions,0
thee,thee,s,DirectAddress,0
to,to,s,,0
thy,thy,s,DirectAddress,0
home,home,c,SpaceRelation,0
",",",",n,,0
Bouge,bouge,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
foot,foot,s,SenseObject,0
to,to,s,,0
aid,aid,s,Positivity,0
Prince,prince,s,PersonProperty,0
Rodomant,rodomant,c,UNRECOGNIZED,0
",",",",n,Resistance,0
But,but,s,Resistance,1
friendly,friendly,s,Positivity,0
gratulate,gratulate,s,Positivity,0
these,these,s,Immediacy,0
favors,favors,s,Positivity,0
found,found,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,,0
mediate,mediate,s,ReportingEvents,0
on,on,s,,0
naught,naught,s,Negativity,0
but,but,s,Resistance,0
to,to,s,Resistance,1
be,be,s,ReportingStates,0
friends,friends,c,StandardsPos,0
.,.,nn,,0
Woods,woods,c,SenseObject,0
",",",",s,,0
trees,trees,c,SenseObject,0
",",",",s,,0
leaves,leaves,c,,0
;,;,s,,0
leaves,leaves,c,,0
",",",",s,,0
trees,trees,c,SenseObject,0
",",",",s,,0
woods,woods,c,SenseObject,0
:,:,s,,0
tria,tria,s,,0
sequuntur,sequuntur,s,UNRECOGNIZED,0
tria,tria,c,,0
.,.,s,,0
Ho,ho,s,OralCues,0
Minerua,minerua,c,UNRECOGNIZED,0
",",",",n,,0
salve,salve,c,SenseObject,0
",",",",s,,0
God,god,s,CommonAuthorities,0
morrow,morrow,s,ProjectAhead,0
how,how,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
to,to,s,,0
day,day,c,TimeDuration,0
?,?,s,Question,0
Tell,tell,s,Citations,0
me,me,s,Citations,1
sweet,sweet,s,SenseProperty,0
Goddess,goddess,c,PersonProperty,0
",",",",s,,0
will,will,s,PredictedFuture,0
Jove,jove,s,,0
send,send,n,ReportingEvents,0
Mercury,mercury,s,SenseObject,0
to,to,s,,0
Calipso,calipso,s,UNRECOGNIZED,0
to,to,s,ProjectAhead,0
let,let,s,ProjectAhead,1
me,me,s,FirstPer,0
go,go,c,ReportingEvents,0
.,.,s,Future_Question,0
Will,will,s,Future_Question,1
he,he,c,Future_Question,2
?,?,s,Question,0
why,why,s,Curiosity,0
then,then,s,Curiosity,1
he,he,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
Gentleman,gentleman,n,Positivity,0
eueriehaire,eueriehaire,s,UNRECOGNIZED,0
a,a,s,,0
the,the,s,SenseObject,0
head,head,s,SenseObject,1
on,on,s,,0
him,him,c,PersonPronoun,0
.,.,s,Resistance,0
But,but,s,Resistance,1
ho,ho,s,OralCues,0
Orgalio,orgalio,c,UNRECOGNIZED,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
boy,boy,nnn,PersonProperty,0
Here,here,s,SpaceRelation,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
call,call,s,Request,0
me,me,c,Request,1
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
nor,nor,s,DenyDisclaim,0
name,name,s,LangRef,0
thee,thee,c,DirectAddress,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
God,god,s,CommonAuthorities,0
be,be,s,SpaceRelation,0
with,with,s,SpaceRelation,1
you,you,c,DirectAddress,0
.,.,nnn,,0
Nay,nay,s,OralCues,0
pree,pree,s,AbstractConcepts,0
thee,thee,s,DirectAddress,0
good,good,s,,0
Orgalio,orgalio,s,UNRECOGNIZED,0
stay,stay,c,TimeDuration,0
",",",",s,,0
Can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
tell,tell,s,DenyDisclaim,1
me,me,s,FirstPer,0
what,what,s,Curiosity,0
to,to,s,Curiosity,1
say,say,c,Citations,0
?,?,nnn,Question,0
No,no,s,DenyDisclaim,0
by,by,s,,0
my,my,s,FirstPer,0
troth,troth,c,CommonAuthorities,0
.,.,nnn,,0
O,o,s,LangRef,0
this,this,s,,0
it,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
Angelica,angelica,s,Positivity,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
.,.,nnn,Question,0
Why,why,s,Question,1
then,then,s,Sequence,0
she,she,s,Sequence,1
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
buried,buried,c,ReportingStates,0
.,.,nnn,ReportingStates,1
But,but,s,Resistance,0
my,my,s,FirstPer,0
Angelica,angelica,s,Positivity,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
.,.,nnn,Question,0
Why,why,s,Question,1
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
so,so,c,Intensity,0
.,.,nnn,Intensity,1
But,but,s,Resistance,0
she,she,s,Updates,0
is,is,s,Updates,1
dead,dead,s,ProjectBack,0
and,and,s,ProjectBack,1
buried,buried,c,ProjectBack,2
.,.,nnn,,0
I,i,c,FirstPer,0
",",",",s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
so,so,c,Intensity,0
.,.,nnn,Intensity,1
Nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
and,and,s,,0
it,it,s,Contingency,0
may,may,s,Contingency,1
be,be,s,Contingency,2
so,so,c,Intensity,0
.,.,nnn,Intensity,1
What,what,s,Question,0
do,do,s,Question,1
ye,ye,s,OralCues,0
mean,mean,s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
?,?,nnn,Question,0
Why,why,s,Question,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
tell,tell,s,Updates,0
you,you,s,Updates,1
that,that,s,Updates,2
my,my,s,Positivity,0
Love,love,s,Positivity,1
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
",",",",s,,0
and,and,s,,0
can,can,s,Contingency,0
ye,ye,s,OralCues,0
not,not,s,DenyDisclaim,0
weep,weep,s,Sad,0
for,for,s,Sad,1
her,her,c,PersonPronoun,0
.,.,nnn,,0
Yes,yes,s,DirectAddress,0
yes,yes,s,DirectAddress,0
my,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
.,.,nnn,OralCues,0
Well,well,s,OralCues,1
do,do,s,Intensity,0
so,so,s,Intensity,1
then,then,c,TimeShift,0
.,.,s,TimeShift,1
Orgalio,orgalio,c,UNRECOGNIZED,0
.,.,nnn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
Angelica,angelica,s,Positivity,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
.,.,nnn,,0
Nay,nay,s,OralCues,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
quickly,quickly,s,SubjectiveTime,0
done,done,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Orgalio,orgalio,c,UNRECOGNIZED,0
.,.,nnn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
Medors,medors,s,UNRECOGNIZED,0
Angelica,angelica,s,Positivity,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
.,.,nnn,Question,0
Why,why,s,Question,1
do,do,s,Intensity,0
ye,ye,s,OralCues,0
beat,beat,s,Negativity,0
me,me,s,FirstPer,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
?,?,nnn,Question,0
Why,why,s,Question,0
slave,slave,c,PersonProperty,0
",",",",s,,0
will,will,s,PredictedFuture,0
thou,thou,s,DirectAddress,0
weep,weep,s,Sad,0
for,for,s,Sad,1
Medors,medors,s,UNRECOGNIZED,0
Anlica,anlica,c,UNRECOGNIZED,0
",",",",s,,0
thou,thou,s,DirectAddress,0
must,must,s,Insist,0
laugh,laugh,s,Positivity,0
for,for,s,Positivity,1
her,her,c,PersonPronoun,0
.,.,nnn,Imperative,0
Laugh,laugh,c,Imperative,1
?,?,s,Question,0
yes,yes,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
laugh,laugh,s,Positivity,0
all,all,s,TimeDuration,0
day,day,s,TimeDuration,1
and,and,s,,0
you,you,s,DirectAddress,0
will,will,c,PredictedFuture,0
.,.,nnn,,0
Orgalio,orgalio,c,UNRECOGNIZED,0
.,.,nnn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
.,.,nnn,,0
Medors,medors,s,UNRECOGNIZED,0
Angelica,angelica,s,Positivity,0
is,is,s,ReportingStates,0
dead,dead,c,Negativity,0
.,.,nnn,,0
Ha,ha,s,Positivity,0
ha,ha,s,Positivity,1
ha,ha,s,Positivity,0
ha,ha,c,Positivity,1
.,.,nnn,ReasonForward,0
So,so,c,ReasonForward,1
",",",",s,,0
it,it,s,,0
is,is,s,Positive_Attribution,0
well,well,s,Positive_Attribution,1
now,now,c,Immediacy,0
.,.,nnn,,0
Nay,nay,s,OralCues,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
easier,easier,s,Positivity,0
than,than,s,Comparison,0
the,the,s,Comparison,1
other,other,s,Specifiers,0
was,was,c,ProjectBack,0
.,.,nnn,,0
Now,now,s,Immediacy,0
away,away,c,,0
",",",",s,,0
seek,seek,s,ProjectAhead,0
the,the,s,ProjectAhead,1
herb,herb,s,SenseObject,0
Moly,moly,c,SenseObject,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
must,must,s,Insist,0
to,to,s,Negativity,0
hell,hell,c,Negativity,1
",",",",s,,0
to,to,s,ProjectAhead,0
seek,seek,s,ProjectAhead,1
for,for,s,,0
Medor,medor,s,UNRECOGNIZED,0
and,and,n,,0
Angelica,angelica,nnn,Positivity,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
the,the,s,,0
herb,herb,s,SenseObject,0
Moly,moly,s,SenseObject,0
in,in,s,StandardsPos,0
faith,faith,c,StandardsPos,1
.,.,nnn,Imperative,0
Come,come,s,Imperative,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
lead,lead,s,,0
ye,ye,s,OralCues,0
to,to,s,,0
it,it,s,,0
by,by,s,,0
the,the,s,SenseObject,0
ears,ears,c,SenseObject,1
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
here,here,s,SpaceRelation,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
it,it,s,,0
is,is,s,SpaceRelation,0
here,here,c,SpaceRelation,1
.,.,nnn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
indeed,indeed,c,Intensity,0
",",",",s,,0
now,now,s,Immediacy,0
to,to,s,,0
Charon,charon,c,,0
",",",",s,,0
bid,bid,s,ReportingEvents,0
him,him,s,ReportingEvents,1
dress,dress,s,Motions,0
his,his,s,Motions,1
boat,boat,c,SenseObject,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
he,he,s,ReasonForward,2
had,had,s,ProjectBack,0
never,never,s,DenyDisclaim,0
such,such,s,Specifiers,0
a,a,n,Specifiers,1
passenger,passenger,nnn,PersonProperty,0
Shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
tell,tell,s,,0
him,him,s,PersonPronoun,0
your,your,s,DirectAddress,0
name,name,c,DirectAddress,1
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
then,then,s,Sequence,0
he,he,s,Sequence,1
will,will,s,Fear,0
be,be,s,Fear,1
afraid,afraid,c,Fear,2
",",",",s,,0
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
be,be,s,SpaceRelation,0
at,at,s,SpaceRelation,1
home,home,c,SpaceRelation,0
.,.,nnn,,0
Sir,sir,s,PersonProperty,0
Rafe,rafe,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
thoult,thoult,s,UNRECOGNIZED,0
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
me,me,s,FirstPer,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
let,let,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
see,see,s,,0
the,the,s,,0
brauest,brauest,s,UNRECOGNIZED,0
mad,mad,s,Anger,0
man,man,s,Anger,1
that,that,n,,0
ever,ever,s,Biographical_Time,0
thou,thou,s,DirectAddress,0
sawst,sawst,nnn,UNRECOGNIZED,0
Sir,sir,s,PersonProperty,0
Tom,tom,c,PersonProperty,0
:,:,s,,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
was,was,s,ProjectBack,0
at,at,s,SpaceRelation,0
our,our,s,SpaceRelation,1
town,town,s,SpaceRelation,0
a,a,s,,0
sunday,sunday,c,,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,,0
thee,thee,n,DirectAddress,0
what,what,s,Responsibility,0
he,he,s,Responsibility,1
did,did,s,Responsibility,2
sir,sir,c,PersonProperty,0
:,:,s,,0
he,he,s,PersonPronoun,0
came,came,s,ReportingEvents,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
house,house,c,SenseObject,0
",",",",s,,0
when,when,s,,0
all,all,s,Inclusive,0
our,our,s,Inclusive,1
folks,folks,s,PersonProperty,0
were,were,s,ProjectBack,0
gone,gone,s,SceneShift,0
to,to,n,SceneShift,1
Church,church,c,SenseObject,0
",",",",s,,0
and,and,s,,0
there,there,s,ProjectBack,0
was,was,s,ProjectBack,1
no,no,s,DenyDisclaim,0
body,body,s,SenseObject,0
at,at,s,SpaceRelation,0
home,home,s,SpaceRelation,1
but,but,s,Resistance,0
I,i,c,FirstPer,0
",",",",s,,0
and,and,s,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
turning,turning,s,,0
of,of,s,,0
the,the,s,,0
spit,spit,c,Motions,0
",",",",n,,0
and,and,s,,0
he,he,s,PersonPronoun,0
comes,comes,s,ReportingEvents,0
in,in,c,ReportingEvents,1
",",",",s,,0
and,and,s,,0
bad,bad,s,Negativity,0
me,me,s,FirstPer,0
fetch,fetch,s,Motions,0
him,him,s,PersonPronoun,0
some,some,s,Uncertainty,0
drink,drink,c,Motions,0
.,.,s,,0
Now,now,s,Immediacy,0
I,i,s,FirstPer,0
went,went,s,ReportingEvents,0
and,and,s,ReportingEvents,1
fetched,fetched,s,Narrative_Verbs,0
him,him,n,Narrative_Verbs,1
some,some,c,Uncertainty,0
",",",",s,,0
and,and,s,,0
ere,ere,s,ProjectBack,0
I,i,s,FirstPer,0
came,came,s,RecurringEvents,0
again,again,c,RecurringEvents,1
",",",",s,,0
by,by,s,,0
my,my,s,FirstPer,0
troth,troth,s,CommonAuthorities,0
he,he,s,Neutral_Attribution,0
ran,ran,s,Neutral_Attribution,1
away,away,s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
rost-meate,rost-meate,s,UNRECOGNIZED,0
spit,spit,n,Motions,0
and,and,s,Generalization,0
all,all,c,Generalization,1
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
we,we,s,ProjectBack,0
had,had,s,ProjectBack,1
nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
porredge,porredge,s,UNRECOGNIZED,0
to,to,s,SceneShift,0
dinner,dinner,nnn,SceneShift,1
By,by,s,,0
my,my,s,FirstPer,0
troth,troth,s,CommonAuthorities,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
brave,brave,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
sirrah,sirrah,s,Negativity,0
he,he,s,Intensity,0
did,did,s,Intensity,1
so,so,s,,0
course,course,s,AbstractConcepts,0
the,the,s,PersonProperty,0
boys,boys,s,PersonProperty,1
last,last,s,TimeShift,0
sunday,sunday,c,TimeShift,1
:,:,n,,0
and,and,s,,0
if,if,s,Contingency,0
ye,ye,s,OralCues,0
call,call,s,ReportingEvents,0
him,him,s,PersonPronoun,0
madman,madman,c,Anger,0
",",",",s,,0
heel,heel,s,SenseObject,0
run,run,s,Motions,0
after,after,s,Motions,1
you,you,c,DirectAddress,0
",",",",s,,0
and,and,s,,0
tickle,tickle,s,Motions,0
your,your,s,DirectAddress,0
ribs,ribs,s,DirectAddress,1
so,so,s,,0
with,with,n,,0
his,his,s,PersonPronoun,0
flap,flap,s,Motions,0
of,of,s,,0
leather,leather,s,SenseObject,0
that,that,s,Updates,0
he,he,s,Updates,1
has,has,s,Updates,2
as,as,s,Specifiers,0
it,it,s,Specifiers,1
passes,passes,nnn,ReportingEvents,0
Oh,oh,s,OralCues,0
Tom,tom,s,PersonProperty,0
look,look,s,ReportingEvents,0
where,where,s,SpaceRelation,0
he,he,s,SpaceRelation,1
is,is,c,ReportingStates,0
",",",",s,Imperative,0
call,call,s,Imperative,1
him,him,s,PersonPronoun,0
madman,madman,c,Anger,0
.,.,nnn,,0
Madman,madman,c,Anger,0
",",",",s,,0
madman,madman,c,Anger,0
.,.,nnn,,0
Madman,madman,c,Anger,0
",",",",s,,0
madman,madman,c,Anger,0
.,.,nnn,Question,0
What,what,s,Question,1
say,say,s,Citations,0
thou,thou,s,DirectAddress,0
villain,villain,c,Negativity,0
?,?,nnn,Question,0
Your,your,s,DirectAddress,0
soldiers,soldiers,c,PersonProperty,0
",",",",s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
mad,mad,s,Negativity,0
Captain,captain,s,PersonProperty,0
then,then,c,TimeShift,0
.,.,nnn,TimeShift,1
You,you,s,Insist,0
must,must,s,Insist,1
fight,fight,s,Resistance,0
against,against,s,Resistance,1
Medor,medor,c,UNRECOGNIZED,0
.,.,nnn,,0
Yes,yes,s,DirectAddress,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
alone,alone,s,SpaceRelation,0
with,with,s,SpaceRelation,1
him,him,s,PersonPronoun,0
for,for,s,,0
a,a,s,,0
bloody,bloody,s,Negativity,0
nose,nose,c,SenseObject,0
.,.,nnn,Imperative,0
Come,come,s,Imperative,1
then,then,s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
weapons,weapons,s,AbstractConcepts,0
strait,strait,c,AbstractConcepts,0
",",",",nnn,,0
Thus,thus,s,ReasonForward,0
causeles,causeles,s,UNRECOGNIZED,0
banished,banished,s,Resistance,0
from,from,s,Resistance,1
thy,thy,s,DirectAddress,0
native,native,s,CommonAuthorities,0
home,home,c,SpaceRelation,0
",",",",n,,0
Here,here,s,SpaceRelation,0
sit,sit,s,SenseProperty,0
Angelica,angelica,s,Positivity,0
and,and,s,,0
rest,rest,s,ReportingEvents,0
a,a,s,ReportingEvents,1
while,while,c,TimeDuration,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
to,to,s,,0
bewail,bewail,s,Negativity,0
the,the,s,,0
fortunes,fortunes,s,ProjectAhead,0
of,of,s,,0
thy,thy,s,DirectAddress,0
love,love,c,Positivity,0
.,.,nn,,0
This,this,s,Immediacy,0
way,way,s,Immediacy,1
she,she,s,PersonPronoun,0
went,went,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
far,far,s,SpaceRelation,0
she,she,s,PersonPronoun,0
cannot,cannot,s,DenyDisclaim,0
be,be,c,DenyDisclaim,1
.,.,nn,Imperative,0
See,see,s,Imperative,1
where,where,s,SpaceRelation,0
she,she,s,SpaceRelation,1
is,is,s,ReportingStates,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
speak,speak,s,ReportingEvents,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
you,you,s,DirectAddress,0
knew,knew,s,Confidence,0
her,her,s,PersonPronoun,0
not,not,c,DenyDisclaim,0
.,.,nn,,0
Fair,fair,s,StandardsPos,0
shepherdess,shepherdess,s,PersonProperty,0
for,for,s,,0
so,so,s,,0
thy,thy,s,DirectAddress,0
sitting,sitting,s,SenseProperty,0
seems,seems,c,Uncertainty,0
",",",",n,,0
Or,or,s,,0
Nymph,nymph,s,SenseObject,0
for,for,s,,0
less,less,s,Comparison,0
thy,thy,s,DirectAddress,0
beauty,beauty,s,StandardsPos,0
cannot,cannot,s,DenyDisclaim,0
be,be,c,DenyDisclaim,1
:,:,n,Question,0
What,what,s,Question,1
feed,feed,s,SenseObject,0
you,you,s,DirectAddress,0
