GRacious,gracious,s,StandardsPos,0
him,him,s,Resistance,1
then,then,s,,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
;,;,s,,0
excepting,excepting,s,Exceptions,0
old,old,n,SenseProperty,0
froward,froward,s,Negativity,0
Ethicus,ethicus,c,UNRECOGNIZED,0
;,;,s,,0
his,his,s,PersonPronoun,0
age,age,s,Specifiers,0
indeed,indeed,s,Intensity,0
must,must,s,Insist,0
always,always,s,Insist,1
be,be,s,Insist,2
correcting,correcting,s,StandardsPos,0
some,some,s,Uncertainty,0
body,body,nnn,SenseObject,0
Why,why,c,Question,0
",",",",s,Resistance,0
but,but,s,Resistance,1
why,why,s,Question,0
should,should,s,DirectAddress,0
you,you,s,DirectAddress,1
regard,regard,s,PrivateThinking,0
him,him,c,PrivateThinking,1
",",",",s,,0
when,when,s,Question,0
it,it,s,Question,1
seems,seems,s,Uncertainty,0
he,he,s,PersonPronoun,0
little,little,s,SenseProperty,0
regards,regards,s,AbstractConcepts,0
you,you,c,DirectAddress,0
?,?,nnn,Question,0
Marry,marry,c,Positivity,0
",",",",s,,0
and,and,s,,0
little,little,s,SenseProperty,0
reason,reason,s,StandardsPos,0
he,he,s,Neutral_Attribution,0
has,has,c,Neutral_Attribution,1
",",",",s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
sees,sees,s,,0
the,the,s,StandardsPos,0
best,best,s,StandardsPos,1
of,of,s,StandardsPos,2
my,my,s,FirstPer,0
friends,friends,c,StandardsPos,0
",",",",s,,0
your,your,n,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
Ethicus,ethicus,s,UNRECOGNIZED,0
to,to,s,,0
neglect,neglect,s,Negativity,0
him,him,c,PersonPronoun,0
.,.,s,Resistance,0
But,but,s,Resistance,1
otherwise,otherwise,s,Contingency,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
sure,sure,s,Confidence,0
he,he,s,Intensity,0
did,did,s,Intensity,1
love,love,s,Positivity,0
me,me,s,FirstPer,0
once,once,c,TimeShift,0
:,:,n,,0
there,there,s,,0
have,have,s,,0
bin,bin,s,SenseObject,0
of,of,s,,0
the,the,s,,0
Historias,historias,s,UNRECOGNIZED,0
that,that,s,,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
well,well,s,SenseObject,0
beloved,beloved,s,Positivity,0
by,by,s,Positivity,1
Poets,poets,c,PersonProperty,0
",",",",s,,0
and,and,n,,0
those,those,s,,0
the,the,s,Intensity,0
most,most,s,Intensity,1
renowned,renowned,s,StandardsPos,0
in,in,s,Generalization,0
all,all,s,Generalization,1
ages,ages,c,Generalization,2
:,:,s,,0
as,as,s,AbstractConcepts,0
by,by,s,AbstractConcepts,1
admired,admired,s,StandardsPos,0
Homer,homer,c,PersonProperty,0
",",",",s,,0
the,the,s,Intensity,0
greatest,greatest,s,Intensity,1
glory,glory,n,StandardsPos,0
and,and,s,,0
Shame,shame,s,StandardsNeg,0
of,of,s,,0
Greece,greece,c,,0
",",",",s,,0
the,the,s,Specifiers,0
one,one,s,Specifiers,1
for,for,s,,0
his,his,s,Neutral_Attribution,0
worth,worth,c,Neutral_Attribution,1
",",",",s,,0
the,the,s,Specifiers,0
other,other,s,Specifiers,1
for,for,s,,0
his,his,s,PersonPronoun,0
wants,wants,c,PrivateThinking,0
:,:,s,,0
then,then,s,Sequence,0
by,by,n,Sequence,1
divine,divine,s,StandardsPos,0
Maro,maro,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
beautiful,beautiful,s,StandardsPos,0
wonder,wonder,s,Curiosity,0
of,of,s,Curiosity,1
Nature,nature,c,AbstractConcepts,0
;,;,s,,0
and,and,s,,0
especially,especially,s,Specifiers,0
by,by,s,Specifiers,0
one,one,s,Specifiers,1
Lucan,lucan,c,UNRECOGNIZED,0
",",",",s,,0
a,a,n,,0
worthy,worthy,s,StandardsPos,0
Gentleman,gentleman,s,Positivity,0
of,of,s,,0
Rome,rome,c,,0
",",",",s,,0
besides,besides,s,Specifiers,0
many,many,s,Comparison,0
more,more,c,Comparison,1
;,;,s,,0
that,that,s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
vouchsafe,vouchsafe,s,Negative_Relation,0
but,but,s,Resistance,0
to,to,n,Resistance,1
grace,grace,s,StandardsPos,0
him,him,c,PersonPronoun,0
",",",",s,,0
his,his,s,PersonPronoun,0
Laurel,laurel,s,StandardsPos,0
would,would,s,Contingency,0
be,be,s,Contingency,1
the,the,s,Contingency,2
crown,crown,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
your,your,s,DirectAddress,0
glory,glory,nnn,StandardsPos,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
he,he,s,PersonPronoun,0
bears,bears,s,SenseObject,0
love,love,s,Positivity,0
to,to,s,Positivity,1
Astronomia,astronomia,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,s,FirstPer,0
understand,understand,s,PrivateThinking,0
so,so,s,Intensity,0
much,much,c,Intensity,1
:,:,s,,0
but,but,s,Resistance,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
that,that,s,SelfDisclosure,2
rather,rather,s,Resistance,0
the,the,s,,0
exiliency,exiliency,s,UNRECOGNIZED,0
of,of,s,,0
some,some,s,Uncertainty,0
passion,passion,c,SubjectivePercept,0
",",",",n,,0
then,then,s,,0
any,any,s,,0
consistency,consistency,s,StandardsPos,0
of,of,s,,0
a,a,s,,0
settled,settled,s,ReportingEvents,0
desire,desire,c,Positivity,0
.,.,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
indeed,indeed,s,Intensity,0
heard,heard,s,Updates,0
also,also,s,,0
of,of,s,,0
some,some,s,Specifiers,0
of,of,n,Specifiers,1
the,the,s,Specifiers,2
Astronomias,astronomias,s,UNRECOGNIZED,0
that,that,s,,0
have,have,s,ProjectBack,0
been,been,s,ProjectBack,1
beloved,beloved,s,Positivity,0
by,by,s,Positivity,1
Poets,poets,c,PersonProperty,0
;,;,s,,0
as,as,s,AbstractConcepts,0
by,by,s,AbstractConcepts,1
Manilius,manilius,c,UNRECOGNIZED,0
",",",",s,,0
Pontanus,pontanus,c,UNRECOGNIZED,0
",",",",s,,0
and,and,n,,0
some,some,s,Specifiers,0
other,other,c,Specifiers,1
",",",",s,,0
who,who,s,Question,0
have,have,s,Question,1
written,written,s,ReportingStates,0
whole,whole,s,,0
Books,books,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,,0
praise,praise,s,StandardsPos,0
of,of,s,StandardsPos,1
their,their,s,PersonPronoun,0
beauties,beauties,c,StandardsPos,0
;,;,s,Resistance,0
but,but,n,Resistance,1
it,it,s,PrivateThinking,0
seems,seems,s,PrivateThinking,1
their,their,s,PersonPronoun,0
beauties,beauties,s,StandardsPos,0
had,had,s,ProjectBack,0
such,such,s,Intensity,0
small,small,s,SenseProperty,0
divinity,divinity,s,CommonAuthorities,0
in,in,s,,0
them,them,c,,0
",",",",s,,0
that,that,s,,0
they,they,s,Contingency,0
could,could,s,Contingency,1
not,not,n,DenyDisclaim,0
raise,raise,c,ReportingEvents,0
",",",",s,,0
to,to,s,,0
any,any,s,,0
height,height,s,SenseProperty,0
of,of,s,,0
poeticke,poeticke,s,UNRECOGNIZED,0
rapture,rapture,c,Positivity,0
",",",",s,,0
the,the,s,,0
wits,wits,s,StandardsPos,0
of,of,s,,0
their,their,s,PersonPronoun,0
admirers,admirers,c,PersonProperty,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
there,there,n,ProjectBack,0
was,was,s,ProjectBack,1
also,also,s,,0
one,one,s,Numbers,0
Lucretius,lucretius,c,UNRECOGNIZED,0
",",",",s,,0
a,a,s,,0
Roman,roman,s,AbstractConcepts,0
Gentleman,gentleman,c,Positivity,0
",",",",s,,0
in,in,s,,0
former,former,s,ProjectBack,0
times,times,s,ProjectBack,1
that,that,s,,0
fell,fell,s,Positivity,0
in,in,s,Positivity,1
love,love,n,Positivity,2
with,with,s,Positivity,3
Physica,physica,c,UNRECOGNIZED,0
",",",",s,,0
she,she,s,PersonPronoun,0
from,from,s,PersonProperty,0
whom,whom,s,PersonProperty,1
Physica,physica,s,UNRECOGNIZED,0
the,the,s,PersonProperty,0
mother,mother,s,PersonProperty,1
of,of,s,PersonProperty,2
Astronomia,astronomia,s,UNRECOGNIZED,0
deriues,deriues,s,UNRECOGNIZED,0
now,now,s,Immediacy,0
both,both,n,,0
her,her,s,PersonPronoun,0
name,name,s,LangRef,0
and,and,s,,0
lineage,lineage,c,CommonAuthorities,0
",",",",s,Aside,0
which,which,s,Aside,1
Gentleman,gentleman,c,Positivity,0
",",",",s,,0
in,in,s,SubjectivePercept,0
the,the,s,SubjectivePercept,1
passion,passion,s,SubjectivePercept,2
of,of,s,,0
his,his,s,PersonPronoun,0
love,love,c,Positivity,0
",",",",s,,0
writ,writ,s,CommonAuthorities,0
books,books,s,ReportingEvents,0
in,in,n,ReportingEvents,1
the,the,s,,0
praise,praise,s,StandardsPos,0
of,of,s,StandardsPos,1
her,her,s,PersonPronoun,0
beauty,beauty,c,StandardsPos,0
;,;,s,Resistance,0
but,but,s,Resistance,1
what,what,s,Resistance,2
wrinkle-fac'd,wrinkle-fac'd,s,UNRECOGNIZED,0
Verses,verses,s,SenseProperty,0
they,they,s,ReportingStates,0
are,are,c,ReportingStates,1
",",",",s,,0
let,let,s,ReportingEvents,0
the,the,n,ReportingEvents,1
present,present,s,Immediacy,0
age,age,s,Immediacy,1
judge,judge,c,PrivateThinking,0
;,;,s,,0
and,and,s,,0
if,if,s,Contingency,0
her,her,s,PersonPronoun,0
beauty,beauty,s,StandardsPos,0
was,was,s,ProjectBack,0
like,like,s,SubjectivePercept,0
his,his,s,PersonPronoun,0
lines,lines,c,SpaceRelation,0
",",",",s,,0
sure,sure,s,Confidence,0
she,she,s,PersonPronoun,0
was,was,s,ProjectBack,0
past,past,s,SpaceRelation,0
her,her,n,SpaceRelation,1
Threescore,threescore,c,TimeDuration,0
",",",",s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
fell,fell,s,Positivity,0
in,in,s,Positivity,1
love,love,s,Positivity,2
with,with,s,Positivity,3
her,her,c,PersonPronoun,0
;,;,s,Resistance,0
but,but,s,Resistance,1
alas,alas,c,Negativity,0
",",",",s,,0
there,there,s,ProjectBack,0
was,was,s,ProjectBack,1
never,never,s,DenyDisclaim,0
any,any,s,Specifiers,0
of,of,n,Specifiers,1
that,that,s,,0
family,family,s,,0
that,that,s,,0
ever,ever,s,Biographical_Time,0
came,came,s,SpaceRelation,0
near,near,s,SpaceRelation,1
the,the,s,,0
Historias,historias,s,UNRECOGNIZED,0
for,for,s,,0
beauty,beauty,nnn,StandardsPos,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
Cousin,cousin,c,PersonProperty,0
",",",",s,,0
then,then,s,ReasonForward,0
what,what,s,ReasonForward,1
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
employment,employment,s,AbstractConcepts,0
wherewith,wherewith,s,CommonAuthorities,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
task,task,s,AbstractConcepts,0
me,me,c,FirstPer,0
?,?,nnn,Question,0
Why,why,c,Question,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
mean,mean,s,ProjectAhead,0
to,to,s,ProjectAhead,1
have,have,s,Cause,0
me,me,s,Cause,1
alive,alive,s,Positivity,0
long,long,c,SenseProperty,0
",",",",s,,0
change,change,s,Transformation,0
your,your,s,DirectAddress,0
dislike,dislike,s,Negative_Relation,0
of,of,s,,0
Poeta,poeta,s,UNRECOGNIZED,0
into,into,n,,0
love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
reform,reform,s,StandardsPos,0
him,him,s,StandardsPos,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,c,PredictedFuture,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
hate,hate,s,Negativity,0
him,him,c,PersonPronoun,0
;,;,s,,0
admonish,admonish,s,Negative_Relation,0
him,him,c,PersonPronoun,0
",",",",s,,0
entreat,entreat,s,Request,0
him,him,c,PersonPronoun,0
",",",",n,,0
woo,woo,s,Positivity,0
him,him,c,Positivity,1
",",",",s,,0
and,and,s,,0
in,in,s,Specifiers,0
a,a,s,Specifiers,1
word,word,c,Specifiers,2
",",",",s,,0
win,win,s,ReportingEvents,0
him,him,s,PersonPronoun,0
unto,unto,s,CommonAuthorities,0
me,me,c,FirstPer,0
;,;,s,,0
and,and,s,,0
those,those,s,,0
hymns,hymns,s,SenseObject,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
praises,praises,c,StandardsPos,0
",",",",n,,0
and,and,s,,0
relations,relations,s,AbstractConcepts,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
glory,glory,s,StandardsPos,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
put,put,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,ReportingEvents,2
mouth,mouth,s,SenseObject,0
of,of,s,,0
posterity,posterity,c,CommonAuthorities,0
;,;,s,,0
that,that,n,,0
sooner,sooner,s,Comparison,0
shall,shall,s,ProjectAhead,0
the,the,s,CommonAuthorities,0
Commonwealth,commonwealth,s,CommonAuthorities,1
dye,dye,c,SenseObject,0
",",",",s,,0
then,then,s,,0
your,your,s,DirectAddress,0
fame,fame,nnn,StandardsPos,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
Cousin,cousin,c,PersonProperty,0
",",",",s,,0
you,you,s,ConfirmExperience,0
have,have,s,ConfirmExperience,1
now,now,s,ConfirmExperience,2
enough,enough,s,SubjectivePercept,0
admonisht,admonisht,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
",",",",s,,0
entreated,entreated,s,Request,0
me,me,c,FirstPer,0
",",",",s,,0
wooed,wooed,s,Positivity,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,n,,0
in,in,s,Specifiers,0
a,a,s,Specifiers,1
word,word,s,Specifiers,2
won,won,s,Positivity,0
me,me,c,FirstPer,0
:,:,s,,0
refer,refer,s,ReportingEvents,0
the,the,s,ReportingEvents,1
finding,finding,s,Confidence,0
out,out,s,Confidence,1
of,of,s,,0
means,means,c,Definition,0
",",",",s,Definition,1
and,and,s,,0
the,the,s,,0
accomplishing,accomplishing,s,StandardsPos,0
of,of,n,DirectAddress,0
your,your,s,DirectAddress,1
desire,desire,s,Positivity,0
to,to,s,Positivity,1
the,the,s,,0
priuacie,priuacie,s,UNRECOGNIZED,0
of,of,s,,0
my,my,s,FirstPer,0
meditations,meditations,nnn,PrivateThinking,0
Reverend,reverend,s,PersonProperty,0
Polites,polites,c,UNRECOGNIZED,0
",",",",s,,0
pardon,pardon,s,Positivity,0
the,the,s,,0
unmannerliness,unmannerliness,s,UNRECOGNIZED,0
of,of,s,,0
my,my,s,FirstPer,0
disordered,disordered,s,Negativity,0
passions,passions,c,SubjectivePercept,0
;,;,s,,0
love,love,n,Positivity,0
resisted,resisted,s,ReportingEvents,0
grows,grows,s,ReportingEvents,0
rude,rude,s,Negative_Relation,0
and,and,s,Negative_Relation,1
furious,furious,c,Anger,0
:,:,s,,0
but,but,s,Resistance,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
instruct,instruct,s,ReportingEvents,0
your,your,s,DirectAddress,0
wisdom,wisdom,c,StandardsPos,0
;,;,s,,0
only,only,n,SubjectivePercept,0
remember,remember,s,ProjectBack,0
my,my,s,Autobio,0
life,life,s,Autobio,1
lies,lies,s,ReportingEvents,0
in,in,s,ReportingEvents,1
your,your,s,DirectAddress,0
hands,hands,nnn,SenseObject,0
And,and,s,,0
that,that,s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
perish,perish,s,Negativity,0
if,if,s,Contingency,0
I,i,s,Contingency,1
can,can,s,Contingency,2
save,save,s,StandardsPos,0
it,it,c,,0
.,.,s,ReportingStates,0
There,there,s,ReportingStates,1
are,are,s,ReportingStates,2
many,many,s,,0
accusations,accusations,s,StandardsNeg,0
in,in,n,Resistance,0
against,against,s,Resistance,1
this,this,s,,0
Poeta,poeta,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
them,them,s,Specifiers,2
I,i,s,FirstPer,0
perceive,perceive,s,PrivateThinking,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
prosecuted,prosecuted,c,ReportingStates,0
;,;,s,ReportingStates,1
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
bad,bad,c,Negativity,0
",",",",n,,0
and,and,s,,0
good,good,s,StandardsPos,0
parts,parts,c,StandardsPos,1
;,;,s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
a,a,s,SenseProperty,0
wild,wild,s,SenseProperty,1
head,head,c,SenseObject,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
may,may,s,Contingency,0
be,be,s,Contingency,1
reformed,reformed,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,Specifiers,0
then,then,s,Specifiers,1
there,there,s,Specifiers,2
is,is,s,Specifiers,3
a,a,n,PersonProperty,0
man,man,s,PersonProperty,1
saved,saved,c,StandardsPos,0
:,:,s,,0
a,a,s,Positivity,0
good,good,s,Positivity,1
purchase,purchase,c,ReportingEvents,0
;,;,s,,0
nay,nay,c,OralCues,0
",",",",s,,0
Historia,historia,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
saved,saved,c,ReportingStates,0
",",",",s,ReportingStates,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
a,a,s,Specifiers,2
double,double,c,,0
.,.,s,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
then,then,n,,0
since,since,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
love,love,s,Positivity,0
him,him,c,PersonPronoun,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
save,save,s,StandardsPos,0
him,him,c,PersonPronoun,0
:,:,s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
prove,prove,s,Confidence,0
good,good,c,,0
",",",",s,,0
I,i,s,FirstPer,0
win,win,s,ReportingEvents,0
two,two,c,Numbers,0
;,;,s,,0
if,if,s,Contingency,0
bad,bad,c,Negativity,0
",",",",n,,0
',',c,,0
twill,twill,s,SenseObject,0
be,be,s,ReportingStates,0
but,but,s,Resistance,0
the,the,s,Sad,0
loss,loss,s,Sad,1
of,of,s,Sad,2
one,one,c,Numbers,0
",",",",s,,0
of,of,s,,0
Historia,historia,c,UNRECOGNIZED,0
;,;,s,,0
who,who,s,,0
already,already,s,Updates,0
professes,professes,c,Citations,0
",",",",s,,0
that,that,c,,0
",",",",n,,0
without,without,s,Contingency,0
him,him,c,Contingency,1
",",",",s,,0
she,she,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
lost,lost,nnn,Negativity,0
OH,oh,c,OralCues,0
",",",",s,OralCues,1
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
so,so,s,,0
hot,hot,c,SenseProperty,0
",",",",s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
drink,drink,s,Motions,0
a,a,s,Specifiers,0
whole,whole,s,Specifiers,1
River,river,s,SenseObject,0
of,of,s,,0
water,water,c,SenseObject,0
.,.,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
talk,talk,s,Citations,0
of,of,s,Citations,1
drinking,drinking,c,Motions,0
",",",",s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
drink,drink,s,Motions,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
half,half,s,SenseObject,0
a,a,s,SenseObject,1
doozen,doozen,s,UNRECOGNIZED,0
Helicons,helicons,n,SenseObject,0
off,off,s,SpaceRelation,0
at,at,s,SpaceRelation,1
a,a,s,,0
draught,draught,c,AbstractConcepts,0
:,:,s,,0
Musica,musica,c,,0
",",",",s,,0
fetch,fetch,s,Motions,0
a,a,s,,0
flaggon,flaggon,s,UNRECOGNIZED,0
of,of,s,SenseProperty,0
Wine,wine,nnn,SenseProperty,1
Nay,nay,c,OralCues,0
",",",",s,,0
let,let,s,CommonAuthorities,0
it,it,s,CommonAuthorities,1
be,be,s,CommonAuthorities,2
pure,pure,s,StandardsPos,0
Water,water,c,SenseObject,0
.,.,nnn,Question,0
Have,have,s,Question,1
a,a,s,Question,2
care,care,s,SubjectivePercept,0
what,what,s,SubjectivePercept,1
you,you,s,DirectAddress,0
do,do,c,DirectAddress,1
:,:,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
as,as,s,Comparison,0
much,much,s,Comparison,1
as,as,s,Comparison,2
your,your,s,DirectAddress,0
life's,life's,s,AbstractConcepts,0
worth,worth,c,AbstractConcepts,0
.,.,nnn,,0
By,by,s,,0
Jove,jove,s,,0
we,we,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
our,our,s,Inclusive,0
liquor,liquor,s,SenseObject,0
about,about,s,,0
us,us,c,Inclusive,0
.,.,s,Imperative,0
Go,go,s,Imperative,1
Wench,wench,c,PersonProperty,0
",",",",s,,0
why,why,c,Question,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,Future_Question,0
should,should,s,Future_Question,1
not,not,s,DenyDisclaim,0
she,she,n,PersonPronoun,0
drink,drink,nnn,Motions,0
Why,why,c,Question,0
",",",",s,,0
to,to,s,,0
drink,drink,s,Motions,0
in,in,s,Motions,1
the,the,s,SenseProperty,0
heat,heat,s,SenseProperty,1
of,of,s,SenseProperty,2
an,an,s,,0
Ague,ague,s,Negativity,0
is,is,s,Immediacy,0
present,present,s,Immediacy,1
death,death,c,Negativity,0
;,;,s,,0
and,and,s,,0
I,i,s,Autobio,0
remember,remember,s,Autobio,1
Galen,galen,s,UNRECOGNIZED,0
in,in,n,Citations,0
his,his,s,Citations,1
Book,book,s,Citations,2
de,de,s,AbstractConcepts,0
consuetudine,consuetudine,c,UNRECOGNIZED,0
",",",",s,,0
relates,relates,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Story,story,s,LangRef,0
of,of,s,,0
Arius,arius,s,UNRECOGNIZED,0
a,a,s,,0
Peripateticke,peripateticke,c,UNRECOGNIZED,0
",",",",s,,0
who,who,s,,0
dyed,dyed,n,Transformation,0
suddenly,suddenly,c,Immediacy,0
",",",",s,,0
being,being,s,ReportingStates,0
forced,forced,s,Resistance,0
to,to,s,Resistance,1
drink,drink,s,Motions,0
a,a,s,,0
full,full,s,,0
draught,draught,s,AbstractConcepts,0
of,of,s,,0
cold,cold,s,SenseObject,0
water,water,s,SenseObject,1
in,in,s,,0
the,the,s,,0
hea^,hea^,s,UNRECOGNIZED,0
of,of,n,,0
his,his,s,PersonPronoun,0
Fever,fever,c,Negativity,0
;,;,s,,0
though,though,s,Concessive,0
according,according,s,Citations,0
to,to,s,Citations,1
the,the,s,Citations,2
prescriptions,prescriptions,s,CommonAuthorities,0
of,of,s,,0
his,his,s,PersonPronoun,0
Physicians,physicians,c,PersonProperty,0
:,:,s,,0
yet,yet,c,Resistance,0
",",",",s,,0
I,i,n,SelfDisclosure,0
confess,confess,c,SelfDisclosure,1
",",",",s,,0
in,in,s,,0
him,him,s,PersonPronoun,0
there,there,s,ProjectBack,0
was,was,s,ProjectBack,1
another,another,s,Specifiers,0
adioyn'd,adioyn'd,s,UNRECOGNIZED,0
cause,cause,c,Cause,0
",",",",s,Aside,0
which,which,s,Aside,1
Galen,galen,s,UNRECOGNIZED,0
in,in,s,Comparison,0
the,the,s,Comparison,1
same,same,n,Comparison,2
place,place,s,SpaceRelation,0
makes,makes,s,ReportingEvents,0
mention,mention,s,ReportingEvents,1
of,of,c,ReportingEvents,2
",",",",s,,0
to,to,s,Metadiscourse,0
wit,wit,c,Metadiscourse,1
",",",",s,,0
his,his,s,PersonPronoun,0
stomach,stomach,s,SenseObject,0
being,being,s,ReportingStates,0
always,always,s,SubjectiveTime,0
very,very,s,Intensity,0
cold,cold,c,SenseProperty,0
",",",",s,,0
he,he,n,Neutral_Attribution,0
resolved,resolved,s,Neutral_Attribution,1
on,on,s,,0
a,a,s,,0
perpetual,perpetual,s,SubjectiveTime,0
abstinence,abstinence,s,Resistance,0
from,from,s,Resistance,1
all,all,s,,0
cold,cold,s,SenseProperty,0
nourishments,nourishments,c,StandardsPos,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
that,that,s,,0
this,this,n,,0
aduentitious,aduentitious,s,UNRECOGNIZED,0
cold,cold,s,SenseProperty,0
of,of,s,,0
the,the,s,SenseObject,0
water,water,s,SenseObject,1
he,he,s,PersonPronoun,0
drank,drank,c,ReportingStates,0
",",",",s,ReportingStates,1
wrought,wrought,s,ReportingEvents,0
not,not,s,Metadiscourse,0
only,only,s,Metadiscourse,1
against,against,s,,0
his,his,n,PersonPronoun,0
disease,disease,c,StandardsNeg,0
",",",",s,Specifiers,0
but,but,s,Specifiers,1
also,also,s,Specifiers,2
against,against,s,,0
his,his,s,PersonPronoun,0
constitution,constitution,nnn,CommonAuthorities,0
Oh,oh,s,OralCues,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
it,it,c,,0
",",",",s,,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
it,it,c,,0
;,;,s,,0
then,then,s,,0
fill,fill,s,MoveBody,0
out,out,s,MoveBody,1
the,the,s,MoveBody,2
liquor,liquor,c,SenseObject,0
.,.,nnn,,0
You,you,s,DirectAddress,0
Poets,poets,s,PersonProperty,0
would,would,s,Contingency,0
make,make,s,Contingency,1
mad,mad,s,Negativity,0
Physicians,physicians,c,PersonProperty,0
;,;,s,,0
or,or,s,,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
best,best,s,Comparison,0
but,but,s,Resistance,0
desperate,desperate,n,Negativity,0
Paracelsians,paracelsians,c,UNRECOGNIZED,0
;,;,s,Resistance,0
But,but,s,Resistance,1
Astronomia,astronomia,c,UNRECOGNIZED,0
",",",",s,,0
you,you,s,DirectAddress,0
stir,stir,s,Motions,0
too,too,s,Negativity,0
much,much,c,Negativity,1
;,;,s,,0
and,and,s,ReasonForward,0
so,so,s,ReasonForward,1
the,the,s,ReasonForward,2
heat,heat,s,SenseObject,0
of,of,s,DirectAddress,0
your,your,n,DirectAddress,1
disease,disease,s,StandardsNeg,0
increases,increases,s,Transformation,0
to,to,s,,0
an,an,s,,0
inflammation,inflammation,c,Negativity,0
:,:,s,,0
you,you,s,Insist,0
must,must,s,Insist,1
rest,rest,s,,0
more,more,c,Comparison,0
",",",",s,,0
you,you,s,Insist,0
must,must,s,Insist,1
rest,rest,s,,0
more,more,nnn,Comparison,0
Nay,nay,c,OralCues,0
",",",",s,,0
I,i,s,Insist,0
shall,shall,s,Insist,1
never,never,s,Insist,2
live,live,c,,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
leave,leave,s,,0
moving,moving,c,,0
.,.,nnn,,0
I,i,c,FirstPer,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,Resistance,0
so,so,s,Resistance,1
fast,fast,c,Resistance,2
;,;,s,,0
you,you,s,DirectAddress,0
walk,walk,s,Motions,0
as,as,s,SubjectiveTime,0
fast,fast,s,SubjectiveTime,1
as,as,s,SubjectiveTime,2
you,you,s,DirectAddress,0
do,do,s,DirectAddress,1
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,s,ReportingStates,0
