OPen,open,s,,0
Hall,hall,c,SenseObject,0
),),s,,0
on,on,s,,0
mine,mine,s,FirstPer,0
Honor,honor,c,StandardsPos,0
",",",",s,,0
no,no,s,DenyDisclaim,0
abuse,abuse,c,Negativity,0
.,.,nnn,,0
Not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
disprayse,disprayse,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
?,?,s,Question,0
and,and,s,,0
call,call,s,Request,0
me,me,s,Request,1
Pantler,pantler,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
Bread-chopper,bread-chopper,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,n,Uncertainty,1
what,what,nnn,Uncertainty,2
No,no,s,DenyDisclaim,0
abuse,abuse,s,Negativity,0
(,(,c,,0
Hal,hal,c,UNRECOGNIZED,0
.,.,c,,0
),),nnn,,0
No,no,s,DenyDisclaim,0
abuse,abuse,c,Negativity,0
?,?,nnn,Question,0
No,no,s,DenyDisclaim,0
abuse,abuse,s,Negativity,0
(,(,c,,0
Ned,ned,c,,0
),),s,,0
in,in,s,Intensity,0
the,the,s,Intensity,1
World,world,c,Intensity,2
:,:,s,,0
honest,honest,s,StandardsPos,0
Ned,ned,s,,0
none,none,c,DenyDisclaim,0
.,.,s,,0
I,i,s,FirstPer,0
disprays'd,disprays'd,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
before,before,s,Sequence,0
the,the,n,Negativity,0
Wicked,wicked,c,Negativity,1
",",",",s,,0
that,that,s,,0
the,the,s,Negativity,0
Wicked,wicked,s,Negativity,1
might,might,s,Contingency,0
not,not,s,DenyDisclaim,0
fall,fall,s,Positivity,0
in,in,s,Positivity,1
love,love,s,Positivity,2
with,with,s,Positivity,3
him,him,c,PersonPronoun,0
:,:,s,,0
In,in,s,Specifiers,0
which,which,s,Specifiers,1
doing,doing,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,n,SelfDisclosure,1
done,done,s,ReportingStates,0
the,the,s,,0
part,part,s,Specifiers,0
of,of,s,Specifiers,1
a,a,s,Specifiers,2
careful,careful,s,StandardsPos,0
Friend,friend,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
a,a,s,Confidence,0
true,true,s,Confidence,1
Subject,subject,c,LangRef,0
",",",",s,,0
and,and,s,,0
thy,thy,s,DirectAddress,0
Father,father,s,PersonProperty,0
is,is,s,ProjectAhead,0
to,to,n,ProjectAhead,1
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
thanks,thanks,s,Acknowledge,0
for,for,s,Acknowledge,1
it,it,c,,0
.,.,s,,0
No,no,s,DenyDisclaim,0
abuse,abuse,s,Negativity,0
(,(,c,,0
Hal,hal,c,UNRECOGNIZED,0
:,:,c,OralCues,0
),),s,OralCues,1
none,none,s,DenyDisclaim,0
(,(,c,,0
Ned,ned,c,,0
),),s,,0
none,none,c,DenyDisclaim,0
;,;,s,,0
no,no,s,DenyDisclaim,0
Boys,boys,c,PersonProperty,0
",",",",s,,0
none,none,nnn,DenyDisclaim,0
See,see,s,,0
now,now,s,Immediacy,0
whether,whether,s,Contingency,0
pure,pure,s,StandardsPos,0
Fear,fear,c,Fear,0
",",",",s,,0
and,and,s,,0
entire,entire,s,Intensity,0
Cowardice,cowardice,c,Anger,0
",",",",s,,0
does,does,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
make,make,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
wrong,wrong,n,StandardsNeg,0
this,this,s,,0
virtuous,virtuous,s,StandardsPos,0
Gentlewoman,gentlewoman,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
close,close,s,Positivity,0
with,with,s,Positivity,1
us,us,c,Inclusive,0
?,?,s,Question,0
Is,is,s,Question,0
she,she,s,Question,1
of,of,s,,0
the,the,s,Negativity,0
Wicked,wicked,c,Negativity,1
?,?,s,Question,0
Is,is,s,ReportingStates,0
thine,thine,n,UNRECOGNIZED,0
Hostess,hostess,s,PersonProperty,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
of,of,s,,0
the,the,s,Negativity,0
Wicked,wicked,c,Negativity,1
?,?,s,Question,0
Or,or,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Boy,boy,s,PersonProperty,0
of,of,s,,0
the,the,s,Negativity,0
Wicked,wicked,c,Negativity,1
?,?,s,Question,0
Or,or,s,,0
honest,honest,s,StandardsPos,0
Bardolph,bardolph,n,UNRECOGNIZED,0
(,(,c,,0
whose,whose,s,PersonPronoun,0
Zeal,zeal,s,StandardsPos,0
burns,burns,s,Negativity,0
in,in,s,Negativity,1
his,his,s,PersonPronoun,0
Nose,nose,c,SenseObject,0
),),s,,0
of,of,s,,0
the,the,s,Negativity,0
Wicked,wicked,nnn,Negativity,1
Answer,answer,s,Specifiers,0
thou,thou,s,DirectAddress,0
dead,dead,s,Negativity,0
Elm,elm,c,SenseObject,0
",",",",s,,0
answer,answer,c,Specifiers,0
.,.,nnn,,0
The,the,s,Negative_Relation,0
Fiend,fiend,s,Negative_Relation,1
has,has,s,,0
pricked,pricked,s,Negativity,0
down,down,s,,0
Bardolph,bardolph,s,UNRECOGNIZED,0
irrecouerable,irrecouerable,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
his,his,s,SenseProperty,0
Face,face,s,SenseProperty,1
is,is,s,ReportingStates,0
Lucifers,lucifers,n,AbstractConcepts,0
Priuy-Kitchin,priuy-kitchin,c,UNRECOGNIZED,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
he,he,s,PersonPronoun,0
does,does,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
but,but,s,Resistance,0
roast,roast,s,SenseProperty,0
Mault-Wormes,mault-wormes,c,UNRECOGNIZED,0
:,:,s,,0
for,for,s,,0
the,the,s,PersonProperty,0
Boy,boy,c,PersonProperty,1
",",",",s,,0
there,there,n,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
good,good,s,StandardsPos,0
Angel,angel,s,StandardsPos,1
about,about,s,,0
him,him,c,PersonPronoun,0
",",",",s,Resistance,0
but,but,s,Resistance,1
the,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
outbids,outbids,s,Resistance,0
him,him,s,PersonPronoun,0
too,too,nnn,,0
For,for,s,,0
the,the,s,PersonProperty,0
Women,women,c,PersonProperty,1
?,?,nnn,Question,0
For,for,s,,0
one,one,s,Specifiers,0
of,of,s,Specifiers,1
them,them,c,Specifiers,2
",",",",s,,0
she,she,s,Updates,0
is,is,s,Updates,1
in,in,s,Negativity,0
Hell,hell,s,Negativity,1
already,already,c,Updates,0
",",",",s,,0
and,and,s,,0
burns,burns,s,SenseProperty,0
poor,poor,s,Negativity,0
Souls,souls,c,Disclosure,0
:,:,s,,0
for,for,s,,0
the,the,n,Specifiers,0
other,other,c,Specifiers,1
",",",",s,Specifiers,2
I,i,s,SelfDisclosure,0
owe,owe,s,SelfDisclosure,1
her,her,s,PersonPronoun,0
Money,money,c,AbstractConcepts,0
;,;,s,,0
and,and,s,Contingency,0
whether,whether,s,Contingency,1
she,she,s,PersonPronoun,0
be,be,s,ReportingStates,0
damned,damned,s,Anger,0
for,for,s,Specifiers,0
that,that,c,Specifiers,1
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,nnn,Uncertainty,1
No,no,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
you,you,c,DirectAddress,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
not,not,c,DenyDisclaim,0
:,:,s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
quit,quit,s,ReportingEvents,0
for,for,s,Specifiers,0
that,that,c,Specifiers,1
.,.,s,Imperative,0
Marry,marry,c,Imperative,1
",",",",s,,0
there,there,s,ReportingStates,0
is,is,n,ReportingStates,1
another,another,s,Specifiers,0
Indictment,indictment,s,StandardsNeg,0
upon,upon,s,,0
thee,thee,c,DirectAddress,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
suffering,suffering,s,Negativity,0
flesh,flesh,s,SenseObject,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
eaten,eaten,s,ReportingEvents,0
in,in,s,,0
thy,thy,s,DirectAddress,0
house,house,c,SenseObject,0
",",",",n,,0
contrary,contrary,s,Resistance,0
to,to,s,Resistance,1
the,the,s,CommonAuthorities,0
Law,law,c,CommonAuthorities,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,,0
which,which,s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
thou,thou,s,DirectAddress,0
will,will,s,PredictedFuture,0
howl,howl,nnn,SenseProperty,0
All,all,s,,0
Victuallers,victuallers,s,PersonProperty,0
do,do,s,Intensity,0
so,so,c,Intensity,1
:,:,s,Question,0
What,what,s,Question,1
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
Joint,joint,s,SenseObject,0
of,of,s,,0
Mutton,mutton,c,SenseObject,0
",",",",s,,0
or,or,s,,0
two,two,c,Numbers,0
",",",",s,,0
in,in,s,,0
a,a,s,Specifiers,0
whole,whole,s,Specifiers,1
Lent,lent,c,AbstractConcepts,0
?,?,nnn,Question,0
You,you,c,DirectAddress,0
",",",",s,,0
Gentlewoman,gentlewoman,c,PersonProperty,0
.,.,nnn,Question,0
What,what,s,Question,1
says,says,s,Citations,0
your,your,s,DirectAddress,0
Grace,grace,c,StandardsPos,0
?,?,nnn,Question,0
His,his,s,StandardsPos,0
Grace,grace,s,StandardsPos,1
says,says,s,Citations,0
that,that,c,Citations,1
",",",",s,Aside,0
which,which,s,Aside,1
his,his,s,PersonPronoun,0
flesh,flesh,s,SenseObject,0
rebels,rebels,s,Resistance,0
against,against,c,,0
.,.,nnn,Question,0
Who,who,s,Question,1
knocks,knocks,s,Motions,0
so,so,s,,0
loud,loud,s,SenseProperty,0
at,at,s,,0
door,door,c,SenseObject,0
?,?,s,Question,0
Look,look,s,ReportingEvents,0
to,to,s,ReportingEvents,1
the,the,s,ReportingEvents,2
door,door,s,SenseObject,0
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
Francis,francis,c,UNRECOGNIZED,0
?,?,nnn,Question,0
Peto,peto,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,Updates,0
now,now,c,Updates,1
?,?,s,Question,0
what,what,s,,0
news,news,c,Updates,0
?,?,nnn,Question,0
The,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,,0
your,your,s,DirectAddress,0
Father,father,c,PersonProperty,0
",",",",s,,0
is,is,s,ReportingStates,0
at,at,s,ReportingStates,1
Westminster,westminster,c,,0
",",",",n,,0
And,and,s,ReportingStates,0
there,there,s,ReportingStates,1
are,are,s,ReportingStates,2
twenty,twenty,s,Numbers,0
weak,weak,s,Negativity,0
and,and,s,,0
wearied,wearied,s,Negativity,0
Posts,posts,c,AbstractConcepts,0
",",",",n,,0
Come,come,s,SceneShift,0
from,from,s,SceneShift,1
the,the,s,SceneShift,2
North,north,c,SpaceRelation,0
:,:,s,,0
and,and,s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
came,came,s,SpaceRelation,0
along,along,c,SpaceRelation,1
",",",",n,,0
I,i,s,FirstPer,0
met,met,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
ouer-tooke,ouer-tooke,s,UNRECOGNIZED,0
a,a,s,,0
dozen,dozen,s,AbstractConcepts,0
Captains,captains,c,PersonProperty,0
",",",",n,,0
Bare-headed,bare-headed,c,SenseProperty,0
",",",",s,,0
sweating,sweating,c,SenseProperty,0
",",",",s,,0
knocking,knocking,s,Motions,0
at,at,s,Motions,1
the,the,s,,0
Tauernes,tauernes,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
asking,asking,s,Request,0
every,every,s,Generalization,0
one,one,s,Generalization,1
for,for,s,,0
Sir,sir,s,PersonProperty,0
John,john,s,PersonProperty,0
Falstaff,falstaff,c,UNRECOGNIZED,0
.,.,nn,,0
By,by,s,,0
Heaven,heaven,s,Positivity,0
(,(,c,,0
Poines,poines,c,UNRECOGNIZED,0
),),s,,0
I,i,s,SelfDisclosure,0
feel,feel,s,SelfDisclosure,1
me,me,s,FirstPer,0
much,much,s,Intensity,0
to,to,s,Anger,0
blame,blame,c,Anger,1
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
idly,idly,s,Negativity,0
to,to,s,,0
profane,profane,s,StandardsNeg,0
the,the,s,,0
precious,precious,s,StandardsPos,0
time,time,c,StandardsPos,1
",",",",n,,0
When,when,s,,0
Tempest,tempest,s,Negativity,0
of,of,s,,0
Commotion,commotion,c,SenseProperty,0
",",",",s,,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
South,south,c,SpaceRelation,0
",",",",n,,0
Borne,borne,s,ReportingEvents,0
with,with,s,,0
black,black,s,SenseProperty,0
Vapor,vapor,c,SenseObject,0
",",",",s,,0
does,does,s,ReportingEvents,0
begin,begin,s,Sequence,0
to,to,s,Sequence,1
melt,melt,c,Motions,0
",",",",n,,0
And,and,s,,0
drop,drop,s,,0
upon,upon,s,,0
our,our,s,Inclusive,0
bare,bare,s,SenseProperty,0
unarmed,unarmed,s,SenseProperty,0
heads,heads,c,SenseObject,0
.,.,n,Imperative,0
Give,give,s,Imperative,1
me,me,s,FirstPer,0
my,my,s,FirstPer,0
Sword,sword,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Cloak,cloak,c,SenseObject,0
:,:,n,,0
Falstaff,falstaff,c,UNRECOGNIZED,0
",",",",s,,0
good,good,s,OralCues,0
night,night,c,OralCues,1
.,.,nn,,0
Now,now,s,Immediacy,0
comes,comes,s,ReportingEvents,0
in,in,s,ReportingEvents,1
the,the,s,,0
sweetest,sweetest,s,Positivity,0
Morsel,morsel,s,SenseObject,0
of,of,s,SenseObject,1
the,the,s,TimeDuration,0
night,night,c,TimeDuration,1
",",",",s,,0
and,and,s,,0
we,we,s,Insist,0
must,must,s,Insist,1
hence,hence,c,ReasonForward,0
",",",",s,ReasonForward,1
and,and,s,,0
leave,leave,n,SceneShift,0
it,it,s,SceneShift,1
vnpickt,vnpickt,c,UNRECOGNIZED,0
.,.,s,,0
More,more,s,Comparison,0
knocking,knocking,s,SenseProperty,0
at,at,s,SenseProperty,1
the,the,s,SenseProperty,2
door,door,c,SenseProperty,3
?,?,s,Question,0
How,how,s,Updates,0
now,now,c,Updates,1
?,?,s,Question,0
what,what,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
matter,matter,nnn,AbstractConcepts,0
You,you,s,Insist,0
must,must,s,Insist,1
away,away,s,SceneShift,0
to,to,s,SceneShift,1
Court,court,c,AbstractConcepts,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
presently,presently,c,TimeShift,0
",",",",n,,0
A,a,s,,0
dozen,dozen,s,AbstractConcepts,0
Captains,captains,s,PersonProperty,0
stay,stay,s,SpaceRelation,0
at,at,s,SpaceRelation,1
door,door,s,SenseObject,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,Imperative,0
Pay,pay,s,Imperative,1
the,the,s,,0
Musicians,musicians,c,PersonProperty,0
",",",",s,,0
Sirrah,sirrah,c,Negativity,0
:,:,s,,0
farewell,farewell,s,SceneShift,0
Hostess,hostess,c,PersonProperty,0
",",",",s,,0
farewell,farewell,s,SceneShift,0
Dol,dol,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
You,you,s,DirectAddress,0
see,see,s,DirectAddress,1
(,(,c,,0
my,my,s,FirstPer,0
good,good,n,,0
Wenches,wenches,c,PersonProperty,0
),),s,,0
how,how,s,,0
men,men,s,PersonProperty,0
of,of,s,PersonProperty,1
Merit,merit,s,StandardsPos,0
are,are,s,ReportingStates,0
sought,sought,s,ProjectAhead,0
after,after,c,ProjectAhead,1
:,:,s,,0
the,the,s,,0
vndeseruer,vndeseruer,s,UNRECOGNIZED,0
may,may,s,Contingency,0
sleep,sleep,c,Motions,0
",",",",s,,0
when,when,s,,0
the,the,n,PersonProperty,0
man,man,s,PersonProperty,1
of,of,s,,0
Action,action,s,GenericEvents,0
is,is,s,ReportingStates,0
called,called,s,ReportingEvents,0
on,on,c,ReportingEvents,1
.,.,s,,0
Farewell,farewell,s,SceneShift,0
good,good,s,,0
Wenches,wenches,c,PersonProperty,0
:,:,s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
sent,sent,s,SceneShift,0
away,away,s,SceneShift,1
post,post,c,AbstractConcepts,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
again,again,c,RecurringEvents,0
",",",",s,,0
ere,ere,s,ProjectBack,0
I,i,s,FirstPer,0
go,go,nnn,ReportingEvents,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
speak,speak,c,Citations,0
:,:,s,Citations,1
if,if,s,Contingency,0
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
burst,burst,s,ProjectAhead,2
--,--,s,,0
Well,well,s,SenseObject,0
(,(,c,,0
sweet,sweet,s,SenseProperty,0
Jack,jack,c,AbstractConcepts,0
),),n,,0
have,have,s,SubjectivePercept,0
a,a,s,SubjectivePercept,1
care,care,s,SubjectivePercept,2
of,of,s,,0
thy,thy,s,DirectAddress,0
self,self,nnn,SubjectivePercept,0
Farewell,farewell,c,SceneShift,0
",",",",s,,0
farewell,farewell,c,SceneShift,0
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
fare,fare,s,SubjectivePercept,0
thee,thee,s,DirectAddress,0
well,well,c,SenseObject,0
:,:,s,,0
I,i,s,Autobio,0
have,have,s,Autobio,1
known,known,s,Autobio,2
thee,thee,s,DirectAddress,0
these,these,s,Immediacy,0
twenty,twenty,s,Numbers,0
nine,nine,s,TimeDuration,0
years,years,c,TimeDuration,1
",",",",s,,0
come,come,n,ReportingEvents,0
Pescod-time,pescod-time,c,UNRECOGNIZED,0
:,:,s,,0
but,but,s,Resistance,0
an,an,s,,0
honester,honester,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
truer-hearted,truer-hearted,s,UNRECOGNIZED,0
man,man,s,PersonProperty,0
--,--,s,,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
fare,fare,s,SubjectivePercept,0
thee,thee,s,DirectAddress,0
well,well,nnn,SenseObject,0
Mistress,mistress,s,PersonProperty,0
Teare-sheet,teare-sheet,c,UNRECOGNIZED,0
.,.,nnn,Question,0
What,what,s,Question,1
Is,is,s,Question,2
the,the,s,,0
matter,matter,c,AbstractConcepts,0
?,?,nnn,Question,0
Bid,bid,s,ReportingEvents,0
Mistress,mistress,s,PersonProperty,0
Teare-sheet,teare-sheet,s,UNRECOGNIZED,0
come,come,s,ReportingEvents,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Master,master,c,PersonProperty,0
.,.,nnn,,0
Oh,oh,s,OralCues,0
run,run,s,ReportingEvents,0
Dol,dol,c,AbstractConcepts,0
",",",",s,,0
run,run,c,ReportingEvents,0
:,:,s,,0
run,run,c,ReportingEvents,0
",",",",s,,0
good,good,s,,0
Dol,dol,c,AbstractConcepts,0
.,.,nnn,AbstractConcepts,1
Go,go,c,ReportingEvents,0
",",",",s,Imperative,0
call,call,s,Imperative,1
the,the,s,Imperative,2
Earls,earls,s,PersonProperty,0
of,of,s,,0
Surrey,surrey,c,SenseObject,0
",",",",s,,0
and,and,s,,0
of,of,s,,0
Warwick,warwick,c,UNRECOGNIZED,0
:,:,n,,0
But,but,s,Resistance,0
ere,ere,s,ProjectBack,0
they,they,s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
bid,bid,s,ReportingEvents,0
them,them,s,ReportingEvents,1
ore-reade,ore-reade,s,UNRECOGNIZED,0
these,these,s,Immediacy,0
Letters,letters,c,SenseObject,0
",",",",n,,0
And,and,s,,0
well,well,s,SenseObject,0
consider,consider,s,Curiosity,0
of,of,s,,0
them,them,c,,0
:,:,s,,0
make,make,s,StandardsPos,0
good,good,s,StandardsPos,1
speed,speed,c,AbstractConcepts,0
.,.,n,OpenQuery,0
How,how,s,OpenQuery,1
many,many,s,OpenQuery,2
thousand,thousand,s,Numbers,0
of,of,s,,0
my,my,s,FirstPer,0
poorest,poorest,s,StandardsNeg,0
Subjects,subjects,n,LangRef,0
Are,are,s,ReportingStates,0
at,at,s,Immediacy,0
this,this,s,Immediacy,1
hour,hour,s,TimeDuration,0
asleep,asleep,c,SenseProperty,0
?,?,s,Question,0
O,o,s,LangRef,0
Sleep,sleep,c,Motions,0
",",",",s,,0
O,o,s,LangRef,0
gentle,gentle,s,SenseProperty,0
Sleep,sleep,c,SenseProperty,1
",",",",n,,0
Natures,natures,s,AbstractConcepts,0
soft,soft,s,SenseProperty,0
Nurse,nurse,c,PersonProperty,0
",",",",s,,0
how,how,s,Question,0
have,have,s,Question,1
I,i,s,FirstPer,0
frighted,frighted,s,UNRECOGNIZED,0
thee,thee,c,DirectAddress,0
",",",",n,,0
That,that,s,,0
thou,thou,s,DirectAddress,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
wilt,wilt,s,SenseProperty,0
weigh,weigh,s,ReportingEvents,0
my,my,s,FirstPer,0
eyelids,eyelids,s,SenseObject,0
down,down,c,,0
",",",",n,,0
And,and,s,,0
steep,steep,s,SpaceRelation,0
my,my,s,FirstPer,0
Senses,senses,s,AbstractConcepts,0
in,in,s,,0
Forgetfulness,forgetfulness,c,Negativity,0
?,?,n,Question,0
Why,why,s,Question,0
rather,rather,s,Resistance,0
(,(,c,,0
Sleep,sleep,c,Motions,0
),),s,,0
lie,lie,s,Motions,0
thou,thou,s,DirectAddress,0
in,in,s,,0
smoakie,smoakie,s,UNRECOGNIZED,0
Cribs,cribs,c,SenseObject,0
",",",",n,,0
Upon,upon,s,,0
uneasy,uneasy,s,Negative_Relation,0
Pallads,pallads,s,UNRECOGNIZED,0
stretching,stretching,s,Motions,0
thee,thee,c,DirectAddress,0
",",",",n,,0
And,and,s,,0
huisht,huisht,s,UNRECOGNIZED,0
with,with,s,,0
bussing,bussing,s,Motions,0
Night,night,c,,0
",",",",s,,0
flies,flies,s,SceneShift,0
to,to,s,SceneShift,1
thy,thy,s,DirectAddress,0
slumber,slumber,c,Motions,0
",",",",n,,0
Then,then,s,,0
in,in,s,,0
the,the,s,,0
perfumed,perfumed,s,SenseProperty,0
Chambers,chambers,s,SenseObject,0
of,of,s,,0
the,the,s,Intensity,0
Great,great,c,Intensity,1
?,?,n,Question,0
Under,under,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Canopies,canopies,s,SenseObject,0
of,of,s,,0
costly,costly,s,StandardsNeg,0
State,state,c,,0
",",",",n,,0
And,and,s,,0
lulled,lulled,s,SpaceRelation,0
with,with,s,SpaceRelation,1
sounds,sounds,s,SenseProperty,0
of,of,s,SenseProperty,1
sweetest,sweetest,s,Positivity,0
Melody,melody,c,SenseProperty,0
?,?,n,Question,0
O,o,s,LangRef,0
thou,thou,s,DirectAddress,0
dull,dull,s,SenseProperty,0
God,god,c,CommonAuthorities,0
",",",",s,,0
why,why,s,Question,0
lie,lie,s,Motions,0
thou,thou,s,DirectAddress,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
vilde,vilde,c,UNRECOGNIZED,0
",",",",n,,0
In,in,s,,0
loathsome,loathsome,s,Negative_Relation,0
Beds,beds,c,SenseObject,0
",",",",s,,0
and,and,s,,0
leau'st,leau'st,s,UNRECOGNIZED,0
the,the,s,,0
Kingly,kingly,s,CommonAuthorities,0
Couch,couch,c,SenseObject,0
",",",",n,,0
A,a,s,,0
Watch-case,watch-case,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
a,a,s,,0
common,common,s,AbstractConcepts,0
Larum-Bell,larum-bell,c,SenseObject,0
?,?,n,Question,0
Will,will,s,PredictedFuture,0
thou,thou,c,DirectAddress,0
",",",",s,,0
upon,upon,s,,0
the,the,s,,0
high,high,s,,0
and,and,s,,0
giddie,giddie,s,UNRECOGNIZED,0
Mast,mast,c,SenseObject,0
",",",",n,,0
Seal,seal,s,SpaceRelation,0
up,up,s,SpaceRelation,1
the,the,s,,0
Ship-boyes,ship-boyes,s,UNRECOGNIZED,0
Eyes,eyes,c,SenseObject,0
",",",",s,,0
and,and,s,,0
rock,rock,s,SenseObject,0
his,his,s,PersonPronoun,0
Brains,brains,c,SenseObject,0
",",",",n,,0
In,in,s,,0
Cradle,cradle,s,SenseObject,0
of,of,s,,0
the,the,s,,0
rude,rude,s,Negative_Relation,0
imperious,imperious,s,StandardsNeg,0
Surge,surge,c,Motions,0
",",",",n,,0
And,and,s,,0
in,in,s,,0
the,the,s,,0
visitation,visitation,s,SceneShift,0
of,of,s,SceneShift,1
the,the,s,SenseObject,0
Winds,winds,c,SenseObject,1
",",",",n,,0
Who,who,s,,0
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Ruffian,ruffian,s,Negativity,0
Billows,billows,s,SenseProperty,0
by,by,s,,0
the,the,s,SpaceRelation,0
top,top,c,SpaceRelation,1
",",",",n,,0
Curling,curling,s,Motions,0
their,their,s,PersonPronoun,0
monstrous,monstrous,s,Negativity,0
heads,heads,c,SenseObject,0
",",",",s,,0
and,and,s,,0
hanging,hanging,s,SpaceRelation,0
them,them,n,,0
With,with,s,,0
deaff'ning,deaff'ning,s,UNRECOGNIZED,0
Clamors,clamors,s,SenseProperty,0
in,in,s,,0
the,the,s,,0
slippery,slippery,s,SenseProperty,0
Clouds,clouds,c,SenseObject,0
",",",",n,,0
That,that,s,Contingency,0
with,with,s,Contingency,1
the,the,s,Contingency,2
hurley,hurley,c,SenseObject,0
",",",",s,,0
Death,death,s,Negativity,0
it,it,s,,0
self,self,s,SubjectivePercept,0
awakes,awakes,c,PrivateThinking,0
?,?,n,Question,0
Can,can,s,Contingency,0
thou,thou,s,DirectAddress,0
(,(,c,,0
O,o,s,LangRef,0
partial,partial,s,SubjectivePercept,0
Sleep,sleep,c,Motions,0
),),s,,0
give,give,s,,0
thy,thy,s,DirectAddress,0
Repose,repose,n,SpaceRelation,0
To,to,s,,0
the,the,s,,0
wet,wet,s,SenseProperty,0
Sea-Boy,sea-boy,c,UNRECOGNIZED,0
",",",",s,,0
in,in,s,TimeDuration,0
an,an,s,TimeDuration,1
hour,hour,s,TimeDuration,2
so,so,s,,0
rude,rude,c,Negative_Relation,0
:,:,n,,0
And,and,s,,0
in,in,s,,0
the,the,s,,0
calmest,calmest,c,Comparison,0
",",",",s,,0
and,and,s,,0
most,most,s,Comparison,0
stillest,stillest,s,Comparison,0
Night,night,c,,0
",",",",n,,0
With,with,s,Generalization,0
all,all,s,Generalization,1
appliances,appliances,c,SenseObject,0
",",",",s,,0
and,and,s,,0
means,means,s,ProjectAhead,0
to,to,s,ProjectAhead,1
boot,boot,c,SenseObject,0
",",",",n,,0
Deny,deny,s,Repair_Citation,0
it,it,s,,0
to,to,s,,0
a,a,s,SenseObject,0
King,king,c,SenseObject,1
?,?,s,Question,0
Then,then,s,,0
