LOrd,lord,c,CommonAuthorities,0
another,another,c,Specifiers,0
.,.,nn,,0
In,in,s,Resistance,0
spite,spite,s,Resistance,1
of,of,s,Resistance,2
all,all,s,Generalization,0
his,his,s,Generalization,1
guards,guards,c,Resistance,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
see,see,s,,0
Palmyra,palmyra,c,SenseObject,0
;,;,n,,0
Though,though,s,Concessive,0
meanly,meanly,s,Negativity,0
born,born,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
a,a,s,,0
Kingly,kingly,s,CommonAuthorities,0
Soul,soul,s,Disclosure,0
yet,yet,c,SubjectiveTime,0
.,.,nn,SubjectiveTime,1
I,i,s,FirstPer,0
stand,stand,s,Confidence,0
upon,upon,s,Confidence,1
a,a,s,,0
precipice,precipice,c,SenseObject,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
fain,fain,n,Positivity,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
retire,retire,c,ReportingEvents,0
",",",",s,Resistance,0
but,but,s,Resistance,1
Love,love,s,Positivity,0
still,still,s,Updates,0
thrusts,thrusts,s,Motions,0
me,me,s,FirstPer,0
on,on,c,,0
:,:,n,,0
Now,now,s,Immediacy,0
I,i,s,FirstPer,0
grow,grow,s,ReportingEvents,0
bolder,bolder,c,Comparison,0
",",",",s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
speak,speak,s,ReportingEvents,0
to,to,s,ReportingEvents,1
him,him,c,PersonPronoun,0
.,.,n,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,Intensity,0
indeed,indeed,s,Intensity,1
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
that,that,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
speak,speak,c,ReportingEvents,0
",",",",n,,0
And,and,s,,0
if,if,s,Contingency,0
--,--,nn,,0
O,o,c,LangRef,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
sent,sent,s,SceneShift,0
to,to,s,SceneShift,1
scorn,scorn,s,Negative_Relation,0
my,my,s,FirstPer,0
fortunes,fortunes,c,ProjectAhead,0
;,;,n,,0
Your,your,s,DirectAddress,0
Sex,sex,s,AbstractConcepts,0
and,and,s,,0
Beauty,beauty,s,StandardsPos,0
are,are,s,DirectAddress,0
your,your,s,DirectAddress,1
privilege,privilege,c,SubjectivePercept,0
;,;,n,Resistance,0
But,but,s,Resistance,1
should,should,s,DirectAddress,0
your,your,s,DirectAddress,1
Brother,brother,s,PersonProperty,0
--,--,nn,,0
Now,now,s,Immediacy,0
he,he,s,SenseProperty,0
looks,looks,s,SenseProperty,1
angry,angry,c,Anger,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
speak,speak,c,ReportingEvents,0
.,.,n,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
some,some,s,Uncertainty,0
business,business,s,AbstractConcepts,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,Resistance,0
But,but,s,Resistance,1
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
worth,worth,s,AbstractConcepts,0
your,your,s,DirectAddress,0
knowledge,knowledge,c,CommonAuthorities,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
',',c,,0
twill,twill,s,SenseObject,0
be,be,s,ReportingStates,0
charity,charity,s,StandardsPos,0
to,to,s,ProjectAhead,0
let,let,s,ProjectAhead,1
me,me,s,FirstPer,0
mourn,mourn,n,Sad,0
My,my,s,FirstPer,0
griefs,griefs,s,,0
alone,alone,c,SpaceRelation,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
am,am,s,FirstPer,0
much,much,s,Intensity,0
disordered,disordered,c,Negativity,0
.,.,nn,,0
',',c,,0
Twill,twill,s,SenseObject,0
be,be,s,ReportingStates,0
more,more,s,Comparison,0
charity,charity,s,StandardsPos,0
to,to,s,,0
mourn,mourn,s,Sad,0
',',c,,0
em,em,s,SpaceRelation,0
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
:,:,n,,0
Heaven,heaven,s,Uncertainty,0
knows,knows,s,Uncertainty,1
I,i,s,FirstPer,0
pity,pity,s,Sad,0
you,you,c,DirectAddress,0
.,.,nn,,0
--,--,s,,0
Your,your,s,DirectAddress,0
pity,pity,c,Sad,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",n,,0
Is,is,s,Positivity,0
generous,generous,c,Positivity,1
",",",",s,Resistance,0
but,but,s,Resistance,1
it,it,s,,0
is,is,s,ReportingStates,0
unavailable,unavailable,c,StandardsNeg,0
.,.,nn,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
not,not,s,DenyDisclaim,0
till,till,s,AbstractConcepts,0
it,it,s,,0
is,is,s,ReportingStates,0
tried,tried,c,ReportingStates,0
.,.,n,ReportingStates,1
Your,your,s,DirectAddress,0
sorrows,sorrows,s,Sad,0
are,are,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
secret,secret,c,AbstractConcepts,0
;,;,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
lost,lost,n,Negativity,0
A,a,s,Negativity,1
Crown,crown,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Mistress,mistress,c,PersonProperty,0
.,.,nn,,0
--,--,s,,0
Are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
these,these,s,Immediacy,0
enough,enough,c,SubjectivePercept,0
?,?,n,Question,0
Hang,hang,s,SpaceRelation,0
two,two,s,Numbers,0
such,such,s,Intensity,0
weights,weights,s,AbstractConcepts,0
on,on,s,,0
any,any,s,,0
other,other,s,Specifiers,0
soul,soul,c,Disclosure,0
",",",",n,,0
And,and,s,,0
see,see,s,Contingency,0
if,if,s,Contingency,1
it,it,s,Contingency,0
can,can,s,Contingency,1
bear,bear,s,SenseObject,0
',',c,,0
em,em,c,SpaceRelation,0
.,.,nn,,0
More,more,c,Comparison,0
;,;,s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
banished,banished,c,Resistance,0
",",",",s,,0
by,by,s,,0
my,my,s,FirstPer,0
Brother's,brother's,s,PersonProperty,0
means,means,c,Definition,0
",",",",n,Definition,1
And,and,s,,0
never,never,s,DenyDisclaim,0
must,must,s,Insist,0
hope,hope,s,Positivity,0
again,again,s,RecurringEvents,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
your,your,s,DirectAddress,0
Princess,princess,c,PersonProperty,0
;,;,n,,0
Except,except,s,Exceptions,0
as,as,s,Exceptions,1
Prisoners,prisoners,s,Negativity,0
view,view,s,SenseProperty,0
fair,fair,s,StandardsPos,0
Walks,walks,s,Motions,0
and,and,s,,0
Streets,streets,c,SenseObject,0
",",",",n,,0
And,and,s,,0
careless,careless,s,Negativity,0
Passengers,passengers,s,PersonProperty,0
going,going,s,TimeDuration,0
by,by,s,TimeDuration,1
their,their,s,PersonPronoun,0
grates,grates,c,SenseObject,0
",",",",n,,0
To,to,s,,0
make,make,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
feel,feel,s,Negativity,0
the,the,s,Negativity,1
want,want,s,Negativity,2
of,of,s,Negativity,3
liberty,liberty,c,StandardsPos,0
.,.,n,Resistance,0
But,but,c,Resistance,1
",",",",s,Negativity,0
worse,worse,s,Negativity,1
then,then,s,,0
all,all,c,,0
",",",",n,,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
this,this,s,Immediacy,0
morning,morning,s,Immediacy,1
has,has,s,,0
enjoined,enjoined,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
Daughter,daughter,n,PersonProperty,0
TO,to,s,ProjectAhead,0
accept,accept,s,ProjectAhead,1
my,my,s,FirstPer,0
Brother's,brother's,s,PersonProperty,0
love,love,c,Positivity,0
.,.,nn,,0
--,--,s,,0
Is,is,s,ReportingStates,0
this,this,s,,0
your,your,s,DirectAddress,0
pity,pity,c,Sad,0
?,?,n,Question,0
You,you,s,DirectAddress,0
aggravate,aggravate,s,Negativity,0
my,my,s,FirstPer,0
griefs,griefs,c,,0
",",",",s,,0
and,and,s,,0
print,print,s,AbstractConcepts,0
',',c,,0
em,em,s,SpaceRelation,0
deeper,deeper,n,Comparison,0
In,in,s,,0
new,new,s,,0
and,and,s,,0
heavier,heavier,s,Comparison,0
stamps,stamps,c,SenseObject,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
as,as,s,CommonAuthorities,0
Physicians,physicians,s,CommonAuthorities,1
show,show,s,ReportingEvents,0
the,the,s,,0
desperate,desperate,s,Negativity,0
ill,ill,n,Negativity,0
TO,to,s,,0
indear,indear,s,UNRECOGNIZED,0
their,their,s,PersonPronoun,0
Art,art,c,AbstractConcepts,0
",",",",s,,0
by,by,s,,0
mittigating,mittigating,s,UNRECOGNIZED,0
pains,pains,n,SenseProperty,0
They,they,s,,0
cannot,cannot,s,DenyDisclaim,0
wholly,wholly,s,Intensity,0
cure,cure,c,Positivity,0
:,:,s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
despair,despair,n,Sad,0
Of,of,s,Sad,1
all,all,s,DirectAddress,0
you,you,s,DirectAddress,1
wish,wish,c,SubjectivePercept,0
",",",",s,,0
some,some,s,Uncertainty,0
part,part,s,,0
of,of,s,,0
it,it,c,,0
",",",",s,,0
because,because,n,ReasonBackward,0
Unhop'd,unhop'd,s,UNRECOGNIZED,0
for,for,c,,0
",",",",s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
grateful,grateful,c,Positivity,0
;,;,s,,0
and,and,s,,0
some,some,s,Specifiers,0
other,other,s,Specifiers,1
--,--,nn,,0
What,what,s,,0
other,other,c,Specifiers,0
?,?,nn,Question,0
Some,some,s,Specifiers,0
other,other,s,Specifiers,1
may,may,s,Contingency,0
--,--,n,,0
My,my,s,FirstPer,0
shame,shame,s,StandardsNeg,0
again,again,s,RecurringEvents,0
has,has,s,,0
seized,seized,s,,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
go,go,n,ReportingEvents,0
No,no,s,DenyDisclaim,0
farther,farther,s,SpaceRelation,0
--,--,nn,,0
These,these,s,Immediacy,0
often,often,s,RecurringEvents,0
failing,failing,c,StandardsNeg,0
",",",",s,,0
sighs,sighs,c,Motions,0
",",",",s,,0
and,and,s,,0
interruptions,interruptions,c,StandardsNeg,0
",",",",n,,0
Make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
imagine,imagine,s,DirectReasoning,0
you,you,s,DirectReasoning,1
have,have,s,,0
grief,grief,s,Sad,0
like,like,s,SubjectivePercept,0
mine,mine,c,FirstPer,0
:,:,n,,0
Have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
never,never,s,DenyDisclaim,0
loved,loved,c,Positivity,0
?,?,nn,Question,0
--,--,s,,0
I,i,c,FirstPer,0
?,?,s,Question,0
never,never,c,DenyDisclaim,0
:,:,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
in,in,s,Negativity,0
vain,vain,c,Negativity,1
;,;,n,,0
I,i,s,Insist,0
must,must,s,Insist,1
despair,despair,s,Sad,0
in,in,s,SpaceRelation,0
silence,silence,c,SpaceRelation,1
.,.,nn,,0
You,you,s,DirectAddress,0
come,come,s,ReportingEvents,0
as,as,s,ReportingEvents,1
I,i,s,FirstPer,0
suspected,suspected,s,Negativity,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
to,to,s,,0
mock,mock,c,Negativity,0
",",",",n,,0
At,at,s,SubjectivePercept,0
least,least,s,SubjectivePercept,1
observe,observe,s,ReportingEvents,0
my,my,s,FirstPer,0
griefs,griefs,c,,0
:,:,s,,0
take,take,s,Responsibility,0
it,it,s,Responsibility,1
not,not,s,DenyDisclaim,0
ill,ill,n,Negativity,0
That,that,s,Insist,0
I,i,s,Insist,1
must,must,s,Insist,2
leave,leave,s,,0
you,you,c,DirectAddress,0
.,.,nn,,0
You,you,s,Insist,0
must,must,s,Insist,1
not,not,s,DenyDisclaim,0
go,go,s,ReportingEvents,0
with,with,s,ReportingEvents,1
these,these,s,Immediacy,0
unjust,unjust,s,StandardsNeg,0
opinions,opinions,c,SubjectivePercept,0
.,.,n,Imperative,0
Command,command,s,Imperative,1
my,my,s,Autobio,0
life,life,c,Autobio,1
",",",",s,,0
and,and,s,,0
fortunes,fortunes,c,ProjectAhead,0
;,;,s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
wise,wise,c,StandardsPos,0
",",",",n,,0
Think,think,c,PrivateThinking,0
",",",",s,,0
and,and,s,,0
think,think,s,StandardsPos,0
well,well,c,StandardsPos,1
",",",",s,Autobio,0
what,what,s,Autobio,1
I,i,s,Autobio,2
can,can,s,Confidence,0
do,do,s,Confidence,1
to,to,s,,0
serve,serve,s,ReportingEvents,0
you,you,c,DirectAddress,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
but,but,s,Exceptions,0
one,one,s,Exceptions,1
thing,thing,s,Uncertainty,0
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
thoughts,thoughts,s,SelfDisclosure,2
and,and,s,,0
wishes,wishes,c,SubjectivePercept,0
:,:,n,,0
If,if,s,Contingency,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
means,means,s,AbstractConcepts,0
I,i,s,Contingency,0
can,can,s,Contingency,1
obtain,obtain,s,ReportingEvents,0
the,the,s,ReportingEvents,1
sight,sight,n,SenseProperty,0
Of,of,s,,0
my,my,s,FirstPer,0
adored,adored,s,Positivity,0
Palmyra,palmyra,c,SenseObject,0
;,;,s,,0
or,or,c,,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
harder,harder,c,Comparison,0
",",",",n,,0
One,one,s,Numbers,0
minutes,minutes,s,,0
time,time,c,,0
",",",",s,,0
to,to,s,,0
tell,tell,s,,0
her,her,c,PersonPronoun,0
",",",",s,,0
I,i,s,FirstPer,0
die,die,s,AbstractConcepts,0
hers,hers,c,PersonPronoun,0
.,.,n,,0
I,i,s,FirstPer,0
see,see,s,,0
I,i,s,Insist,0
am,am,s,Insist,1
not,not,s,Insist,2
to,to,s,Insist,3
expect,expect,s,ProjectAhead,0
it,it,s,,0
from,from,s,DirectAddress,0
you,you,c,DirectAddress,1
;,;,n,Specifiers,0
Nor,nor,s,Specifiers,1
could,could,c,Contingency,0
",",",",s,,0
indeed,indeed,c,Intensity,0
",",",",s,,0
with,with,s,StandardsPos,0
reason,reason,c,StandardsPos,1
.,.,nn,Imperative,0
Name,name,s,Imperative,1
any,any,s,,0
other,other,s,Specifiers,0
thing,thing,c,Uncertainty,0
:,:,s,,0
is,is,s,ReportingStates,0
Amalthea,amalthea,n,SenseObject,0
So,so,s,Anger,0
despicable,despicable,c,Anger,1
",",",",s,,0
she,she,s,Contingency,0
can,can,s,Contingency,1
serve,serve,s,ReportingEvents,0
your,your,s,DirectAddress,0
wishes,wishes,n,SubjectivePercept,0
In,in,s,,0
this,this,s,,0
alone,alone,c,SpaceRelation,0
?,?,nn,Question,0
--,--,s,,0
If,if,s,Contingency,0
I,i,s,Curiosity,0
should,should,s,Curiosity,1
ask,ask,s,Curiosity,2
of,of,s,CommonAuthorities,0
heaven,heaven,c,CommonAuthorities,1
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,Exceptions,0
other,other,s,Exceptions,1
suit,suit,c,SenseObject,0
.,.,nn,,0
To,to,s,DirectAddress,0
show,show,s,DirectAddress,1
you,you,c,DirectAddress,2
",",",",s,Metadiscourse,0
then,then,c,Metadiscourse,1
",",",",s,Metadiscourse,2
I,i,s,ReceivedPOV,0
can,can,s,ReceivedPOV,1
deny,deny,s,ReceivedPOV,2
you,you,s,DirectAddress,0
nothing,nothing,c,DenyDisclaim,0
",",",",n,Concessive,0
Though,though,s,Concessive,1
it,it,s,,0
is,is,s,ReportingStates,0
more,more,s,Comparison,0
hard,hard,s,Uncertainty,0
to,to,s,Uncertainty,1
me,me,s,FirstPer,0
then,then,s,,0
any,any,s,,0
other,other,c,Specifiers,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
it,it,s,,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,Imperative,0
Name,name,s,Imperative,1
quickly,quickly,c,SubjectiveTime,0
",",",",s,,0
name,name,s,ReportingEvents,0
the,the,s,ReportingEvents,1
means,means,c,Definition,0
",",",",s,Definition,1
speak,speak,s,ReportingEvents,0
my,my,s,FirstPer,0
good,good,s,StandardsPos,0
Angel,angel,c,StandardsPos,1
.,.,nn,,0
Be,be,s,ReportingStates,0
not,not,s,DenyDisclaim,0
so,so,s,DenyDisclaim,1
much,much,s,DenyDisclaim,2
o'rjoy'd,o'rjoy'd,c,UNRECOGNIZED,0
;,;,s,,0
for,for,c,,0
",",",",s,,0
if,if,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,c,DirectAddress,2
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
rather,rather,s,Resistance,0
dye,dye,s,SenseObject,0
then,then,s,Sequence,0
do,do,s,Sequence,1
it,it,c,,0
.,.,s,,0
This,this,s,Immediacy,0
night,night,s,Immediacy,1
the,the,s,CommonAuthorities,0
Court,court,n,CommonAuthorities,1
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
in,in,s,,0
Masquerade,masquerade,c,SubjectivePercept,0
;,;,n,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
attend,attend,s,SpaceRelation,0
on,on,s,,0
me,me,c,FirstPer,0
;,;,s,,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
disguise,disguise,n,SubjectivePercept,0
You,you,s,DirectAddress,0
may,may,s,DirectAddress,1
both,both,s,,0
see,see,s,,0
and,and,s,,0
speak,speak,s,ReportingEvents,0
to,to,s,ReportingEvents,1
her,her,c,PersonPronoun,0
",",",",n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
dare,dare,s,SubjectivePercept,0
venture,venture,s,Contingency,0
it,it,c,,0
.,.,nn,,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
were,were,s,ProjectBack,0
a,a,s,,0
God,god,s,CommonAuthorities,0
her,her,s,PersonPronoun,0
Guardian,guardian,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
bore,bore,s,ReportingEvents,0
in,in,s,,0
each,each,s,Specifiers,0
hand,hand,s,SenseObject,0
thunder,thunder,c,SenseObject,0
.,.,s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
venture,venture,c,Contingency,0
.,.,nn,,0
Farewell,farewell,s,SceneShift,0
then,then,c,,0
;,;,s,,0
two,two,s,ProjectAhead,0
hours,hours,s,ProjectAhead,1
hence,hence,s,ProjectAhead,2
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
expect,expect,s,ProjectAhead,0
you,you,c,DirectAddress,0
:,:,n,,0
My,my,s,FirstPer,0
heart's,heart's,s,,0
so,so,s,Intensity,0
full,full,c,Intensity,1
",",",",s,,0
that,that,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
stay,stay,s,TimeDuration,0
no,no,s,Updates,0
longer,longer,c,Updates,1
.,.,nn,,0
Already,already,s,Updates,0
it,it,s,,0
grows,grows,s,ReportingEvents,0
dusky,dusky,c,SenseProperty,0
;,;,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
prepare,prepare,n,ProjectAhead,0
With,with,s,SubjectiveTime,0
haste,haste,s,SubjectiveTime,1
for,for,s,,0
my,my,s,FirstPer,0
disguise,disguise,c,SubjectivePercept,0
.,.,s,Resistance,0
But,but,s,Resistance,1
who,who,s,Question,0
are,are,s,Question,1
these,these,c,Immediacy,0
?,?,nn,Question,0
It,it,s,,0
Is,is,s,Question,0
he,he,c,Question,1
;,;,s,,0
we,we,s,Insist,0
need,need,s,Insist,1
not,not,s,Insist,2
fear,fear,s,Fear,0
to,to,s,Fear,1
speak,speak,s,ReportingEvents,0
to,to,s,ReportingEvents,1
him,him,c,PersonPronoun,0
.,.,nn,,0
Leonidas,leonidas,c,UNRECOGNIZED,0
.,.,nn,,0
--,--,s,,0
Sure,sure,s,Confidence,0
I,i,s,Autobio,0
have,have,s,Autobio,1
known,known,s,Autobio,2
that,that,s,,0
voice,voice,c,,0
.,.,nn,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
some,some,s,Uncertainty,0
reason,reason,c,StandardsPos,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
;,;,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
Eubulus,eubulus,c,UNRECOGNIZED,0
",",",",n,,0
Who,who,s,,0
bred,bred,s,ReportingEvents,0
you,you,s,DirectAddress,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Princess,princess,c,PersonProperty,0
;,;,s,Specifiers,0
and,and,c,Specifiers,1
",",",",s,Specifiers,2
departing,departing,c,SceneShift,0
",",",",n,,0
Bequeathed,bequeathed,s,ReportingEvents,0
you,you,s,DirectAddress,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
care,care,c,StandardsPos,0
.,.,nn,,0
My,my,s,FirstPer,0
Foster,foster,c,StandardsPos,0
",",",",s,,0
Father,father,c,PersonProperty,0
!,!,s,,0
let,let,s,ReportingEvents,0
my,my,s,FirstPer,0
knees,knees,s,SenseObject,0
express,express,n,Citations,0
My,my,s,FirstPer,0
joys,joys,s,Positivity,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
return,return,c,RecurringEvents,0
!,!,nn,,0
Rise,rise,c,Motions,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
you,you,s,Insist,0
must,must,s,Insist,1
not,not,s,DenyDisclaim,0
kneel,kneel,c,Motions,0
.,.,nn,,0
--,--,s,,0
Ever,ever,s,Immediacy,0
since,since,s,Immediacy,1
you,you,s,Confront,0
left,left,s,Confront,1
me,me,c,Confront,2
",",",",n,,0
I,i,s,Autobio,0
have,have,s,Autobio,1
been,been,s,Autobio,2
wandering,wandering,s,Motions,0
in,in,s,Uncertainty,0
a,a,s,Uncertainty,1
maze,maze,s,Uncertainty,2
of,of,s,,0
fate,fate,c,SubjectivePercept,0
",",",",n,,0
Led,led,s,ReportingStates,0
by,by,s,ReportingStates,1
false,false,s,StandardsNeg,0
fires,fires,s,SenseObject,0
of,of,s,,0
a,a,s,,0
fantastic,fantastic,s,Intensity,0
glory,glory,c,StandardsPos,0
",",",",n,,0
And,and,s,,0
the,the,s,,0
vain,vain,s,Negativity,0
luster,luster,s,SenseProperty,0
of,of,s,,0
imagined,imagined,s,PrivateThinking,0
Crowns,crowns,c,SenseObject,0
",",",",n,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
ah,ah,c,OralCues,0
!,!,s,,0
why,why,s,Question,0
would,would,s,Request,0
you,you,s,Request,1
leave,leave,s,,0
me,me,c,FirstPer,0
?,?,s,Question,0
or,or,s,,0
how,how,s,Confront,0
could,could,s,Confront,1
you,you,n,Confront,2
Absent,absent,s,Negativity,0
yourself,yourself,s,DirectAddress,0
so,so,s,SubjectiveTime,0
long,long,c,SubjectiveTime,1
?,?,nn,Question,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
a,a,s,DirectAddress,2
most,most,s,Comparison,0
just,just,s,Intensity,0
account,account,s,AbstractConcepts,0
of,of,s,,0
both,both,c,,0
:,:,n,,0
And,and,s,,0
something,something,s,Uncertainty,0
more,more,s,Comparison,0
I,i,s,SelfReluctance,0
have,have,s,SelfReluctance,1
to,to,s,SelfReluctance,2
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,Aside,0
which,which,n,Aside,1
I,i,s,FirstPer,0
know,know,s,Confidence,0
must,must,s,Insist,0
cause,cause,s,Cause,0
your,your,s,DirectAddress,0
wonder,wonder,c,DirectAddress,1
;,;,s,Resistance,0
but,but,s,Resistance,1
this,this,s,SceneShift,0
place,place,c,SceneShift,1
",",",",n,Concessive,0
Though,though,s,Concessive,1
almost,almost,s,SubjectivePercept,0
hid,hid,s,SpaceRelation,0
in,in,s,SpaceRelation,1
darkness,darkness,c,SenseProperty,0
",",",",s,,0
is,is,s,Fear,0
not,not,s,Fear,1
safe,safe,c,Fear,2
.,.,n,,0
Already,already,s,Updates,0
I,i,s,SelfDisclosure,0
discern,discern,s,SelfDisclosure,1
some,some,s,Uncertainty,0
coming,coming,s,Motions,0
toward,toward,s,Motions,1
us,us,n,Inclusive,0
With,with,s,,0
lights,lights,c,SenseObject,0
",",",",s,,0
who,who,s,,0
may,may,s,Contingency,0
discover,discover,s,Curiosity,0
me,me,c,FirstPer,0
.,.,s,,0
Hermogenes,hermogenes,c,UNRECOGNIZED,0
",",",",n,,0
Your,your,s,DirectAddress,0
lodgings,lodgings,s,AbstractConcepts,0
are,are,s,ReportingStates,0
hard,hard,s,SpaceRelation,0
by,by,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
much,much,s,Intensity,0
more,more,s,Comparison,0
private,private,c,AbstractConcepts,0
.,.,nn,,0
There,there,s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
freely,freely,s,Disclosure,0
speak,speak,c,ReportingEvents,0
.,.,nn,,0
--,--,s,,0
Let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
make,make,s,SubjectiveTime,0
haste,haste,c,SubjectiveTime,1
;,;,n,,0
For,for,s,Specifiers,0
some,some,s,Specifiers,1
affairs,affairs,c,GenericEvents,0
",",",",s,,0
and,and,s,,0
of,of,s,,0
no,no,s,DenyDisclaim,0
small,small,s,DenyDisclaim,1
importance,importance,c,Curiosity,0
",",",",n,Imperative,0
Call,call,s,Imperative,1
me,me,s,FirstPer,0
another,another,s,Comparison,0
way,way,c,Comparison,1
.,.,nn,,0
We,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
have,have,s,,0
noble,noble,s,StandardsPos,0
sport,sport,s,AbstractConcepts,0
to,to,s,,0
night,night,c,,0
",",",",s,,0
Rhodophil,rhodophil,c,UNRECOGNIZED,0
;,;,s,,0
this,this,s,,0
Masquerading,masquerading,s,SubjectivePercept,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
most,most,n,Comparison,0
glorious,glorious,s,Positivity,0
invention,invention,nnn,StandardsPos,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
invented,invented,s,ReportingEvents,0
first,first,s,Sequence,0
by,by,s,Sequence,1
some,some,s,Uncertainty,0
jealous,jealous,s,Negative_Relation,0
Lover,lover,c,Positivity,0
",",",",s,,0
to,to,s,,0
discover,discover,s,Curiosity,0
the,the,s,Curiosity,1
haunts,haunts,n,Negativity,0
of,of,s,,0
his,his,s,PersonPronoun,0
Jilting,jilting,s,Negativity,0
Mistress,mistress,c,PersonProperty,0
;,;,s,,0
or,or,c,,0
",",",",s,,0
perhaps,perhaps,c,Uncertainty,0
",",",",s,,0
by,by,s,Uncertainty,0
some,some,s,Uncertainty,1
distressed,distressed,s,Negativity,0
servant,servant,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
gain,gain,s,,0
