CIcero,cicero,s,AbstractConcepts,0
the,the,s,,0
cause,cause,s,Cause,0
without,without,s,SubjectiveTime,0
delay,delay,c,SubjectiveTime,1
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
a,a,s,,0
piece,piece,s,SpaceRelation,0
of,of,s,SpaceRelation,1
land,land,s,SpaceRelation,2
is,is,s,ReportingStates,0
fallen,fallen,s,ReportingEvents,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
hear,hear,s,SubjectivePercept,0
say,say,c,SubjectivePercept,1
.,.,n,,0
A,a,s,StandardsPos,0
proper,proper,s,StandardsPos,1
plot,plot,s,LangRef,0
it,it,s,,0
is,is,s,ReportingStates,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
most,most,s,Comparison,0
true,true,c,StandardsPos,0
.,.,n,DirectAddress,0
which,which,s,DirectAddress,1
by,by,s,,0
sucsession,sucsession,s,UNRECOGNIZED,0
must,must,s,Insist,0
come,come,s,Transformation,0
to,to,s,Transformation,1
one,one,s,Transformation,2
of,of,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,n,,0
For,for,s,,0
thou,thou,s,DirectAddress,0
Cutbert,cutbert,s,UNRECOGNIZED,0
Cutpurse,cutpurse,c,PersonProperty,0
",",",",s,,0
wast,wast,s,ProjectBack,0
Cutbert,cutbert,s,UNRECOGNIZED,0
cutthroses,cutthroses,s,UNRECOGNIZED,0
son,son,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
thou,thou,s,DirectAddress,0
Pierce,pierce,s,Motions,0
pickpurse,pickpurse,c,UNRECOGNIZED,0
",",",",s,,0
by,by,s,TimeShift,0
that,that,s,TimeShift,1
time,time,s,TimeShift,2
thou,thou,s,DirectAddress,0
have,have,s,ReportingEvents,0
done,done,c,ReportingEvents,1
",",",",n,,0
Can,can,s,Contingency,0
derive,derive,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
pedigree,pedigree,s,StandardsPos,0
from,from,s,,0
an,an,s,ProjectBack,0
ancient,ancient,s,ProjectBack,1
house,house,c,SenseObject,0
:,:,n,,0
thy,thy,s,DirectAddress,0
father,father,s,PersonProperty,0
was,was,s,ProjectBack,0
tom,tom,s,PersonProperty,0
thief,thief,c,Negative_Relation,0
",",",",s,,0
thy,thy,s,DirectAddress,0
mother,mother,s,PersonProperty,0
tib,tib,s,AbstractConcepts,0
louce,louce,c,UNRECOGNIZED,0
.,.,n,,0
This,this,s,,0
piece,piece,s,SpaceRelation,0
of,of,s,SpaceRelation,1
land,land,s,SpaceRelation,2
whereto,whereto,s,CommonAuthorities,0
you,you,s,DirectAddress,0
inheritours,inheritours,s,UNRECOGNIZED,0
are,are,c,ReportingStates,0
",",",",n,,0
Is,is,s,ReportingStates,0
called,called,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
land,land,s,SpaceRelation,0
of,of,s,SpaceRelation,1
the,the,s,,0
two,two,s,Numbers,0
legged,legged,s,SenseProperty,0
mare,mare,c,SenseObject,0
.,.,n,Citations,0
In,in,s,Citations,1
this,this,s,Citations,2
piece,piece,s,Citations,3
of,of,s,,0
ground,ground,s,SenseObject,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
mare,mare,s,SenseObject,0
in,in,s,,0
deed,deed,c,AbstractConcepts,0
:,:,n,,0
Which,which,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
quickest,quickest,s,Comparison,0
mare,mare,s,SenseObject,0
in,in,s,,0
England,england,s,,0
for,for,s,,0
speed,speed,c,AbstractConcepts,0
.,.,n,,0
Therefore,therefore,s,ReasonForward,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
come,come,s,PredictedFuture,1
anon,anon,s,ProjectAhead,0
unto,unto,s,CommonAuthorities,0
me,me,c,FirstPer,0
:,:,n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
put,put,s,DirectAddress,0
you,you,s,DirectAddress,1
in,in,s,Specifiers,0
possession,possession,s,Specifiers,1
and,and,s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
shall,shall,s,ProjectAhead,0
see,see,c,,0
.,.,nn,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
believe,believe,s,PrivateThinking,0
that,that,s,PrivateThinking,1
such,such,s,Intensity,0
luck,luck,s,Positivity,0
is,is,s,ReportingStates,0
happened,happened,s,Contingency,0
unto,unto,s,CommonAuthorities,0
us,us,c,Inclusive,0
.,.,nnn,ConfirmedThght,0
It,it,s,ConfirmedThght,1
is,is,s,ConfirmedThght,2
true,true,s,ConfirmedThght,3
that,that,s,,0
I,i,s,FirstPer,0
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
do,do,s,Intensity,0
discuss,discuss,c,Citations,0
.,.,nnn,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
help,help,s,PredictedFuture,1
us,us,s,Inclusive,0
to,to,s,,0
this,this,s,,0
piece,piece,s,SenseObject,0
of,of,s,SenseObject,1
ground,ground,c,SenseObject,0
:,:,n,,0
Both,both,s,Inclusive,0
of,of,s,Inclusive,1
us,us,s,Inclusive,2
to,to,s,DirectAddress,0
you,you,s,DirectAddress,1
shall,shall,s,ProjectAhead,0
think,think,s,PrivateThinking,0
our,our,s,Inclusive,0
selves,selves,s,SubjectivePercept,0
bound,bound,c,ReportingEvents,0
.,.,nn,,0
Yes,yes,s,DirectAddress,0
in,in,s,StandardsPos,0
faith,faith,s,StandardsPos,1
you,you,s,Insist,0
shall,shall,s,Insist,1
have,have,s,Cause,0
it,it,c,Cause,1
",",",",s,,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
believe,believe,s,PrivateThinking,0
me,me,c,FirstPer,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
as,as,s,Positivity,0
good,good,s,Positivity,1
as,as,s,Positivity,2
my,my,s,Positivity,3
word,word,c,Positivity,4
",",",",s,,0
as,as,s,,0
shortly,shortly,s,SubjectiveTime,0
you,you,s,Insist,0
shall,shall,s,Insist,1
see,see,c,,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
brother,brother,s,PersonProperty,0
Pierce,pierce,s,Motions,0
we,we,s,ReceivedPOV,0
may,may,s,ReceivedPOV,1
think,think,s,ReceivedPOV,2
ourselves,ourselves,s,Inclusive,0
happy,happy,c,Positivity,0
",",",",n,,0
that,that,s,,0
ever,ever,s,Biographical_Time,0
we,we,s,,0
were,were,s,ProjectBack,0
with,with,s,,0
him,him,s,PersonPronoun,0
acquainted,acquainted,c,,0
:,:,nn,,0
Even,even,s,Resistance,0
so,so,s,Resistance,1
we,we,s,,0
may,may,s,Contingency,0
of,of,s,,0
certainty,certainty,c,Confidence,0
",",",",n,,0
that,that,s,,0
such,such,s,Intensity,0
good,good,s,Positivity,0
luck,luck,s,Positivity,1
unto,unto,s,CommonAuthorities,0
us,us,s,Inclusive,0
has,has,s,Updates,0
happened,happened,c,Updates,1
.,.,n,Resistance,0
But,but,s,Resistance,1
brother,brother,s,PersonProperty,0
Cutbert,cutbert,s,UNRECOGNIZED,0
is,is,s,Question,0
it,it,s,Question,1
not,not,s,DenyDisclaim,0
best,best,c,Comparison,0
",",",",n,,0
to,to,s,,0
go,go,s,ProjectAhead,0
in,in,s,ProjectAhead,1
for,for,s,ProjectAhead,2
a,a,s,TimeDuration,0
while,while,s,TimeDuration,1
and,and,s,,0
distribute,distribute,s,ReportingEvents,0
this,this,s,,0
booty,booty,c,AbstractConcepts,0
?,?,n,Question,0
where,where,s,SpaceRelation,0
we,we,s,SpaceRelation,1
three,three,s,Numbers,0
will,will,s,PredictedFuture,0
make,make,s,ReportingEvents,0
some,some,s,Uncertainty,0
feast,feast,c,SenseObject,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
quasse,quasse,s,UNRECOGNIZED,0
together,together,s,Inclusive,0
and,and,s,Positivity,0
be,be,s,Positivity,1
merry,merry,c,Positivity,2
.,.,nn,Question,0
What,what,s,Question,1
say,say,s,Citations,0
you,you,s,DirectAddress,0
Nichol,nichol,c,UNRECOGNIZED,0
?,?,s,Question,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
agree,agree,c,StandardsPos,0
",",",",nnn,Resistance,0
But,but,s,Resistance,1
soft,soft,s,SenseProperty,0
a,a,s,TimeDuration,0
while,while,s,TimeDuration,1
be,be,s,ReportingStates,0
ruled,ruled,s,ReportingEvents,0
by,by,s,Cause,0
me,me,c,Cause,1
",",",",n,,0
Look,look,s,ReportingEvents,0
yonder,yonder,s,SpaceRelation,0
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
not,not,s,DenyDisclaim,0
see,see,c,DenyDisclaim,1
.,.,n,Question,0
Who,who,s,Question,1
comes,comes,s,ReportingEvents,0
yonder,yonder,c,SpaceRelation,0
?,?,s,Question,0
a,a,s,TimeDuration,0
while,while,s,TimeDuration,1
we,we,s,,0
will,will,s,PredictedFuture,0
abide,abide,c,ReportingEvents,0
",",",",n,,0
Let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
say,say,s,Citations,0
his,his,s,PersonPronoun,0
pleasure,pleasure,s,Positivity,0
and,and,s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
stand,stand,s,SpaceRelation,0
aside,aside,c,SpaceRelation,1
.,.,nn,,0
Oh,oh,s,OralCues,0
gracious,gracious,s,StandardsPos,0
God,god,s,CommonAuthorities,0
how,how,s,,0
wonderful,wonderful,s,Positivity,0
are,are,s,ReportingStates,0
thy,thy,s,DirectAddress,0
woorks,woorks,c,UNRECOGNIZED,0
?,?,n,Question,0
how,how,s,,0
highly,highly,s,Intensity,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
men,men,s,PersonProperty,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
praised,praised,c,StandardsPos,0
?,?,n,Question,0
Of,of,s,,0
Christians,christians,c,PersonProperty,0
",",",",s,,0
Sarasins,sarasins,c,UNRECOGNIZED,0
",",",",s,,0
Jews,jews,s,PersonProperty,0
and,and,s,Specifiers,0
also,also,s,Specifiers,1
Turks,turks,c,PersonProperty,0
",",",",n,,0
thy,thy,s,DirectAddress,0
glory,glory,s,StandardsPos,0
ought,ought,s,Insist,0
to,to,s,Insist,1
be,be,s,ReportingStates,0
erected,erected,s,ReportingEvents,0
and,and,s,,0
raised,raised,n,ReportingEvents,0
What,what,s,,0
joys,joys,s,Positivity,0
have,have,s,,0
thou,thou,s,DirectAddress,0
prepared,prepared,s,ProjectAhead,0
for,for,s,ProjectAhead,1
the,the,s,,0
virtuous,virtuous,s,StandardsPos,0
life,life,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
such,such,s,Specifiers,0
as,as,s,Specifiers,1
have,have,s,,0
thy,thy,s,DirectAddress,0
name,name,s,LangRef,0
in,in,s,Positivity,0
love,love,s,Positivity,1
and,and,s,,0
awe,awe,c,Intensity,0
?,?,n,Question,0
thou,thou,s,DirectAddress,0
have,have,s,,0
promised,promised,s,StandardsPos,0
salvation,salvation,s,StandardsPos,0
to,to,s,,0
man,man,c,PersonProperty,0
",",",",s,,0
Child,child,s,PersonProperty,0
and,and,s,,0
wife,wife,c,PersonProperty,0
",",",",n,,0
that,that,s,,0
thy,thy,s,DirectAddress,0
precepts,precepts,s,CommonAuthorities,0
observe,observe,s,ReportingEvents,0
and,and,s,,0
keep,keep,s,TimeDuration,0
well,well,s,SenseObject,0
thy,thy,s,DirectAddress,0
law,law,c,AbstractConcepts,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
to,to,s,,0
the,the,s,,0
virtuous,virtuous,s,StandardsPos,0
life,life,s,AbstractConcepts,0
what,what,s,Question,0
does,does,s,Question,1
ensue,ensue,c,Sequence,0
?,?,n,Question,0
Vertutis,vertutis,s,UNRECOGNIZED,0
premium,premium,s,AbstractConcepts,0
honor,honor,s,StandardsPos,0
Tully,tully,s,AbstractConcepts,0
does,does,s,ReportingEvents,0
say,say,c,Citations,0
:,:,n,Citations,1
Honor,honor,s,StandardsPos,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
guerdon,guerdon,s,Positivity,0
for,for,s,,0
virtue,virtue,s,StandardsPos,0
due,due,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
eternal,eternal,s,RecurringEvents,0
salvation,salvation,s,StandardsPos,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
latter,latter,s,AbstractConcepts,0
day,day,c,TimeDuration,0
.,.,n,Question,0
How,how,s,Question,1
clear,clear,s,SpaceRelation,0
in,in,s,SpaceRelation,1
conscience,conscience,s,StandardsPos,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
virtuous,virtuous,s,StandardsPos,0
life,life,c,AbstractConcepts,0
?,?,n,Question,0
the,the,s,,0
vicious,vicious,s,Anger,0
has,has,s,,0
consciences,consciences,s,StandardsPos,0
so,so,s,,0
heavy,heavy,s,Resemblances,0
as,as,s,Resemblances,1
lead,lead,c,Resemblances,2
:,:,n,,0
their,their,s,PersonPronoun,0
conscience,conscience,s,StandardsPos,0
and,and,s,,0
their,their,s,PersonPronoun,0
doings,doings,s,GenericEvents,0
is,is,s,Generalization,0
always,always,s,Generalization,1
at,at,s,Negativity,0
strife,strife,c,Negativity,1
:,:,n,,0
And,and,s,,0
although,although,s,Concessive,0
they,they,s,,0
live,live,c,,0
:,:,s,,0
yet,yet,s,Resistance,0
in,in,s,,0
sin,sin,s,StandardsNeg,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
dead,dead,c,Negativity,0
.,.,nn,,0
God,god,s,CommonAuthorities,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
good,good,s,OralCues,0
morrow,morrow,s,OralCues,1
sir,sir,c,PersonProperty,0
",",",",s,,0
how,how,s,DirectAddress,0
do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
to,to,s,,0
day,day,c,TimeDuration,0
?,?,nnn,Question,0
God,god,s,CommonAuthorities,0
bless,bless,s,StandardsPos,0
you,you,s,DirectAddress,0
also,also,s,DirectAddress,1
both,both,s,,0
now,now,s,Immediacy,0
and,and,s,,0
always,always,c,SubjectiveTime,0
.,.,n,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
with,with,s,,0
me,me,s,FirstPer,0
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
any,any,s,DirectAddress,2
acquaintance,acquaintance,c,PersonProperty,0
?,?,nn,Question,0
Yea,yea,s,OralCues,0
mary,mary,s,PersonProperty,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
an,an,s,SelfDisclosure,2
old,old,s,Positivity,0
friend,friend,s,Positivity,1
of,of,s,DirectAddress,0
yours,yours,s,DirectAddress,1
perchance,perchance,c,Contingency,0
.,.,nnn,,0
I,i,s,FirstPer,0
fit,fit,s,ReportingEvents,0
be,be,s,ReportingStates,0
so,so,s,,0
I,i,s,FirstPer,0
marvel,marvel,s,Positivity,0
very,very,s,Intensity,0
much,much,c,Intensity,1
",",",",n,,0
That,that,s,,0
the,the,s,,0
dulnes,dulnes,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
f,f,s,AbstractConcepts,0
my,my,s,FirstPer,0
wit,wit,s,StandardsPos,0
should,should,s,Insist,0
be,be,s,ReportingStates,0
such,such,c,Intensity,0
.,.,n,,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
should,should,s,Insist,0
be,be,s,ReportingStates,0
altogether,altogether,s,Intensity,0
out,out,s,,0
of,of,s,,0
my,my,s,Autobio,0
memory,memory,c,Autobio,1
",",",",n,,0
tell,tell,s,Citations,0
me,me,s,Citations,1
your,your,s,DirectAddress,0
name,name,s,DirectAddress,1
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
heartily,heartily,c,Positivity,0
.,.,nn,,0
By,by,s,,0
the,the,s,CommonAuthorities,0
faith,faith,s,CommonAuthorities,1
of,of,s,,0
my,my,s,FirstPer,0
body,body,s,SenseObject,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
appose,appose,s,SpaceRelation,0
me,me,s,FirstPer,0
by,by,s,TimeShift,0
and,and,s,TimeShift,1
by,by,c,TimeShift,2
.,.,n,Resistance,0
But,but,s,Resistance,1
indeed,indeed,s,Intensity,0
I,i,s,Autobio,0
was,was,s,Autobio,1
but,but,s,Resistance,0
little,little,s,SenseProperty,0
when,when,s,Autobio,0
I,i,s,Autobio,1
was,was,s,Autobio,2
first,first,s,Sequence,0
borne,borne,c,ReportingStates,0
",",",",n,ReportingStates,1
And,and,s,,0
my,my,s,Autobio,0
mother,mother,s,Autobio,1
to,to,s,,0
tell,tell,s,Citations,0
me,me,s,Citations,1
my,my,s,Autobio,0
name,name,s,Autobio,1
thought,thought,s,PrivateThinking,0
it,it,s,PrivateThinking,1
scorn,scorn,c,Negative_Relation,0
.,.,nn,,0
I,i,s,Resistance,0
will,will,s,Resistance,1
never,never,s,Resistance,2
acquaint,acquaint,s,ReportingEvents,0
me,me,s,FirstPer,0
with,with,s,Specifiers,0
such,such,s,Specifiers,1
in,in,s,,0
any,any,s,Contingency,0
place,place,c,Contingency,1
",",",",n,,0
As,as,s,Comparison,0
are,are,s,Comparison,1
ashamed,ashamed,s,Sad,0
of,of,s,Sad,1
their,their,s,PersonPronoun,0
names,names,s,LangRef,0
by,by,s,,0
Gods,gods,s,CommonAuthorities,0
grace,grace,c,StandardsPos,0
.,.,nn,,0
I,i,s,Autobio,0
remember,remember,s,Autobio,1
my,my,s,Autobio,0
name,name,s,Autobio,1
now,now,s,Immediacy,0
it,it,s,,0
is,is,s,ReportingStates,0
come,come,s,PrivateThinking,0
to,to,s,PrivateThinking,1
mind,mind,c,PrivateThinking,2
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
mused,mused,s,SelfDisclosure,2
much,much,s,Intensity,0
before,before,s,Sequence,0
I,i,s,Contingency,0
could,could,s,Contingency,1
it,it,s,,0
find,find,c,,0
.,.,n,,0
Nich^le,nich^le,s,UNRECOGNIZED,0
newfangle,newfangle,s,UNRECOGNIZED,0
it,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
your,your,s,DirectAddress,0
old,old,s,DirectAddress,1
friend,friend,c,StandardsPos,0
.,.,nn,,0
My,my,s,FirstPer,0
friend,friend,s,StandardsPos,0
mary,mary,s,PersonProperty,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
thee,thee,s,DirectAddress,0
defye,defye,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,Generalization,0
all,all,s,Generalization,1
such,such,s,Intensity,0
company,company,s,AbstractConcepts,0
I,i,s,FirstPer,0
do,do,s,Intensity,0
deny,deny,c,Repair_Citation,0
.,.,n,,0
For,for,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,StandardsPos,0
companion,companion,s,StandardsPos,1
for,for,s,StandardsPos,2
roisters,roisters,s,SenseProperty,0
and,and,s,,0
ruffins,ruffins,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
fit,fit,s,StandardsPos,0
for,for,s,StandardsPos,1
any,any,s,,0
virtuous,virtuous,s,StandardsPos,0
companions,companions,c,Positivity,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
in,in,s,StandardsPos,0
faith,faith,s,StandardsPos,1
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
at,at,s,,0
plain,plain,s,SenseProperty,0
defiaunce,defiaunce,c,UNRECOGNIZED,0
?,?,n,Question,0
then,then,s,Sequence,0
I,i,s,Sequence,1
see,see,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
go,go,s,ReportingEvents,0
to,to,s,,0
mine,mine,s,FirstPer,0
old,old,s,SenseProperty,0
acquaintance,acquaintance,c,PersonProperty,0
.,.,n,OralCues,0
Well,well,s,OralCues,1
Cutbert,cutbert,s,UNRECOGNIZED,0
cutpurse,cutpurse,s,PersonProperty,0
and,and,s,,0
Pierce,pierce,s,Motions,0
pickpurse,pickpurse,c,UNRECOGNIZED,0
",",",",s,,0
we,we,s,Insist,0
must,must,s,Insist,1
go,go,s,ReportingEvents,0
together,together,n,ReportingEvents,1
For,for,s,Resemblances,0
like,like,s,Resemblances,1
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
like,like,s,SubjectivePercept,0
quoth,quoth,s,Citations,0
the,the,s,StandardsNeg,0
Devil,devil,s,StandardsNeg,1
to,to,s,,0
the,the,s,,0
Colier,colier,c,UNRECOGNIZED,0
.,.,nn,,0
Indeed,indeed,s,Intensity,0
thou,thou,s,DirectAddress,0
say,say,s,Citations,0
true,true,s,StandardsPos,0
it,it,s,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,2
be,be,s,Insist,3
so,so,c,AbstractConcepts,0
",",",",n,AbstractConcepts,1
For,for,s,Resemblances,0
like,like,s,Resemblances,1
will,will,s,PredictedFuture,0
ever,ever,s,PredictedFuture,1
to,to,s,,0
like,like,s,SubjectivePercept,0
go,go,c,ReportingEvents,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
my,my,s,FirstPer,0
conditions,conditions,s,AbstractConcepts,0
and,and,s,,0
thine,thine,s,UNRECOGNIZED,0
so,so,s,Updates,0
far,far,s,Updates,1
do,do,s,Intensity,0
disagree,disagree,c,Resistance,0
",",",",n,,0
That,that,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
familiarity,familiarity,s,PriorKnowledge,0
between,between,s,Inclusive,0
us,us,s,Inclusive,1
may,may,s,Contingency,0
be,be,c,Contingency,1
.,.,n,,0
For,for,s,,0
thou,thou,s,DirectAddress,0
nourishest,nourishest,s,UNRECOGNIZED,0
vice,vice,s,AbstractConcepts,0
both,both,s,,0
day,day,s,RecurringEvents,0
and,and,s,RecurringEvents,1
night,night,c,RecurringEvents,2
",",",",n,,0
My,my,s,Autobio,0
name,name,s,Autobio,1
is,is,s,ReportingStates,0
virtuous,virtuous,s,StandardsPos,0
life,life,s,AbstractConcepts,0
and,and,s,,0
in,in,s,,0
virtue,virtue,s,StandardsPos,0
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
delight,delight,c,Positivity,0
.,.,n,ReasonForward,0
So,so,s,ReasonForward,1
vice,vice,s,AbstractConcepts,0
and,and,s,,0
virtue,virtue,s,StandardsPos,0
cannot,cannot,s,DenyDisclaim,0
together,together,s,Inclusive,0
be,be,s,ReportingStates,0
united,united,c,Inclusive,0
",",",",n,Resistance,0
But,but,s,Resistance,1
the,the,s,Specifiers,0
one,one,s,Specifiers,1
the,the,s,Specifiers,0
other,other,s,Specifiers,1
has,has,s,RecurringEvents,0
always,always,s,RecurringEvents,1
spighted,spighted,c,UNRECOGNIZED,0
.,.,n,,0
For,for,s,,0
as,as,s,,0
water,water,s,SenseObject,0
quenches,quenches,s,ReportingEvents,0
fire,fire,s,SenseObject,0
and,and,s,,0
the,the,s,SenseObject,0
flame,flame,s,SenseObject,1
does,does,s,ReportingEvents,0
suppres,suppres,c,UNRECOGNIZED,0
",",",",n,ReasonForward,0
So,so,s,ReasonForward,1
virtue,virtue,s,StandardsPos,0
hates,hates,s,Negativity,0
vice,vice,s,AbstractConcepts,0
and,and,s,,0
seeks,seeks,s,ProjectAhead,0
a,a,s,ProjectAhead,1
redres,redres,c,UNRECOGNIZED,0
.,.,nn,,0
Tush,tush,s,SenseObject,0
if,if,s,Contingency,0
he,he,s,Contingency,1
be,be,s,ReportingStates,0
so,so,s,,0
dangerous,dangerous,s,Fear,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
not,not,s,DenyDisclaim,0
bim,bim,s,UNRECOGNIZED,0
esteem,esteem,c,StandardsPos,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
he,he,s,Updates,0
is,is,s,Updates,1
not,not,s,DenyDisclaim,0
for,for,s,Inclusive,0
our,our,s,Inclusive,1
company,company,s,AbstractConcepts,0
I,i,s,FirstPer,0
see,see,s,,0
very,very,s,StandardsPos,0
well,well,c,StandardsPos,1
:,:,n,,0
For,for,s,Contingency,0
if,if,s,Contingency,1
he,he,s,PersonPronoun,0
be,be,s,ReportingStates,0
so,so,s,,0
holy,holy,s,StandardsPos,0
as,as,s,TimeDuration,0
he,he,s,TimeDuration,1
does,does,s,ReportingEvents,0
seen,seen,c,ReportingStates,0
.,.,n,ReportingStates,1
we,we,s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
differ,differ,s,Comparison,0
as,as,s,Comparison,0
much,much,s,Comparison,1
as,as,s,Comparison,2
Heaven,heaven,s,Positivity,0
and,and,s,,0
Hell,hell,c,Negativity,0
.,.,nn,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
that,that,s,DirectAddress,2
like,like,s,SubjectivePercept,0
will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
like,like,s,SubjectivePercept,0
always,always,c,SubjectiveTime,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
you,you,s,DirectAddress,0
see,see,s,DirectAddress,1
how,how,s,,0
holily,holily,s,CommonAuthorities,0
he,he,s,Updates,0
is,is,s,Updates,1
now,now,s,Immediacy,0
bent,bent,c,SenseProperty,0
:,:,n,,0
To,to,s,ProjectAhead,0
seek,seek,s,ProjectAhead,1
his,his,s,PersonPronoun,0
company,company,s,AbstractConcepts,0
why,why,s,Curiosity,0
do,do,s,Curiosity,1
we,we,s,Curiosity,2
assay,assay,c,Curiosity,0
?,?,n,Question,0
I,i,s,Self_Promise,0
promise,promise,s,Self_Promise,1
you,you,c,Self_Promise,2
",",",",s,,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
will,will,c,DirectAddress,2
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
consent,consent,c,CommonAuthorities,0
.,.,n,,0
For,for,s,,0
I,i,s,FirstPer,0
pass,pass,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
for,for,s,SubjectivePercept,0
him,him,s,SubjectivePercept,1
be,be,s,ReportingStates,0
he,he,s,PersonPronoun,0
better,better,s,Comparison,0
or,or,s,,0
be,be,s,ReportingStates,0
he,he,s,PersonPronoun,0
wurise,wurise,c,UNRECOGNIZED,0
",",",",nn,,0
Friend,friend,s,StandardsPos,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
wise,wise,s,StandardsPos,0
be,be,s,ReportingStates,0
ware,ware,s,SenseObject,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
pursse,pursse,c,UNRECOGNIZED,0
.,.,n,,0
For,for,s,,0
this,this,s,,0
fellow,fellow,s,PersonProperty,0
may,may,s,Contingency,0
do,do,s,Contingency,1
you,you,s,DirectAddress,0
good,good,s,,0
when,when,s,,0
all,all,s,,0
comes,comes,s,ReportingEvents,0
to,to,s,Generalization,0
all,all,c,Generalization,1
",",",",n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
chauce,chauce,s,UNRECOGNIZED,0
to,to,s,,0
loose,loose,s,AbstractConcepts,0
your,your,s,DirectAddress,0
pursse,pursse,s,UNRECOGNIZED,0
in,in,s,,0
Cutpurse,cutpurse,s,PersonProperty,0
hall,hall,c,SenseObject,0
.,.,n,Resistance,0
