EXpect,expect,s,ProjectAhead,0
lend,lend,s,DirectAddress,0
me,me,s,DirectAddress,1
many,many,s,,0
a,a,s,SenseProperty,0
look,look,c,SenseProperty,1
",",",",n,Resistance,0
But,but,s,Resistance,1
yet,yet,s,Resistance,0
(,(,c,,0
none,none,s,DenyDisclaim,0
hears,hears,c,SpaceRelation,0
),),s,,0
all,all,s,,0
pass,pass,c,ReportingEvents,0
",",",",s,,0
none,none,s,DenyDisclaim,0
steps,steps,s,ReportingEvents,0
aside,aside,c,ReportingEvents,1
",",",",n,,0
The,the,s,,0
soaring,soaring,s,Motions,0
Falcon,falcon,s,SenseObject,0
stoopes,stoopes,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
at,at,s,,0
my,my,s,FirstPer,0
lure,lure,c,Positivity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
clippes,clippes,s,UNRECOGNIZED,0
her,her,s,PersonPronoun,0
wings,wings,c,SenseObject,0
",",",",s,,0
flees,flees,s,Negativity,0
on,on,c,,0
",",",",s,,0
heedes,heedes,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
her,her,s,DenyDisclaim,1
prey,prey,c,SenseObject,0
",",",",n,,0
I,i,s,FirstPer,0
see,see,s,,0
no,no,s,DenyDisclaim,0
Younker,younker,c,PersonProperty,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
no,no,s,DenyDisclaim,0
Serieant,serieant,s,UNRECOGNIZED,0
yet,yet,c,SubjectiveTime,0
;,;,n,SubjectiveTime,1
But,but,s,Resistance,0
Hans,hans,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
busy,busy,s,SubjectiveTime,0
with,with,s,,0
his,his,s,PersonPronoun,0
masters,masters,s,StandardsPos,0
corn,corn,c,SenseObject,0
",",",",n,,0
His,his,s,PersonPronoun,0
Markets,markets,s,AbstractConcepts,0
done,done,c,ReportingStates,0
",",",",s,ReportingStates,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sure,sure,s,PredictedFuture,0
he,he,s,PredictedFuture,1
will,will,s,PredictedFuture,2
be,be,s,SpaceRelation,0
here,here,c,SpaceRelation,1
",",",",n,,0
O,o,s,LangRef,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
man,man,s,PersonProperty,0
lives,lives,s,,0
bravely,bravely,c,StandardsPos,0
",",",",s,,0
keeps,keeps,s,TimeDuration,0
an,an,s,SenseObject,0
house,house,c,SenseObject,1
",",",",n,,0
Releeues,releeues,s,UNRECOGNIZED,0
the,the,s,StandardsNeg,0
poor,poor,c,StandardsNeg,1
",",",",s,,0
his,his,s,PersonPronoun,0
gates,gates,s,SenseObject,0
be,be,s,ReportingStates,0
never,never,s,DenyDisclaim,0
shut,shut,c,ReportingStates,0
;,;,n,ReportingStates,1
His,his,s,PersonPronoun,0
tables,tables,s,SenseObject,0
free,free,c,AbstractConcepts,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
meat,meat,s,SenseObject,0
for,for,s,,0
honest,honest,s,StandardsPos,0
men,men,c,StandardsPos,1
:,:,n,,0
He,he,s,PersonPronoun,0
liude,liude,s,UNRECOGNIZED,0
in,in,s,,0
England,england,c,,0
",",",",s,,0
learnt,learnt,s,StandardsPos,0
that,that,s,,0
countries,countries,s,AbstractConcepts,0
guise,guise,c,SubjectivePercept,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
Hospitality,hospitality,c,Positivity,0
",",",",s,,0
few,few,s,AbstractConcepts,0
such,such,s,AbstractConcepts,1
be,be,s,SpaceRelation,0
here,here,c,SpaceRelation,1
:,:,n,,0
Yet,yet,s,Resistance,0
frugall,frugall,s,UNRECOGNIZED,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
was,was,s,ProjectBack,0
never,never,s,DenyDisclaim,0
prodigal,prodigal,c,Negativity,0
",",",",n,,0
Spends,spends,s,ReportingEvents,0
nothing,nothing,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
",",",",s,Resistance,0
but,but,s,Resistance,1
what,what,s,,0
he,he,s,PersonPronoun,0
well,well,s,SenseObject,0
may,may,s,Contingency,0
spare,spare,c,SenseProperty,0
",",",",n,,0
He,he,s,PersonPronoun,0
borrowes,borrowes,s,UNRECOGNIZED,0
naught,naught,c,Negativity,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
lends,lends,s,ReportingEvents,0
on,on,s,,0
usury,usury,c,StandardsNeg,0
:,:,n,,0
Yet,yet,s,Updates,0
has,has,s,Updates,1
enough,enough,c,SubjectivePercept,0
.,.,nn,,0
Mine,mine,s,SelfDisclosure,0
Host,host,c,SelfDisclosure,1
",",",",s,,0
what,what,s,Specifiers,0
all,all,s,Specifiers,1
alone,alone,c,SpaceRelation,0
?,?,n,Question,0
And,and,s,,0
market,market,s,AbstractConcepts,0
day,day,c,TimeDuration,0
",",",",s,,0
why,why,s,Question,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
wondrous,wondrous,s,Curiosity,0
strange,strange,c,Curiosity,1
.,.,nn,,0
My,my,s,FirstPer,0
noble,noble,s,StandardsPos,0
Younker,younker,c,PersonProperty,0
:,:,s,,0
Welcome,welcome,s,Positivity,0
Gentlemen,gentlemen,c,Positivity,0
",",",",n,,0
I,i,s,SelfDisclosure,0
want,want,s,SelfDisclosure,1
such,such,s,Intensity,0
guests,guests,c,PersonProperty,0
",",",",s,,0
heeres,heeres,s,UNRECOGNIZED,0
beer,beer,s,SenseObject,0
was,was,s,ProjectBack,0
never,never,s,DenyDisclaim,0
drunk,drunk,c,ReportingStates,0
",",",",n,ReportingStates,1
Fresh,fresh,s,SenseProperty,0
set,set,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
broach,broach,c,SenseObject,0
:,:,s,,0
puts,puts,s,Motions,0
down,down,s,Motions,1
the,the,s,Motions,2
Diamont,diamont,n,UNRECOGNIZED,0
For,for,s,,0
lively,lively,s,Positivity,0
sparkling,sparkling,c,SenseProperty,0
:,:,s,,0
of,of,s,,0
transparent,transparent,s,SenseProperty,0
view,view,c,SenseProperty,0
",",",",n,,0
More,more,s,Comparison,0
clear,clear,s,,0
then,then,s,,0
amber,amber,c,SenseObject,0
",",",",s,,0
or,or,s,,0
fair,fair,s,StandardsPos,0
orient,orient,s,ReportingEvents,0
pearl,pearl,c,SenseObject,0
",",",",n,,0
Fetched,fetched,s,SceneShift,0
from,from,s,SceneShift,1
the,the,s,,0
farthest,farthest,s,SpaceRelation,0
Inde,inde,c,SenseProperty,0
",",",",nn,,0
How,how,s,Updates,0
now,now,s,Updates,1
mine,mine,s,SelfDisclosure,0
Host,host,c,SelfDisclosure,1
?,?,nnn,Question,0
Spare,spare,s,SenseProperty,0
so,so,s,Intensity,0
much,much,s,Intensity,1
courtesy,courtesy,c,Positivity,0
",",",",s,,0
lest,lest,s,Negativity,0
we,we,s,,0
suspect,suspect,n,Negativity,0
Some,some,s,Uncertainty,0
hidden,hidden,s,SubjectivePercept,0
craft,craft,c,SenseObject,0
.,.,nn,,0
In,in,s,,0
me,me,c,FirstPer,0
?,?,s,Question,0
you,you,s,DirectAddress,0
know,know,s,DirectAddress,1
me,me,s,FirstPer,0
well,well,c,OralCues,0
",",",",n,OralCues,1
Plain,plain,s,SenseProperty,0
Flutterkin,flutterkin,c,UNRECOGNIZED,0
",",",",s,,0
a,a,s,,0
down,down,c,,0
",",",",s,,0
right,right,s,,0
dealing,dealing,s,ReportingEvents,0
man,man,c,PersonProperty,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
guardes,guardes,s,UNRECOGNIZED,0
to,to,s,,0
set,set,s,ReportingEvents,0
me,me,s,FirstPer,0
bravely,bravely,s,StandardsPos,0
out,out,c,,0
;,;,n,Resistance,0
But,but,s,Resistance,1
what,what,s,Resistance,2
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
I,i,s,FirstPer,0
speak,speak,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
freely,freely,s,Disclosure,0
too,too,c,Metadiscourse,0
",",",",n,Metadiscourse,1
Without,without,s,Contingency,0
deceit,deceit,s,Anger,0
or,or,s,,0
simulation,simulation,c,Resemblances,0
.,.,nn,Question,0
Why,why,s,Question,1
then,then,s,,0
two,two,s,Numbers,0
cans,cans,s,SenseObject,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
best,best,s,Comparison,0
English,english,s,AbstractConcepts,0
beer,beer,nnn,SenseObject,0
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
done,done,s,Sequence,0
with,with,s,Sequence,1
much,much,s,Intensity,0
celerity,celerity,c,StandardsPos,0
.,.,nnn,Imperative,0
Come,come,s,Imperative,1
Serieant,serieant,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
have,have,s,Insist,2
construction,construction,n,AbstractConcepts,0
Of,of,s,,0
Ouids,ouids,s,UNRECOGNIZED,0
verses,verses,c,SenseProperty,0
",",",",s,,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
bate,bate,s,Motions,0
an,an,s,Positivity,0
ace,ace,n,Positivity,1
Before,before,s,Sequence,0
you,you,s,DirectAddress,0
drink,drink,c,Motions,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
stay,stay,s,TimeDuration,0
so,so,s,SubjectiveTime,0
long,long,c,SubjectiveTime,1
.,.,nn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
too,too,s,,0
hasty,hasty,c,SubjectiveTime,0
",",",",s,,0
spare,spare,s,SenseProperty,0
me,me,s,FirstPer,0
yet,yet,s,Resistance,0
a,a,s,TimeDuration,0
while,while,c,TimeDuration,1
",",",",n,,0
And,and,s,Sequence,0
then,then,s,Sequence,1
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
fit,fit,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,Imperative,0
Pray,pray,s,Imperative,1
thee,thee,s,DirectAddress,0
quick,quick,c,SubjectiveTime,0
",",",",s,,0
dispatch,dispatch,c,ReportingEvents,0
",",",",n,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
some,some,s,Uncertainty,0
business,business,s,AbstractConcepts,0
calls,calls,s,ReportingEvents,0
me,me,s,FirstPer,0
soon,soon,s,ProjectAhead,0
from,from,s,,0
hence,hence,c,ReasonForward,0
.,.,nn,Imperative,0
Think,think,s,Imperative,1
you,you,s,DirectAddress,0
I,i,s,Insist,0
cannot,cannot,c,Insist,1
",",",",s,,0
am,am,s,Question,0
I,i,s,Question,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
fool,fool,c,Negativity,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
truly,truly,c,Intensity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
love,love,s,Positivity,0
to,to,s,Positivity,1
learn,learn,c,,0
",",",",nnn,,0
Why,why,s,Curiosity,0
then,then,s,Curiosity,1
give,give,s,SubjectivePercept,0
ear,ear,c,SubjectivePercept,1
",",",",s,,0
take,take,s,SubjectivePercept,0
heed,heed,c,SubjectivePercept,1
",",",",s,,0
and,and,s,,0
mark,mark,s,AbstractConcepts,0
me,me,s,FirstPer,0
well,well,c,OralCues,0
",",",",n,OralCues,1
You,you,s,DirectAddress,0
often,often,s,GenericEvents,0
watch,watch,s,GenericEvents,1
to,to,s,,0
take,take,s,ReportingEvents,0
me,me,s,FirstPer,0
at,at,s,Negativity,0
the,the,s,Negativity,1
worst,worst,c,Negativity,2
;,;,n,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
bar,bar,s,SenseObject,0
that,that,c,,0
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
no,no,s,DenyDisclaim,0
cunning,cunning,s,Negativity,0
trick,trick,c,SubjectivePercept,0
.,.,n,,0
Fert,fert,s,UNRECOGNIZED,0
animus,animus,c,Anger,0
;,;,s,,0
my,my,s,SelfDisclosure,0
mind,mind,s,SelfDisclosure,1
prouokes,prouokes,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
:,:,s,,0
Dij,dij,n,UNRECOGNIZED,0
Coeptis,coeptis,s,,0
aspirate,aspirate,s,Motions,0
meis,meis,c,UNRECOGNIZED,0
:,:,s,,0
Ye,ye,s,OralCues,0
gods,gods,n,CommonAuthorities,0
Bless,bless,s,StandardsPos,0
my,my,s,FirstPer,0
proceedings,proceedings,c,CommonAuthorities,0
:,:,s,,0
dicere,dicere,c,,0
",",",",s,,0
to,to,s,Metadiscourse,0
speak,speak,n,Metadiscourse,1
Of,of,c,Metadiscourse,2
:,:,s,,0
Corpora,corpora,s,AbstractConcepts,0
mutatas,mutatas,c,UNRECOGNIZED,0
:,:,s,,0
Bodies,bodies,s,SenseObject,0
changde,changde,c,UNRECOGNIZED,0
",",",",n,,0
In,in,s,,0
noua,noua,s,UNRECOGNIZED,0
formas,formas,c,UNRECOGNIZED,0
:,:,s,,0
to,to,s,,0
new,new,s,,0
shapes,shapes,c,AbstractConcepts,0
:,:,s,,0
nam,nam,s,UNRECOGNIZED,0
vos,vos,n,,0
Mutastis,mutastis,s,UNRECOGNIZED,0
and,and,s,,0
illas,illas,c,UNRECOGNIZED,0
:,:,s,,0
for,for,s,DirectAddress,0
you,you,s,DirectAddress,1
transformde,transformde,n,UNRECOGNIZED,0
Those,those,s,,0
bodies,bodies,s,SenseObject,0
strangely,strangely,c,Uncertainty,0
;,;,s,,0
yea,yea,s,OralCues,0
and,and,s,,0
altered,altered,s,ReportingEvents,0
sore,sore,n,Negativity,0
Their,their,s,PersonPronoun,0
shapes,shapes,s,AbstractConcepts,0
to,to,s,,0
that,that,s,,0
they,they,s,Biographical_Time,0
never,never,s,Biographical_Time,1
had,had,s,ProjectBack,0
before,before,c,Sequence,0
.,.,nn,,0
That,that,s,,0
same,same,s,Comparison,0
addition,addition,c,AbstractConcepts,0
",",",",s,,0
adds,adds,s,StandardsPos,0
life,life,s,StandardsPos,1
to,to,s,,0
the,the,s,,0
rest,rest,c,,0
",",",",n,,0
And,and,s,,0
wipes,wipes,s,Motions,0
poor,poor,s,Negativity,0
Priscians,priscians,s,UNRECOGNIZED,0
head,head,c,SenseObject,0
",",",",s,,0
that's,that's,s,ReportingStates,0
foully,foully,s,Negative_Relation,0
broke,broke,c,,0
:,:,nn,Question,0
Why,why,c,Question,1
",",",",s,,0
is,is,s,Question,0
it,it,s,Question,1
not,not,s,StandardsNeg,0
right,right,c,StandardsNeg,1
?,?,nnn,Question,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
none,none,s,DenyDisclaim,0
can,can,s,Contingency,0
mend,mend,s,Positivity,0
it,it,c,,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
now,now,s,Immediacy,0
sir,sir,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
our,our,s,Inclusive,0
other,other,s,Specifiers,0
argument,argument,c,LangRef,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
give,give,s,,0
of,of,c,,0
",",",",s,,0
before,before,s,Sequence,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
satisfied,satisfied,c,ReportingStates,0
.,.,nn,ReportingStates,1
Fly,fly,s,SceneShift,0
to,to,s,SceneShift,1
him,him,s,PersonPronoun,0
Serieant,serieant,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
take,take,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
part,part,c,,0
",",",",n,,0
To,to,s,,0
serve,serve,s,CommonAuthorities,0
on,on,s,CommonAuthorities,1
horseback,horseback,c,SpaceRelation,0
",",",",s,,0
is,is,s,Positivity,0
best,best,s,Positivity,1
service,service,s,StandardsPos,0
still,still,c,Updates,0
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
maintain,maintain,s,TimeDuration,0
it,it,c,,0
",",",",s,,0
while,while,s,TimeDuration,0
I,i,s,SelfDisclosure,0
live,live,s,SelfDisclosure,1
one,one,s,TimeShift,0
day,day,c,TimeShift,1
.,.,nn,,0
Against,against,s,Resistance,0
him,him,s,Resistance,1
and,and,s,,0
you,you,c,DirectAddress,0
",",",",s,Resistance,0
but,but,s,Resistance,1
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
speak,speak,c,ReportingEvents,0
",",",",n,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
show,show,s,Metadiscourse,2
my,my,s,Support,0
reasons,reasons,s,Support,1
what,what,s,Metadiscourse,0
I,i,s,Metadiscourse,1
think,think,s,Metadiscourse,2
are,are,s,Metadiscourse,3
fit,fit,c,ReportingEvents,0
.,.,nn,,0
They,they,s,ReportingStates,0
are,are,s,ReportingStates,1
here,here,s,SpaceRelation,0
before,before,s,Inclusive,0
us,us,c,Inclusive,1
.,.,nnn,,0
We,we,s,Metadiscourse,0
come,come,s,Metadiscourse,1
in,in,s,TimeDuration,0
time,time,c,TimeDuration,1
",",",",n,TimeDuration,2
Here,here,s,Immediacy,0
comes,comes,s,Immediacy,1
mine,mine,s,SelfDisclosure,0
host,host,s,SelfDisclosure,1
propt,propt,s,UNRECOGNIZED,0
up,up,s,,0
between,between,s,,0
two,two,s,Numbers,0
cans,cans,c,SenseObject,0
.,.,nn,,0
Tha'ts,tha'ts,s,UNRECOGNIZED,0
well,well,c,OralCues,0
",",",",s,OralCues,1
all,all,s,Positivity,0
good,good,c,Positivity,1
.,.,nnn,,0
A,a,s,,0
pair,pair,s,SenseObject,0
of,of,s,SenseObject,1
pretty,pretty,s,SubjectivePercept,0
youths,youths,c,PersonProperty,0
;,;,n,,0
Show,show,s,ReportingEvents,0
me,me,s,FirstPer,0
but,but,s,Exceptions,0
one,one,s,Exceptions,1
six,six,s,Numbers,0
pence,pence,s,AbstractConcepts,0
Pasquill,pasquill,c,UNRECOGNIZED,0
",",",",s,,0
then,then,s,Sequence,0
I,i,s,Sequence,1
Will,will,s,PredictedFuture,0
say,say,c,Citations,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
Wilt,wilt,s,SenseProperty,0
quickly,quickly,s,SubjectiveTime,0
thrive,thrive,c,StandardsPos,0
.,.,nn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
that,that,s,,0
I,i,s,Contingency,0
can,can,c,Contingency,1
",",",",s,,0
see,see,s,,0
there,there,c,SpaceRelation,0
.,.,n,SpaceRelation,1
There,there,s,ReportingStates,0
Is,is,s,ReportingStates,1
four,four,c,Numbers,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
unspent,unspent,c,AbstractConcepts,0
.,.,s,,0
believe,believe,s,PrivateThinking,0
your,your,s,DirectAddress,0
eyes,eyes,c,SenseObject,0
.,.,nn,,0
God,god,s,CommonAuthorities,0
bless,bless,s,StandardsPos,0
mine,mine,s,SelfDisclosure,0
eyes,eyes,c,SelfDisclosure,1
",",",",s,Resistance,0
but,but,s,Resistance,1
Hans,hans,s,UNRECOGNIZED,0
what,what,s,,0
news,news,s,Updates,0
at,at,s,SpaceRelation,0
home,home,c,SpaceRelation,1
.,.,n,Question,0
How,how,s,Question,1
fares,fares,s,SubjectivePercept,0
my,my,s,Autobio,0
Parents,parents,c,Autobio,1
",",",",s,,0
are,are,s,Question,0
they,they,s,Question,1
both,both,s,,0
in,in,s,StandardsPos,0
health,health,c,StandardsPos,1
?,?,nn,Question,0
They,they,s,,0
send,send,s,ReportingEvents,0
their,their,s,PersonPronoun,0
blessing,blessing,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
your,your,s,DirectAddress,0
mothers,mothers,c,PersonProperty,0
",",",",s,,0
it,it,n,ProjectAhead,0
Is,is,s,ProjectAhead,1
to,to,s,ProjectAhead,2
be,be,s,ProjectAhead,3
felt,felt,c,PrivateThinking,0
:,:,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
leaquer,leaquer,s,UNRECOGNIZED,0
on,on,s,,0
de,de,s,AbstractConcepts,0
tangde,tangde,c,UNRECOGNIZED,0
",",",",n,,0
It,it,s,,0
cleaues,cleaues,s,UNRECOGNIZED,0
fast,fast,s,SubjectiveTime,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
palms,palms,c,SenseObject,0
:,:,s,,0
nay,nay,s,OralCues,0
sir,sir,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,SenseProperty,0
gold,gold,c,SenseProperty,1
",",",",n,,0
The,the,s,,0
purest,purest,s,StandardsPos,0
metal,metal,s,SenseObject,0
that,that,s,,0
the,the,s,SpaceRelation,0
earth,earth,s,SpaceRelation,1
affoords,affoords,c,UNRECOGNIZED,0
.,.,nn,,0
Fill,fill,s,ReportingEvents,0
out,out,s,ReportingEvents,1
some,some,s,Uncertainty,0
Beer,beer,s,SenseObject,0
mine,mine,s,SelfDisclosure,0
Host,host,c,SelfDisclosure,1
.,.,nnn,,0
Heeres,heeres,s,UNRECOGNIZED,0
to,to,s,,0
that,that,s,,0
hand,hand,c,SenseObject,0
;,;,n,,0
That,that,s,,0
blessed,blessed,s,StandardsPos,0
you,you,s,DirectAddress,0
so,so,s,DirectAddress,1
with,with,s,,0
crosses,crosses,s,SpaceRelation,0
of,of,s,Specifiers,0
that,that,s,Specifiers,1
kind,kind,c,Specifiers,2
.,.,nn,,0
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
pledgde,pledgde,c,UNRECOGNIZED,0
.,.,nnn,Imperative,0
Hang,hang,s,Imperative,1
him,him,s,PersonPronoun,0
says,says,s,Resistance,0
nay,nay,c,Resistance,1
.,.,nnn,,0
Not,not,s,DenyDisclaim,0
I,i,c,FirstPer,0
.,.,nnn,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
I,i,c,FirstPer,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
he,he,c,PersonPronoun,0
",",",",s,Resistance,0
but,but,s,Resistance,1
with,with,s,,0
as,as,s,,0
good,good,s,,0
a,a,s,SubjectivePercept,0
will,will,c,SubjectivePercept,1
",",",",n,,0
As,as,s,,0
ere,ere,s,ProjectBack,0
I,i,s,FirstPer,0
came,came,s,Transformation,0
from,from,s,Transformation,1
School,school,c,,0
",",",",s,,0
with,with,s,,0
leave,leave,s,SceneShift,0
to,to,s,SceneShift,1
play,play,c,ReportingEvents,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
leave,leave,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
begin,begin,s,Sequence,0
this,this,s,,0
round,round,c,SenseProperty,0
;,;,n,,0
This,this,s,,0
swelling,swelling,s,SenseObject,0
cup,cup,s,SenseObject,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
drink,drink,s,Motions,0
lively,lively,s,Positivity,0
out,out,c,,0
",",",",n,,0
Not,not,s,DenyDisclaim,0
one,one,s,DenyDisclaim,1
word,word,s,LangRef,0
more,more,c,Comparison,0
",",",",s,,0
before,before,s,Sequence,0
I,i,s,FirstPer,0
seet,seet,s,UNRECOGNIZED,0
about,about,c,,0
.,.,nn,,0
In,in,s,,0
this,this,s,,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
please,please,s,Positivity,0
you,you,c,DirectAddress,0
",",",",s,Resistance,0
but,but,s,Resistance,1
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
drink,drink,s,Motions,0
no,no,s,DenyDisclaim,0
more,more,c,DenyDisclaim,1
.,.,n,,0
The,the,s,Curiosity,0
question,question,s,Curiosity,1
which,which,s,,0
I,i,s,FirstPer,0
prosecute,prosecute,s,Negativity,0
is,is,s,ReportingStates,0
this,this,c,Immediacy,0
",",",",n,Immediacy,1
If,if,s,Contingency,0
horse,horse,s,SenseObject,0
or,or,s,,0
foot,foot,s,SenseObject,0
should,should,s,Insist,0
have,have,s,,0
pre-eminence,pre-eminence,c,StandardsPos,0
:,:,n,,0
They,they,s,ReportingStates,0
are,are,s,ReportingStates,1
needful,needful,s,SubjectivePercept,0
both,both,c,,0
",",",",s,,0
to,to,s,,0
make,make,s,ReportingEvents,0
an,an,s,,0
army,army,s,CommonAuthorities,0
up,up,c,,0
:,:,n,,0
Yet,yet,s,Resistance,0
those,those,s,,0
great,great,s,Intensity,0
Armies,armies,s,PersonProperty,0
which,which,s,,0
the,the,s,,0
Tartars,tartars,s,SenseObject,0
used,used,c,ReportingStates,0
",",",",n,ReportingStates,1
Were,were,s,ProjectBack,0
all,all,s,ProjectBack,1
of,of,s,,0
horse,horse,c,SenseObject,0
;,;,s,,0
so,so,s,,0
were,were,s,ProjectBack,0
the,the,s,,0
Persians,persians,n,PersonProperty,0
Till,till,s,AbstractConcepts,0
later,later,s,TimeShift,0
times,times,s,ReportingEvents,0
the,the,s,ReportingEvents,1
English,english,s,AbstractConcepts,0
Shirleis,shirleis,s,UNRECOGNIZED,0
taught,taught,n,Narrative_Verbs,0
The,the,s,Narrative_Verbs,1
use,use,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
foot,foot,c,SenseObject,0
",",",",s,,0
and,and,s,,0
how,how,s,Curiosity,0
to,to,s,Curiosity,1
entrench,entrench,s,SpaceRelation,0
a,a,s,,0
Camp,camp,c,SenseObject,0
.,.,n,Question,0
What,what,s,Question,1
can,can,s,Contingency,0
they,they,s,,0
do,do,s,Intensity,0
but,but,s,Resistance,0
in,in,s,Specifiers,0
such,such,s,Specifiers,1
huge,huge,c,Intensity,0
",",",",s,,0
vaste,vaste,s,UNRECOGNIZED,0
plains,plains,c,SenseObject,0
",",",",n,,0
As,as,s,Comparison,0
are,are,s,Comparison,1
Tyrauna,tyrauna,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
that,that,s,,0
Cossoua,cossoua,n,UNRECOGNIZED,0
So,so,s,,0
often,often,s,RecurringEvents,0
made,made,s,ReportingEvents,0
red,red,s,ReportingEvents,1
with,with,s,,0
Turks,turks,s,PersonProperty,0
and,and,s,,0
Christians,christians,s,PersonProperty,0
blood,blood,c,SenseObject,0
",",",",n,,0
And,and,s,,0
great,great,s,Intensity,0
Pharsalia,pharsalia,s,UNRECOGNIZED,0
famous,famous,s,Positivity,0
for,for,s,Positivity,1
the,the,s,Resistance,0
fight,fight,n,Resistance,1
Twixt,twixt,s,SpaceRelation,0
Pompey,pompey,s,UNRECOGNIZED,0
and,and,s,,0
Caesar,caesar,s,,0
worthy,worthy,s,StandardsPos,0
Warriors,warriors,s,PersonProperty,0
both,both,c,,0
",",",",n,,0
Both,both,s,,0
which,which,s,,0
did,did,s,ReportingEvents,0
strive,strive,s,ProjectAhead,0
for,for,s,ProjectAhead,1
Romes,romes,s,UNRECOGNIZED,0
sole,sole,s,SenseObject,0
Monarchy,monarchy,c,CommonAuthorities,0
.,.,n,,0
On,on,s,,0
mountains,mountains,c,SenseObject,0
",",",",s,,0
bogs,bogs,s,SenseObject,0
or,or,s,,0
woods,woods,c,SenseObject,0
",",",",s,,0
or,or,s,,0
broken,broken,s,SenseProperty,0
rocks,rocks,c,SenseObject,0
:,:,n,Question,0
Where,where,s,Question,1
