DVnston,dvnston,c,UNRECOGNIZED,0
of,of,c,,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
of,of,s,Specifiers,0
that,that,n,Specifiers,1
small,small,s,SpaceRelation,0
store,store,s,SpaceRelation,1
that,that,s,,0
I,i,s,SelfDisclosure,0
have,have,c,SelfDisclosure,1
",",",",s,,0
am,am,s,FirstPer,0
willing,willing,s,ProjectAhead,0
to,to,s,ProjectAhead,1
impart,impart,s,ReportingEvents,0
the,the,s,,0
lending,lending,s,ReportingEvents,0
of,of,s,,0
the,the,s,SenseObject,0
king,king,s,SenseObject,1
xx,xx,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
pound,pound,c,Motions,0
",",",",n,,0
and,and,s,,0
more,more,s,Comparison,0
I,i,s,Reassure,0
assure,assure,s,Reassure,1
you,you,s,Reassure,2
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,StandardsNeg,0
able,able,nnn,StandardsNeg,1
Very,very,s,OralCues,0
well,well,c,OralCues,1
",",",",s,OralCues,2
and,and,s,,0
what,what,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,s,DirectAddress,2
master,master,s,PersonProperty,0
Squire,squire,c,PersonProperty,0
.,.,nnn,,0
I,i,s,FirstPer,0
say,say,s,Citations,0
that,that,s,Citations,1
my,my,s,FirstPer,0
revenues,revenues,s,AbstractConcepts,0
are,are,s,Exceptions,0
but,but,s,Exceptions,1
small,small,c,SenseProperty,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
lend,lend,s,ReportingEvents,0
his,his,s,ReportingEvents,1
Majesty,majesty,s,CommonAuthorities,0
ten,ten,s,Numbers,0
pound,pound,c,Numbers,1
:,:,nnn,,0
Very,very,s,OralCues,0
well,well,c,OralCues,1
",",",",s,OralCues,2
but,but,s,Resistance,0
what,what,s,Resistance,1
says,says,s,Citations,0
the,the,s,Citations,1
Farmer,farmer,c,PersonProperty,0
?,?,n,Question,0
What,what,s,,0
can,can,s,Contingency,0
he,he,s,PersonPronoun,0
spare,spare,s,Positivity,0
the,the,s,Positivity,1
King,king,c,PersonProperty,0
?,?,nn,Question,0
Marry,marry,s,Positivity,0
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
poor,poor,s,Negativity,0
Farmer,farmer,c,PersonProperty,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,StandardsPos,0
can,can,s,StandardsPos,1
afford,afford,n,StandardsPos,2
To,to,s,,0
lend,lend,s,ReportingEvents,0
the,the,s,ReportingEvents,1
King,king,s,PersonProperty,0
a,a,s,,0
hundred,hundred,s,Numbers,0
or,or,s,,0
two,two,s,Numbers,0
of,of,s,,0
pounds,pounds,c,Motions,0
",",",",n,,0
And,and,s,,0
hear,hear,s,SpaceRelation,0
you,you,s,DirectAddress,0
sir,sir,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
prefer,prefer,s,PrivateThinking,0
a,a,s,,0
suit,suit,s,SenseObject,0
I,i,s,SelfReluctance,0
have,have,s,SelfReluctance,1
to,to,s,SelfReluctance,2
the,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",n,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
forty,forty,s,Numbers,0
Angels,angels,s,SenseObject,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
pains,pains,c,SenseProperty,0
:,:,n,,0
Besides,besides,c,Specifiers,0
",",",",s,Specifiers,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
the,the,s,DirectAddress,2
keeping,keeping,s,TimeDuration,0
of,of,s,,0
a,a,s,,0
dozen,dozen,s,AbstractConcepts,0
iades,iades,c,UNRECOGNIZED,0
:,:,n,,0
And,and,s,Immediacy,0
now,now,s,Immediacy,1
and,and,s,Sequence,0
then,then,s,Sequence,1
meat,meat,s,SenseObject,0
for,for,s,DirectAddress,0
you,you,s,DirectAddress,1
and,and,s,,0
your,your,s,DirectAddress,0
horse,horse,c,SenseObject,0
.,.,n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
come,come,s,ReportingEvents,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
house,house,s,SenseObject,0
and,and,s,,0
lie,lie,s,Motions,0
a,a,s,TimeDuration,0
whole,whole,s,TimeDuration,1
year,year,c,TimeDuration,2
.,.,nn,Question,0
Why,why,s,Question,1
that's,that's,s,ReportingStates,0
well,well,s,SenseObject,0
said,said,c,Citations,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
commend,commend,s,StandardsPos,0
thy,thy,s,DirectAddress,0
honest,honest,s,StandardsPos,0
mind,mind,c,SubjectivePercept,0
",",",",n,,0
Would,would,s,ProjectBack,0
all,all,s,,0
men,men,s,PersonProperty,0
were,were,s,ProjectBack,0
of,of,s,,0
thy,thy,s,DirectAddress,0
mind,mind,c,SubjectivePercept,0
:,:,n,,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
thee,thee,c,DirectAddress,0
",",",",s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
an,an,s,,0
honest,honest,s,StandardsPos,0
man,man,c,StandardsPos,1
",",",",s,,0
and,and,s,,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
loves,loves,s,Positivity,0
the,the,s,Positivity,1
king,king,n,PersonProperty,0
But,but,s,Resistance,0
tell,tell,s,Citations,0
me,me,c,Citations,1
",",",",s,,0
what,what,s,Future_Question,0
would,would,s,Future_Question,1
thou,thou,s,DirectAddress,0
have,have,s,Cause,0
me,me,s,Cause,1
do,do,c,Intensity,0
?,?,nn,Question,0
Nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
procure,procure,s,,0
me,me,s,FirstPer,0
the,the,s,SenseObject,0
Kings,kings,s,SenseObject,1
letter,letter,s,SenseObject,0
to,to,s,,0
convey,convey,s,ReportingEvents,0
corn,corn,s,SenseObject,0
beyond,beyond,s,,0
seas,seas,c,SenseObject,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
in,in,n,,0
England,england,s,,0
it,it,s,ReportingStates,0
is,is,s,ReportingStates,1
so,so,s,ReportingStates,2
good,good,s,StandardsPos,0
cheap,cheap,c,StandardsPos,1
",",",",s,,0
that,that,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
can,can,s,Contingency,0
make,make,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
living,living,s,,0
by,by,s,,0
selling,selling,s,GenericEvents,0
thereof,thereof,c,CommonAuthorities,0
:,:,n,,0
therefore,therefore,s,ReasonForward,0
if,if,s,Contingency,0
the,the,s,Contingency,1
King,king,s,PersonProperty,0
will,will,s,PredictedFuture,0
grant,grant,s,CommonAuthorities,0
me,me,s,FirstPer,0
his,his,s,PersonPronoun,0
letter,letter,c,SenseObject,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
at,at,s,Uncertainty,0
any,any,s,Uncertainty,1
time,time,c,Uncertainty,2
",",",",s,Uncertainty,3
lend,lend,s,ReportingEvents,0
him,him,s,PersonPronoun,0
five,five,n,Numbers,0
or,or,s,,0
six,six,s,Numbers,0
hundred,hundred,s,Numbers,0
and,and,s,Uncertainty,0
perhaps,perhaps,s,Uncertainty,1
never,never,s,DenyDisclaim,0
ask,ask,s,Request,0
it,it,s,,0
again,again,c,RecurringEvents,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
forget,forget,s,Negativity,0
your,your,n,DirectAddress,0
pains,pains,nnn,SenseProperty,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
fear,fear,s,Fear,0
not,not,c,DenyDisclaim,0
",",",",s,,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
it,it,s,,0
for,for,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
I,i,s,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
you,you,c,DirectAddress,0
",",",",s,ReasonForward,0
For,for,s,ReasonForward,1
I,i,s,ReasonForward,2
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
do,do,n,Intensity,0
much,much,s,Intensity,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
King,king,nnn,PersonProperty,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
do,do,s,Comparison,0
more,more,s,Comparison,1
than,than,s,Comparison,2
you,you,s,Confidence,0
will,will,s,Confidence,1
be,be,s,Confidence,2
commended,commended,s,StandardsPos,0
for,for,c,,0
",",",",s,,0
The,the,s,,0
Courtier,courtier,n,PersonProperty,0
resembles,resembles,s,Resemblances,0
the,the,s,Resemblances,1
Iay,iay,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
decketh,decketh,s,UNRECOGNIZED,0
her,her,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
with,with,s,Specifiers,0
the,the,s,Specifiers,1
feathers,feathers,s,SenseObject,0
of,of,s,,0
other,other,s,Specifiers,0
birds,birds,c,SenseObject,0
",",",",s,,0
to,to,n,,0
make,make,s,ReportingEvents,0
her,her,s,SubjectivePercept,0
self,self,s,SubjectivePercept,1
glorious,glorious,c,Positivity,0
:,:,s,,0
So,so,s,ReasonForward,0
the,the,s,ReasonForward,1
Courtier,courtier,s,PersonProperty,0
must,must,s,Insist,0
be,be,s,ReportingStates,0
brave,brave,c,StandardsPos,0
",",",",s,,0
tho,tho,s,LangRef,0
he,he,s,PersonPronoun,0
be,be,s,ReportingStates,0
hanged,hanged,s,SpaceRelation,0
at,at,s,SpaceRelation,0
the,the,n,SpaceRelation,1
gallous,gallous,nnn,Negativity,0
Well,well,s,SenseObject,0
sir,sir,c,PersonProperty,0
",",",",s,Future_Question,0
will,will,s,Future_Question,1
it,it,s,Future_Question,2
please,please,s,Positivity,0
you,you,s,DirectAddress,0
to,to,s,,0
come,come,s,ReportingEvents,0
and,and,s,,0
dine,dine,s,SpaceRelation,0
with,with,s,SpaceRelation,1
me,me,c,FirstPer,0
.,.,nnn,,0
I,i,s,Acknowledge,0
thank,thank,s,Acknowledge,1
you,you,s,Acknowledge,2
sir,sir,s,PersonProperty,0
heartily,heartily,c,Positivity,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
what,what,s,Question,0
is,is,s,Question,1
he,he,s,Question,2
there,there,s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
company,company,c,AbstractConcepts,0
.,.,nnn,,0
A,a,s,SenseProperty,0
plain,plain,s,SenseProperty,1
fellow,fellow,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
name,name,s,LangRef,0
is,is,s,ReportingStates,0
Honesty,honesty,c,StandardsPos,0
.,.,nnn,,0
O,o,s,LangRef,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
go,go,s,SceneShift,0
where,where,s,SceneShift,1
he,he,s,PersonPronoun,0
will,will,c,PredictedFuture,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
he,he,s,ReasonForward,2
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
dine,dine,s,SpaceRelation,0
with,with,s,SpaceRelation,1
me,me,c,FirstPer,0
.,.,nnn,Imperative,0
See,see,s,Imperative,1
how,how,s,,0
the,the,s,,0
Farmer,farmer,s,PersonProperty,0
fears,fears,s,Fear,0
my,my,s,Autobio,0
name,name,c,Autobio,1
",",",",n,,0
What,what,s,Future_Question,0
would,would,s,Future_Question,1
he,he,s,PersonPronoun,0
do,do,s,Intensity,0
if,if,s,Contingency,0
he,he,s,Contingency,1
knew,knew,s,Confidence,0
my,my,s,FirstPer,0
nature,nature,c,AbstractConcepts,0
?,?,n,Question,0
But,but,s,Resistance,0
hear,hear,s,SpaceRelation,0
you,you,s,DirectAddress,0
(,(,c,,0
master,master,s,PersonProperty,0
Courtier,courtier,c,PersonProperty,0
),),s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
dine,dine,s,SpaceRelation,0
with,with,s,SpaceRelation,1
you,you,c,DirectAddress,0
?,?,n,Question,0
I,i,s,Self_Promise,0
promise,promise,s,Self_Promise,1
you,you,s,Self_Promise,2
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
very,very,s,Intensity,0
hungry,hungry,c,SenseProperty,0
",",",",nn,,0
Truly,truly,s,Intensity,0
Honesty,honesty,c,StandardsPos,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,Contingency,1
were,were,s,Contingency,2
furnished,furnished,s,ReportingEvents,0
with,with,s,,0
money,money,c,AbstractConcepts,0
",",",",n,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
stick,stick,s,SpaceRelation,0
to,to,s,SpaceRelation,1
give,give,s,,0
thee,thee,s,DirectAddress,0
thy,thy,s,DirectAddress,0
dinner,dinner,c,AbstractConcepts,0
",",",",n,Resistance,0
But,but,s,Resistance,1
now,now,s,Immediacy,0
thou,thou,s,DirectAddress,0
see,see,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
but,but,s,Resistance,0
a,a,s,PersonProperty,0
guest,guest,s,PersonProperty,1
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
.,.,nn,,0
Truly,truly,s,StandardsPos,0
honest,honest,s,StandardsPos,1
fellow,fellow,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,Contingency,1
were,were,s,Contingency,2
certain,certain,s,Confidence,0
of,of,s,Confidence,1
my,my,s,FirstPer,0
cheer,cheer,c,Positivity,0
",",",",s,,0
I,i,n,SelfDisclosure,0
would,would,s,SelfDisclosure,1
bid,bid,s,ReportingEvents,0
thee,thee,s,DirectAddress,0
to,to,s,SceneShift,0
dinner,dinner,c,SceneShift,1
",",",",s,Resistance,0
but,but,s,Resistance,1
know,know,s,Uncertainty,0
not,not,s,Uncertainty,1
my,my,s,FirstPer,0
provision,provision,s,Contingency,0
I,i,s,Self_Promise,0
promise,promise,s,Self_Promise,1
thee,thee,nn,DirectAddress,0
Hear,hear,s,SpaceRelation,0
you,you,s,DirectAddress,0
sir,sir,c,PersonProperty,0
",",",",s,Future_Question,0
will,will,s,Future_Question,1
it,it,s,Future_Question,2
please,please,s,Positivity,0
you,you,s,DirectAddress,0
to,to,s,,0
take,take,s,Inclusive,0
part,part,s,Inclusive,1
of,of,s,Specifiers,0
a,a,s,Specifiers,1
piece,piece,s,Specifiers,2
of,of,n,,0
beef,beef,s,SenseObject,0
with,with,s,,0
me,me,c,FirstPer,0
",",",",s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
be,be,s,ReportingStates,0
welcome,welcome,c,Positivity,0
.,.,nn,,0
I,i,s,Acknowledge,0
thank,thank,s,Acknowledge,1
you,you,s,Acknowledge,2
sir,sir,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,Insist,0
must,must,s,Insist,1
dine,dine,s,SpaceRelation,0
with,with,s,SpaceRelation,1
my,my,s,FirstPer,0
honest,honest,s,StandardsPos,0
friend,friend,n,StandardsPos,0
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
else,else,s,Contingency,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
refuse,refuse,s,DenyDisclaim,1
your,your,s,DirectAddress,0
gentle,gentle,s,Positivity,0
offer,offer,c,ReportingEvents,0
.,.,nn,Imperative,0
See,see,s,Imperative,1
how,how,s,,0
he,he,s,Contingency,0
can,can,s,Contingency,1
use,use,s,ReportingEvents,0
my,my,s,Autobio,0
name,name,s,Autobio,1
and,and,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
me,me,c,FirstPer,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
perceive,perceive,s,PrivateThinking,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
go,go,s,ReportingEvents,0
dine,dine,s,SpaceRelation,0
with,with,s,SpaceRelation,1
Duke,duke,s,CommonAuthorities,0
Humfrie,humfrie,c,UNRECOGNIZED,0
",",",",n,,0
God,god,s,CommonAuthorities,0
bwy,bwy,s,UNRECOGNIZED,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
none,none,s,DenyDisclaim,0
here,here,s,SpaceRelation,0
has,has,s,,0
occasion,occasion,s,AbstractConcepts,0
to,to,s,,0
use,use,s,ReportingEvents,0
Honesty,honesty,nn,StandardsPos,0
Yes,yes,s,DirectAddress,0
Honesty,honesty,c,StandardsPos,0
",",",",s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
my,my,s,FirstPer,0
brothers,brothers,s,PersonProperty,0
guest,guest,s,PersonProperty,0
and,and,s,,0
mine,mine,c,FirstPer,0
.,.,nn,,0
Mary,mary,s,PersonProperty,0
and,and,s,,0
I,i,s,Acknowledge,0
thank,thank,s,Acknowledge,1
you,you,s,Acknowledge,2
to,to,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
now,now,s,Updates,0
the,the,s,Updates,1
world,world,s,AbstractConcepts,0
may,may,s,ReceivedPOV,0
say,say,c,ReceivedPOV,1
",",",",n,,0
That,that,s,,0
Honesty,honesty,s,StandardsPos,0
dines,dines,s,SpaceRelation,0
with,with,s,SpaceRelation,1
Hospitality,hospitality,s,Positivity,0
to,to,s,,0
day,day,c,TimeDuration,0
",",",",nn,,0
DAughter,daughter,c,PersonProperty,0
",",",",s,,0
see,see,s,Confidence,0
that,that,s,Confidence,1
you,you,s,DirectAddress,0
entertain,entertain,s,Positivity,0
the,the,s,,0
Earl,earl,c,PersonProperty,0
",",",",n,,0
As,as,s,Intensity,0
best,best,s,Intensity,1
beseemes,beseemes,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
state,state,s,,0
and,and,s,,0
thy,thy,s,DirectAddress,0
degree,degree,c,AbstractConcepts,0
:,:,n,,0
He,he,s,PersonPronoun,0
comes,comes,s,SceneShift,0
to,to,s,SceneShift,1
see,see,s,SceneShift,2
whether,whether,s,Contingency,0
Fame,fame,s,StandardsPos,0
have,have,s,,0
worthily,worthily,n,StandardsPos,0
Been,been,s,ProjectBack,0
niggard,niggard,c,Negativity,0
",",",",s,,0
in,in,s,,0
commending,commending,s,StandardsPos,0
thee,thee,s,DirectAddress,0
or,or,s,,0
no,no,c,OralCues,0
",",",",n,OralCues,1
So,so,s,Insist,0
shall,shall,s,Insist,1
thy,thy,s,DirectAddress,0
virtues,virtues,s,StandardsPos,0
be,be,s,ReportingStates,0
admired,admired,s,StandardsPos,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
court,court,c,SpaceRelation,2
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
thou,thou,s,DirectAddress,0
be,be,s,ReportingStates,0
praised,praised,s,StandardsPos,0
for,for,s,StandardsPos,1
kind,kind,s,Positivity,0
and,and,s,Positivity,1
debonair,debonair,c,StandardsPos,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
courtesy,courtesy,s,Positivity,0
contents,contents,s,AbstractConcepts,0
a,a,s,,0
Courtier,courtier,s,PersonProperty,0
often,often,c,RecurringEvents,0
:,:,n,,0
When,when,s,,0
nothing,nothing,s,DenyDisclaim,0
else,else,s,DenyDisclaim,1
seems,seems,s,Uncertainty,0
pleasant,pleasant,s,Positivity,0
in,in,s,SpaceRelation,0
his,his,s,SpaceRelation,1
eyes,eyes,c,SpaceRelation,2
.,.,nn,,0
Father,father,c,PersonProperty,0
",",",",s,,0
you,you,s,Insist,0
shall,shall,s,Insist,1
perceive,perceive,s,PrivateThinking,0
that,that,s,PrivateThinking,1
Alfrida,alfrida,n,UNRECOGNIZED,0
Will,will,s,PredictedFuture,0
do,do,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
best,best,s,SubjectivePercept,2
in,in,s,,0
honoring,honoring,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
age,age,c,Specifiers,0
",",",",n,,0
To,to,s,,0
entertain,entertain,s,Positivity,0
the,the,s,,0
Earl,earl,s,PersonProperty,0
of,of,s,,0
Cornwell,cornwell,s,UNRECOGNIZED,0
so,so,c,AbstractConcepts,0
",",",",n,AbstractConcepts,1
That,that,s,,0
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
think,think,s,PrivateThinking,0
him,him,s,PersonPronoun,0
highly,highly,s,Intensity,0
favored,favored,c,Positivity,0
",",",",n,,0
Throw,throw,s,Motions,0
loving,loving,s,Positivity,0
speech,speech,s,LangRef,0
and,and,s,,0
courteous,courteous,s,Positivity,0
entertain,entertain,c,Positivity,0
.,.,nn,Question,0
How,how,s,Question,1
fares,fares,s,SubjectivePercept,0
my,my,s,FirstPer,0
L,l,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
of,of,s,,0
Cornwel,cornwel,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,,0
displeased,displeased,n,Negativity,0
Or,or,s,,0
troubled,troubled,s,Negativity,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
mood,mood,s,SubjectivePercept,0
that's,that's,s,ReportingStates,0
male,male,s,PersonProperty,0
content,content,c,AbstractConcepts,0
?,?,nn,Question,0
Not,not,s,DenyDisclaim,0
male,male,s,PersonProperty,0
content,content,c,AbstractConcepts,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
well,well,c,OralCues,0
",",",",n,OralCues,1
For,for,s,ReasonForward,0
I,i,s,ReasonForward,1
am,am,s,ReasonForward,2
troubled,troubled,s,Negativity,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
painful,painful,s,Negativity,0
rume,rume,c,UNRECOGNIZED,0
",",",",n,,0
That,that,s,TimeShift,0
when,when,s,TimeShift,1
I,i,s,Autobio,0
would,would,s,Autobio,1
be,be,s,Autobio,2
merry,merry,c,Positivity,0
",",",",s,,0
troubles,troubles,s,Negativity,0
me,me,c,FirstPer,0
",",",",n,,0
And,and,s,,0
commonly,commonly,s,ReceivedPOV,0
it,it,s,,0
holds,holds,s,,0
me,me,s,FirstPer,0
in,in,s,SpaceRelation,0
my,my,s,SpaceRelation,1
eyes,eyes,c,SpaceRelation,2
.,.,n,,0
With,with,s,Specifiers,0
such,such,s,Specifiers,1
extremes,extremes,c,SubjectivePercept,0
",",",",s,,0
that,that,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
scantly,scantly,s,Negativity,0
see,see,c,,0
.,.,nn,Question,0
How,how,s,Question,1
long,long,s,ProjectBack,0
have,have,s,ProjectBack,1
you,you,s,DirectAddress,0
been,been,s,DirectAddress,1
troubled,troubled,s,Negativity,0
with,with,s,Negativity,0
the,the,s,Negativity,1
pain,pain,c,Negativity,2
",",",",n,,0
Or,or,s,,0
is,is,s,Question,0
it,it,s,Question,1
a,a,s,Negativity,0
pain,pain,s,Negativity,1
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,,0
usual,usual,c,RecurringEvents,0
?,?,n,Question,0
Or,or,s,,0
is,is,s,Question,0
it,it,s,Question,1
some,some,s,Uncertainty,0
water,water,c,SenseObject,0
",",",",s,,0
that,that,s,,0
by,by,s,,0
taking,taking,s,Negativity,0
cold,cold,c,Negativity,1
",",",",n,,0
Is,is,s,ReportingStates,0
fallen,fallen,s,Negative_Relation,0
into,into,s,Negative_Relation,1
your,your,s,DirectAddress,0
eyes,eyes,c,SenseObject,0
",",",",s,,0
and,and,s,,0
troubles,troubles,s,Negativity,0
you,you,c,Negativity,1
?,?,nn,Question,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
tell,tell,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
sure,sure,s,Confidence,0
it,it,s,Sad,0
pains,pains,s,Sad,1
me,me,s,Sad,2
much,much,c,Intensity,0
",",",",n,,0
Nor,nor,s,DenyDisclaim,0
did,did,s,ReportingEvents,0
it,it,s,ReportingEvents,1
ever,ever,s,Biographical_Time,0
trouble,trouble,s,Negativity,0
me,me,s,FirstPer,0
till,till,s,Immediacy,0
now,now,c,Immediacy,1
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
till,till,s,TimeShift,0
I,i,s,TimeShift,1
came,came,s,ReportingEvents,0
to,to,s,,0
lodge,lodge,s,Motions,0
within,within,s,DirectAddress,0
your,your,s,DirectAddress,1
house,house,c,SenseObject,0
",",",",n,,0
My,my,s,FirstPer,0
eyes,eyes,s,SenseObject,0
were,were,s,ProjectBack,0
clear,clear,c,,0
",",",",s,,0
and,and,s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
felt,felt,s,PrivateThinking,0
the,the,s,PrivateThinking,1
pain,pain,c,Negativity,0
.,.,nn,,0
I,i,s,SelfReluctance,0
am,am,s,SelfReluctance,1
sorry,sorry,s,SelfReluctance,2
that,that,s,SelfReluctance,3
my,my,s,FirstPer,0
house,house,s,SenseObject,0
should,should,s,Insist,0
cause,cause,s,Cause,0
your,your,s,DirectAddress,0
grief,grief,n,Sad,0
Daughter,daughter,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
any,any,s,,0
skill,skill,s,StandardsPos,0
at,at,s,StandardsPos,1
all,all,c,,0
",",",",n,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,s,DirectAddress,0
use,use,s,Procedures,0
your,your,s,Procedures,1
cunning,cunning,s,Negativity,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Earl,earl,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
see,see,s,Contingency,0
if,if,s,Contingency,1
you,you,s,DirectAddress,0
can,can,s,Contingency,0
ease,ease,s,Reassure,0
him,him,s,PersonPronoun,0
of,of,s,,0
his,his,s,PersonPronoun,0
pain,pain,c,Negativity,0
.,.,nn,,0
Father,father,c,PersonProperty,0
",",",",s,,0
such,such,s,Intensity,0
skill,skill,s,StandardsPos,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
received,received,s,ReportingStates,0
of,of,s,ReportingStates,1
late,late,c,SubjectiveTime,0
",",",",n,,0
By,by,s,,0
reading,reading,s,GenericEvents,0
many,many,s,,0
pretty,pretty,s,SubjectivePercept,0
pend,pend,s,TimeDuration,0
receites,receites,c,UNRECOGNIZED,0
",",",",n,,0
Both,both,s,,0
for,for,s,,0
the,the,s,,0
ache,ache,s,Negativity,0
of,of,s,,0
head,head,c,SenseObject,0
",",",",s,,0
and,and,s,,0
pain,pain,s,Negativity,0
of,of,s,,0
eyes,eyes,c,SenseObject,0
.,.,n,,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
",",",",s,,0
if,if,s,ReasonForward,0
so,so,s,ReasonForward,1
it,it,s,,0
please,please,s,Positivity,0
the,the,s,,0
Earl,earl,s,PersonProperty,0
to,to,s,ProjectAhead,0
accept,accept,s,ProjectAhead,1
it,it,c,,0
",",",",n,,0
Endeavor,endeavor,s,ProjectAhead,0
what,what,s,,0
