MOst,most,s,Comparison,0
shall,shall,s,ProjectAhead,0
obtain,obtain,s,ReportingEvents,0
any,any,n,Specifiers,0
thing,thing,s,Specifiers,1
he,he,s,Biographical_Time,0
would,would,c,Biographical_Time,1
",",",",s,,0
read,read,s,ReportingEvents,0
these,these,s,Immediacy,0
words,words,s,LangRef,0
engraven,engraven,s,UNRECOGNIZED,0
about,about,s,,0
the,the,s,,0
brimme,brimme,nnn,UNRECOGNIZED,0
Have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
known,known,s,CommonAuthorities,0
this,this,s,,0
by,by,s,,0
experience,experience,c,GenericEvents,0
",",",",s,,0
or,or,s,,0
is,is,s,Question,0
it,it,s,Question,1
placed,placed,s,ReportingEvents,0
here,here,s,SpaceRelation,0
of,of,s,,0
purpose,purpose,s,ProjectAhead,0
to,to,s,,0
delude,delude,n,Negativity,0
men,men,nnn,PersonProperty,0
I,i,s,FirstPer,0
only,only,s,Contingency,0
would,would,s,Contingency,1
have,have,s,Contingency,2
experience,experience,s,GenericEvents,0
of,of,s,,0
it,it,c,,0
",",",",s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
should,should,s,Contingency,0
there,there,s,Contingency,1
be,be,s,Contingency,2
an,an,s,Sequence,0
end,end,s,Sequence,1
of,of,s,Sequence,2
my,my,n,FirstPer,0
misery,misery,c,StandardsNeg,0
.,.,s,TimeShift,0
And,and,s,TimeShift,1
then,then,s,TimeShift,2
would,would,s,Future_Question,0
I,i,s,Future_Question,1
tell,tell,s,,0
the,the,s,,0
strangest,strangest,s,Uncertainty,0
discourse,discourse,s,AbstractConcepts,0
that,that,s,,0
ever,ever,s,Biographical_Time,0
yet,yet,s,Resistance,0
was,was,s,ProjectBack,0
heard,heard,nnn,Updates,0
Ah,ah,s,OralCues,0
Eumenides,eumenides,c,UNRECOGNIZED,0
.,.,nnn,Question,0
What,what,s,Question,1
lack,lack,s,Negativity,0
you,you,s,DirectAddress,0
Gentleman,gentleman,c,Positivity,0
",",",",s,,0
are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
not,not,s,DenyDisclaim,0
well,well,c,SenseObject,0
?,?,nnn,Question,0
Yes,yes,s,DirectAddress,0
Father,father,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
a,a,s,,0
qualme,qualme,s,UNRECOGNIZED,0
that,that,s,RecurringEvents,0
often,often,s,RecurringEvents,1
comes,comes,s,SceneShift,0
over,over,s,SceneShift,1
my,my,s,SelfDisclosure,0
heart,heart,s,SelfDisclosure,1
does,does,s,ReportingEvents,0
now,now,s,Immediacy,0
take,take,s,Responsibility,0
hold,hold,n,Responsibility,1
of,of,s,Responsibility,2
me,me,c,FirstPer,0
",",",",s,Resistance,0
but,but,s,Resistance,1
did,did,s,ReportingEvents,0
never,never,s,DenyDisclaim,0
any,any,s,,0
Lovers,lovers,s,Positivity,0
come,come,s,ReportingEvents,0
hither,hither,nnn,SpaceRelation,0
Lusters,lusters,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
Lovers,lovers,c,Positivity,0
;,;,s,,0
for,for,s,,0
often,often,s,RecurringEvents,0
have,have,s,Question,0
I,i,s,Question,1
seen,seen,s,SpaceRelation,0
them,them,s,,0
weep,weep,c,Sad,0
",",",",s,Resistance,0
but,but,s,Resistance,1
never,never,s,Biographical_Time,0
could,could,s,Biographical_Time,1
I,i,n,FirstPer,0
hear,hear,s,SpaceRelation,0
they,they,s,,0
saw,saw,s,,0
the,the,s,,0
bottom,bottom,nnn,SpaceRelation,0
Came,came,s,ReportingEvents,0
there,there,s,,0
women,women,s,PersonProperty,0
also,also,c,,0
?,?,nnn,Question,0
Some,some,c,Uncertainty,0
.,.,nnn,Question,0
What,what,s,Question,1
did,did,s,Question,2
they,they,s,,0
see,see,c,,0
?,?,nnn,Question,0
They,they,s,Inclusive,0
all,all,s,Inclusive,1
wept,wept,s,Sad,0
that,that,s,,0
the,the,s,,0
Fountain,fountain,s,SenseObject,0
ouerflowed,ouerflowed,s,UNRECOGNIZED,0
with,with,s,Sad,0
tears,tears,c,Sad,1
",",",",s,Resistance,0
but,but,s,Resistance,1
so,so,s,Resistance,2
thick,thick,s,SenseProperty,0
became,became,n,Transformation,0
the,the,s,Transformation,1
water,water,s,SenseObject,0
with,with,s,,0
their,their,s,Sad,0
tears,tears,c,Sad,1
",",",",s,,0
that,that,s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
scarce,scarce,s,Negativity,0
discern,discern,s,PrivateThinking,0
the,the,s,,0
brimme,brimme,c,UNRECOGNIZED,0
",",",",s,,0
much,much,n,Intensity,0
less,less,s,Comparison,0
behold,behold,s,SpaceRelation,0
the,the,s,,0
bottom,bottom,nnn,SpaceRelation,0
Be,be,s,ReportingStates,0
faithful,faithful,s,StandardsPos,0
Lovers,lovers,s,Positivity,0
so,so,s,,0
skant,skant,c,UNRECOGNIZED,0
?,?,nnn,Question,0
It,it,s,PrivateThinking,0
seems,seems,s,PrivateThinking,1
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
for,for,s,,0
yet,yet,s,Resistance,0
heard,heard,s,Updates,0
I,i,s,Autobio,0
never,never,s,Autobio,1
of,of,s,,0
any,any,c,Intensity,0
.,.,nnn,Intensity,1
Ah,ah,s,OralCues,0
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
how,how,s,,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
perplexed,perplexed,c,Uncertainty,0
?,?,s,Question,0
call,call,s,PrivateThinking,0
to,to,s,PrivateThinking,1
mind,mind,s,PrivateThinking,2
the,the,s,Positivity,0
beauty,beauty,s,Positivity,1
of,of,s,Positivity,2
thy,thy,s,DirectAddress,0
sweet,sweet,n,SenseProperty,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
depth,depth,s,AbstractConcepts,0
of,of,s,,0
thy,thy,s,DirectAddress,0
never,never,s,DenyDisclaim,0
dying,dying,s,Negativity,0
affections,affections,c,Positivity,0
",",",",s,,0
how,how,s,OpenQuery,0
often,often,s,OpenQuery,1
have,have,s,OpenQuery,2
thou,thou,n,DirectAddress,0
honored,honored,s,StandardsPos,0
her,her,c,PersonPronoun,0
",",",",s,,0
not,not,s,Metadiscourse,0
only,only,s,Metadiscourse,1
without,without,s,Contingency,0
spotte,spotte,c,UNRECOGNIZED,0
",",",",s,Resistance,0
but,but,s,Resistance,1
suspicion,suspicion,s,Negativity,0
of,of,s,,0
falsehoode,falsehoode,c,UNRECOGNIZED,0
?,?,s,Question,0
And,and,s,,0
how,how,n,,0
hardly,hardly,s,DenyDisclaim,0
has,has,s,,0
she,she,s,PersonPronoun,0
rewarded,rewarded,s,Positivity,0
thee,thee,c,DirectAddress,0
",",",",s,,0
without,without,s,Contingency,0
cause,cause,s,Cause,0
or,or,s,,0
color,color,s,AbstractConcepts,0
of,of,s,,0
despite,despite,nn,Resistance,0
How,how,s,,0
secret,secret,s,AbstractConcepts,0
have,have,s,,0
thou,thou,s,DirectAddress,0
been,been,s,ProjectBack,0
these,these,s,Immediacy,0
seven,seven,s,TimeDuration,0
years,years,c,TimeDuration,1
",",",",s,,0
that,that,s,,0
have,have,s,DenyDisclaim,0
not,not,c,DenyDisclaim,1
",",",",s,,0
nor,nor,s,DenyDisclaim,0
once,once,n,TimeShift,0
dare,dare,s,SubjectivePercept,0
not,not,c,DenyDisclaim,0
",",",",s,,0
to,to,s,,0
name,name,s,ReportingEvents,0
her,her,s,ReportingEvents,1
for,for,s,,0
discontenting,discontenting,s,Negativity,0
her,her,c,PersonPronoun,0
?,?,s,Question,0
How,how,s,,0
faithful,faithful,c,StandardsPos,0
?,?,s,Question,0
that,that,s,,0
have,have,n,,0
offered,offered,s,ProjectAhead,0
to,to,s,ProjectAhead,1
dye,dye,s,SenseObject,0
for,for,s,SubjectivePercept,0
her,her,c,SubjectivePercept,1
",",",",s,,0
to,to,s,,0
please,please,s,Positivity,0
her,her,c,PersonPronoun,0
.,.,s,,0
Unhappy,unhappy,s,Negativity,0
Eumenides,eumenides,nnn,UNRECOGNIZED,0
Why,why,s,Question,0
Gentleman,gentleman,s,Positivity,0
did,did,s,DirectAddress,0
you,you,s,DirectAddress,1
once,once,s,TimeShift,0
love,love,c,Positivity,0
?,?,nnn,Question,0
Once,once,c,TimeShift,0
?,?,s,Question,0
I,i,s,FirstPer,0
Father,father,s,PersonProperty,0
and,and,s,,0
ever,ever,s,Biographical_Time,0
shall,shall,c,ProjectAhead,0
.,.,nnn,,0
Was,was,s,ProjectBack,0
she,she,s,PersonPronoun,0
unkind,unkind,c,StandardsNeg,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
faithful,faithful,c,StandardsPos,0
?,?,nnn,Question,0
She,she,s,PersonPronoun,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
women,women,s,PersonProperty,0
the,the,s,Intensity,0
most,most,s,Intensity,1
froward,froward,c,Negativity,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
creatures,creatures,s,SenseObject,0
the,the,s,Intensity,0
most,most,s,Intensity,1
fond,fond,c,Positivity,0
.,.,nnn,,0
You,you,s,DirectAddress,0
doted,doted,s,Positivity,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
not,not,s,DenyDisclaim,0
loved,loved,c,Positivity,0
:,:,s,,0
for,for,s,,0
affection,affection,s,Positivity,0
is,is,s,Negativity,0
grounded,grounded,s,Negativity,1
on,on,s,,0
virtue,virtue,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
virtue,virtue,s,StandardsPos,0
is,is,n,Resistance,0
never,never,s,Resistance,1
peevish,peevish,c,Negativity,0
:,:,s,,0
or,or,s,,0
on,on,s,,0
Beauty,beauty,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
Beauty,beauty,s,StandardsPos,0
loves,loves,s,Positivity,0
to,to,s,Positivity,1
be,be,s,ReportingStates,0
praised,praised,nnn,StandardsPos,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
if,if,s,Contingency,0
all,all,s,,0
virtuous,virtuous,s,StandardsPos,0
Ladies,ladies,s,PersonProperty,0
should,should,s,Insist,0
yield,yield,s,Insist,1
to,to,s,Generalization,0
all,all,s,Generalization,1
that,that,s,Confidence,0
be,be,s,Confidence,1
loving,loving,c,Positivity,0
",",",",s,,0
or,or,s,,0
all,all,n,,0
amiable,amiable,s,Positivity,0
gentlewomen,gentlewomen,s,PersonProperty,0
entertain,entertain,s,Positivity,0
all,all,s,Generalization,0
that,that,s,Generalization,1
be,be,s,ReportingStates,0
amorous,amorous,c,Positivity,0
",",",",s,,0
their,their,s,PersonPronoun,0
virtues,virtues,s,StandardsPos,0
would,would,s,Contingency,0
be,be,n,Contingency,1
accounted,accounted,s,ReportingEvents,0
vices,vices,c,Negativity,0
",",",",s,,0
and,and,s,,0
their,their,s,PersonPronoun,0
beauties,beauties,s,StandardsPos,0
deformities,deformities,c,StandardsNeg,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
that,that,s,,0
love,love,s,Positivity,0
can,can,s,Contingency,0
be,be,s,Contingency,1
but,but,n,Resistance,0
between,between,s,,0
two,two,c,Numbers,0
",",",",s,,0
and,and,s,,0
that,that,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
proceeding,proceeding,s,Sequence,0
of,of,s,,0
him,him,s,PersonPronoun,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
most,most,s,Comparison,0
faithful,faithful,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
most,most,n,Comparison,0
fortunate,fortunate,nnn,Positivity,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
so,so,s,,0
faithful,faithful,c,StandardsPos,0
",",",",s,,0
that,that,s,DirectAddress,0
your,your,s,DirectAddress,1
tears,tears,s,Sad,0
might,might,s,Contingency,0
make,make,s,Contingency,1
you,you,s,DirectAddress,0
fortunate,fortunate,c,Positivity,0
.,.,nnn,,0
Yea,yea,s,OralCues,0
father,father,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
that,that,s,Contingency,1
my,my,s,Sad,0
tears,tears,s,Sad,1
clear,clear,s,,0
not,not,s,DenyDisclaim,0
this,this,s,,0
fountain,fountain,c,SenseObject,0
",",",",s,,0
then,then,s,ReasonForward,0
may,may,s,ReasonForward,1
you,you,s,DirectAddress,0
swear,swear,n,Intensity,0
it,it,s,,0
is,is,s,Exceptions,0
but,but,s,Exceptions,1
a,a,s,Negativity,0
mere,mere,s,Negativity,1
mockery,mockery,nnn,Negativity,0
So,so,s,,0
says,says,s,Citations,0
every,every,s,Generalization,0
one,one,s,Generalization,1
yet,yet,c,Resistance,0
",",",",s,,0
that,that,s,,0
wept,wept,c,ReportingStates,0
.,.,nnn,ReportingStates,1
Ah,ah,c,OralCues,0
",",",",s,OralCues,1
I,i,s,FirstPer,0
fainte,fainte,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
dye,dye,c,SenseObject,0
.,.,s,,0
Ah,ah,s,OralCues,0
sweet,sweet,s,SenseProperty,0
Semele,semele,s,UNRECOGNIZED,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
alone,alone,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
dissolve,dissolve,s,ReportingEvents,0
by,by,s,,0
weeping,weeping,n,Sad,0
into,into,s,,0
water,water,nnn,SenseObject,0
This,this,s,,0
affection,affection,s,Positivity,0
seems,seems,s,Uncertainty,0
strange,strange,c,SubjectivePercept,0
",",",",s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
see,see,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
without,without,s,Confidence,0
doubt,doubt,s,Confidence,1
this,this,n,,0
dissembling,dissembling,s,Negativity,0
passes,passes,c,ReportingEvents,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
nothing,nothing,s,DenyDisclaim,0
shall,shall,s,ProjectAhead,0
draw,draw,s,Motions,0
me,me,s,FirstPer,0
from,from,s,,0
the,the,s,PrivateThinking,0
belief,belief,nnn,PrivateThinking,1
Father,father,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
plainly,plainly,s,Confidence,0
see,see,s,,0
the,the,s,,0
bottom,bottom,c,SpaceRelation,0
",",",",s,,0
and,and,s,,0
there,there,s,,0
in,in,s,,0
white,white,s,SenseProperty,0
marble,marble,s,SenseProperty,1
engraven,engraven,s,UNRECOGNIZED,0
these,these,n,Immediacy,0
words,words,c,LangRef,0
",",",",s,,0
Ask,ask,s,Request,0
one,one,s,Inclusive,0
for,for,s,Inclusive,1
all,all,c,Inclusive,2
",",",",s,,0
and,and,s,,0
but,but,s,Exceptions,0
one,one,s,Exceptions,1
thing,thing,s,Uncertainty,0
at,at,s,Intensity,0
all,all,nnn,Intensity,1
O,o,s,LangRef,0
fortunate,fortunate,s,Positivity,0
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
(,(,c,,0
for,for,s,,0
so,so,s,,0
have,have,s,Question,0
I,i,s,Question,1
heard,heard,s,Updates,0
thee,thee,s,DirectAddress,0
call,call,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
self,self,c,SubjectivePercept,0
),),s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
see,see,c,,0
",",",",n,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
discern,discern,s,PrivateThinking,0
any,any,s,,0
such,such,s,Intensity,0
thing,thing,c,Uncertainty,0
.,.,s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
thou,thou,s,DirectAddress,0
dreamest,dreamest,nnn,UNRECOGNIZED,0
Ah,ah,s,OralCues,0
Father,father,s,PersonProperty,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
not,not,s,DenyDisclaim,0
a,a,s,DenyDisclaim,1
faithful,faithful,s,StandardsPos,0
lover,lover,c,Positivity,0
",",",",s,,0
and,and,s,,0
therefore,therefore,s,ReasonForward,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
behold,behold,s,SpaceRelation,0
it,it,c,,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
ask,ask,s,Citations,0
that,that,s,Citations,1
I,i,s,FirstPer,0
may,may,s,Contingency,0
be,be,s,Contingency,1
satisfied,satisfied,s,StandardsPos,0
by,by,s,,0
the,the,s,,0
event,event,c,GenericEvents,0
",",",",s,,0
and,and,s,,0
thy,thy,s,DirectAddress,0
self,self,s,SubjectivePercept,0
blessed,blessed,c,StandardsPos,0
.,.,nnn,Imperative,0
Ask,ask,c,Imperative,1
?,?,s,Question,0
so,so,s,,0
I,i,s,FirstPer,0
will,will,c,PredictedFuture,0
:,:,s,,0
and,and,s,,0
what,what,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,s,Intensity,0
but,but,s,Resistance,0
ask,ask,c,Request,0
",",",",s,,0
and,and,s,,0
whom,whom,s,PersonPronoun,0
should,should,s,Future_Question,0
I,i,s,Future_Question,1
ask,ask,s,Request,0
but,but,n,Resistance,0
Semele,semele,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
possessing,possessing,s,ReportingEvents,0
of,of,s,,0
whose,whose,s,PersonPronoun,0
person,person,c,PersonProperty,0
",",",",s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
pleasure,pleasure,s,Positivity,0
that,that,s,,0
cannot,cannot,s,DenyDisclaim,0
come,come,s,ReportingEvents,0
within,within,n,,0
the,the,s,SenseObject,0
compass,compass,s,SenseObject,1
of,of,s,,0
comparison,comparison,c,Comparison,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
golden,golden,s,SenseProperty,0
locks,locks,s,ReportingEvents,0
seem,seem,s,Uncertainty,0
most,most,s,Comparison,0
curious,curious,c,Curiosity,0
",",",",s,,0
when,when,s,TimeShift,0
they,they,n,TimeShift,1
seem,seem,s,Uncertainty,0
most,most,s,Comparison,0
careless,careless,c,Negativity,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
sweet,sweet,s,SenseProperty,0
looks,looks,s,ReportingEvents,0
seem,seem,s,Uncertainty,0
most,most,s,Comparison,0
alluring,alluring,c,Positivity,0
",",",",s,,0
when,when,s,TimeShift,0
they,they,s,TimeShift,1
are,are,n,ReportingStates,0
most,most,s,Comparison,0
chaste,chaste,c,StandardsPos,0
:,:,s,,0
and,and,s,,0
whose,whose,s,PersonPronoun,0
words,words,s,LangRef,0
the,the,s,Comparison,0
more,more,s,Comparison,1
virtuous,virtuous,s,StandardsPos,0
they,they,s,ReportingStates,0
are,are,c,ReportingStates,1
",",",",s,,0
the,the,s,Comparison,0
more,more,s,Comparison,1
amorous,amorous,s,Positivity,0
they,they,n,,0
be,be,s,ReportingStates,0
accounted,accounted,c,ReportingStates,0
.,.,s,ReportingStates,1
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
thee,thee,s,DirectAddress,0
fortune,fortune,s,ProjectAhead,0
when,when,s,Autobio,0
I,i,s,Autobio,1
shall,shall,s,ProjectAhead,0
first,first,s,Sequence,0
meet,meet,s,SpaceRelation,0
with,with,s,SpaceRelation,1
fair,fair,s,StandardsPos,0
Semele,semele,c,UNRECOGNIZED,0
",",",",n,,0
dash,dash,s,Motions,0
my,my,s,FirstPer,0
delight,delight,s,Positivity,0
with,with,s,,0
some,some,s,Uncertainty,0
light,light,s,SenseProperty,0
disgrace,disgrace,c,StandardsNeg,0
",",",",s,,0
least,least,s,Comparison,0
embracing,embracing,s,Positivity,0
sweetness,sweetness,s,SenseObject,0
beyond,beyond,n,Intensity,0
measure,measure,c,Intensity,1
",",",",s,,0
I,i,s,FirstPer,0
take,take,s,ReportingEvents,0
a,a,s,ReportingEvents,1
surfit,surfit,s,UNRECOGNIZED,0
without,without,s,Contingency,0
recure,recure,c,UNRECOGNIZED,0
:,:,s,,0
let,let,s,ReportingEvents,0
her,her,s,ReportingEvents,1
practice,practice,s,GenericEvents,0
her,her,s,PersonPronoun,0
accustomed,accustomed,n,ReportingEvents,0
coyness,coyness,c,SubjectivePercept,0
",",",",s,,0
that,that,s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
diet,diet,s,AbstractConcepts,0
my,my,s,FirstPer,0
seife,seife,s,UNRECOGNIZED,0
upon,upon,s,,0
my,my,s,SelfDisclosure,0
desires,desires,c,SelfDisclosure,1
:,:,s,,0
otherwise,otherwise,s,Contingency,0
the,the,s,,0
fullness,fullness,s,AbstractConcepts,0
of,of,n,AbstractConcepts,1
my,my,s,FirstPer,0
joys,joys,s,Positivity,0
will,will,s,Fear,0
diminish,diminish,s,Fear,1
the,the,s,,0
sweetness,sweetness,c,SenseObject,0
",",",",s,,0
and,and,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
perrish,perrish,s,UNRECOGNIZED,0
by,by,s,,0
them,them,s,,0
before,before,s,Sequence,0
I,i,n,FirstPer,0
possess,possess,s,ReportingEvents,0
them,them,nn,,0
Why,why,s,Curiosity,0
do,do,s,Curiosity,1
I,i,s,Curiosity,2
trifle,trifle,s,SenseObject,0
the,the,s,TimeDuration,0
time,time,s,TimeDuration,1
in,in,s,TimeDuration,2
words,words,c,LangRef,0
?,?,s,Question,0
The,the,s,,0
least,least,s,Comparison,0
minute,minute,s,,0
being,being,s,ReportingStates,0
spent,spent,s,ReportingEvents,0
in,in,s,,0
the,the,n,,0
getting,getting,s,,0
of,of,s,,0
Semele,semele,c,UNRECOGNIZED,0
",",",",s,,0
is,is,s,ReportingStates,0
more,more,s,Comparison,0
worth,worth,s,AbstractConcepts,0
then,then,s,,0
the,the,s,Intensity,0
whole,whole,s,Intensity,1
world,world,c,Intensity,2
:,:,s,,0
therefore,therefore,s,ReasonForward,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
ask,ask,c,Request,0
.,.,n,Question,0
What,what,s,Question,1
now,now,s,Immediacy,0
Eumenides,eumenides,c,UNRECOGNIZED,0
?,?,s,Question,0
Whether,whether,s,Contingency,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
drawn,drawn,c,ReportingEvents,0
?,?,s,Question,0
Have,have,s,,0
thou,thou,s,DirectAddress,0
forgotten,forgotten,s,Negativity,0
both,both,n,,0
friendship,friendship,s,Positivity,0
and,and,s,,0
duty,duty,c,StandardsPos,0
?,?,s,Question,0
Care,care,s,Positivity,0
of,of,s,Positivity,1
Endimion,endimion,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
commandment,commandment,s,CommonAuthorities,0
of,of,s,,0
Cynthia,cynthia,c,UNRECOGNIZED,0
?,?,n,Question,0
Shall,shall,s,ProjectAhead,0
he,he,s,PersonPronoun,0
dye,dye,s,SenseObject,0
in,in,s,,0
a,a,s,,0
leaden,leaden,s,SenseProperty,0
sleep,sleep,c,Motions,0
",",",",s,,0
because,because,s,ReasonBackward,0
thou,thou,s,DirectAddress,0
sleep,sleep,s,Motions,0
in,in,s,Motions,1
a,a,s,,0
golden,golden,s,SenseObject,0
dream,dream,c,SenseObject,1
?,?,s,Question,0
I,i,c,FirstPer,0
",",",",n,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
sleep,sleep,s,Motions,0
ever,ever,c,Biographical_Time,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
I,i,s,FirstPer,0
slumber,slumber,s,Motions,0
but,but,s,Exceptions,0
one,one,s,Exceptions,1
minute,minute,s,,0
with,with,s,,0
Semele,semele,c,UNRECOGNIZED,0
.,.,s,,0
Love,love,s,Positivity,0
knows,knows,n,Confidence,0
neither,neither,s,DenyDisclaim,0
friendship,friendship,s,Positivity,0
nor,nor,s,DenyDisclaim,0
kindred,kindred,nn,Positivity,0
Shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
not,not,s,DenyDisclaim,0
hazard,hazard,s,Contingency,0
the,the,s,Contingency,1
loss,loss,s,Sad,0
of,of,s,Sad,1
a,a,s,Positivity,0
friend,friend,c,Positivity,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,,0
obtaining,obtaining,s,ReportingEvents,0
of,of,s,,0
her,her,s,PersonPronoun,0
for,for,s,PersonProperty,0
whom,whom,s,PersonProperty,1
I,i,n,Autobio,0
would,would,s,Autobio,1
often,often,s,Autobio,2
loose,loose,s,AbstractConcepts,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
?,?,s,Question,0
Fond,fond,s,Positivity,0
Eumenides,eumenides,c,UNRECOGNIZED,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
the,the,s,,0
intycing,intycing,s,UNRECOGNIZED,0
beauty,beauty,s,StandardsPos,0
of,of,s,,0
a,a,n,Intensity,0
most,most,s,Intensity,1
disdainful,disdainful,s,Negative_Relation,0
Lady,lady,c,PersonProperty,0
",",",",s,,0
be,be,s,ReportingStates,0
of,of,s,,0
more,more,s,Comparison,0
force,force,s,,0
then,then,s,,0
the,the,s,,0
rare,rare,s,Exceptions,0
fidelity,fidelity,s,StandardsPos,0
of,of,s,,0
a,a,s,,0
tried,tried,n,,0
friend,friend,c,StandardsPos,0
?,?,s,Question,0
The,the,s,,0
love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
men,men,s,PersonProperty,0
to,to,s,,0
women,women,s,PersonProperty,0
is,is,s,SubjectivePercept,0
a,a,s,SubjectivePercept,1
thing,thing,s,SubjectivePercept,2
common,common,c,AbstractConcepts,0
",",",",s,,0
and,and,s,PriorKnowledge,0
of,of,s,PriorKnowledge,1
course,course,c,PriorKnowledge,2
:,:,s,,0
the,the,n,Positivity,0
friendship,friendship,s,Positivity,1
of,of,s,,0
man,man,s,PersonProperty,0
to,to,s,PersonProperty,1
man,man,s,PersonProperty,2
infinite,infinite,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
immortal,immortal,c,StandardsPos,0
.,.,s,,0
Tush,tush,c,SenseObject,0
",",",",s,,0
Semele,semele,s,UNRECOGNIZED,0
does,does,s,ReportingEvents,0
possess,possess,n,ReportingEvents,0
my,my,s,Positivity,0
love,love,c,Positivity,1
.,.,s,,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
Endimion,endimion,s,UNRECOGNIZED,0
has,has,s,,0
deserved,deserved,s,StandardsPos,0
it,it,c,,0
.,.,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
help,help,s,PredictedFuture,1
Endimion,endimion,c,UNRECOGNIZED,0
.,.,s,,0
I,i,s,FirstPer,0
found,found,n,ReportingEvents,0
Endimion,endimion,s,UNRECOGNIZED,0
unspotted,unspotted,s,SenseProperty,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
truth,truth,c,StandardsPos,0
.,.,s,,0
I,i,s,FirstPer,0
but,but,s,Resistance,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
find,find,s,,0
Semele,semele,s,UNRECOGNIZED,0
constant,constant,s,RecurringEvents,0
in,in,s,Specifiers,0
her,her,n,Specifiers,1
love,love,c,Positivity,0
.,.,s,,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
Semele,semele,c,UNRECOGNIZED,0
.,.,s,Question,0
What,what,s,Question,1
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
do,do,c,Intensity,0
?,?,s,Question,0
Father,father,s,PersonProperty,0
thy,thy,s,DirectAddress,0
gray,gray,s,SenseObject,0
hairs,hairs,s,SenseObject,1
are,are,n,ReportingStates,0
