DEar,dear,s,Positivity,0
lead,lead,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
to,to,s,SelfDisclosure,2
the,the,s,,0
covert,covert,s,SubjectivePercept,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
Grove,grove,c,SenseObject,0
.,.,nn,Imperative,0
Hold,hold,c,Imperative,1
",",",",s,,0
hold,hold,c,,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
why,why,s,Curiosity,0
do,do,s,Curiosity,1
you,you,s,DirectAddress,0
run,run,s,SceneShift,0
away,away,c,SceneShift,1
?,?,nn,Question,0
Thou,thou,s,DirectAddress,0
fool,fool,c,Negativity,0
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
see,see,s,,0
the,the,s,Support,0
reason,reason,c,Support,1
?,?,nn,Question,0
I,i,s,FirstPer,0
see,see,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
and,and,s,,0
a,a,s,PersonProperty,0
Lady,lady,c,PersonProperty,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,Question,0
Why,why,s,Question,1
you,you,s,DirectAddress,0
coxcomb,coxcomb,s,Negativity,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
Lovers,lovers,c,Positivity,0
;,;,n,,0
Or,or,s,,0
some,some,s,Uncertainty,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
going,going,s,ProjectAhead,0
to,to,s,ProjectAhead,1
do,do,s,ProjectAhead,2
the,the,s,,0
deed,deed,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
love,love,c,Positivity,0
.,.,nn,Question,0
How,how,c,Question,1
!,!,s,,0
men,men,s,PersonProperty,0
here,here,c,SpaceRelation,0
?,?,s,Question,0
Your,your,s,DirectAddress,0
business,business,c,AbstractConcepts,0
.,.,nn,,0
Prithee,prithee,s,DirectAddress,0
friend,friend,s,StandardsPos,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
trouble,trouble,s,Negativity,0
your,your,s,Negativity,1
self,self,s,SubjectivePercept,0
with,with,s,,0
ours,ours,c,Inclusive,0
",",",",s,Resistance,0
but,but,s,Resistance,1
follow,follow,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,c,ReportingEvents,0
;,;,s,,0
my,my,s,Positivity,0
man,man,n,Positivity,1
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
little,little,s,SenseProperty,0
saucy,saucy,s,SenseProperty,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
drink,drink,s,Motions,0
indeed,indeed,c,Intensity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
sober,sober,s,StandardsPos,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
understand,understand,s,PrivateThinking,0
how,how,n,,0
things,things,s,Uncertainty,0
go,go,nnn,ReportingEvents,0
Leave,leave,s,,0
us,us,s,Inclusive,0
then,then,c,TimeShift,0
.,.,nnn,TimeShift,1
Leave,leave,s,,0
us,us,s,Inclusive,0
then,then,s,,0
--,--,s,,0
good,good,s,StandardsPos,0
words,words,c,StandardsPos,1
",",",",s,,0
good,good,s,StandardsPos,0
words,words,c,StandardsPos,1
",",",",s,,0
friend,friend,c,StandardsPos,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
look,look,s,ReportingEvents,0
ye,ye,s,OralCues,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
in,in,s,,0
a,a,s,,0
notable,notable,n,Positivity,0
humor,humor,s,Positivity,0
at,at,s,Immediacy,0
present,present,c,Immediacy,1
",",",",s,,0
and,and,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
entreated,entreated,nnn,Request,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
entreated,entreated,c,Request,0
.,.,nnn,Imperative,0
Pray,pray,s,Imperative,1
leave,leave,s,,0
us,us,s,Inclusive,0
then,then,c,TimeShift,0
.,.,nnn,TimeShift,1
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
something,something,s,Uncertainty,0
--,--,s,,0
but,but,s,Resistance,0
hark,hark,s,DirectAddress,0
ye,ye,s,DirectAddress,1
friend,friend,c,StandardsPos,0
",",",",s,,0
say,say,s,Citations,0
a,a,s,Citations,1
man,man,s,PersonProperty,0
had,had,s,ProjectBack,0
a,a,s,PrivateThinking,0
mind,mind,s,PrivateThinking,1
to,to,s,,0
put,put,s,ReportingEvents,0
in,in,s,ReportingEvents,1
for,for,s,ReportingEvents,2
a,a,n,,0
share,share,s,Positivity,0
with,with,s,Positivity,1
you,you,nnn,DirectAddress,0
Rude,rude,s,Negative_Relation,0
slaves,slaves,s,PersonProperty,0
leave,leave,s,,0
us,us,c,Inclusive,0
.,.,nnn,,0
Ha,ha,s,OralCues,0
slaves,slaves,c,PersonProperty,0
!,!,nnn,,0
Slaves,slaves,s,PersonProperty,0
said,said,s,Citations,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
?,?,s,Question,0
hah,hah,s,OralCues,0
--,--,nnn,,0
Oh,oh,c,OralCues,0
",",",",s,OralCues,1
as,as,s,,0
you're,you're,s,DirectAddress,0
a,a,s,PersonProperty,0
Gentleman,gentleman,s,PersonProperty,1
assis,assis,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
.,.,nnn,,0
Assist,assist,s,StandardsPos,0
thee,thee,c,DirectAddress,0
?,?,s,Question,0
this,this,s,,0
fellow,fellow,s,PersonProperty,0
looks,looks,s,Resemblances,0
as,as,s,Resemblances,1
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
his,his,s,PersonPronoun,0
abilities,abilities,s,StandardsPos,0
called,called,s,Curiosity,0
in,in,n,Curiosity,1
question,question,c,Curiosity,2
;,;,s,,0
otherwise,otherwise,s,Contingency,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
amorous,amorous,s,Positivity,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
do,do,s,Intensity,0
thee,thee,s,DirectAddress,0
a,a,s,,0
kindness,kindness,nnn,StandardsPos,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
mistake,mistake,s,Negativity,0
me,me,c,FirstPer,0
;,;,s,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,,0
ravisher,ravisher,s,Intensity,0
--,--,nnn,,0
A,a,s,,0
ravisher,ravisher,c,Intensity,0
!,!,s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
do,do,s,Positivity,0
like,like,s,Positivity,1
him,him,s,PersonPronoun,0
the,the,s,Negativity,0
worse,worse,s,Negativity,1
for,for,s,Negativity,2
that,that,c,,0
?,?,s,Question,0
no,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
I,i,s,Insist,0
beg,beg,s,Insist,1
your,your,n,Insist,2
pardon,pardon,c,Positivity,0
",",",",s,,0
Madam,madam,nnn,PersonProperty,0
Have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
no,no,s,DenyDisclaim,0
manhood,manhood,c,TimeDuration,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
?,?,nnn,Question,0
She,she,s,Updates,0
is,is,s,Updates,1
in,in,s,Disclosure,0
earnest,earnest,c,Disclosure,1
:,:,s,,0
now,now,s,Immediacy,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
durst,durst,s,SubjectivePercept,0
sta^,sta^,c,UNRECOGNIZED,0
",",",",s,Autobio,0
how,how,s,Autobio,1
I,i,s,Autobio,2
would,would,s,ProjectBack,0
domineer,domineer,s,Negativity,0
over,over,s,Negativity,1
my,my,s,FirstPer,0
Master,master,c,PersonProperty,0
;,;,s,,0
I,i,n,Autobio,0
never,never,s,Autobio,1
tried,tried,s,,0
perhaps,perhaps,c,Uncertainty,0
",",",",s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
be,be,s,Contingency,1
valiant,valiant,s,StandardsPos,0
thus,thus,s,ReasonForward,0
inspired,inspired,c,ReportingStates,0
.,.,s,ReportingStates,1
Lady,lady,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
your,your,s,DirectAddress,0
champion,champion,c,StandardsPos,0
",",",",n,,0
who,who,s,,0
dares,dares,s,SubjectivePercept,0
ravish,ravish,s,Intensity,0
you,you,s,DirectAddress,0
o^,o^,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
either,either,nnn,Metadiscourse,0
Rascal,rascal,s,Negativity,0
unhand,unhand,s,Motions,0
her,her,c,PersonPronoun,0
.,.,nnn,Question,0
How,how,c,Question,1
",",",",s,Question,2
how,how,s,,0
Gload,gload,s,UNRECOGNIZED,0
ingag'd^,ingag'd^,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
ay,ay,s,OralCues,0
I,i,s,FirstPer,0
scorn,scorn,s,Negative_Relation,0
to,to,s,Negative_Relation,1
be,be,s,ReportingStates,0
outdone,outdone,s,Resistance,0
by,by,s,,0
my,my,s,Positivity,0
man,man,c,Positivity,1
.,.,s,,0
Sirrah,sirrah,c,Negativity,0
",",",",s,,0
march,march,s,AbstractConcepts,0
off,off,n,Negativity,0
with,with,s,Negativity,1
the,the,s,,0
baggage,baggage,c,SenseObject,0
;,;,s,,0
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
secure,secure,s,StandardsPos,0
the,the,s,StandardsPos,1
enemy,enemy,nnn,Negativity,0
Rash,rash,s,Negativity,0
man,man,s,PersonProperty,0
what,what,s,,0
mean,mean,s,,0
you,you,c,DirectAddress,0
?,?,nnn,Question,0
I,i,s,FirstPer,0
say,say,s,Citations,0
stand,stand,s,Resistance,0
off,off,c,Resistance,1
",",",",s,,0
and,and,s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
go,go,s,SpaceRelation,0
quietly,quietly,s,SpaceRelation,1
away,away,s,,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
wench,wench,c,PersonProperty,0
",",",",s,,0
or,or,s,,0
look,look,s,ReportingEvents,0
you,you,s,DirectAddress,0
--,--,nnn,,0
Unmanner'd,unmanner'd,s,UNRECOGNIZED,0
fool,fool,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
chastise,chastise,s,Negative_Relation,0
thy,thy,s,DirectAddress,0
boldness,boldness,c,Confidence,0
.,.,nnn,Question,0
How,how,c,Question,1
",",",",s,Question,2
how,how,c,,0
",",",",s,,0
have,have,s,,0
thou,thou,s,DirectAddress,0
no,no,s,Exceptions,0
other,other,s,Exceptions,1
weapon,weapon,c,AbstractConcepts,0
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
if,if,s,Contingency,0
I,i,s,Autobio,0
had,had,c,Autobio,1
",",",",s,,0
thou,thou,s,DirectAddress,0
durst,durst,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
incounter'd,incounter'd,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
.,.,nnn,,0
I,i,s,FirstPer,0
scorn,scorn,s,Negative_Relation,0
thy,thy,s,DirectAddress,0
words,words,c,LangRef,0
",",",",s,,0
and,and,s,,0
therefore,therefore,s,ReasonForward,0
there,there,s,SpaceRelation,0
lies,lies,s,SpaceRelation,1
my,my,s,FirstPer,0
sword,sword,c,SenseObject,0
;,;,s,,0
and,and,s,ReasonForward,0
since,since,s,ReasonForward,1
you,you,s,DirectAddress,0
dare,dare,s,SubjectivePercept,0
me,me,s,FirstPer,0
at,at,n,,0
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
weapon,weapon,c,AbstractConcepts,0
",",",",s,,0
I,i,s,FirstPer,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
as,as,s,,0
good,good,s,StandardsPos,0
at,at,s,StandardsPos,1
snick,snick,s,SenseObject,0
a,a,s,,0
snee,snee,s,Motions,0
as,as,s,,0
the,the,s,Positivity,0
best,best,s,Positivity,1
Don,don,s,PersonProperty,0
of,of,s,DirectAddress,0
you,you,n,DirectAddress,1
all,all,s,,0
--,--,nnn,,0
Can,can,s,Contingency,0
I,i,s,FirstPer,0
endure,endure,s,Resistance,0
this,this,s,,0
affront,affront,c,Negative_Relation,0
?,?,nnn,Question,0
The,the,s,Positivity,0
best,best,s,Positivity,1
way,way,s,Positivity,2
to,to,s,Positivity,3
make,make,s,ReportingEvents,0
a,a,s,Negative_Relation,0
coward,coward,s,Negative_Relation,1
fight,fight,c,Resistance,0
",",",",s,,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
leave,leave,s,SceneShift,0
him,him,s,SceneShift,1
in,in,s,Fear,0
danger,danger,s,Fear,1
--,--,s,,0
Come,come,s,ReportingEvents,0
Lady,lady,s,PersonProperty,0
--,--,nnn,,0
Thou,thou,s,DirectAddress,0
base,base,s,AbstractConcepts,0
unmanner'd,unmanner'd,s,UNRECOGNIZED,0
fool,fool,c,Negativity,0
;,;,s,,0
how,how,s,Anger,0
dare,dare,s,Anger,1
thou,thou,s,DirectAddress,0
offer,offer,s,ReportingEvents,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
Gentleman,gentleman,c,Positivity,0
",",",",s,,0
with,with,s,,0
so,so,n,,0
despised,despised,s,Negative_Relation,0
a,a,s,Negative_Relation,1
thing,thing,s,Uncertainty,0
as,as,s,Comparison,0
that,that,nnn,Comparison,1
Despised,despised,s,Negative_Relation,0
a,a,s,Negative_Relation,1
thing,thing,c,Uncertainty,0
?,?,s,Question,0
talk,talk,s,ReportingEvents,0
not,not,s,Resistance,0
so,so,s,Resistance,1
contemptibly,contemptibly,s,Anger,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
weapon,weapon,c,AbstractConcepts,0
:,:,s,,0
I,i,s,FirstPer,0
say,say,s,Citations,0
do,do,s,DenyDisclaim,0
not,not,c,DenyDisclaim,1
",",",",s,Resistance,0
but,but,n,Resistance,1
come,come,s,Transformation,0
on,on,s,Transformation,1
if,if,s,Contingency,0
you,you,s,DirectAddress,0
dare,dare,nnn,Curiosity,0
I,i,s,Curiosity,1
can,can,s,Contingency,0
endure,endure,s,Contingency,1
no,no,s,Updates,0
longer,longer,s,Updates,1
--,--,n,,0
Injustice,injustice,c,StandardsNeg,0
!,!,s,,0
can,can,s,Contingency,0
such,such,s,Contingency,1
a,a,s,Contingency,2
dog,dog,c,SenseObject,0
",",",",s,,0
and,and,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
weapon,weapon,s,AbstractConcepts,0
vanquish,vanquish,s,Negative_Relation,0
me,me,c,FirstPer,0
?,?,nnn,Question,0
Beg,beg,s,Intensity,0
your,your,s,DirectAddress,0
life,life,c,DirectAddress,1
;,;,s,,0
for,for,s,,0
I,i,s,FirstPer,0
scorn,scorn,s,Negative_Relation,0
to,to,s,Negative_Relation,1
stain,stain,s,Negativity,0
my,my,s,Negativity,1
victory,victory,s,Positivity,0
in,in,s,SenseProperty,0
blood,blood,s,SenseProperty,1
--,--,s,,0
that,that,s,,0
I,i,s,FirstPer,0
learnt,learnt,s,StandardsPos,0
out,out,n,,0
of,of,s,,0
Pharamond,pharamond,nnn,UNRECOGNIZED,0
He,he,s,PersonPronoun,0
does,does,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
merit,merit,s,StandardsPos,0
life,life,c,AbstractConcepts,0
",",",",s,,0
could,could,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
defend,defend,s,Resistance,0
it,it,s,,0
against,against,s,Resistance,0
so,so,s,Resistance,1
poor,poor,s,Negativity,0
and,and,s,,0
base,base,s,ReportingEvents,0
a,a,s,ReportingEvents,1
thing,thing,n,Uncertainty,0
as,as,s,,0
thou,thou,c,DirectAddress,0
:,:,s,,0
Had,had,s,ProjectBack,0
but,but,s,Resistance,0
Marcel,marcel,s,PersonProperty,0
left,left,s,SceneShift,0
me,me,s,FirstPer,0
my,my,s,FirstPer,0
sword,sword,s,SenseObject,0
--,--,nnn,,0
O,o,s,LangRef,0
then,then,s,Sequence,0
I,i,s,Sequence,1
perceive,perceive,s,PrivateThinking,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
used,used,s,ProjectBack,0
to,to,s,ProjectBack,1
be,be,s,ProjectBack,2
vanquished,vanquished,c,Negative_Relation,0
",",",",s,,0
and,and,s,,0
therefore,therefore,s,ReasonForward,0
I,i,s,FirstPer,0
scorn,scorn,s,Negative_Relation,0
to,to,s,Negative_Relation,1
kill,kill,n,Negativity,0
thee,thee,c,DirectAddress,0
",",",",s,,0
live,live,c,,0
",",",",s,,0
live,live,nnn,,0
How,how,s,,0
the,the,s,Negativity,0
rascal,rascal,s,Negativity,1
triumphs,triumphs,s,Positivity,0
over,over,s,Positivity,1
me,me,c,FirstPer,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
now,now,s,Immediacy,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
generous,generous,s,StandardsPos,0
enemy,enemy,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
conduct,conduct,s,AbstractConcepts,0
thee,thee,s,DirectAddress,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Tent,tent,c,SenseObject,0
",",",",s,,0
and,and,s,,0
have,have,s,,0
thy,thy,n,DirectAddress,0
wounds,wounds,s,Negativity,0
dressed,dressed,s,SenseProperty,0
--,--,nn,,0
That,that,s,,0
too,too,s,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
out,out,s,,0
of,of,s,,0
Pharamond,pharamond,c,UNRECOGNIZED,0
.,.,nnn,Question,0
What,what,s,Question,1
if,if,s,Contingency,0
I,i,s,FirstPer,0
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
offer,offer,s,ReportingEvents,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
sott,sott,c,UNRECOGNIZED,0
?,?,s,Question,0
so,so,s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
^,^,c,UNRECOGNIZED,0
ee,ee,s,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
ippalyta,ippalyta,s,UNRECOGNIZED,0
again,again,c,RecurringEvents,0
.,.,s,Resistance,0
But,but,s,Resistance,1
I,i,n,FirstPer,0
forget,forget,s,Negativity,0
--,--,nnn,,0
Will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
accept,accept,s,Updates,0
my,my,s,Updates,1
offer,offer,c,Updates,2
?,?,nnn,Question,0
For,for,s,Specifiers,0
some,some,s,Specifiers,1
reasons,reasons,s,AbstractConcepts,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
venture,venture,s,Contingency,0
into,into,s,Contingency,1
the,the,s,,0
Town,town,c,SpaceRelation,0
.,.,nnn,,0
My,my,s,FirstPer,0
lodging,lodging,s,Motions,0
is,is,s,ReportingStates,0
at,at,s,ReportingStates,1
St,st,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
Peter's,peter's,s,PersonProperty,0
gate,gate,c,SenseObject,0
",",",",s,,0
hard,hard,s,SpaceRelation,0
by,by,c,SpaceRelation,1
;,;,s,,0
and,and,s,,0
on,on,s,,0
the,the,s,,0
Parol,parol,s,CommonAuthorities,0
of,of,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
of,of,n,,0
Prowess,prowess,s,StandardsPos,0
you,you,s,Insist,0
shall,shall,s,Insist,1
be,be,s,ReportingStates,0
safe,safe,s,StandardsPos,0
and,and,s,,0
free,free,s,AbstractConcepts,0
--,--,s,,0
Pharamond,pharamond,s,UNRECOGNIZED,0
again,again,nnn,RecurringEvents,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
trust,trust,s,Confidence,0
him,him,c,Confidence,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
worse,worse,s,Negativity,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
be,be,c,ReportingStates,0
.,.,n,Imperative,0
Lead,lead,s,Imperative,1
on,on,c,,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
follow,follow,c,,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
--,--,nn,,0
Not,not,s,Resistance,0
so,so,c,Resistance,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
though,though,s,Concessive,0
the,the,s,,0
captive,captive,s,SubjectivePercept,0
ought,ought,s,Insist,0
to,to,s,Insist,1
follow,follow,s,,0
the,the,s,,0
victor,victor,c,PersonProperty,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
trust,trust,n,Confidence,0
my,my,s,FirstPer,0
enemy,enemy,s,Negativity,0
at,at,s,,0
my,my,s,FirstPer,0
backside,backside,nn,SpaceRelation,0
Politics,politics,s,AbstractConcepts,0
too,too,s,,0
--,--,nnn,,0
you,you,s,Insist,0
must,must,s,Insist,1
command,command,s,Insist,2
--,--,nnn,,0
WEll,well,s,SenseObject,0
dear,dear,s,Positivity,0
Francisca,francisca,c,UNRECOGNIZED,0
",",",",s,,0
will,will,s,PredictedFuture,0
Cleonte,cleonte,s,UNRECOGNIZED,0
come,come,c,DirectAddress,0
",",",",n,DirectAddress,1
And,and,s,Generalization,0
all,all,s,Generalization,1
alone,alone,s,SpaceRelation,0
into,into,s,Transformation,0
the,the,s,Transformation,1
Garden,garden,c,SenseObject,0
?,?,nn,Question,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
she,she,s,PersonPronoun,0
will,will,c,PredictedFuture,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
at,at,s,SubjectiveTime,0
last,last,s,SubjectiveTime,1
prevailed,prevailed,c,ReportingStates,0
",",",",s,ReportingStates,1
to,to,s,AbstractConcepts,0
what,what,s,AbstractConcepts,1
intent,intent,s,PrivateThinking,0
she,she,s,Neutral_Attribution,0
knows,knows,s,Neutral_Attribution,1
not,not,c,DenyDisclaim,0
;,;,n,,0
this,this,s,ReportingStates,0
is,is,s,ReportingStates,1
an,an,s,TimeDuration,0
hour,hour,s,TimeDuration,1
wherein,wherein,s,CommonAuthorities,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
scarce,scarce,s,Negativity,0
be,be,s,ReportingStates,0
interrupted,interrupted,c,Negativity,0
:,:,s,,0
the,the,s,,0
amorous,amorous,s,Positivity,0
entertainment,entertainment,n,Positivity,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
prepared,prepared,s,ProjectAhead,0
for,for,s,ProjectAhead,1
her,her,c,PersonPronoun,0
",",",",s,,0
will,will,s,PredictedFuture,0
advance,advance,s,ReportingEvents,0
your,your,s,DirectAddress,0
design,design,c,AbstractConcepts,0
;,;,s,,0
such,such,s,Intensity,0
objects,objects,s,AbstractConcepts,0
heighten,heighten,s,Intensity,0
the,the,n,Intensity,1
desire,desire,c,Positivity,0
:,:,s,,0
is,is,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
ready,ready,s,ProjectAhead,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
part,part,nnn,DirectAddress,2
It,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
and,and,s,,0
I,i,s,StandardsPos,0
Am,am,s,StandardsPos,1
prepared,prepared,s,StandardsPos,2
for,for,s,StandardsPos,3
all,all,s,Generalization,0
the,the,s,Generalization,1
resistance,resistance,s,Intensity,0
she,she,s,Contingency,0
can,can,s,Contingency,1
make,make,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
am,am,s,FirstPer,0
resolved,resolved,n,Promise,0
to,to,s,Promise,1
satisfy,satisfy,s,StandardsPos,0
my,my,s,FirstPer,0
insupportable,insupportable,s,StandardsNeg,0
flame,flame,c,SenseObject,0
",",",",s,ReasonForward,0
since,since,s,ReasonForward,1
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
other,other,s,Specifiers,0
hopes,hopes,s,Positivity,0
left,left,s,SceneShift,0
me,me,nnn,FirstPer,0
She,she,s,Updates,0
Is,is,s,Updates,1
coming,coming,c,GenericEvents,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
retire,retire,c,ReportingEvents,0
.,.,nn,,0
Oh,oh,s,OralCues,0
how,how,s,OralCues,1
he,he,s,Neutral_Attribution,0
kills,kills,s,Neutral_Attribution,1
me,me,c,FirstPer,0
:,:,s,,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
at,at,s,SubjectivePercept,0
least,least,s,SubjectivePercept,1
this,this,s,,0
pleasure,pleasure,s,Positivity,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
whilst,whilst,s,TimeDuration,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
dying,dying,c,Negativity,0
;,;,n,,0
that,that,s,TimeShift,0
when,when,s,TimeShift,1
he,he,s,Neutral_Attribution,0
possesses,possesses,s,Neutral_Attribution,1
the,the,s,Positivity,0
fair,fair,s,Positivity,1
Cleonte,cleonte,c,UNRECOGNIZED,0
",",",",s,,0
he,he,s,PersonPronoun,0
for,for,s,Intensity,0
ever,ever,s,Intensity,1
r^ines,r^ines,s,UNRECOGNIZED,0
his,his,s,SubjectivePercept,0
interest,interest,s,SubjectivePercept,1
in,in,s,Disclosure,0
her,her,n,Disclosure,1
heart,heart,c,Disclosure,2
",",",",s,,0
and,and,s,,0
must,must,s,Insist,0
find,find,s,DenyDisclaim,0
nothing,nothing,s,DenyDisclaim,1
but,but,s,Resistance,0
her,her,s,PersonPronoun,0
mortal,mortal,s,PersonProperty,0
hate,hate,s,Negativity,0
and,and,s,,0
scorn,scorn,nnn,Negative_Relation,0
Francisca,francisca,c,UNRECOGNIZED,0
",",",",s,,0
why,why,s,Question,0
art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
so,so,s,,0
earnest,earnest,s,SubjectivePercept,0
for,for,s,,0
my,my,s,FirstPer,0
coming,coming,s,SceneShift,0
into,into,s,SceneShift,1
the,the,s,SceneShift,2
Garden,garden,s,SenseObject,0
so,so,s,,0
early,early,c,SubjectiveTime,0
?,?,nnn,Question,0
Because,because,c,ReasonBackward,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
here,here,s,SpaceRelation,0
without,without,s,Contingency,0
interruption,interruption,s,StandardsNeg,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
learn,learn,s,Curiosity,0
what,what,s,Curiosity,1
the,the,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
Clarinda,clarinda,n,UNRECOGNIZED,0
has,has,s,Insist,0
to,to,s,Insist,1
tell,tell,s,DirectAddress,0
you,you,nnn,DirectAddress,1
Is,is,s,ReportingStates,0
that,that,s,ReportingStates,1
all,all,c,,0
?,?,s,Question,0
go,go,s,ReportingEvents,0
wait,wait,s,ProjectAhead,0
upon,upon,s,Immediacy,0
her,her,s,Immediacy,1
hither,hither,s,SpaceRelation,0
then,then,c,TimeShift,0
.,.,nnn,TimeShift,1
