PLays,plays,s,ReportingEvents,0
must,must,s,Insist,0
be,be,s,ReportingStates,0
contented,contented,c,Positivity,0
.,.,n,,0
A,a,s,SenseObject,0
Crown,crown,s,SenseObject,1
can,can,s,Contingency,0
never,never,s,DenyDisclaim,0
want,want,s,ProjectAhead,0
an,an,s,PersonProperty,0
Heir,heir,c,PersonProperty,1
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
there,there,s,ReportingStates,0
are,are,s,ReportingStates,1
several,several,c,Specifiers,0
",",",",s,,0
if,if,s,Contingency,0
one,one,s,Contingency,1
fail,fail,c,StandardsNeg,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
Right,right,s,,0
it,it,s,,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
inherit,inherit,s,CommonAuthorities,0
this,this,c,Immediacy,0
.,.,nn,Immediacy,1
There,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
one,one,s,Specifiers,0
of,of,s,Specifiers,1
those,those,s,Specifiers,2
fit,fit,s,ProjectAhead,0
to,to,s,ProjectAhead,1
Rule,rule,c,AbstractConcepts,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
one,one,s,Numbers,0
from,from,s,DirectAddress,0
your,your,s,DirectAddress,1
Majesty's,majesty's,s,UNRECOGNIZED,0
Bowels,bowels,c,SenseObject,0
",",",",s,,0
endued,endued,s,StandardsPos,0
both,both,s,,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Wit,wit,s,StandardsPos,0
and,and,s,,0
Virtue,virtue,c,StandardsPos,0
",",",",n,,0
would,would,s,PredictedFuture,0
certainly,certainly,s,PredictedFuture,1
make,make,s,ReportingEvents,0
the,the,s,,0
Kingdom,kingdom,s,CommonAuthorities,0
happy,happy,nnn,Positivity,0
And,and,s,,0
what,what,s,,0
way,way,c,AbstractConcepts,0
",",",",s,,0
Cardinal,cardinal,c,SenseObject,0
",",",",s,,0
can,can,s,Contingency,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
Posterity,posterity,c,CommonAuthorities,0
?,?,n,Question,0
Is,is,s,Question,0
it,it,s,Question,1
possible,possible,s,Contingency,0
to,to,s,,0
beget,beget,s,Transformation,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
with,with,s,AbstractConcepts,0
Child,child,c,AbstractConcepts,1
?,?,nn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
your,your,s,DirectAddress,0
Majesty,majesty,s,CommonAuthorities,0
knows,knows,s,Confidence,0
how,how,s,Confidence,1
Sarah,sarah,s,UNRECOGNIZED,0
and,and,s,,0
Rachel,rachel,s,UNRECOGNIZED,0
brought,brought,s,Transformation,0
forth,forth,s,Transformation,1
Children,children,s,PersonProperty,0
on,on,s,,0
the,the,n,SenseObject,0
Knees,knees,s,SenseObject,1
of,of,s,,0
other,other,s,Specifiers,0
Women,women,c,PersonProperty,0
:,:,s,,0
So,so,s,,0
may,may,s,Contingency,0
his,his,s,PersonPronoun,0
Majesty,majesty,s,CommonAuthorities,0
beget,beget,s,Transformation,0
you,you,s,DirectAddress,0
with,with,s,AbstractConcepts,0
Child,child,c,AbstractConcepts,1
",",",",s,,0
by,by,s,,0
the,the,s,StandardsPos,0
help,help,s,StandardsPos,1
of,of,n,StandardsPos,2
some,some,s,Uncertainty,0
well-wishing,well-wishing,s,Positivity,0
Friend,friend,nnn,StandardsPos,0
Pray,pray,s,Intensity,0
be,be,s,ReportingStates,0
pleased,pleased,c,Positivity,0
",",",",s,,0
Cardinal,cardinal,c,SenseObject,0
",",",",s,,0
to,to,s,,0
make,make,s,ReportingEvents,0
choice,choice,s,ReportingEvents,1
of,of,s,ReportingEvents,2
some,some,s,Specifiers,0
other,other,s,Specifiers,1
Discourse,discourse,c,AbstractConcepts,0
",",",",s,,0
or,or,s,,0
some,some,n,Specifiers,0
other,other,s,Specifiers,1
Object,object,s,AbstractConcepts,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
Divertisement,divertisement,nnn,UNRECOGNIZED,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
really,really,s,Intensity,0
serious,serious,s,SubjectivePercept,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
Majesty,majesty,c,CommonAuthorities,0
;,;,n,,0
And,and,s,,0
earnestly,earnestly,s,Disclosure,0
request,request,s,Request,0
for,for,s,Request,1
an,an,s,Positivity,0
attentive,attentive,s,Positivity,1
hearing,hearing,c,SpaceRelation,0
.,.,n,,0
For,for,s,Positivity,0
the,the,s,Positivity,1
good,good,s,Positivity,2
of,of,s,Positivity,3
this,this,s,,0
poor,poor,s,Negativity,0
drooping,drooping,s,SpaceRelation,0
Kingdom,kingdom,s,CommonAuthorities,0
is,is,s,ReportingStates,0
my,my,s,FirstPer,0
real,real,s,Intensity,0
and,and,s,,0
only,only,s,SubjectivePercept,0
Design,design,c,AbstractConcepts,0
.,.,nn,,0
O,o,c,LangRef,0
",",",",s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
have,have,s,Cause,0
me,me,s,Cause,1
to,to,s,,0
play,play,s,ReportingEvents,0
the,the,s,,0
Whore,whore,c,Negativity,0
.,.,n,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
Holy,holy,s,StandardsPos,0
Churchmen,churchmen,s,PersonProperty,0
indeed,indeed,c,Intensity,0
.,.,nn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
Madam,madam,c,PersonProperty,0
",",",",s,,0
in,in,s,Specifiers,0
such,such,s,Specifiers,1
Cases,cases,c,AbstractConcepts,0
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
Whoredom,whoredom,s,StandardsNeg,0
played,played,c,ReportingEvents,0
:,:,s,,0
For,for,s,,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
you,you,s,DirectAddress,0
are,are,n,DirectAddress,1
as,as,s,,0
free,free,s,StandardsPos,0
from,from,s,StandardsPos,1
all,all,s,StandardsPos,2
lascivious,lascivious,s,SubjectivePercept,0
Thoughts,thoughts,s,PrivateThinking,0
as,as,s,,0
Chastity,chastity,s,CommonAuthorities,0
it,it,s,,0
self,self,c,SubjectivePercept,0
:,:,s,,0
But,but,s,Resistance,0
to,to,s,Resistance,1
promote,promote,s,ReportingEvents,0
the,the,n,SubjectivePercept,0
Interest,interest,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
the,the,s,Inclusive,0
Nation,nation,s,Inclusive,1
by,by,s,,0
a,a,s,,0
Royal,royal,s,CommonAuthorities,0
Heir,heir,c,PersonProperty,0
",",",",s,,0
as,as,s,Example,0
the,the,s,Example,1
Case,case,s,Example,2
of,of,s,Example,3
the,the,s,Example,4
Kingdom,kingdom,s,CommonAuthorities,0
now,now,s,Immediacy,0
stands,stands,c,,0
",",",",n,,0
is,is,s,ReportingStates,0
as,as,s,,0
lawful,lawful,s,StandardsPos,0
as,as,s,,0
formerly,formerly,s,ProjectBack,0
it,it,s,Future_in_Past,0
was,was,s,Future_in_Past,1
to,to,s,Future_in_Past,2
raise,raise,s,ReportingEvents,0
Seed,seed,s,SenseObject,0
to,to,s,,0
the,the,s,Negativity,0
Dead,dead,nnn,Negativity,1
Since,since,s,,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
leave,leave,s,ReportingEvents,0
off,off,s,ReportingEvents,1
your,your,s,DirectAddress,0
provoking,provoking,s,SubjectivePercept,0
Discourse,discourse,c,AbstractConcepts,0
",",",",s,,0
I,i,s,Insist,0
must,must,s,Insist,1
leave,leave,s,,0
your,your,n,DirectAddress,0
Company,company,c,DirectAddress,1
:,:,s,,0
Neither,neither,s,DenyDisclaim,0
can,can,s,Contingency,0
I,i,s,FirstPer,0
imagine,imagine,s,PrivateThinking,0
what,what,s,,0
can,can,s,Contingency,0
be,be,s,Contingency,1
your,your,s,DirectAddress,0
hidden,hidden,s,SubjectivePercept,0
Design,design,s,AbstractConcepts,0
in,in,s,,0
so,so,s,Intensity,0
bold,bold,s,Intensity,1
an,an,n,,0
Attempt,attempt,nnn,ProjectAhead,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
bad,bad,s,Negativity,0
indeed,indeed,c,Intensity,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,s,Fear,2
that,that,s,Fear,3
all,all,s,Inclusive,0
our,our,s,Inclusive,1
Machines,machines,s,SenseObject,0
will,will,s,PredictedFuture,0
prove,prove,s,Confidence,0
but,but,s,Resistance,0
in,in,s,Negativity,0
vain,vain,c,Negativity,1
:,:,n,,0
And,and,s,ReportingStates,0
it,it,s,ReportingStates,1
is,is,s,ReportingStates,2
all,all,s,,0
long,long,s,SenseProperty,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Superstitious,superstitious,s,SubjectivePercept,0
Doings,doings,c,GenericEvents,0
",",",",s,,0
that,that,s,,0
has,has,s,,0
made,made,s,ReportingEvents,0
her,her,s,PersonPronoun,0
so,so,s,Intensity,0
much,much,s,Intensity,1
a,a,n,,0
Devoto,devoto,nn,UNRECOGNIZED,0
Never,never,s,Biographical_Time,0
fear,fear,c,Biographical_Time,1
.,.,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
the,the,s,SelfDisclosure,2
Turn-key,turn-key,s,AbstractConcepts,0
of,of,s,,0
her,her,s,PersonPronoun,0
Conscience,conscience,c,StandardsPos,0
:,:,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
warrant,warrant,s,CommonAuthorities,0
you,you,s,DirectAddress,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
let,let,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Devil,devil,s,AbstractConcepts,0
in,in,c,,0
.,.,n,OralCues,0
Well,well,s,OralCues,1
have,have,s,,0
another,another,s,Specifiers,0
Bout,bout,c,Resistance,0
",",",",s,,0
after,after,s,Sequence,0
I,i,s,Sequence,1
have,have,s,,0
given,given,s,ReportingStates,0
her,her,s,PersonPronoun,0
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
Enlargement,enlargement,s,Transformation,0
at,at,n,,0
Confession,confession,c,Disclosure,0
.,.,s,Resistance,0
But,but,s,Resistance,1
we,we,s,Insist,0
must,must,s,Insist,1
be,be,s,Insist,2
sure,sure,s,Insist,3
to,to,s,Insist,4
keep,keep,s,TimeDuration,0
our,our,s,Inclusive,0
new,new,s,,0
Monsieur,monsieur,s,PersonProperty,0
in,in,s,SenseProperty,0
her,her,s,SenseProperty,1
Eye,eye,c,SenseProperty,2
",",",",s,,0
with,with,s,Generalization,0
all,all,n,Generalization,1
the,the,s,,0
Splendor,splendor,s,Positivity,0
imaginable,imaginable,c,PrivateThinking,0
:,:,s,,0
For,for,s,Contingency,0
if,if,s,Contingency,1
once,once,s,TimeShift,0
her,her,s,PersonPronoun,0
Love,love,s,Positivity,0
begin,begin,s,Sequence,0
to,to,s,Sequence,1
be,be,s,Sequence,2
lukewarm,lukewarm,c,Negativity,0
",",",",s,Generalization,0
all,all,s,Generalization,1
the,the,n,SenseObject,0
Wheels,wheels,s,SenseObject,1
we,we,s,Contingency,0
can,can,s,Contingency,1
turn,turn,s,,0
will,will,s,PredictedFuture,0
hardly,hardly,s,DenyDisclaim,0
bring,bring,s,,0
our,our,s,Inclusive,0
Project,project,s,GenericEvents,0
to,to,s,StandardsPos,0
perfection,perfection,nnn,StandardsPos,1
VVelcome,vvelcome,s,UNRECOGNIZED,0
Niece,niece,c,PersonProperty,0
",",",",s,,0
we,we,s,SubjectivePercept,0
want,want,s,SubjectivePercept,1
a,a,s,SubjectivePercept,2
little,little,s,Comparison,0
of,of,s,Comparison,1
your,your,s,DirectAddress,0
help,help,s,StandardsPos,0
to,to,s,StandardsPos,1
forward,forward,s,AbstractConcepts,0
our,our,s,Inclusive,0
Designs,designs,s,AbstractConcepts,0
in,in,s,DirectAddress,0
your,your,n,DirectAddress,1
own,own,s,ReportingEvents,0
Quarrel,quarrel,nnn,Negative_Relation,0
My,my,s,FirstPer,0
Uncle,uncle,s,PersonProperty,0
may,may,s,Contingency,0
command,command,s,CommonAuthorities,0
my,my,s,FirstPer,0
Assistance,assistance,c,StandardsPos,0
",",",",s,,0
what,what,s,,0
ever,ever,s,ReceivedPOV,0
be,be,s,ReceivedPOV,1
the,the,s,,0
Design,design,c,AbstractConcepts,0
.,.,nnn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
not,not,s,DenyDisclaim,0
ignorant,ignorant,s,StandardsNeg,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
Intentions,intentions,c,PrivateThinking,0
;,;,s,,0
for,for,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
already,already,s,Updates,0
given,given,s,ReportingStates,0
you,you,n,DirectAddress,0
sufficient,sufficient,s,StandardsPos,0
information,information,s,AbstractConcepts,0
how,how,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
intend,intend,s,ProjectAhead,0
to,to,s,ProjectAhead,1
be,be,s,ProjectAhead,2
revenged,revenged,s,ReportingEvents,0
on,on,s,,0
Orlinus,orlinus,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
frustrate,frustrate,n,Negativity,0
him,him,s,PersonPronoun,0
of,of,s,CommonAuthorities,0
the,the,s,CommonAuthorities,1
Crown,crown,c,CommonAuthorities,2
",",",",s,,0
by,by,s,,0
the,the,s,StandardsPos,0
help,help,s,StandardsPos,1
of,of,s,StandardsPos,2
Monsieur,monsieur,s,PersonProperty,0
Meander,meander,c,Motions,0
",",",",s,,0
the,the,s,,0
Idol,idol,s,Positivity,0
of,of,s,Positivity,1
the,the,s,,0
Queen's,queen's,n,PersonProperty,0
Eyes,eyes,c,SenseObject,0
",",",",s,,0
and,and,s,,0
the,the,s,SenseObject,0
Phoenix,phoenix,s,SenseObject,1
of,of,s,,0
her,her,s,PersonPronoun,0
Affection,affection,c,Positivity,0
;,;,s,,0
whom,whom,s,Autobio,0
I,i,s,Autobio,1
have,have,s,Autobio,2
made,made,s,ReportingEvents,0
Gentleman,gentleman,s,Positivity,0
Usher,usher,s,PersonProperty,0
to,to,s,PersonPronoun,0
her,her,n,PersonPronoun,1
Majesty,majesty,c,CommonAuthorities,0
.,.,s,,0
Therefore,therefore,s,ReasonForward,0
be,be,s,Confidence,0
sure,sure,c,Confidence,1
",",",",s,,0
that,that,s,Specifiers,0
with,with,s,Specifiers,1
Father,father,s,PersonProperty,0
Pedro,pedro,s,AbstractConcepts,0
and,and,s,,0
me,me,c,FirstPer,0
",",",",s,,0
you,you,s,DirectAddress,0
lay,lay,s,ReportingEvents,0
hold,hold,s,ReportingEvents,0
on,on,s,ReportingEvents,1
all,all,n,,0
Opportunities,opportunities,s,StandardsPos,0
of,of,s,,0
extolling,extolling,s,Positivity,0
the,the,s,PersonProperty,0
Person,person,c,PersonProperty,1
",",",",s,,0
Wit,wit,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
Gallantry,gallantry,s,StandardsPos,0
of,of,s,,0
the,the,s,,0
Chevalier,chevalier,n,PersonProperty,0
before,before,s,Sequence,0
the,the,s,,0
Queen,queen,c,PersonProperty,0
;,;,s,,0
there,there,s,,0
being,being,s,ReportingStates,0
no,no,s,DenyDisclaim,0
better,better,s,DenyDisclaim,1
Instrument,instrument,s,AbstractConcepts,0
to,to,s,,0
whet,whet,s,ReportingEvents,0
Love,love,s,Positivity,0
than,than,s,Comparison,0
Praise,praise,nnn,StandardsPos,0
Dear,dear,s,Positivity,0
Uncle,uncle,c,PersonProperty,0
",",",",s,Concessive,0
though,though,s,Concessive,1
the,the,s,,0
Design,design,s,AbstractConcepts,0
terminates,terminates,s,Negativity,0
in,in,s,,0
downright,downright,s,Confidence,0
betraying,betraying,s,Negative_Relation,0
the,the,s,,0
Honor,honor,c,StandardsPos,0
",",",",s,,0
and,and,n,,0
rifling,rifling,s,Motions,0
the,the,s,,0
Chastity,chastity,s,CommonAuthorities,0
of,of,s,,0
my,my,s,FirstPer,0
kind,kind,s,Positivity,0
and,and,s,Positivity,1
dearest,dearest,s,Positivity,0
Mistress,mistress,c,PersonProperty,0
;,;,s,Resistance,0
yet,yet,s,Resistance,1
all,all,s,Generalization,0
the,the,s,Generalization,1
sacred,sacred,s,StandardsPos,0
and,and,n,,0
binding,binding,s,SenseObject,0
Ties,ties,s,SenseObject,0
of,of,s,,0
Friendship,friendship,s,Positivity,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
swallowed,swallowed,s,ReportingEvents,0
up,up,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,SpaceRelation,2
insatiate,insatiate,s,StandardsNeg,0
thirst,thirst,s,SenseProperty,0
of,of,n,,0
Vengeance,vengeance,s,Anger,0
against,against,s,Resistance,0
the,the,s,Resistance,1
cruel,cruel,s,Anger,0
Orlinus,orlinus,c,UNRECOGNIZED,0
.,.,s,Resistance,0
But,but,s,Resistance,1
I,i,s,Insist,0
should,should,s,Insist,1
heartily,heartily,s,Positivity,0
wish,wish,s,SubjectivePercept,0
that,that,s,,0
at,at,s,Sequence,0
first,first,n,Sequence,1
you,you,s,DirectAddress,0
had,had,s,DirectAddress,1
bended,bended,s,SpaceRelation,0
your,your,s,DirectAddress,0
Wits,wits,s,StandardsPos,0
for,for,s,,0
a,a,s,,0
Revenge,revenge,s,Resistance,0
some,some,s,Specifiers,0
other,other,s,Specifiers,1
way,way,nnn,AbstractConcepts,0
A,a,s,,0
Love-Plot,love-plot,s,UNRECOGNIZED,0
is,is,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
unfriendly,unfriendly,s,Negativity,0
Design,design,s,AbstractConcepts,0
against,against,s,,0
your,your,s,DirectAddress,0
dear,dear,c,Positivity,0
",",",",s,,0
and,and,s,,0
loving,loving,s,Positivity,0
Stratonice,stratonice,n,UNRECOGNIZED,0
(,(,c,Aside,0
as,as,s,Aside,1
you,you,s,DirectAddress,0
term,term,s,AbstractConcepts,0
her,her,c,PersonPronoun,0
),),s,,0
after,after,s,Sequence,0
her,her,s,PersonPronoun,0
Abstinence,abstinence,s,Resistance,0
these,these,s,Immediacy,0
twenty,twenty,s,Numbers,0
and,and,s,,0
three,three,s,Numbers,0
long,long,s,SubjectiveTime,0
Years,years,nnn,SubjectiveTime,1
My,my,s,FirstPer,0
zealous,zealous,s,Intensity,0
Revenge,revenge,s,Resistance,0
against,against,s,,0
Orlinus,orlinus,s,UNRECOGNIZED,0
bends,bends,s,SpaceRelation,0
all,all,s,Generalization,0
my,my,s,Generalization,1
Sinews,sinews,c,SenseObject,0
",",",",s,,0
makes,makes,s,Anger,0
my,my,s,Anger,1
Blood,blood,s,Anger,2
boil,boil,c,Anger,3
",",",",n,,0
and,and,s,,0
my,my,s,SelfDisclosure,0
Heart,heart,s,SelfDisclosure,1
to,to,s,,0
leap,leap,s,Motions,0
within,within,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,s,,0
Nither,nither,s,UNRECOGNIZED,0
can,can,s,Contingency,0
any,any,s,,0
Opposition,opposition,s,Resistance,0
come,come,s,ReportingEvents,0
in,in,s,ReportingEvents,1
my,my,s,SelfDisclosure,0
way,way,s,SelfDisclosure,1
but,but,s,Resistance,0
I,i,n,Metadiscourse,0
shall,shall,s,Metadiscourse,1
step,step,s,Motions,0
over,over,s,Motions,1
it,it,c,,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
I,i,s,Contingency,0
can,can,s,Contingency,1
but,but,s,Resistance,0
rain,rain,s,SenseObject,0
a,a,s,Intensity,0
Deluge,deluge,s,Intensity,1
of,of,s,,0
Mischief,mischief,s,StandardsNeg,0
and,and,s,,0
Vengeance,vengeance,s,Anger,0
on,on,s,SpaceRelation,0
the,the,n,SpaceRelation,1
top,top,s,SpaceRelation,2
of,of,s,SpaceRelation,3
the,the,s,,0
deceitful,deceitful,s,Anger,0
Monster,monster,c,Negativity,0
.,.,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
blow,blow,s,Motions,0
the,the,s,,0
Bellows,bellows,s,SenseProperty,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Fury,fury,c,Anger,0
",",",",s,,0
and,and,s,,0
(,(,c,,0
rather,rather,n,Substitution,0
than,than,s,Substitution,1
fail,fail,c,StandardsNeg,0
),),s,,0
lend,lend,s,ReportingEvents,0
my,my,s,FirstPer,0
helping,helping,s,Positivity,0
Hand,hand,s,Positivity,1
to,to,s,,0
the,the,s,SenseObject,0
Hammer,hammer,s,SenseObject,1
to,to,s,,0
hasten,hasten,s,ReportingEvents,0
the,the,s,GenericEvents,0
Work,work,s,GenericEvents,1
of,of,s,DirectAddress,0
your,your,n,DirectAddress,1
Contrivance,contrivance,nnn,SenseObject,0
I,i,s,FirstPer,0
see,see,s,,0
you're,you're,s,DirectAddress,0
as,as,s,StandardsPos,0
good,good,s,StandardsPos,1
as,as,s,StandardsPos,2
you,you,s,StandardsPos,3
Word,word,c,StandardsPos,4
.,.,n,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
glad,glad,s,Positivity,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
for,for,s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
been,been,s,ProjectBack,0
talking,talking,s,Citations,0
of,of,s,Citations,1
you,you,c,DirectAddress,0
;,;,n,,0
And,and,s,,0
I,i,s,SelfDisclosure,0
intend,intend,s,SelfDisclosure,1
to,to,s,SelfDisclosure,2
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
short,short,s,SenseProperty,0
Discourse,discourse,s,SpaceRelation,0
with,with,s,SpaceRelation,1
you,you,s,DirectAddress,0
in,in,s,Disclosure,0
private,private,c,Disclosure,1
.,.,nn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
still,still,s,Updates,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
receive,receive,s,ReportingEvents,0
and,and,s,,0
obey,obey,s,CommonAuthorities,0
your,your,s,DirectAddress,0
Eminence's,eminence's,s,UNRECOGNIZED,0
Commands,commands,c,CommonAuthorities,0
.,.,nnn,,0
As,as,s,Citations,0
I,i,s,Citations,1
told,told,s,Citations,2
you,you,s,DirectAddress,0
at,at,s,SpaceRelation,0
our,our,s,SpaceRelation,1
last,last,s,Sequence,0
parting,parting,c,SceneShift,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
placed,placed,s,ReportingEvents,0
you,you,s,DirectAddress,0
near,near,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Person,person,s,PersonProperty,0
of,of,s,,0
the,the,n,,0
Queen,queen,c,PersonProperty,0
",",",",s,,0
in,in,s,,0
the,the,s,,0
Quality,quality,s,,0
and,and,s,,0
Post,post,s,AbstractConcepts,0
of,of,s,,0
her,her,s,PersonPronoun,0
Majesty's,majesty's,s,UNRECOGNIZED,0
Gentleman,gentleman,s,Positivity,0
Usher,usher,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
that,that,s,DirectAddress,0
you,you,n,DirectAddress,1
may,may,s,Contingency,0
make,make,s,Contingency,1
your,your,s,DirectAddress,0
Entrance,entrance,s,SpaceRelation,0
not,not,s,DenyDisclaim,0
unworthy,unworthy,s,StandardsNeg,0
your,your,s,DirectAddress,0
self,self,c,SubjectivePercept,0
",",",",s,,0
I,i,s,SelfDisclosure,0
desire,desire,s,SelfDisclosure,1
your,your,s,DirectAddress,0
acceptance,acceptance,s,StandardsPos,0
of,of,s,StandardsPos,1
the,the,n,,0
40000,40000,s,UNRECOGNIZED,0
Crowns,crowns,s,SenseObject,0
which,which,s,,0
I,i,s,FirstPer,0
promised,promised,s,StandardsPos,0
you,you,c,DirectAddress,0
",",",",nnn,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,,0
surpised,surpised,s,UNRECOGNIZED,0
and,and,s,,0
confounded,confounded,s,Negativity,0
with,with,s,Negativity,1
the,the,s,,0
pouring,pouring,s,Motions,0
Torrent,torrent,s,SenseProperty,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Eminence's,eminence's,n,UNRECOGNIZED,0
Bounty,bounty,c,StandardsPos,0
",",",",s,,0
that,that,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
neither,neither,s,DenyDisclaim,0
furnished,furnished,s,ReportingEvents,0
with,with,s,LangRef,0
Language,language,s,LangRef,1
nor,nor,s,DenyDisclaim,0
Posture,posture,c,SenseProperty,0
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
thankful,thankful,n,Acknowledge,0
for,for,s,,0
the,the,s,GenericEvents,0
Reception,reception,s,GenericEvents,1
of,of,s,Specifiers,0
such,such,s,Specifiers,1
accumulated,accumulated,s,ReportingEvents,0
Favors,favors,s,Positivity,0
heaped,heaped,s,ReportingEvents,0
upon,upon,s,Immediacy,0
me,me,c,Immediacy,1
",",",",s,Aside,0
which,which,s,Aside,1
shall,shall,s,ProjectAhead,0
be,be,n,ProjectAhead,1
kept,kept,s,TimeDuration,0
as,as,s,,0
secret,secret,s,AbstractConcepts,0
as,as,s,,0
Confession,confession,c,Disclosure,0
",",",",s,,0
and,and,s,,0
as,as,s,,0
silent,silent,s,SenseProperty,0
as,as,s,SenseProperty,1
the,the,s,SenseProperty,2
Grave,grave,nnn,SenseProperty,3
Well,well,c,OralCues,0
",",",",s,OralCues,1
well,well,c,OralCues,0
",",",",s,OralCues,1
my,my,s,FirstPer,0
noble,noble,s,StandardsPos,0
Monsieur,monsieur,c,PersonProperty,0
",",",",s,,0
never,never,s,Biographical_Time,0
fear,fear,s,Biographical_Time,1
Riches,riches,s,Positivity,0
and,and,s,,0
Honor,honor,c,StandardsPos,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
long,long,s,SenseProperty,0
as,as,s,SelfDisclosure,0
I,i,n,SelfDisclosure,1
stand,stand,s,AbstractConcepts,0
your,your,s,Positivity,0
Friend,friend,c,Positivity,1
;,;,s,,0
which,which,s,,0
I,i,s,FirstPer,0
assure,assure,s,Confidence,0
to,to,s,ProjectAhead,0
do,do,s,ProjectAhead,1
so,so,s,ProjectAhead,2
long,long,s,SenseProperty,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
prove,prove,s,Confidence,0
real,real,s,Intensity,0
and,and,s,,0
ingenuous,ingenuous,n,SubjectivePercept,0
to,to,s,SelfDisclosure,0
me,me,nnn,SelfDisclosure,1
Real,real,c,Intensity,0
!,!,s,,0
and,and,s,,0
Ingenuous,ingenuous,c,SubjectivePercept,0
!,!,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
covenanted,covenanted,s,CommonAuthorities,0
with,with,s,,0
my,my,s,SelfDisclosure,0
Heart,heart,c,SelfDisclosure,1
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
as,as,s,,0
real,real,s,Intensity,0
and,and,n,,0
ingenuous,ingenuous,s,SubjectivePercept,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Eminence's,eminence's,s,UNRECOGNIZED,0
Shadow,shadow,s,SenseObject,0
as,as,s,Specifiers,0
to,to,s,Specifiers,1
my,my,s,SelfDisclosure,0
own,own,s,SelfDisclosure,1
Soul,soul,nnn,Disclosure,0
It,it,s,,0
