OBonny,obonny,s,UNRECOGNIZED,0
ignorance,ignorance,s,StandardsNeg,0
made,made,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
guilty,guilty,s,Negative_Relation,0
feet,feet,n,SenseObject,0
Stumble,stumble,s,Contingency,0
into,into,s,Contingency,1
the,the,s,,0
company,company,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Rascals,rascals,c,Negativity,0
",",",",n,,0
Informers,informers,c,PersonProperty,0
",",",",s,,0
Sequestrators,sequestrators,c,UNRECOGNIZED,0
",",",",s,,0
Pettifoggers,pettifoggers,c,Negativity,0
",",",",n,,0
Grave,grave,s,Negativity,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),c,,0
",",",",s,,0
Sycophants,sycophants,s,Negative_Relation,0
and,and,s,,0
unconscionable,unconscionable,s,StandardsNeg,0
Coridons,coridons,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
Citizens,citizens,s,CommonAuthorities,0
whose,whose,s,PersonPronoun,0
falls,falls,s,,0
Conscience,conscience,s,StandardsPos,0
weighed,weighed,s,ReportingEvents,0
too,too,s,,0
light,light,n,SenseProperty,0
In,in,s,SubjectivePercept,0
their,their,s,SubjectivePercept,1
own,own,s,SubjectivePercept,2
seals,seals,c,SenseObject,0
",",",",s,,0
claimed,claimed,s,Contested_Citation,0
by,by,s,,0
a,a,s,,0
principal,principal,s,PersonProperty,0
Charter,charter,n,ReportingEvents,0
The,the,s,ReportingEvents,1
Cornucopia,cornucopia,s,SubjectivePercept,0
proper,proper,s,StandardsPos,0
to,to,s,StandardsPos,1
themselves,themselves,c,PersonPronoun,0
.,.,n,Question,0
When,when,s,Question,1
good,good,s,,0
just,just,s,Intensity,0
men,men,c,PersonProperty,0
",",",",s,,0
such,such,s,Specifiers,0
as,as,s,Specifiers,1
did,did,s,ReportingEvents,0
venture,venture,s,Contingency,0
lives,lives,n,,0
For,for,s,,0
Countries,countries,s,AbstractConcepts,0
safety,safety,s,StandardsPos,0
and,and,s,,0
the,the,s,,0
Nations,nations,s,CommonAuthorities,0
honor,honor,c,StandardsPos,0
",",",",n,,0
Were,were,s,ProjectBack,0
paid,paid,s,ReportingEvents,0
with,with,s,,0
their,their,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
wounds,wounds,c,Negativity,0
",",",",s,,0
and,and,s,,0
made,made,s,ReportingEvents,0
those,those,s,,0
scars,scars,n,SenseObject,0
Which,which,s,,0
were,were,s,ProjectBack,0
accounted,accounted,s,ReportingEvents,0
once,once,s,TimeShift,0
the,the,s,TimeShift,1
marks,marks,s,AbstractConcepts,0
of,of,s,StandardsPos,0
honor,honor,c,StandardsPos,1
",",",",n,,0
The,the,s,,0
miserable,miserable,s,StandardsNeg,0
privilege,privilege,s,SubjectivePercept,0
of,of,s,,0
begging,begging,c,Intensity,0
",",",",n,,0
Scarce,scarce,s,Negativity,0
to,to,s,,0
have,have,s,,0
lodging,lodging,s,SpaceRelation,0
in,in,s,SpaceRelation,1
an,an,s,SenseObject,0
Hospital,hospital,c,SenseObject,1
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
those,those,s,,0
whose,whose,s,PersonPronoun,0
labors,labors,s,Negativity,0
suffer,suffer,s,Negativity,0
nightly,nightly,s,RecurringEvents,0
throes,throes,n,Negativity,0
To,to,s,,0
give,give,s,,0
their,their,s,PersonPronoun,0
teeming,teeming,s,SenseProperty,0
brains,brains,s,SenseObject,0
deliverance,deliverance,n,StandardsPos,0
To,to,s,,0
enrich,enrich,s,StandardsPos,0
the,the,s,SenseObject,0
land,land,s,SenseObject,1
with,with,s,,0
learned,learned,s,ReportingEvents,0
merchandise,merchandise,n,ReportingEvents,0
The,the,s,ReportingEvents,1
sacred,sacred,s,StandardsPos,0
Traffic,traffic,s,SenseObject,0
of,of,s,Disclosure,0
the,the,s,Disclosure,1
soul,soul,c,Disclosure,2
",",",",s,,0
rich,rich,s,Positivity,0
wisdom,wisdom,c,StandardsPos,0
:,:,n,,0
Starve,starve,s,Negativity,0
in,in,s,Biographical_Time,0
their,their,s,Biographical_Time,1
studies,studies,c,Biographical_Time,2
",",",",s,,0
and,and,s,,0
like,like,s,SubjectivePercept,0
moathes,moathes,s,UNRECOGNIZED,0
devour,devour,n,Motions,0
The,the,s,Intensity,0
very,very,s,Intensity,1
leaves,leaves,s,,0
they,they,s,Neutral_Attribution,0
read,read,c,Neutral_Attribution,1
",",",",s,,0
scorned,scorned,s,Negative_Relation,0
of,of,s,,0
the,the,s,,0
Vulgar,vulgar,c,StandardsNeg,0
",",",",n,,0
Nay,nay,c,OralCues,0
",",",",s,,0
of,of,s,,0
the,the,s,Positivity,0
better,better,s,Positivity,1
sort,sort,s,AbstractConcepts,0
too,too,s,Negativity,0
many,many,s,Negativity,1
times,times,c,AbstractConcepts,0
",",",",n,,0
As,as,s,Resemblances,0
if,if,s,Resemblances,1
their,their,s,PersonPronoun,0
knowledge,knowledge,s,CommonAuthorities,0
were,were,s,ProjectBack,0
but,but,s,Resistance,0
learned,learned,s,ReportingEvents,0
wickedness,wickedness,c,Negativity,0
",",",",n,,0
And,and,s,,0
every,every,s,Generalization,0
Smug,smug,s,Negativity,0
could,could,s,Contingency,0
preach,preach,s,Intensity,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
they,they,c,,0
:,:,n,,0
Nay,nay,c,OralCues,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
men,men,s,PersonProperty,0
were,were,s,ProjectBack,0
worse,worse,s,Negativity,0
for,for,s,Negativity,1
Academies,academies,c,CommonAuthorities,0
.,.,n,Resistance,0
But,but,s,Resistance,1
all,all,s,,0
shall,shall,s,ProjectAhead,0
be,be,s,ProjectAhead,1
amended,amended,c,ReportingEvents,0
.,.,s,,0
I,i,s,SelfDisclosure,0
could,could,s,SelfDisclosure,1
tell,tell,n,SelfDisclosure,2
A,a,s,,0
tale,tale,s,LangRef,0
of,of,s,LangRef,1
horror,horror,c,Fear,0
",",",",s,,0
and,and,s,,0
unmask,unmask,s,Disclosure,0
foul,foul,s,Negativity,0
actions,actions,c,GenericEvents,0
;,;,n,,0
Black,black,s,Resemblances,0
as,as,s,Resemblances,1
the,the,s,TimeDuration,0
night,night,s,TimeDuration,1
they,they,s,,0
were,were,s,ProjectBack,0
committed,committed,s,ReportingEvents,0
in,in,c,,0
.,.,n,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
unfold,unfold,s,Motions,0
a,a,s,Motions,1
Lerna,lerna,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
with,with,s,,0
proofs,proofs,n,Confidence,0
As,as,s,,0
clear,clear,s,Resemblances,0
as,as,s,Resemblances,1
this,this,s,,0
deer,deer,s,SenseObject,0
light,light,c,SenseProperty,0
",",",",s,,0
could,could,s,Contingency,0
testify,testify,n,ReportingEvents,0
How,how,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
unwilling,unwilling,s,Reluctance,0
kept,kept,s,Positivity,0
them,them,s,Positivity,1
company,company,c,Positivity,2
.,.,nn,,0
O,o,s,LangRef,0
heaven,heaven,s,Positivity,0
forbid,forbid,c,Resistance,0
!,!,s,,0
what,what,s,,0
wicked,wicked,s,Negativity,0
things,things,s,Uncertainty,0
are,are,s,ReportingStates,0
these,these,c,Immediacy,0
?,?,n,Question,0
Yet,yet,s,Resistance,0
such,such,s,Intensity,0
there,there,s,,0
be,be,c,ReportingStates,0
",",",",s,,0
that,that,s,,0
^,^,c,UNRECOGNIZED,0
lock,lock,s,SpaceRelation,0
into,into,s,SpaceRelation,1
my,my,s,FirstPer,0
company,company,c,AbstractConcepts,0
",",",",n,,0
In,in,s,SenseProperty,0
swarms,swarms,s,SenseProperty,1
as,as,s,Resemblances,0
if,if,s,Resemblances,1
they,they,s,Biographical_Time,0
would,would,s,Biographical_Time,1
d^voure,d^voure,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
quick,quick,c,SubjectiveTime,0
",",",",n,,0
That,that,s,,0
throng,throng,s,SenseObject,0
so,so,s,SubjectiveTime,0
fast,fast,c,SubjectiveTime,1
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
they,they,s,Biographical_Time,0
would,would,s,Biographical_Time,1
crow'd,crow'd,s,UNRECOGNIZED,0
my,my,s,SelfDisclosure,0
soul,soul,n,SelfDisclosure,1
Out,out,s,,0
of,of,s,,0
her,her,s,PersonPronoun,0
house,house,s,SenseObject,0
of,of,s,,0
clay,clay,c,SenseObject,0
:,:,s,,0
while,while,s,TimeDuration,0
every,every,s,Inclusive,0
man,man,n,Inclusive,1
Employes,employes,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
supple,supple,s,SenseProperty,0
hams,hams,c,SenseObject,0
",",",",s,,0
and,and,s,,0
oily,oily,s,SenseProperty,0
tongue,tongue,n,SenseObject,0
To,to,s,,0
fained,fained,s,UNRECOGNIZED,0
complements,complements,s,Comparison,0
and,and,s,,0
importunate,importunate,s,StandardsNeg,0
service,service,c,StandardsPos,0
.,.,n,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
walk,walk,s,Motions,0
the,the,s,Motions,1
Exchange,exchange,s,Substitution,0
to,to,s,,0
day,day,c,TimeDuration,0
",",",",s,Resistance,0
but,but,s,Resistance,1
straight,straight,n,AbstractConcepts,0
Each,each,s,Specifiers,0
head,head,s,SenseObject,0
was,was,s,ProjectBack,0
bare,bare,c,SenseProperty,0
",",",",s,,0
every,every,s,Generalization,0
officious,officious,s,Anger,0
knee,knee,n,SenseObject,0
Bowed,bowed,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
my,my,s,Intensity,0
honor,honor,c,Intensity,1
",",",",s,,0
and,and,s,,0
enquired,enquired,s,PrivateThinking,0
my,my,s,FirstPer,0
health,health,c,StandardsPos,0
;,;,n,,0
And,and,s,,0
which,which,s,Comparison,0
is,is,s,Comparison,1
more,more,s,Comparison,2
intolerable,intolerable,c,StandardsNeg,0
",",",",s,,0
snow-whiteheads,snow-whiteheads,c,UNRECOGNIZED,0
",",",",n,,0
Whose,whose,s,PersonPronoun,0
every,every,s,Generalization,0
hair,hair,s,SenseObject,0
seemed,seemed,s,Uncertainty,0
died,died,s,Biographical_Time,0
in,in,s,Biographical_Time,1
innocence,innocence,c,Disclosure,0
.,.,n,,0
With,with,s,Specifiers,0
that,that,s,Specifiers,1
one,one,s,Numbers,0
leg,leg,s,Numbers,1
which,which,s,,0
was,was,s,ProjectBack,0
not,not,s,ProjectBack,1
yet,yet,s,ProjectBack,2
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
grave,grave,c,SpaceRelation,2
",",",",n,,0
Croucht,croucht,s,UNRECOGNIZED,0
like,like,s,Resemblances,0
so,so,s,Resemblances,1
many,many,s,Resemblances,2
Tapsters,tapsters,c,PersonProperty,0
.,.,s,,0
These,these,s,Immediacy,0
springtide,springtide,s,RecurringEvents,0
friends,friends,c,StandardsPos,0
",",",",n,,0
These,these,s,Immediacy,0
swarming,swarming,s,SpaceRelation,0
Flies,flies,c,Motions,0
",",",",s,,0
bred,bred,s,ReportingEvents,0
by,by,s,,0
the,the,s,RecurringEvents,0
summers,summers,s,RecurringEvents,1
heat,heat,c,SenseObject,0
;,;,n,Future_Question,0
Should,should,s,Future_Question,1
but,but,s,Resistance,0
adversities,adversities,s,Resistance,0
black,black,s,SenseProperty,0
cloud,cloud,s,SenseObject,0
appear,appear,c,SubjectivePercept,0
",",",",n,,0
With,with,s,,0
lowering,lowering,s,Transformation,0
looks,looks,c,ReportingEvents,0
",",",",s,,0
theatning,theatning,s,UNRECOGNIZED,0
a,a,s,RecurringEvents,0
winters,winters,s,RecurringEvents,1
storm,storm,c,SenseObject,0
",",",",n,,0
Farewell,farewell,s,SceneShift,0
my,my,s,FirstPer,0
summers,summers,s,TimeDuration,0
swallow,swallow,c,Motions,0
:,:,s,,0
these,these,s,ReportingStates,0
are,are,s,ReportingStates,1
friends,friends,n,StandardsPos,0
To,to,s,,0
Cremylus,cremylus,s,UNRECOGNIZED,0
cupboard,cupboard,c,SenseObject,0
",",",",s,,0
and,and,s,,0
affect,affect,s,ReportingEvents,0
I,i,s,FirstPer,0
see,see,n,,0
My,my,s,FirstPer,0
Oysters,oysters,s,SenseObject,0
and,and,s,,0
my,my,s,FirstPer,0
Puddings,puddings,c,SenseObject,0
",",",",s,,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
me,me,c,FirstPer,0
.,.,nn,Imperative,0
Marry,marry,s,Imperative,1
gods,gods,s,CommonAuthorities,0
blessing,blessing,s,StandardsPos,0
oth,oth,c,UNRECOGNIZED,0
',',s,,0
thy,thy,s,DirectAddress,0
soul,soul,c,Disclosure,0
!,!,s,,0
Now,now,s,Updates,0
a,a,s,Updates,1
hundred,hundred,s,Numbers,0
good,good,s,,0
morrows,morrows,s,ProjectAhead,0
to,to,s,,0
thy,thy,s,DirectAddress,0
eyes,eyes,c,SenseObject,0
.,.,s,,0
I,i,n,SelfDisclosure,0
have,have,s,SelfDisclosure,1
brought,brought,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
a,a,s,SenseObject,0
dish,dish,s,SenseObject,1
of,of,s,,0
Pearmains,pearmains,s,UNRECOGNIZED,0
and,and,s,,0
Pippins,pippins,c,SenseObject,0
",",",",s,,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
dish,dish,s,SenseObject,0
of,of,s,,0
Lordings,lordings,s,UNRECOGNIZED,0
and,and,n,,0
Ladyapples,ladyapples,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
our,our,s,Inclusive,0
country,country,s,Inclusive,1
fruit,fruit,c,SenseObject,0
",",",",s,,0
half,half,s,SenseObject,0
a,a,s,SenseObject,1
score,score,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Russetings,russetings,nnn,UNRECOGNIZED,0
O,o,s,LangRef,0
it,it,s,,0
is,is,s,ReportingStates,0
unfit,unfit,c,StandardsNeg,0
",",",",s,,0
my,my,s,FirstPer,0
eyesight,eyesight,s,AbstractConcepts,0
being,being,s,ReportingStates,0
restored,restored,c,ReportingStates,0
",",",",n,ReportingStates,1
To,to,s,ProjectAhead,0
accept,accept,s,ProjectAhead,1
a,a,s,,0
kindness,kindness,s,StandardsPos,0
till,till,s,TimeShift,0
I,i,s,TimeShift,1
have,have,s,,0
bestowed,bestowed,s,StandardsPos,0
one,one,c,Numbers,0
.,.,nn,Imperative,0
Marry,marry,s,Imperative,1
and,and,s,,0
muff,muff,c,SenseObject,0
!,!,s,,0
I,i,s,Contingency,0
can,can,s,Contingency,1
be,be,s,Contingency,2
as,as,s,,0
stout,stout,s,SenseProperty,0
as,as,s,DirectAddress,0
you,you,s,DirectAddress,1
if,if,s,Contingency,0
J,j,s,LangRef,0
please,please,c,Positivity,0
.,.,s,DirectAddress,0
Do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
scorn,scorn,s,Negative_Relation,0
my,my,n,FirstPer,0
kindness,kindness,nnn,StandardsPos,0
Apples,apples,s,SenseObject,0
and,and,s,,0
Nuts,nuts,c,SenseObject,0
",",",",s,,0
weel,weel,s,UNRECOGNIZED,0
eat,eat,s,ReportingEvents,0
',',c,,0
um,um,s,OralCues,0
by,by,s,,0
the,the,s,SenseObject,0
fire,fire,c,SenseObject,1
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
the,the,s,,0
rude,rude,s,Negative_Relation,0
audience,audience,s,CommunicatorRole,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
laugh,laugh,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
us,us,c,SubjectivePercept,2
:,:,n,,0
',',c,,0
Twere,twere,s,UNRECOGNIZED,0
an,an,s,,0
absurdity,absurdity,s,Negativity,0
in,in,s,,0
a,a,s,PersonProperty,0
Comic,comic,s,PersonProperty,1
Poet,poet,n,PersonProperty,0
To,to,s,,0
make,make,s,ReportingEvents,0
a,a,s,,0
musse,musse,s,UNRECOGNIZED,0
of,of,s,,0
sweetmeats,sweetmeats,s,SenseObject,0
on,on,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Stage,stage,c,SpaceRelation,2
",",",",n,,0
Throwing,throwing,s,Motions,0
a,a,s,SenseObject,0
handful,handful,s,SenseObject,1
of,of,s,SenseObject,2
ridiculous,ridiculous,s,Negativity,0
Nuts,nuts,n,SenseObject,0
To,to,s,,0
catch,catch,s,ReportingEvents,0
the,the,s,ReportingEvents,1
popular,popular,s,StandardsPos,0
breath,breath,s,SenseObject,0
and,and,s,,0
ignorant,ignorant,s,StandardsNeg,0
praise,praise,n,StandardsPos,0
Of,of,s,StandardsPos,1
preaching,preaching,s,Intensity,0
Cobblers,cobblers,c,SenseObject,0
",",",",s,,0
Carmen,carmen,c,PersonProperty,0
",",",",s,,0
Tinkers,tinkers,c,PersonProperty,0
",",",",s,,0
Tailors,tailors,c,PersonProperty,0
.,.,nn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
it,it,s,,0
is,is,s,Intensity,0
even,even,s,Intensity,1
true,true,c,Concessive,0
",",",",s,Concessive,1
the,the,s,PriorKnowledge,0
good,good,s,PriorKnowledge,1
old,old,s,PriorKnowledge,2
Gentleman,gentleman,s,Positivity,0
speaks,speaks,s,,0
very,very,s,Intensity,0
wisely,wisely,c,StandardsPos,0
;,;,s,,0
you,you,s,DirectAddress,0
may,may,n,DirectAddress,1
believe,believe,s,PrivateThinking,0
him,him,c,PersonPronoun,0
",",",",s,,0
if,if,s,Request,0
you,you,s,Request,1
please,please,c,Request,2
.,.,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
sworn,sworn,c,CommonAuthorities,0
",",",",s,,0
this,this,s,Immediacy,0
morning,morning,c,Immediacy,1
",",",",s,,0
the,the,s,,0
Lay,lay,c,ReportingEvents,0
-,-,s,,0
Clergy,clergy,c,PersonProperty,0
",",",",n,,0
while,while,s,TimeDuration,0
they,they,s,TimeDuration,1
were,were,s,ProjectBack,0
a,a,s,,0
preaching,preaching,s,Intensity,0
at,at,s,,0
Bell-ally,bell-ally,s,UNRECOGNIZED,0
in,in,s,,0
Colemanstreet,colemanstreet,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
came,came,s,SceneShift,0
by,by,s,SceneShift,1
with,with,s,,0
my,my,n,FirstPer,0
basket,basket,c,SenseObject,0
;,;,s,,0
the,the,s,,0
hungry,hungry,s,SenseProperty,0
Rascals,rascals,s,Negativity,0
in,in,s,,0
pure,pure,s,StandardsPos,0
zeal,zeal,s,StandardsPos,0
had,had,s,ProjectBack,0
like,like,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
eat,eat,s,ReportingEvents,0
up,up,s,,0
my,my,s,FirstPer,0
Ginger-bread,ginger-bread,c,UNRECOGNIZED,0
",",",",s,,0
had,had,n,ProjectBack,0
there,there,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
been,been,s,ProjectBack,0
Popish,popish,s,Negativity,0
pictures,pictures,s,SenseObject,0
upon,upon,s,,0
it,it,c,,0
;,;,s,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
much,much,s,Negativity,0
ado,ado,s,Negativity,1
to,to,s,TimeDuration,0
keep,keep,s,TimeDuration,1
them,them,s,,0
from,from,n,,0
scrambling,scrambling,s,Motions,0
my,my,s,FirstPer,0
Apples,apples,s,SenseObject,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
had,had,s,ProjectBack,0
not,not,s,ProjectBack,1
the,the,s,,0
sets,sets,s,,0
of,of,s,,0
my,my,s,FirstPer,0
old,old,s,SenseProperty,0
Ruff,ruff,s,SenseObject,0
looked,looked,s,Resemblances,0
like,like,s,Resemblances,1
so,so,s,Intensity,0
many,many,n,Intensity,1
Organ-Pipes,organ-pipes,s,SenseObject,0
and,and,s,,0
frighted,frighted,s,UNRECOGNIZED,0
them,them,c,,0
.,.,s,Resistance,0
But,but,s,Resistance,1
faith,faith,s,StandardsPos,0
rake-hels,rake-hels,c,UNRECOGNIZED,0
",",",",s,,0
(,(,c,Aside,0
and,and,s,Aside,1
you,you,s,DirectAddress,0
mend,mend,s,Positivity,0
not,not,s,DenyDisclaim,0
your,your,n,DirectAddress,0
manners,manners,c,StandardsPos,0
),),s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
complain,complain,s,Negative_Relation,0
to,to,s,Negative_Relation,1
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Goodwin,goodwin,s,UNRECOGNIZED,0
and,and,s,,0
the,the,s,,0
',',c,,0
mittees,mittees,s,UNRECOGNIZED,0
too,too,c,Metadiscourse,0
.,.,s,Metadiscourse,1
Come,come,s,ReportingEvents,0
in,in,s,ReportingEvents,1
good,good,n,,0
Gentleman,gentleman,c,Positivity,0
",",",",s,Concessive,0
though,though,s,Concessive,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
never,never,s,DenyDisclaim,0
a,a,s,SenseObject,0
tooth,tooth,s,SenseObject,1
in,in,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
head,head,c,SelfDisclosure,2
",",",",s,Resistance,0
yet,yet,s,Resistance,1
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
crack,crack,s,SenseProperty,0
Nuts,nuts,s,SenseObject,0
with,with,s,,0
my,my,n,FirstPer,0
Gumms,gumms,s,UNRECOGNIZED,0
but,but,s,Resistance,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
bear,bear,s,SenseObject,0
thee,thee,s,DirectAddress,0
company,company,nnn,AbstractConcepts,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
rich,rich,s,Positivity,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
daintiest,daintiest,s,Comparison,0
pleasure,pleasure,s,Positivity,0
in,in,s,Intensity,0
the,the,s,Intensity,1
world,world,c,Intensity,2
;,;,s,,0
especially,especially,c,Specifiers,0
",",",",s,,0
to,to,s,,0
grow,grow,s,Transformation,0
rich,rich,n,Transformation,1
without,without,s,Contingency,0
ventring,ventring,s,UNRECOGNIZED,0
the,the,s,Fear,0
danger,danger,s,Fear,1
of,of,s,Fear,2
Tiburn,tiburn,s,UNRECOGNIZED,0
or,or,s,,0
Whipping,whipping,c,SenseProperty,0
.,.,s,,0
Every,every,s,Generalization,0
Cupbord,cupbord,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
full,full,s,Specifiers,0
of,of,n,Specifiers,1
Custards,custards,c,SenseObject,0
",",",",s,,0
the,the,s,,0
Hogsheads,hogsheads,s,SenseObject,0
replenished,replenished,s,StandardsPos,0
with,with,s,,0
sparkling,sparkling,s,SenseProperty,0
Sacks,sacks,c,SenseObject,0
.,.,s,,0
The,the,s,Intensity,0
veriest,veriest,s,Intensity,1
Gippo,gippo,s,UNRECOGNIZED,0
in,in,n,SpaceRelation,0
the,the,s,SpaceRelation,1
house,house,s,SpaceRelation,2
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
drink,drink,s,Motions,0
a,a,s,,0
degree,degree,s,AbstractConcepts,0
under,under,s,,0
Muscadine,muscadine,c,SenseObject,0
.,.,s,,0
All,all,s,Generalization,0
the,the,s,Generalization,1
Porredgepots,porredgepots,s,UNRECOGNIZED,0
are,are,n,ReportingStates,0
arrant,arrant,s,Negativity,0
Barbary,barbary,s,,0
gold,gold,c,SenseObject,0
.,.,s,,0
All,all,s,Generalization,0
the,the,s,Generalization,1
Vessels,vessels,s,SenseObject,0
in,in,s,SpaceRelation,0
the,the,s,SpaceRelation,1
house,house,c,SpaceRelation,2
",",",",s,,0
from,from,s,,0
the,the,s,SenseObject,0
Basin,basin,s,SenseObject,1
and,and,s,,0
Ewer,ewer,s,SenseObject,0
to,to,n,,0
the,the,s,,0
Chamber,chamber,s,SenseObject,0
Pot,pot,s,SenseObject,1
and,and,s,,0
Vinegar-bottle,vinegar-bottle,c,UNRECOGNIZED,0
",",",",s,,0
are,are,s,ReportingStates,0
of,of,s,ReportingStates,1
Middletons,middletons,s,UNRECOGNIZED,0
silver,silver,c,SenseObject,0
.,.,s,,0
The,the,s,SenseObject,0
Kitchen,kitchen,s,SenseObject,1
and,and,n,,0
Buttery,buttery,s,SenseProperty,0
is,is,s,ReportingStates,0
entire,entire,s,Intensity,0
Ivory,ivory,c,SenseObject,0
",",",",s,,0
the,the,s,Intensity,0
very,very,s,Intensity,1
purity,purity,s,StandardsPos,0
of,of,s,StandardsPos,1
the,the,s,,0
Elephants,elephants,s,SenseObject,0
tooth,tooth,c,SenseObject,0
.,.,s,,0
The,the,s,SenseObject,0
Sink,sink,s,SenseObject,1
is,is,n,ReportingStates,0
paved,paved,s,SpaceRelation,0
with,with,s,SpaceRelation,1
the,the,s,,0
rich,rich,s,Positivity,0
Rubies,rubies,c,SenseObject,0
",",",",s,,0
and,and,s,,0
incomparable,incomparable,s,StandardsPos,0
Carbuncles,carbuncles,s,SenseObject,0
of,of,s,,0
Sir,sir,s,PersonProperty,0
John,john,s,PersonProperty,0
Oldcastle's,oldcastle's,n,UNRECOGNIZED,0
Nose,nose,c,SenseObject,0
.,.,s,,0
The,the,s,,0
Conduit,conduit,s,AbstractConcepts,0
runs,runs,s,ReportingEvents,0
as,as,s,,0
good,good,s,,0
Rose,rose,s,SenseObject,0
Water,water,s,SenseObject,1
as,as,s,Comparison,0
any,any,s,Comparison,1
is,is,s,ReportingStates,0
in,in,s,,0
Aristotle's,aristotle's,s,UNRECOGNIZED,0
Well,well,c,StandardsPos,0
.,.,s,StandardsPos,1
The,the,n,,0
Dish-clouts,dish-clouts,s,UNRECOGNIZED,0
are,are,s,ReportingStates,0
cloth,cloth,s,SenseObject,0
of,of,s,,0
Tissue,tissue,c,SenseObject,0
",",",",s,,0
and,and,s,,0
from,from,s,,0
the,the,s,SenseObject,0
skirts,skirts,s,SenseObject,1
of,of,s,,0
every,every,s,Generalization,0
Scullion,scullion,s,PersonProperty,0
drop,drop,n,,0
melting,melting,s,Motions,0
streams,streams,s,SenseObject,0
of,of,s,,0
Amber,amber,s,SenseObject,0
grease,grease,c,SenseObject,0
.,.,s,,0
We,we,s,,0
the,the,s,StandardsNeg,0
poor,poor,s,StandardsNeg,1
servants,servants,s,PersonProperty,0
play,play,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
Even,even,s,SubjectivePercept,0
and,and,s,,0
Odd,odd,n,SubjectivePercept,0
with,with,s,,0
archangels,archangels,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
at,at,s,,0
Cross,cross,s,SpaceRelation,0
and,and,s,,0
Pile,pile,s,SenseObject,0
for,for,s,,0
Jacobusses,jacobusses,c,UNRECOGNIZED,0
",",",",s,,0
in,in,s,Positivity,0
a,a,s,Positivity,1
humor,humor,c,Positivity,2
",",",",s,,0
to,to,s,,0
out,out,n,,0
Philip,philip,s,UNRECOGNIZED,0
the,the,s,SenseObject,0
King,king,s,SenseObject,1
of,of,s,,0
Spain,spain,c,,0
.,.,s,,0
My,my,s,FirstPer,0
Master,master,s,PersonProperty,0
is,is,s,ReportingStates,0
sacrificing,sacrificing,s,StandardsPos,0
a,a,s,SenseObject,0
Sow,sow,c,SenseObject,1
",",",",s,,0
a,a,s,SenseObject,0
Goat,goat,c,SenseObject,1
",",",",s,,0
and,and,s,,0
a,a,s,SenseObject,0
Ram,ram,s,SenseObject,1
for,for,n,Positivity,0
joy,joy,c,Positivity,1
;,;,s,Resistance,0
But,but,s,Resistance,1
