DVke,dvke,s,UNRECOGNIZED,0
child,child,s,PersonProperty,0
dishonored,dishonored,s,StandardsNeg,0
by,by,s,,0
thy,thy,s,DirectAddress,0
son,son,c,PersonProperty,0
.,.,nn,,0
You,you,s,DirectAddress,0
wrong,wrong,s,StandardsNeg,0
him,him,c,PersonPronoun,0
",",",",s,,0
France,france,c,,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
have,have,s,,0
betrayed,betrayed,s,Anger,0
us,us,c,Anger,1
",",",",s,,0
king,king,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
traynd,traynd,s,UNRECOGNIZED,0
us,us,s,Inclusive,0
to,to,s,,0
a,a,s,,0
loathed,loathed,s,Negative_Relation,0
festival,festival,c,Positivity,0
",",",",n,,0
The,the,s,,0
marriage,marriage,s,CommonAuthorities,0
of,of,s,,0
thy,thy,s,DirectAddress,0
staynd,staynd,s,UNRECOGNIZED,0
and,and,s,,0
leprous,leprous,s,Negativity,0
child,child,c,PersonProperty,0
.,.,n,,0
Whilst,whilst,s,TimeDuration,0
in,in,s,Inclusive,0
our,our,s,Inclusive,1
absence,absence,c,Negativity,0
",",",",s,,0
Ferdinand,ferdinand,s,UNRECOGNIZED,0
unjust,unjust,c,StandardsNeg,0
",",",",n,,0
Has,has,s,,0
staind,staind,s,UNRECOGNIZED,0
our,our,s,Inclusive,0
daughters,daughters,s,PersonProperty,0
beauty,beauty,s,StandardsPos,0
with,with,s,,0
vild,vild,s,UNRECOGNIZED,0
lust,lust,c,Intensity,0
.,.,nn,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
remember,remember,c,DirectAddress,0
",",",",s,DirectAddress,1
he,he,s,PersonPronoun,0
and,and,s,,0
English,english,s,AbstractConcepts,0
Pembroke,pembroke,n,,0
Last,last,s,Sequence,0
day,day,s,TimeDuration,0
forsook,forsook,s,ReportingEvents,0
your,your,s,DirectAddress,0
Camp,camp,c,SenseObject,0
",",",",s,,0
as,as,s,,0
discontent,discontent,c,Negativity,0
.,.,nn,,0
That,that,s,,0
proou'd,proou'd,s,UNRECOGNIZED,0
their,their,s,PersonPronoun,0
loves,loves,s,Positivity,0
were,were,s,ProjectBack,0
faynd,faynd,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
of,of,s,,0
set,set,s,ReportingEvents,0
malice,malice,c,StandardsNeg,0
",",",",n,,0
He,he,s,PersonPronoun,0
came,came,s,ReportingEvents,0
to,to,s,,0
view,view,s,SenseProperty,0
our,our,s,Inclusive,0
Camp,camp,c,SenseObject,0
",",",",s,,0
how,how,s,,0
he,he,s,PersonPronoun,0
might,might,s,Contingency,0
act,act,n,,0
That,that,s,,0
deed,deed,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
obloquy,obloquy,c,Negativity,0
",",",",s,,0
and,and,s,,0
escape,escape,s,SceneShift,0
with,with,s,StandardsPos,0
life,life,c,StandardsPos,1
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
Is,is,s,ReportingStates,2
France,france,s,,0
has,has,s,ReportingEvents,0
done,done,s,ReportingEvents,1
the,the,s,Negativity,0
wrong,wrong,c,Negativity,1
:,:,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
co^menst,co^menst,n,UNRECOGNIZED,0
This,this,s,,0
deed,deed,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
death,death,s,Negativity,0
on,on,s,Negativity,1
Pembrook,pembrook,s,UNRECOGNIZED,0
and,and,s,,0
our,our,s,Inclusive,0
son,son,c,PersonProperty,0
;,;,n,,0
And,and,s,Immediacy,0
now,now,s,Immediacy,1
to,to,s,,0
cover,cover,s,AbstractConcepts,0
it,it,c,,0
",",",",s,,0
suggest,suggest,s,ReportingEvents,0
and,and,s,,0
feign,feign,n,SubjectivePercept,0
Our,our,s,Inclusive,0
guiltless,guiltless,s,StandardsPos,0
son,son,s,PersonProperty,0
a,a,s,,0
gu^^ty,gu^^ty,s,UNRECOGNIZED,0
rauisher,rauisher,c,UNRECOGNIZED,0
:,:,n,,0
But,but,s,Resistance,0
render,render,s,ReportingEvents,0
me,me,s,FirstPer,0
their,their,s,PersonPronoun,0
bodies,bodies,c,SenseObject,0
.,.,nn,Question,0
Where,where,s,Question,1
Is,is,s,Question,2
our,our,s,Inclusive,0
Child,child,c,PersonProperty,0
?,?,nn,Question,0
Seek,seek,s,ProjectAhead,0
her,her,c,PersonPronoun,0
.,.,nn,,0
Seek,seek,s,ProjectAhead,0
Ferdinand,ferdinand,c,UNRECOGNIZED,0
.,.,nn,,0
France,france,c,,0
.,.,nn,,0
Petty,petty,s,PersonProperty,0
king,king,c,PersonProperty,1
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
this,this,s,,0
our,our,s,Inclusive,0
wrong,wrong,c,StandardsNeg,0
",",",",s,,0
look,look,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
be,be,s,SubjectivePercept,2
underling,underling,c,PersonProperty,0
.,.,nn,Question,0
What,what,s,Question,1
Drum,drum,s,SenseObject,0
is,is,s,ReportingStates,0
this,this,c,,0
?,?,nn,Question,0
Are,are,s,Question,0
we,we,s,Question,1
intrapt,intrapt,c,UNRECOGNIZED,0
",",",",s,,0
Nauar,nauar,c,UNRECOGNIZED,0
?,?,nn,Question,0
Fear,fear,s,Fear,0
not,not,c,DenyDisclaim,0
",",",",s,,0
on,on,s,,0
yonder,yonder,s,SpaceRelation,0
hill,hill,c,SenseObject,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
lofty,lofty,s,StandardsPos,0
head,head,n,SenseObject,0
Orelookes,orelookes,s,UNRECOGNIZED,0
the,the,s,,0
vnder-valleyes,vnder-valleyes,c,UNRECOGNIZED,0
",",",",s,,0
Royal,royal,s,CommonAuthorities,0
Burbon,burbon,c,UNRECOGNIZED,0
",",",",n,,0
Attended,attended,s,ReportingEvents,0
by,by,s,,0
ten,ten,s,Numbers,0
thousand,thousand,s,Numbers,1
Soldiers,soldiers,c,PersonProperty,0
",",",",n,,0
Craves,craves,s,Intensity,0
peace,peace,s,StandardsPos,0
and,and,s,,0
fair,fair,s,StandardsPos,0
accord,accord,s,Positivity,0
with,with,s,,0
mighty,mighty,s,Intensity,0
France,france,c,,0
*,*,nn,,0
Burbon,burbon,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,ProjectBack,0
was,was,s,ProjectBack,1
the,the,s,Negativity,0
ruin,ruin,s,Negativity,1
of,of,s,Negativity,2
my,my,s,FirstPer,0
Child,child,c,PersonProperty,0
?,?,n,Question,0
Summon,summon,s,ReportingEvents,0
our,our,s,Inclusive,0
forces,forces,s,,0
straight,straight,s,AbstractConcepts,0
and,and,s,,0
charge,charge,s,ReportingEvents,0
the,the,s,ReportingEvents,1
slave,slave,c,PersonProperty,0
*,*,nn,,0
In,in,s,,0
Burbons,burbons,s,UNRECOGNIZED,0
rescue,rescue,s,StandardsPos,0
draw,draw,s,Motions,0
our,our,s,Inclusive,0
forces,forces,s,,0
up,up,c,,0
.,.,nn,Question,0
What,what,s,Question,1
means,means,s,AbstractConcepts,0
the,the,s,SenseObject,0
king,king,s,SenseObject,1
of,of,s,,0
France,france,c,,0
?,?,nn,Question,0
To,to,s,,0
join,join,s,Inclusive,0
with,with,s,Inclusive,1
him,him,c,PersonPronoun,0
.,.,nn,Question,0
What,what,c,Question,1
?,?,s,Question,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
Traitor,traitor,s,StandardsNeg,0
and,and,s,,0
a,a,s,,0
murderer,murderer,c,Negativity,0
?,?,nn,Question,0
He,he,s,Intensity,0
did,did,s,Intensity,1
a,a,s,,0
deed,deed,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
merit,merit,s,StandardsPos,0
and,and,s,,0
of,of,s,,0
fame,fame,c,StandardsPos,0
",",",",n,,0
Poisoned,poisoned,s,StandardsNeg,0
the,the,s,PersonProperty,0
Sister,sister,s,PersonProperty,1
of,of,s,PersonProperty,2
a,a,s,,0
rauisher,rauisher,c,UNRECOGNIZED,0
",",",",n,,0
A,a,s,,0
Tarquin,tarquin,c,UNRECOGNIZED,0
",",",",s,,0
an,an,s,,0
incestuous,incestuous,s,StandardsNeg,0
Tereus,tereus,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
our,our,s,Inclusive,0
poor,poor,s,Negativity,0
Child,child,s,PersonProperty,0
the,the,s,,0
wronged,wronged,s,StandardsNeg,0
Philomell,philomell,c,UNRECOGNIZED,0
:,:,n,,0
Arayne,arayne,s,UNRECOGNIZED,0
our,our,s,Inclusive,0
Battles,battles,s,Resistance,0
straight,straight,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
join,join,s,Inclusive,0
with,with,s,Inclusive,1
Burbon,burbon,c,UNRECOGNIZED,0
.,.,nn,Imperative,0
Hear,hear,s,Imperative,1
what,what,s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
urge,urge,c,Intensity,0
.,.,nn,Imperative,0
Speak,speak,s,Imperative,1
then,then,s,,0
in,in,s,,0
war,war,s,GenericEvents,0
and,and,s,,0
death,death,c,Negativity,0
:,:,n,,0
In,in,s,Specifiers,0
other,other,s,Specifiers,1
terms,terms,c,AbstractConcepts,0
",",",",s,,0
our,our,s,Anger,0
rage,rage,s,Anger,1
will,will,s,PredictedFuture,0
spend,spend,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
breath,breath,c,SenseObject,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
we,we,s,,0
will,will,s,PredictedFuture,0
speak,speak,s,ReportingEvents,0
so,so,s,,0
loud,loud,c,SenseProperty,0
",",",",s,,0
that,that,s,,0
heaven,heaven,s,Positivity,0
it,it,s,,0
self,self,n,SubjectivePercept,0
Shall,shall,s,ProjectAhead,0
echo,echo,s,SpaceRelation,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
clangor,clangor,c,SenseProperty,0
:,:,s,,0
both,both,s,,0
our,our,s,Inclusive,0
children,children,n,PersonProperty,0
We,we,s,,0
Will,will,s,PredictedFuture,0
race,race,s,Motions,0
from,from,s,,0
our,our,s,Inclusive,0
remembrance,remembrance,c,PrivateThinking,0
",",",",s,,0
and,and,s,,0
advance,advance,n,ReportingEvents,0
No,no,s,Exceptions,0
other,other,s,Exceptions,1
thought,thought,c,PrivateThinking,0
",",",",s,Resistance,0
but,but,s,Resistance,1
how,how,s,Curiosity,0
to,to,s,Curiosity,1
plague,plague,s,Negativity,0
proud,proud,s,StandardsPos,0
France,france,c,,0
.,.,n,,0
Conioyne,conioyne,s,UNRECOGNIZED,0
with,with,s,,0
Burbon,burbon,c,UNRECOGNIZED,0
",",",",s,,0
e're,e're,s,SubjectivePercept,0
three,three,s,Numbers,0
Suns,suns,s,SenseObject,0
shall,shall,s,ProjectAhead,0
set,set,c,ReportingStates,0
",",",",n,ReportingStates,1
In,in,s,,0
the,the,s,,0
vast,vast,s,Intensity,0
Kingdom,kingdom,s,CommonAuthorities,0
of,of,s,,0
Oreanus,oreanus,c,UNRECOGNIZED,0
:,:,n,,0
In,in,s,,0
a,a,s,,0
pitched,pitched,s,ReportingEvents,0
field,field,s,SenseObject,0
we,we,s,,0
will,will,s,PredictedFuture,0
meet,meet,s,PredictedFuture,1
the,the,s,SenseObject,0
King,king,s,SenseObject,1
of,of,s,,0
France,france,c,,0
",",",",n,,0
And,and,s,,0
that,that,s,,0
false,false,s,StandardsNeg,0
Traitor,traitor,s,StandardsNeg,0
Duke,duke,c,CommonAuthorities,0
.,.,nn,,0
Nauar,nauar,c,UNRECOGNIZED,0
",",",",s,,0
thou,thou,s,DirectAddress,0
dare,dare,s,SubjectivePercept,0
not,not,c,DenyDisclaim,0
.,.,nn,,0
Now,now,s,Sequence,0
by,by,s,Sequence,1
Saint,saint,s,StandardsPos,0
Denis,denis,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
our,our,s,Inclusive,0
Grandsires,grandsires,s,PersonProperty,0
tomb,tomb,c,SenseObject,0
",",",",n,,0
We,we,s,,0
Will,will,s,PredictedFuture,0
meet,meet,s,PredictedFuture,1
thee,thee,c,DirectAddress,0
.,.,nn,,0
Welcome,welcome,c,Positivity,0
.,.,s,,0
O,o,c,LangRef,0
",",",",s,,0
bring,bring,s,,0
valiant,valiant,s,StandardsPos,0
men,men,c,PersonProperty,0
.,.,n,,0
Weel,weel,s,UNRECOGNIZED,0
think,think,s,PrivateThinking,0
on,on,s,,0
naught,naught,s,Negativity,0
but,but,s,Resistance,0
graves,graves,s,SenseObject,0
and,and,s,,0
to^bs,to^bs,s,UNRECOGNIZED,0
til,til,s,SenseObject,0
then,then,c,TimeShift,0
.,.,nn,TimeShift,1
Ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
:,:,s,,0
I,i,s,FirstPer,0
laugh,laugh,s,Positivity,0
to,to,s,Positivity,1
see,see,s,,0
these,these,s,Immediacy,0
Kings,kings,s,PersonProperty,0
at,at,s,,0
jar,jar,c,SenseObject,0
.,.,n,,0
Now,now,s,Immediacy,0
civil,civil,s,CommonAuthorities,0
discord,discord,s,Negative_Relation,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
raging,raging,s,Negativity,0
flood,flood,c,Motions,0
",",",",n,,0
Swelling,swelling,s,SpaceRelation,0
above,above,s,SpaceRelation,1
her,her,s,PersonPronoun,0
banks,banks,c,SenseObject,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
drown,drown,s,Negativity,0
this,this,s,,0
land,land,c,AbstractConcepts,0
",",",",n,,0
Whilst,whilst,s,TimeDuration,0
Rodorick,rodorick,s,UNRECOGNIZED,0
on,on,s,,0
her,her,s,PersonPronoun,0
ruins,ruins,s,Negativity,0
builds,builds,s,ReportingEvents,0
his,his,s,PersonPronoun,0
hopes,hopes,c,Positivity,0
.,.,n,,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
of,of,s,,0
France,france,s,,0
through,through,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
suggestion,suggestion,c,AbstractConcepts,0
",",",",n,,0
Thinks,thinks,s,PrivateThinking,0
Katharine,katharine,s,UNRECOGNIZED,0
his,his,s,PersonPronoun,0
daughter,daughter,s,PersonProperty,0
ravished,ravished,c,Intensity,0
",",",",n,,0
Who,who,s,,0
only,only,s,SubjectivePercept,0
wingd,wingd,s,UNRECOGNIZED,0
with,with,s,Positivity,0
love,love,c,Positivity,1
",",",",s,,0
is,is,s,ReportingStates,0
fled,fled,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Camp,camp,c,SenseObject,0
:,:,n,,0
Pembrooke,pembrooke,s,UNRECOGNIZED,0
and,and,s,,0
Ferdinand,ferdinand,c,UNRECOGNIZED,0
",",",",s,,0
in,in,s,,0
mutual,mutual,s,Inclusive,0
strife,strife,c,Negativity,0
",",",",n,,0
Slain,slain,s,ReportingEvents,0
by,by,s,,0
each,each,s,Specifiers,0
other,other,c,Specifiers,1
",",",",s,,0
does,does,s,ReportingEvents,0
confirm,confirm,s,Confidence,0
my,my,s,FirstPer,0
words,words,c,LangRef,0
",",",",n,,0
And,and,s,,0
for,for,s,,0
revenge,revenge,s,Resistance,0
whets,whets,s,Transformation,0
keen,keen,s,Positivity,0
the,the,s,,0
two,two,s,Numbers,0
Kings,kings,s,PersonProperty,0
swords,swords,c,SenseObject,0
.,.,nn,,0
I,i,s,FirstPer,0
tha^k,tha^k,s,UNRECOGNIZED,0
thee,thee,c,DirectAddress,0
",",",",s,,0
Forrester,forrester,c,UNRECOGNIZED,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
rough,rough,s,SenseProperty,0
grown,grown,s,ReportingEvents,0
walks,walks,c,Motions,0
",",",",n,,0
Wild,wild,s,Intensity,0
in,in,s,,0
aspect,aspect,c,AbstractConcepts,0
",",",",s,,0
afford,afford,s,Positivity,0
more,more,s,Comparison,0
courtesy,courtesy,c,Positivity,0
",",",",n,,0
Then,then,s,Sequence,0
places,places,s,Sequence,1
smoother,smoother,s,Positivity,0
for,for,s,,0
ciuility,ciuility,c,UNRECOGNIZED,0
.,.,n,,0
My,my,s,Autobio,0
life,life,s,Autobio,1
redeemd,redeemd,s,UNRECOGNIZED,0
by,by,s,,0
thy,thy,s,DirectAddress,0
industrious,industrious,s,StandardsPos,0
hand,hand,c,SenseObject,0
",",",",n,,0
Remaynes,remaynes,s,UNRECOGNIZED,0
in,in,s,Positivity,0
love,love,s,Positivity,1
and,and,s,,0
duty,duty,s,CommonAuthorities,0
bound,bound,s,CommonAuthorities,1
to,to,s,CommonAuthorities,2
thee,thee,c,DirectAddress,0
.,.,nn,,0
Fair,fair,s,StandardsPos,0
Knight,knight,c,PersonProperty,0
",",",",s,,0
prevention,prevention,s,CommonAuthorities,0
of,of,s,,0
sad,sad,s,Sad,0
death,death,c,Negativity,0
",",",",s,,0
by,by,s,,0
health,health,c,StandardsPos,0
",",",",n,,0
More,more,s,Comparison,0
joys,joys,s,Positivity,0
my,my,s,SelfDisclosure,0
soul,soul,c,SelfDisclosure,1
",",",",s,,0
then,then,s,,0
thanks,thanks,s,Acknowledge,0
or,or,s,,0
rich,rich,s,Positivity,0
reward,reward,c,Positivity,1
.,.,n,Resistance,0
But,but,s,Resistance,1
is,is,s,DirectAddress,0
your,your,s,DirectAddress,1
armor,armor,s,SenseObject,0
easy,easy,c,Positivity,0
?,?,s,Question,0
sits,sits,s,SpaceRelation,0
it,it,s,,0
well,well,c,SenseObject,0
?,?,nn,Question,0
I,i,s,Autobio,0
never,never,s,Autobio,1
in,in,s,Autobio,2
my,my,s,Autobio,3
life,life,s,Autobio,4
was,was,s,ProjectBack,0
better,better,s,Comparison,0
fitted,fitted,c,ReportingEvents,0
.,.,n,,0
This,this,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
that,that,s,,0
unlucky,unlucky,s,Negativity,0
fatal,fatal,s,Negativity,0
place,place,c,SpaceRelation,0
",",",",n,SpaceRelation,0
Where,where,s,SpaceRelation,1
causlesse,causlesse,s,UNRECOGNIZED,0
hate,hate,s,Negativity,0
drew,drew,s,Motions,0
blood,blood,s,Motions,1
from,from,s,Motions,2
Ferdinand,ferdinand,c,UNRECOGNIZED,0
.,.,n,Imperative,0
Behold,behold,s,Imperative,1
the,the,s,Imperative,2
grass,grass,c,SenseObject,0
",",",",s,,0
a,a,s,SenseProperty,0
purple,purple,s,SenseProperty,1
register,register,c,ReportingEvents,0
",",",",n,,0
Still,still,s,Updates,0
blusheth,blusheth,s,UNRECOGNIZED,0
in,in,s,ProjectBack,0
remembrance,remembrance,s,ProjectBack,1
of,of,s,ProjectBack,2
our,our,s,Inclusive,0
fight,fight,c,Resistance,0
.,.,n,Question,0
Why,why,s,Question,1
wither,wither,s,SenseProperty,0
not,not,s,DenyDisclaim,0
these,these,s,Immediacy,0
trees,trees,c,SenseObject,0
?,?,s,Question,0
those,those,s,,0
herbs,herbs,s,SenseObject,0
and,and,s,,0
plants,plants,c,SenseObject,0
?,?,n,Question,0
And,and,s,,0
every,every,s,Generalization,0
neighbor,neighbor,s,PersonProperty,0
branch,branch,s,SenseObject,0
droup,droup,s,UNRECOGNIZED,0
out,out,s,Negativity,0
their,their,s,Negativity,1
grief,grief,c,Sad,0
?,?,n,Question,0
Poor,poor,s,Negativity,0
souls,souls,c,Disclosure,0
",",",",s,,0
they,they,s,,0
do,do,c,GenericEvents,0
",",",",s,GenericEvents,1
and,and,s,,0
have,have,s,,0
wept,wept,s,Sad,0
out,out,s,Negativity,0
their,their,s,Negativity,1
sap,sap,c,SenseObject,0
",",",",n,Resistance,0
Yet,yet,s,Resistance,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
paid,paid,s,ReportingEvents,0
no,no,s,DenyDisclaim,0
duty,duty,s,StandardsPos,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
friend,friend,c,StandardsPos,0
.,.,n,Question,0
Where,where,s,Question,1
is,is,s,Question,2
the,the,s,SenseObject,0
Tomb,tomb,s,SenseObject,1
I,i,s,FirstPer,0
wild,wild,s,Intensity,0
you,you,s,DirectAddress,0
to,to,s,,0
erect,erect,c,ReportingEvents,0
?,?,nn,Question,0
See,see,c,,0
",",",",s,,0
valiant,valiant,s,StandardsPos,0
knight,knight,c,StandardsPos,1
",",",",s,,0
proportiond,proportiond,s,UNRECOGNIZED,0
and,and,s,,0
set,set,s,Sequence,0
up,up,c,Sequence,1
",",",",n,,0
As,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
my,my,s,FirstPer,0
poor,poor,s,Negativity,0
s^ill,s^ill,s,UNRECOGNIZED,0
would,would,s,ProjectBack,0
suffer,suffer,s,Negativity,0
me,me,c,FirstPer,0
:,:,n,,0
And,and,s,Immediacy,0
here,here,s,Immediacy,1
his,his,s,PersonPronoun,0
picture,picture,s,SenseObject,0
hangs,hangs,c,SpaceRelation,0
.,.,nn,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
done,done,s,Positivity,0
well,well,c,Positivity,1
:,:,n,,0
Your,your,s,DirectAddress,0
hand,hand,s,SenseObject,0
I,i,s,FirstPer,0
see's,see's,s,UNRECOGNIZED,0
a,a,s,StandardsPos,0
perfect,perfect,s,StandardsPos,1
Architect,architect,n,PersonProperty,0
In,in,s,,0
sorrows,sorrows,s,Sad,0
building,building,c,SenseObject,0
:,:,s,,0
once,once,s,RecurringEvents,0
more,more,s,RecurringEvents,1
let,let,s,ReportingEvents,0
suffice,suffice,n,StandardsPos,0
I,i,s,FirstPer,0
quite,quite,s,Intensity,0
your,your,s,DirectAddress,0
painful,painful,s,Negativity,0
travel,travel,s,Motions,0
but,but,s,Resistance,0
with,with,s,Resistance,1
thanks,thanks,c,Acknowledge,0
:,:,n,,0
Now,now,s,Immediacy,0
leave,leave,s,,0
me,me,s,FirstPer,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
self,self,c,SubjectivePercept,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
here,here,s,SpaceRelation,0
I,i,s,Self_Promise,0
vow,vow,n,Self_Promise,1
To,to,s,,0
spend,spend,s,ReportingEvents,0
the,the,s,ReportingEvents,1
remnant,remnant,s,ProjectBack,0
of,of,s,ProjectBack,1
my,my,s,FirstPer,0
haples,haples,s,UNRECOGNIZED,0
days,days,c,TimeDuration,0
:,:,n,,0
No,no,s,DenyDisclaim,0
knight,knight,s,PersonProperty,0
nor,nor,s,DenyDisclaim,0
Prince,prince,s,PersonProperty,0
shall,shall,s,ProjectAhead,0
ever,ever,s,Biographical_Time,0
pass,pass,s,ReportingEvents,0
this,this,s,Immediacy,0
way,way,c,Immediacy,1
",",",",n,,0
Before,before,s,Sequence,0
his,his,s,PersonPronoun,0
tongue,tongue,s,SenseObject,0
acknowledge,acknowledge,s,Acknowledge,0
Ferdinand,ferdinand,n,UNRECOGNIZED,0
The,the,s,,0
faythfullest,faythfullest,s,UNRECOGNIZED,0
lover,lover,s,Positivity,0
and,and,s,,0
the,the,s,,0
louingst,louingst,s,UNRECOGNIZED,0
friend,friend,n,StandardsPos,0
The,the,s,,0
world,world,s,AbstractConcepts,0
contaynes,contaynes,c,UNRECOGNIZED,0
:,:,s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
his,his,s,PersonPronoun,0
Sepulcher,sepulcher,n,SenseObject,0
As,as,s,SubjectiveTime,0
yet,yet,s,SubjectiveTime,1
but,but,s,Resistance,0
naked,naked,s,SenseObject,0
and,and,s,,0
ungarnished,ungarnished,c,UNRECOGNIZED,0
",",",",n,,0
E're,e're,s,SubjectivePercept,0
many,many,s,,0
days,days,s,TimeDuration,0
hang,hang,s,SpaceRelation,0
richer,richer,s,Comparison,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
spoils,spoils,n,Negativity,0
And,and,s,,0
vanquished,vanquished,s,Negative_Relation,0
Tropheyes,tropheyes,s,UNRECOGNIZED,0
of,of,s,,0
proud,proud,s,StandardsPos,0
passengers,passengers,c,PersonProperty,0
",",",",n,,0
Then,then,s,,0
was,was,s,ProjectBack,0
the,the,s,ProjectBack,1
Romans,romans,s,,0
wealthy,wealthy,s,Positivity,0
Capitol,capitol,c,SenseObject,0
:,:,n,,0
So,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
gentle,gentle,s,Positivity,0
Forrester,forrester,c,UNRECOGNIZED,0
",",",",s,,0
bequeath,bequeath,s,Positivity,0
thy,thy,s,DirectAddress,0
prayers,prayers,n,CommonAuthorities,0
In,in,s,,0
my,my,s,FirstPer,0
assistance,assistance,c,StandardsPos,0
;,;,s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
all,all,s,,0
I,i,s,SelfDisclosure,0
crave,crave,c,SelfDisclosure,1
.,.,nn,,0
The,the,s,CommonAuthorities,0
God,god,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
power,power,s,AbstractConcepts,0
give,give,s,ReportingEvents,0
power,power,s,ReportingEvents,1
unto,unto,s,CommonAuthorities,0
your,your,s,DirectAddress,0
arm,arm,c,SenseObject,0
",",",",n,,0
That,that,s,DirectAddress,0
you,you,s,DirectAddress,1
may,may,s,Contingency,0
prove,prove,s,Confidence,0
victorious,victorious,s,Positivity,0
fortunate,fortunate,c,Positivity,0
.,.,nn,,0
Farewell,farewell,c,SceneShift,0
",",",",s,,0
kind,kind,s,Positivity,0
Host,host,c,PersonProperty,0
:,:,s,,0
and,and,s,Immediacy,0
now,now,s,Immediacy,1
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
embrace,embrace,n,Positivity,0
This,this,s,,0
empty,empty,s,SenseProperty,0
Monument,monument,s,SenseObject,0
of,of,s,,0
my,my,s,FirstPer,0
lost,lost,s,Negativity,0
friend,friend,c,StandardsPos,0
.,.,n,,0
Oh,oh,c,OralCues,0
!,!,s,,0
were,were,s,ProjectBack,0
so,so,s,Positivity,0
happy,happy,s,Positivity,1
to,to,s,Positivity,2
enshrine,enshrine,s,StandardsPos,0
his,his,s,StandardsPos,1
bones,bones,c,SenseObject,0
",",",",n,,0
How,how,s,,0
blessed,blessed,s,StandardsPos,0
should,should,s,Insist,0
Pembrooke,pembrooke,s,UNRECOGNIZED,0
be,be,c,ReportingStates,0
?,?,s,Question,0
but,but,s,Resistance,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
torn,torn,n,ReportingEvents,0
By,by,s,,0
the,the,s,,0
fierce,fierce,s,Resistance,0
sauadge,sauadge,s,UNRECOGNIZED,0
Wolf,wolf,c,SenseObject,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
filthy,filthy,s,Negativity,0
mawe,mawe,n,UNRECOGNIZED,0
Is,is,s,ReportingStates,0
made,made,s,ReportingEvents,0
an,an,s,,0
unfit,unfit,s,StandardsNeg,0
grave,grave,s,Negativity,0
to,to,s,,0
bury,bury,s,Motions,0
him,him,c,PersonPronoun,0
.,.,n,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
(,(,c,,0
without,without,s,Contingency,0
offense,offense,c,SubjectivePercept,0
),),s,,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
desire,desire,s,Positivity,0
it,it,c,,0
",",",",n,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
his,his,s,PersonPronoun,0
soul,soul,s,Disclosure,0
from,from,s,,0
Paradise,paradise,s,Positivity,0
may,may,s,Contingency,0
see,see,c,,0
",",",",n,,0
How,how,s,Contingency,0
well,well,s,Contingency,1
his,his,s,PersonPronoun,0
name,name,s,LangRef,0
is,is,s,ReportingStates,0
kept,kept,s,TimeDuration,0
in,in,s,TimeDuration,1
memory,memory,c,TimeDuration,2
