TVsh,tvsh,c,UNRECOGNIZED,0
was,was,s,ProjectBack,0
so,so,s,,0
lively,lively,n,Positivity,0
As,as,s,Immediacy,0
now,now,s,Immediacy,1
this,this,s,,0
counterfeyting,counterfeyting,c,UNRECOGNIZED,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
when,when,s,Autobio,0
I,i,s,Autobio,1
came,came,c,ReportingStates,0
",",",",n,ReportingStates,1
Toth,toth,c,UNRECOGNIZED,0
',',s,,0
point,point,s,AbstractConcepts,0
of,of,s,,0
Agrippa,agrippa,c,UNRECOGNIZED,0
",",",",s,,0
Cliteunnestras,cliteunnestras,s,UNRECOGNIZED,0
death,death,c,Negativity,0
",",",",n,,0
Did,did,s,ReportingEvents,0
it,it,s,ReportingEvents,1
not,not,s,DenyDisclaim,0
move,move,s,MoveBody,0
the,the,s,MoveBody,1
feeling,feeling,s,PrivateThinking,0
auditory,auditory,c,AbstractConcepts,0
?,?,nn,Question,0
They,they,s,ProjectBack,0
had,had,s,ProjectBack,1
been,been,s,ProjectBack,0
stones,stones,c,SenseObject,0
",",",",s,,0
whom,whom,s,PersonPronoun,0
that,that,s,Contingency,0
could,could,s,Contingency,1
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
mon'd,mon'd,c,UNRECOGNIZED,0
.,.,nn,Question,0
Did,did,s,Question,1
not,not,s,DenyDisclaim,0
my,my,s,FirstPer,0
voice,voice,s,,0
hold,hold,s,ReportingEvents,0
out,out,s,ReportingEvents,1
well,well,s,SenseObject,0
to,to,s,Sequence,0
the,the,s,Sequence,1
end,end,c,Sequence,2
?,?,n,Question,0
And,and,s,,0
served,served,s,ReportingEvents,0
me,me,s,FirstPer,0
afterward,afterward,s,Sequence,0
afresh,afresh,s,Sequence,0
to,to,s,,0
sing,sing,s,Motions,0
with,with,c,,0
.,.,nn,,0
We,we,s,,0
know,know,s,Confidence,0
Apollo,apollo,s,UNRECOGNIZED,0
cannot,cannot,s,DenyDisclaim,0
match,match,s,SenseObject,0
your,your,s,DirectAddress,0
voice,voice,c,,0
.,.,nn,,0
By,by,s,,0
Jove,jove,c,,0
",",",",s,,0
^,^,s,UNRECOGNIZED,0
think,think,s,PrivateThinking,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
the,the,s,DirectAddress,2
God,god,s,CommonAuthorities,0
himself,himself,n,PersonPronoun,0
Come,come,s,SceneShift,0
from,from,s,SceneShift,1
above,above,c,SceneShift,2
",",",",s,,0
to,to,s,DirectAddress,0
show,show,s,DirectAddress,1
your,your,s,DirectAddress,2
hidden,hidden,s,SubjectivePercept,0
arts,arts,c,AbstractConcepts,0
;,;,n,,0
And,and,s,,0
fill,fill,s,,0
us,us,s,Inclusive,0
men,men,s,PersonProperty,0
with,with,s,Curiosity,0
wonder,wonder,s,Curiosity,1
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
skill,skill,c,StandardsPos,0
.,.,nn,,0
Nay,nay,s,OralCues,0
faith,faith,s,StandardsPos,0
speak,speak,s,ReportingEvents,0
truly,truly,c,Intensity,0
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
flatter,flatter,s,SubjectivePercept,0
me,me,c,FirstPer,0
;,;,n,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
you,you,s,Reassure,0
need,need,s,Reassure,1
not,not,c,Reassure,2
:,:,s,,0
flattery's,flattery's,s,UNRECOGNIZED,0
but,but,s,Resistance,0
where,where,n,Resistance,1
Desert,desert,s,SenseObject,0
is,is,s,Negativity,0
mean,mean,c,Negativity,1
.,.,nn,,0
I,i,s,Self_Promise,0
swear,swear,s,Self_Promise,1
by,by,s,,0
thee,thee,s,DirectAddress,0
O,o,s,LangRef,0
Caesar,caesar,c,,0
;,;,n,,0
Then,then,s,,0
whom,whom,s,PersonPronoun,0
no,no,s,DenyDisclaim,0
power,power,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Heaven,heaven,s,Positivity,0
I,i,s,FirstPer,0
honor,honor,s,StandardsPos,0
more,more,c,Comparison,0
",",",",n,,0
No,no,s,DenyDisclaim,0
mortal,mortal,s,PersonProperty,0
voice,voice,s,,0
can,can,s,Contingency,0
pass,pass,c,ReportingEvents,0
",",",",s,,0
or,or,s,,0
equal,equal,s,Comparison,0
thine,thine,c,UNRECOGNIZED,0
.,.,nn,,0
They,they,s,,0
tell,tell,s,,0
of,of,s,,0
Orpheus,orpheus,c,UNRECOGNIZED,0
",",",",s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
took,took,s,ReportingEvents,0
his,his,s,ReportingEvents,1
Lute,lute,c,SenseObject,0
",",",",n,,0
And,and,s,,0
moved,moved,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
noble,noble,s,StandardsPos,0
Iuory,iuory,s,UNRECOGNIZED,0
with,with,s,,0
his,his,s,PersonPronoun,0
touch,touch,c,Motions,0
:,:,n,,0
Hebrus,hebrus,s,UNRECOGNIZED,0
stood,stood,s,SpaceRelation,0
still,still,c,SpaceRelation,1
",",",",s,,0
Pangea,pangea,s,UNRECOGNIZED,0
bowed,bowed,s,,0
his,his,s,PersonPronoun,0
head,head,c,SenseObject,0
",",",",n,,0
Ossa,ossa,s,AbstractConcepts,0
then,then,s,,0
first,first,s,Sequence,0
shook,shook,s,Transformation,0
off,off,s,Transformation,1
his,his,s,PersonPronoun,0
snow,snow,c,SenseObject,0
",",",",s,,0
and,and,s,,0
came,came,n,ReportingEvents,0
To,to,s,,0
listen,listen,s,ReportingEvents,0
to,to,s,ReportingEvents,1
the,the,s,,0
moouings,moouings,s,UNRECOGNIZED,0
of,of,s,,0
his,his,s,PersonPronoun,0
song,song,c,SenseObject,0
;,;,n,,0
The,the,s,Positivity,0
gentle,gentle,s,Positivity,1
Popler,popler,c,UNRECOGNIZED,0
",",",",s,,0
took,took,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Oak,oak,s,SpaceRelation,0
along,along,c,SpaceRelation,1
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
called,called,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
Pyne,pyne,s,UNRECOGNIZED,0
down,down,c,,0
",",",",s,,0
from,from,s,,0
his,his,s,PersonPronoun,0
Mountain,mountain,s,SenseObject,0
seat,seat,c,SenseObject,0
:,:,n,,0
The,the,s,PersonProperty,0
Virgin,virgin,s,PersonProperty,1
Bay,bay,c,SenseObject,0
",",",",s,,0
although,although,s,Concessive,0
the,the,s,,0
Arts,arts,s,AbstractConcepts,0
she,she,s,PersonPronoun,0
hates,hates,n,Negativity,0
Oth,oth,c,UNRECOGNIZED,0
',',s,,0
Delphick,delphick,s,UNRECOGNIZED,0
God,god,c,CommonAuthorities,0
",",",",s,,0
was,was,s,ProjectBack,0
with,with,s,,0
his,his,s,PersonPronoun,0
voice,voice,s,,0
ore,ore,s,SenseObject,0
come,come,c,DirectAddress,0
",",",",n,DirectAddress,1
He,he,s,PersonPronoun,0
his,his,s,PersonPronoun,0
twice-lost,twice-lost,s,RecurringEvents,0
Euridice,euridice,s,UNRECOGNIZED,0
bewailes,bewailes,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
Proserpines,proserpines,s,UNRECOGNIZED,0
vain,vain,s,Negativity,0
gifts,gifts,c,Positivity,0
",",",",s,,0
and,and,s,,0
makes,makes,s,ReportingEvents,0
the,the,s,,0
shores,shores,n,SenseObject,0
And,and,s,,0
hollow,hollow,s,SenseProperty,0
caves,caves,s,SpaceRelation,0
of,of,s,SpaceRelation,1
forests,forests,s,SenseObject,0
now,now,s,Immediacy,0
vntreed,vntreed,n,UNRECOGNIZED,0
Bear,bear,s,SenseObject,0
his,his,s,PersonPronoun,0
grief,grief,s,Sad,0
company,company,c,AbstractConcepts,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
things,things,s,Uncertainty,0
teaches,teaches,n,ReportingEvents,0
His,his,s,PersonPronoun,0
lost,lost,s,Negativity,0
loves,loves,s,Negativity,1
name,name,c,LangRef,0
:,:,s,,0
Then,then,s,,0
water,water,c,SenseObject,0
",",",",s,,0
air,air,c,ReportingEvents,0
",",",",s,,0
and,and,s,,0
ground,ground,n,SenseObject,0
Euridice,euridice,c,UNRECOGNIZED,0
",",",",s,,0
Euridice,euridice,c,UNRECOGNIZED,0
",",",",s,,0
resound,resound,c,SenseProperty,0
.,.,n,,0
These,these,s,ReportingStates,0
are,are,s,ReportingStates,1
bold,bold,s,Confidence,0
tales,tales,c,LangRef,0
",",",",s,,0
of,of,s,Specifiers,0
which,which,s,Specifiers,1
the,the,s,,0
Greeks,greeks,s,,0
have,have,s,,0
store,store,c,SenseObject,0
;,;,n,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
he,he,s,Contingency,1
could,could,s,Contingency,2
from,from,s,,0
Hell,hell,s,Negativity,0
once,once,s,RecurringEvents,0
more,more,s,RecurringEvents,1
return,return,c,RecurringEvents,0
",",",",n,,0
And,and,s,,0
would,would,s,ProjectBack,0
compare,compare,s,Comparison,0
his,his,s,PersonPronoun,0
hand,hand,s,SenseObject,0
and,and,s,,0
voice,voice,s,,0
with,with,s,,0
mine,mine,c,FirstPer,0
",",",",n,,0
I,i,c,FirstPer,0
",",",",s,Concessive,0
though,though,s,Concessive,1
himself,himself,s,PersonPronoun,0
were,were,s,ProjectBack,0
judge,judge,c,PrivateThinking,0
",",",",s,Sequence,0
he,he,s,Sequence,1
then,then,s,Sequence,2
should,should,s,Insist,0
see,see,c,,0
",",",",n,,0
How,how,s,Curiosity,0
much,much,s,Curiosity,1
the,the,s,Curiosity,2
Latin,latin,s,AbstractConcepts,0
stains,stains,s,Negativity,0
the,the,s,Negativity,1
Thracian,thracian,s,UNRECOGNIZED,0
liar,liar,c,Negativity,0
.,.,n,,0
I,i,s,FirstPer,0
often,often,s,RecurringEvents,0
have,have,s,,0
walked,walked,s,Motions,0
by,by,s,Motions,1
Tibers,tibers,s,UNRECOGNIZED,0
flowing,flowing,s,SenseProperty,0
banks,banks,c,SenseProperty,1
",",",",n,,0
And,and,s,,0
heard,heard,s,Updates,0
the,the,s,SenseObject,0
Swan,swan,s,SenseObject,1
sing,sing,s,Motions,0
her,her,s,SubjectivePercept,0
own,own,s,SubjectivePercept,1
Epitaph,epitaph,n,SenseObject,0
When,when,s,TimeShift,0
she,she,s,TimeShift,1
heard,heard,s,Updates,0
me,me,c,FirstPer,0
",",",",s,,0
she,she,s,PersonPronoun,0
held,held,s,TimeDuration,0
her,her,s,TimeDuration,1
peace,peace,s,TimeDuration,2
and,and,s,,0
died,died,c,ReportingStates,0
.,.,n,ReportingStates,1
Let,let,s,ReportingEvents,0
others,others,s,Uncertainty,0
raise,raise,s,Motions,0
from,from,s,Motions,1
earthly,earthly,s,Intensity,0
things,things,s,Uncertainty,0
their,their,s,PersonPronoun,0
praise,praise,c,StandardsPos,0
",",",",n,,0
Heaven,heaven,s,Positivity,0
has,has,s,,0
stood,stood,s,SpaceRelation,0
still,still,s,SpaceRelation,1
to,to,s,,0
hear,hear,s,SpaceRelation,0
my,my,s,FirstPer,0
happy,happy,s,Positivity,0
airs,airs,n,ReportingEvents,0
And,and,s,,0
ceast,ceast,s,UNRECOGNIZED,0
the,the,s,CommonAuthorities,0
eternal,eternal,s,CommonAuthorities,1
Music,music,s,SenseProperty,0
of,of,s,SenseProperty,1
the,the,s,SenseProperty,2
Spheres,spheres,n,SenseProperty,3
To,to,s,,0
mark,mark,s,AbstractConcepts,0
my,my,s,FirstPer,0
voice,voice,c,,0
",",",",s,,0
and,and,s,,0
mend,mend,s,Positivity,0
their,their,s,PersonPronoun,0
tunes,tunes,s,SenseProperty,0
by,by,s,,0
mine,mine,c,FirstPer,0
.,.,nn,,0
O,o,s,LangRef,0
divine,divine,s,StandardsPos,0
voice,voice,c,,0
",",",",nn,,0
Happy,happy,s,Positivity,0
are,are,s,Question,0
they,they,s,Question,1
that,that,s,,0
hear,hear,s,SpaceRelation,0
it,it,c,,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
here,here,s,Immediacy,0
comes,comes,s,Immediacy,1
Tigellinus,tigellinus,c,UNRECOGNIZED,0
",",",",s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
thy,thy,s,DirectAddress,0
bill,bill,c,AbstractConcepts,0
",",",",n,Question,0
Are,are,s,Question,1
there,there,s,Question,2
so,so,s,Intensity,0
many,many,c,Intensity,1
;,;,s,,0
I,i,s,SelfDisclosure,0
see,see,s,SelfDisclosure,1
I,i,s,SelfDisclosure,2
have,have,s,SelfDisclosure,3
enemies,enemies,c,Negativity,0
.,.,nn,DirectAddress,0
Have,have,s,DirectAddress,1
you,you,s,DirectAddress,2
put,put,s,ReportingEvents,0
Caius,caius,s,UNRECOGNIZED,0
in,in,c,,0
",",",",s,,0
I,i,s,FirstPer,0
saw,saw,s,,0
him,him,s,PersonPronoun,0
frown,frown,nn,Negativity,0
And,and,c,,0
",",",",s,,0
in,in,s,Specifiers,0
the,the,s,Specifiers,1
midst,midst,s,Specifiers,2
oth,oth,c,UNRECOGNIZED,0
',',s,,0
Emperors,emperors,s,PersonProperty,0
act,act,s,Cause,0
on,on,n,Cause,1
Gallus,gallus,s,UNRECOGNIZED,0
laughed,laughed,s,ReportingEvents,0
out,out,c,,0
",",",",s,,0
and,and,s,,0
as,as,s,Metadiscourse,0
I,i,s,Metadiscourse,1
think,think,s,Metadiscourse,2
in,in,s,Negative_Relation,0
scorn,scorn,c,Negative_Relation,1
.,.,nn,,0
Vespasian,vespasian,s,UNRECOGNIZED,0
too,too,s,,0
a,a,s,,0
sleep,sleep,c,Motions,0
;,;,s,,0
was,was,s,ProjectBack,0
he,he,s,PersonPronoun,0
so,so,s,,0
drowsy,drowsy,c,SenseProperty,0
?,?,n,Question,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
he,he,s,PersonPronoun,0
shall,shall,s,ProjectAhead,0
sleep,sleep,s,Motions,0
the,the,s,SenseObject,0
Iron,iron,s,SenseObject,1
sleep,sleep,s,Motions,0
of,of,s,,0
death,death,n,Negativity,0
And,and,s,,0
did,did,s,ReportingEvents,0
Thrasea,thrasea,s,UNRECOGNIZED,0
look,look,s,Resemblances,0
so,so,s,Resemblances,1
sour^ly,sour^ly,s,UNRECOGNIZED,0
on,on,s,,0
us,us,c,Inclusive,0
?,?,nn,Question,0
He,he,s,Biographical_Time,0
never,never,s,Biographical_Time,1
smilde,smilde,c,UNRECOGNIZED,0
",",",",s,,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
nor,nor,s,DenyDisclaim,0
would,would,s,ProjectBack,0
vouchsafe,vouchsafe,n,Negative_Relation,0
With,with,s,,0
one,one,s,Numbers,0
applause,applause,s,Positivity,0
to,to,s,,0
grace,grace,s,StandardsPos,0
your,your,s,DirectAddress,0
action,action,c,GenericEvents,0
.,.,nn,,0
Our,our,s,Inclusive,0
action,action,s,GenericEvents,0
needed,needed,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
be,be,s,ReportingStates,0
graced,graced,s,Positive_Attribution,0
by,by,s,,0
him,him,c,PersonPronoun,0
",",",",n,,0
He,he,s,Updates,0
Is,is,s,Updates,1
our,our,s,Inclusive,0
old,old,s,PriorKnowledge,0
enemy,enemy,c,PriorKnowledge,1
",",",",s,,0
and,and,s,Updates,0
still,still,s,Updates,1
Malignes,malignes,s,UNRECOGNIZED,0
us,us,c,Inclusive,0
;,;,n,,0
It,it,s,PredictedFuture,0
Will,will,s,PredictedFuture,1
have,have,s,ReportingEvents,0
an,an,s,ReportingEvents,1
end,end,c,Sequence,0
",",",",s,,0
nay,nay,s,OralCues,0
it,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
have,have,s,ReportingEvents,0
an,an,s,ReportingEvents,1
end,end,c,Sequence,0
.,.,n,Question,0
Why,why,c,Question,1
",",",",s,Question,2
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
bin,bin,s,SenseObject,0
too,too,s,,0
pitiful,pitiful,s,Negativity,0
too,too,s,,0
remiss,remiss,c,Negativity,0
",",",",n,,0
My,my,s,FirstPer,0
easiness,easiness,s,Confidence,0
i^laught,i^laught,s,UNRECOGNIZED,0
at,at,c,,0
",",",",s,,0
and,and,s,,0
contemned,contemned,c,Negativity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
change,change,s,Transformation,0
it,it,c,,0
;,;,s,,0
Not,not,c,DenyDisclaim,0
",",",",s,,0
as,as,s,,0
heretofore,heretofore,c,ProjectBack,0
",",",",n,,0
By,by,s,,0
singling,singling,s,Exceptions,0
out,out,s,Exceptions,1
them,them,c,,0
",",",",s,,0
one,one,s,SpaceRelation,0
by,by,s,SpaceRelation,1
one,one,s,SpaceRelation,2
to,to,s,Negativity,0
death,death,c,Negativity,1
",",",",n,,0
Each,each,s,Specifiers,0
common,common,s,PersonProperty,0
man,man,s,PersonProperty,1
can,can,s,Contingency,0
such,such,s,Intensity,0
reuenges,reuenges,s,UNRECOGNIZED,0
have,have,c,,0
;,;,n,,0
A,a,s,,0
Princes,princes,s,PersonProperty,0
anger,anger,s,Anger,0
must,must,s,Insist,0
lay,lay,s,ReportingEvents,0
desolate,desolate,n,StandardsNeg,0
Cities,cities,c,AbstractConcepts,0
",",",",s,,0
Kingdoms,kingdoms,s,CommonAuthorities,0
consume,consume,c,ReportingEvents,0
",",",",s,,0
Root,root,s,Motions,0
up,up,s,Motions,1
mankind,mankind,c,AbstractConcepts,0
.,.,n,,0
O,o,s,LangRef,0
could,could,s,Contingency,0
I,i,s,SelfDisclosure,0
live,live,s,SelfDisclosure,1
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
the,the,s,CommonAuthorities,0
general,general,s,CommonAuthorities,1
end,end,c,Sequence,0
",",",",n,,0
Behold,behold,s,SpaceRelation,0
the,the,s,,0
world,world,s,AbstractConcepts,0
en^rapt,en^rapt,s,UNRECOGNIZED,0
in,in,s,,0
funeral,funeral,s,Negativity,0
flame,flame,c,SenseObject,0
",",",",n,,0
When,when,c,,0
",",",",s,,0
as,as,s,,0
the,the,s,SenseObject,0
Sun,sun,s,SenseObject,1
shall,shall,s,ProjectAhead,0
lend,lend,s,ReportingEvents,0
his,his,s,ReportingEvents,1
beams,beams,s,SenseObject,0
to,to,s,,0
burn,burn,n,,0
What,what,s,,0
he,he,s,PersonPronoun,0
before,before,s,Sequence,0
brought,brought,s,Transformation,0
forth,forth,c,Transformation,1
",",",",s,,0
and,and,s,,0
water,water,s,SenseObject,0
serve,serve,c,ReportingEvents,0
",",",",n,,0
Not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
extinguish,extinguish,s,Transformation,0
but,but,s,Resistance,0
to,to,s,Resistance,1
^,^,c,UNRECOGNIZED,0
uise,uise,s,UNRECOGNIZED,0
the,the,s,SenseObject,0
fire,fire,c,SenseObject,1
:,:,n,,0
Then,then,c,TimeShift,0
",",",",s,TimeShift,1
like,like,s,Resemblances,0
the,the,s,Resemblances,1
Salamander,salamander,c,SenseObject,0
",",",",s,,0
bathing,bathing,s,Motions,0
me,me,n,FirstPer,0
In,in,s,Immediacy,0
the,the,s,Immediacy,1
last,last,s,Immediacy,2
Ashes,ashes,s,SenseObject,0
of,of,s,Specifiers,0
all,all,s,Specifiers,1
mortal,mortal,s,PersonProperty,0
things,things,n,Uncertainty,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
give,give,s,Reluctance,0
up,up,s,Reluctance,1
this,this,s,,0
breath,breath,c,SenseObject,0
:,:,s,,0
Priam,priam,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
happy,happy,c,Positivity,0
",",",",n,,0
Happy,happy,s,Positivity,0
indeed,indeed,c,Intensity,0
",",",",s,,0
he,he,s,PersonPronoun,0
saw,saw,s,,0
his,his,s,PersonPronoun,0
Troy,troy,s,AbstractConcepts,0
burnt,burnt,c,SenseProperty,0
",",",",n,,0
And,and,s,,0
Illion,illion,s,UNRECOGNIZED,0
lie,lie,s,SpaceRelation,0
on,on,s,SpaceRelation,1
heaps,heaps,c,SenseObject,0
;,;,s,,0
Whilst,whilst,s,TimeDuration,0
thy,thy,s,DirectAddress,0
pure,pure,s,StandardsPos,0
streams,streams,c,SenseObject,0
",",",",n,,0
(,(,c,,0
Divine,divine,s,StandardsPos,0
Scamander,scamander,c,UNRECOGNIZED,0
),),s,,0
did,did,s,ReportingEvents,0
run,run,s,ReportingEvents,0
Phrygian,phrygian,s,UNRECOGNIZED,0
blood,blood,n,SenseObject,0
And,and,s,,0
heard,heard,s,Updates,0
the,the,s,,0
pleasant,pleasant,s,Positivity,0
cries,cries,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
Trojan,trojan,s,,0
Mothers,mothers,c,PersonProperty,0
.,.,n,,0
Could,could,s,Contingency,0
I,i,s,FirstPer,0
see,see,s,,0
Rome,rome,c,,0
",",",",s,ReasonForward,0
so,so,c,ReasonForward,1
?,?,nn,Question,0
Your,your,s,DirectAddress,0
Majesty,majesty,s,CommonAuthorities,0
may,may,s,Contingency,0
easily,easily,c,Confidence,0
",",",",n,,0
Without,without,s,Contingency,0
this,this,s,,0
trouble,trouble,s,Negativity,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
sacred,sacred,s,StandardsPos,0
mind,mind,c,SubjectivePercept,0
.,.,nn,Question,0
What,what,s,Question,1
may,may,s,Question,2
I,i,s,FirstPer,0
easily,easily,s,Confidence,0
do,do,c,Intensity,0
?,?,s,Question,0
kill,kill,s,Negativity,0
thee,thee,c,DirectAddress,0
",",",",s,,0
or,or,s,,0
him,him,c,PersonPronoun,0
",",",",n,,0
How,how,s,Curiosity,0
may,may,s,Curiosity,1
I,i,s,Curiosity,2
rid,rid,s,Resistance,0
you,you,s,DirectAddress,0
all,all,c,DirectAddress,1
?,?,s,Question,0
where,where,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
Man,man,n,PersonProperty,0
That,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
all,all,s,Generalization,0
others,others,s,Generalization,1
end,end,c,Sequence,0
",",",",s,,0
and,and,s,,0
last,last,s,Sequence,0
himself,himself,c,PersonPronoun,0
?,?,n,Question,0
O,o,s,LangRef,0
that,that,s,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
thy,thy,s,DirectAddress,0
Thunder,thunder,s,SenseObject,0
in,in,s,,0
my,my,s,FirstPer,0
hand,hand,c,SenseObject,0
",",",",n,,0
Thou,thou,s,DirectAddress,0
idle,idle,s,SenseProperty,0
Rouer,rouer,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
shoot,shoot,s,SpaceRelation,0
at,at,s,SpaceRelation,1
trees,trees,c,SenseObject,0
",",",",n,,0
And,and,s,,0
spend,spend,s,ReportingEvents,0
in,in,s,,0
woods,woods,s,SenseObject,0
my,my,s,FirstPer,0
unregarded,unregarded,s,,0
vengeance,vengeance,c,Anger,0
",",",",n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
sheuire,sheuire,s,UNRECOGNIZED,0
them,them,s,,0
down,down,s,,0
upon,upon,s,,0
thtir,thtir,s,UNRECOGNIZED,0
guilty,guilty,s,Negative_Relation,0
roofes,roofes,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
fill,fill,s,,0
the,the,s,SenseObject,0
streets,streets,s,SenseObject,1
with,with,s,,0
bloody,bloody,s,Negativity,0
burials,burials,c,GenericEvents,0
.,.,n,Resistance,0
But,but,s,Resistance,1
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
Heaven,heaven,s,Positivity,0
can,can,s,Contingency,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
what,what,s,,0
I,i,s,FirstPer,0
seek,seek,c,ProjectAhead,0
;,;,n,,0
To,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
you,you,s,DirectAddress,0
hated,hated,s,Negativity,0
kingdoms,kingdoms,s,CommonAuthorities,0
of,of,s,,0
the,the,s,TimeDuration,0
night,night,c,TimeDuration,1
",",",",n,,0
You,you,s,DirectAddress,0
severe,severe,s,Negativity,0
powers,powers,c,AbstractConcepts,0
",",",",s,,0
that,that,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
like,like,s,SubjectivePercept,0
those,those,s,,0
above,above,c,Metadiscourse,0
",",",",n,Metadiscourse,1
Will,will,s,PredictedFuture,0
with,with,s,,0
fair,fair,s,StandardsPos,0
words,words,c,StandardsPos,1
",",",",s,,0
or,or,s,,0
childrens,childrens,s,UNRECOGNIZED,0
cries,cries,s,Motions,0
be,be,s,ReportingStates,0
won,won,c,Positivity,0
",",",",n,,0
That,that,s,,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
style,style,s,LangRef,0
beyond,beyond,s,,0
that,that,s,,0
Heaven,heaven,s,Positivity,0
is,is,s,ReportingStates,0
proud,proud,s,StandardsPos,0
off,off,c,,0
",",",",n,,0
Deriuing,deriuing,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
from,from,s,,0
Art,art,s,AbstractConcepts,0
a,a,s,,0
makers,makers,s,PersonProperty,0
Name,name,c,LangRef,0
",",",",n,Resistance,0
But,but,s,Resistance,1
in,in,s,,0
destruction,destruction,s,Negativity,0
power,power,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
terror,terror,s,Fear,0
show,show,c,ReportingEvents,0
:,:,n,,0
To,to,s,DirectAddress,0
you,you,s,DirectAddress,1
I,i,s,FirstPer,0
fly,fly,s,Motions,0
for,for,s,,0
succor,succor,c,Positivity,0
:,:,s,,0
you,you,c,DirectAddress,0
",",",",s,,0
whose,whose,s,PersonPronoun,0
dwellings,dwellings,n,SenseObject,0
For,for,s,,0
torments,torments,s,Negativity,0
are,are,s,ReportingStates,0
bely'de,bely'de,c,UNRECOGNIZED,0
",",",",s,,0
must,must,s,Insist,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
ease,ease,c,Reassure,0
;,;,n,,0
Furies,furies,c,Anger,0
",",",",s,,0
lend,lend,s,DirectAddress,0
me,me,s,DirectAddress,1
your,your,s,DirectAddress,0
fires,fires,c,SenseObject,0
",",",",s,,0
no,no,s,DenyDisclaim,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
here,here,c,SpaceRelation,0
",",",",n,SpaceRelation,1
They,they,s,Insist,0
must,must,s,Insist,1
be,be,s,ReportingStates,0
other,other,s,Specifiers,0
fires,fires,c,SenseObject,0
;,;,s,,0
material,material,s,AbstractConcepts,0
brands,brands,n,AbstractConcepts,0
That,that,s,,0
must,must,s,Insist,0
the,the,s,,0
burning,burning,s,SenseProperty,0
of,of,s,,0
my,my,s,FirstPer,0
heat,heat,s,SenseObject,0
allay,allay,c,Positivity,0
;,;,n,,0
I,i,s,FirstPer,0
bring,bring,s,Transformation,0
to,to,s,Transformation,1
you,you,s,DirectAddress,0
no,no,s,DenyDisclaim,0
rude,rude,s,Negative_Relation,0
vnpractiz'd,vnpractiz'd,s,UNRECOGNIZED,0
hands,hands,c,SenseObject,0
",",",",n,,0
Already,already,s,Updates,0
do,do,s,Question,0
they,they,s,Question,1
reeke,reeke,s,UNRECOGNIZED,0
with,with,s,,0
mothers,mothers,s,PersonProperty,0
blood,blood,c,SenseObject,0
:,:,n,,0
Tush,tush,s,SenseObject,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
but,but,s,Resistance,0
innocents,innocents,c,SubjectivePercept,0
",",",",s,,0
