YOu're,you're,s,DirectAddress,0
",",",",s,Specifiers,0
what,what,s,Specifiers,1
is,is,s,Specifiers,2
fit,fit,s,StandardsPos,0
for,for,s,StandardsPos,1
him,him,s,StandardsPos,2
to,to,s,,0
do,do,c,GenericEvents,0
.,.,n,GenericEvents,1
My,my,s,FirstPer,0
Scoutes,scoutes,s,UNRECOGNIZED,0
have,have,s,,0
brought,brought,s,ReportingEvents,0
me,me,s,FirstPer,0
word,word,s,LangRef,0
he,he,s,Updates,0
is,is,s,Updates,1
in,in,s,SenseProperty,0
view,view,c,SenseProperty,1
;,;,n,,0
Were,were,s,Contingency,0
he,he,s,Contingency,1
but,but,s,Immediacy,0
here,here,c,Immediacy,1
",",",",s,,0
I,i,s,Autobio,0
had,had,s,Autobio,1
no,no,s,DenyDisclaim,0
need,need,s,Insist,0
of,of,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,nn,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
no,no,s,DenyDisclaim,0
Subject,subject,s,LangRef,0
dares,dares,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
more,more,s,Comparison,0
than,than,s,Comparison,1
I,i,c,FirstPer,0
",",",",n,,0
In,in,s,,0
Courage,courage,c,StandardsPos,0
",",",",s,,0
Honor,honor,c,StandardsPos,0
",",",",s,,0
or,or,s,,0
in,in,s,,0
Loyalty,loyalty,c,StandardsPos,0
:,:,n,,0
But,but,s,Resistance,0
yet,yet,s,Resistance,0
of,of,s,,0
Virtue,virtue,s,StandardsPos,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
such,such,s,Specifiers,0
a,a,s,Specifiers,1
sense,sense,c,AbstractConcepts,0
",",",",n,,0
In,in,s,,0
baseness,baseness,s,Negativity,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
have,have,s,Contingency,1
pre-eminence,pre-eminence,c,StandardsPos,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
yet,yet,c,Resistance,0
",",",",s,,0
I,i,s,SelfDisclosure,0
think,think,c,SelfDisclosure,1
",",",",s,,0
his,his,s,PersonPronoun,0
soul,soul,s,Disclosure,0
is,is,s,Intensity,0
so,so,s,Intensity,1
sublime,sublime,c,SubjectivePercept,0
",",",",n,,0
That,that,s,,0
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
scorn,scorn,s,Negative_Relation,0
the,the,s,Negative_Relation,1
shadow,shadow,s,SenseObject,0
of,of,s,,0
a,a,s,,0
crime,crime,c,StandardsNeg,0
;,;,n,,0
And,and,s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
scorned,scorned,s,Negative_Relation,0
not,not,s,DenyDisclaim,0
this,this,c,Immediacy,0
",",",",s,Immediacy,1
I,i,s,Insist,0
should,should,s,Insist,1
scorn,scorn,s,Negative_Relation,0
him,him,c,PersonPronoun,0
.,.,n,Resistance,0
But,but,s,Resistance,1
when,when,s,DirectAddress,0
your,your,s,DirectAddress,1
Grillon,grillon,c,UNRECOGNIZED,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
you,you,s,DirectAddress,0
or,or,s,,0
France,france,c,,0
",",",",n,,0
Dares,dares,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
as,as,s,DenyDisclaim,1
far,far,s,SpaceRelation,0
as,as,s,,0
Man,man,s,PersonProperty,0
did,did,s,ReportingEvents,0
ever,ever,s,Biographical_Time,0
advance,advance,c,ReportingEvents,0
.,.,n,Question,0
When,when,s,Question,1
on,on,s,CommonAuthorities,0
Command,command,c,CommonAuthorities,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
he,he,s,PersonPronoun,0
denies,denies,s,Repair_Citation,0
to,to,s,ProjectAhead,0
run,run,n,ProjectAhead,1
And,and,s,,0
clap,clap,s,SenseProperty,0
his,his,s,PersonPronoun,0
breast,breast,s,PersonProperty,0
against,against,s,Resistance,0
a,a,s,Resistance,1
teeming,teeming,s,SenseProperty,0
Gun,gun,c,SenseObject,0
.,.,n,,0
Or,or,s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
service,service,c,StandardsPos,0
",",",",s,,0
when,when,s,TimeShift,0
he,he,s,TimeShift,1
does,does,s,ReportingEvents,0
decline,decline,n,Negativity,0
To,to,s,,0
venture,venture,s,Contingency,0
boldly,boldly,s,Confidence,0
on,on,s,,0
a,a,s,,0
springing,springing,s,Motions,0
Mine,mine,c,FirstPer,0
:,:,n,,0
Then,then,s,,0
think,think,s,PrivateThinking,0
his,his,s,PrivateThinking,1
Honor,honor,s,StandardsPos,0
mastered,mastered,s,StandardsPos,0
by,by,s,,0
his,his,s,PersonPronoun,0
fear,fear,c,Fear,0
",",",",n,,0
And,and,s,,0
call,call,s,ReportingEvents,0
him,him,s,PersonPronoun,0
Coward,coward,s,Anger,0
in,in,s,,0
the,the,s,SenseObject,0
bus,bus,c,SenseObject,1
',',s,,0
ness,ness,s,SpaceRelation,0
here,here,c,SpaceRelation,0
.,.,nn,,0
Thou,thou,s,DirectAddress,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
boisterous,boisterous,c,SenseProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
a,a,s,StandardsPos,0
gallant,gallant,s,StandardsPos,1
Soul,soul,c,Disclosure,0
",",",",n,Aside,0
Which,which,s,Aside,1
neither,neither,s,DenyDisclaim,0
fear,fear,s,Fear,0
nor,nor,s,DenyDisclaim,0
flattery,flattery,s,SubjectivePercept,0
can,can,s,Contingency,0
control,control,c,AbstractConcepts,0
.,.,n,Imperative,0
Go,go,c,Imperative,1
",",",",s,,0
head,head,s,SenseObject,0
the,the,s,PersonProperty,0
Guards,guards,s,PersonProperty,1
till,till,s,TimeShift,0
I,i,s,TimeShift,1
new,new,s,,0
Orders,orders,s,CommonAuthorities,0
send,send,c,ReportingEvents,0
.,.,n,,0
Larchant,larchant,c,UNRECOGNIZED,0
",",",",s,,0
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
prepare,prepare,s,ProjectAhead,0
what,what,s,,0
I,i,s,SelfDisclosure,0
intend,intend,c,SelfDisclosure,1
.,.,nn,,0
Grillon,grillon,c,UNRECOGNIZED,0
",",",",s,,0
in,in,s,StandardsPos,0
honor,honor,s,StandardsPos,1
thou,thou,s,DirectAddress,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
deny,deny,n,Repair_Citation,0
My,my,s,FirstPer,0
fair,fair,s,StandardsPos,0
request,request,c,Request,0
;,;,s,,0
Art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
my,my,s,FirstPer,0
Enemy,enemy,c,Negativity,0
?,?,n,Question,0
I,i,s,FirstPer,0
hear,hear,s,SpaceRelation,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
against,against,s,,0
my,my,s,Autobio,0
life,life,s,Autobio,1
a,a,s,,0
combined,combined,s,ReportingEvents,0
Vow,vow,c,Intensity,0
.,.,nn,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
your,your,s,DirectAddress,0
Enemy,enemy,c,Negativity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
am,am,s,FirstPer,0
not,not,s,DenyDisclaim,0
now,now,c,DenyDisclaim,1
.,.,n,,0
I,i,s,FirstPer,0
scorn,scorn,s,Negative_Relation,0
advantage,advantage,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
a,a,s,,0
weaker,weaker,s,Negativity,0
Foe,foe,n,Negative_Relation,0
Cannot,cannot,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
safer,safer,c,StandardsPos,0
",",",",s,,0
than,than,s,Comparison,0
because,because,s,ReasonBackward,0
he,he,s,Updates,0
is,is,s,Updates,1
so,so,c,Intensity,0
.,.,nn,Intensity,1
I,i,s,Insist,0
must,must,s,Insist,1
believe,believe,s,Insist,2
it,it,s,,0
and,and,s,,0
thy,thy,s,DirectAddress,0
Friendship,friendship,s,Positivity,0
prize,prize,c,Positivity,0
;,;,n,,0
Thou,thou,s,DirectAddress,0
',',c,,0
rt,rt,s,AbstractConcepts,0
brave,brave,s,StandardsPos,0
and,and,s,,0
honest,honest,c,StandardsPos,0
.,.,nn,Imperative,0
Take,take,s,Imperative,1
then,then,s,,0
my,my,s,FirstPer,0
advice,advice,c,GenericEvents,0
:,:,n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
any,any,s,,0
crime,crime,s,StandardsNeg,0
own,own,s,ReportingEvents,0
it,it,s,,0
betimes,betimes,c,SubjectiveTime,0
;,;,n,,0
Great,great,s,Intensity,0
Men,men,s,PersonProperty,0
need,need,s,Insist,0
fear,fear,s,Fear,0
no,no,s,DenyDisclaim,0
Enemies,enemies,s,Negativity,0
but,but,s,Resistance,0
Crimes,crimes,c,StandardsNeg,0
.,.,nn,,0
From,from,s,,0
any,any,s,,0
Crimes,crimes,c,StandardsNeg,0
",",",",s,,0
that,that,s,,0
have,have,s,,0
offended,offended,s,Anger,0
Heaven,heaven,c,Positivity,0
",",",",n,,0
I,i,s,Insist,0
need,need,s,Insist,1
its,its,s,,0
Mercy,mercy,s,StandardsPos,0
to,to,s,,0
have,have,s,Cause,0
them,them,s,Cause,1
forgiven,forgiven,c,Reassure,0
.,.,n,Resistance,0
But,but,s,Resistance,1
as,as,s,Specifiers,0
for,for,s,Specifiers,1
any,any,s,,0
unto,unto,s,CommonAuthorities,0
others,others,s,Uncertainty,0
done,done,c,ReportingStates,0
",",",",n,ReportingStates,1
I,i,s,FirstPer,0
scorn,scorn,s,Negative_Relation,0
all,all,s,,0
Pardons,pardons,c,Positivity,0
.,.,n,,0
My,my,s,FirstPer,0
Lords,lords,c,CommonAuthorities,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
King,king,c,PersonProperty,0
?,?,nn,Question,0
Within,within,c,,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
there,there,c,SpaceRelation,0
.,.,nn,SpaceRelation,1
Larchant,larchant,c,UNRECOGNIZED,0
",",",",s,,0
make,make,s,ReportingEvents,0
way,way,c,ReportingEvents,1
.,.,nn,,0
You,you,s,Insist,0
must,must,s,Insist,1
not,not,s,DenyDisclaim,0
enter,enter,s,ReportingEvents,0
here,here,c,SpaceRelation,0
.,.,nn,,0
Must,must,s,Insist,0
not,not,c,Insist,1
?,?,nn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
not,not,s,DenyDisclaim,0
till,till,s,Motions,0
the,the,s,Motions,1
King,king,s,PersonProperty,0
have,have,s,ReportingEvents,0
done,done,n,ReportingEvents,1
Sending,sending,s,ReportingEvents,0
dispatches,dispatches,c,ReportingEvents,0
",",",",s,Aside,0
which,which,s,Aside,1
he,he,s,Aside,2
will,will,s,PredictedFuture,0
have,have,s,PredictedFuture,1
soon,soon,c,ProjectAhead,0
.,.,nn,,0
Most,most,s,Comparison,0
brave,brave,c,StandardsPos,0
!,!,s,,0
When,when,s,,0
Heretics,heretics,s,Negativity,0
and,and,s,,0
Minions,minions,s,PersonProperty,0
may,may,n,Contingency,0
Enter,enter,s,ReportingEvents,0
the,the,s,SenseObject,0
Cabinet,cabinet,s,SenseObject,1
and,and,s,,0
we,we,s,,0
two,two,s,Numbers,0
stay,stay,c,TimeDuration,0
.,.,nn,,0
The,the,s,SenseObject,0
King,king,c,SenseObject,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
your,your,s,DirectAddress,0
attendance,attendance,s,GenericEvents,0
know,know,c,Confidence,0
",",",",n,Request,0
Please,please,s,Request,1
to,to,s,,0
walk,walk,s,Motions,0
in,in,c,,0
.,.,nn,SpaceRelation,0
Here,here,c,SpaceRelation,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
you,you,s,Insist,0
must,must,s,Insist,1
not,not,s,DenyDisclaim,0
go,go,c,ReportingEvents,0
.,.,nn,,0
Not,not,s,DenyDisclaim,0
go,go,c,ReportingEvents,0
?,?,nn,Question,0
Not,not,s,DenyDisclaim,0
this,this,s,Immediacy,0
way,way,c,Immediacy,1
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
that,that,s,Resistance,2
you,you,s,DirectAddress,0
may,may,c,DirectAddress,1
;,;,n,,0
These,these,s,StandardsPos,0
Lords,lords,s,StandardsPos,1
will,will,s,PredictedFuture,0
wait,wait,s,SpaceRelation,0
on,on,s,SpaceRelation,1
you,you,c,DirectAddress,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
lead,lead,s,StandardsPos,0
the,the,s,StandardsPos,1
way,way,c,StandardsPos,2
.,.,nn,,0
Perfidious,perfidious,s,StandardsNeg,0
Dogs,dogs,c,SenseObject,0
!,!,s,,0
my,my,s,FirstPer,0
Courage,courage,s,StandardsPos,0
tho,tho,s,LangRef,0
assures,assures,c,Confidence,0
",",",",n,,0
Guise,guise,s,SubjectivePercept,0
cannot,cannot,s,DenyDisclaim,0
fall,fall,s,,0
by,by,s,,0
such,such,s,Intensity,0
base,base,s,AbstractConcepts,0
hands,hands,s,SenseObject,0
as,as,s,DirectAddress,0
yours,yours,c,DirectAddress,1
.,.,n,,0
Two,two,s,Numbers,0
Rascal,rascal,s,Negativity,0
lives,lives,s,,0
makes,makes,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
purchase,purchase,s,ReportingEvents,0
good,good,n,StandardsPos,0
For,for,s,StandardsPos,1
one,one,s,Numbers,0
small,small,s,SenseProperty,0
drop,drop,s,,0
of,of,s,,0
Charlemain's,charlemain's,s,UNRECOGNIZED,0
rich,rich,s,Positivity,0
blood,blood,c,SenseObject,0
.,.,n,,0
These,these,s,Immediacy,0
Cowards,cowards,c,Anger,0
",",",",s,,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
Hydra's,hydra's,s,UNRECOGNIZED,0
Heads,heads,s,SenseObject,0
increase,increase,c,Transformation,0
;,;,n,,0
And,and,s,,0
I,i,s,FirstPer,0
Stand,stand,s,AbstractConcepts,0
yet,yet,s,Resistance,0
the,the,s,,0
Gallic,gallic,s,AbstractConcepts,0
Hercules,hercules,c,AbstractConcepts,0
.,.,n,,0
Stand,stand,s,AbstractConcepts,0
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
geet,geet,s,UNRECOGNIZED,0
some,some,s,Uncertainty,0
breath,breath,c,SenseObject,0
",",",",s,,0
ye,ye,s,OralCues,0
Murderers,murderers,s,Negativity,0
stand,stand,c,AbstractConcepts,0
",",",",n,,0
Observe,observe,c,ReportingEvents,0
!,!,s,,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
beg,beg,s,Intensity,0
it,it,c,,0
",",",",s,,0
I,i,s,FirstPer,0
command,command,c,CommonAuthorities,0
.,.,n,,0
That,that,s,,0
Crowned,crowned,s,ReportingEvents,0
Assassin,assassin,s,PersonProperty,0
tell,tell,c,,0
",",",",s,,0
who,who,s,,0
set,set,s,ReportingEvents,0
you,you,s,DirectAddress,0
on,on,c,,0
",",",",n,,0
This,this,s,,0
Act,act,s,,0
has,has,s,,0
but,but,s,Resistance,0
performed,performed,s,ReportingEvents,0
what,what,s,,0
I'dhave,i'dhave,s,UNRECOGNIZED,0
done,done,c,ReportingStates,0
;,;,n,ReportingStates,1
It,it,s,Updates,0
has,has,s,Updates,1
unking'd,unking'd,s,UNRECOGNIZED,0
him,him,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Crime's,crime's,s,UNRECOGNIZED,0
his,his,s,SubjectivePercept,0
own,own,c,SubjectivePercept,1
.,.,n,,0
I,i,s,FirstPer,0
conquer,conquer,s,ReportingEvents,0
dying,dying,c,Negativity,0
;,;,s,,0
murdered,murdered,c,ReportingStates,0
",",",",s,ReportingStates,1
not,not,s,DenyDisclaim,0
o'rcome,o'rcome,c,UNRECOGNIZED,0
:,:,n,,0
Laurels,laurels,s,StandardsPos,0
not,not,s,DenyDisclaim,0
Cypress,cypress,s,SenseProperty,0
must,must,s,Insist,0
o'r,o'r,s,UNRECOGNIZED,0
spread,spread,s,,0
my,my,s,FirstPer,0
Tomb,tomb,c,SenseObject,0
",",",",n,,0
Ten,ten,s,Numbers,0
of,of,s,,0
his,his,s,PersonPronoun,0
armed,armed,s,PersonProperty,0
Guards,guards,s,PersonProperty,1
were,were,s,ProjectBack,0
not,not,s,DenyDisclaim,0
enough,enough,c,DenyDisclaim,1
;,;,n,,0
Had,had,s,ProjectBack,0
I,i,s,ProjectBack,1
been,been,s,ProjectBack,2
armed,armed,c,SpaceRelation,0
",",",",s,,0
you,you,s,DirectAddress,0
all,all,s,DirectAddress,1
had,had,s,ProjectBack,0
been,been,s,ProjectBack,1
too,too,s,Negativity,0
few,few,c,Negativity,1
.,.,n,Concessive,0
Although,although,s,Concessive,1
I,i,s,FirstPer,0
murdered,murdered,s,Negativity,0
am,am,s,FirstPer,0
the,the,s,,0
way's,way's,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
mean,mean,c,,0
;,;,n,,0
A,a,s,SenseObject,0
King,king,s,SenseObject,1
my,my,s,FirstPer,0
Murderer,murderer,c,Negativity,0
",",",",s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
Court,court,s,Positivity,0
the,the,s,Positivity,1
Scene,scene,c,AbstractConcepts,0
.,.,n,Imperative,0
Bid,bid,s,Imperative,1
Valois,valois,s,UNRECOGNIZED,0
boast,boast,s,StandardsPos,0
the,the,s,StandardsPos,1
acts,acts,s,GenericEvents,0
of,of,s,GenericEvents,1
all,all,s,Generalization,0
his,his,s,Generalization,1
Race,race,c,Motions,0
",",",",n,,0
To,to,s,,0
whet,whet,s,SubjectivePercept,0
his,his,s,SubjectivePercept,1
Courage,courage,c,StandardsPos,0
;,;,s,Resistance,0
yet,yet,s,Resistance,1
to,to,s,,0
his,his,s,PersonPronoun,0
disgrace,disgrace,n,StandardsNeg,0
He,he,s,PersonPronoun,0
durst,durst,s,SubjectivePercept,0
not,not,s,DenyDisclaim,0
look,look,s,ReportingEvents,0
me,me,s,FirstPer,0
dying,dying,s,Negativity,0
in,in,s,SenseProperty,0
the,the,s,SenseProperty,1
face,face,c,SenseProperty,2
.,.,nn,,0
Those,those,s,,0
angry,angry,s,Anger,0
groans,groans,c,Negativity,0
",",",",s,,0
he,he,s,PersonPronoun,0
at,at,s,,0
his,his,s,PersonPronoun,0
farewell,farewell,s,SceneShift,0
sends,sends,c,ReportingEvents,0
",",",",n,,0
Are,are,s,Resemblances,0
like,like,s,Resemblances,1
fierce,fierce,s,Resistance,0
blasts,blasts,s,SenseProperty,0
just,just,s,Immediacy,0
when,when,s,Immediacy,1
a,a,s,,0
Tempest,tempest,s,Negativity,0
ends,ends,c,Sequence,0
",",",",n,,0
His,his,s,PersonPronoun,0
blood,blood,s,SenseObject,0
his,his,s,PersonPronoun,0
restless,restless,s,Negativity,0
Spirits,spirits,s,SubjectivePercept,0
now,now,s,Updates,0
has,has,s,Updates,1
laid,laid,c,ReportingStates,0
;,;,n,ReportingStates,1
As,as,s,,0
blustering,blustering,s,Negativity,0
Storms,storms,s,SenseProperty,0
by,by,s,,0
falling,falling,s,,0
Showers,showers,s,Motions,0
are,are,s,ReportingStates,0
laid,laid,c,ReportingEvents,0
:,:,n,,0
So,so,s,,0
Lyon's,lyon's,s,UNRECOGNIZED,0
when,when,s,,0
their,their,s,PersonPronoun,0
raging,raging,s,Negativity,0
fury's,fury's,s,UNRECOGNIZED,0
gone,gone,c,ReportingStates,0
",",",",n,ReportingStates,1
Fly,fly,s,SceneShift,0
to,to,s,SceneShift,1
the,the,s,,0
darkest,darkest,s,Comparison,0
shades,shades,s,SenseProperty,0
and,and,s,,0
there,there,s,,0
lie,lie,s,SpaceRelation,0
down,down,c,SpaceRelation,1
.,.,n,Imperative,0
Convey,convey,s,Imperative,1
this,this,s,,0
Body,body,s,SenseObject,0
hence,hence,c,ReasonForward,0
.,.,nn,DirectAddress,0
Which,which,s,DirectAddress,1
are,are,s,ReportingStates,0
the,the,s,ReportingStates,1
two,two,c,Numbers,0
.,.,n,Immediacy,0
Here,here,s,Immediacy,1
is,is,s,Immediacy,2
your,your,s,DirectAddress,0
Order,order,s,AbstractConcepts,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
are,are,s,ProjectAhead,0
to,to,s,ProjectAhead,1
do,do,c,Intensity,0
:,:,n,,0
All,all,s,,0
else,else,s,Contingency,0
be,be,s,ReportingStates,0
gone,gone,c,ReportingStates,0
.,.,s,ReportingStates,1
The,the,s,,0
Cardinal,cardinal,s,SenseObject,0
of,of,s,,0
Guise,guise,n,SubjectivePercept,0
Instead,instead,s,Substitution,0
of,of,s,Substitution,1
begging,begging,s,Intensity,0
Pardon,pardon,c,Positivity,0
",",",",s,,0
does,does,s,ReportingEvents,0
despise,despise,c,Negative_Relation,0
.,.,n,,0
Speaks,speaks,s,,0
dangerous,dangerous,s,Fear,0
words,words,s,LangRef,0
against,against,s,,0
both,both,s,,0
King,king,s,PersonProperty,0
and,and,s,,0
State,state,c,,0
",",",",n,Aside,0
Which,which,s,Aside,1
hastens,hastens,s,ReportingEvents,0
and,and,s,,0
deserves,deserves,s,StandardsPos,0
this,this,s,,0
timeless,timeless,s,SubjectiveTime,0
fate,fate,c,SubjectivePercept,0
.,.,nn,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
not,not,s,DenyDisclaim,0
like,like,s,DenyDisclaim,1
their,their,s,SenseProperty,0
looks,looks,c,SenseProperty,1
!,!,s,,0
Their,their,s,PersonPronoun,0
words,words,s,LangRef,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
try,try,c,Metadiscourse,2
.,.,n,Question,0
What,what,s,Question,1
come,come,s,ReportingEvents,0
you,you,s,DirectAddress,0
for,for,c,DirectAddress,1
?,?,nn,Question,0
To,to,s,,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
you,you,s,Insist,0
must,must,s,Insist,1
dye,dye,c,SenseObject,0
.,.,nn,ReasonForward,0
And,and,s,ReasonForward,1
so,so,s,ReasonForward,2
must,must,s,DirectAddress,0
you,you,c,DirectAddress,1
.,.,s,,0
Nay,nay,s,OralCues,0
(,(,c,,0
what,what,s,Metadiscourse,0
is,is,s,Metadiscourse,1
more,more,c,Metadiscourse,2
),),s,,0
be,be,s,ReportingStates,0
damned,damned,c,Anger,0
",",",",n,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
perform,perform,s,ReportingEvents,0
what,what,s,DirectAddress,0
you,you,s,DirectAddress,1
have,have,s,DirectAddress,2
taken,taken,s,ProjectBack,0
in,in,s,SpaceRelation,0
hand,hand,c,SpaceRelation,1
.,.,nn,Resistance,0
It,it,s,Resistance,1
is,is,s,Resistance,2
not,not,s,Resistance,3
our,our,s,Inclusive,0
Profession,profession,s,CommonAuthorities,0
to,to,s,,0
dispute,dispute,c,Resistance,0
:,:,n,,0
The,the,s,SenseObject,0
King,king,s,SenseObject,1
commands,commands,s,CommonAuthorities,0
us,us,c,Inclusive,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
we,we,s,Insist,0
must,must,s,Insist,1
do,do,s,ReportingEvents,0
it,it,c,ReportingEvents,1
.,.,nn,Question,0
What,what,s,Question,1
power,power,s,AbstractConcepts,0
has,has,s,,0
he,he,s,PersonPronoun,0
o'r,o'r,s,UNRECOGNIZED,0
me,me,c,FirstPer,0
?,?,s,Question,0
Or,or,s,,0
whence,whence,s,SpaceRelation,0
does't,does't,s,UNRECOGNIZED,0
come,come,c,ReportingEvents,0
?,?,n,Question,0
We,we,s,ReportingStates,0
Are,are,s,ReportingStates,1
free,free,s,AbstractConcepts,0
from,from,s,AbstractConcepts,1
Kings,kings,s,PersonProperty,0
when,when,s,,0
we,we,s,,0
depend,depend,s,Contingency,0
on,on,s,Contingency,1
Rome,rome,c,,0
.,.,n,Question,0
When,when,s,Question,1
Kings,kings,s,PersonProperty,0
presume,presume,s,Negativity,0
to,to,s,Negativity,1
do,do,s,Curiosity,0
what,what,s,Curiosity,1
is,is,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
fit,fit,c,ReportingEvents,0
",",",",n,,0
Popes,popes,s,CommonAuthorities,0
Subjects,subjects,s,LangRef,0
can,can,s,Contingency,0
from,from,s,,0
their,their,s,PersonPronoun,0
Allegiance,allegiance,s,StandardsPos,0
quit,quit,c,ReportingEvents,0
.,.,n,Future_Question,0
Should,should,s,Future_Question,1
he,he,s,Future_Question,2
command,command,c,CommonAuthorities,0
",",",",s,,0
you,you,s,Insist,0
should,should,s,Insist,1
your,your,s,DirectAddress,0
faith,faith,s,StandardsPos,0
deny,deny,c,Repair_Citation,0
?,?,n,Question,0
Or,or,s,,0
bid,bid,s,ReportingEvents,0
you,you,s,DirectAddress,0
spit,spit,s,Motions,0
defiance,defiance,s,Resistance,0
at,at,s,SpaceRelation,0
the,the,s,SpaceRelation,1
sky,sky,c,SenseObject,0
",",",",n,,0
Would,would,s,Request,0
you,you,s,Request,1
obey,obey,c,CommonAuthorities,0
?,?,n,Question,0
Lucifer,lucifer,s,AbstractConcepts,0
struck,struck,s,Intensity,0
at,at,s,Intensity,1
Heaven,heaven,c,Positivity,0
",",",",s,,0
your,your,s,DirectAddress,0
Crime's,crime's,s,UNRECOGNIZED,0
the,the,s,Comparison,0
same,same,c,Comparison,1
;,;,n,,0
And,and,s,,0
you,you,s,Confidence,0
will,will,s,Confidence,1
be,be,s,Confidence,2
damned,damned,s,Anger,0
to,to,s,,0
full,full,s,,0
as,as,s,,0
hot,hot,s,SenseProperty,0
a,a,s,SenseObject,0
flame,flame,c,SenseObject,1
.,.,nn,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
do,do,s,ReportingEvents,0
it,it,c,ReportingEvents,1
.,.,s,,0
--,--,nn,,0
A,a,s,,0
gracious,gracious,s,StandardsPos,0
pardon,pardon,c,Positivity,0
",",",",s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
have,have,s,,0
from,from,s,,0
Rome,rome,c,,0
",",",",n,ReasonForward,0
For,for,s,ReasonForward,1
all,all,s,,0
offenses,offenses,s,SubjectivePercept,0
past,past,c,AbstractConcepts,0
",",",",s,,0
and,and,s,Generalization,0
all,all,s,Generalization,1
to,to,s,ProjectAhead,0
come,come,c,ProjectAhead,1
.,.,n,ProjectAhead,2
Friend,friend,c,StandardsPos,0
",",",",s,,0
what,what,s,,0
say,say,s,Citations,0
thou,thou,c,DirectAddress,0
?,?,nn,Question,0
Troth,troth,c,CommonAuthorities,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
lend,lend,s,Positivity,0
an,an,s,Positivity,1
Ear,ear,c,Positivity,2
",",",",n,,0
If,if,s,Contingency,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
",",",",s,,0
you,you,s,DirectAddress,0
could,could,s,DirectAddress,1
find,find,s,,0
Pardon,pardon,s,Positivity,0
here,here,c,SpaceRelation,0
.,.,n,Resistance,0
But,but,s,Resistance,1
such,such,s,Intensity,0
fantastic,fantastic,s,Intensity,0
hopes,hopes,s,Positivity,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
