Unmask,unmask,s,Disclosure,0
appetite,appetite,c,SubjectivePercept,0
",",",",n,,0
Mistress,mistress,s,PersonProperty,0
Pinckanie,pinckanie,c,UNRECOGNIZED,0
",",",",s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
have,have,s,Updates,0
this,this,s,Updates,1
Fan,fan,c,SenseObject,0
",",",",nn,,0
Maddam,maddam,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
this,this,s,Immediacy,0
week,week,s,Immediacy,1
do,do,s,SubjectivePercept,0
what,what,s,SubjectivePercept,1
I,i,s,SubjectivePercept,2
can,can,c,SubjectivePercept,3
",",",",nn,,0
Pleasure,pleasure,s,Positivity,0
as,as,s,,0
bondslaue,bondslaue,c,UNRECOGNIZED,0
",",",",s,,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
wills,wills,s,AbstractConcepts,0
is,is,s,ReportingStates,0
tied,tied,c,ReportingStates,0
",",",",n,ReportingStates,1
We,we,s,,0
Ladies,ladies,s,PersonProperty,0
cannot,cannot,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
defamed,defamed,s,StandardsNeg,0
with,with,s,StandardsPos,0
Pride,pride,c,StandardsPos,1
",",",",n,,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
play,play,c,ReportingEvents,0
",",",",s,,0
let,let,s,ReportingEvents,0
poor,poor,s,Negativity,0
slaves,slaves,s,PersonProperty,0
prate,prate,n,Negativity,0
Rank,rank,s,,0
pride,pride,s,StandardsPos,0
in,in,s,,0
meanest,meanest,s,Negativity,0
sort,sort,c,AbstractConcepts,0
",",",",s,,0
in,in,s,,0
us,us,s,Inclusive,0
is,is,s,ReportingStates,0
state,state,c,,0
",",",",n,,0
Remember,remember,s,ProjectBack,0
promise,promise,s,StandardsPos,0
mistres,mistres,s,UNRECOGNIZED,0
Pinkanie,pinkanie,c,UNRECOGNIZED,0
.,.,nn,OralCues,0
Well,well,s,OralCues,1
Ladies,ladies,c,PersonProperty,0
",",",",s,Concessive,0
though,though,s,Concessive,1
with,with,s,,0
work,work,s,GenericEvents,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
oppressed,oppressed,c,StandardsNeg,0
",",",",n,,0
Workewomen,workewomen,s,UNRECOGNIZED,0
always,always,s,SubjectiveTime,0
live,live,s,,0
by,by,s,,0
doing,doing,c,,0
",",",",s,,0
best,best,c,Comparison,0
.,.,nn,,0
Chrisoganus,chrisoganus,s,UNRECOGNIZED,0
faith,faith,s,StandardsPos,0
what,what,s,Question,0
is,is,s,Question,1
the,the,s,Question,2
lowest,lowest,s,Comparison,0
price,price,c,AbstractConcepts,0
",",",",nn,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
I,i,c,FirstPer,0
;,;,s,,0
ten,ten,s,Numbers,0
pound,pound,s,Numbers,1
a,a,s,,0
play,play,c,ReportingEvents,0
.,.,nn,,0
Our,our,s,Inclusive,0
Companie's,companie's,s,UNRECOGNIZED,0
hard,hard,s,Negativity,0
of,of,s,Negativity,1
hearing,hearing,s,Negativity,2
of,of,s,Specifiers,0
that,that,s,Specifiers,1
side,side,c,,0
",",",",nn,,0
And,and,s,,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
this,this,s,,0
book,book,s,,0
pass,pass,c,ReportingEvents,0
",",",",s,,0
alas,alas,s,Negativity,0
for,for,s,,0
pride,pride,c,StandardsPos,0
",",",",n,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
to,to,s,SelfDisclosure,2
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
starve,starve,s,Negativity,0
and,and,s,,0
storm,storm,s,SenseObject,0
for,for,s,,0
books,books,c,SenseObject,0
",",",",n,,0
And,and,s,,0
in,in,s,,0
the,the,s,,0
dearth,dearth,s,Negativity,0
of,of,s,Negativity,1
rich,rich,s,Positivity,0
invention,invention,c,StandardsPos,0
",",",",n,,0
When,when,s,,0
sweet,sweet,s,SenseProperty,0
smooth,smooth,s,SenseProperty,0
lines,lines,s,SenseProperty,1
are,are,s,ReportingStates,0
held,held,s,ReportingEvents,0
for,for,s,ReportingEvents,1
precious,precious,n,StandardsPos,0
Then,then,s,,0
will,will,s,PredictedFuture,0
you,you,s,DirectAddress,0
fawn,fawn,s,SenseObject,0
and,and,s,,0
crouch,crouch,s,Motions,0
to,to,s,,0
Poesy,poesy,c,CommonAuthorities,0
",",",",nn,,0
Not,not,s,DenyDisclaim,0
while,while,s,TimeDuration,0
goosequillian,goosequillian,s,UNRECOGNIZED,0
Posthast,posthast,s,UNRECOGNIZED,0
holds,holds,s,,0
his,his,s,PersonPronoun,0
pen,pen,c,SenseObject,0
.,.,nn,Future_Question,0
Will,will,s,Future_Question,1
not,not,s,DenyDisclaim,0
our,our,s,Inclusive,0
own,own,s,Inclusive,1
stuff,stuff,s,Uncertainty,0
serve,serve,s,ReportingEvents,0
the,the,s,,0
multitude,multitude,c,AbstractConcepts,0
?,?,nn,Question,0
Write,write,s,ReportingEvents,0
on,on,c,,0
",",",",s,,0
cry,cry,s,Negativity,0
on,on,c,Negativity,1
",",",",s,,0
yawle,yawle,s,UNRECOGNIZED,0
to,to,s,,0
the,the,s,Inclusive,0
common,common,s,Inclusive,1
sort,sort,n,Uncertainty,0
Of,of,s,Uncertainty,1
thickskin'd,thickskin'd,s,UNRECOGNIZED,0
auditors,auditors,c,PersonProperty,0
:,:,s,,0
such,such,s,Intensity,0
rotten,rotten,s,Negativity,0
stuffs,stuffs,c,Motions,0
",",",",n,,0
More,more,s,Comparison,0
fit,fit,s,ProjectAhead,0
to,to,s,ProjectAhead,1
fill,fill,s,,0
the,the,s,,0
pauneh,pauneh,s,UNRECOGNIZED,0
of,of,s,,0
Esquiline,esquiline,c,UNRECOGNIZED,0
",",",",n,,0
Then,then,s,Sequence,0
feed,feed,s,Sequence,1
the,the,s,GenericEvents,0
hearings,hearings,s,GenericEvents,1
of,of,s,,0
judicial,judicial,s,AbstractConcepts,0
ears,ears,c,SenseObject,0
",",",",n,,0
Ye,ye,s,OralCues,0
shades,shades,s,SenseProperty,0
tryumphe,tryumphe,c,UNRECOGNIZED,0
",",",",s,,0
while,while,s,TimeDuration,0
foggy,foggy,s,SenseProperty,0
Ignorance,ignorance,n,StandardsNeg,0
Clouds,clouds,s,SenseObject,0
bright,bright,s,Positivity,0
Apollos,apollos,s,UNRECOGNIZED,0
beauty,beauty,c,StandardsPos,0
:,:,s,,0
Time,time,s,,0
will,will,s,PredictedFuture,0
clear,clear,c,,0
",",",",n,,0
The,the,s,,0
misty,misty,s,SenseProperty,0
dullness,dullness,s,Negativity,0
of,of,s,,0
Spectators,spectators,s,PersonProperty,0
Eeys,eeys,c,UNRECOGNIZED,0
",",",",n,,0
Then,then,s,,0
woeful,woeful,s,Sad,0
hisses,hisses,s,SenseProperty,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
fopperies,fopperies,c,Negativity,0
",",",",n,,0
O,o,s,LangRef,0
age,age,s,Specifiers,0
when,when,s,,0
every,every,s,Generalization,0
Scriueners,scriueners,s,UNRECOGNIZED,0
boy,boy,s,PersonProperty,0
shall,shall,s,ProjectAhead,0
dippe,dippe,c,UNRECOGNIZED,0
?,?,n,Question,0
Profaning,profaning,s,StandardsNeg,0
quills,quills,s,SenseObject,0
into,into,s,,0
Thessaliaes,thessaliaes,s,UNRECOGNIZED,0
Spring,spring,c,AbstractConcepts,0
",",",",n,,0
When,when,s,,0
every,every,s,Generalization,0
artist,artist,s,PersonProperty,0
prentice,prentice,s,PersonProperty,0
that,that,s,,0
has,has,s,,0
read,read,n,Narrative_Verbs,0
The,the,s,Narrative_Verbs,1
pleasant,pleasant,s,Positivity,0
pantry,pantry,s,SenseObject,0
of,of,s,,0
conceits,conceits,c,SubjectivePercept,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
dare,dare,c,SubjectivePercept,0
",",",",n,,0
To,to,s,,0
write,write,s,ReportingEvents,0
as,as,s,,0
confident,confident,s,StandardsPos,0
as,as,s,,0
Hercules,hercules,c,AbstractConcepts,0
.,.,n,Question,0
When,when,s,Question,1
every,every,s,Generalization,0
Ballad-monger,ballad-monger,s,PersonProperty,0
boldly,boldly,s,Confidence,0
writes,writes,c,ReportingEvents,0
:,:,n,,0
And,and,s,,0
windy,windy,s,SenseProperty,0
forth,forth,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
bottle-ale,bottle-ale,s,UNRECOGNIZED,0
does,does,s,ReportingEvents,0
fill,fill,n,,0
Their,their,s,PersonPronoun,0
purest,purest,s,StandardsPos,0
organ,organ,s,SenseObject,0
of,of,s,,0
invention,invention,c,StandardsPos,0
:,:,n,,0
Yet,yet,s,Resistance,0
all,all,s,,0
applauded,applauded,s,Positivity,0
and,and,s,,0
puffed,puffed,s,SenseProperty,0
up,up,s,SenseProperty,1
with,with,s,StandardsPos,0
pride,pride,c,StandardsPos,1
",",",",n,,0
Swell,swell,s,Transformation,0
in,in,s,,0
conceit,conceit,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
load,load,s,Motions,0
the,the,s,Motions,1
Stage,stage,s,SenseObject,0
with,with,s,,0
stuff,stuff,c,Uncertainty,0
",",",",n,,0
Rakt,rakt,s,UNRECOGNIZED,0
from,from,s,,0
the,the,s,,0
rotten,rotten,s,Negativity,0
imbers,imbers,s,UNRECOGNIZED,0
of,of,s,,0
stall,stall,s,SpaceRelation,0
jests,jests,c,Positivity,0
:,:,n,,0
Which,which,s,,0
basest,basest,s,Negativity,0
lines,lines,s,SpaceRelation,0
best,best,s,Comparison,0
please,please,s,Positivity,0
the,the,s,,0
vulgar,vulgar,s,StandardsNeg,0
sense,sense,n,AbstractConcepts,0
Make,make,s,ReportingEvents,0
truest,truest,s,StandardsPos,0
rapture,rapture,s,Positivity,0
lose,lose,s,Negativity,0
pre-eminence,pre-eminence,c,StandardsPos,0
.,.,nn,,0
The,the,s,PersonProperty,0
fellow,fellow,s,PersonProperty,1
does,does,s,ReportingEvents,0
talk,talk,s,ReportingEvents,0
like,like,s,SubjectivePercept,0
one,one,s,Specifiers,0
that,that,s,Specifiers,1
can,can,s,Contingency,0
talk,talk,c,ReportingEvents,0
",",",",nn,,0
Is,is,s,ReportingStates,0
this,this,s,,0
the,the,s,,0
well-learn'd,well-learn'd,s,UNRECOGNIZED,0
man,man,s,PersonProperty,0
Chrissganus,chrissganus,c,UNRECOGNIZED,0
",",",",n,,0
He,he,s,PersonPronoun,0
beats,beats,s,Motions,0
the,the,s,Motions,1
Air,air,s,Motions,2
the,the,s,Positivity,0
best,best,s,Positivity,1
that,that,s,,0
ere,ere,s,ProjectBack,0
I,i,s,FirstPer,0
heard,heard,c,ReportingStates,0
",",",",nn,ReportingStates,1
Ye,ye,s,OralCues,0
scrappes,scrappes,s,UNRECOGNIZED,0
of,of,s,,0
wit,wit,c,StandardsPos,0
",",",",s,,0
base,base,s,AbstractConcepts,0
Echoes,echoes,s,SpaceRelation,0
to,to,s,Inclusive,0
our,our,s,Inclusive,1
voice,voice,c,,0
",",",",n,,0
Take,take,s,SubjectivePercept,0
heed,heed,s,SubjectivePercept,1
ye,ye,s,OralCues,0
siumble,siumble,s,UNRECOGNIZED,0
not,not,s,DenyDisclaim,0
with,with,s,,0
stalking,stalking,s,Motions,0
hie,hie,c,Motions,0
?,?,n,Question,0
Though,though,s,Concessive,0
fortune,fortune,s,ProjectAhead,0
reeles,reeles,s,UNRECOGNIZED,0
with,with,s,,0
strong,strong,s,Intensity,0
prosperity,prosperity,c,StandardsPos,0
.,.,nn,,0
Farewell,farewell,s,SceneShift,0
the,the,s,CommonAuthorities,0
Muses,muses,c,CommonAuthorities,1
",",",",s,,0
poor,poor,s,Negativity,0
Poet,poet,s,PersonProperty,0
adieu,adieu,c,SceneShift,0
",",",",n,,0
When,when,s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
need't,need't,s,UNRECOGNIZED,0
may,may,s,Contingency,0
be,be,s,Contingency,1
we,we,s,,0
will,will,s,PredictedFuture,0
send,send,s,ProjectAhead,0
for,for,s,ProjectAhead,1
you,you,c,DirectAddress,0
.,.,nn,,0
My,my,s,DirectAddress,0
Lord,lord,s,DirectAddress,1
has,has,s,,0
sent,sent,s,ReportingEvents,0
request,request,s,ProjectAhead,0
to,to,s,ProjectAhead,1
see,see,s,,0
a,a,s,,0
play,play,c,ReportingEvents,0
.,.,nn,,0
Your,your,s,DirectAddress,0
Lord,lord,c,CommonAuthorities,0
?,?,s,Question,0
what,what,c,,0
",",",",s,,0
shall,shall,s,ProjectAhead,0
our,our,s,Inclusive,0
pains,pains,s,SenseProperty,0
be,be,s,ReportingStates,0
soundly,soundly,s,StandardsPos,0
recompensed,recompensed,c,RecurringEvents,0
?,?,n,Question,0
With,with,s,,0
open,open,s,AbstractConcepts,0
hand,hand,s,AbstractConcepts,1
of,of,s,,0
honors,honors,s,StandardsPos,0
srancke,srancke,s,UNRECOGNIZED,0
reward,reward,c,Positivity,0
?,?,nn,Question,0
Ye,ye,s,Insist,0
shall,shall,s,Insist,1
have,have,s,,0
four,four,s,Numbers,0
fair,fair,s,StandardsPos,0
Angels,angels,s,SenseObject,0
gentlemen,gentlemen,c,Positivity,0
",",",",nn,,0
Fair,fair,s,StandardsPos,0
Ladies,ladies,s,PersonProperty,0
mean,mean,s,,0
you,you,c,DirectAddress,0
?,?,s,Question,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
four,four,s,Numbers,0
in,in,s,,0
the,the,s,LangRef,0
play,play,nn,LangRef,1
Nay,nay,s,OralCues,0
(,(,c,,0
my,my,s,FirstPer,0
good,good,s,StandardsPos,0
friends,friends,c,StandardsPos,1
),),s,,0
I,i,s,SelfDisclosure,0
mean,mean,s,SelfDisclosure,1
in,in,s,,0
fair,fair,s,StandardsPos,0
pure,pure,s,StandardsPos,0
gold,gold,c,SenseObject,0
.,.,nn,,0
Fie,fie,s,Negativity,0
it,it,s,,0
is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
much,much,c,Intensity,0
",",",",s,Specifiers,0
too,too,s,Specifiers,1
long,long,s,SenseProperty,0
ere,ere,s,ProjectBack,0
it,it,s,Contingency,0
be,be,s,Contingency,1
told,told,c,ReportingEvents,0
",",",",nn,,0
Mas,mas,s,UNRECOGNIZED,0
these,these,s,ReportingStates,0
are,are,s,ReportingStates,1
single,single,s,AbstractConcepts,0
jests,jests,s,Positivity,0
indeed,indeed,c,Intensity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
double,double,s,,0
it,it,s,,0
once,once,c,TimeShift,0
",",",",s,,0
ye,ye,s,Insist,0
shall,shall,s,Insist,1
have,have,s,,0
eight,eight,c,Numbers,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
are,are,s,Resistance,2
you,you,s,DirectAddress,0
sure,sure,s,Confidence,0
that,that,s,Confidence,1
none,none,s,DenyDisclaim,0
will,will,s,PredictedFuture,0
want,want,s,ProjectAhead,0
the,the,s,,0
weight,weight,c,AbstractConcepts,0
?,?,n,Question,0
To,to,s,,0
wey,wey,s,UNRECOGNIZED,0
down,down,s,,0
our,our,s,Inclusive,0
expense,expense,s,AbstractConcepts,0
in,in,s,,0
sumptuous,sumptuous,s,Positivity,0
Clothes,clothes,c,SenseObject,0
?,?,nn,Question,0
Well,well,c,OralCues,0
",",",",s,OralCues,1
pleasures,pleasures,s,Positivity,0
pride,pride,s,StandardsPos,0
shall,shall,s,ProjectAhead,0
mount,mount,s,Motions,0
to,to,s,,0
higher,higher,s,Comparison,0
rate,rate,c,AbstractConcepts,0
",",",",n,,0
Ten,ten,s,Numbers,0
pound,pound,s,Numbers,1
a,a,s,,0
play,play,s,ReportingEvents,0
will,will,s,PredictedFuture,0
scarce,scarce,s,Negativity,0
maintain,maintain,s,TimeDuration,0
our,our,s,Inclusive,0
state,state,c,,0
",",",",nn,,0
Fat,fat,s,SenseProperty,0
Plenty,plenty,s,StandardsPos,0
brings,brings,s,Transformation,0
in,in,s,Transformation,1
Pride,pride,s,StandardsPos,0
and,and,s,,0
Idleness,idleness,c,Negativity,0
:,:,n,,0
The,the,s,,0
world,world,s,AbstractConcepts,0
does,does,s,ReportingEvents,0
turn,turn,s,,0
a,a,s,,0
Maze,maze,s,Uncertainty,0
in,in,s,,0
giddy,giddy,s,SubjectivePercept,0
round,round,c,SenseProperty,0
:,:,n,,0
This,this,s,Immediacy,0
time,time,s,Immediacy,1
does,does,s,ReportingEvents,0
raise,raise,c,ReportingEvents,0
",",",",s,,0
what,what,s,,0
other,other,s,TimeShift,0
times,times,s,TimeShift,1
confound,confound,c,Negativity,0
.,.,nn,,0
O,o,s,LangRef,0
sir,sir,c,PersonProperty,0
",",",",s,,0
your,your,s,DirectAddress,0
moral,moral,s,StandardsPos,0
lines,lines,s,SpaceRelation,0
were,were,s,ProjectBack,0
better,better,s,Comparison,0
spent,spent,c,ReportingStates,0
",",",",n,ReportingStates,1
In,in,s,,0
matters,matters,s,Specifiers,0
of,of,s,Specifiers,1
more,more,s,Comparison,0
worthy,worthy,s,StandardsPos,0
consequent,consequent,c,Consequence,0
.,.,nn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
whilst,whilst,s,TimeDuration,0
occasion,occasion,s,AbstractConcepts,0
helps,helps,s,StandardsPos,0
to,to,s,StandardsPos,1
clime,clime,s,SenseProperty,0
alofft,alofft,c,UNRECOGNIZED,0
",",",",n,,0
We,we,s,,0
Will,will,s,PredictedFuture,0
mount,mount,s,Motions,0
Promotions,promotions,s,ProjectAhead,0
highest,highest,s,Comparison,0
battlement,battlement,c,SenseObject,0
.,.,nn,DirectAddress,0
And,and,s,DirectAddress,1
break,break,s,ReportingEvents,0
your,your,s,DirectAddress,0
necks,necks,s,SenseObject,0
I,i,s,SelfDisclosure,0
hope,hope,c,SelfDisclosure,1
;,;,s,,0
clime,clime,s,SenseProperty,0
not,not,s,DenyDisclaim,0
too,too,s,DenyDisclaim,1
fast,fast,c,SubjectiveTime,0
",",",",n,,0
A,a,s,StandardsPos,0
heady,heady,s,StandardsPos,1
course,course,c,AbstractConcepts,0
",",",",s,,0
confusion,confusion,s,Negativity,0
ends,ends,s,TimeShift,0
at,at,s,TimeShift,1
last,last,c,Sequence,0
.,.,nn,Imperative,0
Preach,preach,s,Imperative,1
to,to,s,,0
the,the,s,StandardsNeg,0
poor,poor,c,StandardsNeg,1
;,;,s,,0
look,look,s,ReportingEvents,0
Steward,steward,c,PersonProperty,0
",",",",s,,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
count,count,c,AbstractConcepts,0
",",",",n,,0
Direct,direct,s,ReportingEvents,0
your,your,s,DirectAddress,0
household,household,c,AbstractConcepts,0
",",",",s,,0
teach,teach,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
us,us,s,Inclusive,0
to,to,s,,0
mount,mount,c,Motions,0
:,:,nn,,0
Farewell,farewell,s,SceneShift,0
ye,ye,s,OralCues,0
proud,proud,s,StandardsPos,0
(,(,c,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
they,they,s,,0
hear,hear,s,SpaceRelation,0
me,me,s,FirstPer,0
not,not,c,DenyDisclaim,0
),),n,,0
Proud,proud,s,StandardsPos,0
Statute,statute,s,CommonAuthorities,0
Rogues,rogues,c,Negativity,0
.,.,nn,,0
Faith,faith,s,StandardsPos,0
husband,husband,c,PersonProperty,0
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
one,one,s,Numbers,0
to,to,s,,0
bear,bear,s,SenseObject,0
my,my,s,FirstPer,0
train,train,c,SenseObject,0
",",",",n,,0
Another,another,s,Specifiers,0
bare,bare,s,SenseProperty,0
before,before,s,Sequence,0
to,to,s,,0
usher,usher,s,PersonProperty,0
me,me,c,FirstPer,0
.,.,nn,,0
Nay,nay,s,OralCues,0
I,i,s,FirstPer,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
will,will,s,PredictedFuture,0
learn,learn,s,,0
the,the,s,,0
Courtly,courtly,s,Positivity,0
grace,grace,c,StandardsPos,0
",",",",n,,0
Honor,honor,s,StandardsPos,0
shall,shall,s,ProjectAhead,0
give,give,s,,0
my,my,s,FirstPer,0
wealth,wealth,s,Positivity,0
a,a,s,Comparison,0
higher,higher,s,Comparison,1
place,place,c,SpaceRelation,0
.,.,n,,0
Out,out,s,SceneShift,0
on,on,s,SceneShift,1
these,these,s,Immediacy,0
velvet,velvet,s,SenseProperty,0
gards,gards,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
black,black,s,SenseProperty,0
laced,laced,s,SenseProperty,0
sleeves,sleeves,c,SenseObject,0
",",",",n,,0
These,these,s,Immediacy,0
simpering,simpering,s,Negative_Relation,0
fashions,fashions,s,SenseObject,0
simply,simply,s,Confidence,0
followed,followed,c,ReportingStates,0
.,.,nn,ReportingStates,1
Well,well,c,OralCues,0
",",",",s,OralCues,1
through,through,s,,0
the,the,s,SenseObject,0
streets,streets,s,SenseObject,1
in,in,s,,0
thundering,thundering,s,SenseProperty,0
coache,coache,s,UNRECOGNIZED,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
ride,ride,c,,0
",",",",n,,0
Why,why,s,Question,0
serves,serves,s,ReportingEvents,0
our,our,s,StandardsPos,0
wealth,wealth,c,StandardsPos,1
",",",",s,Resistance,0
but,but,s,Resistance,1
to,to,s,,0
maintain,maintain,s,TimeDuration,0
our,our,s,Inclusive,0
pride,pride,c,StandardsPos,0
?,?,n,Question,0
Law,law,c,AbstractConcepts,0
",",",",s,,0
Arms,arms,c,SenseObject,0
",",",",s,,0
and,and,s,,0
Merchandise,merchandise,c,SenseObject,0
",",",",s,,0
these,these,s,ReportingStates,0
are,are,s,ReportingStates,1
three,three,s,Numbers,0
heads,heads,c,SenseObject,0
",",",",n,,0
From,from,s,OpenQuery,0
whence,whence,s,OpenQuery,1
Nobility,nobility,s,StandardsPos,0
first,first,s,Sequence,0
took,took,s,ReportingEvents,0
his,his,s,ReportingEvents,1
spring,spring,c,AbstractConcepts,0
.,.,n,Sequence,0
Then,then,s,Sequence,1
let,let,s,ReportingEvents,0
our,our,s,Inclusive,0
haughty,haughty,s,Negativity,0
minds,minds,s,SubjectivePercept,0
our,our,s,Inclusive,0
fortunes,fortunes,s,ProjectAhead,0
spend,spend,c,ReportingEvents,0
",",",",n,,0
Pleasure,pleasure,s,Positivity,0
and,and,s,,0
honor,honor,s,StandardsPos,0
shall,shall,s,ProjectAhead,0
our,our,s,StandardsPos,0
wealth,wealth,s,StandardsPos,1
attend,attend,c,SpaceRelation,0
.,.,nn,,0
Nay,nay,s,OralCues,0
I,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
it,it,c,,0
",",",",s,,0
I,i,s,FirstPer,0
that,that,s,PredictedFuture,0
I,i,s,PredictedFuture,1
will,will,c,PredictedFuture,2
.,.,nn,Imperative,0
Contain,contain,s,Imperative,1
your,your,s,DirectAddress,0
speech,speech,c,DirectAddress,1
",",",",s,,0
within,within,s,DirectAddress,0
your,your,s,DirectAddress,1
private,private,s,AbstractConcepts,0
thoughts,thoughts,c,PrivateThinking,0
",",",",n,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
encountered,encountered,s,SceneShift,0
with,with,s,SceneShift,1
the,the,s,,0
honored,honored,s,StandardsPos,0
train,train,c,SenseObject,0
.,.,nn,,0
Fair,fair,s,StandardsPos,0
Ladies,ladies,c,PersonProperty,0
",",",",s,,0
could,could,s,Contingency,0
these,these,s,Immediacy,0
times,times,s,AbstractConcepts,0
afford,afford,s,Positivity,0
you,you,s,DirectAddress,0
cates,cates,c,UNRECOGNIZED,0
",",",",n,,0
You,you,s,Insist,0
should,should,s,Insist,1
be,be,s,ReportingStates,0
feasted,feasted,s,ReportingEvents,0
in,in,s,,0
Apolloes,apolloes,s,UNRECOGNIZED,0
hall,hall,c,SenseObject,0
;,;,n,Resistance,0
But,but,s,Resistance,1
(,(,c,,0
Lords,lords,c,CommonAuthorities,0
),),s,,0
the,the,s,SenseObject,0
chaps,chaps,s,SenseObject,1
of,of,s,,0
wide-pancht,wide-pancht,s,UNRECOGNIZED,0
gluttony,gluttony,c,Negativity,0
",",",",n,,0
Have,have,s,,0
wasted,wasted,s,StandardsNeg,0
all,all,s,Generalization,0
the,the,s,Generalization,1
dainties,dainties,s,PersonProperty,0
of,of,s,,0
the,the,s,SenseObject,0
land,land,c,SenseObject,1
.,.,n,,0
Servant,servant,s,PersonProperty,0
Philarchus,philarchus,c,UNRECOGNIZED,0
",",",",s,,0
what,what,c,,0
",",",",s,,0
no,no,s,DenyDisclaim,0
mask,mask,s,SenseObject,0
too,too,s,,0
night,night,c,,0
?,?,nn,Question,0
A,a,s,,0
Play,play,c,ReportingEvents,0
",",",",s,,0
a,a,s,,0
Mask,mask,c,SenseObject,0
",",",",s,,0
a,a,s,,0
Banquet,banquet,c,Positivity,0
",",",",s,,0
we,we,s,Metadiscourse,0
will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
all,all,c,Inclusive,0
.,.,nn,Inclusive,1
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
the,the,s,,0
Players,players,s,PersonProperty,0
now,now,s,Updates,0
are,are,s,Updates,1
grown,grown,s,ReportingEvents,0
so,so,s,,0
proud,proud,c,StandardsPos,0
",",",",n,,0
Ten,ten,s,Numbers,0
pound,pound,s,Numbers,1
a,a,s,,0
play,play,c,ReportingEvents,0
",",",",s,,0
or,or,s,,0
no,no,s,DenyDisclaim,0
point,point,s,AbstractConcepts,0
Comedy,comedy,c,Positivity,0
.,.,nn,Question,0
What,what,c,Question,1
?,?,s,Question,0
insolent,insolent,s,StandardsNeg,0
with,with,s,,0
glib,glib,s,Negativity,0
prosperity,prosperity,c,StandardsPos,0
?,?,n,Question,0
Faith,faith,s,StandardsPos,0
Gentlemen,gentlemen,s,Positivity,0
no,no,s,DenyDisclaim,0
Players,players,s,PersonProperty,0
will,will,s,PredictedFuture,0
appear,appear,c,SubjectivePercept,0
:,:,n,,0
Gallants,gallants,c,SubjectivePercept,0
",",",",s,,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Mask,mask,c,SenseObject,0
.,.,nn,Question,0
How,how,s,Question,1
soon,soon,s,ProjectAhead,0
they,they,s,Contingency,0
can,can,s,Contingency,1
remember,remember,s,Insist,0
to,to,s,Insist,1
forget,forget,c,Negativity,0
",",",",n,,0
Their,their,s,PersonPronoun,0
undeserved,undeserved,s,StandardsNeg,0
Fortunes,fortunes,s,ProjectAhead,0
and,and,s,,0
esteem,esteem,c,StandardsPos,0
;,;,n,,0
Blush,blush,s,SenseProperty,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
peasants,peasants,s,PersonProperty,0
at,at,s,,0
their,their,s,PersonPronoun,0
pedigree,pedigree,c,StandardsPos,0
?,?,n,Question,0
Sucked,sucked,s,ReportingEvents,0
pale,pale,s,SenseProperty,0
with,with,s,,0
lust,lust,c,Intensity,0
;,;,s,,0
what,what,c,,0
",",",",s,,0
bladders,bladders,s,SenseObject,0
swollen,swollen,s,Positivity,0
with,with,s,Positivity,1
pride,pride,c,Positivity,2
",",",",n,,0
To,to,s,,0
strout,strout,s,UNRECOGNIZED,0
in,in,s,Negativity,0
