FOrtune,fortune,c,ProjectAhead,0
From,from,s,,0
the,the,s,SubjectiveTime,0
due,due,s,SubjectiveTime,1
path,path,c,AbstractConcepts,0
.,.,nn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
this,this,s,,0
does,does,s,ReportingEvents,0
qualefie,qualefie,c,UNRECOGNIZED,0
.,.,nn,,0
The,the,s,,0
Brethren,brethren,s,StandardsPos,0
had,had,s,ProjectBack,0
no,no,s,ProjectBack,1
purpose,purpose,c,ProjectAhead,0
",",",",s,,0
verily,verily,c,Confidence,0
",",",",n,,0
To,to,s,,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
the,the,s,DirectAddress,2
least,least,s,Comparison,0
greeuance,greeuance,c,UNRECOGNIZED,0
:,:,s,,0
but,but,s,Resistance,0
are,are,s,ProjectAhead,0
ready,ready,n,ProjectAhead,1
To,to,s,ProjectAhead,2
lend,lend,s,ReportingEvents,0
their,their,s,ReportingEvents,1
willing,willing,s,SubjectivePercept,0
hands,hands,c,SenseObject,0
",",",",s,,0
to,to,s,,0
any,any,s,,0
project,project,n,ProjectAhead,0
The,the,s,ProjectAhead,1
Spirit,spirit,c,SubjectivePercept,0
",",",",s,,0
and,and,s,,0
you,you,s,DirectAddress,0
direct,direct,c,ReportingEvents,0
.,.,nn,,0
This,this,s,,0
qualefies,qualefies,s,UNRECOGNIZED,0
more,more,c,Comparison,0
.,.,nn,DirectAddress,0
And,and,c,DirectAddress,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,,0
Orphans,orphans,s,PersonProperty,0
goods,goods,c,AbstractConcepts,0
",",",",s,,0
let,let,s,ReportingEvents,0
them,them,s,ReportingEvents,1
be,be,s,ReportingStates,0
valew'd,valew'd,c,UNRECOGNIZED,0
",",",",n,,0
Or,or,s,,0
what,what,s,Question,0
is,is,s,Question,1
needful,needful,c,SubjectivePercept,0
",",",",s,,0
else,else,c,Contingency,0
",",",",s,,0
to,to,s,,0
the,the,s,StandardsPos,0
holy,holy,s,StandardsPos,1
Work,work,c,GenericEvents,0
",",",",n,,0
It,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
be,be,s,ProjectAhead,2
numbered,numbered,c,ReportingEvents,0
:,:,s,,0
Here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
by,by,s,Cause,0
me,me,c,Cause,1
",",",",s,,0
the,the,s,,0
Saints,saints,n,StandardsPos,0
Throw,throw,s,Motions,0
down,down,s,,0
their,their,s,PersonPronoun,0
purse,purse,s,SenseObject,0
before,before,s,Sequence,0
you,you,c,DirectAddress,0
.,.,nn,,0
This,this,s,,0
qualifies,qualifies,c,ReportingEvents,0
",",",",s,,0
most,most,c,Comparison,0
.,.,n,Question,0
Why,why,c,Question,1
",",",",s,Question,2
thus,thus,s,ReasonForward,0
it,it,s,Insist,0
should,should,s,Insist,1
be,be,c,Insist,2
",",",",s,,0
now,now,s,Immediacy,0
you,you,s,DirectAddress,0
understand,understand,c,PrivateThinking,0
.,.,n,Question,0
Have,have,s,Question,1
I,i,s,Question,2
discours^d,discours^d,s,UNRECOGNIZED,0
so,so,s,,0
unto,unto,s,CommonAuthorities,0
you,you,c,DirectAddress,0
",",",",s,,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
Stone,stone,c,SenseObject,0
?,?,n,Question,0
And,and,c,,0
",",",",s,,0
of,of,s,,0
the,the,s,Positivity,0
good,good,s,Positivity,1
that,that,s,,0
it,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
bring,bring,s,DirectAddress,0
your,your,s,DirectAddress,1
cause,cause,c,Cause,0
?,?,n,Question,0
Showed,showed,s,ReportingEvents,0
you,you,s,DirectAddress,0
(,(,c,,0
beside,beside,s,SpaceRelation,0
the,the,s,SpaceRelation,1
main,main,s,Specifiers,0
of,of,s,,0
hiring,hiring,s,ReportingEvents,0
forces,forces,n,,0
Abroad,abroad,c,SceneShift,0
",",",",s,,0
drawing,drawing,s,Motions,0
the,the,s,,0
Hollanders,hollanders,c,UNRECOGNIZED,0
",",",",s,,0
your,your,s,DirectAddress,0
friends,friends,c,StandardsPos,0
",",",",n,,0
From,from,s,,0
the,the,c,,0
',',s,,0
Indies,indies,c,,0
",",",",s,,0
to,to,s,,0
serve,serve,s,ReportingEvents,0
you,you,c,DirectAddress,0
",",",",s,,0
with,with,s,Generalization,0
all,all,s,Generalization,1
their,their,s,PersonPronoun,0
Fleet,fleet,c,SenseProperty,0
),),n,,0
That,that,s,,0
even,even,s,Intensity,0
the,the,s,Intensity,1
med'cinall,med'cinall,s,UNRECOGNIZED,0
use,use,s,ReportingEvents,0
shall,shall,s,ProjectAhead,0
make,make,s,DirectAddress,0
you,you,s,DirectAddress,1
a,a,s,DirectAddress,2
faction,faction,c,StandardsNeg,0
",",",",n,,0
And,and,s,,0
party,party,s,GenericEvents,0
in,in,s,,0
the,the,s,,0
Realm,realm,c,AbstractConcepts,0
.,.,s,,0
As,as,c,,0
",",",",s,,0
put,put,s,Narrative_Verbs,0
the,the,s,Narrative_Verbs,1
case,case,c,AbstractConcepts,0
",",",",n,,0
That,that,s,,0
some,some,s,Uncertainty,0
great,great,s,PersonProperty,0
Man,man,c,PersonProperty,1
",",",",s,,0
in,in,s,,0
stat^,stat^,c,UNRECOGNIZED,0
",",",",s,,0
he,he,s,PersonPronoun,0
have,have,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Gout,gout,c,Negativity,0
",",",",n,,0
Why,why,s,Question,0
you,you,s,DirectAddress,0
but,but,s,Resistance,0
send,send,s,ReportingEvents,0
three,three,s,Numbers,0
drops,drops,s,,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Elixir,elixir,c,SenseObject,0
",",",",n,,0
You,you,s,DirectAddress,0
help,help,s,Positivity,0
him,him,s,Positivity,1
straight,straight,c,AbstractConcepts,0
:,:,s,,0
There,there,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
made,made,s,Positivity,0
a,a,s,Positivity,1
Friend,friend,c,Positivity,2
.,.,n,Sequence,0
Another,another,s,Sequence,1
has,has,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Palsy,palsy,c,Negativity,0
",",",",s,,0
or,or,s,,0
the,the,s,,0
Dropsy,dropsy,c,Negativity,0
",",",",n,,0
He,he,s,Neutral_Attribution,0
takes,takes,s,Neutral_Attribution,1
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
incombustible,incombustible,s,AbstractConcepts,0
stuff,stuff,c,Uncertainty,0
",",",",n,,0
He,he,s,Updates,0
Is,is,s,Updates,1
young,young,s,SenseProperty,0
again,again,c,RecurringEvents,0
:,:,s,,0
There,there,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
made,made,s,Positivity,0
a,a,s,Positivity,1
Friend,friend,c,Positivity,2
.,.,n,,0
A,a,s,PersonProperty,0
Lady,lady,c,PersonProperty,1
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
past,past,s,SpaceRelation,0
the,the,s,SpaceRelation,1
feate,feate,s,UNRECOGNIZED,0
of,of,s,,0
body,body,c,SenseObject,0
",",",",n,Concessive,0
Though,though,s,Concessive,1
not,not,s,DenyDisclaim,0
of,of,s,SubjectivePercept,0
mind,mind,c,SubjectivePercept,1
",",",",s,,0
and,and,s,,0
has,has,s,Cause,0
her,her,s,Cause,1
face,face,s,SenseObject,0
decayed,decayed,n,SenseProperty,0
Beyond,beyond,s,,0
all,all,s,,0
cure,cure,s,Positivity,0
of,of,s,,0
painting,painting,c,SenseObject,0
;,;,s,,0
you,you,s,DirectAddress,0
restore,restore,n,ReportingEvents,0
With,with,s,Specifiers,0
the,the,s,Specifiers,1
Oil,oil,s,SenseObject,0
of,of,s,,0
Tal^k,tal^k,c,UNRECOGNIZED,0
:,:,s,,0
There,there,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
made,made,s,Positivity,0
a,a,s,Positivity,1
Friend,friend,c,Positivity,2
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
all,all,s,Generalization,0
her,her,s,Generalization,1
friends,friends,c,StandardsPos,0
.,.,s,,0
A,a,s,,0
Lord,lord,c,CommonAuthorities,0
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
a,a,s,Specifiers,2
Leper,leper,c,Negativity,0
",",",",n,,0
A,a,s,,0
Knight,knight,c,PersonProperty,0
",",",",s,,0
that,that,s,SenseProperty,0
has,has,s,SenseProperty,1
the,the,s,SenseProperty,2
bone-ache,bone-ache,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
a,a,s,,0
Squire,squire,n,PersonProperty,0
That,that,s,,0
has,has,s,,0
both,both,s,,0
these,these,c,Immediacy,0
",",",",s,Immediacy,1
you,you,s,DirectAddress,0
make'hem,make'hem,s,UNRECOGNIZED,0
smooth,smooth,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
sound,sound,c,SenseProperty,0
",",",",n,,0
With,with,s,Specifiers,0
a,a,s,Specifiers,1
bare,bare,s,SenseProperty,0
fricace,fricace,s,UNRECOGNIZED,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
medicine,medicine,c,AbstractConcepts,0
:,:,s,,0
Still,still,c,Updates,0
",",",",n,,0
You,you,s,DirectAddress,0
increase,increase,s,DirectAddress,0
your,your,s,DirectAddress,1
Friends,friends,c,StandardsPos,0
.,.,nn,,0
I,i,c,FirstPer,0
",",",",s,,0
it,it,s,Intensity,0
is,is,s,Intensity,1
very,very,s,Intensity,2
praegnant,praegnant,c,UNRECOGNIZED,0
.,.,nn,DirectAddress,0
And,and,c,DirectAddress,1
",",",",s,Metadiscourse,0
then,then,c,Metadiscourse,1
",",",",s,Metadiscourse,2
the,the,s,,0
turning,turning,s,,0
of,of,s,Specifiers,0
this,this,s,Specifiers,1
Lawyers,lawyers,s,PersonProperty,0
pewter,pewter,n,SenseObject,0
To,to,s,,0
plate,plate,c,SenseObject,0
",",",",s,,0
at,at,s,,0
Christ-masse,christ-masse,c,UNRECOGNIZED,0
.,.,nn,,0
Christ-tide,christ-tide,c,AbstractConcepts,0
",",",",s,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,c,DirectAddress,0
.,.,nn,Resistance,0
Yet,yet,c,Resistance,1
",",",",s,,0
Ananias,ananias,c,UNRECOGNIZED,0
?,?,nn,Question,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
done,done,c,ReportingStates,0
.,.,nn,ReportingStates,1
Or,or,s,,0
changing,changing,n,Transformation,0
His,his,s,Transformation,1
parcel,parcel,s,SenseObject,0
guilt,guilt,c,StandardsNeg,0
",",",",s,,0
to,to,s,,0
massy,massy,s,Intensity,0
Gold,gold,c,SenseObject,0
.,.,s,,0
You,you,s,Confront,0
cannot,cannot,n,Confront,1
But,but,s,Resistance,0
raise,raise,s,DirectAddress,0
you,you,s,DirectAddress,1
Friends,friends,c,StandardsPos,0
.,.,s,,0
With,with,s,Generalization,0
all,all,c,Generalization,1
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
of,of,s,,0
power,power,n,StandardsPos,0
To,to,s,StandardsPos,1
pay,pay,s,ReportingEvents,0
an,an,s,,0
army,army,c,CommonAuthorities,0
",",",",s,,0
in,in,s,,0
the,the,s,,0
field,field,c,SenseObject,0
;,;,s,,0
to,to,s,,0
buy,buy,n,ReportingEvents,0
The,the,s,ReportingEvents,1
King,king,s,PersonProperty,0
of,of,s,,0
France,france,c,,0
",",",",s,,0
out,out,s,,0
of,of,s,,0
his,his,s,PersonPronoun,0
Realms,realms,c,AbstractConcepts,0
;,;,s,,0
or,or,s,,0
Spain,spain,c,,0
",",",",n,,0
Out,out,s,,0
of,of,s,,0
his,his,s,PersonPronoun,0
Indies,indies,c,,0
:,:,s,Question,0
What,what,s,Question,1
can,can,s,DirectAddress,0
you,you,s,DirectAddress,1
not,not,s,DenyDisclaim,0
do,do,c,DenyDisclaim,1
",",",",n,,0
Against,against,s,,0
Lords,lords,s,CommonAuthorities,0
Spiritual,spiritual,c,SenseProperty,0
",",",",s,,0
or,or,s,,0
Temporal,temporal,c,AbstractConcepts,0
",",",",n,,0
That,that,s,,0
shall,shall,s,ProjectAhead,0
oppone,oppone,s,UNRECOGNIZED,0
you,you,c,DirectAddress,0
?,?,nn,Question,0
Verily,verily,c,Confidence,0
",",",",s,,0
it,it,s,ConfirmedThght,0
is,is,s,ConfirmedThght,1
true,true,c,ConfirmedThght,2
.,.,n,,0
We,we,s,,0
may,may,s,Contingency,0
be,be,s,Contingency,1
temporal,temporal,s,AbstractConcepts,0
Lords,lords,c,CommonAuthorities,0
",",",",s,,0
our,our,s,Inclusive,0
selves,selves,c,SubjectivePercept,0
",",",",s,,0
I,i,s,FirstPer,0
take,take,s,Responsibility,0
it,it,c,Responsibility,1
.,.,nn,,0
You,you,s,DirectAddress,0
may,may,s,DirectAddress,1
be,be,s,ReportingStates,0
any,any,s,Specifiers,0
thing,thing,c,Specifiers,1
",",",",s,,0
and,and,s,,0
leave,leave,s,,0
of,of,s,,0
to,to,s,,0
make,make,n,ReportingEvents,0
Long-winded,long-winded,s,Negativity,0
exercises,exercises,c,ReportingEvents,0
:,:,s,,0
or,or,s,,0
suck,suck,s,Negativity,0
up,up,c,Negativity,1
",",",",n,,0
Your,your,s,DirectAddress,0
ha,ha,c,OralCues,0
",",",",s,,0
and,and,s,,0
hum,hum,c,SenseProperty,0
",",",",s,,0
in,in,s,,0
a,a,s,,0
tune,tune,c,SenseProperty,0
.,.,s,,0
I,i,s,FirstPer,0
not,not,s,DenyDisclaim,0
deny,deny,c,DenyDisclaim,1
",",",",n,Resistance,0
But,but,s,Resistance,1
such,such,s,Specifiers,0
as,as,s,Specifiers,1
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
graced,graced,c,Positive_Attribution,0
",",",",s,,0
in,in,s,Specifiers,0
a,a,s,Specifiers,1
State,state,c,Specifiers,2
",",",",n,,0
May,may,c,Contingency,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
their,their,s,PersonPronoun,0
ends,ends,c,Sequence,0
",",",",s,,0
be,be,s,ReportingStates,0
adverse,adverse,s,Resistance,0
in,in,s,,0
Religion,religion,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
get,get,s,,0
a,a,s,,0
tune,tune,c,SenseProperty,0
",",",",s,,0
to,to,s,,0
call,call,s,ReportingEvents,0
the,the,s,,0
flock,flock,s,Motions,0
together,together,c,Motions,1
:,:,n,,0
For,for,s,,0
(,(,c,,0
to,to,s,,0
say,say,s,Citations,0
sooth,sooth,c,Positivity,0
),),s,,0
a,a,s,,0
tune,tune,s,SenseProperty,0
does,does,s,ReportingEvents,0
much,much,c,Intensity,0
",",",",s,,0
with,with,s,,0
women,women,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
other,other,s,Specifiers,0
phlegmatic,phlegmatic,s,SubjectivePercept,0
people,people,c,PersonProperty,0
",",",",s,,0
It,it,s,DirectAddress,0
is,is,s,DirectAddress,1
your,your,s,DirectAddress,2
Bell,bell,c,SenseObject,0
.,.,nn,,0
Bells,bells,s,SenseObject,0
are,are,s,ReportingStates,0
profane,profane,c,StandardsNeg,0
",",",",s,,0
a,a,s,,0
tune,tune,s,SenseProperty,0
may,may,s,Contingency,0
be,be,s,Contingency,1
religious,religious,c,PersonProperty,0
.,.,nn,,0
No,no,s,Fear,0
warning,warning,s,Fear,1
with,with,s,DirectAddress,0
you,you,c,DirectAddress,1
?,?,s,Question,0
Then,then,c,TimeShift,0
",",",",s,TimeShift,1
farewell,farewell,s,SceneShift,0
my,my,s,FirstPer,0
patience,patience,c,StandardsPos,0
.,.,n,,0
',',c,,0
Slight,slight,c,SenseProperty,0
",",",",s,,0
it,it,s,ProjectAhead,0
shall,shall,s,ProjectAhead,1
down,down,c,,0
:,:,s,,0
I,i,s,FirstPer,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
thus,thus,s,ReasonForward,0
tortured,tortured,c,Negativity,0
.,.,nn,,0
I,i,s,FirstPer,0
pray,pray,s,Intensity,0
you,you,c,DirectAddress,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,nn,,0
All,all,s,,0
shall,shall,s,ProjectAhead,0
perish,perish,c,Negativity,0
.,.,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
spoke,spoke,s,ReportingEvents,0
it,it,c,,0
.,.,nn,DirectAddress,0
Let,let,s,DirectAddress,1
me,me,s,DirectAddress,2
find,find,s,,0
grace,grace,c,StandardsPos,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
in,in,s,SpaceRelation,0
your,your,s,SpaceRelation,1
eyes,eyes,c,SpaceRelation,2
;,;,s,,0
The,the,s,PersonProperty,0
man,man,n,PersonProperty,1
He,he,s,PersonPronoun,0
stands,stands,s,,0
corrected,corrected,c,ReportingEvents,0
:,:,s,,0
neither,neither,s,DenyDisclaim,0
did,did,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
zeal,zeal,n,StandardsPos,0
(,(,c,,0
But,but,s,Resistance,0
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
),),s,,0
allow,allow,s,ReportingEvents,0
a,a,s,,0
tune,tune,c,SenseProperty,0
",",",",s,,0
some-where,some-where,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
Which,which,c,DirectAddress,1
",",",",s,,0
now,now,c,Updates,0
",",",",s,Updates,1
being,being,s,ReportingStates,0
to'ard,to'ard,s,UNRECOGNIZED,0
the,the,s,SenseObject,0
Stone,stone,c,SenseObject,1
",",",",s,,0
we,we,s,Insist,0
shall,shall,s,Insist,1
not,not,s,Insist,2
need,need,c,Insist,0
.,.,nn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
nor,nor,s,DenyDisclaim,0
your,your,s,DirectAddress,0
holy,holy,s,StandardsPos,0
vizard,vizard,c,SenseObject,0
",",",",s,,0
to,to,s,,0
win,win,s,ReportingEvents,0
Widows,widows,n,PersonProperty,0
To,to,s,,0
give,give,s,DirectAddress,0
you,you,s,DirectAddress,1
Legacies,legacies,c,CommonAuthorities,0
;,;,s,,0
or,or,s,,0
make,make,s,ReportingEvents,0
zealous,zealous,s,Intensity,0
Wives,wives,n,PersonProperty,0
To,to,s,,0
rob,rob,s,Negative_Relation,0
their,their,s,PersonPronoun,0
Husbands,husbands,c,PersonProperty,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
the,the,s,StandardsPos,0
common,common,s,StandardsPos,1
cause,cause,c,StandardsPos,2
;,;,n,Specifiers,0
Nor,nor,s,Specifiers,1
take,take,s,ReportingEvents,0
the,the,s,ReportingEvents,1
start,start,s,Sequence,0
of,of,s,Sequence,1
Bands,bands,c,SenseObject,0
",",",",s,,0
broke,broke,s,,0
but,but,s,Exceptions,0
one,one,s,Exceptions,1
day,day,c,TimeDuration,0
",",",",n,,0
And,and,s,,0
say,say,c,Citations,0
",",",",s,,0
they,they,s,,0
were,were,s,ProjectBack,0
forfeited,forfeited,c,Reluctance,0
",",",",s,,0
by,by,s,,0
providence,providence,c,StandardsPos,0
.,.,n,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
shall,shall,s,ProjectAhead,0
you,you,s,Insist,0
need,need,c,Insist,1
",",",",s,,0
ore,ore,s,SenseObject,0
night,night,c,,0
",",",",s,,0
to,to,s,,0
eat,eat,s,ReportingEvents,0
huge,huge,s,Intensity,0
meals,meals,c,GenericEvents,0
",",",",n,,0
To,to,s,Positivity,0
celebrate,celebrate,s,Positivity,1
your,your,s,DirectAddress,0
next,next,s,Sequence,0
days,days,s,TimeDuration,0
fast,fast,s,SubjectiveTime,0
the,the,s,Positivity,0
better,better,c,Positivity,1
:,:,n,,0
The,the,s,,0
whilst,whilst,s,TimeDuration,0
the,the,s,,0
Brethren,brethren,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
the,the,s,PersonProperty,0
Sisters,sisters,c,PersonProperty,1
",",",",s,,0
humbled,humbled,c,SubjectivePercept,0
",",",",n,,0
Abate,abate,s,ReportingEvents,0
the,the,s,,0
stiffenesse,stiffenesse,s,UNRECOGNIZED,0
of,of,s,,0
the,the,s,SenseObject,0
flesh,flesh,c,SenseObject,1
;,;,s,Specifiers,0
Nor,nor,s,Specifiers,1
cast,cast,n,ReportingEvents,0
Before,before,s,Sequence,0
your,your,s,DirectAddress,0
hungry,hungry,s,SenseProperty,0
hearers,hearers,c,SpaceRelation,0
",",",",s,,0
scrupulous,scrupulous,s,StandardsPos,0
bones,bones,c,SenseObject,0
",",",",n,,0
As,as,s,,0
whether,whether,s,Contingency,0
a,a,s,,0
Christian,christian,s,PersonProperty,0
may,may,s,Contingency,0
hawke,hawke,c,UNRECOGNIZED,0
",",",",s,,0
or,or,s,,0
hunt,hunt,c,ReportingEvents,0
;,;,n,,0
Or,or,s,Contingency,0
whether,whether,c,Contingency,1
",",",",s,,0
Matrons,matrons,c,PersonProperty,0
",",",",s,,0
of,of,s,,0
the,the,s,StandardsPos,0
holy,holy,s,StandardsPos,1
Assembly,assembly,c,AbstractConcepts,0
",",",",n,,0
May,may,s,Contingency,0
lay,lay,s,Narrative_Verbs,0
their,their,s,Narrative_Verbs,1
hair,hair,s,SenseObject,0
out,out,c,,0
",",",",s,,0
or,or,s,,0
wear,wear,s,SpaceRelation,0
doublets,doublets,c,LangRef,0
",",",",n,,0
Or,or,s,,0
have,have,s,,0
that,that,s,,0
Idol,idol,s,Positivity,0
Starch,starch,c,AbstractConcepts,0
",",",",s,,0
about,about,s,,0
their,their,s,PersonPronoun,0
linen,linen,c,SenseObject,0
.,.,nn,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
indeed,indeed,s,Intensity,0
an,an,s,,0
Idol,idol,nn,Positivity,0
Mind,mind,s,SubjectivePercept,0
him,him,s,SubjectivePercept,1
not,not,c,DenyDisclaim,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
.,.,n,Intensity,0
I,i,s,Intensity,1
do,do,s,Intensity,2
command,command,s,CommonAuthorities,0
thee,thee,c,DirectAddress,0
",",",",s,,0
Spirit,spirit,s,SubjectivePercept,0
(,(,c,,0
of,of,s,,0
zeal,zeal,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
trouble,trouble,c,Negativity,0
),),n,,0
To,to,s,,0
peace,peace,s,StandardsPos,0
within,within,s,,0
him,him,c,PersonPronoun,0
.,.,s,Imperative,0
Pray,pray,s,Imperative,1
you,you,s,DirectAddress,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
go,go,s,ReportingEvents,0
on,on,c,ReportingEvents,1
.,.,nn,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
shall,shall,s,ProjectAhead,0
you,you,s,Insist,0
need,need,s,Insist,1
to,to,s,Insist,2
libell,libell,s,UNRECOGNIZED,0
against,against,s,Resistance,0
the,the,s,Resistance,1
Prelates,prelates,c,PersonProperty,0
",",",",n,,0
And,and,s,,0
shorten,shorten,s,Transformation,0
so,so,s,DirectAddress,0
your,your,s,DirectAddress,1
ears,ears,c,SenseObject,0
",",",",s,,0
against,against,s,Resistance,0
the,the,s,Resistance,1
hearing,hearing,n,SubjectivePercept,0
Of,of,s,SubjectivePercept,1
the,the,s,Sequence,0
next,next,s,Sequence,1
wire-drawne,wire-drawne,s,UNRECOGNIZED,0
Grace,grace,c,StandardsPos,0
.,.,s,Metadiscourse,0
Nor,nor,c,Metadiscourse,1
",",",",s,,0
of,of,s,Insist,0
necessity,necessity,c,Insist,1
",",",",n,,0
Rail,rail,s,Negative_Relation,0
against,against,s,Negative_Relation,1
plays,plays,c,ReportingEvents,0
",",",",s,,0
to,to,s,,0
please,please,s,Positivity,0
the,the,s,,0
Alderman,alderman,c,PersonProperty,0
",",",",n,,0
Whose,whose,s,PersonPronoun,0
daily,daily,s,RecurringEvents,0
Custard,custard,s,SenseObject,0
you,you,s,DirectAddress,0
devour,devour,s,Motions,0
Nor,nor,s,DenyDisclaim,0
lie,lie,n,SpaceRelation,0
With,with,s,SpaceRelation,1
zealous,zealous,s,Intensity,0
rage,rage,c,Anger,0
",",",",s,,0
till,till,s,AbstractConcepts,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
hoarse,hoarse,c,SenseProperty,0
.,.,s,,0
Not,not,s,DenyDisclaim,0
one,one,n,DenyDisclaim,1
Of,of,s,DenyDisclaim,2
these,these,s,Immediacy,0
so,so,s,,0
singular,singular,s,Exceptions,0
arts,arts,c,AbstractConcepts,0
.,.,s,Metadiscourse,0
Nor,nor,s,Metadiscourse,1
call,call,s,ReportingEvents,0
your,your,s,DirectAddress,0
selves,selves,c,SubjectivePercept,0
",",",",n,,0
By,by,s,,0
names,names,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Tribulation,tribulation,c,Negativity,0
",",",",s,,0
Persecution,persecution,c,Negativity,0
",",",",n,,0
Restraint,restraint,c,Resistance,0
",",",",s,,0
Long-Patience,long-patience,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
such,such,s,Resemblances,0
like,like,c,Resemblances,1
",",",",s,,0
affected,affected,n,ReportingEvents,0
By,by,s,,0
the,the,s,Specifiers,0
whole,whole,s,Specifiers,1
Family,family,c,,0
",",",",s,,0
or,or,s,,0
Wood,wood,s,SenseObject,0
of,of,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",n,,0
Only,only,s,SubjectivePercept,0
for,for,s,SubjectivePercept,1
glory,glory,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
to,to,s,,0
catch,catch,s,SpaceRelation,0
the,the,s,SpaceRelation,1
ear,ear,n,SpaceRelation,2
Of,of,s,,0
the,the,s,,0
Disciple,disciple,c,PersonProperty,0
.,.,nn,,0
Truly,truly,c,Intensity,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
they,they,s,ReportingStates,0
are,are,n,ReportingStates,1
Ways,ways,c,AbstractConcepts,0
",",",",s,,0
that,that,s,,0
the,the,s,,0
Godly,godly,s,StandardsPos,0
Brethren,brethren,s,StandardsPos,0
have,have,s,,0
invented,invented,c,ReportingStates,0
",",",",n,ReportingStates,1
For,for,s,,0
propagation,propagation,s,Transformation,0
of,of,s,,0
the,the,s,StandardsPos,0
holy,holy,s,StandardsPos,1
cause,cause,c,Cause,0
",",",",n,,0
As,as,s,,0
very,very,s,Intensity,0
notable,notable,s,Positivity,0
means,means,c,AbstractConcepts,0
;,;,s,,0
and,and,s,,0
whereby,whereby,c,CommonAuthorities,0
",",",",s,Metadiscourse,0
also,also,c,Metadiscourse,1
",",",",n,,0
Themselves,themselves,s,PersonPronoun,0
grow,grow,s,ReportingEvents,0
soon,soon,c,TimeShift,0
",",",",s,TimeShift,1
and,and,s,,0
profitably,profitably,s,StandardsPos,0
famous,famous,c,Positivity,0
.,.,nn,,0
O,o,c,LangRef,0
",",",",s,Resistance,0
but,but,s,Resistance,1
the,the,s,SenseObject,0
Stone,stone,c,SenseObject,1
",",",",s,Generalization,0
all,all,s,Generalization,1
is,is,s,SenseProperty,0
idle,idle,s,SenseProperty,1
to'it,to'it,c,UNRECOGNIZED,0
!,!,s,,0
nothing,nothing,c,DenyDisclaim,0
!,!,n,,0
The,the,s,StandardsPos,0
art,art,s,StandardsPos,1
of,of,s,StandardsPos,2
Angels,angels,c,SenseObject,0
",",",",s,,0
Natures,natures,s,AbstractConcepts,0
miracle,miracle,c,Positivity,0
",",",",n,,0
The,the,s,CommonAuthorities,0
divine,divine,s,CommonAuthorities,1
secret,secret,c,AbstractConcepts,0
