SInce,since,s,,0
great,great,n,Intensity,1
venture,venture,nnn,Contingency,0
Is,is,s,Question,0
she,she,s,Question,1
very,very,s,Intensity,0
handsome,handsome,c,Positivity,0
?,?,nnn,Question,0
If,if,s,Contingency,0
she,she,s,Contingency,1
were,were,c,Contingency,2
",",",",s,,0
I,i,s,SelfReluctance,0
find,find,s,SelfReluctance,1
I,i,s,SelfReluctance,2
should,should,s,SelfReluctance,3
be,be,s,ReportingStates,0
in,in,s,ReportingStates,1
danger,danger,c,Fear,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
but,but,s,Resistance,0
I,i,s,Insist,0
should,should,s,Insist,1
then,then,s,Sequence,0
convince,convince,s,Sequence,1
you,you,c,DirectAddress,0
",",",",s,,0
nothing,nothing,s,DenyDisclaim,0
could,could,s,Contingency,0
shake,shake,s,Motions,0
your,your,s,FollowUp,0
interest,interest,s,FollowUp,1
in,in,s,FollowUp,2
my,my,n,SelfDisclosure,0
heart,heart,nnn,SelfDisclosure,1
Well,well,c,OralCues,0
",",",",s,OralCues,1
some,some,s,Uncertainty,0
People,people,s,PersonProperty,0
do,do,s,Intensity,0
think,think,s,PrivateThinking,0
her,her,s,PrivateThinking,1
handsome,handsome,c,Positivity,0
",",",",s,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
you,you,s,DirectAddress,0
may,may,s,DirectAddress,1
not,not,c,DenyDisclaim,0
:,:,s,,0
but,but,s,Resistance,0
have,have,s,Resistance,1
a,a,s,Resistance,2
care,care,n,SubjectivePercept,0
how,how,s,SubjectivePercept,1
you,you,s,DirectAddress,0
move,move,c,Motions,0
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
very,very,s,Intensity,0
Jealous,jealous,nnn,Negative_Relation,0
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,s,Fear,2
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
do,do,s,ReportingEvents,0
it,it,s,ReportingEvents,1
so,so,s,,0
awkardly,awkardly,s,UNRECOGNIZED,0
--,--,s,,0
she,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
find,find,s,Negativity,0
me,me,s,Negativity,1
out,out,c,Negativity,2
.,.,nnn,Negativity,3
Trust,trust,s,Confidence,0
nature,nature,c,AbstractConcepts,0
:,:,s,,0
but,but,s,Resistance,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
one,one,s,Numbers,0
scruple,scruple,s,StandardsPos,0
just,just,s,Intensity,0
comes,comes,s,ReportingEvents,0
into,into,s,ReportingEvents,1
my,my,s,FirstPer,0
head,head,s,SenseObject,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
spoil,spoil,n,Negativity,0
all,all,nnn,,0
Nay,nay,s,OralCues,0
then,then,s,Sequence,0
we,we,s,Sequence,1
are,are,s,ReportingStates,0
lost,lost,c,ReportingStates,0
",",",",s,ReportingStates,1
what,what,s,Curiosity,0
is,is,s,Curiosity,1
it,it,c,Curiosity,2
?,?,nnn,Question,0
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,s,Fear,2
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
lose,lose,s,Negativity,0
the,the,s,Negativity,1
pleasure,pleasure,s,Positivity,0
of,of,s,,0
the,the,s,,0
adventure,adventure,c,SceneShift,0
",",",",s,,0
to,to,s,,0
think,think,s,PrivateThinking,0
that,that,s,PrivateThinking,1
it,it,s,PredictedFuture,0
will,will,n,PredictedFuture,1
not,not,s,DenyDisclaim,0
be,be,s,ReportingStates,0
in,in,s,ReportingStates,1
our,our,s,Inclusive,0
own,own,s,Inclusive,1
power,power,s,StandardsPos,0
to,to,s,StandardsPos,1
discover,discover,s,Curiosity,0
it,it,nnn,,0
That,that,s,,0
indeed,indeed,s,Intensity,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
scruple,scruple,s,StandardsPos,0
I,i,s,Insist,0
should,should,s,Insist,1
not,not,s,Insist,2
have,have,s,,0
thought,thought,s,PrivateThinking,0
of,of,c,PrivateThinking,1
",",",",s,Resistance,0
but,but,s,Resistance,1
we,we,s,Insist,0
must,must,s,Insist,1
bear,bear,s,SenseObject,0
our,our,n,Inclusive,0
misfortune,misfortune,s,StandardsNeg,0
as,as,s,Metadiscourse,0
well,well,s,Metadiscourse,1
as,as,s,Metadiscourse,2
we,we,s,Contingency,0
can,can,c,Contingency,1
;,;,s,,0
and,and,s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
not,not,s,DenyDisclaim,0
be,be,s,DenyDisclaim,1
the,the,s,DenyDisclaim,2
first,first,s,Sequence,0
instance,instance,s,Example,0
of,of,s,Example,1
Lovers,lovers,n,Positivity,0
that,that,s,Contingency,0
could,could,s,Contingency,1
not,not,s,SubjectivePercept,0
brook,brook,s,SubjectivePercept,1
adversity,adversity,nnn,Resistance,0
Madam,madam,c,PersonProperty,0
",",",",s,,0
Mrs,mrs,s,AbstractConcepts,0
Clarinda,clarinda,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
at,at,s,ReportingStates,1
the,the,s,SenseObject,0
Door,door,c,SenseObject,1
.,.,nnn,,0
Very,very,s,StandardsPos,0
well,well,c,StandardsPos,1
.,.,nn,Imperative,0
Stay,stay,s,Imperative,1
here,here,s,SpaceRelation,0
while,while,s,TimeDuration,0
I,i,s,FirstPer,0
prepare,prepare,s,ProjectAhead,0
her,her,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
in,in,s,,0
the,the,s,,0
mean,mean,s,AbstractConcepts,0
time,time,s,AbstractConcepts,1
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
send,send,s,ReportingEvents,0
Mrs,mrs,c,PersonProperty,0
.,.,s,PersonProperty,1
Friendlove,friendlove,n,UNRECOGNIZED,0
the,the,s,PersonProperty,0
Woman,woman,s,PersonProperty,1
of,of,s,,0
the,the,s,SenseObject,0
House,house,c,SenseObject,1
",",",",s,,0
to,to,s,,0
entertain,entertain,s,Positivity,0
you,you,s,DirectAddress,0
with,with,s,,0
her,her,s,PersonPronoun,0
Pedigree,pedigree,s,StandardsPos,0
and,and,s,,0
Impertinence,impertinence,nnn,StandardsNeg,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
an,an,s,,0
Excellent,excellent,s,StandardsPos,0
Wench,wench,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Love,love,s,Positivity,0
her,her,s,PersonPronoun,0
Heartily,heartily,c,Positivity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
500,500,s,Numbers,0
l,l,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
a,a,s,TimeDuration,0
Year,year,s,TimeDuration,1
I,i,s,FirstPer,0
don't,don't,n,Negativity,0
know,know,s,Negativity,1
what,what,s,Negativity,2
to,to,s,Negativity,3
do,do,c,Negativity,4
",",",",s,,0
let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
consider,consider,c,Curiosity,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
Marry,marry,s,Positivity,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
Pretty,pretty,s,Positivity,0
Woman,woman,c,Positivity,1
",",",",s,,0
and,and,s,,0
500,500,s,Numbers,0
l,l,c,AbstractConcepts,0
.,.,n,AbstractConcepts,1
a,a,s,TimeDuration,0
Year,year,c,TimeDuration,1
",",",",s,Aside,0
which,which,s,Aside,1
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
often,often,s,RecurringEvents,0
together,together,s,Inclusive,0
--,--,s,,0
Hum,hum,c,SenseProperty,0
!,!,s,,0
If,if,s,Contingency,0
I,i,s,FirstPer,0
don't,don't,c,DenyDisclaim,0
",",",",s,,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
the,the,s,DirectAddress,2
most,most,n,Comparison,0
agreeable,agreeable,s,Positivity,0
Creature,creature,s,SenseObject,0
in,in,s,Intensity,0
the,the,s,Intensity,1
World,world,c,Intensity,2
",",",",s,Intensity,3
and,and,s,,0
--,--,s,,0
Hum,hum,s,SenseProperty,0
--,--,s,,0
A,a,s,StandardsNeg,0
Poor,poor,s,StandardsNeg,1
Lover,lover,s,Positivity,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Devil,devil,s,AbstractConcepts,0
--,--,s,,0
No,no,n,DenyDisclaim,0
Bankrupt,bankrupt,s,StandardsNeg,0
ever,ever,s,Biographical_Time,0
found,found,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
fair,fair,s,StandardsPos,0
one,one,s,Numbers,0
Kind,kind,c,Positivity,0
.,.,s,,0
Now,now,s,Immediacy,0
for,for,s,,0
this,this,s,,0
Well-wisher,well-wisher,s,Positivity,0
to,to,s,,0
the,the,n,,0
Mathematics,mathematics,nnn,AbstractConcepts,0
A,a,s,,0
lack-a-Day,lack-a-day,c,UNRECOGNIZED,0
!,!,s,,0
Here,here,s,DirectAddress,0
Is,is,s,DirectAddress,1
the,the,s,DirectAddress,2
Poor,poor,s,Negativity,0
Gentleman,gentleman,s,Positivity,0
alone,alone,c,SpaceRelation,0
.,.,nnn,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
kindly,kindly,s,StandardsPos,0
done,done,c,ReportingStates,0
",",",",s,ReportingStates,1
Madam,madam,c,PersonProperty,0
:,:,nnn,,0
You,you,s,DirectAddress,0
and,and,s,,0
I,i,s,FirstPer,0
Captain,captain,s,PersonProperty,0
must,must,s,Insist,0
be,be,s,ReportingStates,0
acquainted,acquainted,s,,0
it,it,s,PrivateThinking,0
seems,seems,c,PrivateThinking,1
.,.,nnn,,0
You,you,s,DirectAddress,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
proud,proud,c,StandardsPos,0
:,:,nnn,,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
one,one,s,DirectAddress,0
of,of,s,DirectAddress,1
your,your,s,DirectAddress,2
Name,name,s,LangRef,0
in,in,s,,0
Nottingham,nottingham,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,SelfDisclosure,0
believe,believe,s,SelfDisclosure,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
a,a,s,SubjectivePercept,0
little,little,s,SubjectivePercept,1
related,related,s,ReportingEvents,0
--,--,n,,0
For,for,s,DirectAddress,0
you,you,s,DirectAddress,1
must,must,s,Insist,0
know,know,s,Insist,1
Captian,captian,c,UNRECOGNIZED,0
",",",",s,,0
as,as,s,Citations,0
I,i,s,Citations,1
told,told,s,Citations,2
you,you,s,DirectAddress,0
within,within,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
some,some,s,Uncertainty,0
way,way,s,Uncertainty,1
a,a,s,PersonProperty,0
Kin,kin,s,PersonProperty,1
to,to,s,,0
most,most,s,Comparison,0
of,of,n,,0
the,the,s,Intensity,0
great,great,s,Intensity,1
Families,families,s,AbstractConcepts,0
in,in,s,,0
England,england,c,,0
",",",",s,,0
and,and,s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
was,was,s,TimeDuration,0
two,two,s,TimeDuration,1
Minutes,minutes,s,,0
with,with,s,,0
any,any,s,,0
Body,body,s,SenseObject,0
of,of,n,SenseObject,1
Pedigree,pedigree,c,StandardsPos,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,FirstPer,0
found,found,s,Confidence,0
out,out,s,Confidence,1
that,that,s,Confidence,2
I,i,s,Autobio,0
was,was,s,Autobio,1
their,their,s,PersonPronoun,0
Cousin,cousin,nnn,PersonProperty,0
Very,very,s,Confidence,0
likely,likely,c,Confidence,1
",",",",s,,0
Madam,madam,s,PersonProperty,0
--,--,s,,0
(,(,c,,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
an,an,s,CommonAuthorities,0
Original,original,c,CommonAuthorities,1
),),nnn,,0
For,for,s,OpenQuery,0
which,which,s,OpenQuery,1
reason,reason,c,OpenQuery,2
",",",",s,,0
Captain,captain,c,PersonProperty,0
",",",",s,,0
out,out,s,,0
of,of,s,,0
pure,pure,s,StandardsPos,0
respect,respect,s,StandardsPos,0
to,to,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
Relations,relations,c,AbstractConcepts,0
",",",",s,,0
I,i,s,FirstPer,0
make,make,s,ReportingEvents,0
all,all,s,Generalization,0
my,my,n,Generalization,1
Servants,servants,s,PersonProperty,0
call,call,s,Request,0
me,me,s,Request,1
at,at,s,,0
every,every,s,Generalization,0
Word,word,c,LangRef,0
",",",",s,,0
My,my,s,FirstPer,0
Lady,lady,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
your,your,s,DirectAddress,0
Ladyship,ladyship,nnn,CommonAuthorities,0
Your,your,s,DirectAddress,0
Ladyship,ladyship,s,CommonAuthorities,0
is,is,s,Intensity,0
extremely,extremely,s,Intensity,1
in,in,s,StandardsPos,0
the,the,s,StandardsPos,1
right,right,c,StandardsPos,2
.,.,nnn,,0
Ha,ha,c,OralCues,0
!,!,s,,0
ha,ha,c,OralCues,0
!,!,s,,0
ha,ha,c,OralCues,0
!,!,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
a,a,s,Intensity,0
very,very,s,Intensity,1
pretty,pretty,s,SubjectivePercept,0
Accident,accident,c,Contingency,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
I,i,s,Autobio,0
was,was,s,Autobio,1
visiting,visiting,s,SceneShift,0
the,the,s,SceneShift,1
other,other,n,Specifiers,0
Day,day,c,TimeDuration,0
",",",",s,,0
came,came,s,ReportingEvents,0
in,in,s,ReportingEvents,1
three,three,s,Numbers,0
Welsh,welsh,s,StandardsNeg,0
Ladies,ladies,c,PersonProperty,0
",",",",s,,0
who,who,s,,0
pretend,pretend,s,PrivateThinking,0
(,(,c,,0
forsooth,forsooth,c,OralCues,0
),),s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
above,above,s,SpaceRelation,0
other,other,s,Specifiers,0
Folks,folks,n,PersonProperty,0
for,for,s,,0
Family,family,c,,0
",",",",s,,0
and,and,s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
related,related,s,Specifiers,0
to,to,s,Specifiers,1
none,none,s,DenyDisclaim,0
but,but,s,Resistance,0
themselves,themselves,s,PersonPronoun,0
--,--,s,,0
But,but,s,Resistance,0
in,in,s,,0
a,a,s,,0
quarter,quarter,s,,0
of,of,s,,0
an,an,n,GenericEvents,0
hour's,hour's,s,GenericEvents,1
time,time,c,,0
",",",",s,,0
Captain,captain,c,PersonProperty,0
",",",",s,,0
nothing,nothing,s,DenyDisclaim,0
was,was,s,ProjectBack,0
so,so,s,Positivity,0
great,great,c,Positivity,1
",",",",s,,0
as,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
and,and,s,,0
my,my,s,Autobio,0
Cousins,cousins,c,Autobio,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
upon,upon,s,,0
a,a,n,,0
Comparison,comparison,s,Comparison,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
Pedigree,pedigree,c,StandardsPos,0
",",",",s,,0
it,it,s,,0
appeared,appeared,c,ReportingStates,0
",",",",s,ReportingStates,1
that,that,s,Inclusive,0
we,we,s,Inclusive,1
all,all,s,,0
came,came,s,SceneShift,0
from,from,s,SceneShift,1
a,a,s,SceneShift,2
Marriage,marriage,s,CommonAuthorities,0
of,of,n,,0
the,the,s,,0
Ap,ap,s,AbstractConcepts,0
Shinkins,shinkins,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
the,the,s,,0
Ap,ap,s,AbstractConcepts,0
Shones,shones,c,UNRECOGNIZED,0
",",",",s,Resistance,0
but,but,s,Resistance,1
you,you,s,DirectAddress,0
don't,don't,s,DirectAddress,1
mind,mind,s,SubjectivePercept,0
Me,me,c,FirstPer,0
",",",",s,,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
thinking,thinking,s,PrivateThinking,0
of,of,n,PrivateThinking,1
Miss,miss,nnn,AbstractConcepts,0
Miss,miss,c,AbstractConcepts,0
!,!,nnn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
my,my,s,Autobio,0
Cousin,cousin,s,Autobio,1
Caelia,caelia,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,FirstPer,0
call,call,s,ReportingEvents,0
her,her,s,PersonPronoun,0
Miss,miss,c,AbstractConcepts,0
",",",",s,,0
because,because,c,ReasonBackward,0
",",",",s,,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
her,her,s,PersonPronoun,0
from,from,s,,0
a,a,s,PersonProperty,0
Child,child,c,PersonProperty,1
",",",",s,,0
It,it,n,ProjectBack,0
was,was,s,ProjectBack,1
the,the,s,ProjectBack,2
neatest,neatest,s,Comparison,0
best,best,s,Comparison,0
humored,humored,s,Positivity,0
thing,thing,s,Uncertainty,0
--,--,s,,0
But,but,s,Resistance,0
pray,pray,c,Intensity,0
",",",",s,,0
Captain,captain,s,PersonProperty,0
how,how,s,OpenQuery,0
long,long,s,OpenQuery,1
have,have,s,OpenQuery,2
you,you,s,OpenQuery,3
been,been,n,ProjectBack,0
in,in,s,,0
Flanders,flanders,nnn,UNRECOGNIZED,0
Three,three,s,TimeDuration,0
Years,years,c,TimeDuration,1
",",",",s,,0
Madam,madam,s,PersonProperty,0
--,--,nnn,,0
She,she,s,SubjectiveTime,0
always,always,s,SubjectiveTime,1
delighted,delighted,s,Positivity,0
in,in,s,Positivity,1
her,her,s,PersonPronoun,0
Chamber,chamber,c,SenseObject,0
",",",",s,,0
and,and,s,,0
placed,placed,s,ReportingEvents,0
every,every,s,Generalization,0
thing,thing,s,Generalization,1
in,in,s,Specifiers,0
such,such,s,Specifiers,1
order,order,c,AbstractConcepts,0
!,!,s,,0
I,i,n,FirstPer,0
warrant,warrant,s,CommonAuthorities,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
Mistress,mistress,s,PersonProperty,0
in,in,s,,0
every,every,s,Generalization,0
Town,town,nnn,SpaceRelation,0
Yes,yes,c,OralCues,0
",",",",s,OralCues,1
Madam,madam,c,PersonProperty,0
.,.,nnn,,0
Poor,poor,s,Negativity,0
Gentleman,gentleman,c,Positivity,0
!,!,s,,0
You,you,s,Confront,0
cannot,cannot,s,Confront,1
think,think,s,PrivateThinking,0
how,how,s,PrivateThinking,1
Miss,miss,s,AbstractConcepts,0
would,would,s,ProjectBack,0
work,work,c,GenericEvents,0
",",",",s,,0
she,she,s,Neutral_Attribution,0
made,made,s,Neutral_Attribution,1
me,me,s,FirstPer,0
the,the,s,Positivity,0
Prettiest,prettiest,n,Positivity,1
Purse,purse,c,SenseObject,0
",",",",s,,0
and,and,s,,0
I,i,s,Sad,0
lost,lost,s,Sad,1
it,it,c,,0
",",",",s,,0
going,going,s,ReportingEvents,0
with,with,s,ReportingEvents,1
some,some,s,Uncertainty,0
Ladies,ladies,s,PersonProperty,0
to,to,s,,0
a,a,s,Positivity,0
Fortune,fortune,s,Positivity,1
Tellers,tellers,nnn,PersonProperty,0
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
designed,designed,s,ReportingEvents,0
Murder,murder,c,Negativity,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
now,now,s,Immediacy,0
you,you,s,DirectAddress,0
talk,talk,s,Citations,0
of,of,s,Citations,1
Fortune,fortune,s,ProjectAhead,0
Tellers,tellers,c,PersonProperty,0
",",",",s,,0
Captain,captain,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
some,some,s,Uncertainty,0
People,people,s,PersonProperty,0
laugh,laugh,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
',',c,,0
em,em,c,SpaceRelation,0
",",",",n,Resistance,0
but,but,s,Resistance,1
as,as,s,Confidence,0
sure,sure,s,Confidence,1
as,as,s,Confidence,2
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
he,he,s,PersonPronoun,0
told,told,s,Citations,0
me,me,s,Citations,1
every,every,s,Generalization,0
thing,thing,s,Generalization,1
so,so,s,,0
exactly,exactly,c,Confidence,0
",",",",s,,0
that,that,s,,0
I,i,s,SelfReluctance,0
was,was,n,SelfReluctance,1
forced,forced,s,SelfReluctance,2
to,to,s,,0
give,give,s,,0
him,him,s,PersonPronoun,0
the,the,s,Specifiers,0
other,other,c,Specifiers,1
",",",",s,Specifiers,2
Shilling,shilling,s,Negativity,0
to,to,s,,0
hold,hold,s,TimeDuration,0
his,his,s,TimeDuration,1
Tongue,tongue,nnn,TimeDuration,2
You,you,s,DirectAddress,0
did,did,s,ReportingEvents,0
very,very,s,Intensity,0
prudently,prudently,c,StandardsPos,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
.,.,nnn,Question,0
Are,are,s,Question,1
the,the,s,Question,2
Women,women,s,PersonProperty,0
in,in,s,,0
Flanders,flanders,s,UNRECOGNIZED,0
very,very,s,Intensity,0
handsome,handsome,c,Positivity,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
but,but,s,Resistance,0
to,to,s,Resistance,1
make,make,s,StandardsPos,0
amends,amends,s,StandardsPos,1
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
very,very,s,Positivity,0
Kind,kind,c,Positivity,1
.,.,nnn,,0
Huh,huh,c,OralCues,0
!,!,s,,0
Are,are,s,Question,0
they,they,s,Question,1
so,so,s,,0
--,--,s,,0
Well,well,s,SenseObject,0
I,i,s,FirstPer,0
Love,love,s,Positivity,0
sincerity,sincerity,c,StandardsPos,0
.,.,nnn,,0
No,no,s,DenyDisclaim,0
Body,body,s,SenseObject,0
dies,dies,s,,0
there,there,s,,0
of,of,s,,0
any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
but,but,s,Resistance,0
Bullets,bullets,c,SenseObject,0
.,.,nnn,Immediacy,0
Here,here,s,Immediacy,1
Is,is,s,Immediacy,2
a,a,s,Immediacy,3
Man,man,c,PersonProperty,0
!,!,nnn,,0
Ha,ha,c,OralCues,0
!,!,s,,0
Here,here,s,SpaceRelation,0
will,will,s,Reassure,0
be,be,s,Reassure,1
fine,fine,s,Reassure,2
Work,work,c,GenericEvents,0
!,!,nnn,,0
Come,come,s,ReportingEvents,0
Ladies,ladies,s,PersonProperty,0
don't,don't,s,DenyDisclaim,0
be,be,s,ReportingStates,0
frightened,frightened,c,ReportingStates,0
",",",",s,ReportingStates,1
here,here,s,Immediacy,0
is,is,s,Immediacy,1
enough,enough,s,SubjectivePercept,0
of,of,s,Inclusive,0
us,us,s,Inclusive,1
to,to,s,,0
deal,deal,s,ReportingEvents,0
with,with,s,ReportingEvents,1
one,one,s,Numbers,0
Man,man,s,Numbers,1
--,--,n,,0
It,it,s,,0
Is,is,s,ReportingStates,0
Capt,capt,c,UNRECOGNIZED,0
.,.,s,,0
Freeman,freeman,c,PersonProperty,0
",",",",s,,0
a,a,s,PersonProperty,0
Cousin,cousin,s,PersonProperty,1
of,of,s,PersonProperty,2
Mine,mine,c,FirstPer,0
",",",",s,,0
who,who,s,ProjectBack,0
has,has,s,ProjectBack,1
been,been,s,ProjectBack,2
giving,giving,s,ReportingEvents,0
me,me,s,ReportingEvents,1
an,an,s,ReportingEvents,2
account,account,s,AbstractConcepts,0
of,of,s,,0
his,his,n,PersonPronoun,0
Travels,travels,c,SceneShift,0
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,Intensity,0
so,so,s,Intensity,1
diverting,diverting,nnn,SubjectivePercept,0
He,he,s,SenseProperty,0
looks,looks,s,SenseProperty,1
alarmed,alarmed,c,Negativity,0
",",",",s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
watch,watch,s,,0
Him,him,c,PersonPronoun,0
.,.,nnn,,0
He,he,s,Citations,0
says,says,s,Citations,1
the,the,s,PersonProperty,0
Women,women,s,PersonProperty,1
in,in,s,,0
Flanders,flanders,c,UNRECOGNIZED,0
",",",",s,,0
Miss,miss,c,AbstractConcepts,0
",",",",s,,0
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
half,half,s,Numbers,0
so,so,s,,0
handsome,handsome,c,Positivity,0
",",",",s,,0
as,as,s,TimeDuration,0
they,they,s,TimeDuration,1
are,are,n,TimeDuration,2
here,here,nnn,SpaceRelation,0
These,these,s,Immediacy,0
Ladies,ladies,s,PersonProperty,0
will,will,s,PredictedFuture,0
Justify,justify,s,StandardsPos,0
it,it,c,,0
.,.,nnn,,0
I,i,s,Metadiscourse,0
find,find,s,Metadiscourse,1
there,there,s,ReportingStates,0
are,are,s,ReportingStates,1
Courtiers,courtiers,s,PersonProperty,0
in,in,s,,0
Flanders,flanders,c,UNRECOGNIZED,0
",",",",s,,0
if,if,s,Contingency,0
there,there,s,Contingency,1
are,are,s,Contingency,2
no,no,s,DenyDisclaim,0
Beauties,beauties,c,DenyDisclaim,1
.,.,nnn,,0
You're,you're,s,DirectAddress,0
the,the,s,,0
first,first,s,Sequence,0
Traveller,traveller,c,PersonProperty,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
did,did,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
highten,highten,s,ReportingStates,0
the,the,s,,0
Rarities,rarities,s,Exceptions,0
of,of,s,,0
of,of,s,SpaceRelation,0
the,the,n,SpaceRelation,1
Place,place,s,SpaceRelation,2
--,--,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
warrant,warrant,s,CommonAuthorities,0
there,there,s,ReportingStates,0
are,are,s,ReportingStates,1
handsome,handsome,s,Positivity,0
Women,women,nnn,PersonProperty,0
There,there,s,,0
may,may,c,Contingency,0
",",",",s,,0
Madam,madam,c,PersonProperty,0
",",",",s,Resistance,0
but,but,s,Resistance,1
they,they,s,,0
don't,don't,s,DenyDisclaim,0
do,do,s,Intensity,0
so,so,s,Intensity,1
much,much,s,Intensity,0
mischief,mischief,s,StandardsNeg,0
as,as,s,Resemblances,0
in,in,s,Resemblances,1
England,england,s,,0
--,--,s,,0
They,they,n,,0
know,know,s,Confidence,0
the,the,s,Confidence,1
danger,danger,s,Fear,0
of,of,s,,0
letting,letting,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
be,be,s,SpaceRelation,0
seen,seen,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
kindly,kindly,s,StandardsPos,0
keeping,keeping,s,TimeDuration,0
',',c,,0
em,em,s,SpaceRelation,0
up,up,s,SpaceRelation,0
in,in,s,SpaceRelation,1
Nunneries,nunneries,c,SpaceRelation,0
",",",",n,,0
and,and,s,,0
Convents,convents,nnn,SpaceRelation,0
I,i,s,FirstPer,0
Love,love,s,Positivity,0
',',c,,0
em,em,s,SpaceRelation,0
for,for,s,Specifiers,0
that,that,s,Specifiers,1
truly,truly,s,Intensity,0
--,--,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
glad,glad,s,Positivity,0
I,i,s,Autobio,0
was,was,s,Autobio,1
not,not,s,DenyDisclaim,0
born,born,s,,0
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
a,a,s,PersonProperty,0
Woman,woman,s,PersonProperty,1
must,must,n,Insist,0
spend,spend,s,ReportingEvents,0
her,her,s,ReportingEvents,1
Youth,youth,s,AbstractConcepts,0
and,and,s,,0
Beauty,beauty,c,StandardsPos,0
",",",",s,,0
