SI,si,s,SenseProperty,0
Lady,lady,c,PersonProperty,1
",",",",s,,0
or,or,s,Uncertainty,0
so,so,c,Uncertainty,1
",",",",s,,0
if,if,s,Contingency,0
she,she,s,Contingency,1
had,had,s,Contingency,2
a,a,s,,0
Monkey,monkey,c,SenseObject,0
",",",",s,,0
or,or,n,Uncertainty,0
so,so,c,Uncertainty,1
",",",",s,,0
and,and,s,,0
wept,wept,c,ReportingStates,0
",",",",s,ReportingStates,1
or,or,s,Uncertainty,0
so,so,nnn,Uncertainty,1
This,this,s,ReportingStates,0
is,is,s,ReportingStates,1
but,but,s,Resistance,0
so,so,c,Resistance,1
",",",",s,ReasonForward,0
so,so,c,ReasonForward,1
.,.,nnn,,0
In,in,s,Contingency,0
case,case,s,Contingency,1
you,you,s,DirectAddress,0
find,find,s,,0
a,a,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
weeping,weeping,s,Sad,0
and,and,s,,0
^,^,c,UNRECOGNIZED,0
ournfull,ournfull,c,UNRECOGNIZED,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
that,that,s,,0
her,her,s,PersonPronoun,0
M^nkey,m^nkey,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
sick,sick,n,Negativity,0
of,of,s,Negativity,1
the,the,s,,0
mum^^,mum^^,c,UNRECOGNIZED,0
",",",",s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
say,say,nnn,Citations,0
Fair,fair,s,StandardsPos,0
^,^,c,UNRECOGNIZED,0
ady,ady,s,UNRECOGNIZED,0
weep,weep,s,Sad,0
not,not,s,DenyDisclaim,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
Monkey,monkey,c,SenseObject,0
.,.,nnn,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
bare,bare,s,SenseProperty,0
and,and,s,,0
vulgar,vulgar,c,StandardsNeg,0
.,.,s,,0
Rather,rather,s,Resistance,0
^,^,c,UNRECOGNIZED,0
sh,sh,s,,0
your,your,s,DirectAddress,0
salutation,salutation,s,Positivity,0
thus,thus,c,ReasonForward,0
.,.,s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),n,,0
Clarid^na,clarid^na,nnn,UNRECOGNIZED,0
^,^,c,UNRECOGNIZED,0
t,t,s,AbstractConcepts,0
as,as,s,,0
can,can,s,Contingency,0
be,be,c,Contingency,1
.,.,s,,0
T^,t^,s,UNRECOGNIZED,0
is,is,s,ReportingStates,0
Clarid^na,clarid^na,s,UNRECOGNIZED,0
was,was,s,ProjectBack,0
courted,courted,s,Positivity,0
by,by,s,Positivity,1
the,the,s,,0
Knight,knight,s,PersonProperty,0
of,of,s,,0
the,the,s,SenseObject,0
sun,sun,c,SenseObject,1
.,.,s,,0
My,my,n,Autobio,0
Mother,mother,s,Autobio,1
has,has,s,,0
^,^,c,UNRECOGNIZED,0
ad,ad,s,SenseObject,0
that,that,s,,0
book,book,s,,0
to,to,s,SelfDisclosure,0
me,me,c,SelfDisclosure,1
.,.,s,,0
Si^,si^,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
s^le,s^le,s,UNRECOGNIZED,0
is,is,s,Intensity,0
very,very,s,Intensity,1
h^h,h^h,s,UNRECOGNIZED,0
and,and,s,,0
lo^,lo^,nnn,UNRECOGNIZED,0
Ves,ves,s,UNRECOGNIZED,0
sir,sir,c,PersonProperty,0
",",",",s,,0
my,my,s,FirstPer,0
master,master,s,PersonProperty,0
and,and,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
gone,gone,s,ReportingEvents,0
over,over,s,,0
many,many,s,,0
^,^,c,UNRECOGNIZED,0
s,s,s,LangRef,0
high,high,s,,0
a,a,s,,0
style,style,c,LangRef,0
",",",",s,,0
when,when,s,,0
we,we,s,SceneShift,0
went,went,s,SceneShift,1
to,to,n,SceneShift,2
rob,rob,s,Negative_Relation,0
orchards,orchards,s,SenseObject,0
for,for,s,Inclusive,0
our,our,s,Inclusive,1
dinners,dinners,nnn,GenericEvents,0
Twice,twice,s,RecurringEvents,0
d^ble,d^ble,s,UNRECOGNIZED,0
worthy,worthy,s,StandardsPos,0
dubbed,dubbed,s,ReportingEvents,0
Maddaine,maddaine,s,UNRECOGNIZED,0
--,--,nnn,,0
Twice,twice,s,RecurringEvents,0
d^ble,d^ble,s,UNRECOGNIZED,0
dubbed,dubbed,c,ReportingStates,0
.,.,s,ReportingStates,1
What,what,s,Question,0
does,does,s,Question,1
she,she,s,PersonPronoun,0
wear,wear,s,SpaceRelation,0
a,a,s,SpaceRelation,1
double^,double^,s,UNRECOGNIZED,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
Ladies,ladies,s,PersonProperty,0
^,^,c,UNRECOGNIZED,0
e,e,s,LangRef,0
to,to,s,,0
wear,wear,n,SpaceRelation,0
doublets,doublets,s,LangRef,0
now,now,nnn,Immediacy,0
You,you,s,DirectAddress,0
vnde,vnde,s,UNRECOGNIZED,0
stand,stand,s,AbstractConcepts,0
not,not,c,DenyDisclaim,0
.,.,s,ProjectBack,0
There,there,s,ProjectBack,1
was,was,s,ProjectBack,2
of,of,s,Immediacy,0
late,late,s,Immediacy,1
years,years,s,TimeDuration,0
a,a,s,,0
sashion,sashion,c,UNRECOGNIZED,0
",",",",s,,0
when,when,s,,0
h^,h^,s,UNRECOGNIZED,0
vir,vir,c,,0
",",",",s,,0
and,and,s,,0
hic,hic,n,SenseProperty,0
mulier,mulier,s,PersonProperty,0
were,were,s,ProjectBack,0
in,in,s,,0
request,request,c,Request,0
.,.,s,Resistance,0
But,but,s,Resistance,1
gentle,gentle,s,Positivity,0
Gingle,gingle,c,UNRECOGNIZED,0
",",",",s,Concessive,0
though,though,s,Concessive,1
thou,thou,s,DirectAddress,0
do,do,s,Intensity,0
stand,stand,s,SpaceRelation,0
under,under,s,SpaceRelation,1
me,me,c,FirstPer,0
",",",",s,Resistance,0
yet,yet,n,Resistance,1
thou,thou,s,DirectAddress,0
do,do,s,Uncertainty,0
not,not,s,Uncertainty,1
understand,understand,s,Uncertainty,2
me,me,c,FirstPer,0
.,.,s,,0
Twice,twice,s,RecurringEvents,0
doubly,doubly,s,Intensity,0
because,because,s,ReasonBackward,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
two,two,s,Numbers,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
to,to,s,PersonPronoun,0
her,her,n,PersonPronoun,1
honor,honor,c,StandardsPos,0
.,.,s,,0
The,the,s,,0
full,full,s,Motions,0
a,a,s,Motions,1
title,title,s,LangRef,0
of,of,s,,0
law,law,s,AbstractConcepts,0
which,which,s,,0
she,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
from,from,s,,0
^,^,c,UNRECOGNIZED,0
et,et,s,AbstractConcepts,0
^,^,c,UNRECOGNIZED,0
u,u,s,LangRef,0
band,band,s,SenseObject,0
who,who,s,ProjectBack,0
was,was,s,ProjectBack,1
dubbed,dubbed,n,ReportingEvents,0
Knight,knight,s,PersonProperty,0
with,with,s,Specifiers,0
an,an,s,Specifiers,1
unbloody,unbloody,s,StandardsPos,0
sword,sword,c,SenseObject,0
.,.,s,Sequence,0
The,the,s,Sequence,1
second,second,s,Sequence,2
The,the,s,,0
second,second,s,Sequence,0
What,what,s,,0
^,^,c,UNRECOGNIZED,0
',',c,,0
st,st,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
him,him,s,PersonPronoun,0
h^,h^,c,UNRECOGNIZED,0
",",",",s,,0
the,the,n,,0
second,second,c,Sequence,0
.,.,s,Sequence,1
Oh,oh,s,OralCues,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
it,it,c,,0
",",",",s,,0
because,because,s,ReasonBackward,0
the,the,s,ReasonBackward,1
is,is,s,ReportingStates,0
rich^,rich^,s,UNRECOGNIZED,0
in,in,s,,0
clothes,clothes,s,SenseObject,0
then,then,s,,0
^,^,c,UNRECOGNIZED,0
n,n,s,LangRef,0
ioynter,ioynter,c,UNRECOGNIZED,0
.,.,s,Resistance,0
But,but,n,Resistance,1
proc^,proc^,s,UNRECOGNIZED,0
we,we,s,,0
in,in,s,DirectAddress,0
your,your,s,DirectAddress,1
approach,approach,nnn,AbstractConcepts,0
Oh,oh,s,OralCues,0
s^,s^,s,UNRECOGNIZED,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
wonderfully,wonderfully,s,Positivity,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
^,^,c,UNRECOGNIZED,0
dme,dme,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
wipe,wipe,s,Motions,0
^,^,c,UNRECOGNIZED,0
and,and,s,,0
cla^d,cla^d,s,UNRECOGNIZED,0
the,the,s,,0
dull,dull,s,SenseProperty,0
spectacle,spectacle,s,SpaceRelation,0
of,of,s,,0
thy,thy,s,DirectAddress,0
intellect,intellect,s,PrivateThinking,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
Nap^,nap^,s,UNRECOGNIZED,0
of,of,s,,0
my,my,n,FirstPer,0
Comment,comment,nnn,Citations,0
Indeed,indeed,s,Intensity,0
now,now,s,Immediacy,0
me,me,s,FirstPer,0
thinks,thinks,s,PrivateThinking,0
^,^,c,UNRECOGNIZED,0
espye,espye,s,UNRECOGNIZED,0
her,her,s,PersonPronoun,0
clearly,clearly,s,Confidence,0
w^,w^,s,UNRECOGNIZED,0
put,put,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
looking-glass,looking-glass,c,SenseObject,0
.,.,s,Resistance,0
But,but,s,Resistance,1
how,how,n,Future_Question,0
should,should,s,Future_Question,1
I,i,s,Future_Question,2
forbid,forbid,s,Resistance,0
her,her,s,PersonPronoun,0
to,to,s,,0
weep,weep,nnn,Sad,0
To,to,s,,0
weep,weep,c,Sad,0
?,?,s,Question,0
Madame,madame,s,PersonProperty,0
I,i,s,FirstPer,0
forbid,forbid,s,Resistance,0
the,the,s,,0
ba^es,ba^es,s,UNRECOGNIZED,0
between,between,s,,0
you,you,s,DirectAddress,0
and,and,s,,0
s^ow,s^ow,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,c,FirstPer,0
",",",",s,,0
the,the,s,,0
Knights,knights,s,PersonProperty,0
name,name,s,LangRef,0
Sorrow,sorrow,c,Sad,0
?,?,nnn,Question,0
Perhaps,perhaps,s,Uncertainty,0
he,he,s,Neutral_Attribution,0
is,is,s,Neutral_Attribution,1
a,a,s,Neutral_Attribution,2
o^y,o^y,s,UNRECOGNIZED,0
knight,knight,c,PersonProperty,0
",",",",s,,0
(,(,c,,0
like,like,s,SubjectivePercept,0
my,my,s,FirstPer,0
master,master,c,PersonProperty,0
),),nnn,,0
What,what,s,,0
Imp,imp,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
too,too,s,,0
nimble,nimble,c,Positivity,0
.,.,s,,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
so,so,s,,0
saucy,saucy,s,SenseProperty,0
to,to,s,,0
step,step,s,Sequence,0
before,before,s,Sequence,0
me,me,c,FirstPer,0
?,?,nnn,Question,0
(,(,c,,0
I,i,s,Autobio,0
was,was,s,Autobio,1
saine,saine,s,UNRECOGNIZED,0
to,to,s,,0
step,step,s,Sequence,0
before,before,s,SpaceRelation,0
him,him,s,SpaceRelation,1
when,when,s,,0
we,we,s,,0
stole,stole,s,ReportingEvents,0
hens,hens,s,SenseObject,0
together,together,c,Inclusive,0
",",",",s,,0
and,and,s,,0
he,he,s,PersonPronoun,0
put,put,s,ReportingEvents,0
me,me,n,FirstPer,0
fir^,fir^,s,UNRECOGNIZED,0
into,into,s,Transformation,0
the,the,s,Transformation,1
henn-^oost,henn-^oost,c,UNRECOGNIZED,0
.,.,nnn,,0
Truly,truly,s,Intensity,0
Captain,captain,s,PersonProperty,0
me,me,s,FirstPer,0
thinks,thinks,s,PrivateThinking,0
Implement,implement,s,ReportingEvents,0
suggests,suggests,s,,0
very,very,s,Intensity,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),s,,0
would,would,s,ProjectBack,0
willingly,willingly,n,SubjectivePercept,0
forbid,forbid,s,Resistance,0
those,those,s,,0
banes,banes,nnn,Negativity,0
Forbidding,forbidding,s,Resistance,0
banes,banes,c,Negativity,0
?,?,s,Question,0
Away,away,s,,0
with,with,s,Specifiers,0
this,this,s,Specifiers,1
forbidding,forbidding,s,Resistance,0
banes,banes,c,Negativity,0
.,.,s,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
a,a,s,,0
bane^ull,bane^ull,s,UNRECOGNIZED,0
ominous,ominous,n,Negativity,0
word,word,c,LangRef,0
",",",",s,,0
not,not,s,DenyDisclaim,0
besitting,besitting,s,UNRECOGNIZED,0
the,the,s,,0
wooing,wooing,s,Positivity,0
(,(,c,,0
...,...,c,UNRECOGNIZED,0
),),c,,0
.,.,s,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
mould,mould,s,SenseObject,0
all,all,s,SubjectivePercept,0
up,up,s,SubjectivePercept,1
in,in,s,,0
the,the,s,,0
sine,sine,s,AbstractConcepts,0
pulle,pulle,n,UNRECOGNIZED,0
past,past,s,AbstractConcepts,0
of,of,s,,0
poetry,poetry,s,LangRef,0
thus,thus,nn,ReasonForward,0
Twice,twice,s,RecurringEvents,0
double,double,s,,0
worthy,worthy,s,StandardsPos,0
dubbed,dubbed,s,ReportingEvents,0
Madame,madame,c,PersonProperty,0
",",",",nn,,0
Whose,whose,s,PersonPronoun,0
virtues,virtues,s,StandardsPos,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
longest,longest,s,Comparison,0
tongue,tongue,s,SenseObject,0
can,can,s,Contingency,0
sadome,sadome,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
La^es,la^es,s,UNRECOGNIZED,0
garments,garments,s,SenseObject,0
are,are,s,ReportingStates,0
measured,measured,s,ReportingEvents,0
by,by,s,,0
th'^ll,th'^ll,s,UNRECOGNIZED,0
and,and,s,,0
by,by,s,,0
the,the,s,,0
yard,yard,c,SenseObject,0
",",",",s,Resistance,0
but,but,s,Resistance,1
measuring,measuring,n,ReportingEvents,0
their,their,s,ReportingEvents,1
virtues,virtues,s,StandardsPos,0
by,by,s,,0
the,the,s,,0
^,^,c,UNRECOGNIZED,0
adome,adome,c,UNRECOGNIZED,0
",",",",s,,0
I,i,s,Autobio,0
never,never,s,Autobio,1
heard,heard,s,Updates,0
o^,o^,s,UNRECOGNIZED,0
before,before,nnn,Sequence,0
Twice,twice,s,RecurringEvents,0
double,double,s,,0
worthy,worthy,s,StandardsPos,0
dubbed,dubbed,s,ReportingEvents,0
Madame,madame,c,PersonProperty,0
",",",",s,,0
Whose,whose,s,PersonPronoun,0
long,long,s,SenseProperty,0
tongue,tongue,s,SenseProperty,1
no,no,s,DenyDisclaim,0
man,man,s,DenyDisclaim,1
can,can,s,Contingency,0
sadome,sadome,c,UNRECOGNIZED,0
.,.,nnn,,0
O,o,s,LangRef,0
dismal,dismal,c,Negativity,0
.,.,s,,0
O,o,s,LangRef,0
dangerous,dangerous,c,Fear,0
!,!,s,,0
Take,take,s,SubjectivePercept,0
heed,heed,s,SubjectivePercept,1
of,of,s,SubjectivePercept,2
stumbling,stumbling,s,Motions,0
so,so,s,,0
with,with,s,DirectAddress,0
your,your,s,DirectAddress,1
tongue,tongue,s,SenseObject,0
when,when,s,DirectAddress,0
you,you,n,DirectAddress,1
speak,speak,s,Citations,0
of,of,s,Citations,1
female,female,s,PersonProperty,0
tongues,tongues,c,SenseObject,0
.,.,s,,0
Whose,whose,s,PersonPronoun,0
virtues,virtues,s,StandardsPos,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
longest,longest,s,Comparison,0
tongue,tongue,s,SenseObject,0
can,can,s,Contingency,0
fadome,fadome,nnn,UNRECOGNIZED,0
Whose,whose,s,PersonPronoun,0
virtues,virtues,s,StandardsPos,0
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
longest,longest,s,Comparison,0
tongue,tongue,s,SenseObject,0
can,can,s,Contingency,0
fadome,fadome,c,UNRECOGNIZED,0
.,.,nnn,,0
Right,right,s,,0
and,and,s,,0
straight,straight,c,AbstractConcepts,0
.,.,s,Sequence,0
Then,then,s,Sequence,1
on,on,c,AbstractConcepts,0
.,.,nn,AbstractConcepts,1
Souse,souse,s,SenseProperty,0
not,not,s,DenyDisclaim,0
thy,thy,s,DirectAddress,0
glittering,glittering,s,SenseProperty,0
globy,globy,s,UNRECOGNIZED,0
eyne,eyne,nn,UNRECOGNIZED,0
In,in,s,,0
d,d,s,LangRef,0
eary,eary,s,UNRECOGNIZED,0
teary,teary,s,Sad,0
salt,salt,s,SenseObject,0
sea,sea,s,SenseObject,1
brine,brine,c,SenseProperty,0
.,.,nnn,,0
Globy,globy,s,UNRECOGNIZED,0
eyne,eyne,c,UNRECOGNIZED,0
?,?,s,Question,0
What,what,s,Question,0
Is,is,s,Question,1
that,that,c,,0
?,?,nnn,Question,0
Kno^st,kno^st,s,UNRECOGNIZED,0
thou,thou,s,DirectAddress,0
not,not,s,DenyDisclaim,0
what,what,s,DenyDisclaim,1
globy,globy,s,UNRECOGNIZED,0
is,is,c,ReportingStates,0
?,?,s,Question,0
I,i,s,FirstPer,0
perceive,perceive,s,PrivateThinking,0
then,then,s,,0
thou,thou,s,DirectAddress,0
a^,a^,s,UNRECOGNIZED,0
no,no,s,DenyDisclaim,0
traveler,traveler,c,PersonProperty,0
",",",",s,,0
thou,thou,s,DirectAddress,0
have,have,n,DenyDisclaim,0
not,not,s,DenyDisclaim,1
(,(,c,Aside,0
as,as,s,Aside,1
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
done,done,c,ReportingStates,0
),),s,,0
traveled,traveled,s,ReportingEvents,0
about,about,s,,0
the,the,s,,0
globe,globe,s,SenseObject,0
of,of,s,,0
the,the,s,SpaceRelation,0
earth,earth,c,SpaceRelation,1
.,.,s,Imperative,0
Know,know,s,Imperative,1
not,not,s,DenyDisclaim,0
what,what,n,DenyDisclaim,1
eyne,eyne,s,UNRECOGNIZED,0
be,be,c,ReportingStates,0
?,?,s,Question,0
I,i,s,FirstPer,0
see,see,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
no,no,s,DenyDisclaim,0
Poet,poet,c,PersonProperty,0
",",",",s,,0
thou,thou,s,DirectAddress,0
have,have,s,DenyDisclaim,0
never,never,s,DenyDisclaim,1
read,read,s,ReportingEvents,0
Chau^r,chau^r,c,UNRECOGNIZED,0
.,.,s,Question,0
Have,have,s,Question,1
thou,thou,s,DirectAddress,0
never,never,n,DenyDisclaim,0
heard,heard,s,Updates,0
of,of,s,,0
eyne,eyne,s,UNRECOGNIZED,0
tw^ine,tw^ine,nnn,UNRECOGNIZED,0
Souse,souse,s,SenseProperty,0
not,not,c,DenyDisclaim,0
.,.,s,,0
This,this,s,,0
word,word,s,LangRef,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
down,down,s,,0
with,with,s,,0
me,me,c,FirstPer,0
.,.,nnn,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Gingles,gingles,s,UNRECOGNIZED,0
queasie,queasie,s,UNRECOGNIZED,0
slomacke,slomacke,s,UNRECOGNIZED,0
cannot,cannot,s,DenyDisclaim,0
digest,digest,s,SenseObject,0
souse,souse,c,SenseProperty,0
.,.,nnn,,0
The,the,s,PersonProperty,0
Lady,lady,s,PersonProperty,1
will,will,s,PredictedFuture,0
think,think,c,PrivateThinking,0
",",",",s,,0
I,i,s,FirstPer,0
use,use,s,ReportingEvents,0
to,to,s,,0
converse,converse,s,SpaceRelation,0
with,with,s,SpaceRelation,1
Tripewiues,tripewiues,c,UNRECOGNIZED,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,FirstPer,0
talk,talk,s,ReportingEvents,0
to,to,s,ReportingEvents,1
her,her,s,PersonPronoun,0
of,of,n,,0
souse,souse,nnn,SenseProperty,0
Mr,mr,s,AbstractConcepts,0
you,you,s,DirectAddress,0
once,once,s,TimeShift,0
courted,courted,s,Positivity,0
a,a,s,Positivity,1
sousing,sousing,s,SenseProperty,0
Dame,dame,c,SenseObject,0
",",",",s,,0
(,(,c,,0
a,a,s,,0
fulsome,fulsome,s,SubjectivePercept,0
Kitchinwench,kitchinwench,c,UNRECOGNIZED,0
.,.,c,,0
),),nnn,,0
Peace,peace,s,StandardsPos,0
thou,thou,s,DirectAddress,0
squeaking,squeaking,s,SenseProperty,0
pigge,pigge,c,UNRECOGNIZED,0
;,;,s,,0
or,or,s,Contingency,0
else,else,s,Contingency,1
the,the,s,,0
bandogs,bandogs,s,SenseObject,0
of,of,s,,0
these,these,s,Immediacy,0
hands,hands,s,SenseObject,0
shall,shall,s,ProjectAhead,0
lugge,lugge,s,UNRECOGNIZED,0
thy,thy,n,DirectAddress,0
lagging,lagging,s,Negativity,0
ears,ears,c,SenseObject,0
.,.,s,,0
Souse,souse,s,SenseProperty,0
not,not,s,DenyDisclaim,0
thy,thy,s,DirectAddress,0
globyeyne,globyeyne,c,UNRECOGNIZED,0
.,.,s,,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,s,DirectAddress,0
this,this,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
such,such,s,Specifiers,0
as,as,s,Specifiers,1
it,it,s,,0
is,is,n,ReportingStates,0
vulgarly,vulgarly,s,StandardsNeg,0
taken,taken,c,ReportingStates,0
.,.,s,ReportingStates,1
It,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
a,a,s,,0
butcherly,butcherly,s,PersonProperty,0
word,word,c,LangRef,0
",",",",s,,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
descended,descended,s,ReportingEvents,0
from,from,s,ReportingEvents,1
the,the,s,,0
Tripe,tripe,n,Negativity,0
wife,wife,c,PersonProperty,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
has,has,s,Cause,0
it,it,s,Cause,1
affinity,affinity,s,Resemblances,0
with,with,s,Resemblances,1
the,the,s,,0
fryingpan,fryingpan,nnn,UNRECOGNIZED,0
Nor,nor,s,DenyDisclaim,0
did,did,s,ReportingEvents,0
it,it,s,ReportingEvents,1
ever,ever,s,Biographical_Time,0
hang,hang,s,SpaceRelation,0
cheek,cheek,s,SenseObject,0
by,by,s,,0
iole,iole,s,UNRECOGNIZED,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
black,black,s,SenseObject,0
pudding,pudding,c,SenseObject,1
.,.,nnn,Imperative,0
Mark,mark,s,Imperative,1
the,the,s,,0
Philosophy,philosophy,s,CommonAuthorities,0
of,of,s,CommonAuthorities,1
the,the,s,,0
phrase,phrase,c,LangRef,0
.,.,s,,0
The,the,s,,0
roaring,roaring,s,Motions,0
dashing,dashing,s,Motions,0
element,element,c,AbstractConcepts,0
",",",",s,,0
the,the,s,,0
sea,sea,s,SenseObject,0
is,is,n,ReportingStates,0
salt,salt,c,SenseObject,0
",",",",s,,0
and,and,s,,0
brine,brine,s,SenseProperty,0
is,is,s,ReportingStates,0
salt,salt,c,SenseObject,0
",",",",s,,0
and,and,s,,0
trickling,trickling,s,Motions,0
tears,tears,s,Sad,0
are,are,s,ReportingStates,0
s^lt,s^lt,nnn,UNRECOGNIZED,0
And,and,s,,0
P,p,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
I,i,c,FirstPer,0
.,.,s,,0
S,s,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
is,is,s,ReportingStates,0
salt,salt,c,SenseObject,0
.,.,nnn,,0
The,the,s,,0
sea,sea,c,SenseObject,0
",",",",s,,0
the,the,s,,0
bryne,bryne,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
tears,tears,c,Sad,0
",",",",s,,0
the,the,s,,0
tears,tears,c,Sad,0
",",",",s,,0
the,the,s,,0
bryne,bryne,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
sea,sea,c,SenseObject,0
.,.,s,Question,0
Why,why,s,Question,1
may,may,s,Question,0
they,they,n,Question,1
not,not,s,DenyDisclaim,0
all,all,s,DenyDisclaim,1
three,three,s,Numbers,0
thus,thus,s,ReasonForward,0
dashing,dashing,c,Motions,0
",",",",s,,0
soaking,soaking,c,SenseProperty,0
",",",",s,,0
soucing,soucing,s,UNRECOGNIZED,0
lie,lie,c,Motions,0
?,?,s,Question,0
It,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
martial,martial,s,AbstractConcepts,0
word,word,c,LangRef,0
.,.,s,,0
I,i,s,FirstPer,0
use,use,n,ReportingEvents,0
it,it,s,,0
often,often,s,RecurringEvents,0
my,my,s,FirstPer,0
self,self,c,SubjectivePercept,0
",",",",s,,0
I,i,s,FirstPer,0
tell,tell,s,,0
thee,thee,nnn,DirectAddress,0
I,i,s,SelfDisclosure,0
too,too,s,SelfDisclosure,1
often,often,s,RecurringEvents,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
tell,tell,s,Citations,0
me,me,s,Citations,1
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
a,a,s,ReportingEvents,2
souse,souse,s,SenseProperty,0
on,on,s,,0
the,the,s,SenseObject,0
ear,ear,c,SenseObject,1
.,.,nnn,,0
Souse,souse,s,SenseProperty,0
not,not,c,DenyDisclaim,0
",",",",s,,0
etc,etc,c,AbstractConcepts,0
.,.,s,AbstractConcepts,1
Fit,fit,c,ReportingEvents,0
.,.,s,,0
wondrous,wondrous,s,Curiosity,0
fit,fit,c,ReportingEvents,0
",",",",s,,0
as,as,s,,0
my,my,s,FirstPer,0
persumed,persumed,s,UNRECOGNIZED,0
glove,glove,s,SenseObject,0
for,for,s,,0
my,my,s,FirstPer,0
sweethand,sweethand,c,UNRECOGNIZED,0
.,.,s,,0
It,it,n,,0
she,she,s,PersonPronoun,0
wept,wept,s,Sad,0
for,for,s,Sad,1
sorrow,sorrow,s,Sad,0
before,before,c,Sequence,0
",",",",s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
now,now,s,Immediacy,0
make,make,s,ReportingEvents,0
her,her,s,PersonPronoun,0
weep,weep,s,Sad,0
for,for,s,Sad,1
joy,joy,s,Positivity,0
to,to,s,,0
hear,hear,s,DirectAddress,0
this,this,n,DirectAddress,1
eloquence,eloquence,nnn,StandardsPos,0
But,but,s,Resistance,0
my,my,s,FirstPer,0
Masters,masters,c,StandardsPos,0
",",",",s,,0
you,you,s,SceneShift,0
leave,leave,s,SceneShift,1
the,the,s,SceneShift,2
poor,poor,s,Negativity,0
Monkey,monkey,s,SenseObject,0
too,too,s,Negativity,0
long,long,s,Negativity,1
in,in,s,Negativity,0
distress,distress,c,Negativity,1
.,.,s,,0
Heelle,heelle,s,UNRECOGNIZED,0
dye,dye,n,SenseObject,0
o'th,o'th,s,UNRECOGNIZED,0
Mumpes,mumpes,c,UNRECOGNIZED,0
",",",",s,,0
unless,unless,s,Contingency,0
we,we,s,,0
relieve,relieve,s,Reassure,0
him,him,s,PersonPronoun,0
the,the,s,,0
sooner,sooner,nnn,Comparison,0
It,it,s,ConfirmedThght,0
Is,is,s,ConfirmedThght,1
