Heaven,heaven,s,Positivity,0
",",",",s,,0
draw,draw,s,Motions,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
side,side,s,SubjectivePercept,0
with,with,s,SubjectivePercept,1
you,you,nnn,DirectAddress,0
If,if,s,Contingency,0
I,i,s,Anger,0
disdain,disdain,s,Anger,1
to,to,s,,0
draw,draw,c,Motions,0
",",",",s,,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
that,that,s,DenyDisclaim,3
I,i,s,Fear,0
fear,fear,s,Fear,1
your,your,s,DirectAddress,0
base,base,s,AbstractConcepts,0
and,and,s,,0
Cowardly,cowardly,s,Anger,0
force,force,c,,0
",",",",s,Resistance,0
but,but,n,Resistance,1
for,for,s,,0
the,the,s,,0
respect,respect,s,StandardsPos,0
I,i,s,FirstPer,0
bear,bear,s,SenseObject,0
you,you,s,DirectAddress,0
as,as,s,,0
Magistrates,magistrates,c,CommonAuthorities,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
I,i,s,FirstPer,0
leave,leave,s,,0
you,you,s,DirectAddress,0
--,--,nnn,,0
An,an,s,Negativity,0
Arrant,arrant,s,Negativity,1
Coward,coward,s,Anger,0
Gad,gad,s,Positivity,0
zoors,zoors,c,UNRECOGNIZED,0
.,.,nnn,,0
A,a,s,Negativity,0
mere,mere,s,Negativity,1
paultroon,paultroon,c,UNRECOGNIZED,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
scorn,scorn,s,Negative_Relation,0
to,to,s,Negative_Relation,1
drink,drink,s,Motions,0
in's,in's,s,UNRECOGNIZED,0
Company,company,c,AbstractConcepts,0
.,.,nnn,,0
Stand,stand,s,AbstractConcepts,0
--,--,s,,0
stand,stand,s,AbstractConcepts,0
--,--,s,,0
and,and,s,,0
hear,hear,s,SenseProperty,0
the,the,s,SenseProperty,1
word,word,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Command,command,s,AbstractConcepts,2
--,--,s,,0
do,do,s,Intensity,0
ye,ye,s,OralCues,0
see,see,s,DirectAddress,0
you,you,s,DirectAddress,1
Cops,cops,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
that,that,n,,0
Ditch,ditch,s,SenseObject,0
that,that,s,,0
runs,runs,s,Motions,0
along,along,s,Motions,1
Major,major,s,AbstractConcepts,0
Dullmans,dullmans,s,UNRECOGNIZED,0
Plantation,plantation,nnn,SenseObject,0
We,we,s,,0
do,do,c,GenericEvents,0
.,.,nnn,GenericEvents,1
Place,place,s,MoveBody,0
your,your,s,MoveBody,1
Men,men,s,PersonProperty,0
there,there,c,SpaceRelation,0
",",",",s,SpaceRelation,1
and,and,s,,0
lie,lie,s,SpaceRelation,0
Flat,flat,s,SpaceRelation,1
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
Bellies,bellies,c,Motions,0
",",",",s,TimeDuration,0
and,and,s,TimeDuration,1
when,when,s,TimeDuration,2
Bacon,bacon,s,SenseObject,0
comes,comes,s,ReportingEvents,0
(,(,c,,0
if,if,n,Contingency,0
alone,alone,c,SpaceRelation,0
),),s,,0
seize,seize,s,Intensity,0
him,him,s,PersonPronoun,0
dy,dy,c,UNRECOGNIZED,0
',',s,,0
see,see,nnn,,0
Observe,observe,s,Curiosity,0
the,the,s,Curiosity,1
Command,command,s,CommonAuthorities,0
now,now,c,Updates,0
",",",",s,Updates,1
(,(,c,,0
if,if,s,Contingency,0
alone,alone,c,SpaceRelation,0
),),s,,0
for,for,s,ReasonForward,0
we,we,s,ReasonForward,1
are,are,s,ReasonForward,2
not,not,s,DenyDisclaim,0
for,for,s,,0
bloud-^ned,bloud-^ned,c,UNRECOGNIZED,0
.,.,nnn,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
warrant,warrant,s,CommonAuthorities,0
you,you,s,DirectAddress,0
for,for,s,DirectAddress,1
our,our,s,Inclusive,0
Parts,parts,c,AbstractConcepts,0
.,.,nnn,,0
Now,now,s,Immediacy,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
Ambusht,ambusht,s,UNRECOGNIZED,0
our,our,s,Inclusive,0
men,men,c,PersonProperty,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
light,light,s,SenseProperty,0
our,our,s,Inclusive,0
Pipes,pipes,s,SenseObject,0
and,and,s,,0
sit,sit,s,SpaceRelation,0
down,down,s,SpaceRelation,1
and,and,s,,0
take,take,s,ReportingEvents,0
an,an,n,ReportingEvents,1
Encouraging,encouraging,s,Positivity,0
dram,dram,s,AbstractConcepts,0
of,of,s,,0
the,the,s,SenseObject,0
Bottle,bottle,nnn,SenseObject,1
Thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,Negativity,0
Knave,knave,s,Negativity,1
and,and,s,,0
have,have,s,,0
Emptyed,emptyed,s,UNRECOGNIZED,0
half,half,s,SenseObject,0
the,the,s,SenseObject,1
Bottle,bottle,s,Negativity,0
in,in,s,Negativity,1
thy,thy,s,DirectAddress,0
Leathern,leathern,s,SenseProperty,0
Pockets,pockets,c,SenseObject,0
",",",",s,Resistance,0
but,but,n,Resistance,1
come,come,s,SceneShift,0
here,here,s,SceneShift,1
is,is,s,ReportingStates,0
young,young,s,SenseProperty,0
Fright-all's,fright-all's,s,UNRECOGNIZED,0
health,health,nnn,StandardsPos,0
What,what,c,,0
",",",",s,,0
wilt,wilt,s,SenseProperty,0
drink,drink,s,Motions,0
a,a,s,PersonProperty,0
man's,man's,s,PersonProperty,1
health,health,s,StandardsPos,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
going,going,s,DirectAddress,2
to,to,s,DirectAddress,3
hang,hang,c,SpaceRelation,0
?,?,nnn,Question,0
It,it,s,,0
Is,is,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
one,one,s,Numbers,0
for,for,s,Specifiers,0
that,that,c,Specifiers,1
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
drink,drink,s,Motions,0
his,his,s,PersonPronoun,0
health,health,s,StandardsPos,0
first,first,c,Sequence,0
",",",",s,Sequence,1
and,and,s,,0
hang,hang,s,SpaceRelation,0
him,him,s,PersonPronoun,0
afterward,afterward,c,Sequence,0
",",",",n,,0
and,and,s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
pledge,pledge,s,Promise,0
me,me,s,FirstPer,0
de,de,s,AbstractConcepts,0
see,see,c,,0
",",",",s,,0
and,and,s,,0
though,though,s,Concessive,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
under,under,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Gallows,gallows,nnn,Negativity,0
You,you,s,DirectAddress,0
Are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
Traitor,traitor,s,StandardsNeg,0
for,for,s,,0
saying,saying,s,Citations,0
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
and,and,s,,0
I,i,s,FirstPer,0
defy,defy,s,Resistance,0
thee,thee,c,DirectAddress,0
.,.,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,ReasonForward,0
since,since,s,ReasonForward,1
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
come,come,s,ReportingEvents,0
out,out,s,ReportingEvents,1
like,like,s,SubjectivePercept,0
Loving,loving,s,Positivity,0
Brothers,brothers,s,PersonProperty,0
to,to,s,,0
hang,hang,s,SpaceRelation,0
the,the,s,CommonAuthorities,0
General,general,c,CommonAuthorities,1
",",",",s,,0
let,let,s,DirectAddress,0
us,us,n,DirectAddress,1
not,not,s,DenyDisclaim,0
fall,fall,s,Motions,0
out,out,s,Motions,1
among,among,s,Inclusive,0
our,our,s,Inclusive,1
selves,selves,c,SubjectivePercept,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
so,so,s,ReasonForward,2
here,here,s,Immediacy,0
is,is,s,Immediacy,1
to,to,s,DirectAddress,0
you,you,nnn,DirectAddress,1
Prithee,prithee,s,DirectAddress,0
Brother,brother,s,PersonProperty,0
Whiff,whiff,c,Motions,0
",",",",s,,0
do,do,s,Resistance,0
not,not,s,Resistance,1
be,be,s,Resistance,2
so,so,s,Resistance,3
Villainous,villainous,s,StandardsNeg,0
a,a,s,Negative_Relation,0
Coward,coward,c,Negative_Relation,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
I,i,s,ReasonForward,2
hate,hate,s,Negativity,0
a,a,s,Negative_Relation,0
Coward,coward,c,Negative_Relation,1
.,.,nnn,,0
Nay,nay,s,OralCues,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
that,that,s,DenyDisclaim,3
--,--,s,,0
But,but,s,Resistance,0
my,my,s,FirstPer,0
Whiff,whiff,c,Motions,0
",",",",s,,0
my,my,s,FirstPer,0
Nancy,nancy,s,PersonProperty,0
dreamt,dreamt,s,SubjectivePercept,0
to,to,s,,0
night,night,s,,0
she,she,s,PersonPronoun,0
saw,saw,s,SpaceRelation,0
me,me,s,SpaceRelation,1
hanged,hanged,c,SpaceRelation,0
.,.,nnn,,0
',',c,,0
Twas,twas,s,ProjectBack,0
a,a,s,,0
Cowardly,cowardly,s,Anger,0
Dream,dream,c,PrivateThinking,0
",",",",s,,0
think,think,s,PrivateThinking,0
no,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
on,on,s,SpaceRelation,0
it,it,c,SpaceRelation,1
",",",",s,Resistance,0
but,but,s,Resistance,1
as,as,s,,0
dreams,dreams,s,SubjectivePercept,0
are,are,s,ReportingStates,0
Expounded,expounded,s,Authoritative_Citation,0
by,by,n,Specifiers,0
Contraries,contraries,c,Specifiers,1
",",",",s,,0
thou,thou,s,DirectAddress,0
shall,shall,s,ProjectAhead,0
hang,hang,s,SpaceRelation,0
the,the,s,CommonAuthorities,0
General,general,nnn,CommonAuthorities,1
Ay,ay,s,OralCues,0
--,--,s,,0
but,but,s,Resistance,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
my,my,s,FirstPer,0
friend,friend,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
owe,owe,s,SelfDisclosure,1
him,him,s,PersonPronoun,0
at,at,s,Immediacy,0
this,this,s,Immediacy,1
time,time,s,Immediacy,2
a,a,s,,0
hundred,hundred,s,Numbers,0
Pounds,pounds,s,Motions,0
of,of,n,,0
Tobacco,tobacco,nnn,SenseObject,0
Nay,nay,c,OralCues,0
",",",",s,,0
then,then,s,Sequence,0
I,i,s,Sequence,1
m,m,s,LangRef,0
sure,sure,s,Confidence,0
thoud'st,thoud'st,s,UNRECOGNIZED,0
hang,hang,s,SpaceRelation,0
him,him,s,PersonPronoun,0
if,if,s,Contingency,0
he,he,s,Contingency,1
were,were,s,Contingency,2
thy,thy,s,DirectAddress,0
brother,brother,c,PersonProperty,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
hark,hark,s,Immediacy,0
--,--,s,,0
I,i,s,SelfDisclosure,0
think,think,s,SelfDisclosure,1
I,i,s,FirstPer,0
hear,hear,s,SenseProperty,0
the,the,s,SenseProperty,1
Neighing,neighing,s,SenseProperty,0
of,of,s,,0
horses,horses,c,SenseObject,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
hide,hide,s,ReportingEvents,0
our,our,n,Inclusive,0
selves,selves,c,SubjectivePercept,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
if,if,s,Contingency,0
we,we,s,,0
stay,stay,s,SpaceRelation,0
here,here,c,SpaceRelation,1
",",",",s,,0
we,we,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
be,be,s,ReportingStates,0
Mawl'd,mawl'd,s,UNRECOGNIZED,0
damnably,damnably,nnn,Anger,0
Let,let,s,ReportingEvents,0
the,the,s,ReportingEvents,1
Groom,groom,s,PersonProperty,0
lead,lead,s,,0
the,the,s,SenseObject,0
Horses,horses,s,SenseObject,1
over,over,s,SpaceRelation,0
the,the,s,SpaceRelation,1
Sevana,sevana,s,UNRECOGNIZED,0
we,we,s,,0
will,will,s,PredictedFuture,0
walk,walk,s,Motions,0
it,it,s,,0
on,on,s,Motions,0
Foot,foot,c,Motions,1
",",",",s,,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,n,DenyDisclaim,2
a,a,s,,0
quarter,quarter,s,,0
of,of,s,,0
a,a,s,,0
Mile,mile,s,SpaceRelation,0
to,to,s,SceneShift,0
the,the,s,SceneShift,1
Town,town,c,SceneShift,2
;,;,s,,0
and,and,s,Immediacy,0
here,here,s,Immediacy,1
the,the,s,SpaceRelation,0
Air,air,s,SpaceRelation,1
is,is,s,ReportingStates,0
cool,cool,nnn,ReportingEvents,0
The,the,s,ReportingEvents,1
Breazes,breazes,s,UNRECOGNIZED,0
about,about,s,Immediacy,0
this,this,s,Immediacy,1
time,time,s,TimeDuration,0
of,of,s,TimeDuration,1
the,the,s,TimeDuration,0
day,day,s,TimeDuration,1
begin,begin,s,Sequence,0
to,to,s,Sequence,1
take,take,s,Responsibility,0
Wing,wing,s,Responsibility,1
and,and,s,,0
fan,fan,s,SenseObject,0
refreshment,refreshment,n,Positivity,0
to,to,s,,0
the,the,s,SenseObject,0
Trees,trees,s,SenseObject,1
and,and,s,,0
Flowers,flowers,nnn,SenseObject,0
And,and,s,,0
at,at,s,,0
these,these,s,Immediacy,0
hours,hours,s,TimeDuration,0
how,how,s,,0
fragrant,fragrant,s,Positivity,0
are,are,s,ReportingStates,0
the,the,s,ReportingStates,1
Groves,groves,c,SenseObject,0
:,:,nnn,,0
The,the,s,CommonAuthorities,0
Country's,country's,s,CommonAuthorities,1
well,well,c,OralCues,0
",",",",s,OralCues,1
were,were,s,ProjectBack,0
but,but,s,Resistance,0
the,the,s,PersonProperty,0
People,people,s,PersonProperty,1
so,so,c,AbstractConcepts,0
",",",",nnn,AbstractConcepts,1
But,but,s,Resistance,0
come,come,s,ReportingEvents,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
on,on,s,,0
--,--,nnn,,0
There,there,s,,0
Boys,boys,s,PersonProperty,0
--,--,nnn,,0
Hah,hah,c,OralCues,0
!,!,s,,0
Ambush,ambush,s,Negative_Relation,0
--,--,nnn,,0
So,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
so,so,c,AbstractConcepts,0
",",",",s,AbstractConcepts,1
he,he,s,Updates,0
is,is,s,Updates,1
taken,taken,nn,ProjectBack,0
Now,now,s,Immediacy,0
we,we,s,,0
may,may,s,Contingency,0
venture,venture,s,SceneShift,0
out,out,c,SceneShift,1
.,.,nnn,Resistance,0
But,but,s,Resistance,1
are,are,s,Resistance,2
you,you,s,DirectAddress,0
sure,sure,s,Confidence,0
he,he,s,Updates,0
is,is,s,Updates,1
taken,taken,c,ProjectBack,0
?,?,nnn,Question,0
Sure,sure,s,Confidence,0
cannot,cannot,s,DenyDisclaim,0
you,you,s,DirectAddress,0
believe,believe,s,PrivateThinking,0
your,your,s,DirectAddress,0
Eyes,eyes,c,SenseObject,0
",",",",s,,0
come,come,s,ReportingEvents,0
forth,forth,c,ReportingEvents,1
",",",",s,,0
I,i,s,FirstPer,0
hate,hate,s,Negativity,0
a,a,s,Negative_Relation,0
Coward,coward,s,Negative_Relation,1
--,--,s,,0
Oh,oh,s,OralCues,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
have,have,n,Question,0
we,we,s,Question,1
caught,caught,s,ReportingEvents,0
your,your,s,DirectAddress,0
Mightiness,mightiness,nnn,StandardsPos,0
Are,are,s,DirectAddress,0
you,you,s,DirectAddress,1
the,the,s,CommunicatorRole,0
Authors,authors,s,CommunicatorRole,1
of,of,s,Specifiers,0
this,this,s,Specifiers,1
Valliant,valliant,s,UNRECOGNIZED,0
Act,act,c,,0
?,?,s,Question,0
None,none,s,DenyDisclaim,0
but,but,s,Resistance,0
such,such,s,Intensity,0
Villainous,villainous,s,StandardsNeg,0
Cowards,cowards,n,Anger,0
dare,dare,s,SubjectivePercept,0
have,have,s,,0
attempted,attempted,s,ProjectAhead,0
it,it,nnn,,0
Stop,stop,s,Resistance,0
his,his,s,PersonPronoun,0
railing,railing,s,SenseObject,0
tongue,tongue,c,SenseObject,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
rail,rail,c,SenseObject,0
",",",",s,,0
let,let,s,ReportingEvents,0
him,him,s,ReportingEvents,1
rail,rail,s,SenseObject,0
now,now,s,Immediacy,0
his,his,s,SenseObject,0
hands,hands,s,SenseObject,1
are,are,s,ReportingStates,0
tied,tied,c,ReportingStates,0
",",",",s,ReportingStates,1
ha,ha,c,OralCues,0
",",",",s,,0
ha,ha,c,OralCues,0
",",",",s,,0
Why,why,s,Curiosity,0
good,good,n,Curiosity,1
General,general,s,AbstractConcepts,0
Fright-all,fright-all,c,UNRECOGNIZED,0
",",",",s,,0
what,what,s,ProjectBack,0
was,was,s,ProjectBack,1
no,no,s,DenyDisclaim,0
body,body,s,SenseObject,0
able,able,s,StandardsPos,0
do,do,s,DirectAddress,0
you,you,s,DirectAddress,1
think,think,s,ProjectAhead,0
to,to,s,ProjectAhead,1
tame,tame,s,AbstractConcepts,0
the,the,s,,0
Roaring,roaring,s,Motions,0
Lion,lion,nnn,SenseObject,0
You,you,s,Confidence,0
Will,will,s,Confidence,1
be,be,s,Confidence,2
hanged,hanged,s,Negativity,0
for,for,s,Negativity,1
this,this,c,,0
?,?,nnn,Question,0
Come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
away,away,s,,0
with,with,s,,0
him,him,s,PersonPronoun,0
to,to,s,,0
the,the,s,Sequence,0
next,next,s,Sequence,1
Tree,tree,c,SenseObject,0
.,.,nnn,Question,0
What,what,s,Question,1
mean,mean,s,,0
you,you,s,DirectAddress,0
Villains,villains,c,Negativity,0
?,?,nnn,Question,0
Only,only,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
hang,hang,s,DirectAddress,0
your,your,s,DirectAddress,1
Honor,honor,s,StandardsPos,0
a,a,s,SubjectivePercept,0
little,little,c,SubjectivePercept,1
",",",",s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
all,all,c,Inclusive,0
.,.,s,Inclusive,1
We,we,s,,0
Will,will,s,PredictedFuture,0
teach,teach,s,ReportingEvents,0
you,you,s,DirectAddress,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
to,to,s,,0
serve,serve,n,ReportingEvents,0
your,your,s,DirectAddress,0
Country,country,s,AbstractConcepts,0
against,against,s,,0
Law,law,nnn,AbstractConcepts,0
Hah,hah,s,OralCues,0
--,--,s,,0
My,my,s,FirstPer,0
General,general,s,AbstractConcepts,0
betrayed,betrayed,s,Anger,0
--,--,s,,0
this,this,s,,0
I,i,s,FirstPer,0
suspected,suspected,c,Negativity,0
.,.,nnn,Question,0
Did,did,s,Question,1
not,not,s,DenyDisclaim,0
the,the,s,DenyDisclaim,1
General,general,s,AbstractConcepts,0
tell,tell,s,DirectAddress,0
you,you,s,DirectAddress,1
Rogues,rogues,c,Negativity,0
",",",",s,,0
you,you,s,DirectAddress,0
would,would,s,DirectAddress,1
be,be,s,ReportingStates,0
all,all,s,,0
hanged,hanged,c,SpaceRelation,0
?,?,nnn,Question,0
Oh,oh,s,OralCues,0
Nancy,nancy,c,PersonProperty,0
",",",",s,,0
Nancy,nancy,c,PersonProperty,0
",",",",s,,0
how,how,s,,0
Prophetic,prophetic,s,ProjectAhead,0
are,are,s,ReportingStates,0
thy,thy,s,DirectAddress,0
Dreams,dreams,c,SubjectivePercept,0
?,?,nnn,Question,0
Come,come,s,ReportingEvents,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
on,on,s,,0
--,--,nnn,,0
God's,god's,s,AbstractConcepts,0
Death,death,s,Negativity,0
what,what,s,,0
mean,mean,s,,0
you,you,s,DirectAddress,0
Sir,sir,c,PersonProperty,0
?,?,nnn,Question,0
As,as,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
designed,designed,s,ReportingEvents,0
--,--,s,,0
to,to,s,,0
present,present,s,,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
to,to,s,,0
the,the,s,,0
Council,council,c,CommonAuthorities,0
:,:,nnn,,0
By,by,s,,0
Heavens,heavens,s,Positivity,0
we,we,s,,0
will,will,s,PredictedFuture,0
follow,follow,s,,0
then,then,s,TimeShift,0
to,to,s,TimeShift,1
save,save,s,DirectAddress,0
you,you,s,DirectAddress,1
from,from,s,,0
their,their,s,PersonPronoun,0
Treachery,treachery,s,Anger,0
',',c,,0
twas,twas,s,ProjectBack,0
this,this,s,,0
that,that,n,,0
has,has,s,,0
befallen,befallen,s,Negativity,0
you,you,s,DirectAddress,0
that,that,s,,0
I,i,s,FirstPer,0
feared,feared,c,Fear,0
",",",",s,Aside,0
which,which,s,Aside,1
made,made,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
distance,distance,s,SpaceRelation,2
follow,follow,s,DirectAddress,0
you,you,nnn,DirectAddress,1
Follow,follow,s,,0
me,me,s,FirstPer,0
still,still,c,Updates,0
",",",",s,Resistance,0
but,but,s,Resistance,1
still,still,s,Updates,0
at,at,s,,0
such,such,s,Specifiers,0
a,a,s,Specifiers,1
distance,distance,s,AbstractConcepts,0
as,as,s,DirectAddress,0
your,your,s,DirectAddress,1
Aids,aids,s,Positivity,0
may,may,s,Contingency,0
be,be,s,Contingency,1
assisting,assisting,s,StandardsPos,0
on,on,n,Generalization,0
all,all,s,Generalization,1
occasion,occasion,s,AbstractConcepts,0
--,--,s,,0
Fearless,fearless,s,StandardsPos,0
go,go,s,SceneShift,0
back,back,s,SceneShift,1
and,and,s,,0
bring,bring,s,DirectAddress,0
your,your,s,DirectAddress,1
Regiment,regiment,s,PersonProperty,0
down,down,c,,0
",",",",s,,0
and,and,s,,0
Daring,daring,s,SubjectivePercept,0
let,let,n,ReportingEvents,0
your,your,s,DirectAddress,0
Sergeant,sergeant,s,PersonProperty,0
with,with,s,,0
his,his,s,PersonPronoun,0
Party,party,s,GenericEvents,0
Guard,guard,s,Resistance,0
these,these,s,Immediacy,0
Villains,villains,s,Negativity,0
to,to,s,,0
the,the,s,,0
Council,council,nnn,CommonAuthorities,0
A,a,s,,0
Pox,pox,s,StandardsNeg,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
Worships,worships,s,Positivity,0
Plot,plot,c,LangRef,0
;,;,nnn,,0
A,a,s,,0
Pox,pox,s,StandardsNeg,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
forwardness,forwardness,s,SubjectivePercept,0
to,to,s,,0
come,come,s,ReportingEvents,0
out,out,s,ReportingEvents,1
of,of,s,ReportingEvents,2
the,the,s,ReportingEvents,3
hedge,hedge,c,Uncertainty,0
.,.,nnn,,0
You,you,s,DirectAddress,0
heard,heard,s,Updates,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Dunce's,dunce's,s,,0
opinion,opinion,s,SubjectivePercept,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,,0
concerning,concerning,s,Specifiers,0
Bacon's,bacon's,s,UNRECOGNIZED,0
coming,coming,s,SceneShift,0
upon,upon,s,SceneShift,1
our,our,n,Inclusive,0
Invitation,invitation,c,Positivity,0
.,.,s,,0
He,he,s,PersonPronoun,0
believes,believes,s,PrivateThinking,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
come,come,c,PredictedFuture,1
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,Resistance,0
rather,rather,s,Resistance,1
think,think,c,PrivateThinking,0
",",",",s,Concessive,0
though,though,s,Concessive,1
he,he,s,PersonPronoun,0
be,be,s,ReportingStates,0
himself,himself,n,PersonPronoun,0
undaunted,undaunted,c,Confidence,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
the,the,s,,0
persuasions,persuasions,s,SubjectivePercept,0
of,of,s,,0
his,his,s,PersonPronoun,0
two,two,s,Numbers,0
Lieutenant-Generalls,lieutenant-generalls,c,UNRECOGNIZED,0
",",",",s,,0
Daring,daring,s,SubjectivePercept,0
and,and,n,,0
Fearless,fearless,s,StandardsPos,0
may,may,s,Contingency,0
prevent,prevent,s,Resistance,0
him,him,c,Resistance,1
",",",",s,,0
--,--,s,,0
Colonel,colonel,c,PersonProperty,0
",",",",s,,0
have,have,s,DirectAddress,0
you,you,s,DirectAddress,1
ordered,ordered,s,,0
our,our,s,Inclusive,0
Men,men,s,PersonProperty,0
to,to,s,ProjectAhead,0
be,be,s,ProjectAhead,1
in,in,s,ProjectAhead,2
Arms,arms,nnn,SenseObject,0
I,i,s,SelfDisclosure,0
have,have,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
they,they,s,,0
will,will,s,PredictedFuture,0
attend,attend,s,SpaceRelation,0
further,further,s,AbstractConcepts,0
order,order,s,AbstractConcepts,0
on,on,s,,0
the,the,s,,0
Sevana,sevana,c,UNRECOGNIZED,0
:,:,nnn,Question,0
May,may,s,Question,1
it,it,s,,0
please,please,s,Positivity,0
your,your,s,DirectAddress,0
Honors,honors,c,StandardsPos,0
",",",",s,,0
Bacon,bacon,s,SenseObject,0
is,is,s,ProjectAhead,0
on,on,s,ProjectAhead,1
his,his,s,ProjectAhead,2
way,way,c,ProjectAhead,3
",",",",s,,0
he,he,s,PersonPronoun,0
comes,comes,s,ReportingEvents,0
unattended,unattended,s,SpaceRelation,0
by,by,s,Uncertainty,0
any,any,n,Uncertainty,1
but,but,s,Resistance,0
his,his,s,PersonPronoun,0
Footmen,footmen,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
Coll,coll,c,SenseObject,0
.,.,s,,0
Fearless,fearless,nnn,StandardsPos,0
Who,who,s,Question,0
is,is,s,Question,1
this,this,s,,0
Fellow,fellow,c,PersonProperty,0
?,?,nnn,Question,0
A,a,s,SenseObject,0
spy,spy,s,SenseObject,1
I,i,s,FirstPer,0
sent,sent,s,SceneShift,0
to,to,s,SceneShift,1
watch,watch,s,,0
Bacon's,bacon's,s,UNRECOGNIZED,0
Motions,motions,c,Motions,0
.,.,nnn,Resistance,0
But,but,s,Resistance,1
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
Company,company,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Soldiers,soldiers,s,PersonProperty,0
in,in,s,Negativity,0
Ambush,ambush,s,Negativity,1
on,on,s,SpaceRelation,0
this,this,s,SpaceRelation,1
side,side,s,SpaceRelation,2
of,of,s,,0
the,the,s,,0
Sevana,sevana,s,UNRECOGNIZED,0
to,to,n,,0
seize,seize,s,Intensity,0
him,him,s,PersonPronoun,0
as,as,s,TimeDuration,0
he,he,s,TimeDuration,1
passes,passes,s,Motions,0
by,by,nnn,Motions,1
That,that,s,Specifiers,0
Is,is,s,Specifiers,1
by,by,s,,0
no,no,s,DenyDisclaim,0
order,order,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
the,the,s,,0
Council,council,c,CommonAuthorities,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
no,no,c,OralCues,0
",",",",s,OralCues,1
no,no,s,DenyDisclaim,0
order,order,c,AbstractConcepts,0
;,;,nnn,,0
Nay,nay,c,OralCues,0
",",",",s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
a,a,s,Positivity,0
good,good,s,Positivity,1
