BEfore,before,s,Sequence,0
know,know,s,DirectAddress,1
my,my,s,FirstPer,0
directions,directions,c,AbstractConcepts,0
.,.,n,Resistance,0
But,but,c,Resistance,1
",",",",s,,0
one,one,s,Numbers,0
at,at,s,Immediacy,0
once,once,c,Immediacy,1
",",",",s,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
you,you,s,DirectAddress,0
--,--,n,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Plush,plush,s,SenseProperty,0
has,has,s,Sequence,0
the,the,s,Sequence,1
start,start,s,Sequence,2
of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
Gentlemen,gentlemen,c,Positivity,0
.,.,nn,,0
We,we,s,Insist,0
cannot,cannot,s,Insist,1
help,help,s,Positivity,0
it,it,c,,0
",",",",s,,0
worthy,worthy,s,StandardsPos,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
William,william,c,PersonProperty,0
.,.,nnn,Imperative,0
Hope,hope,s,Imperative,1
well,well,c,OralCues,0
",",",",s,OralCues,1
and,and,s,,0
have,have,s,,0
well,well,c,StandardsPos,0
.,.,s,StandardsPos,1
--,--,n,,0
The,the,s,CommonAuthorities,0
motto,motto,s,CommonAuthorities,1
of,of,s,,0
mine,mine,s,FirstPer,0
Arms,arms,c,SenseObject,0
",",",",s,,0
if,if,s,Contingency,0
ever,ever,s,Contingency,1
I,i,s,FirstPer,0
lyve,lyve,c,UNRECOGNIZED,0
",",",",s,,0
to,to,n,GenericEvents,0
Be,be,s,GenericEvents,1
Knighted,knighted,s,StandardsPos,0
--,--,s,Aside,0
which,which,c,Aside,1
",",",",s,,0
If,if,c,Contingency,0
",",",",s,,0
my,my,s,Autobio,0
father,father,c,Autobio,1
",",",",s,,0
--,--,s,,0
would,would,s,ProjectBack,0
but,but,s,Resistance,0
die,die,s,AbstractConcepts,0
once,once,c,TimeShift,0
.,.,nn,,0
You,you,s,DirectAddress,0
would,would,s,DirectAddress,1
be,be,s,ReportingStates,0
a,a,s,ReportingStates,1
Knight,knight,s,PersonProperty,0
in,in,s,,0
foolio,foolio,c,UNRECOGNIZED,0
.,.,nnn,,0
She,she,s,Neutral_Attribution,0
shakes,shakes,s,Neutral_Attribution,1
her,her,s,PersonPronoun,0
head,head,c,SenseObject,0
;,;,s,,0
--,--,s,,0
What,what,s,Question,0
does,does,s,Question,1
she,she,s,PersonPronoun,0
mean,mean,s,Metadiscourse,0
by,by,s,Metadiscourse,1
that,that,c,Metadiscourse,2
?,?,nnn,Question,0
To,to,s,,0
hear,hear,s,SpaceRelation,0
him,him,s,PersonPronoun,0
talk,talk,c,ReportingEvents,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
like,like,c,SubjectivePercept,0
",",",",s,,0
a,a,s,,0
humorous,humorous,s,Positivity,0
Coxcombe,coxcombe,c,UNRECOGNIZED,0
!,!,n,,0
She,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
shook,shook,s,Narrative_Verbs,0
him,him,s,Narrative_Verbs,1
off,off,c,,0
",",",",s,,0
already,already,c,Updates,0
.,.,nn,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
try,try,s,Metadiscourse,2
my,my,s,FirstPer,0
entertainment,entertainment,nnn,Positivity,0
Do,do,c,Intensity,0
*,*,s,,0
sir,sir,c,PersonProperty,0
",",",",s,,0
--,--,s,,0
to,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
.,.,nnn,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
have,have,s,,0
my,my,s,FirstPer,0
Turn,turn,c,,0
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
anon,anon,c,ProjectAhead,0
*,*,nnn,,0
',',c,,0
Twere,twere,s,UNRECOGNIZED,0
a,a,s,Intensity,0
very,very,s,Intensity,1
ill,ill,s,StandardsNeg,0
turn,turn,c,StandardsNeg,1
",",",",s,,0
an,an,s,,0
you,you,s,Insist,0
should,should,s,Insist,1
not,not,c,DenyDisclaim,0
.,.,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
the,the,s,ReportingStates,2
man,man,c,PersonProperty,0
;,;,s,,0
--,--,s,,0
see,see,s,Curiosity,0
how,how,s,Curiosity,1
she,she,s,PersonPronoun,0
smiles,smiles,s,Positivity,0
upon,upon,s,Positivity,1
him,him,c,PersonPronoun,0
!,!,nnn,,0
No,no,c,OralCues,0
",",",",s,OralCues,1
h^res,h^res,s,UNRECOGNIZED,0
the,the,s,PersonProperty,0
man,man,c,PersonProperty,1
;,;,s,,0
--,--,n,,0
See,see,s,Curiosity,0
how,how,s,Curiosity,1
she,she,s,Neutral_Attribution,0
points,points,c,Neutral_Attribution,1
",",",",s,,0
at,at,s,SpaceRelation,0
you,you,s,SpaceRelation,1
sir,sir,c,PersonProperty,0
.,.,nn,,0
She,she,s,Neutral_Attribution,0
points,points,s,Neutral_Attribution,1
at,at,s,SpaceRelation,0
me,me,s,SpaceRelation,1
indeed,indeed,c,Intensity,0
:,:,s,,0
but,but,s,Resistance,0
oh,oh,s,OralCues,0
those,those,s,,0
smiles,smiles,c,Positivity,0
!,!,nnn,,0
That,that,s,,0
smiles,smiles,s,Positivity,0
a,a,s,,0
laugh,laugh,c,Positivity,0
;,;,s,,0
--,--,n,,0
A,a,s,,0
scorn,scorn,c,Negative_Relation,0
",",",",s,,0
a,a,s,Negativity,0
mere,mere,s,Negativity,1
derision,derision,c,Negative_Relation,0
.,.,n,DirectAddress,0
Do,do,s,DirectAddress,1
you,you,s,DirectAddress,2
note,note,s,Citations,0
his,his,s,Citations,1
coming,coming,s,ReportingEvents,0
off,off,s,ReportingEvents,1
sir,sir,c,PersonProperty,0
.,.,s,,0
--,--,s,,0
To,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
",",",",s,,0
to,to,s,PersonPronoun,0
her,her,c,PersonPronoun,1
.,.,n,,0
None,none,s,DenyDisclaim,0
sir,sir,c,PersonProperty,0
",",",",s,,0
what,what,s,,0
news,news,c,Updates,0
?,?,nn,Question,0
Nay,nay,s,OralCues,0
I,i,s,FirstPer,0
say,say,s,DenyDisclaim,0
nothing,nothing,c,DenyDisclaim,1
;,;,s,,0
--,--,s,,0
what,what,c,,0
",",",",s,,0
--,--,s,,0
it,it,s,ProjectBack,0
was,was,s,ProjectBack,1
--,--,s,,0
it,it,s,ProjectBack,0
was,was,c,ProjectBack,1
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
what,what,s,DirectAddress,0
say,say,s,DirectAddress,1
you,you,s,DirectAddress,2
sir,sir,c,PersonProperty,0
?,?,nnn,Question,0
What,what,c,,0
",",",",s,DialogCues,0
she,she,s,DialogCues,1
said,said,c,DialogCues,2
",",",",s,,0
--,--,s,,0
she,she,s,Citations,0
said,said,c,Citations,1
.,.,nnn,,0
To,to,s,,0
please,please,s,Positivity,0
you,you,s,DirectAddress,0
sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
she,she,s,ProjectBack,0
had,had,s,ProjectBack,1
sung,sung,s,Motions,0
it,it,c,,0
.,.,nnn,,0
That,that,s,,0
clapping,clapping,s,Motions,0
of,of,s,,0
her,her,s,PersonPronoun,0
hand,hand,c,SenseObject,0
",",",",s,,0
upon,upon,s,Immediacy,0
her,her,s,Immediacy,1
breast,breast,c,PersonProperty,0
",",",",s,,0
I,i,s,FirstPer,0
do,do,s,Negative_Relation,0
not,not,s,Negative_Relation,1
like,like,c,Negative_Relation,2
:,:,s,,0
--,--,n,,0
She,she,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
given,given,s,ReportingStates,0
Me,me,s,FirstPer,0
good,good,s,StandardsPos,0
words,words,c,StandardsPos,1
;,;,s,Resistance,0
but,but,s,Resistance,1
--,--,s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
a,a,s,Specifiers,2
tough,tough,s,Negativity,0
bit,bit,c,ReportingStates,0
",",",",s,ReportingStates,1
--,--,n,,0
OF,of,s,,0
my,my,s,FirstPer,0
stomach,stomach,c,SenseObject,0
.,.,nn,,0
^,^,c,UNRECOGNIZED,0
',',c,,0
ll,ll,s,,0
help,help,s,DirectAddress,0
you,you,s,DirectAddress,1
down,down,s,,0
with,with,s,Specifiers,0
that,that,c,Specifiers,1
;,;,s,,0
--,--,s,,0
her,her,s,PersonPronoun,0
words,words,c,LangRef,0
",",",",s,,0
were,were,s,ProjectBack,0
these,these,n,Immediacy,0
It,it,s,Intensity,0
is,is,s,Intensity,1
very,very,s,Intensity,2
true,true,c,StandardsPos,0
;,;,s,,0
you,you,s,DirectAddress,0
are,are,c,DirectAddress,1
",",",",s,,0
a,a,s,,0
civil,civil,s,CommonAuthorities,0
gentleman,gentleman,c,Positivity,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
one,one,c,Numbers,0
",",",",s,,0
above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
fortunes,fortunes,c,ProjectAhead,0
",",",",s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
seek,seek,c,ProjectAhead,0
:,:,n,,0
I,i,s,Insist,0
must,must,s,Insist,1
protest,protest,s,Resistance,0
you,you,s,DirectAddress,0
are,are,s,DirectAddress,1
sir,sir,c,PersonProperty,0
.,.,s,,0
--,--,s,,0
but,but,s,Resistance,0
when,when,s,Resistance,1
the,the,s,SenseObject,0
heart,heart,s,SenseObject,1
is,is,s,ReportingStates,0
promised,promised,c,ReportingStates,0
",",",",s,ReportingStates,1
and,and,s,,0
the,the,n,,0
Affections,affections,c,Positivity,0
",",",",s,,0
formerly,formerly,s,ProjectBack,0
settled,settled,c,ReportingStates,0
",",",",s,ReportingStates,1
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
no,no,s,DenyDisclaim,2
calling,calling,s,ReportingEvents,0
back,back,c,ReportingEvents,1
.,.,s,,0
--,--,s,,0
These,these,s,ProjectBack,0
were,were,n,ProjectBack,1
Her,her,s,PersonPronoun,0
words,words,s,LangRef,0
believe,believe,s,PrivateThinking,0
me,me,c,FirstPer,0
*,*,s,,0
--,--,n,,0
Did,did,s,Question,0
she,she,s,Question,1
not,not,s,DenyDisclaim,0
shake,shake,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
head,head,s,SubjectivePercept,2
as,as,s,,0
who,who,s,,0
should,should,s,Insist,0
say,say,c,Citations,0
",",",",n,,0
You,you,s,Acknowledge,0
are,are,s,Acknowledge,1
the,the,s,Acknowledge,2
man,man,c,Acknowledge,3
",",",",s,,0
must,must,s,Insist,0
have,have,s,Cause,0
her,her,c,Cause,1
?,?,nn,Question,0
It,it,s,,0
Is,is,s,ReportingStates,0
enough,enough,c,SubjectivePercept,0
.,.,nnn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
must'd,must'd,s,UNRECOGNIZED,0
up,up,s,SpaceRelation,0
in,in,s,SpaceRelation,1
melancholy,melancholy,s,Sad,0
to,to,s,,0
sir,sir,s,PersonProperty,0
--,--,nnn,,0
She,she,s,PersonPronoun,0
gave,gave,s,ReportingEvents,0
me,me,s,ReportingEvents,1
comfortable,comfortable,s,Positivity,0
words,words,c,LangRef,0
;,;,s,,0
--,--,s,,0
but,but,s,Resistance,0
that,that,s,Resistance,1
embrace,embrace,c,Positivity,0
",",",",n,,0
And,and,s,,0
thus,thus,c,ReasonForward,0
",",",",s,,0
her,her,s,PersonPronoun,0
hand,hand,c,SenseObject,0
",",",",s,,0
meeting,meeting,s,SpaceRelation,0
her,her,s,SpaceRelation,1
heart,heart,s,SenseObject,0
so,so,s,,0
often,often,n,RecurringEvents,0
Moves,moves,s,Motions,0
m^,m^,c,UNRECOGNIZED,0
",",",",s,,0
a,a,s,SubjectivePercept,0
little,little,c,SubjectivePercept,1
.,.,nn,SubjectivePercept,2
Then,then,c,Sequence,0
",",",",s,Sequence,1
you,you,s,Sequence,2
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
moved,moved,s,ReportingEvents,0
with,with,s,DenyDisclaim,0
nothing,nothing,c,DenyDisclaim,1
.,.,n,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
tell,tell,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
what,what,s,Citations,0
she,she,s,Citations,1
said,said,c,Citations,2
;,;,s,,0
beseech,beseech,s,Intensity,0
you,you,s,Intensity,1
mark,mark,s,AbstractConcepts,0
me,me,c,FirstPer,0
",",",",s,,0
Sir,sir,s,PersonProperty,0
--,--,s,,0
you,you,s,DirectAddress,0
are,are,n,DirectAddress,1
A,a,s,DirectAddress,2
good,good,s,StandardsPos,0
man,man,c,StandardsPos,1
;,;,s,,0
a,a,s,,0
Citizen,citizen,c,CommonAuthorities,0
;,;,s,,0
--,--,s,,0
Rich,rich,c,Positivity,0
",",",",s,,0
--,--,s,,0
and,and,s,,0
wise,wise,s,StandardsPos,0
--,--,s,,0
though,though,s,Concessive,0
--,--,s,,0
these,these,s,Immediacy,0
three,three,n,Numbers,0
Go,go,s,ReportingEvents,0
seldom,seldom,s,Exceptions,0
together,together,c,Inclusive,0
;,;,s,,0
--,--,n,,0
But,but,c,Resistance,0
",",",",s,Resistance,1
--,--,s,,0
when,when,s,TimeShift,0
they,they,s,TimeShift,1
do,do,s,Intensity,0
--,--,s,,0
it,it,s,,0
is,is,s,ReportingStates,0
an,an,s,ReportingStates,1
Aldermans,aldermans,s,UNRECOGNIZED,0
pace,pace,c,,0
",",",",s,,0
--,--,n,,0
I,i,s,Reassure,0
assure,assure,s,Reassure,1
you,you,s,Reassure,2
--,--,s,,0
Sometimes,sometimes,s,Contingency,0
in,in,s,,0
a,a,s,,0
Livery,livery,s,SenseProperty,0
gown,gown,c,SenseObject,0
;,;,s,Resistance,0
but,but,s,Resistance,1
--,--,s,,0
that,that,s,Specifiers,0
is,is,s,Specifiers,1
but,but,s,Resistance,0
--,--,n,,0
On,on,s,,0
Festival,festival,s,Positivity,0
days,days,c,TimeDuration,0
.,.,s,,0
--,--,s,,0
The,the,s,,0
May,may,s,Contingency,0
den-head,den-head,c,UNRECOGNIZED,0
",",",",s,,0
--,--,s,,0
is,is,s,DirectAddress,0
your,your,s,DirectAddress,1
Aims,aims,c,ProjectAhead,0
",",",",s,,0
--,--,n,,0
In,in,s,DirectAddress,0
your,your,s,DirectAddress,1
Arms,arms,c,SenseObject,0
",",",",s,,0
--,--,s,,0
believe,believe,s,PrivateThinking,0
me,me,c,FirstPer,0
",",",",s,,0
I,i,s,FirstPer,0
wish,wish,s,SubjectivePercept,0
one,one,c,Numbers,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
--,--,s,,0
my,my,s,FirstPer,0
widowhood,widowhood,s,TimeDuration,0
is,is,n,ReportingStates,0
Otherwise,otherwise,s,Contingency,0
promised,promised,c,ReportingStates,0
.,.,s,ReportingStates,1
--,--,s,,0
These,these,s,ProjectBack,0
were,were,s,ProjectBack,1
her,her,s,PersonPronoun,0
words,words,c,LangRef,0
;,;,s,,0
--,--,n,,0
You,you,s,Acknowledge,0
are,are,s,Acknowledge,1
the,the,s,Acknowledge,2
man,man,s,Acknowledge,3
must,must,s,Insist,0
have,have,s,Cause,0
her,her,s,Cause,1
--,--,s,,0
Did,did,s,Question,0
she,she,s,Question,1
smile,smile,s,Positivity,0
upon,upon,s,Positivity,1
you,you,c,DirectAddress,0
?,?,nn,Question,0
that,that,s,,0
she,she,s,Intensity,0
did,did,c,Intensity,1
.,.,nnn,Question,0
Why,why,c,Question,1
",",",",s,Question,2
why,why,c,Question,0
",",",",s,Future_Question,0
should,should,s,Future_Question,1
you,you,s,DirectAddress,0
be,be,s,DirectAddress,1
moved,moved,s,ReportingEvents,0
then,then,c,,0
?,?,s,Question,0
Look,look,c,DirectAddress,0
",",",",s,DirectAddress,1
he,he,s,Updates,0
is,is,s,Updates,1
off,off,c,,0
",",",",n,,0
She,she,s,PersonPronoun,0
beckons,beckons,s,Positivity,0
one,one,s,DirectAddress,0
of,of,s,DirectAddress,1
you,you,c,DirectAddress,2
.,.,nn,,0
Me,me,c,FirstPer,0
",",",",s,,0
me,me,c,FirstPer,0
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
to,to,s,PredictedFuture,1
her,her,c,PersonPronoun,0
.,.,nnn,,0
You,you,s,Insist,0
shall,shall,s,Insist,1
not,not,s,DenyDisclaim,0
go,go,s,ReportingEvents,0
alone,alone,s,SpaceRelation,0
sir,sir,nnn,PersonProperty,0
Now,now,c,Updates,0
",",",",s,Updates,1
What,what,s,Question,0
Is,is,s,Question,1
the,the,s,Question,2
happiness,happiness,c,Positivity,0
?,?,nnn,Question,0
My,my,s,FirstPer,0
happiness,happiness,s,Positivity,0
--,--,s,,0
but,but,c,Resistance,0
",",",",s,Resistance,1
what,what,s,Citations,0
she,she,s,Citations,1
said,said,c,Citations,2
;,;,s,,0
--,--,s,,0
she,she,s,Citations,0
said,said,c,Citations,1
.,.,nnn,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
had,had,c,ProjectBack,0
",",",",s,ProjectBack,1
a,a,s,,0
long,long,c,SenseProperty,0
;,;,s,,0
and,and,s,,0
a,a,s,Intensity,0
very,very,s,Intensity,1
gracious,gracious,s,StandardsPos,0
hearing,hearing,c,SpaceRelation,0
.,.,nnn,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
I,i,s,FirstPer,0
^,^,c,UNRECOGNIZED,0
hanke,hanke,s,UNRECOGNIZED,0
her,her,c,PersonPronoun,0
;,;,s,,0
--,--,n,,0
A,a,s,Intensity,0
very,very,s,Intensity,1
gracious,gracious,s,StandardsPos,0
^,^,c,UNRECOGNIZED,0
earing,earing,c,SenseObject,0
",",",",s,,0
Ha,ha,c,OralCues,0
?,?,s,Question,0
--,--,n,,0
Why,why,c,Question,0
",",",",s,,0
does,does,s,Question,0
she,she,s,Question,1
laugh,laugh,s,Positivity,0
so,so,s,,0
loud,loud,c,SenseProperty,0
?,?,s,Question,0
it,it,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
at,at,s,SpaceRelation,0
me,me,c,SpaceRelation,1
",",",",s,,0
I,i,s,SelfDisclosure,0
hope,hope,nn,SelfDisclosure,1
At,at,s,SpaceRelation,0
you,you,c,SpaceRelation,1
?,?,s,Question,0
--,--,s,,0
at,at,s,,0
them,them,c,,0
.,.,s,,0
--,--,s,,0
laugh,laugh,c,Positivity,0
",",",",s,,0
at,at,s,SpaceRelation,0
a,a,s,SpaceRelation,1
civil,civil,s,CommonAuthorities,0
Cittisen,cittisen,c,UNRECOGNIZED,0
?,?,n,Question,0
I,i,s,SelfDisclosure,0
could,could,s,SelfDisclosure,1
tell,tell,c,SelfDisclosure,2
",",",",s,,0
what,what,s,Citations,0
she,she,s,Citations,1
says,says,s,Citations,2
for,for,s,,0
a,a,s,,0
need,need,s,Insist,0
sir,sir,nn,PersonProperty,0
I,i,s,Insist,0
should,should,s,Insist,1
be,be,s,Insist,2
glad,glad,s,Reassure,0
to,to,s,Reassure,1
hear,hear,s,Reassure,2
it,it,c,,0
:,:,nnn,,0
Then,then,c,TimeShift,0
",",",",s,TimeShift,1
I,i,s,FirstPer,0
will,will,s,DirectAddress,0
make,make,s,DirectAddress,1
you,you,s,DirectAddress,2
glad,glad,s,Positivity,0
sir,sir,c,PersonProperty,0
.,.,s,,0
--,--,s,,0
beseech,beseech,s,Intensity,0
you,you,s,Intensity,1
mark,mark,s,AbstractConcepts,0
me,me,c,FirstPer,0
*,*,nnn,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
proper,proper,s,StandardsPos,0
gentleman,gentleman,c,Positivity,0
;,;,s,,0
--,--,n,,0
Smooth,smooth,c,SenseProperty,0
",",",",s,,0
and,and,s,,0
soft,soft,c,SenseProperty,0
",",",",s,,0
--,--,s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
not,not,c,DenyDisclaim,0
",",",",n,,0
Your,your,s,DirectAddress,0
name,name,c,DirectAddress,1
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
nothing,nothing,c,DenyDisclaim,0
.,.,s,,0
--,--,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
heard,heard,c,ReportingStates,0
",",",",s,ReportingStates,1
--,--,n,,0
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
vallian^,vallian^,c,UNRECOGNIZED,0
;,;,s,,0
fear,fear,s,Fear,0
no,no,s,DenyDisclaim,0
man,man,c,DenyDisclaim,1
",",",",n,Resistance,0
But,but,s,Resistance,1
--,--,s,,0
the,the,s,,0
m^n,m^n,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
frights,frights,c,Fear,0
",",",",s,,0
any,any,s,,0
man,man,c,PersonProperty,0
",",",",s,,0
that,that,s,,0
--,--,s,,0
villaynous,villaynous,s,UNRECOGNIZED,0
thing,thing,c,Uncertainty,0
",",",",s,,0
cald-a,cald-a,n,UNRECOGNIZED,0
Sergeant,sergeant,c,PersonProperty,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
made,made,s,ReportingEvents,0
some,some,s,Specifiers,0
of,of,s,Specifiers,1
them,them,c,Specifiers,2
",",",",n,,0
Run,run,s,ReportingEvents,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
two,two,s,Numbers,0
or,or,s,Numbers,1
three,three,s,Numbers,2
at,at,s,Immediacy,0
once,once,n,Immediacy,1
Sometimes,sometimes,c,Contingency,0
",",",",s,,0
and,and,s,,0
glad,glad,c,Positivity,0
",",",",s,,0
they,they,s,,0
^,^,c,UNRECOGNIZED,0
ould,ould,s,UNRECOGNIZED,0
overtake,overtake,s,ReportingEvents,0
you,you,c,DirectAddress,0
.,.,nn,,0
This,this,s,ProjectBack,0
was,was,s,ProjectBack,1
a,a,s,,0
Ieere,ieere,s,UNRECOGNIZED,0
worth,worth,s,AbstractConcepts,0
laughing,laughing,s,SubjectivePercept,0
at,at,s,SubjectivePercept,1
indeed,indeed,nnn,Intensity,0
Now,now,s,Immediacy,0
for,for,s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
Gregory,gregory,c,UNRECOGNIZED,0
",",",",s,,0
--,--,s,,0
the,the,s,,0
country,country,s,PersonProperty,0
Gentleman,gentleman,c,PersonProperty,1
.,.,n,,0
(,(,c,,0
Good,good,s,,0
harmless,harmless,s,SubjectivePercept,0
thing,thing,c,Uncertainty,0
),),s,,0
little,little,s,SenseProperty,0
or,or,s,,0
nothing,nothing,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
him,him,c,PersonPronoun,0
",",",",s,,0
--,--,n,,0
Only,only,s,SubjectivePercept,0
tells,tells,s,Citations,0
him,him,c,PersonPronoun,0
",",",",s,,0
his,his,s,PersonPronoun,0
fathers,fathers,s,PersonProperty,0
old,old,s,SenseProperty,0
trunkes,trunkes,n,UNRECOGNIZED,0
With,with,s,Specifiers,0
a,a,s,Specifiers,1
codpeice,codpeice,c,UNRECOGNIZED,0
;,;,s,,0
--,--,s,,0
and,and,s,,0
his,his,s,PersonPronoun,0
breech,breech,c,SenseObject,0
",",",",s,,0
were,were,s,ProjectBack,0
not,not,s,DenyDisclaim,0
both,both,c,,0
",",",",s,,0
of,of,s,Specifiers,0
a,a,s,Specifiers,1
piece,piece,c,Specifiers,2
:,:,n,,0
That,that,s,,0
hardly,hardly,s,DenyDisclaim,0
worth,worth,s,AbstractConcepts,0
hal^,hal^,s,UNRECOGNIZED,0
a,a,s,,0
piece,piece,c,AbstractConcepts,0
;,;,s,,0
--,--,s,,0
this,this,s,,0
almost,almost,c,SubjectivePercept,0
",",",",s,,0
worth,worth,s,AbstractConcepts,0
half,half,s,SenseObject,0
a,a,s,SenseObject,1
peck,peck,nn,Motions,0
A,a,s,,0
half,half,s,Numbers,0
peck,peck,c,Motions,0
",",",",s,,0
you,you,s,DirectAddress,0
mean,mean,c,,0
",",",",s,,0
Mr,mr,c,PersonProperty,0
.,.,s,PersonProperty,1
William,william,nnn,PersonProperty,0
A,a,s,,0
bushel,bushel,s,SenseObject,0
of,of,s,,0
wit,wit,s,StandardsPos,0
believe,believe,s,PrivateThinking,0
me,me,c,FirstPer,0
.,.,s,,0
*,*,s,,0
I,i,s,FirstPer,0
ha,ha,s,OralCues,0
told,told,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
what,what,s,,0
she,she,s,PersonPronoun,0
(,(,c,,0
laughd,laughd,s,UNRECOGNIZED,0
at,at,c,,0
:,:,c,OralCues,0
),),n,OralCues,1
You,you,s,Acknowledge,0
are,are,s,Acknowledge,1
the,the,s,Acknowledge,2
man,man,c,Acknowledge,3
",",",",s,,0
must,must,s,Insist,0
have,have,s,Cause,0
her,her,c,Cause,1
.,.,nn,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
I,i,s,Metadiscourse,0
shall,shall,c,Metadiscourse,1
.,.,nnn,Question,0
Did,did,s,Question,1
she,she,s,PersonPronoun,0
not,not,s,DenyDisclaim,0
point,point,s,AbstractConcepts,0
upon,upon,s,DirectAddress,0
you,you,s,DirectAddress,1
thus,thus,c,ReasonForward,0
.,.,s,,0
(,(,c,,0
making,making,s,ReportingEvents,0
horns,horns,c,SenseObject,0
),),s,,0
--,--,n,,0
My,my,s,FirstPer,0
Lady,lady,s,PersonProperty,0
beckons,beckons,s,Positivity,0
me,me,c,FirstPer,0
.,.,s,,0
--,--,s,,0
your,your,s,DirectAddress,0
pleasure,pleasure,c,Positivity,0
",",",",s,,0
madam,madam,c,PersonProperty,0
.,.,nn,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
tell,tell,c,,0
;,;,s,,0
--,--,s,,0
If,if,s,Contingency,0
shaking,shaking,s,Motions,0
of,of,s,,0
the,the,s,SenseObject,0
head,head,c,SenseObject,1
;,;,n,,0
And,and,s,,0
serious,serious,s,SubjectivePercept,0
shaking,shaking,s,Motions,0
of,of,s,,0
the,the,s,SenseObject,0
head,head,c,SenseObject,1
",",",",s,,0
may,may,s,Contingency,0
be,be,n,Contingency,1
A,a,s,Contingency,2
gracious,gracious,s,StandardsPos,0
figne,figne,s,UNRECOGNIZED,0
of,of,s,StandardsPos,0
love,love,c,StandardsPos,1
;,;,s,,0
--,--,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
the,the,s,SelfDisclosure,2
man,man,c,PersonProperty,0
.,.,nn,,0
O,o,s,LangRef,0
smile,smile,c,Positivity,0
;,;,s,,0
--,--,s,,0
sweet,sweet,s,SenseProperty,0
smile,smile,s,Positivity,0
--,--,s,,0
full,full,s,Specifiers,0
of,of,s,Specifiers,1
splendidious,splendidious,s,UNRECOGNIZED,0
rays,rays,c,SenseProperty,0
;,;,n,,0
Such,such,c,Intensity,0
",",",",s,,0
--,--,s,,0
as,as,s,,0
the,the,s,SenseObject,0
Sun,sun,c,SenseObject,1
",",",",s,,0
at,at,s,SpaceRelation,0
dinner,dinner,s,SpaceRelation,1
time,time,s,,0
displayes,displayes,s,UNRECOGNIZED,0
--,--,s,,0
If,if,s,Contingency,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
tickle,tickle,s,Motions,0
