NOctem,noctem,s,UNRECOGNIZED,0
.,.,nnn,ReportingStates,1
Fool,fool,c,Negativity,0
",",",",s,,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
refuse,refuse,s,Resistance,0
your,your,s,DirectAddress,0
moist,moist,s,SenseProperty,0
sustenance,sustenance,c,StandardsPos,0
;,;,s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
dogs,dogs,s,SenseObject,0
head,head,s,SenseObject,0
in,in,s,,0
the,the,s,SenseObject,0
pot,pot,c,SenseObject,1
",",",",n,,0
do,do,s,DirectAddress,0
what,what,s,DirectAddress,1
you,you,s,DirectAddress,2
are,are,s,ReportingStates,0
borne,borne,s,ReportingEvents,0
to,to,nnn,,0
If,if,s,Contingency,0
you,you,s,DirectAddress,0
will,will,s,PredictedFuture,0
needs,needs,s,Insist,0
make,make,s,SelfDisclosure,0
me,me,s,SelfDisclosure,1
a,a,s,,0
drunkard,drunkard,s,PersonProperty,0
against,against,s,SelfReluctance,0
my,my,s,SelfReluctance,1
will,will,c,SelfReluctance,2
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
it,it,s,,0
is,is,c,ReportingStates,0
",",",",s,,0
i,i,s,Metadiscourse,0
will,will,s,Metadiscourse,1
try,try,s,Metadiscourse,2
what,what,n,,0
burden,burden,s,Negativity,0
my,my,s,FirstPer,0
belly,belly,s,SenseObject,0
is,is,s,ReportingStates,0
of,of,nnn,ReportingStates,1
Crouch,crouch,c,Motions,0
",",",",s,,0
crouch,crouch,s,Motions,0
on,on,s,DirectAddress,0
your,your,s,DirectAddress,1
knees,knees,c,DirectAddress,2
",",",",s,,0
fool,fool,c,Negativity,0
",",",",s,,0
when,when,s,DirectAddress,0
you,you,s,DirectAddress,1
pledge,pledge,s,Promise,0
god,god,s,CommonAuthorities,0
Bacchus,bacchus,c,,0
.,.,nnn,,0
Ho,ho,c,OralCues,0
",",",",s,OralCues,0
well,well,s,OralCues,1
shot,shot,c,ReportingStates,0
",",",",s,ReportingStates,1
a,a,s,,0
tutcher,tutcher,c,UNRECOGNIZED,0
",",",",s,,0
a,a,s,,0
tutcher,tutcher,c,UNRECOGNIZED,0
:,:,s,,0
for,for,s,,0
quaffing,quaffing,s,Motions,0
Toy,toy,s,SenseObject,0
does,does,s,ReportingEvents,0
pass,pass,c,ReportingEvents,0
",",",",s,,0
in,in,s,,0
cup,cup,c,SenseObject,0
",",",",s,,0
in,in,n,,0
can,can,c,Contingency,0
",",",",s,,0
or,or,s,,0
glass,glass,nnn,SenseObject,0
God,god,s,CommonAuthorities,0
Bacchus,bacchus,s,,0
do,do,s,StandardsPos,0
him,him,s,StandardsPos,1
right,right,c,StandardsPos,2
",",",",s,,0
and,and,s,,0
dubbe,dubbe,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
knight,knight,c,PersonProperty,0
.,.,nn,Imperative,0
Rise,rise,s,Imperative,1
up,up,s,,0
Sir,sir,s,PersonProperty,0
Robert,robert,s,PersonProperty,0
Tospot,tospot,c,UNRECOGNIZED,0
.,.,nn,,0
No,no,s,DenyDisclaim,0
more,more,s,DenyDisclaim,1
of,of,s,Specifiers,0
this,this,c,Specifiers,1
",",",",s,,0
I,i,s,FirstPer,0
hate,hate,s,Negativity,0
it,it,s,,0
to,to,s,Negativity,0
the,the,s,Negativity,1
death,death,c,Negativity,2
.,.,n,,0
No,no,s,DenyDisclaim,0
such,such,s,Intensity,0
deformer,deformer,s,UNRECOGNIZED,0
of,of,s,Disclosure,0
the,the,s,Disclosure,1
soul,soul,s,Disclosure,2
and,and,s,,0
sense,sense,c,AbstractConcepts,0
",",",",n,,0
As,as,s,Comparison,0
is,is,s,Comparison,1
this,this,s,,0
swynish,swynish,s,UNRECOGNIZED,0
damn'd-borne,damn'd-borne,s,UNRECOGNIZED,0
drunkenness,drunkenness,c,Negativity,0
.,.,n,,0
Bacchus,bacchus,c,,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
thou,thou,s,DirectAddress,0
abusest,abusest,s,UNRECOGNIZED,0
so,so,s,,0
earths,earths,s,,0
fruits,fruits,c,SenseObject,0
",",",",n,,0
Impris'ned,impris'ned,s,UNRECOGNIZED,0
live,live,s,SpaceRelation,0
in,in,s,SpaceRelation,1
cellars,cellars,s,SenseObject,0
and,and,s,,0
in,in,s,,0
vawtes,vawtes,c,UNRECOGNIZED,0
",",",",n,,0
Let,let,s,ReportingEvents,0
none,none,s,DenyDisclaim,0
commit,commit,s,ReportingEvents,0
their,their,s,ReportingEvents,1
counsels,counsels,s,PersonProperty,0
unto,unto,s,CommonAuthorities,0
thee,thee,c,DirectAddress,0
:,:,n,,0
Thy,thy,s,DirectAddress,0
wrath,wrath,s,Anger,0
be,be,s,ReportingStates,0
fatal,fatal,s,Negativity,0
to,to,s,,0
thy,thy,s,DirectAddress,0
dearest,dearest,s,Positivity,0
friends,friends,c,StandardsPos,0
",",",",n,,0
Unarmed,unarmed,s,SenseProperty,0
run,run,s,Motions,0
upon,upon,s,Motions,1
thy,thy,s,DirectAddress,0
foemens,foemens,s,UNRECOGNIZED,0
swords,swords,c,SenseObject,0
",",",",n,,0
Never,never,s,Biographical_Time,0
fear,fear,s,Biographical_Time,1
any,any,s,,0
plague,plague,c,Negativity,0
",",",",s,,0
before,before,s,Sequence,0
it,it,s,Sequence,1
fall,fall,c,,0
:,:,n,,0
Dropsies,dropsies,c,Negativity,0
",",",",s,,0
and,and,s,,0
watery,watery,s,SenseProperty,0
tympanies,tympanies,s,UNRECOGNIZED,0
haunt,haunt,s,Negativity,0
thee,thee,c,DirectAddress,0
",",",",n,,0
Thy,thy,s,DirectAddress,0
lungs,lungs,s,SenseObject,0
with,with,s,,0
surfeting,surfeting,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
putrified,putrified,c,UNRECOGNIZED,0
",",",",n,,0
To,to,s,,0
cause,cause,s,Cause,0
thee,thee,s,DirectAddress,0
have,have,s,ReportingEvents,0
an,an,s,ReportingEvents,1
odious,odious,s,Negativity,0
stinking,stinking,s,Negativity,0
breath,breath,c,SenseObject,0
",",",",n,,0
Slauer,slauer,s,UNRECOGNIZED,0
and,and,s,,0
driuell,driuell,s,UNRECOGNIZED,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
child,child,s,PersonProperty,0
at,at,s,,0
mouth,mouth,c,SenseObject,0
",",",",n,,0
Be,be,s,ReportingStates,0
poor,poor,s,Negativity,0
and,and,s,,0
beggarly,beggarly,s,Negativity,0
in,in,s,,0
thy,thy,s,DirectAddress,0
old,old,s,AbstractConcepts,0
age,age,c,AbstractConcepts,1
",",",",n,,0
Let,let,s,ReportingEvents,0
thy,thy,s,DirectAddress,0
own,own,s,ReportingEvents,0
kinsmen,kinsmen,s,PersonProperty,0
laugh,laugh,c,Positivity,0
",",",",s,,0
when,when,s,,0
thou,thou,s,DirectAddress,0
complaynst,complaynst,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
many,many,s,,0
tears,tears,s,Sad,0
gain,gain,s,,0
nothing,nothing,s,Intensity,0
but,but,s,Intensity,1
blind,blind,s,Negativity,0
scoffs,scoffs,c,Negative_Relation,0
.,.,n,ReportingStates,0
This,this,s,ReportingStates,1
is,is,s,ReportingStates,2
the,the,s,,0
guerdon,guerdon,s,Positivity,0
due,due,s,ReasonBackward,0
to,to,s,ReasonBackward,1
drunkenness,drunkenness,c,Negativity,0
;,;,n,,0
Shame,shame,c,StandardsNeg,0
",",",",s,,0
sickness,sickness,c,Negativity,0
",",",",s,,0
misery,misery,c,StandardsNeg,0
",",",",s,,0
follow,follow,s,,0
excess,excess,c,AbstractConcepts,0
.,.,nn,,0
Now,now,s,Immediacy,0
on,on,s,Self_Promise,0
my,my,s,Self_Promise,1
honor,honor,c,Self_Promise,2
",",",",s,,0
Sim,sim,s,UNRECOGNIZED,0
Summer,summer,c,TimeDuration,0
",",",",s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
a,a,s,Negativity,0
bad,bad,s,Negativity,1
member,member,c,AbstractConcepts,0
",",",",s,,0
a,a,s,,0
Dunse,dunse,c,UNRECOGNIZED,0
",",",",s,,0
a,a,s,,0
mungrell,mungrell,c,UNRECOGNIZED,0
",",",",s,,0
to,to,n,,0
discredit,discredit,s,Negative_Relation,0
so,so,s,,0
worshipful,worshipful,s,Positivity,0
an,an,s,StandardsPos,0
art,art,s,StandardsPos,1
after,after,s,Sequence,0
this,this,s,Sequence,1
order,order,c,AbstractConcepts,0
.,.,s,,0
Thou,thou,s,DirectAddress,0
have,have,s,,0
cursed,cursed,s,ReportingEvents,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
I,i,n,FirstPer,0
will,will,s,PredictedFuture,0
bless,bless,s,StandardsPos,0
thee,thee,c,DirectAddress,0
:,:,s,,0
Never,never,s,DenyDisclaim,0
cup,cup,s,SenseObject,0
of,of,s,SenseObject,1
Nipitaty,nipitaty,s,UNRECOGNIZED,0
in,in,s,,0
London,london,c,,0
",",",",s,,0
come,come,s,SpaceRelation,0
near,near,s,SpaceRelation,1
thy,thy,s,DirectAddress,0
niggardly,niggardly,n,Negativity,0
habitation,habitation,c,SenseObject,0
.,.,s,,0
I,i,s,Insist,0
beseech,beseech,s,Insist,1
the,the,s,CommonAuthorities,0
gods,gods,s,CommonAuthorities,1
of,of,s,CommonAuthorities,2
good,good,s,StandardsPos,0
fellowship,fellowship,c,StandardsPos,1
",",",",s,,0
thou,thou,s,DirectAddress,0
may,may,s,Contingency,0
fall,fall,s,ReportingEvents,0
into,into,s,ReportingEvents,1
a,a,n,,0
consumption,consumption,s,AbstractConcepts,0
with,with,s,,0
drinking,drinking,s,Motions,0
small,small,s,SenseObject,0
beer,beer,c,SenseObject,1
.,.,s,,0
Every,every,s,RecurringEvents,0
day,day,s,RecurringEvents,1
may,may,s,Contingency,0
thou,thou,s,DirectAddress,0
eat,eat,s,ReportingEvents,0
fish,fish,c,SenseObject,0
",",",",s,,0
and,and,s,,0
let,let,n,ReportingEvents,0
it,it,s,,0
stick,stick,s,Motions,0
in,in,s,Motions,1
the,the,s,,0
midst,midst,s,SenseProperty,0
of,of,s,SenseProperty,1
thy,thy,s,DirectAddress,0
maw,maw,c,SenseObject,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
want,want,s,ProjectAhead,0
of,of,s,,0
a,a,s,SenseObject,0
cup,cup,s,SenseObject,1
of,of,s,SenseProperty,0
wine,wine,s,SenseProperty,1
to,to,s,,0
swim,swim,s,Motions,0
away,away,s,,0
in,in,c,,0
.,.,n,,0
Venison,venison,s,SenseObject,0
be,be,s,ReportingStates,0
Venenum,venenum,s,,0
to,to,s,,0
thee,thee,c,DirectAddress,0
:,:,s,,0
and,and,s,,0
may,may,s,Contingency,0
that,that,s,,0
Vintner,vintner,s,PersonProperty,0
have,have,s,ReportingEvents,0
the,the,s,ReportingEvents,1
plague,plague,s,Negativity,0
in,in,s,Specifiers,0
his,his,s,Specifiers,1
house,house,c,SenseObject,0
",",",",n,,0
that,that,s,,0
sels,sels,s,UNRECOGNIZED,0
thee,thee,s,DirectAddress,0
a,a,s,,0
drop,drop,s,,0
of,of,s,,0
claret,claret,s,SenseObject,0
to,to,s,,0
kill,kill,s,Negativity,0
the,the,s,,0
poison,poison,s,StandardsNeg,0
of,of,s,,0
it,it,c,,0
.,.,s,,0
As,as,s,,0
many,many,s,,0
wounds,wounds,s,Negativity,0
may,may,n,Contingency,0
thou,thou,s,DirectAddress,0
have,have,c,,0
",",",",s,,0
as,as,s,,0
Casar,casar,s,UNRECOGNIZED,0
had,had,s,ProjectBack,0
in,in,s,,0
the,the,s,,0
Senate,senate,s,AbstractConcepts,0
house,house,c,AbstractConcepts,1
",",",",s,,0
and,and,s,,0
get,get,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
white,white,s,SenseObject,0
wine,wine,s,SenseObject,1
to,to,s,,0
wash,wash,s,Motions,0
them,them,n,Motions,1
with,with,c,,0
:,:,s,,0
And,and,s,,0
to,to,s,Metadiscourse,0
conclude,conclude,c,Metadiscourse,1
",",",",s,Metadiscourse,2
pine,pine,s,Sad,0
away,away,s,Sad,1
in,in,s,,0
melancholy,melancholy,s,Sad,0
and,and,s,,0
sorrow,sorrow,c,Sad,0
",",",",s,,0
before,before,s,Sequence,0
thou,thou,s,DirectAddress,0
have,have,s,ReportingEvents,0
the,the,n,ReportingEvents,1
fourth,fourth,s,Sequence,0
part,part,s,Sequence,1
of,of,s,Sequence,2
a,a,s,,0
dram,dram,s,AbstractConcepts,0
of,of,s,,0
my,my,s,FirstPer,0
Juice,juice,s,SenseObject,0
to,to,s,,0
cheer,cheer,s,Positivity,0
up,up,s,Positivity,1
thy,thy,s,DirectAddress,0
spirits,spirits,nnn,SubjectivePercept,0
Hale,hale,s,Motions,0
him,him,s,Motions,1
away,away,c,,0
",",",",s,,0
he,he,s,PersonPronoun,0
barketh,barketh,s,UNRECOGNIZED,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
wolf,wolf,c,SenseObject,0
",",",",n,,0
It,it,s,,0
is,is,s,ReportingStates,0
his,his,s,ReportingStates,1
drink,drink,c,Motions,0
",",",",s,,0
not,not,s,DenyDisclaim,0
he,he,s,CommonAuthorities,0
that,that,s,CommonAuthorities,1
rayles,rayles,s,UNRECOGNIZED,0
on,on,s,,0
us,us,c,Inclusive,0
.,.,nn,,0
Nay,nay,s,OralCues,0
soft,soft,c,SenseProperty,0
",",",",s,,0
brother,brother,s,PersonProperty,0
Summer,summer,c,TimeDuration,0
",",",",s,,0
back,back,s,,0
with,with,s,Specifiers,0
that,that,s,Specifiers,1
foot,foot,c,SenseObject,0
",",",",s,,0
here,here,s,DirectAddress,0
is,is,s,DirectAddress,1
a,a,s,DirectAddress,2
snuff,snuff,s,Motions,0
in,in,s,Motions,1
the,the,n,SpaceRelation,0
bottom,bottom,s,SpaceRelation,1
of,of,s,SpaceRelation,2
the,the,s,SpaceRelation,3
Jack,jack,c,AbstractConcepts,0
",",",",s,,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
light,light,s,ReportingEvents,0
a,a,s,ReportingEvents,1
man,man,s,PersonProperty,0
to,to,s,,0
bed,bed,s,SenseObject,0
withal,withal,c,Metadiscourse,0
",",",",s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
leave,leave,s,,0
no,no,n,DenyDisclaim,0
flocks,flocks,s,SenseObject,0
behind,behind,s,,0
us,us,s,Inclusive,0
whatsoever,whatsoever,s,Intensity,0
we,we,s,,0
do,do,nnn,Intensity,0
Go,go,s,Intensity,1
dragge,dragge,s,UNRECOGNIZED,0
him,him,s,PersonPronoun,0
hence,hence,s,ReasonForward,0
I,i,s,FirstPer,0
say,say,s,Citations,0
when,when,s,Autobio,0
I,i,s,Autobio,1
command,command,c,CommonAuthorities,0
.,.,nn,,0
Since,since,s,,0
we,we,s,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,0
go,go,c,ReportingEvents,0
",",",",s,,0
let,let,s,DirectAddress,0
us,us,s,DirectAddress,1
go,go,s,ReportingEvents,0
merrily,merrily,c,Positivity,0
.,.,n,,0
Farewell,farewell,c,SceneShift,0
",",",",s,,0
sir,sir,s,PersonProperty,0
Robert,robert,s,PersonProperty,0
Tosse-pot,tosse-pot,c,UNRECOGNIZED,0
:,:,s,,0
sing,sing,s,Motions,0
amayne,amayne,c,UNRECOGNIZED,0
",",",",s,,0
Mounsieur,mounsieur,s,UNRECOGNIZED,0
Myngo,myngo,c,UNRECOGNIZED,0
",",",",s,,0
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
mount,mount,n,Motions,0
up,up,s,,0
my,my,s,OralCues,0
Ass,ass,nnn,OralCues,1
Of,of,s,Specifiers,0
all,all,s,Specifiers,1
gods,gods,c,CommonAuthorities,0
",",",",s,,0
this,this,s,,0
Bacchus,bacchus,s,,0
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
ill-fauourd'st,ill-fauourd'st,s,UNRECOGNIZED,0
misshapen,misshapen,s,StandardsNeg,0
god,god,s,CommonAuthorities,0
that,that,s,,0
ever,ever,s,Biographical_Time,0
I,i,n,FirstPer,0
saw,saw,c,ReportingStates,0
.,.,s,ReportingStates,1
A,a,s,,0
pox,pox,s,StandardsNeg,0
on,on,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
cristned,cristned,s,UNRECOGNIZED,0
me,me,s,FirstPer,0
with,with,s,Updates,0
a,a,s,Updates,1
new,new,s,Updates,2
nickname,nickname,s,PersonProperty,0
of,of,s,,0
sir,sir,s,PersonProperty,0
Robert,robert,n,PersonProperty,0
Tosse-pot,tosse-pot,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
not,not,s,DenyDisclaim,0
part,part,s,SceneShift,0
from,from,s,SceneShift,1
me,me,s,FirstPer,0
this,this,s,,0
twelmonth,twelmonth,c,UNRECOGNIZED,0
.,.,s,,0
Ned,ned,s,,0
fools,fools,s,Negativity,0
clothes,clothes,s,SenseObject,0
are,are,s,Intensity,0
so,so,n,Intensity,1
perfumde,perfumde,s,UNRECOGNIZED,0
with,with,s,Specifiers,0
the,the,s,Specifiers,1
beer,beer,s,SenseObject,0
he,he,s,PersonPronoun,0
powrd,powrd,s,UNRECOGNIZED,0
on,on,s,,0
me,me,c,FirstPer,0
",",",",s,,0
that,that,s,,0
there,there,s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
be,be,s,ProjectAhead,2
a,a,s,,0
Dutchma^,dutchma^,n,UNRECOGNIZED,0
within,within,s,,0
20,20,s,SpaceRelation,0
mile,mile,c,SpaceRelation,1
",",",",s,Resistance,0
but,but,s,Resistance,1
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
smell,smell,s,SenseProperty,0
out,out,s,SenseProperty,1
and,and,s,,0
claim,claim,s,Citations,0
kindred,kindred,s,Positivity,0
of,of,s,,0
him,him,c,PersonPronoun,0
.,.,s,Confidence,0
What,what,s,Confidence,1
a,a,s,Confidence,2
beastly,beastly,n,Intensity,0
thing,thing,s,Uncertainty,0
is,is,s,Question,0
it,it,c,Question,1
",",",",s,,0
to,to,s,,0
bottle,bottle,s,Negativity,0
up,up,s,Negativity,1
ale,ale,s,SenseObject,0
in,in,s,,0
a,a,s,,0
ma^s,ma^s,s,UNRECOGNIZED,0
belly,belly,c,SenseObject,0
",",",",s,,0
when,when,s,,0
a,a,s,PersonProperty,0
man,man,s,PersonProperty,1
must,must,s,Insist,0
set,set,s,Narrative_Verbs,0
his,his,s,Narrative_Verbs,1
guts,guts,s,Disclosure,0
on,on,n,,0
a,a,s,,0
gallo^,gallo^,s,UNRECOGNIZED,0
pot,pot,s,SenseObject,0
last,last,c,Sequence,0
",",",",s,,0
only,only,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
purchase,purchase,s,ReportingEvents,0
the,the,s,ReportingEvents,1
alehouse,alehouse,s,SenseObject,0
title,title,s,LangRef,0
of,of,s,,0
a,a,s,,0
boon,boon,s,Positivity,0
companion,companion,c,Positivity,1
?,?,n,Question,0
Carowse,carowse,c,UNRECOGNIZED,0
",",",",s,,0
pledge,pledge,s,Promise,0
me,me,s,FirstPer,0
and,and,s,,0
you,you,s,DirectAddress,0
dare,dare,c,SubjectivePercept,0
:,:,s,,0
S'wounds,s'wounds,c,UNRECOGNIZED,0
",",",",s,,0
i,i,s,FirstPer,0
will,will,s,PredictedFuture,0
drink,drink,s,Motions,0
with,with,s,,0
thee,thee,s,DirectAddress,0
for,for,s,Resistance,0
all,all,s,Resistance,1
that,that,n,Resistance,2
ever,ever,s,Biographical_Time,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
worth,worth,c,AbstractConcepts,0
.,.,s,ReportingStates,0
It,it,s,ReportingStates,1
is,is,s,ReportingStates,2
eue^,eue^,s,UNRECOGNIZED,0
as,as,s,,0
2,2,c,Sequence,0
.,.,s,Sequence,1
men,men,s,PersonProperty,0
should,should,s,Insist,0
strive,strive,s,ProjectAhead,0
who,who,s,,0
should,should,s,Insist,0
run,run,s,ReportingEvents,0
furthest,furthest,n,Intensity,0
into,into,s,Transformation,0
the,the,s,Transformation,1
sea,sea,s,SenseObject,0
for,for,s,,0
a,a,s,,0
wager,wager,c,AbstractConcepts,0
.,.,s,,0
Me,me,s,FirstPer,0
thinks,thinks,s,PrivateThinking,0
these,these,s,ReportingStates,0
are,are,s,ReportingStates,1
good,good,s,,0
household,household,s,AbstractConcepts,0
terms,terms,c,AbstractConcepts,0
;,;,s,Future_Question,0
Will,will,s,Future_Question,1
it,it,n,,0
please,please,s,Positivity,0
you,you,s,DirectAddress,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
sir,sir,c,PersonProperty,0
?,?,s,Question,0
I,i,s,FirstPer,0
commend,commend,s,StandardsPos,0
me,me,s,FirstPer,0
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
:,:,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
be,be,s,ReportingStates,0
so,so,s,Intensity,0
bold,bold,s,Intensity,1
as,as,s,,0
trouble,trouble,n,Negativity,0
you,you,c,Negativity,1
?,?,s,Question,0
saving,saving,s,DirectAddress,0
your,your,s,DirectAddress,1
tale,tale,s,LangRef,0
I,i,s,FirstPer,0
drink,drink,s,Positivity,0
to,to,s,Positivity,1
you,you,c,DirectAddress,0
.,.,s,DirectAddress,0
And,and,s,DirectAddress,1
if,if,s,Contingency,0
these,these,s,ProjectBack,0
were,were,s,ProjectBack,1
put,put,s,ReportingEvents,0
in,in,s,ReportingEvents,1
practice,practice,s,ReportingEvents,2
but,but,s,Resistance,0
a,a,n,ProjectAhead,0
year,year,s,ProjectAhead,1
or,or,s,ProjectAhead,2
two,two,s,ProjectAhead,3
in,in,s,,0
tauernes,tauernes,c,UNRECOGNIZED,0
",",",",s,,0
wine,wine,s,SenseObject,0
would,would,s,ProjectBack,0
soon,soon,s,ProjectAhead,0
fall,fall,s,Negativity,0
from,from,s,Negativity,1
six,six,s,Numbers,0
and,and,s,,0
twenty,twenty,s,Numbers,0
pound,pound,s,Numbers,1
a,a,n,,0
tun,tun,c,SenseObject,0
",",",",s,,0
and,and,s,,0
be,be,s,ReportingStates,0
beggars,beggars,s,PersonProperty,0
money,money,c,AbstractConcepts,0
",",",",s,,0
a,a,s,,0
penie,penie,s,UNRECOGNIZED,0
a,a,s,,0
quart,quart,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
take,take,s,Sequence,0
up,up,s,Sequence,1
his,his,s,PersonPronoun,0
Inn,inn,s,SenseObject,0
with,with,s,,0
wast,wast,n,ProjectBack,0
beer,beer,s,SenseObject,0
in,in,s,,0
the,the,s,SenseObject,0
alms,alms,s,SenseObject,1
tub,tub,c,SenseObject,0
.,.,s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
sinner,sinner,s,PersonProperty,0
as,as,s,,0
others,others,c,Uncertainty,0
:,:,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
not,not,s,Insist,2
say,say,s,Citations,0
much,much,s,Intensity,0
of,of,s,Specifiers,0
this,this,n,Specifiers,1
argument,argument,c,LangRef,0
.,.,s,,0
Every,every,s,Generalization,0
one,one,s,Generalization,1
when,when,s,TimeShift,0
he,he,s,TimeShift,1
is,is,s,Positive_Attribution,0
whole,whole,c,Positive_Attribution,1
",",",",s,,0
can,can,s,Contingency,0
give,give,s,ReportingEvents,0
advice,advice,s,ReportingEvents,1
to,to,s,,0
them,them,s,,0
that,that,s,Specifiers,0
are,are,s,Specifiers,1
sick,sick,c,Negativity,0
.,.,n,,0
My,my,s,FirstPer,0
masters,masters,c,StandardsPos,0
",",",",s,,0
you,you,s,DirectAddress,0
that,that,s,Confidence,0
be,be,s,Confidence,1
good,good,s,,0
fellows,fellows,c,PersonProperty,0
",",",",s,,0
get,get,s,DirectAddress,0
you,you,s,DirectAddress,1
into,into,s,,0
corners,corners,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
soupe,soupe,s,SenseObject,0
off,off,s,DirectAddress,0
your,your,n,DirectAddress,1
prouender,prouender,s,UNRECOGNIZED,0
closely,closely,c,Intensity,0
:,:,s,,0
report,report,s,LangRef,0
has,has,s,ReportingEvents,0
a,a,s,ReportingEvents,1
blister,blister,s,SenseObject,0
on,on,s,,0
her,her,s,PersonPronoun,0
tongue,tongue,c,SenseObject,0
:,:,s,,0
open,open,s,,0
tauerns,tauerns,s,UNRECOGNIZED,0
are,are,n,ReportingStates,0
tel-tales,tel-tales,c,UNRECOGNIZED,0
.,.,s,,0
Non,non,s,AbstractConcepts,0
peccat,peccat,c,UNRECOGNIZED,0
",",",",s,,0
quicunque,quicunque,s,UNRECOGNIZED,0
potest,potest,s,,0
peccasse,peccasse,s,UNRECOGNIZED,0
negare,negare,nnn,UNRECOGNIZED,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
call,call,s,ReportingEvents,0
my,my,s,FirstPer,0
servants,servants,s,PersonProperty,0
to,to,s,,0
account,account,s,AbstractConcepts,0
said,said,s,Citations,0
I,i,c,FirstPer,0
?,?,n,Question,0
A,a,s,Negativity,0
bad,bad,s,Negativity,1
account,account,c,AbstractConcepts,0
:,:,s,,0
worse,worse,s,Negativity,0
servants,servants,s,PersonProperty,0
no,no,s,DenyDisclaim,0
man,man,s,DenyDisclaim,1
has,has,c,,0
.,.,n,,0
Quos,quos,s,,0
credis,credis,s,UNRECOGNIZED,0
sides,sides,s,AbstractConcepts,0
effuge,effuge,c,UNRECOGNIZED,0
",",",",s,,0
tutus,tutus,s,SenseObject,0
eris,eris,c,UNRECOGNIZED,0
:,:,n,,0
The,the,s,,0
proverb,proverb,s,CommonAuthorities,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
proved,proved,s,Confidence,0
to,to,s,Confidence,1
be,be,s,Confidence,2
too,too,s,,0
true,true,c,Concessive,0
",",",",n,Concessive,1
Totidem,totidem,s,,0
domi,domi,s,UNRECOGNIZED,0
hosts,hosts,s,PersonProperty,0
habemus,habemus,c,UNRECOGNIZED,0
",",",",s,,0
quot,quot,s,,0
seruos,seruos,c,UNRECOGNIZED,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
that,that,s,,0
wise,wise,s,StandardsPos,0
caution,caution,s,StandardsNeg,0
of,of,s,,0
Democritus,democritus,c,UNRECOGNIZED,0
",",",",n,,0
Seruns,seruns,s,UNRECOGNIZED,0
necessaria,necessaria,s,,0
possessio,possessio,c,AbstractConcepts,0
",",",",s,,0
non,non,s,AbstractConcepts,0
autem,autem,s,UNRECOGNIZED,0
dulcis,dulcis,c,,0
:,:,n,,0
No,no,s,DenyDisclaim,0
where,where,s,,0
fidelity,fidelity,s,StandardsPos,0
and,and,s,,0
labor,labor,s,AbstractConcepts,0
dwells,dwells,c,SpaceRelation,0
.,.,n,Imperative,0
Hope,hope,c,Imperative,1
",",",",s,,0
young,young,s,SenseProperty,0
heads,heads,s,SenseObject,0
count,count,s,AbstractConcepts,0
to,to,s,StandardsPos,0
build,build,s,StandardsPos,1
on,on,s,StandardsPos,2
had,had,s,Contingency,0
I,i,s,Contingency,1
wist,wist,c,PrivateThinking,0
.,.,n,,0
Conscience,conscience,s,StandardsPos,0
but,but,s,Resistance,0
few,few,s,SubjectivePercept,0
respect,respect,c,StandardsPos,0
",",",",s,Generalization,0
