INstruct,instruct,s,ReportingEvents,0
",",",",s,,0
shed,shed,s,ReportingEvents,0
for,for,s,SubjectivePercept,0
her,her,s,SubjectivePercept,1
distorted,distorted,s,Negativity,0
looks,looks,c,ReportingEvents,0
.,.,s,,0
--,--,n,,0
Is,is,s,Question,0
he,he,s,Question,1
not,not,s,DenyDisclaim,0
come,come,s,DenyDisclaim,1
yet,yet,c,Resistance,0
?,?,s,Question,0
how,how,s,SelfDisclosure,0
I,i,s,SelfDisclosure,1
begin,begin,s,Sequence,0
to,to,s,Sequence,1
fear,fear,n,Fear,0
This,this,s,,0
good,good,s,Positivity,0
time,time,s,Positivity,1
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
over-straight,over-straight,c,UNRECOGNIZED,0
?,?,s,Question,0
not,not,s,Updates,0
yet,yet,c,Updates,1
?,?,s,Question,0
--,--,n,,0
It,it,s,,0
is,is,s,ReportingStates,0
a,a,s,ReportingStates,1
wealthy,wealthy,s,Positivity,0
Suitor,suitor,c,PersonProperty,0
.,.,s,,0
--,--,s,,0
Here,here,s,SpaceRelation,0
he,he,s,PersonPronoun,0
comes,comes,c,ReportingEvents,0
.,.,s,,0
--,--,nn,,0
--,--,s,,0
NOble,noble,s,StandardsPos,0
Philonax,philonax,c,UNRECOGNIZED,0
",",",",s,,0
your,your,s,DirectAddress,0
quick,quick,s,SceneShift,0
arrival,arrival,n,SceneShift,1
Honors,honors,s,StandardsPos,0
your,your,s,DirectAddress,0
Servants,servants,c,PersonProperty,0
",",",",s,,0
and,and,s,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
shall,shall,s,ProjectAhead,0
meet,meet,n,SpaceRelation,0
Their,their,s,SpaceRelation,1
thanks,thanks,s,Acknowledge,0
in,in,s,,0
an,an,s,,0
Enjoyment,enjoyment,s,Positivity,0
of,of,s,,0
their,their,s,PersonPronoun,0
wishes,wishes,nn,SubjectivePercept,0
Thanks,thanks,s,Acknowledge,0
Melesippus,melesippus,c,UNRECOGNIZED,0
",",",",s,,0
if,if,s,Contingency,0
I,i,s,Insist,0
should,should,s,Insist,1
add,add,s,ReportingEvents,0
Father,father,c,PersonProperty,0
",",",",n,,0
',',c,,0
Twere,twere,s,UNRECOGNIZED,0
but,but,s,Resistance,0
a,a,s,TimeDuration,0
while,while,s,TimeDuration,1
to,to,s,,0
antedate,antedate,s,Sequence,0
that,that,s,,0
Name,name,c,LangRef,0
",",",",n,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
she,she,s,PersonPronoun,0
cannot,cannot,s,Negativity,0
stand,stand,s,Negativity,1
out,out,s,,0
long,long,s,SenseProperty,0
against,against,s,Resistance,0
me,me,c,Resistance,1
.,.,n,,0
Worthy,worthy,s,StandardsPos,0
Diarchus,diarchus,s,UNRECOGNIZED,0
your,your,s,DirectAddress,0
Servant,servant,c,PersonProperty,0
.,.,nn,,0
I,i,s,FirstPer,0
embrace,embrace,n,Positivity,0
Your,your,s,DirectAddress,0
love,love,c,Positivity,0
",",",",s,,0
and,and,s,,0
wish,wish,s,SubjectivePercept,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
were,were,s,ProjectBack,0
nearer,nearer,s,SpaceRelation,0
yet,yet,n,Resistance,0
By,by,s,,0
an,an,s,,0
Alliance,alliance,c,StandardsPos,0
.,.,nn,,0
You,you,s,DirectAddress,0
wrong,wrong,s,StandardsNeg,0
your,your,s,DirectAddress,0
judgment,judgment,c,PrivateThinking,0
",",",",s,,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
To,to,s,,0
wish,wish,s,SubjectivePercept,0
it,it,c,,0
",",",",s,,0
she,she,s,Updates,0
is,is,s,Updates,1
mine,mine,s,FirstPer,0
already,already,c,Updates,0
.,.,nn,,0
Or,or,s,Contingency,0
else,else,s,Contingency,1
no,no,s,DenyDisclaim,0
child,child,s,PersonProperty,0
of,of,s,,0
mine,mine,c,FirstPer,0
",",",",n,,0
We,we,s,Inclusive,0
have,have,s,Inclusive,1
only,only,s,SubjectivePercept,0
chaff'd,chaff'd,s,UNRECOGNIZED,0
the,the,s,PersonProperty,0
virgin,virgin,s,PersonProperty,1
wax,wax,c,SenseObject,0
",",",",n,,0
To,to,s,,0
make,make,s,ReportingEvents,0
her,her,s,PersonPronoun,0
fit,fit,s,StandardsPos,0
for,for,s,StandardsPos,1
your,your,s,DirectAddress,0
Impression,impression,c,AbstractConcepts,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
hope,hope,s,SelfDisclosure,1
his,his,s,PersonPronoun,0
Confidence,confidence,s,StandardsPos,0
will,will,s,PredictedFuture,0
prevail,prevail,c,ReportingEvents,0
",",",",n,,0
We,we,s,,0
Will,will,s,PredictedFuture,0
leave,leave,s,,0
you,you,s,DirectAddress,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
stars,stars,c,SenseObject,0
",",",",s,,0
and,and,s,,0
courtship,courtship,s,Positivity,0
now,now,c,Immediacy,0
.,.,nn,,0
Be,be,s,ReportingStates,0
plaint,plaint,s,Negativity,0
Girl,girl,c,PersonProperty,0
.,.,nnn,,0
Fair,fair,s,StandardsPos,0
Lady,lady,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
like,like,s,DenyDisclaim,1
those,those,s,AbstractConcepts,0
that,that,s,AbstractConcepts,1
aim,aim,n,ProjectAhead,0
Instead,instead,s,Substitution,0
of,of,s,Substitution,1
a,a,s,Substitution,2
fair,fair,s,StandardsPos,0
wife,wife,s,PersonProperty,0
to,to,s,,0
steal,steal,s,Negativity,0
a,a,s,Negativity,1
Portion,portion,c,SenseObject,0
",",",",n,Resistance,0
But,but,s,Resistance,1
bring,bring,s,,0
a,a,s,,0
Dowry,dowry,s,AbstractConcepts,0
with,with,s,,0
me,me,c,FirstPer,0
;,;,s,Specifiers,0
nor,nor,s,Specifiers,1
do,do,s,Question,0
I,i,s,Question,1
woo,woo,n,Positivity,0
With,with,s,Specifiers,0
a,a,s,Specifiers,1
set,set,s,GenericEvents,0
form,form,s,GenericEvents,1
of,of,s,,0
weary,weary,s,Negativity,0
Complements,complements,c,Comparison,0
",",",",n,Resistance,0
But,but,s,Resistance,1
with,with,s,Specifiers,0
a,a,s,Specifiers,1
strong,strong,s,Intensity,0
Enchanting,enchanting,s,Positivity,0
Title,title,c,LangRef,0
:,:,s,,0
tell,tell,s,Citations,0
me,me,c,Citations,1
",",",",n,,0
Art,art,s,AbstractConcepts,0
thou,thou,s,DirectAddress,0
the,the,s,,0
Senators,senators,s,CommonAuthorities,0
Bride,bride,c,PersonProperty,0
?,?,nn,Question,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
the,the,s,,0
Confidence,confidence,n,StandardsPos,0
Which,which,s,,0
your,your,s,DirectAddress,0
Deserts,deserts,s,StandardsNeg,0
put,put,s,Transformation,0
on,on,c,Transformation,1
",",",",s,,0
would,would,s,ProjectBack,0
misbecome,misbecome,n,StandardsNeg,0
My,my,s,FirstPer,0
native,native,s,CommonAuthorities,0
modesty,modesty,c,SubjectivePercept,0
:,:,s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
Arrogance,arrogance,n,Anger,0
TO,to,s,ProjectAhead,0
accept,accept,s,ProjectAhead,1
proffers,proffers,s,ReportingEvents,0
so,so,s,,0
beyond,beyond,s,,0
my,my,s,FirstPer,0
state,state,c,,0
",",",",n,,0
And,and,s,,0
I,i,s,Insist,0
should,should,s,Insist,1
thereby,thereby,s,ReasonForward,0
seem,seem,s,Uncertainty,0
to,to,s,,0
grant,grant,s,CommonAuthorities,0
some,some,s,Uncertainty,0
worth,worth,n,AbstractConcepts,0
^^,^^,c,UNRECOGNIZED,0
ich,ich,s,FirstPer,0
caused,caused,s,Cause,0
your,your,s,DirectAddress,0
liking,liking,c,Positivity,0
.,.,nn,,0
Strange,strange,c,SubjectivePercept,0
",",",",s,,0
that,that,s,Insist,0
we,we,s,Insist,1
should,should,s,Insist,2
be,be,n,ReportingStates,0
Denied,denied,s,Repair_Citation,0
because,because,s,ReasonBackward,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
too,too,s,,0
great,great,c,Intensity,0
;,;,s,,0
a,a,s,,0
Title,title,n,LangRef,0
That,that,s,,0
other,other,s,Specifiers,0
Ladies,ladies,s,PersonProperty,0
are,are,s,SubjectivePercept,0
ambitious,ambitious,s,SubjectivePercept,1
of,of,c,,0
",",",",n,,0
Whose,whose,s,PersonPronoun,0
queazy,queazy,s,UNRECOGNIZED,0
Conscience,conscience,s,StandardsPos,0
stands,stands,s,,0
not,not,s,DenyDisclaim,0
on,on,s,,0
such,such,s,Intensity,0
points,points,n,ReasonForward,0
To,to,s,ReasonForward,1
refuse,refuse,s,Resistance,0
honor,honor,c,StandardsPos,0
.,.,s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
heard,heard,s,Updates,0
of,of,s,,0
some,some,n,Uncertainty,0
Have,have,s,,0
bin,bin,s,SenseObject,0
with,with,s,AbstractConcepts,0
child,child,s,AbstractConcepts,1
merely,merely,s,SubjectivePercept,0
with,with,s,Specifiers,0
a,a,s,Specifiers,1
deep,deep,s,SubjectivePercept,0
thought,thought,n,SubjectivePercept,1
Of,of,s,,0
a,a,s,Intensity,0
great,great,s,Intensity,1
Title,title,c,LangRef,0
;,;,s,,0
I,i,s,Insist,0
must,must,s,Insist,1
needs,needs,s,Insist,0
confess,confess,n,Disclosure,0
It,it,s,Autobio,0
was,was,s,Autobio,1
my,my,s,Autobio,2
Fate,fate,s,SubjectivePercept,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
born,born,s,,0
high,high,s,,0
and,and,s,,0
noble,noble,c,StandardsPos,0
",",",",n,,0
Of,of,s,,0
proud,proud,s,StandardsPos,0
Command,command,c,CommonAuthorities,0
;,;,s,Resistance,0
but,but,s,Resistance,1
yet,yet,s,Resistance,0
I,i,s,Contingency,0
can,can,s,Contingency,1
vouchsafe,vouchsafe,n,Negative_Relation,0
And,and,s,,0
deignt,deignt,c,UNRECOGNIZED,0
',',s,,0
accept,accept,s,StandardsPos,0
your,your,s,DirectAddress,0
love,love,c,Positivity,0
.,.,nn,,0
Worthy,worthy,s,StandardsPos,0
Sir,sir,c,PersonProperty,0
",",",",n,,0
Do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
thus,thus,s,ReasonForward,0
stoop,stoop,s,ReportingEvents,0
below,below,s,DirectAddress,0
your,your,s,DirectAddress,1
self,self,c,SubjectivePercept,0
",",",",s,,0
alas,alas,c,Negativity,0
!,!,n,,0
When,when,s,Autobio,0
I,i,s,Autobio,1
shall,shall,s,ProjectAhead,0
sit,sit,s,SenseProperty,0
circled,circled,s,ReportingEvents,0
within,within,s,DirectAddress,0
your,your,s,DirectAddress,1
Arms,arms,c,SenseObject,0
",",",",n,,0
How,how,s,,0
shall,shall,s,Future_Question,0
I,i,s,Future_Question,1
cast,cast,s,ReportingEvents,0
a,a,s,ReportingEvents,1
blemish,blemish,s,Negativity,0
on,on,s,Negativity,1
your,your,s,DirectAddress,0
honor,honor,c,StandardsPos,0
",",",",n,,0
And,and,s,,0
appear,appear,s,SubjectivePercept,0
only,only,s,SubjectivePercept,0
like,like,s,SubjectivePercept,0
some,some,s,Uncertainty,0
falser,falser,s,StandardsNeg,0
stone,stone,n,SenseObject,0
Placed,placed,s,ReportingEvents,0
in,in,s,SpaceRelation,0
a,a,s,SpaceRelation,1
ring,ring,s,SpaceRelation,2
of,of,s,,0
gold,gold,c,SenseObject,0
",",",",s,Aside,0
which,which,s,Aside,1
grows,grows,s,Transformation,0
a,a,s,Transformation,1
Jewel,jewel,n,SenseObject,0
But,but,s,Resistance,0
from,from,s,,0
the,the,s,,0
seat,seat,s,SenseObject,0
which,which,s,,0
holds,holds,s,ReportingEvents,0
it,it,c,ReportingEvents,1
.,.,nn,Question,0
How,how,s,Question,1
I,i,s,FirstPer,0
love,love,n,Positivity,0
One,one,s,Specifiers,0
that,that,s,Specifiers,1
so,so,s,Intensity,0
well,well,s,Intensity,1
can,can,s,Contingency,0
read,read,s,ReportingEvents,0
my,my,s,FirstPer,0
swelling,swelling,s,SenseObject,0
worth,worth,n,AbstractConcepts,0
At,at,s,TimeShift,0
the,the,s,TimeShift,1
first,first,s,TimeShift,2
sight,sight,c,SenseProperty,0
.,.,s,Imperative,0
Know,know,s,Imperative,1
then,then,s,,0
Artemone,artemone,c,UNRECOGNIZED,0
",",",",n,,0
My,my,s,FirstPer,0
Judgment,judgment,s,PrivateThinking,0
chooses,chooses,s,ReportingEvents,0
Thee,thee,c,DirectAddress,0
;,;,s,,0
for,for,s,,0
so,so,s,,0
it,it,s,PredictedFuture,0
will,will,n,PredictedFuture,1
Be,be,s,PredictedFuture,2
styled,styled,s,ReportingEvents,0
what,what,s,,0
e're,e're,s,SubjectivePercept,0
I,i,s,FirstPer,0
do,do,c,Intensity,0
:,:,s,,0
our,our,s,Inclusive,0
great,great,s,Intensity,0
Revenues,revenues,n,AbstractConcepts,0
Would,would,s,Contingency,0
prove,prove,s,Contingency,1
half,half,s,Numbers,0
fruitless,fruitless,s,StandardsNeg,0
if,if,s,Contingency,0
that,that,s,Contingency,1
we,we,s,Contingency,0
could,could,s,Contingency,1
err,err,c,StandardsNeg,0
:,:,n,,0
It,it,s,,0
is,is,s,Updates,0
a,a,s,Updates,1
main,main,s,Updates,2
prerogative,prerogative,s,CommonAuthorities,0
of,of,s,StandardsPos,0
honor,honor,n,StandardsPos,1
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
discreet,discreet,s,StandardsPos,0
whether,whether,s,Contingency,0
we,we,s,,0
will,will,s,PredictedFuture,0
or,or,s,,0
no,no,c,DenyDisclaim,0
;,;,n,,0
We,we,s,ReportingStates,0
are,are,s,ReportingStates,1
infallible,infallible,s,StandardsPos,0
whilst,whilst,s,TimeDuration,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
thus,thus,s,ReasonForward,0
much,much,s,Intensity,0
gold,gold,c,SenseObject,0
;,;,n,,0
To,to,s,GenericEvents,0
be,be,s,GenericEvents,1
called,called,s,ReportingEvents,0
Prudent,prudent,s,StandardsPos,0
and,and,s,,0
Judicious,judicious,c,StandardsPos,0
",",",",n,,0
We,we,s,,0
challenge,challenge,s,Resistance,0
now,now,s,Immediacy,0
as,as,s,,0
we,we,s,,0
would,would,s,ProjectBack,0
do,do,s,Intensity,0
our,our,s,Inclusive,0
Rents,rents,c,AbstractConcepts,0
:,:,n,,0
Thou,thou,s,DirectAddress,0
Art,art,s,AbstractConcepts,0
fair,fair,c,StandardsPos,0
",",",",s,,0
and,and,s,,0
worthy,worthy,c,StandardsPos,0
",",",",s,,0
when,when,s,,0
thou,thou,s,DirectAddress,0
art,art,s,AbstractConcepts,0
my,my,s,FirstPer,0
Bride,bride,c,PersonProperty,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
I,i,s,Contingency,0
could,could,s,Contingency,1
wish,wish,s,SubjectivePercept,0
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
somewhat,somewhat,s,Uncertainty,0
of,of,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
own,own,c,SelfDisclosure,2
",",",",n,,0
That,that,s,,0
my,my,s,FirstPer,0
timorous,timorous,s,Negativity,0
consent,consent,s,CommonAuthorities,0
might,might,s,Contingency,0
not,not,s,DenyDisclaim,0
wrong,wrong,s,StandardsNeg,0
your,your,s,DirectAddress,0
merits,merits,c,StandardsPos,0
.,.,nn,Imperative,0
Never,never,s,Imperative,1
talk,talk,s,ReportingEvents,0
oth,oth,c,UNRECOGNIZED,0
',',s,,0
disproportion,disproportion,c,Comparison,0
;,;,s,,0
I,i,s,SelfDisclosure,0
Would,would,s,SelfDisclosure,1
not,not,s,DenyDisclaim,0
wed,wed,n,ReportingEvents,0
One,one,s,Numbers,0
whose,whose,s,PersonPronoun,0
estate,estate,s,AbstractConcepts,0
already,already,s,Updates,0
were,were,s,ProjectBack,0
as,as,s,,0
great,great,c,Intensity,0
",",",",n,Resistance,0
But,but,s,Resistance,1
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
marry,marry,s,Positivity,0
that,that,s,Inclusive,0
we,we,s,Inclusive,1
might,might,s,Contingency,0
be,be,s,Contingency,1
equal,equal,c,Comparison,0
:,:,n,,0
And,and,s,,0
even,even,s,Resistance,0
as,as,s,Resistance,1
far,far,s,SpaceRelation,0
as,as,s,,0
love,love,s,Positivity,0
can,can,s,Contingency,0
make,make,s,Inclusive,0
us,us,s,Inclusive,1
so,so,n,ReasonForward,0
We,we,s,ReasonForward,1
are,are,s,Updates,0
already,already,c,Updates,1
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
understand,understand,s,PrivateThinking,0
a,a,s,PrivateThinking,1
virgins,virgins,s,PersonProperty,0
Face,face,n,SenseObject,0
Painted,painted,s,Motions,0
with,with,s,Motions,1
red,red,s,SenseProperty,0
whilst,whilst,s,TimeDuration,0
a,a,s,Confidence,0
true,true,s,Confidence,1
Lover's,lover's,s,,0
by,by,c,,0
",",",",n,,0
You,you,s,DirectAddress,0
have,have,s,DirectAddress,1
my,my,s,FirstPer,0
meaning,meaning,c,LangRef,0
.,.,nn,,0
I,i,s,SelfDisclosure,0
Have,have,s,SelfDisclosure,1
a,a,s,,0
divining,divining,s,ProjectAhead,0
guess,guess,c,Uncertainty,0
",",",",n,,0
And,and,s,,0
do,do,s,Intensity,0
conceive,conceive,s,PrivateThinking,0
so,so,s,Intensity,0
well,well,c,Intensity,1
",",",",s,,0
that,that,s,,0
I,i,s,Contingency,0
could,could,s,Contingency,1
wish,wish,n,SubjectivePercept,0
You,you,s,DirectAddress,0
would,would,s,DirectAddress,1
pronounce,pronounce,s,CommonAuthorities,0
my,my,s,SelfDisclosure,0
thoughts,thoughts,c,SelfDisclosure,1
",",",",s,,0
and,and,s,,0
bless,bless,s,StandardsPos,0
your,your,s,DirectAddress,0
self,self,n,SubjectivePercept,0
With,with,s,Specifiers,0
that,that,s,Specifiers,1
rich,rich,s,Positivity,0
word,word,s,Updates,0
of,of,s,Updates,1
being,being,s,ReportingStates,0
called,called,s,ReportingEvents,0
my,my,s,FirstPer,0
Bride,bride,c,PersonProperty,0
.,.,nn,Sequence,0
Then,then,s,Sequence,1
I,i,s,FirstPer,0
assume,assume,s,ReasonForward,0
the,the,s,ReasonForward,1
honor,honor,s,StandardsPos,0
of,of,s,DirectAddress,0
your,your,s,DirectAddress,1
Bride,bride,c,PersonProperty,0
.,.,nnn,DirectAddress,0
And,and,s,DirectAddress,1
thus,thus,s,ReasonForward,0
we,we,s,,0
seal,seal,s,SenseObject,0
the,the,s,,0
Contract,contract,c,ReportingEvents,0
.,.,s,,0
I,i,s,SelfDisclosure,0
knew,knew,s,SelfDisclosure,1
always,always,n,SubjectiveTime,0
',',c,,0
Twas,twas,s,ProjectBack,0
but,but,s,Resistance,0
the,the,s,StandardsNeg,0
weakness,weakness,s,StandardsNeg,1
of,of,s,StandardsNeg,2
thy,thy,s,DirectAddress,0
modesty,modesty,n,SubjectivePercept,0
That,that,s,,0
kept,kept,s,TimeDuration,0
thee,thee,s,DirectAddress,0
off,off,c,,0
:,:,s,,0
though,though,s,Concessive,0
some,some,s,Uncertainty,0
to,to,s,ProjectAhead,0
try,try,s,ProjectAhead,1
my,my,s,FirstPer,0
Faith,faith,c,StandardsPos,0
",",",",n,,0
Would,would,s,ProjectBack,0
often,often,s,ProjectBack,1
buzze,buzze,s,UNRECOGNIZED,0
in,in,s,,0
my,my,s,FirstPer,0
incredulous,incredulous,s,SubjectivePercept,0
Ears,ears,c,SenseObject,0
",",",",n,,0
That,that,s,,0
',',c,,0
twas,twas,s,ProjectBack,0
the,the,s,,0
love,love,s,StandardsPos,0
of,of,s,StandardsPos,1
one,one,s,Numbers,0
Lysander,lysander,c,UNRECOGNIZED,0
.,.,nn,,0
He,he,n,Biographical_Time,0
Once,once,s,Biographical_Time,1
begged,begged,s,Intensity,0
indeed,indeed,s,Intensity,0
that,that,s,,0
he,he,s,PersonPronoun,0
might,might,s,Contingency,0
be,be,s,Contingency,1
my,my,s,FirstPer,0
servant,servant,c,PersonProperty,0
.,.,nn,,0
Thy,thy,s,DirectAddress,0
Servant,servant,c,PersonProperty,0
?,?,s,Question,0
',',c,,0
faith,faith,s,StandardsPos,0
handsomely,handsomely,s,Positivity,0
urged,urged,c,ReportingStates,0
",",",",s,ReportingStates,1
he,he,s,PersonPronoun,0
sure,sure,n,Confidence,0
Observes,observes,s,Curiosity,0
the,the,s,Curiosity,1
learned,learned,s,ReportingEvents,0
Roman,roman,s,AbstractConcepts,0
Apothegmes,apothegmes,c,UNRECOGNIZED,0
",",",",n,,0
And,and,s,,0
thinks,thinks,s,PrivateThinking,0
it,it,s,PrivateThinking,1
the,the,s,Positivity,0
best,best,s,Positivity,1
way,way,s,Positivity,2
to,to,s,Positivity,3
gain,gain,s,,0
a,a,s,,0
Kingdom,kingdom,n,CommonAuthorities,0
By,by,s,,0
his,his,s,PersonPronoun,0
obedience,obedience,c,CommonAuthorities,0
:,:,s,,0
Thus,thus,s,ReasonForward,0
he,he,s,PersonPronoun,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
your,your,s,DirectAddress,0
slave,slave,c,PersonProperty,0
",",",",n,,0
That,that,s,,0
he,he,s,PersonPronoun,0
may,may,s,Contingency,0
rule,rule,s,AbstractConcepts,0
and,and,s,,0
fetter,fetter,s,Negativity,0
you,you,c,DirectAddress,0
;,;,s,,0
thus,thus,s,ReasonForward,0
he,he,s,PersonPronoun,0
wooes,wooes,n,UNRECOGNIZED,0
With,with,s,LangRef,0
language,language,s,LangRef,1
picked,picked,s,ReportingEvents,0
up,up,s,SpaceRelation,0
from,from,s,SpaceRelation,1
the,the,s,SpaceRelation,2
Senate,senate,s,AbstractConcepts,0
house,house,c,AbstractConcepts,1
:,:,n,,0
The,the,s,SenseObject,0
vanity,vanity,s,SenseObject,1
of,of,s,,0
these,these,s,Immediacy,0
Affected,affected,s,ReportingEvents,0
Lovers,lovers,n,Positivity,0
Which,which,s,,0
hide,hide,s,ReportingEvents,0
their,their,s,ReportingEvents,1
Suit,suit,s,SenseObject,0
in,in,s,Specifiers,0
that,that,s,Specifiers,1
submissive,submissive,s,SubjectivePercept,0
strain,strain,c,ReportingEvents,0
",",",",n,,0
Were,were,s,ProjectBack,0
well,well,s,SenseObject,0
rewarded,rewarded,s,Positivity,0
not,not,s,DenyDisclaim,0
to,to,s,DenyDisclaim,1
be,be,s,DenyDisclaim,2
understood,understood,c,ReportingStates,0
.,.,nn,ReportingStates,1
With,with,s,,0
pardon,pardon,s,Positivity,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
it,it,s,,0
is,is,s,Exceptions,0
but,but,s,Exceptions,1
the,the,s,Inclusive,0
common,common,s,Inclusive,1
garb,garb,n,SenseObject,0
And,and,s,,0
fashion,fashion,s,SenseObject,0
of,of,s,Intensity,0
most,most,s,Intensity,1
Suitors,suitors,c,PersonProperty,0
.,.,s,,0
--,--,nn,,0
I,i,c,FirstPer,0
",",",",s,,0
the,the,s,Inclusive,0
common,common,s,Inclusive,1
garb,garb,c,SenseObject,0
",",",",n,,0
Give,give,s,ReportingEvents,0
me,me,s,ReportingEvents,1
a,a,s,ReportingEvents,2
man,man,s,PersonProperty,0
that,that,s,,0
scorns,scorns,s,Negative_Relation,0
that,that,s,,0
beaten,beaten,s,Negativity,0
way,way,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
owes,owes,s,ReportingEvents,0
his,his,s,PersonPronoun,0
Passage,passage,s,SenseObject,0
to,to,s,,0
himself,himself,c,PersonPronoun,0
;,;,s,,0
It,it,s,,0
Is,is,s,ReportingStates,0
base,base,c,AbstractConcepts,0
",",",",n,,0
And,and,s,,0
argues,argues,s,Contested_Citation,0
a,a,s,Contested_Citation,1
low,low,s,Negativity,0
spirit,spirit,c,Negativity,1
",",",",s,,0
to,to,s,GenericEvents,0
be,be,s,GenericEvents,1
taught,taught,n,ReportingEvents,0
By,by,s,CommonAuthorities,0
Custom,custom,c,CommonAuthorities,1
",",",",s,,0
and,and,s,,0
to,to,s,ProjectAhead,0
let,let,s,ProjectAhead,1
the,the,s,,0
vulgar,vulgar,s,StandardsNeg,0
grow,grow,n,Transformation,0
To,to,s,Transformation,1
our,our,s,Inclusive,0
example,example,c,AbstractConcepts,0
:,:,s,,0
It,it,s,,0
Is,is,s,ProjectAhead,0
to,to,s,ProjectAhead,1
betray,betray,s,Negative_Relation,0
a,a,s,PersonProperty,0
Virgin,virgin,c,PersonProperty,1
",",",",n,,0
And,and,s,,0
urge,urge,s,Intensity,0
the,the,s,StandardsPos,0
merit,merit,s,StandardsPos,1
of,of,s,,0
a,a,s,,0
Treachery,treachery,n,Anger,0
To,to,s,,0
win,win,s,ReportingEvents,0
Affection,affection,c,Positivity,0
:,:,s,,0
I,i,s,FirstPer,0
do,do,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
love,love,n,Positivity,0
This,this,s,,0
ridling,ridling,s,UNRECOGNIZED,0
Dialect,dialect,c,LangRef,0
",",",",s,,0
and,and,s,,0
how,how,s,,0
ever,ever,s,Biographical_Time,0
grown,grown,n,ReportingEvents,0
Above,above,s,SpaceRelation,0
the,the,s,SpaceRelation,1
pitch,pitch,s,Motions,0
of,of,s,,0
any,any,s,Specifiers,0
thing,thing,s,Specifiers,1
that,that,s,Specifiers,0
is,is,s,Specifiers,1
vulgar,vulgar,c,StandardsNeg,0
",",",",n,,0
Am,am,s,FirstPer,0
plain,plain,s,SenseProperty,0
in,in,s,,0
my,my,s,FirstPer,0
Demands,demands,c,Intensity,0
:,:,s,,0
Tell,tell,s,Citations,0
me,me,c,Citations,1
",",",",s,,0
art,art,s,AbstractConcepts,0
',',c,,0
mine,mine,c,FirstPer,0
",",",",n,,0
I,i,s,FirstPer,0
add,add,s,ReportingEvents,0
not,not,s,DenyDisclaim,0
Mistress,mistress,c,PersonProperty,0
",",",",s,,0
be,be,s,ReportingStates,0
that,that,s,,0
the,the,s,,0
fein'd,fein'd,s,UNRECOGNIZED,0
voice,voice,n,SenseProperty,0
Of,of,s,SenseProperty,1
them,them,s,,0
who,who,s,,0
stretch,stretch,s,Motions,0
their,their,s,Motions,1
wits,wits,s,StandardsPos,0
but,but,s,Resistance,0
to,to,s,Resistance,1
delude,delude,c,Negativity,0
:,:,n,,0
And,and,s,,0
cheat,cheat,s,Negative_Relation,0
thy,thy,s,DirectAddress,0
love,love,c,Positivity,0
.,.,nn,,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
I,i,s,SelfDisclosure,0
am,am,s,SelfDisclosure,1
so,so,s,Updates,0
far,far,s,Updates,1
yours,yours,n,DirectAddress,0
As,as,s,DirectAddress,0
you,you,s,DirectAddress,1
shall,shall,s,ProjectAhead,0
please,please,s,Positivity,0
to,to,s,,0
style,style,s,LangRef,0
me,me,c,FirstPer,0
",",",",s,,0
and,and,s,,0
embrace,embrace,n,Positivity,0
The,the,s,Specifiers,0
Name,name,s,Specifiers,1
of,of,s,Specifiers,2
any,any,s,Specifiers,0
Thing,thing,s,Specifiers,1
your,your,s,DirectAddress,0
will,will,s,PredictedFuture,0
puts,puts,s,Transformation,0
on,on,s,Transformation,1
me,me,c,FirstPer,0
*,*,nn,,0
It,it,s,,0
Is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
discretion,discretion,s,Contingency,0
of,of,s,,0
thy,thy,s,DirectAddress,0
modesty,modesty,n,SubjectivePercept,0
