SInce,since,s,ReasonBackward,0
other,other,s,Specifiers,0
People,people,nnn,PersonProperty,0
For,for,s,SelfDisclosure,0
my,my,s,SelfDisclosure,1
part,part,s,SelfDisclosure,2
I,i,s,Autobio,0
always,always,s,Autobio,1
take,take,s,Responsibility,0
that,that,s,Responsibility,1
Occasion,occasion,s,AbstractConcepts,0
to,to,s,,0
blow,blow,s,Motions,0
my,my,s,Motions,1
Nose,nose,c,Motions,2
.,.,nnn,,0
You,you,s,Insist,0
must,must,s,Insist,1
blow,blow,s,Motions,0
your,your,s,Motions,1
Nose,nose,s,Motions,2
half,half,s,Numbers,0
off,off,s,,0
then,then,s,,0
at,at,s,,0
some,some,s,Uncertainty,0
Plays,plays,c,ReportingEvents,0
.,.,nnn,Question,0
Why,why,s,Question,1
don't,don't,s,DenyDisclaim,0
some,some,s,Uncertainty,0
Reformer,reformer,s,CommonAuthorities,0
or,or,s,,0
other,other,c,Specifiers,0
",",",",s,,0
beat,beat,s,Negativity,0
the,the,s,,0
Poet,poet,s,PersonProperty,0
for,for,s,,0
it,it,c,,0
?,?,nnn,Question,0
Because,because,s,ReasonBackward,0
he,he,s,Updates,0
is,is,s,Updates,1
not,not,s,Resistance,0
so,so,s,Resistance,1
sure,sure,s,Confidence,0
of,of,s,Confidence,1
our,our,s,Inclusive,0
private,private,s,AbstractConcepts,0
Approbation,approbation,s,CommonAuthorities,0
as,as,s,,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
public,public,s,CommonAuthorities,0
Thanks,thanks,c,Acknowledge,0
.,.,n,OralCues,0
Well,well,c,OralCues,1
",",",",s,OralCues,2
sure,sure,s,Confidence,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
not,not,s,DenyDisclaim,2
upon,upon,s,,0
Earth,earth,c,SpaceRelation,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
impertinent,impertinent,s,StandardsNeg,0
a,a,s,Specifiers,0
thing,thing,c,Specifiers,1
",",",",s,,0
as,as,s,,0
Women's,women's,s,PersonProperty,0
Modesty,modesty,nnn,SubjectivePercept,0
Yes,yes,c,DirectAddress,0
;,;,s,,0
Men's,men's,s,PersonProperty,0
Fantasque,fantasque,c,UNRECOGNIZED,0
",",",",s,,0
that,that,s,,0
obliges,obliges,s,CommonAuthorities,0
us,us,s,Inclusive,0
to,to,s,,0
it,it,c,,0
.,.,nn,,0
If,if,s,Contingency,0
we,we,s,,0
quit,quit,s,ReportingEvents,0
our,our,s,StandardsPos,0
Modesty,modesty,c,StandardsPos,1
",",",",s,,0
they,they,s,Citations,0
say,say,s,Citations,1
we,we,s,,0
lose,lose,s,Sad,0
our,our,s,Sad,1
Charms,charms,c,Positivity,0
",",",",s,,0
and,and,s,Resistance,0
yet,yet,s,Resistance,1
they,they,s,,0
know,know,s,Confidence,0
that,that,n,Confidence,1
very,very,s,Intensity,0
Modesty,modesty,s,SubjectivePercept,0
is,is,s,ReportingStates,0
Affectation,affectation,c,Negativity,0
",",",",s,,0
and,and,s,,0
rail,rail,s,Negative_Relation,0
at,at,s,Negative_Relation,1
our,our,s,Inclusive,0
Hypocrisy,hypocrisy,nnn,StandardsNeg,0
Thus,thus,s,ReasonForward,0
one,one,s,ReceivedPOV,0
would,would,s,ReceivedPOV,1
think,think,c,ReceivedPOV,2
",",",",s,,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
a,a,s,,0
hard,hard,s,,0
Matter,matter,s,Disclosure,0
to,to,s,Disclosure,1
please,please,s,Positivity,0
',',c,,0
em,em,c,SpaceRelation,0
",",",",s,,0
Neice,neice,c,UNRECOGNIZED,0
.,.,s,Resistance,0
Yet,yet,s,Resistance,1
our,our,s,Inclusive,0
kind,kind,n,Positivity,0
Mother,mother,s,CommonAuthorities,0
Nature,nature,s,CommonAuthorities,1
has,has,s,,0
given,given,s,ReportingStates,0
us,us,s,Inclusive,0
something,something,c,Uncertainty,0
",",",",s,,0
that,that,s,,0
makes,makes,s,StandardsPos,0
amends,amends,s,StandardsPos,1
for,for,s,StandardsPos,2
all,all,c,Inclusive,0
.,.,s,Inclusive,1
Let,let,s,ReportingEvents,0
our,our,n,Inclusive,0
Weakness,weakness,s,Negativity,0
be,be,s,ReportingStates,0
what,what,s,Question,0
it,it,s,Question,1
will,will,c,PredictedFuture,0
",",",",s,,0
Mankind,mankind,s,AbstractConcepts,0
will,will,s,PredictedFuture,0
still,still,s,PredictedFuture,1
be,be,s,PredictedFuture,2
weaker,weaker,c,Negativity,0
",",",",s,,0
and,and,s,,0
whilst,whilst,s,TimeDuration,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,n,ReportingStates,2
World,world,c,AbstractConcepts,0
",",",",s,,0
it,it,s,,0
is,is,s,ReportingStates,0
Woman,woman,s,PersonProperty,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
govern,govern,s,ReportingEvents,0
it,it,nn,,0
But,but,s,Resistance,0
prithee,prithee,s,DirectAddress,0
one,one,s,Numbers,0
word,word,s,Updates,0
of,of,s,Updates,1
poor,poor,s,Negativity,0
Constant,constant,s,RecurringEvents,0
before,before,s,Sequence,0
we,we,s,SceneShift,0
go,go,s,SceneShift,1
to,to,s,SceneShift,2
Bed,bed,c,SenseObject,0
;,;,s,,0
if,if,s,Contingency,0
it,it,s,Contingency,1
be,be,s,ReportingStates,0
but,but,s,Resistance,0
to,to,n,Resistance,1
furnish,furnish,s,ReportingEvents,0
Matter,matter,s,AbstractConcepts,0
for,for,s,,0
Dreams,dreams,c,SubjectivePercept,0
;,;,s,,0
I,i,s,FirstPer,0
dare,dare,s,SubjectivePercept,0
swear,swear,s,Intensity,0
he,he,s,Updates,0
is,is,s,Updates,1
talking,talking,s,Citations,0
of,of,s,Citations,1
me,me,s,FirstPer,0
now,now,c,Updates,0
",",",",s,Updates,1
or,or,s,,0
thinking,thinking,s,PrivateThinking,0
of,of,n,PrivateThinking,1
me,me,s,FirstPer,0
at,at,s,SubjectivePercept,0
least,least,c,SubjectivePercept,1
",",",",s,Concessive,0
though,though,s,Concessive,1
it,it,s,Contingency,0
be,be,s,Contingency,1
in,in,s,Sequence,0
the,the,s,Sequence,1
middle,middle,s,Sequence,2
of,of,s,Sequence,3
his,his,s,PersonPronoun,0
Prayers,prayers,nnn,CommonAuthorities,0
So,so,s,,0
he,he,s,Insist,0
ought,ought,s,Insist,1
I,i,s,SelfDisclosure,0
think,think,c,SelfDisclosure,1
;,;,s,,0
for,for,s,DirectAddress,0
you,you,s,DirectAddress,1
were,were,s,ProjectBack,0
pleased,pleased,s,Positivity,0
to,to,s,Positivity,1
make,make,s,ReportingEvents,0
him,him,s,ReportingEvents,1
a,a,s,ReportingEvents,2
good,good,s,,0
round,round,s,SenseProperty,0
Advance,advance,s,StandardsPos,0
to,to,n,StandardsPos,1
day,day,c,TimeDuration,0
",",",",s,,0
Madam,madam,nnn,PersonProperty,0
Why,why,c,Question,0
",",",",s,,0
I,i,s,SelfDisclosure,0
have,have,s,SelfDisclosure,1
even,even,s,SubjectivePercept,0
plagued,plagued,s,Negativity,0
him,him,s,PersonPronoun,0
enough,enough,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
satisfy,satisfy,s,StandardsPos,0
any,any,s,,0
reasonable,reasonable,s,StandardsPos,0
Woman,woman,c,PersonProperty,0
:,:,s,,0
He,he,s,Neutral_Attribution,0
has,has,n,Neutral_Attribution,1
besieged,besieged,s,Negativity,0
me,me,s,FirstPer,0
these,these,s,Immediacy,0
two,two,s,TimeDuration,0
Years,years,s,TimeDuration,1
to,to,s,TimeDuration,2
no,no,s,DenyDisclaim,0
Purpose,purpose,nnn,ProjectAhead,0
And,and,s,,0
if,if,s,Contingency,0
he,he,s,Contingency,1
besieged,besieged,s,Negativity,0
you,you,s,DirectAddress,0
two,two,s,TimeDuration,0
Years,years,s,TimeDuration,1
more,more,c,Comparison,0
",",",",s,,0
he,he,s,Biographical_Time,0
would,would,s,Biographical_Time,1
be,be,s,ReportingStates,0
well,well,s,SubjectivePercept,0
enough,enough,s,SubjectivePercept,1
paid,paid,c,ReportingStates,0
",",",",s,ReportingStates,1
so,so,s,,0
he,he,s,ProjectBack,0
had,had,s,ProjectBack,1
the,the,n,,0
plundering,plundering,s,Negativity,0
of,of,s,DirectAddress,0
you,you,s,DirectAddress,1
at,at,s,SubjectiveTime,0
last,last,nnn,SubjectiveTime,1
That,that,s,Uncertainty,0
may,may,s,Uncertainty,1
be,be,c,Uncertainty,2
;,;,s,Resistance,0
but,but,s,Resistance,1
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,s,Fear,2
the,the,s,,0
Town,town,s,SpaceRelation,0
will,will,s,PredictedFuture,0
not,not,s,PredictedFuture,1
be,be,s,PredictedFuture,2
able,able,s,StandardsPos,0
to,to,s,StandardsPos,1
hold,hold,s,ReportingEvents,0
out,out,s,ReportingEvents,1
much,much,s,Intensity,0
longer,longer,c,Comparison,0
;,;,n,,0
for,for,s,ProjectAhead,0
to,to,s,ProjectAhead,1
confess,confess,s,Disclosure,0
the,the,s,StandardsPos,0
Truth,truth,s,StandardsPos,1
to,to,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
Bellinda,bellinda,c,UNRECOGNIZED,0
",",",",s,,0
the,the,s,,0
Garrison,garrison,s,SenseObject,0
begins,begins,s,Sequence,0
to,to,s,Sequence,1
grow,grow,s,ReportingEvents,0
mutinous,mutinous,nnn,Negativity,0
Then,then,s,,0
the,the,s,,0
sooner,sooner,s,Comparison,0
you,you,s,DirectAddress,0
capitulate,capitulate,c,Reluctance,0
",",",",s,,0
the,the,s,Positivity,0
better,better,c,Positivity,1
.,.,nnn,Resistance,0
Yet,yet,s,Resistance,1
methinks,methinks,s,SelfDisclosure,0
I,i,s,SelfDisclosure,0
would,would,s,SelfDisclosure,1
fain,fain,s,Positivity,0
stay,stay,s,TimeDuration,0
a,a,s,TimeDuration,1
little,little,s,SenseProperty,0
longer,longer,c,Comparison,0
",",",",s,,0
to,to,s,ProjectAhead,0
see,see,s,ProjectAhead,1
you,you,s,DirectAddress,0
fixed,fixed,s,ReportingEvents,0
too,too,c,Metadiscourse,0
",",",",s,Metadiscourse,1
that,that,s,Inclusive,0
we,we,n,Inclusive,1
might,might,s,Contingency,0
start,start,s,Sequence,0
together,together,c,Inclusive,0
",",",",s,,0
and,and,s,,0
see,see,s,Curiosity,0
who,who,s,Curiosity,1
could,could,s,Contingency,0
love,love,s,Positivity,0
longest,longest,c,Comparison,0
.,.,s,Question,0
What,what,s,Question,1
think,think,s,PrivateThinking,0
you,you,s,DirectAddress,0
if,if,n,Contingency,0
Heartfree,heartfree,s,UNRECOGNIZED,0
should,should,s,Insist,0
have,have,s,ReportingEvents,0
a,a,s,ReportingEvents,1
Month's,month's,s,TimeDuration,0
Mind,mind,s,TimeDuration,1
to,to,s,DirectAddress,0
you,you,nnn,DirectAddress,1
Why,why,s,Question,0
Faith,faith,s,StandardsPos,0
I,i,s,Contingency,0
could,could,s,Contingency,1
almost,almost,s,SubjectivePercept,0
be,be,s,ReportingStates,0
in,in,s,ReportingStates,1
Love,love,s,Positivity,0
with,with,s,,0
him,him,c,PersonPronoun,0
",",",",s,ReasonForward,0
for,for,s,ReasonForward,1
despising,despising,s,Negative_Relation,0
that,that,s,,0
foolish,foolish,n,Negativity,0
affected,affected,s,ReportingEvents,0
Lady,lady,s,PersonProperty,0
Fancyfull,fancyfull,c,UNRECOGNIZED,0
",",",",s,Resistance,0
but,but,s,Resistance,1
I,i,s,Fear,0
Am,am,s,Fear,1
afraid,afraid,s,Fear,2
he,he,s,Fear,3
is,is,s,Negativity,0
too,too,s,Negativity,1
cold,cold,s,SenseProperty,0
ever,ever,s,Biographical_Time,0
to,to,s,Biographical_Time,1
warm,warm,s,SenseProperty,0
himself,himself,s,PersonPronoun,0
by,by,n,,0
my,my,s,FirstPer,0
Fire,fire,nnn,SenseObject,0
Then,then,s,Sequence,0
he,he,s,Sequence,1
deserves,deserves,s,StandardsPos,0
to,to,s,StandardsPos,1
be,be,s,StandardsPos,2
froze,froze,s,SenseProperty,0
to,to,s,Negativity,0
Death,death,c,Negativity,1
.,.,s,Future_Question,0
Would,would,s,Future_Question,1
I,i,s,FirstPer,0
were,were,s,ProjectBack,0
a,a,s,PersonProperty,0
Man,man,s,PersonProperty,1
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
sake,sake,c,DirectAddress,2
",",",",s,,0
my,my,n,Positivity,0
dear,dear,s,Positivity,1
Rogue,rogue,c,Negativity,0
.,.,nnn,,0
You,you,s,DirectAddress,0
Would,would,s,DirectAddress,1
wish,wish,s,SubjectivePercept,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
a,a,s,PersonProperty,0
Woman,woman,s,PersonProperty,1
again,again,s,RecurringEvents,0
for,for,s,DirectAddress,0
your,your,s,DirectAddress,1
own,own,c,DirectAddress,2
",",",",s,,0
or,or,s,,0
the,the,s,PersonProperty,0
Men,men,s,PersonProperty,1
are,are,s,ReportingStates,0
mistaken,mistaken,c,StandardsNeg,0
.,.,nn,Resistance,0
But,but,s,Resistance,1
if,if,s,Contingency,0
I,i,s,Contingency,1
could,could,s,Contingency,2
make,make,s,ReportingEvents,0
a,a,s,GenericEvents,0
Conquest,conquest,s,GenericEvents,1
of,of,s,Specifiers,0
this,this,s,Specifiers,1
Son,son,s,PersonProperty,0
of,of,s,,0
Bacchus,bacchus,c,,0
",",",",s,,0
and,and,s,,0
rival,rival,s,Resistance,0
his,his,s,PersonPronoun,0
Bottle,bottle,c,SenseObject,0
:,:,n,Question,0
What,what,s,Question,1
should,should,s,Future_Question,0
I,i,s,Future_Question,1
do,do,s,ReportingEvents,0
with,with,s,ReportingEvents,1
him,him,c,PersonPronoun,0
",",",",s,,0
he,he,s,Neutral_Attribution,0
has,has,s,Neutral_Attribution,1
no,no,s,DenyDisclaim,0
Fortune,fortune,c,ProjectAhead,0
;,;,s,,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
marry,marry,s,Positivity,0
him,him,c,PersonPronoun,0
;,;,s,,0
and,and,s,,0
sure,sure,s,Confidence,0
you,you,n,DirectAddress,0
would,would,s,DirectAddress,1
not,not,s,DenyDisclaim,0
have,have,s,DenyDisclaim,1
me,me,s,FirstPer,0
commit,commit,s,ReportingEvents,0
Fornication,fornication,nnn,Motions,0
Why,why,c,Question,0
",",",",s,,0
if,if,s,Contingency,0
you,you,s,DirectAddress,0
did,did,c,ReportingStates,0
",",",",s,ReportingStates,1
Child,child,c,PersonProperty,0
",",",",s,,0
',',c,,0
twou'd,twou'd,s,UNRECOGNIZED,0
be,be,s,ReportingStates,0
but,but,s,Resistance,0
a,a,s,Positivity,0
good,good,s,Positivity,1
friendly,friendly,s,Positivity,0
part,part,c,,0
;,;,s,,0
if,if,s,Contingency,0
',',c,,0
twere,twere,s,UNRECOGNIZED,0
only,only,s,SubjectivePercept,0
to,to,n,SubjectivePercept,1
keep,keep,s,TimeDuration,0
me,me,s,FirstPer,0
in,in,s,Confidence,0
Countenance,countenance,s,Confidence,1
whilst,whilst,s,TimeDuration,0
I,i,s,FirstPer,0
commit,commit,s,ReportingEvents,0
--,--,s,,0
You,you,s,DirectAddress,0
know,know,s,DirectAddress,1
what,what,nnn,Contingency,0
Well,well,c,Contingency,1
",",",",s,,0
if,if,s,Contingency,0
I,i,s,Insist,0
cannot,cannot,s,Insist,1
resolve,resolve,s,Promise,0
to,to,s,Promise,1
serve,serve,s,ReportingEvents,0
you,you,s,DirectAddress,0
that,that,s,Specifiers,0
way,way,c,Specifiers,1
",",",",s,Specifiers,2
I,i,s,FirstPer,0
may,may,s,Contingency,0
perhaps,perhaps,s,Contingency,1
some,some,s,Specifiers,0
other,other,c,Specifiers,1
",",",",s,,0
as,as,n,Comparison,0
much,much,s,Comparison,1
to,to,s,StandardsPos,0
your,your,s,StandardsPos,1
Satisfaction,satisfaction,c,StandardsPos,2
.,.,s,Resistance,0
But,but,s,Resistance,1
pray,pray,s,Intensity,0
how,how,s,,0
shall,shall,s,Future_Question,0
we,we,s,Future_Question,1
contrive,contrive,s,ProjectAhead,0
to,to,s,ProjectAhead,1
see,see,s,,0
these,these,s,Immediacy,0
Blades,blades,n,SenseObject,0
again,again,s,RecurringEvents,0
quickly,quickly,nnn,SubjectiveTime,0
We,we,s,Insist,0
must,must,s,Insist,1
even,even,s,SubjectivePercept,0
have,have,s,ReportingEvents,0
Recourse,recourse,s,ReportingEvents,1
to,to,s,ReportingEvents,2
the,the,s,,0
old,old,s,SenseProperty,0
way,way,c,AbstractConcepts,0
;,;,s,,0
make,make,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
an,an,s,,0
Appointment,appointment,s,TimeDuration,0
',',c,,0
twixt,twixt,s,SpaceRelation,0
jest,jest,n,Positivity,0
and,and,s,,0
earnest,earnest,c,SubjectivePercept,0
",",",",s,,0
',',c,,0
twill,twill,s,SenseObject,0
look,look,s,Resemblances,0
like,like,s,Resemblances,1
a,a,s,,0
Frolic,frolic,c,Positivity,0
",",",",s,,0
and,and,s,,0
that,that,s,DirectAddress,0
you,you,s,DirectAddress,1
know's,know's,s,UNRECOGNIZED,0
a,a,s,StandardsPos,0
very,very,s,StandardsPos,1
good,good,s,StandardsPos,2
thing,thing,n,Uncertainty,0
to,to,s,StandardsPos,0
save,save,s,StandardsPos,1
a,a,s,PersonProperty,0
Woman's,woman's,s,PersonProperty,1
Blushes,blushes,nnn,SenseProperty,0
You,you,s,DirectAddress,0
advise,advise,s,ReportingEvents,0
well,well,c,SenseObject,0
;,;,s,Resistance,0
but,but,s,Resistance,1
where,where,s,Resistance,2
shall,shall,s,ProjectAhead,0
it,it,s,Contingency,0
be,be,c,Contingency,1
?,?,nnn,Question,0
In,in,s,,0
Spring-Garden,spring-garden,c,UNRECOGNIZED,0
.,.,s,Resistance,0
But,but,s,Resistance,1
they,they,s,,0
shall,shall,s,ProjectAhead,0
not,not,s,ProjectAhead,1
know,know,s,Confidence,0
their,their,s,PersonPronoun,0
Women,women,c,PersonProperty,0
",",",",s,,0
till,till,s,Motions,0
their,their,s,Motions,1
Women,women,s,PersonProperty,0
pull,pull,s,SpaceRelation,0
off,off,n,SpaceRelation,1
their,their,s,SpaceRelation,2
Masks,masks,c,SenseObject,0
;,;,s,,0
for,for,s,SubjectiveTime,0
a,a,s,SubjectiveTime,1
Surprise,surprise,s,SubjectiveTime,2
is,is,s,ReportingStates,0
the,the,s,ReportingStates,1
most,most,s,Comparison,0
agreeable,agreeable,s,Positivity,0
thing,thing,s,Uncertainty,0
in,in,s,Intensity,0
the,the,s,Intensity,1
World,world,c,Intensity,2
:,:,s,,0
And,and,s,,0
I,i,n,Metadiscourse,0
find,find,s,Metadiscourse,1
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
in,in,s,StandardsPos,0
a,a,s,StandardsPos,1
very,very,s,StandardsPos,2
good,good,s,StandardsPos,3
Humor,humor,c,Positivity,0
",",",",s,,0
ready,ready,s,ProjectAhead,0
to,to,s,ProjectAhead,1
do,do,s,Intensity,0
',',c,,0
em,em,s,SpaceRelation,0
any,any,s,,0
good,good,s,StandardsPos,0
turn,turn,s,StandardsPos,1
I,i,s,Contingency,0
can,can,s,Contingency,1
think,think,n,PrivateThinking,0
on,on,nnn,,0
Then,then,s,Sequence,0
pray,pray,s,Sequence,1
write,write,s,ReportingEvents,0
',',c,,0
em,em,s,SpaceRelation,0
the,the,s,Insist,0
necessary,necessary,s,Insist,1
Billet,billet,c,SenseObject,0
",",",",s,,0
without,without,s,Contingency,0
farther,farther,s,SpaceRelation,0
Delay,delay,c,Resistance,0
.,.,nnn,DirectAddress,0
Let,let,s,DirectAddress,1
Us,us,s,DirectAddress,2
go,go,s,ReportingEvents,0
into,into,s,ReportingEvents,1
your,your,s,DirectAddress,0
Chamber,chamber,s,SenseObject,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
and,and,s,,0
whilst,whilst,s,TimeDuration,0
you,you,s,DirectAddress,0
say,say,s,DirectAddress,1
your,your,s,DirectAddress,0
Prayers,prayers,c,CommonAuthorities,0
",",",",s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
do,do,s,Metadiscourse,2
it,it,c,,0
",",",",n,,0
Child,child,nnn,PersonProperty,0
IS,is,s,ReportingStates,0
the,the,s,ReportingStates,1
Dog,dog,s,SenseObject,0
dead,dead,c,Negativity,0
?,?,nnn,Question,0
No,no,c,OralCues,0
",",",",s,OralCues,1
damn,damn,s,Anger,0
him,him,c,Anger,1
",",",",s,,0
I,i,s,FirstPer,0
heard,heard,s,Updates,0
him,him,s,PersonPronoun,0
wheeze,wheeze,c,Motions,0
.,.,nnn,Question,0
How,how,s,Question,1
the,the,s,,0
Witch,witch,s,SubjectivePercept,0
his,his,s,SubjectivePercept,1
Wife,wife,s,PersonProperty,0
howled,howled,c,ReportingEvents,0
!,!,nnn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
she,she,s,PersonPronoun,0
will,will,s,PredictedFuture,0
alarm,alarm,s,Negativity,0
the,the,s,Negativity,1
Watch,watch,s,,0
presently,presently,c,TimeShift,0
.,.,nnn,,0
Appear,appear,c,SubjectivePercept,0
",",",",s,,0
Knight,knight,c,PersonProperty,0
",",",",s,,0
then,then,c,,0
;,;,s,,0
come,come,c,DirectAddress,0
",",",",s,DirectAddress,1
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
a,a,s,DirectAddress,2
good,good,s,StandardsPos,0
Cause,cause,s,StandardsPos,1
to,to,s,Resistance,0
fight,fight,s,Resistance,1
for,for,c,,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
Man,man,n,PersonProperty,0
murdered,murdered,nnn,Negativity,0
Is,is,s,ReportingStates,0
there,there,c,,0
?,?,s,Question,0
Then,then,s,Sequence,0
let,let,s,Sequence,1
his,his,s,PersonPronoun,0
Ghost,ghost,s,SenseProperty,0
be,be,s,ReportingStates,0
satisfied,satisfied,c,StandardsPos,0
:,:,s,,0
For,for,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
sacrifice,sacrifice,s,StandardsPos,0
a,a,s,,0
Constable,constable,s,PersonProperty,0
to,to,n,,0
it,it,s,,0
presently,presently,c,TimeShift,0
;,;,s,,0
and,and,s,,0
burn,burn,s,,0
his,his,s,PersonPronoun,0
Body,body,s,SenseObject,0
upon,upon,s,,0
his,his,s,PersonPronoun,0
wooden,wooden,s,SenseProperty,0
Chair,chair,nnn,SenseObject,0
How,how,s,Updates,0
now,now,c,Updates,1
?,?,s,Question,0
What,what,s,Question,0
have,have,s,Question,1
we,we,s,,0
got,got,s,ReportingEvents,0
here,here,c,SpaceRelation,0
?,?,s,Question,0
A,a,s,,0
Thief,thief,c,Negative_Relation,0
?,?,nnn,Question,0
No,no,s,DenyDisclaim,0
an't,an't,s,DenyDisclaim,0
please,please,s,Positivity,0
you,you,c,DirectAddress,0
;,;,s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
no,no,s,DenyDisclaim,0
Thief,thief,c,Negative_Relation,0
.,.,nnn,,0
That,that,s,,0
we'll,we'll,s,ProjectAhead,0
see,see,s,ProjectAhead,1
presently,presently,c,TimeShift,0
:,:,s,,0
Here,here,c,SpaceRelation,0
",",",",s,SpaceRelation,1
let,let,s,ReportingEvents,0
the,the,s,ReportingEvents,1
General,general,s,AbstractConcepts,0
examine,examine,s,Curiosity,0
him,him,c,PersonPronoun,0
.,.,nnn,,0
Ay,ay,c,OralCues,0
",",",",s,,0
Ay,ay,c,OralCues,0
;,;,s,,0
Let,let,s,ReportingEvents,0
me,me,s,FirstPer,0
examine,examine,s,Curiosity,0
him,him,c,PersonPronoun,0
;,;,s,,0
and,and,s,,0
I,i,s,FirstPer,0
Will,will,s,PredictedFuture,0
lay,lay,s,Narrative_Verbs,0
a,a,s,Narrative_Verbs,1
Hundred,hundred,s,Numbers,0
Pound,pound,s,Motions,0
I,i,s,SelfDisclosure,0
find,find,s,SelfDisclosure,1
him,him,s,SelfDisclosure,2
guilty,guilty,c,Negative_Relation,0
",",",",s,,0
in,in,n,Resistance,0
spite,spite,s,Resistance,1
of,of,s,Resistance,2
his,his,s,PersonPronoun,0
Teeth,teeth,s,SenseObject,0
--,--,s,,0
for,for,s,,0
he,he,s,SenseProperty,0
looks,looks,s,SenseProperty,1
--,--,s,,0
like,like,s,Resemblances,0
a,a,s,Resemblances,1
--,--,s,,0
sneaking,sneaking,s,Motions,0
Rascal,rascal,nn,Negativity,0
Come,come,s,ReportingEvents,0
Sirrah,sirrah,c,Negativity,0
",",",",s,,0
without,without,s,Confidence,0
Equivocation,equivocation,c,Confidence,1
",",",",s,,0
or,or,s,,0
mental,mental,s,Uncertainty,0
Reservation,reservation,c,Uncertainty,1
",",",",s,,0
tell,tell,s,Citations,0
me,me,s,Citations,1
of,of,s,Curiosity,0
what,what,n,Curiosity,1
Opinion,opinion,s,SubjectivePercept,0
you,you,s,DirectAddress,0
are,are,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
what,what,s,,0
Calling,calling,c,ReportingEvents,0
;,;,s,,0
for,for,s,SpaceRelation,0
by,by,s,SpaceRelation,1
them,them,s,,0
--,--,s,,0
I,i,s,Metadiscourse,0
shall,shall,s,Metadiscourse,1
guess,guess,s,Uncertainty,0
at,at,s,SpaceRelation,0
your,your,s,SpaceRelation,1
Morals,morals,nnn,StandardsPos,0
An't,an't,s,DenyDisclaim,0
please,please,s,Positivity,0
you,you,c,DirectAddress,0
",",",",s,,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
a,a,s,SelfDisclosure,2
Dissenting,dissenting,s,Resistance,0
Journeyman,journeyman,s,PersonProperty,0
Tailor,tailor,c,PersonProperty,0
.,.,nnn,Sequence,0
Then,then,s,Sequence,1
Sir,sir,c,PersonProperty,0
",",",",s,,0
you,you,s,DirectAddress,0
love,love,s,Positivity,0
Lying,lying,s,Negativity,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
Religion,religion,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
Theft,theft,s,Negativity,0
by,by,s,DirectAddress,0
your,your,s,DirectAddress,1
Trade,trade,c,AbstractConcepts,0
.,.,s,ReasonForward,0
And,and,s,ReasonForward,1
so,so,c,ReasonForward,2
",",",",n,,0
that,that,s,DirectAddress,0
your,your,s,DirectAddress,1
Punishment,punishment,s,Negativity,0
may,may,s,Contingency,0
be,be,s,Contingency,1
suitable,suitable,s,StandardsPos,0
to,to,s,StandardsPos,1
your,your,s,DirectAddress,0
Crimes,crimes,c,StandardsNeg,0
",",",",s,,0
--,--,s,,0
I,i,s,Metadiscourse,0
Will,will,s,Metadiscourse,1
have,have,s,Metadiscourse,2
you,you,s,DirectAddress,0
first,first,n,Sequence,0
gagged,gagged,c,SenseProperty,0
",",",",s,,0
--,--,s,,0
and,and,s,Sequence,0
then,then,s,Sequence,1
hanged,hanged,nnn,SpaceRelation,0
Pray,pray,s,Intensity,0
good,good,s,,0
worthy,worthy,s,StandardsPos,0
Gentlemen,gentlemen,c,Positivity,0
",",",",s,,0
don't,don't,s,DenyDisclaim,0
abuse,abuse,s,Negativity,0
me,me,c,FirstPer,0
;,;,s,,0
indeed,indeed,s,Intensity,0
I,i,s,SelfDisclosure,0
Am,am,s,SelfDisclosure,1
an,an,s,SelfDisclosure,2
honest,honest,s,StandardsPos,0
Man,man,c,StandardsPos,1
",",",",s,,0
and,and,s,,0
a,a,n,Positivity,0
good,good,s,Positivity,1
Workman,workman,c,PersonProperty,0
",",",",s,Concessive,0
