S,s,s,LangRef,0
a,a,s,CommonAuthorities,0
noble,noble,s,CommonAuthorities,1
helper,helper,s,Positivity,0
whole,whole,s,,0
bring,bring,s,,0
both,both,n,,0
Strength,strength,c,AbstractConcepts,0
",",",",s,,0
and,and,s,,0
honor,honor,s,StandardsPos,0
to,to,s,DirectAddress,0
your,your,s,DirectAddress,1
Cause,cause,nnn,Cause,0
I,i,s,FirstPer,0
may,may,s,Contingency,0
stand,stand,s,AbstractConcepts,0
amazed,amazed,s,Intensity,0
at,at,s,Intensity,1
the,the,s,,0
nobleness,nobleness,n,StandardsPos,0
in,in,s,DirectAddress,0
you,you,s,DirectAddress,1
both,both,c,,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
at,at,s,Immediacy,0
this,this,s,Immediacy,1
agreement,agreement,n,StandardsPos,0
in,in,s,DirectAddress,0
you,you,c,DirectAddress,1
",",",",s,,0
I,i,s,FirstPer,0
know,know,s,Confidence,0
virtues,virtues,s,StandardsPos,0
are,are,s,TimeDuration,0
still,still,s,TimeDuration,1
a,a,s,TimeDuration,2
kin,kin,n,PersonProperty,0
though,though,s,Concessive,0
the,the,s,,0
persons,persons,s,PersonProperty,0
are,are,s,ReportingStates,0
strangers,strangers,s,Uncertainty,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
in,in,c,,0
.,.,n,,0
Whiles,whiles,s,SubjectivePercept,0
this,this,s,,0
old,old,s,SenseProperty,0
Puppy,puppy,s,SenseObject,0
thus,thus,s,ReasonForward,0
does,does,s,ReportingEvents,0
sleep,sleep,n,Motions,0
And,and,s,,0
does,does,s,ReportingEvents,0
in,in,s,,0
vice,vice,c,AbstractConcepts,0
",",",",s,,0
as,as,s,,0
age,age,s,Specifiers,0
grow,grow,s,ReportingEvents,0
deep,deep,n,AbstractConcepts,0
Benumming,benumming,s,UNRECOGNIZED,0
all,all,s,Generalization,0
these,these,s,Generalization,1
Plants,plants,s,SenseObject,0
are,are,s,ReportingStates,0
nigh,nigh,n,SenseProperty,0
Into,into,s,Transformation,0
a,a,s,Transformation,1
drowsy,drowsy,s,SenseProperty,0
Let,let,s,ReportingEvents,0
bargie,bargie,c,UNRECOGNIZED,0
",",",",n,,0
Behold,behold,s,SpaceRelation,0
a,a,s,,0
nobler,nobler,s,Comparison,0
Branch,branch,s,SenseObject,0
appears,appears,c,SubjectivePercept,0
",",",",n,,0
As,as,s,,0
far,far,s,SpaceRelation,0
from's,from's,s,UNRECOGNIZED,0
manners,manners,s,StandardsPos,0
as,as,s,,0
his,his,s,SubjectiveTime,0
years,years,c,SubjectiveTime,1
",",",",nn,,0
O,o,s,LangRef,0
shed,shed,s,ReportingEvents,0
thou,thou,s,DirectAddress,0
then,then,s,,0
thy,thy,s,DirectAddress,0
influence,influence,c,Cause,0
",",",",n,,0
And,and,s,,0
we,we,s,,0
will,will,s,PredictedFuture,0
return,return,s,RecurringEvents,0
fresh,fresh,s,SenseProperty,0
beauties,beauties,s,StandardsPos,0
thence,thence,c,ProjectAhead,0
.,.,nn,,0
The,the,s,,0
feircer,feircer,s,UNRECOGNIZED,0
sweetness,sweetness,s,SenseObject,0
of,of,s,,0
his,his,s,SenseProperty,0
face,face,n,SenseProperty,1
Presents,presents,s,ReportingEvents,0
a,a,s,ReportingEvents,1
rigor,rigor,s,StandardsPos,0
mixed,mixed,s,SenseProperty,0
with,with,s,SenseProperty,1
grace,grace,c,StandardsPos,0
.,.,n,DirectAddress,0
And,and,s,DirectAddress,1
though,though,s,Concessive,0
there,there,s,Concessive,1
were,were,c,ProjectBack,0
",",",",s,,0
a,a,s,,0
want,want,s,ProjectAhead,0
of,of,s,,0
blood,blood,n,SenseObject,0
His,his,s,Neutral_Attribution,0
worth,worth,s,Neutral_Attribution,1
would,would,s,Contingency,0
make,make,s,Contingency,1
his,his,s,PersonPronoun,0
Title,title,s,LangRef,0
good,good,c,,0
.,.,n,,0
Virtues,virtues,s,StandardsPos,0
so,so,s,,0
grown,grown,s,ReportingEvents,0
in,in,s,,0
so,so,s,,0
few,few,s,SubjectivePercept,0
years,years,n,TimeDuration,0
Make,make,s,Cause,0
him,him,s,Cause,1
even,even,s,SubjectivePercept,0
such,such,c,Intensity,0
",",",",s,,0
become,become,s,Transformation,0
their,their,s,PersonPronoun,0
fears,fears,c,Fear,0
",",",",nn,,0
On,on,s,,0
then,then,c,TimeShift,0
",",",",s,TimeShift,1
and,and,s,,0
make,make,s,ReportingEvents,0
the,the,s,,0
Scepter,scepter,s,SenseObject,0
be,be,n,ReportingStates,0
Thought,thought,s,PrivateThinking,0
but,but,s,Resistance,0
reserud,reserud,c,UNRECOGNIZED,0
",",",",s,,0
not,not,s,DenyDisclaim,0
snatched,snatched,s,SceneShift,0
from,from,s,SceneShift,1
thee,thee,c,DirectAddress,0
.,.,nn,,0
Are,are,s,SubjectivePercept,0
all,all,s,SubjectivePercept,1
things,things,s,Uncertainty,0
ready,ready,s,ProjectAhead,0
for,for,s,ProjectAhead,1
the,the,s,,0
ceremony,ceremony,c,CommonAuthorities,0
;,;,s,,0
the,the,s,SenseObject,0
Crown,crown,c,SenseObject,1
",",",",s,,0
and,and,s,,0
robes,robes,c,SenseObject,0
?,?,nnn,Question,0
They,they,s,ReportingStates,0
are,are,c,ReportingStates,1
",",",",s,,0
there,there,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
nothing,nothing,s,DenyDisclaim,2
wanting,wanting,s,PrivateThinking,0
if,if,s,Contingency,0
the,the,s,Contingency,1
Prince,prince,s,PersonProperty,0
were,were,s,ProjectBack,0
come,come,c,ReportingEvents,0
.,.,nnn,,0
He,he,s,Updates,0
Is,is,s,Updates,1
come,come,s,ReportingEvents,0
now,now,c,Immediacy,0
.,.,nnn,,0
Your,your,s,DirectAddress,0
grace,grace,s,StandardsPos,0
is,is,s,ReportingStates,0
welcome,welcome,c,Positivity,0
",",",",s,Resistance,0
but,but,s,Resistance,1
it,it,s,Contingency,0
may,may,s,Contingency,1
seem,seem,s,Uncertainty,0
to,to,s,,0
a,a,s,SubjectivePercept,0
Strange,strange,s,SubjectivePercept,1
place,place,s,SpaceRelation,0
and,and,s,,0
person,person,c,PersonProperty,0
;,;,s,,0
what,what,n,DirectAddress,0
think,think,s,DirectAddress,1
you,you,s,DirectAddress,2
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
are,are,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
you,you,s,DirectAddress,0
fallen,fallen,s,Negative_Relation,0
into,into,s,Negative_Relation,1
the,the,s,,0
company,company,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
so,so,s,Intensity,0
many,many,s,Intensity,1
traiterous,traiterous,n,UNRECOGNIZED,0
and,and,s,,0
lost,lost,s,Negativity,0
men,men,nnn,PersonProperty,0
Sir,sir,c,PersonProperty,0
",",",",s,,0
say,say,s,Citations,0
not,not,s,Resistance,0
so,so,c,Resistance,1
",",",",s,,0
you,you,s,DirectAddress,0
have,have,s,DirectAddress,1
not,not,s,DenyDisclaim,0
warrant,warrant,c,CommonAuthorities,0
",",",",s,Concessive,0
though,though,s,Concessive,1
you,you,s,DirectAddress,0
rank,rank,s,,0
your,your,s,DirectAddress,0
self,self,s,SubjectivePercept,0
within,within,s,,0
the,the,n,,0
number,number,c,AbstractConcepts,0
.,.,s,,0
The,the,s,SpaceRelation,0
place,place,c,SpaceRelation,1
",",",",s,,0
and,and,s,,0
persons,persons,s,PersonProperty,0
rather,rather,s,Resistance,0
appear,appear,s,SubjectivePercept,0
to,to,s,SubjectivePercept,1
me,me,c,FirstPer,0
",",",",s,,0
as,as,s,Resemblances,0
if,if,s,Resemblances,1
there,there,s,ProjectBack,0
were,were,s,ProjectBack,1
some,some,n,Uncertainty,0
Religion,religion,s,AbstractConcepts,0
toward,toward,nnn,,0
My,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
you,you,s,DirectAddress,0
understand,understand,s,PrivateThinking,0
it,it,s,,0
right,right,c,,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
a,a,s,ReportingStates,2
Religion,religion,s,AbstractConcepts,0
toward,toward,c,,0
",",",",s,,0
and,and,s,,0
I,i,s,FirstPer,0
may,may,n,Contingency,0
truly,truly,s,Intensity,0
say,say,s,Citations,0
that,that,s,Citations,1
this,this,s,,0
our,our,s,Inclusive,0
private,private,s,AbstractConcepts,0
meeting,meeting,s,GenericEvents,0
and,and,s,,0
close,close,s,Motions,0
Counsel,counsel,s,PersonProperty,0
is,is,s,ReportingStates,0
more,more,s,Comparison,0
just,just,c,Intensity,0
",",",",s,,0
and,and,n,,0
glorious,glorious,s,Positivity,0
then,then,s,,0
the,the,s,,0
lowdest,lowdest,s,UNRECOGNIZED,0
deed,deed,s,AbstractConcepts,0
in,in,s,CommonAuthorities,0
Court,court,c,CommonAuthorities,1
",",",",s,,0
that,that,s,Generalization,0
all,all,s,Generalization,1
our,our,s,Inclusive,0
public,public,s,CommonAuthorities,0
Acts,acts,c,CommonAuthorities,1
",",",",s,,0
edicts,edicts,c,CommonAuthorities,0
",",",",n,,0
and,and,s,,0
forms,forms,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
Law,law,c,AbstractConcepts,0
",",",",s,,0
are,are,s,ReportingStates,0
dark,dark,s,SenseProperty,0
and,and,s,,0
impious,impious,s,StandardsNeg,0
compared,compared,s,Comparison,0
to,to,s,Comparison,1
it,it,c,,0
;,;,s,,0
nay,nay,c,OralCues,0
",",",",s,,0
that,that,s,,0
this,this,s,Immediacy,0
time,time,n,Immediacy,1
and,and,s,,0
place,place,s,SpaceRelation,0
made,made,s,ReportingEvents,0
holy,holy,s,StandardsPos,0
by,by,s,,0
our,our,s,Inclusive,0
purposes,purposes,s,ProjectAhead,0
has,has,s,ReportingEvents,0
the,the,s,ReportingEvents,1
gods,gods,s,CommonAuthorities,0
more,more,s,Comparison,0
manifest,manifest,s,Confidence,0
and,and,s,,0
present,present,c,,0
",",",",n,,0
then,then,s,,0
the,the,s,,0
Sacrifice,sacrifice,s,StandardsPos,0
and,and,s,,0
Temples,temples,c,SenseObject,0
",",",",s,,0
long,long,s,ProjectBack,0
since,since,s,ProjectBack,1
made,made,s,ReportingEvents,0
void,void,s,ReportingEvents,1
and,and,s,,0
empty,empty,s,Transformation,0
of,of,s,Transformation,1
a,a,s,CommonAuthorities,0
Deity,deity,c,CommonAuthorities,1
",",",",s,,0
by,by,n,,0
those,those,s,,0
which,which,s,,0
sue,sue,s,Resistance,0
for,for,s,Resistance,1
favors,favors,s,Positivity,0
and,and,s,,0
request,request,s,Request,0
for,for,s,Request,1
him,him,c,PersonPronoun,0
",",",",s,,0
who,who,s,,0
justly,justly,s,StandardsPos,0
hear,hear,s,SpaceRelation,0
deserves,deserves,n,CommonAuthorities,0
their,their,s,CommonAuthorities,1
horridst,horridst,s,UNRECOGNIZED,0
vengeance,vengeance,c,Anger,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
not,not,s,DenyDisclaim,0
met,met,s,ReportingEvents,0
here,here,s,SpaceRelation,0
to,to,s,SpaceRelation,1
plot,plot,s,ReportingEvents,0
a,a,s,ReportingEvents,1
general,general,s,AbstractConcepts,0
ruin,ruin,s,Negativity,0
for,for,s,,0
a,a,n,,0
private,private,s,AbstractConcepts,0
injury,injury,c,StandardsNeg,0
",",",",s,,0
we,we,s,,0
know,know,s,Confidence,0
and,and,s,,0
teach,teach,s,ReportingEvents,0
the,the,s,ReportingEvents,1
greatest,greatest,s,Comparison,0
Done,done,s,ReportingStates,0
by,by,s,ReportingStates,1
the,the,s,SenseObject,0
King,king,s,SenseObject,1
unto,unto,s,CommonAuthorities,0
the,the,n,,0
Subject,subject,c,LangRef,0
",",",",s,,0
can,can,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
give,give,s,,0
him,him,s,PersonPronoun,0
cause,cause,s,Cause,0
to,to,s,Cause,1
throw,throw,s,Motions,0
off,off,s,,0
his,his,s,PersonPronoun,0
faith,faith,c,StandardsPos,0
.,.,s,,0
Kings,kings,s,PersonProperty,0
are,are,s,ReportingStates,0
petty,petty,s,Negativity,0
gods,gods,n,CommonAuthorities,0
and,and,s,,0
may,may,s,Contingency,0
tempt,tempt,s,SubjectivePercept,0
us,us,c,Inclusive,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
is,is,s,DenyDisclaim,1
it,it,s,DenyDisclaim,2
want,want,s,ProjectAhead,0
or,or,s,,0
desire,desire,s,SubjectivePercept,0
of,of,s,SubjectivePercept,1
Innovation,innovation,s,Innovations,0
that,that,s,,0
thus,thus,s,ReasonForward,0
Stirs,stirs,s,Motions,0
us,us,c,Inclusive,0
",",",",n,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
in,in,s,,0
the,the,s,Positivity,0
best,best,s,Positivity,1
ill,ill,s,Negativity,0
State,state,s,,0
already,already,c,Updates,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
ambition,ambition,s,ProjectAhead,0
to,to,s,,0
Strike,strike,s,Intensity,0
at,at,s,Intensity,1
that,that,s,,0
Laurel,laurel,n,StandardsPos,0
which,which,s,,0
the,the,s,SenseObject,0
Thunder,thunder,s,SenseObject,1
spares,spares,c,Positivity,0
",",",",s,,0
no,no,s,DenyDisclaim,0
we,we,s,,0
reverence,reverence,s,StandardsPos,0
it,it,c,,0
",",",",s,,0
and,and,s,,0
know,know,s,Confidence,0
that,that,s,Confidence,1
as,as,s,,0
men,men,s,PersonProperty,0
are,are,s,ReportingStates,0
the,the,n,ReportingStates,1
works,works,s,LangRef,0
of,of,s,LangRef,1
nature,nature,c,AbstractConcepts,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
Kings,kings,s,PersonProperty,0
of,of,s,,0
Jove,jove,c,,0
.,.,s,Resistance,0
But,but,s,Resistance,1
it,it,s,,0
is,is,s,ReportingStates,0
our,our,s,Inclusive,0
oath,oath,s,CommonAuthorities,0
the,the,s,CommonAuthorities,0
Sacrament,sacrament,s,CommonAuthorities,1
we,we,s,,0
took,took,c,ReportingStates,0
",",",",n,ReportingStates,1
which,which,s,,0
still,still,s,Updates,0
holds,holds,s,,0
us,us,s,Inclusive,0
though,though,s,Concessive,0
our,our,s,Inclusive,0
Lord,lord,s,CommonAuthorities,0
be,be,s,ReportingStates,0
dead,dead,c,Negativity,0
",",",",s,,0
until,until,s,TimeDuration,0
his,his,s,PersonPronoun,0
successor,successor,s,PersonProperty,0
do,do,s,Intensity,0
quit,quit,s,ReportingEvents,0
us,us,n,Inclusive,0
from,from,s,,0
it,it,c,,0
",",",",s,,0
by,by,s,,0
taking,taking,s,ReportingEvents,0
of,of,s,,0
a,a,s,Updates,0
new,new,s,Updates,1
one,one,c,Numbers,0
",",",",s,,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
not,not,s,DenyDisclaim,0
subjects,subjects,c,LangRef,0
",",",",s,Resistance,0
but,but,s,Resistance,1
slaves,slaves,s,PersonProperty,0
to,to,s,PersonPronoun,0
him,him,s,PersonPronoun,1
we,we,s,,0
now,now,n,Immediacy,0
obey,obey,c,CommonAuthorities,0
",",",",s,,0
and,and,s,,0
therefore,therefore,s,ReasonForward,0
as,as,s,,0
slaves,slaves,s,PersonProperty,0
we,we,s,Insist,0
ought,ought,s,Insist,1
to,to,s,Insist,2
hate,hate,s,Negativity,0
our,our,s,Inclusive,0
Master,master,c,PersonProperty,0
;,;,s,,0
he,he,s,PersonPronoun,0
was,was,s,ProjectBack,0
borne,borne,s,ReportingEvents,0
less,less,n,Comparison,0
then,then,s,Sequence,0
we,we,c,Sequence,1
",",",",s,,0
and,and,s,,0
hides,hides,s,ReportingEvents,0
the,the,s,ReportingEvents,1
private,private,s,AbstractConcepts,0
man,man,s,PersonProperty,0
under,under,s,SpaceRelation,0
the,the,s,SpaceRelation,1
public,public,s,CommonAuthorities,0
gown,gown,c,SenseObject,0
;,;,s,,0
the,the,s,SenseProperty,0
purple,purple,s,SenseProperty,1
which,which,n,,0
he,he,s,Neutral_Attribution,0
wears,wears,s,Neutral_Attribution,1
was,was,s,ProjectBack,0
dipped,dipped,s,ReportingEvents,0
deep,deep,s,SpaceRelation,0
in,in,s,SpaceRelation,1
the,the,s,SpaceRelation,2
blood,blood,s,SenseObject,0
of,of,s,,0
Innocents,innocents,s,SubjectivePercept,0
to,to,s,,0
collour't,collour't,s,UNRECOGNIZED,0
so,so,c,Intensity,0
.,.,s,Intensity,1
But,but,s,Resistance,0
I,i,n,FirstPer,0
vainly,vainly,s,Negativity,0
wast,wast,s,ProjectBack,0
my,my,s,FirstPer,0
self,self,s,SubjectivePercept,0
in,in,s,Citations,0
words,words,c,Citations,1
",",",",s,,0
here,here,s,SpaceRelation,0
are,are,s,DenyDisclaim,0
no,no,s,DenyDisclaim,1
minds,minds,s,Negativity,0
to,to,s,Negativity,1
be,be,s,ReportingStates,0
persuaded,persuaded,c,ReportingStates,0
",",",",s,ReportingStates,1
nor,nor,s,DenyDisclaim,0
ears,ears,s,SenseObject,0
to,to,n,GenericEvents,0
be,be,s,GenericEvents,1
instructed,instructed,c,ReportingStates,0
;,;,s,ReportingStates,1
the,the,s,,0
sins,sins,s,StandardsNeg,0
we,we,s,ReportingStates,0
are,are,s,ReportingStates,1
to,to,s,,0
punish,punish,c,Negativity,0
",",",",s,,0
we,we,s,PriorKnowledge,0
all,all,s,PriorKnowledge,1
know,know,c,PriorKnowledge,2
",",",",s,,0
and,and,s,,0
the,the,s,,0
gods,gods,s,CommonAuthorities,0
remember,remember,c,DirectAddress,0
",",",",n,DirectAddress,1
our,our,s,Inclusive,0
Strength,strength,s,AbstractConcepts,0
then,then,s,Sequence,0
is,is,s,Sequence,1
all,all,s,SubjectivePercept,0
we,we,s,SubjectivePercept,1
are,are,s,ProjectAhead,0
to,to,s,ProjectAhead,1
speak,speak,s,Citations,0
of,of,c,Citations,1
",",",",s,Aside,0
which,which,s,Aside,1
is,is,s,Intensity,0
the,the,s,Intensity,1
greatest,greatest,s,Intensity,2
half,half,s,Numbers,0
of,of,n,,0
the,the,s,,0
Jsle,jsle,s,UNRECOGNIZED,0
16,16,c,Numbers,0
.,.,s,,0
years,years,s,TimeDuration,0
undisturbed,undisturbed,s,Positivity,0
provision,provision,c,Contingency,0
",",",",s,ReasonForward,0
so,so,s,ReasonForward,1
carelessly,carelessly,s,Negativity,0
was,was,s,ProjectBack,0
that,that,s,ProjectBack,1
provided,provided,s,StandardsPos,0
for,for,n,StandardsPos,1
which,which,s,,0
was,was,s,ProjectBack,0
got,got,s,ReportingEvents,0
by,by,s,,0
blood,blood,c,SenseObject,0
",",",",s,,0
there,there,s,ReportingStates,0
is,is,s,ReportingStates,1
but,but,s,Exceptions,0
one,one,s,Exceptions,1
Lordship,lordship,c,CommonAuthorities,0
",",",",s,,0
small,small,s,SenseProperty,0
in,in,s,Specifiers,0
respect,respect,s,Specifiers,1
of,of,s,Specifiers,2
others,others,c,Uncertainty,0
",",",",n,,0
the,the,s,,0
Tyrants,tyrants,s,Negative_Relation,0
own,own,s,ReportingEvents,0
possession,possession,s,AbstractConcepts,0
that,that,s,PredictedFuture,0
will,will,s,PredictedFuture,1
stand,stand,s,AbstractConcepts,0
strong,strong,s,Intensity,0
for,for,s,SubjectivePercept,0
him,him,c,SubjectivePercept,1
",",",",s,Resistance,0
but,but,s,Resistance,1
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
so,so,n,,0
besotted,besotted,s,Negativity,0
with,with,s,,0
their,their,s,PersonPronoun,0
fortunes,fortunes,s,ProjectAhead,0
that,that,s,,0
their,their,s,Biographical_Time,0
greatest,greatest,s,Biographical_Time,1
aid,aid,s,Positivity,0
will,will,s,PredictedFuture,0
be,be,s,PredictedFuture,1
but,but,s,Resistance,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
will,will,n,PredictedFuture,0
to,to,s,PredictedFuture,1
do,do,s,StandardsPos,0
him,him,s,StandardsPos,1
service,service,c,StandardsPos,2
.,.,s,,0
They,they,s,,0
may,may,s,Contingency,0
offer,offer,s,ReportingEvents,0
up,up,s,ReportingEvents,1
their,their,s,Biographical_Time,0
lives,lives,c,Biographical_Time,1
",",",",s,,0
like,like,s,Resemblances,0
so,so,s,Resemblances,1
many,many,s,Resemblances,2
Sacrifices,sacrifices,s,StandardsPos,0
for,for,n,,0
his,his,s,PersonPronoun,0
sake,sake,c,SenseObject,0
",",",",s,Resistance,0
but,but,s,Resistance,1
not,not,s,DenyDisclaim,0
like,like,s,DenyDisclaim,1
Soldiers,soldiers,c,PersonProperty,0
",",",",s,,0
they,they,s,ReportingStates,0
are,are,s,ReportingStates,1
unworthy,unworthy,s,StandardsNeg,0
of,of,s,StandardsNeg,1
that,that,s,,0
name,name,c,LangRef,0
:,:,s,,0
They,they,s,,0
may,may,s,Fear,0
die,die,n,Fear,1
but,but,s,Resistance,0
never,never,s,DenyDisclaim,0
conquer,conquer,c,ReportingEvents,0
",",",",s,,0
war,war,s,GenericEvents,0
is,is,s,Resistance,0
never,never,s,Resistance,1
talked,talked,s,ReportingStates,0
of,of,s,ReportingStates,1
but,but,s,Resistance,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
banquets,banquets,c,Positivity,0
",",",",s,,0
nor,nor,s,DenyDisclaim,0
dare,dare,s,Curiosity,0
they,they,n,Curiosity,1
fight,fight,s,Resistance,0
beyond,beyond,s,SpaceRelation,0
a,a,s,SpaceRelation,1
Brawle,brawle,nnn,UNRECOGNIZED,0
And,and,s,,0
if,if,s,Contingency,0
we,we,s,,0
would,would,s,ProjectBack,0
count,count,s,AbstractConcepts,0
part,part,s,,0
of,of,s,Inclusive,0
our,our,s,Inclusive,1
Strength,strength,s,StandardsPos,0
in,in,s,StandardsPos,1
their,their,s,PersonPronoun,0
weakness,weakness,c,Negativity,0
",",",",s,,0
we,we,s,Inclusive,0
have,have,s,Inclusive,1
no,no,n,DenyDisclaim,0
opposition,opposition,c,Resistance,0
.,.,s,SpaceRelation,0
In,in,s,SpaceRelation,1
the,the,s,SpaceRelation,2
City,city,s,SpaceRelation,3
where,where,s,SpaceRelation,4
they,they,s,,0
and,and,s,,0
their,their,s,PersonPronoun,0
vices,vices,s,Negativity,0
are,are,s,ReportingStates,0
daily,daily,s,RecurringEvents,0
seen,seen,c,ReportingStates,0
",",",",s,ReportingStates,1
nothing,nothing,s,DenyDisclaim,0
is,is,n,ProjectAhead,0
to,to,s,ProjectAhead,1
contemptible,contemptible,c,StandardsNeg,0
;,;,s,,0
and,and,s,,0
in,in,s,,0
the,the,s,,0
remoter,remoter,s,Comparison,0
parts,parts,c,AbstractConcepts,0
",",",",s,SpaceRelation,0
where,where,s,SpaceRelation,1
Majesty,majesty,s,CommonAuthorities,0
is,is,s,Updates,0
no,no,s,Updates,1
more,more,n,Updates,2
reverenced,reverenced,c,StandardsPos,0
",",",",s,,0
being,being,s,ReportingStates,0
known,known,s,CommonAuthorities,0
only,only,s,Exceptions,0
by,by,s,Exceptions,1
the,the,s,Exceptions,2
Power,power,s,AbstractConcepts,0
and,and,s,,0
laws,laws,c,AbstractConcepts,0
",",",",s,ReasonForward,0
and,and,s,ReasonForward,1
where,where,s,ReasonForward,2
the,the,s,ReasonForward,3
name,name,s,AbstractConcepts,0
of,of,n,AbstractConcepts,1
King,king,s,PersonProperty,0
hears,hears,s,SpaceRelation,0
like,like,s,Resemblances,0
the,the,s,Resemblances,1
name,name,s,AbstractConcepts,0
of,of,s,AbstractConcepts,1
God,god,c,CommonAuthorities,0
",",",",s,,0
even,even,s,SubjectivePercept,0
there,there,s,SubjectivePercept,1
those,those,s,,0
sons,sons,s,PersonProperty,0
of,of,s,,0
the,the,s,SpaceRelation,0
earth,earth,s,SpaceRelation,1
(,(,c,Aside,0
as,as,s,Aside,1
I,i,n,FirstPer,0
may,may,s,Contingency,0
so,so,s,,0
call,call,s,ReportingEvents,0
them,them,c,,0
),),s,,0
dare,dare,s,SubjectivePercept,0
minace,minace,s,UNRECOGNIZED,0
at,at,s,,0
him,him,c,PersonPronoun,0
",",",",s,,0
and,and,s,,0
pile,pile,s,SenseObject,0
hills,hills,s,SpaceRelation,0
on,on,s,,0
hills,hills,s,SpaceRelation,0
to,to,s,,0
set,set,s,Narrative_Verbs,0
their,their,n,Narrative_Verbs,1
bodies,bodies,s,SenseObject,0
equal,equal,s,Comparison,0
to,to,s,Comparison,1
their,their,s,PersonPronoun,0
hates,hates,nnn,Negativity,0
Here,here,s,Inclusive,0
we,we,s,Inclusive,1
are,are,s,Inclusive,2
three,three,c,Numbers,0
",",",",s,,0
can,can,s,Contingency,0
each,each,s,Inclusive,0
of,of,s,Inclusive,1
us,us,s,Inclusive,2
raise,raise,s,ReportingEvents,0
such,such,s,Intensity,0
forces,forces,c,,0
",",",",s,Aside,0
which,which,c,Aside,1
",",",",s,Concessive,0
though,though,s,Concessive,1
they,they,s,Contingency,0
could,could,n,Contingency,1
not,not,c,DenyDisclaim,0
",",",",s,Resistance,0
yet,yet,s,Resistance,1
could,could,s,Contingency,0
make,make,s,ReportingEvents,0
the,the,s,,0
Kingdom,kingdom,s,CommonAuthorities,0
fear,fear,s,Fear,0
a,a,s,GenericEvents,0
conquest,conquest,nnn,GenericEvents,1
You,you,s,DirectAddress,0
are,are,s,DirectAddress,1
a,a,s,DirectAddress,2
Soldier,soldier,s,PersonProperty,0
my,my,s,DirectAddress,0
Lord,lord,c,DirectAddress,1
",",",",s,,0
and,and,s,,0
though,though,s,Concessive,0
but,but,s,Resistance,0
young,young,s,SenseProperty,0
perhaps,perhaps,s,Uncertainty,0
have,have,s,ProjectBack,0
seen,seen,s,ProjectBack,1
already,already,n,Updates,0
what,what,s,,0
others,others,s,Uncertainty,0
whole,whole,s,,0
lives,lives,s,,0
have,have,s,DenyDisclaim,0
not,not,s,DenyDisclaim,1
shown,shown,s,Narrative_Verbs,0
them,them,c,Narrative_Verbs,1
",",",",s,Resistance,0
yet,yet,s,Resistance,1
we,we,s,,0
will,will,s,PredictedFuture,0
play,play,s,ReportingEvents,0
a,a,s,ReportingEvents,1
game,game,s,ReportingEvents,2
we,we,s,,0
dare,dare,n,SubjectivePercept,0
invite,invite,s,DirectAddress,0
you,you,s,DirectAddress,1
to,to,c,DirectAddress,2
",",",",s,Concessive,0
though,though,s,Concessive,1
you,you,s,DirectAddress,0
were,were,s,ProjectBack,0
accompanied,accompanied,s,SpaceRelation,0
with,with,s,SpaceRelation,1
all,all,s,Generalization,0
the,the,s,Generalization,1
ancient,ancient,s,SubjectiveTime,0
Heroes,heroes,c,StandardsPos,0
",",",",s,,0
who,who,s,ProjectBack,0
had,had,n,ProjectBack,1
they,they,s,,0
leave,leave,s,,0
but,but,s,Resistance,0
in,in,s,Specifiers,0
their,their,s,Specifiers,1
airie,airie,s,UNRECOGNIZED,0
shapes,shapes,s,AbstractConcepts,0
to,to,s,,0
sit,sit,s,SenseProperty,0
on,on,s,,0
a,a,s,,0
Tribunal,tribunal,c,CommonAuthorities,0
",",",",s,,0
spectators,spectators,s,PersonProperty,0
of,of,s,,0
the,the,n,,0
war,war,c,GenericEvents,0
",",",",s,,0
this,this,s,,0
their,their,s,PersonPronoun,0
second,second,s,Sequence,0
leaving,leaving,s,,0
of,of,s,,0
the,the,s,SpaceRelation,0
earth,earth,c,SpaceRelation,1
",",",",s,Future_Question,0
should,should,s,Future_Question,1
be,be,s,ReportingStates,0
more,more,s,Comparison,0
grievous,grievous,s,Sad,0
to,to,s,,0
them,them,n,,0
than,than,s,Comparison,0
their,their,s,PersonPronoun,0
former,former,s,ProjectBack,0
deaths,deaths,c,Negativity,0
